participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
24,0.0,1.0,0.5,15,36,17.0,0,0,0.0,1,9.0,3.3103021120926854,23.670770472304113
24,1.0,1.0,1.0,9,77,33.22222222222222,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,10,59,24.6,1,201,201.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,19,42,15.421052631578947,0,0,0.0,3,9.0,3.4997014594019844,25.150208196723952
22,1.0,1.0,1.0,18,39,15.055555555555555,1,31,31.0,0,0.0,0.0,0.0
18,0.0,1.0,0.0,9,15,9.222222222222221,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,7,122,43.142857142857146,1,92,92.0,1,8.0,5.003855490416845,24.36408213376869
9,1.0,1.0,1.0,11,57,19.90909090909091,2,16,16.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,9,54,28.0,1,8,8.0,0,0.0,0.0,0.0
9,1.0,1.0,0.5,7,72,27.428571428571427,2,21,18.5,0,0.0,0.0,0.0
2,1.0,1.0,0.5,16,51,15.9375,1,64,64.0,1,7.0,3.5122812729598696,17.321118183890064
21,1.0,1.0,1.0,12,41,16.583333333333332,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,13,77,16.692307692307693,1,69,69.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,12,54,25.25,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,14,43,20.5,1,51,51.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,15,82,19.466666666666665,1,7,7.0,2,8.5,2.55961016045534,16.44879876938374
24,1.0,1.0,0.5,9,58,32.666666666666664,0,0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,11,67,25.818181818181817,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,16,32,12.6875,1,52,52.0,1,7.0,3.4333777607106883,19.7925717509899
14,0.0,1.0,0.5,6,144,50.666666666666664,1,48,48.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,16,44,19.125,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,10,55,27.1,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,12,38,14.666666666666666,2,86,53.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,12,39,20.916666666666668,1,28,28.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,10,60,29.2,1,133,133.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,13,61,21.615384615384617,1,15,15.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,17,39,15.705882352941176,1,32,32.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,8,90,37.625,1,215,215.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,7,150,47.142857142857146,1,8,8.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,13,36,19.23076923076923,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,12,67,27.083333333333332,0,0,0.0,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,9,52,29.666666666666668,1,43,43.0,1,9.0,15.773436681543426,33.301926981949634
7,1.0,1.0,1.0,2,267,155.0,1,26,26.0,1,9.5,1.7363271801752935,9.63963934464087
7,1.0,1.0,1.0,2,173,165.0,1,21,21.0,1,12.5,3.1706591416290797,14.24562830043212
11,1.0,1.0,1.0,11,22,10.727272727272727,1,16,16.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,9,135,31.22222222222222,0,0,0.0,1,7.0,6.021799350036623,20.846482370841372
21,1.0,1.0,0.0,12,40,19.083333333333332,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,11,59,18.818181818181817,1,35,35.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,15,22,10.466666666666667,0,0,0.0,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,11,85,26.545454545454547,1,19,19.0,1,6.5,6.884654041130158,25.288336432261566
24,1.0,1.0,0.5,14,55,17.5,1,29,29.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,10,25,12.6,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,16,49,14.0625,1,6,6.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,11,45,21.0,0,0,0.0,1,10.5,3.2910444903169163,14.270107795905517
23,1.0,1.0,1.0,13,58,17.384615384615383,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,6,70,46.5,1,28,28.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,15,47,19.8,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,1.0,8,127,38.0,1,11,11.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,184,156.5,1,19,19.0,1,8.5,6.805403100720681,10.44268709127314
17,1.0,1.0,1.0,11,79,25.09090909090909,1,15,15.0,1,8.0,4.044955737303578,23.763839503399083
15,1.0,1.0,0.5,14,46,20.5,1,161,161.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,12,57,24.083333333333332,1,16,16.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,16,28,13.5,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,8,82,26.5,0,0,0.0,1,13.0,10.964020686659037,23.55861424306299
3,0.0,1.0,0.5,12,46,22.833333333333332,1,13,13.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,6,34,20.666666666666668,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,14,45,19.785714285714285,1,9,9.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,12,48,23.833333333333332,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,12,58,25.416666666666668,1,13,13.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,9,57,32.333333333333336,1,102,102.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,12,18,10.25,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,3,120,99.33333333333333,1,102,102.0,1,10.0,3.303576837433491,10.749616453514403
24,0.0,1.0,0.5,7,58,19.428571428571427,1,3,3.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,14,34,18.5,1,111,111.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,3,258,110.33333333333333,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,6,85,39.0,1,12,12.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,5,123,56.6,2,28,25.5,0,0.0,0.0,0.0
8,1.0,1.0,0.5,17,31,13.941176470588236,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,8,41,20.625,2,17,17.0,0,0.0,0.0,0.0
13,0.0,1.0,0.0,11,38,17.454545454545453,2,111,64.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,17,24,14.294117647058824,0,0,0.0,1,8.5,3.682373068340895,22.170388915766
22,1.0,1.0,0.5,13,44,20.0,1,22,22.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,8,76,38.125,0,0,0.0,1,10.5,3.1753036012036593,8.566145984245864
8,1.0,1.0,0.0,14,25,12.285714285714286,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,12,28,13.333333333333334,1,30,30.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,8,48,27.5,0,0,0.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,10,40,17.4,0,0,0.0,1,8.0,4.023910663475339,19.224457842918078
12,0.0,1.0,0.5,19,41,15.052631578947368,0,0,0.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,14,55,19.0,2,30,27.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,6,116,51.0,1,50,50.0,1,9.0,10.568635091272771,12.608795306038262
15,0.0,1.0,0.5,11,34,14.363636363636363,1,12,12.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,18,38,15.11111111111111,0,0,0.0,2,7.5,3.6496779395926486,17.62171274931923
7,0.0,1.0,0.5,1,196,196.0,1,23,23.0,2,7.75,3.5301017576812885,8.620428525957848
23,1.0,1.0,1.0,8,17,10.25,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,16,37,12.8125,0,0,0.0,1,7.0,4.080906278309452,18.15852710006044
23,0.0,1.0,0.0,15,30,12.266666666666667,1,48,48.0,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,15,37,15.466666666666667,0,0,0.0,2,12.5,2.4978278106360516,18.819975911809614
4,1.0,1.0,0.5,10,78,21.8,2,17,15.5,1,9.0,11.883521434213652,33.599886702707636
4,0.0,1.0,0.5,16,30,11.9375,0,0,0.0,1,9.0,3.6964412503404196,24.619400974230636
12,1.0,1.0,1.0,7,108,46.285714285714285,0,0,0.0,1,8.0,4.379346756796558,16.0727238133646
8,1.0,1.0,1.0,8,171,39.5,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,9,99,33.0,1,16,16.0,1,7.0,10.773623249429615,40.31430353880967
6,0.0,1.0,0.0,6,121,50.166666666666664,2,18,18.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,15,43,17.266666666666666,1,38,38.0,1,8.0,2.5158324761936783,12.017526658476836
14,1.0,1.0,0.5,12,52,14.583333333333334,2,20,16.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,13,57,20.53846153846154,1,22,22.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,13,46,19.153846153846153,1,17,17.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,11,50,18.363636363636363,1,24,24.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,13,100,17.307692307692307,0,0,0.0,2,7.5,3.1848482729368497,17.66054886202463
21,0.0,1.0,0.5,19,24,12.105263157894736,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,8,203,36.375,0,0,0.0,1,7.0,5.838405953378213,27.016575740202352
6,0.0,1.0,0.5,3,272,109.0,0,0,0.0,2,7.25,2.1887021553970945,5.890113363025646
13,1.0,1.0,1.0,12,34,21.416666666666668,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,11,56,21.363636363636363,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,9,112,28.0,1,52,52.0,1,7.0,3.9903551004708575,16.389722061936858
14,0.0,1.0,0.5,10,78,30.0,1,18,18.0,1,8.5,3.5030917023648946,18.123033188567632
21,1.0,1.0,1.0,10,65,29.2,0,0,0.0,1,8.5,8.681479120605962,22.887885151541877
18,1.0,1.0,0.0,12,44,18.916666666666668,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,19,31,13.368421052631579,1,18,18.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,5,133,62.2,2,24,22.5,0,0.0,0.0,0.0
12,0.0,1.0,0.5,14,63,23.142857142857142,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.0,10,50,28.2,0,0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,10,21,13.9,1,29,29.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,11,64,26.272727272727273,1,4,4.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,16,37,18.875,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,6,105,51.833333333333336,1,22,22.0,2,10.0,3.9473723597984236,14.59763282867744
22,1.0,1.0,1.0,13,39,16.0,1,157,157.0,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,13,34,19.0,1,9,9.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,17,39,16.352941176470587,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,12,26,13.416666666666666,2,154,87.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,13,83,19.53846153846154,0,0,0.0,1,7.5,6.489733445784908,26.416563491068224
13,1.0,1.0,1.0,11,48,18.545454545454547,1,12,12.0,0,0.0,0.0,0.0
21,1.0,1.0,0.0,5,95,59.0,1,25,25.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,12,35,17.916666666666668,2,31,30.0,0,0.0,0.0,0.0
23,1.0,1.0,0.5,12,67,21.583333333333332,1,54,54.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,7,124,38.0,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,11,104,26.181818181818183,0,0,0.0,3,8.333333333333334,3.0615548032083297,19.280999632064763
21,0.0,1.0,1.0,12,27,14.583333333333334,2,169,92.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,11,27,12.545454545454545,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,16,47,15.9375,0,0,0.0,2,10.5,3.403755073466646,27.963981482327767
6,1.0,1.0,1.0,3,155,106.0,2,26,23.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,13,63,22.53846153846154,0,0,0.0,1,11.0,4.781003239831694,17.754015074834655
24,0.0,1.0,0.5,15,29,12.0,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,14,53,14.285714285714286,1,73,73.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,12,46,25.166666666666668,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,14,45,16.071428571428573,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,16,33,15.75,0,0,0.0,3,10.0,3.51527977262061,24.42683777733761
2,1.0,1.0,1.0,16,53,15.0625,1,53,53.0,1,7.0,6.210803936240488,22.451709538770352
9,1.0,1.0,1.0,7,142,37.0,2,24,18.5,3,11.166666666666666,3.4859935465919247,15.683694970048942
22,1.0,1.0,1.0,17,46,17.0,1,28,28.0,3,9.0,3.0369843553167946,19.918803832226356
15,1.0,1.0,1.0,16,31,19.75,1,34,34.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,7,57,30.0,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,10,104,32.0,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,13,40,20.46153846153846,1,17,17.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,8,80,29.0,1,6,6.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,13,37,17.0,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,15,31,16.866666666666667,1,36,36.0,1,8.0,6.102642201345434,6.369658690366464
13,1.0,1.0,1.0,10,92,28.8,1,24,24.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,17,28,11.882352941176471,0,0,0.0,1,7.5,3.3552894145381966,20.707035767339306
3,1.0,1.0,1.0,12,56,26.666666666666668,2,16,10.0,2,9.5,3.1456390487689854,23.686147202715524
4,0.0,1.0,0.5,10,23,12.0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,17,25,10.235294117647058,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,8,50,16.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,8,62,40.625,1,44,44.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,15,43,16.933333333333334,2,18,15.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,14,38,16.571428571428573,0,0,0.0,1,8.0,3.0057122814043495,17.33785919859281
19,1.0,1.0,1.0,7,179,43.57142857142857,0,0,0.0,1,12.5,2.5402740228909764,16.756642025983176
14,1.0,1.0,0.5,18,32,15.333333333333334,1,33,33.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,14,43,14.071428571428571,1,75,75.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,7,105,38.42857142857143,1,8,8.0,1,9.0,1.5938743597951506,11.836506796052905
15,1.0,1.0,0.5,12,45,24.166666666666668,1,51,51.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,9,51,28.0,1,17,17.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,12,42,26.75,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,0.0,8,40,13.5,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,19,45,14.736842105263158,2,78,41.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,12,128,27.0,0,0,0.0,2,12.75,3.092163238887744,25.426685958721507
6,1.0,1.0,0.0,11,73,22.272727272727273,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,13,45,17.923076923076923,1,65,65.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,12,68,26.666666666666668,0,0,0.0,2,10.75,2.895283743722346,20.80233385923452
1,1.0,1.0,1.0,10,87,31.3,1,12,12.0,2,8.25,4.781261280897473,18.176309386273175
19,1.0,1.0,1.0,13,73,18.23076923076923,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,12,44,15.166666666666666,1,21,21.0,0,0.0,0.0,0.0
21,1.0,1.0,1.0,6,133,42.666666666666664,0,0,0.0,0,0.0,0.0,0.0
25,0.0,1.0,0.5,8,41,32.5,1,19,19.0,1,7.5,10.597786013894325,15.374185091152988
23,1.0,1.0,0.5,9,67,21.666666666666668,1,89,89.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,15,72,17.333333333333332,0,0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,10,81,25.2,2,29,25.5,0,0.0,0.0,0.0
21,0.0,1.0,0.5,11,47,23.727272727272727,0,0,0.0,1,8.5,5.7555458571704445,25.324912243101412
23,0.0,1.0,0.0,8,26,13.125,1,40,40.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,10,42,19.8,2,45,34.5,3,8.333333333333334,3.9200106615695183,19.32533186775286
4,1.0,1.0,1.0,13,71,15.615384615384615,0,0,0.0,1,8.5,6.319909291279499,20.6022209248349
8,0.0,1.0,0.0,10,67,16.5,0,0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,7,121,44.142857142857146,1,2,2.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,16,28,15.5625,1,41,41.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,11,57,30.454545454545453,1,11,11.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,6,221,50.0,1,13,13.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,10,29,15.1,1,11,11.0,1,8.0,7.480386737958726,14.78626562667749
9,1.0,1.0,1.0,12,81,22.916666666666668,1,20,20.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,6,88,46.833333333333336,2,22,21.5,1,10.5,7.23801387707884,27.640350798543714
21,0.0,1.0,0.0,8,46,25.75,1,30,30.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,7,19,11.428571428571429,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,9,53,24.555555555555557,2,101,61.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,12,117,24.833333333333332,2,18,16.5,0,0.0,0.0,0.0
9,0.0,1.0,0.5,12,76,26.166666666666668,2,19,11.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,6,168,42.166666666666664,1,27,27.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,7,75,26.428571428571427,0,0,0.0,0,0.0,0.0,0.0
