participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
4,0.0,1.0,0.5,6,18,10.333333333333334,1,10,10.0,1,9.5,4.02396743601542,17.95204422289609
18,1.0,1.0,1.0,2,32,25.0,0,0,0.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,4,39,19.5,1,18,18.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,36,31.666666666666668,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,45,31.666666666666668,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,4,28,16.5,0,0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,2,29,20.5,0,0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,6,26,14.166666666666666,1,28,28.0,0,0.0,0.0,0.0
18,0.0,1.0,0.0,5,22,12.8,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,2,25,16.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,3,45,36.333333333333336,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,2,27,22.5,0,0,0.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,3,27,18.666666666666668,1,60,60.0,0,0.0,0.0,0.0
9,1.0,1.0,0.5,1,89,89.0,1,18,18.0,0,0.0,0.0,0.0
2,1.0,1.0,0.5,7,28,11.571428571428571,0,0,0.0,2,7.75,3.6422786474433653,18.75186964415723
21,1.0,1.0,1.0,3,13,10.666666666666666,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,3,16,14.0,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,5,25,15.0,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,0.5,3,67,32.666666666666664,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,8,21,12.5,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,2,64,55.0,0,0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,93,93.0,0,0,0.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,72,72.0,0,0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,3,10,9.666666666666666,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,6,22,10.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,4,25,17.0,1,57,57.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,6,21,13.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,56,42.0,1,9,9.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0,0.0,1,91,91.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,2,31,19.0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,27,14.8,1,15,15.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,39,22.5,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,5,39,20.8,0,0,0.0,1,9.0,2.9580332688094813,20.802419809174673
16,1.0,1.0,1.0,4,41,24.75,0,0,0.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,5,18,14.0,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,5,30,13.6,0,0,0.0,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,4,23,16.5,1,115,115.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,73,55.0,0,0,0.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,1,7,7.0,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,7,10,8.428571428571429,0,0,0.0,1,8.0,3.536575307416771,21.29096093977362
21,1.0,1.0,0.0,2,56,32.5,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,5,15,9.8,0,0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,6,15,10.166666666666666,0,0,0.0,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,5,30,16.4,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,7,20,9.571428571428571,0,0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,17,11.4,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,2,23,18.5,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,2,58,37.5,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,2,35,22.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,47,32.0,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,1.0,2,35,21.5,1,11,11.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,59,48.0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,3,31,25.333333333333332,1,15,15.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,5,27,15.6,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,5,28,14.6,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,3,15,11.666666666666666,0,0,0.0,1,8.5,5.961691976342968,35.72187808372929
3,0.0,1.0,0.5,3,15,12.333333333333334,1,13,13.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,3,43,23.666666666666668,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,23,15.2,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,6,42,14.833333333333334,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,2,58,49.0,0,0,0.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,5,35,19.8,0,0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,5,21,12.2,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,2,66,52.5,0,0,0.0,1,7.0,1.0441066915002328,2.556603713987354
24,0.0,1.0,0.5,3,8,8.0,0,0,0.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,2,82,53.0,1,10,10.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,2,62,51.5,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,3,31,15.333333333333334,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,3,73,37.333333333333336,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,6,31,16.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,50,38.0,1,17,17.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,4,24,14.25,0,0,0.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,4,30,18.25,0,0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,0.5,5,30,12.8,1,22,22.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,4,31,24.5,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,0.0,3,18,11.666666666666666,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,6,18,10.666666666666666,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,22,19.5,0,0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,12,12.0,1,27,27.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,2,20,15.0,0,0,0.0,0,0.0,0.0,0.0
12,0.0,1.0,0.5,7,21,11.571428571428571,0,0,0.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,3,53,25.666666666666668,1,24,24.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,69,48.0,0,0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,34,22.0,0,0,0.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,5,35,16.8,1,15,15.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,1,99,99.0,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,3,19,12.0,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,6,26,14.666666666666666,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,5,33,17.2,0,0,0.0,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,5,34,15.2,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,6,14,12.333333333333334,1,17,17.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,5,16,9.2,0,0,0.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,2,40,35.5,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,5,45,17.8,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,7,14,10.571428571428571,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,3,42,30.333333333333332,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,3,52,23.333333333333332,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,6,16,11.333333333333334,0,0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,6,13,9.666666666666666,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,3,19,14.666666666666666,1,24,24.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,4,12,8.25,0,0,0.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,4,43,21.75,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,58,32.5,1,12,12.0,1,10.5,3.7347768238756673,11.203122912539559
4,1.0,1.0,1.0,6,17,12.5,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,2,33,27.5,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,31,26.0,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,4,28,24.0,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,3,10,8.333333333333334,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,5,19,12.0,0,0,0.0,1,7.0,3.9903551004708575,16.389722061936858
14,0.0,1.0,0.5,6,32,14.333333333333334,1,18,18.0,0,0.0,0.0,0.0
21,1.0,1.0,1.0,3,36,29.333333333333332,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,0.0,3,36,28.0,0,0,0.0,0,0.0,0.0,0.0
2,0.0,1.0,0.5,3,16,11.333333333333334,1,22,22.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,3,16,12.666666666666666,1,18,18.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,37,29.0,1,24,24.0,0,0.0,0.0,0.0
12,0.0,1.0,0.5,6,21,15.333333333333334,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.0,4,18,12.25,0,0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,3,70,35.0,0,0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,4,36,23.5,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,7,27,11.428571428571429,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,3,35,30.0,0,0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,5,36,16.6,0,0,0.0,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,7,23,14.285714285714286,1,8,8.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,5,37,18.2,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,5,26,13.4,1,20,20.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,3,17,12.333333333333334,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,5,29,19.4,1,7,7.0,0,0.0,0.0,0.0
21,1.0,1.0,0.0,2,32,21.0,1,25,25.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,5,21,10.4,1,29,29.0,0,0.0,0.0,0.0
23,1.0,1.0,0.5,6,28,16.666666666666668,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,2,9,8.5,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,4,25,17.5,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,4,27,21.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,5,29,16.8,1,15,15.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,4,62,22.25,1,21,21.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,2,55,45.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,26,14.333333333333334,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,2,27,17.0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,27,21.0,0,0,0.0,1,8.0,2.2508438034294116,13.063780750061166
9,1.0,1.0,0.5,3,38,29.666666666666668,1,20,20.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,7,14,10.857142857142858,0,0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,5,17,11.6,0,0,0.0,3,10.0,3.37380916635805,23.188605267996792
2,1.0,1.0,1.0,7,18,9.142857142857142,1,20,20.0,1,7.0,6.210803936240488,22.451709538770352
9,1.0,1.0,1.0,5,24,14.2,1,13,13.0,1,17.0,2.11278662762369,23.085875534285712
22,1.0,1.0,1.0,4,36,18.25,0,0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,4,29,18.25,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,2,19,15.0,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,7,32,12.714285714285714,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,5,28,18.4,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,4,33,16.5,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,5,25,14.0,0,0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,3,13,11.333333333333334,0,0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,15,12.75,0,0,0.0,1,8.0,4.7875453484447785,19.97242976643968
5,1.0,1.0,0.5,4,15,10.0,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,1,82,82.0,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,7,11,8.571428571428571,0,0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,6,24,14.166666666666666,1,19,19.0,2,8.75,3.165601884230222,21.40788543222333
4,0.0,1.0,0.5,4,16,13.75,0,0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,3,19,11.333333333333334,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,4,37,22.75,1,37,37.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,2,37,30.0,1,48,48.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,5,36,19.8,1,18,18.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,7,27,14.0,0,0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,56,56.0,0,0,0.0,1,7.5,7.468861682570644,12.509858168968869
14,1.0,1.0,0.5,5,30,21.0,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,5,32,16.4,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,16,13.666666666666666,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,3,8,7.666666666666667,1,23,23.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,2,45,30.0,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,4,27,14.5,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,4,36,25.5,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,0.0,1,98,98.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,3,45,29.666666666666668,1,27,27.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,7,17,11.571428571428571,0,0,0.0,1,11.0,3.983359275232333,28.312948529965716
6,1.0,1.0,0.0,4,16,9.75,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,4,19,13.75,1,65,65.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,5,28,17.4,1,11,11.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1,52,52.0,1,12,12.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,3,21,16.0,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,4,23,16.5,0,0,0.0,0,0.0,0.0,0.0
21,1.0,1.0,1.0,2,36,30.0,0,0,0.0,0,0.0,0.0,0.0
25,0.0,1.0,0.5,4,19,10.5,1,92,92.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,4,20,14.75,0,0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,5,29,19.6,1,22,22.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,6,23,12.166666666666666,1,10,10.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,4,38,19.5,0,0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,3,16,10.666666666666666,1,24,24.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,5,11,8.6,0,0,0.0,0,0.0,0.0,0.0
8,0.0,1.0,0.0,6,22,12.5,0,0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,3,84,33.333333333333336,1,13,13.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,5,28,18.6,0,0,0.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,4,55,27.25,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,5,12,9.6,1,13,13.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,3,21,14.666666666666666,0,0,0.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,4,21,15.5,0,0,0.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,2,38,38.0,1,21,21.0,0,0.0,0.0,0.0
21,0.0,1.0,0.0,2,42,30.5,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,9,8.333333333333334,0,0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,3,33,21.333333333333332,1,18,18.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,5,29,16.8,1,14,14.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,3,11,9.333333333333334,1,27,27.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,5,37,18.8,0,0,0.0,2,8.0,3.618103121858467,22.381681968831387
23,1.0,1.0,1.0,1,7,7.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,8,16,9.875,0,0,0.0,1,7.5,2.5290857650185634,13.761649390932513
19,1.0,1.0,1.0,1,97,97.0,0,0,0.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,7,22,12.571428571428571,0,0,0.0,1,7.0,3.7229488586151325,20.302451652769765
3,1.0,1.0,1.0,5,35,18.2,0,0,0.0,1,12.5,2.545711166971716,22.20182819402166
3,1.0,1.0,1.0,6,22,17.0,0,0,0.0,1,7.0,4.359249430185418,19.2745074530836
26,0.0,1.0,0.5,7,36,14.142857142857142,0,0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,3,70,36.666666666666664,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,3,55,26.666666666666668,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,48,43.0,0,0,0.0,0,0.0,0.0,0.0
