participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
26,0.0,0.0,,6,62,26.166666666666668,1,28,28.0,0,0.0,0.0,0.0
13,1.0,0.0,,8,36,16.25,1,31,31.0,0,0.0,0.0,0.0
21,0.0,0.0,,3,113,72.0,0,0,0.0,1,8.0,4.708007586986607,14.494987972716933
11,0.0,0.0,,9,35,15.555555555555555,0,0,0.0,1,8.5,3.3303651419893656,18.55437331122473
8,1.0,0.0,,7,65,22.285714285714285,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,7,124,28.428571428571427,1,50,50.0,0,0.0,0.0,0.0
9,0.0,0.0,,3,109,60.333333333333336,1,16,16.0,3,7.333333333333333,5.460245964667021,18.362918679235495
2,1.0,0.0,,3,166,63.0,2,23,14.5,1,7.5,4.194340384022667,13.940721337251063
19,0.0,0.0,,14,34,11.357142857142858,1,17,17.0,1,7.0,4.477117743059004,19.767317787137742
17,1.0,0.0,,5,49,41.0,1,15,15.0,0,0.0,0.0,0.0
1,1.0,0.0,,13,29,12.153846153846153,0,0,0.0,1,7.0,3.303674431065903,18.329181875526054
23,0.0,0.0,,6,94,27.666666666666668,0,0,0.0,1,9.0,3.960779026864323,22.400058352834623
24,0.0,0.0,,3,63,46.666666666666664,1,34,34.0,0,0.0,0.0,0.0
23,0.0,0.0,,9,18,10.222222222222221,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,9,55,22.444444444444443,2,14,12.5,0,0.0,0.0,0.0
24,1.0,0.0,,6,65,36.166666666666664,1,5,5.0,1,10.0,2.2373860223751287,12.743944131175994
23,0.0,0.0,,8,47,25.75,1,34,34.0,0,0.0,0.0,0.0
12,1.0,0.0,,10,26,13.7,1,39,39.0,0,0.0,0.0,0.0
8,1.0,0.0,,10,16,10.3,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,7,29,12.0,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,4,146,54.25,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,11,16,10.272727272727273,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,11,19,11.090909090909092,0,0,0.0,1,11.0,2.940331986132865,23.850175301234238
9,1.0,0.0,,10,45,18.2,1,15,15.0,0,0.0,0.0,0.0
14,0.0,0.0,,8,50,25.25,1,44,44.0,0,0.0,0.0,0.0
19,0.0,0.0,,13,30,11.923076923076923,1,17,17.0,1,7.0,4.477117743059004,19.767317787137742
22,0.0,0.0,,4,124,55.0,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,9,65,19.444444444444443,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,6,57,29.333333333333332,1,30,30.0,0,0.0,0.0,0.0
25,0.0,0.0,,7,36,20.285714285714285,1,23,23.0,0,0.0,0.0,0.0
9,1.0,0.0,,7,99,26.714285714285715,1,11,11.0,1,7.0,3.4504532573349715,15.61922310278287
24,1.0,0.0,,3,74,39.666666666666664,1,74,74.0,0,0.0,0.0,0.0
2,0.0,0.0,,9,36,13.666666666666666,1,21,21.0,0,0.0,0.0,0.0
24,1.0,0.0,,8,27,14.875,1,74,74.0,0,0.0,0.0,0.0
4,0.0,0.0,,12,26,13.75,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,10,37,14.6,0,0,0.0,1,7.0,4.264076855967609,23.089571838429777
4,0.0,0.0,,9,17,11.11111111111111,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,8,26,17.375,0,0,0.0,2,7.25,3.8774898241552447,20.002845988163152
23,0.0,0.0,,6,13,9.166666666666666,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,9,23,13.444444444444445,1,41,41.0,1,7.0,3.303674431065903,18.329181875526054
9,0.0,0.0,,7,41,31.0,1,4,4.0,0,0.0,0.0,0.0
18,1.0,0.0,,6,29,16.666666666666668,1,62,62.0,0,0.0,0.0,0.0
16,1.0,0.0,,4,146,54.0,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,4,51,41.75,1,22,22.0,0,0.0,0.0,0.0
17,1.0,0.0,,6,78,36.166666666666664,0,0,0.0,2,7.5,4.17037705983323,16.300894253577333
3,1.0,0.0,,6,45,34.5,1,13,13.0,0,0.0,0.0,0.0
16,0.0,0.0,,7,37,16.857142857142858,1,36,36.0,0,0.0,0.0,0.0
22,0.0,0.0,,7,51,29.571428571428573,1,30,30.0,0,0.0,0.0,0.0
24,1.0,0.0,,5,50,33.2,1,27,27.0,1,10.0,2.2373860223751287,12.743944131175994
6,0.0,0.0,,10,28,17.8,1,20,20.0,1,9.0,3.725714886517573,22.508808225440895
6,0.0,0.0,,5,52,27.6,2,78,48.5,0,0.0,0.0,0.0
10,1.0,0.0,,6,55,27.166666666666668,1,10,10.0,0,0.0,0.0,0.0
23,0.0,0.0,,8,25,16.375,1,44,44.0,0,0.0,0.0,0.0
8,1.0,0.0,,8,30,13.5,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,6,49,31.5,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,6,57,25.0,0,0,0.0,1,11.0,7.91859150945475,34.2741134510678
21,1.0,0.0,,9,35,17.88888888888889,1,35,35.0,0,0.0,0.0,0.0
14,0.0,0.0,,8,45,20.25,1,20,20.0,0,0.0,0.0,0.0
2,0.0,0.0,,9,31,13.11111111111111,1,161,161.0,0,0.0,0.0,0.0
12,0.0,0.0,,8,32,14.75,1,33,33.0,0,0.0,0.0,0.0
7,0.0,0.0,,5,82,39.2,1,21,21.0,1,9.0,4.0158585503654205,20.630492197951003
23,0.0,0.0,,5,85,30.0,0,0,0.0,1,9.5,3.5094039002293718,23.46964160235793
23,0.0,0.0,,2,114,78.0,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,9,40,23.88888888888889,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,5,108,40.8,1,6,6.0,2,9.5,6.4392817206045585,23.99685439804196
18,1.0,0.0,,6,44,19.833333333333332,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
3,0.0,0.0,,13,29,14.923076923076923,1,11,11.0,1,8.0,3.1299262371675636,15.475253290042025
14,0.0,0.0,,4,56,32.75,1,17,17.0,0,0.0,0.0,0.0
19,1.0,0.0,,8,18,11.5,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,10,32,13.3,1,17,17.0,0,0.0,0.0,0.0
14,0.0,0.0,,3,63,43.0,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,7,69,28.714285714285715,1,8,8.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,160,160.0,2,31,28.0,0,0.0,0.0,0.0
4,0.0,0.0,,9,33,10.666666666666666,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,8,23,16.125,1,86,86.0,0,0.0,0.0,0.0
14,0.0,0.0,,5,92,44.4,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,9,36,13.777777777777779,1,110,110.0,0,0.0,0.0,0.0
14,0.0,0.0,,4,94,50.75,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,9,32,13.555555555555555,1,17,17.0,0,0.0,0.0,0.0
4,0.0,0.0,,12,26,14.166666666666666,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,8,34,17.75,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,7,53,22.714285714285715,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,6,69,23.333333333333332,1,14,14.0,0,0.0,0.0,0.0
24,1.0,0.0,,5,57,40.4,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
21,1.0,0.0,,6,37,20.833333333333332,2,35,35.0,0,0.0,0.0,0.0
24,1.0,0.0,,9,35,18.333333333333332,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,5,39,25.2,1,159,159.0,0,0.0,0.0,0.0
26,0.0,0.0,,9,33,14.444444444444445,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,6,56,34.333333333333336,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,13,19,12.0,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,5,27,15.0,1,56,56.0,0,0.0,0.0,0.0
18,1.0,0.0,,9,26,11.555555555555555,1,8,8.0,0,0.0,0.0,0.0
6,0.0,0.0,,4,141,49.75,1,4,4.0,1,8.0,3.529790292440092,15.071271232722228
4,0.0,0.0,,8,20,11.75,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,11,47,16.0,0,0,0.0,1,8.5,2.7158198082012595,14.174001384487205
2,1.0,0.0,,3,106,50.0,1,23,23.0,1,7.5,5.453402632377774,17.662776541096484
13,1.0,0.0,,2,103,78.5,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,8,28,10.75,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,6,23,13.166666666666666,1,89,89.0,0,0.0,0.0,0.0
18,1.0,0.0,,9,31,14.555555555555555,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,4,104,50.0,1,16,16.0,0,0.0,0.0,0.0
7,0.0,0.0,,6,38,31.333333333333332,1,20,20.0,1,9.0,6.148493208962679,21.30509141282043
23,0.0,0.0,,5,42,20.0,1,56,56.0,0,0.0,0.0,0.0
3,1.0,0.0,,6,49,31.666666666666668,1,13,13.0,0,0.0,0.0,0.0
18,1.0,0.0,,6,44,24.833333333333332,0,0,0.0,1,7.0,4.561164565443121,19.34884730174577
9,0.0,0.0,,4,77,52.75,1,22,22.0,0,0.0,0.0,0.0
14,0.0,0.0,,6,103,31.333333333333332,1,17,17.0,0,0.0,0.0,0.0
24,1.0,0.0,,5,65,43.2,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
17,1.0,0.0,,6,68,28.666666666666668,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
11,0.0,0.0,,7,36,17.857142857142858,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,3,56,25.666666666666668,1,23,23.0,0,0.0,0.0,0.0
7,0.0,0.0,,4,73,51.0,0,0,0.0,1,9.0,10.223207255775847,39.32510125723425
3,1.0,0.0,,2,66,56.0,1,8,8.0,0,0.0,0.0,0.0
17,1.0,0.0,,10,46,15.3,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,14,24,12.785714285714286,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
24,1.0,0.0,,11,35,16.636363636363637,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,4,101,46.0,1,30,30.0,0,0.0,0.0,0.0
6,0.0,0.0,,11,28,16.181818181818183,1,99,99.0,1,7.5,3.854401914496412,20.06477213490362
4,0.0,0.0,,6,74,31.166666666666668,1,85,85.0,0,0.0,0.0,0.0
16,0.0,0.0,,9,20,11.666666666666666,1,128,128.0,0,0.0,0.0,0.0
5,0.0,0.0,,13,28,13.76923076923077,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,11,25,14.909090909090908,1,20,20.0,1,9.0,3.725714886517573,22.508808225440895
24,0.0,0.0,,6,54,28.833333333333332,1,30,30.0,0,0.0,0.0,0.0
19,0.0,0.0,,9,28,14.444444444444445,1,18,18.0,0,0.0,0.0,0.0
21,0.0,0.0,,4,79,48.25,1,28,28.0,1,8.0,4.708007586986607,14.494987972716933
25,0.0,0.0,,7,36,17.571428571428573,1,18,18.0,0,0.0,0.0,0.0
14,0.0,0.0,,8,40,20.75,1,23,23.0,0,0.0,0.0,0.0
26,0.0,0.0,,7,23,15.0,0,0,0.0,1,9.0,3.0377942688802078,20.149784165000383
3,1.0,0.0,,6,65,33.666666666666664,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,6,49,31.666666666666668,1,13,13.0,0,0.0,0.0,0.0
21,0.0,0.0,,2,113,96.0,0,0,0.0,1,8.0,4.708007586986607,14.494987972716933
24,1.0,0.0,,6,54,28.166666666666668,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,7,35,26.428571428571427,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,9,40,17.666666666666668,1,16,16.0,0,0.0,0.0,0.0
22,0.0,0.0,,5,62,44.4,1,31,31.0,0,0.0,0.0,0.0
6,0.0,0.0,,11,39,17.545454545454547,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,13,30,12.384615384615385,1,16,16.0,2,8.0,3.6251898558518474,17.41433428647322
13,0.0,0.0,,5,104,38.4,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,5,49,32.2,1,13,13.0,0,0.0,0.0,0.0
3,1.0,0.0,,8,40,26.75,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,8,39,18.0,1,30,30.0,0,0.0,0.0,0.0
2,0.0,0.0,,10,22,10.2,1,27,27.0,0,0.0,0.0,0.0
12,0.0,0.0,,13,25,12.461538461538462,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,6,38,21.5,1,106,106.0,0,0.0,0.0,0.0
2,1.0,0.0,,6,45,27.833333333333332,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,8,30,17.875,1,108,108.0,1,10.5,2.1895456517579683,17.156604675508984
13,0.0,0.0,,9,25,16.77777777777778,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,9,41,18.22222222222222,1,73,73.0,1,9.5,3.739142382598437,22.339777463902955
24,1.0,0.0,,9,34,20.0,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,6,18,11.333333333333334,1,5,5.0,0,0.0,0.0,0.0
13,1.0,0.0,,6,47,22.333333333333332,1,24,24.0,0,0.0,0.0,0.0
14,0.0,0.0,,7,40,22.714285714285715,1,23,23.0,0,0.0,0.0,0.0
19,1.0,0.0,,5,60,40.4,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,3,87,50.333333333333336,2,26,26.0,0,0.0,0.0,0.0
14,0.0,0.0,,10,65,17.8,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
19,0.0,0.0,,4,63,45.0,2,27,26.0,0,0.0,0.0,0.0
26,0.0,0.0,,8,53,21.75,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,9,52,19.555555555555557,0,0,0.0,1,7.0,3.076225522835357,18.29897309174285
18,1.0,0.0,,6,44,24.833333333333332,0,0,0.0,1,7.0,4.561164565443121,19.34884730174577
16,0.0,0.0,,7,27,14.0,1,36,36.0,0,0.0,0.0,0.0
13,1.0,0.0,,8,36,18.0,1,31,31.0,0,0.0,0.0,0.0
14,0.0,0.0,,5,70,39.2,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,5,66,39.6,2,13,10.5,0,0.0,0.0,0.0
24,0.0,0.0,,6,40,21.333333333333332,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,11,39,14.272727272727273,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,5,49,28.2,1,24,24.0,0,0.0,0.0,0.0
7,0.0,0.0,,5,65,26.4,1,21,21.0,1,9.0,4.0158585503654205,20.630492197951003
22,0.0,0.0,,7,123,29.285714285714285,1,38,38.0,0,0.0,0.0,0.0
5,0.0,0.0,,11,24,15.727272727272727,1,73,73.0,0,0.0,0.0,0.0
23,0.0,0.0,,7,42,21.285714285714285,1,47,47.0,1,9.0,5.260120818725636,31.550166634787338
2,1.0,0.0,,6,72,34.833333333333336,0,0,0.0,1,10.5,7.95286961049621,22.498123369471855
4,0.0,0.0,,10,19,12.6,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,105,105.0,0,0,0.0,1,9.0,2.0730078361601163,11.712883848497153
7,0.0,0.0,,7,82,30.428571428571427,1,29,29.0,1,9.0,4.0158585503654205,20.630492197951003
3,0.0,0.0,,8,37,19.25,1,11,11.0,0,0.0,0.0,0.0
9,0.0,0.0,,3,109,60.0,1,16,16.0,3,7.333333333333333,5.460245964667021,18.362918679235495
14,0.0,0.0,,8,65,19.125,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
1,1.0,0.0,,9,37,19.22222222222222,2,78,46.0,0,0.0,0.0,0.0
23,0.0,0.0,,9,23,10.88888888888889,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,5,76,45.2,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,6,35,22.333333333333332,1,31,31.0,0,0.0,0.0,0.0
17,1.0,0.0,,8,39,19.75,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,10,26,18.5,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,13,58,14.23076923076923,0,0,0.0,2,7.75,3.253981462204284,18.533229648516
3,1.0,0.0,,6,45,33.666666666666664,1,13,13.0,0,0.0,0.0,0.0
23,0.0,0.0,,7,77,20.428571428571427,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,9,39,15.222222222222221,1,18,18.0,0,0.0,0.0,0.0
7,0.0,0.0,,6,51,32.833333333333336,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,7,58,27.857142857142858,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,13,45,14.538461538461538,1,22,22.0,1,7.0,3.9265991967694953,22.768128350495964
14,0.0,0.0,,6,125,31.833333333333332,1,21,21.0,0,0.0,0.0,0.0
4,0.0,0.0,,4,81,50.5,1,21,21.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,228,228.0,1,11,11.0,1,10.5,5.725142607822935,11.405481248120822
23,0.0,0.0,,9,49,19.444444444444443,1,42,42.0,0,0.0,0.0,0.0
24,0.0,0.0,,5,82,35.4,1,30,30.0,0,0.0,0.0,0.0
14,0.0,0.0,,11,27,16.272727272727273,1,21,21.0,0,0.0,0.0,0.0
7,0.0,0.0,,4,82,47.75,1,19,19.0,0,0.0,0.0,0.0
17,1.0,0.0,,9,28,11.333333333333334,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,9,47,19.666666666666668,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,8,45,23.625,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,5,109,41.0,1,6,6.0,2,9.5,6.4392817206045585,23.99685439804196
5,0.0,0.0,,12,28,13.5,1,3,3.0,0,0.0,0.0,0.0
4,0.0,0.0,,13,26,13.615384615384615,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,6,46,32.666666666666664,1,14,14.0,0,0.0,0.0,0.0
6,0.0,0.0,,7,46,27.0,2,72,46.0,0,0.0,0.0,0.0
