participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
21,1.0,0.0,,12,32,17.5,1,152,152.0,0,0.0,0.0,0.0
5,0.0,0.0,,8,46,25.875,1,13,13.0,1,7.0,2.370808309372772,12.538616321542552
5,0.0,0.0,,17,27,18.176470588235293,1,6,6.0,1,8.5,4.698951902369565,22.008543353884704
23,0.0,0.0,,10,51,24.5,1,42,42.0,0,0.0,0.0,0.0
14,0.0,0.0,,8,99,36.5,1,20,20.0,1,7.0,2.919447984136573,10.722008364503797
25,0.0,0.0,,13,38,13.615384615384615,2,17,16.0,0,0.0,0.0,0.0
5,0.0,0.0,,17,36,17.352941176470587,0,0,0.0,1,8.5,4.698951902369565,22.008543353884704
6,0.0,0.0,,16,39,15.3125,1,30,30.0,0,0.0,0.0,0.0
23,0.0,0.0,,9,27,11.666666666666666,1,56,56.0,0,0.0,0.0,0.0
21,1.0,0.0,,14,38,13.928571428571429,1,32,32.0,0,0.0,0.0,0.0
24,0.0,0.0,,15,27,15.0,1,27,27.0,0,0.0,0.0,0.0
18,1.0,0.0,,13,44,14.076923076923077,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,11,45,23.636363636363637,1,42,42.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,340,340.0,1,18,18.0,2,9.5,3.5148024716895137,9.778262467177399
1,1.0,0.0,,10,46,19.8,1,17,17.0,0,0.0,0.0,0.0
21,0.0,0.0,,7,127,40.42857142857143,2,31,26.0,0,0.0,0.0,0.0
22,0.0,0.0,,13,64,23.46153846153846,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,14,34,17.571428571428573,1,161,161.0,0,0.0,0.0,0.0
26,0.0,0.0,,14,27,15.928571428571429,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,6,122,55.5,1,5,5.0,0,0.0,0.0,0.0
17,1.0,0.0,,7,49,34.0,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,11,36,12.363636363636363,1,110,110.0,0,0.0,0.0,0.0
25,0.0,0.0,,13,38,13.153846153846153,2,162,89.5,0,0.0,0.0,0.0
21,1.0,0.0,,12,44,19.0,1,32,32.0,0,0.0,0.0,0.0
25,0.0,0.0,,10,55,29.8,1,19,19.0,1,10.5,3.5469122071484187,11.982463594024846
15,0.0,0.0,,12,34,20.0,1,161,161.0,0,0.0,0.0,0.0
15,1.0,0.0,,14,33,16.285714285714285,2,42,38.0,0,0.0,0.0,0.0
14,0.0,0.0,,12,50,23.083333333333332,2,41,39.0,1,7.0,3.8610098219142417,20.649249378109758
17,1.0,0.0,,10,57,23.6,0,0,0.0,1,10.5,7.91859150945475,34.11428498737356
24,0.0,0.0,,6,101,47.166666666666664,2,34,32.0,0,0.0,0.0,0.0
24,1.0,0.0,,10,65,30.9,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
3,1.0,0.0,,18,33,13.833333333333334,2,17,12.0,1,9.0,2.8992476959414386,19.08318874461412
12,1.0,0.0,,15,27,14.933333333333334,1,39,39.0,0,0.0,0.0,0.0
14,0.0,0.0,,3,269,111.0,1,18,18.0,1,10.5,5.725142607822935,11.405481248120822
7,1.0,0.0,,4,177,71.5,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,13,43,23.0,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
24,0.0,0.0,,14,42,16.071428571428573,1,27,27.0,0,0.0,0.0,0.0
25,0.0,0.0,,11,20,14.181818181818182,1,18,18.0,0,0.0,0.0,0.0
1,1.0,0.0,,17,49,16.352941176470587,1,14,14.0,2,7.0,2.921987459747129,14.432049012746058
18,1.0,0.0,,12,33,14.666666666666666,1,5,5.0,0,0.0,0.0,0.0
26,0.0,0.0,,15,32,14.2,0,0,0.0,2,8.5,6.845303561578309,30.497940402124293
7,1.0,0.0,,16,54,18.4375,0,0,0.0,1,10.5,4.626347538583513,16.13356629591064
23,0.0,0.0,,9,27,11.666666666666666,1,56,56.0,0,0.0,0.0,0.0
23,0.0,0.0,,14,65,17.142857142857142,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
6,0.0,0.0,,14,40,15.0,2,15,8.5,0,0.0,0.0,0.0
3,0.0,0.0,,13,39,16.53846153846154,2,18,17.5,0,0.0,0.0,0.0
24,0.0,0.0,,8,63,27.5,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,16,50,15.375,2,26,21.0,0,0.0,0.0,0.0
15,0.0,0.0,,14,33,16.357142857142858,1,16,16.0,0,0.0,0.0,0.0
25,0.0,0.0,,8,76,21.75,1,23,23.0,0,0.0,0.0,0.0
25,0.0,0.0,,9,55,26.666666666666668,1,19,19.0,1,10.5,3.5469122071484187,11.982463594024846
13,1.0,0.0,,12,36,19.083333333333332,2,31,23.5,0,0.0,0.0,0.0
5,0.0,0.0,,18,26,10.444444444444445,1,25,25.0,2,7.0,3.714099074212742,16.988381955043295
9,1.0,0.0,,11,104,26.272727272727273,1,15,15.0,0,0.0,0.0,0.0
1,1.0,0.0,,12,20,11.666666666666666,1,39,39.0,0,0.0,0.0,0.0
24,0.0,0.0,,13,52,19.23076923076923,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,12,63,21.916666666666668,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
6,0.0,0.0,,9,141,29.666666666666668,1,15,15.0,1,8.0,3.529790292440092,15.071271232722228
3,0.0,0.0,,14,30,13.714285714285714,1,17,17.0,0,0.0,0.0,0.0
7,1.0,0.0,,5,177,67.8,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,12,45,22.5,1,42,42.0,0,0.0,0.0,0.0
4,0.0,0.0,,19,19,12.157894736842104,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,15,28,14.466666666666667,1,99,99.0,0,0.0,0.0,0.0
15,1.0,0.0,,16,26,13.625,2,42,38.0,0,0.0,0.0,0.0
4,0.0,0.0,,13,42,11.307692307692308,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,8,149,38.125,1,28,28.0,0,0.0,0.0,0.0
24,0.0,0.0,,16,27,13.9375,1,27,27.0,0,0.0,0.0,0.0
19,0.0,0.0,,12,28,14.0,1,18,18.0,0,0.0,0.0,0.0
24,1.0,0.0,,14,30,18.071428571428573,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
26,0.0,0.0,,16,33,13.125,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,17,36,16.529411764705884,2,21,20.5,3,9.333333333333334,3.317344297107066,18.576164181386897
6,0.0,0.0,,13,70,22.153846153846153,2,18,16.0,1,9.0,3.725714886517573,22.508808225440895
26,0.0,0.0,,13,53,21.23076923076923,0,0,0.0,1,7.0,4.324179415825486,22.62061383915018
22,0.0,0.0,,10,51,26.6,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,10,56,32.4,1,8,8.0,0,0.0,0.0,0.0
7,0.0,0.0,,9,56,36.44444444444444,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,12,54,21.583333333333332,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
3,1.0,0.0,,17,40,16.88235294117647,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
23,0.0,0.0,,10,51,24.5,1,42,42.0,0,0.0,0.0,0.0
8,1.0,0.0,,14,30,11.714285714285714,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,14,45,19.0,1,15,15.0,0,0.0,0.0,0.0
14,0.0,0.0,,14,29,17.928571428571427,1,21,21.0,0,0.0,0.0,0.0
14,0.0,0.0,,13,53,20.923076923076923,1,33,33.0,0,0.0,0.0,0.0
9,1.0,0.0,,10,56,20.4,1,15,15.0,0,0.0,0.0,0.0
24,0.0,0.0,,10,52,28.8,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
23,0.0,0.0,,11,137,23.545454545454547,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
8,1.0,0.0,,16,57,14.625,1,15,15.0,0,0.0,0.0,0.0
10,1.0,0.0,,12,57,19.833333333333332,1,105,105.0,1,8.0,4.274682680864512,21.343067769130222
11,0.0,0.0,,13,31,13.538461538461538,2,17,13.5,0,0.0,0.0,0.0
19,0.0,0.0,,13,33,14.461538461538462,1,18,18.0,2,8.25,3.411943296639702,20.824978803018855
4,0.0,0.0,,12,42,13.0,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,13,31,13.846153846153847,2,161,92.0,0,0.0,0.0,0.0
9,0.0,0.0,,9,50,34.111111111111114,2,22,19.0,0,0.0,0.0,0.0
2,0.0,0.0,,15,26,10.866666666666667,1,161,161.0,0,0.0,0.0,0.0
12,0.0,0.0,,15,66,20.866666666666667,0,0,0.0,1,9.0,2.6544264307359424,20.35947198173222
22,0.0,0.0,,8,59,36.875,1,34,34.0,0,0.0,0.0,0.0
8,1.0,0.0,,16,28,11.875,1,15,15.0,0,0.0,0.0,0.0
23,0.0,0.0,,11,51,20.818181818181817,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,14,33,17.642857142857142,2,25,20.5,0,0.0,0.0,0.0
24,0.0,0.0,,17,26,12.588235294117647,1,27,27.0,0,0.0,0.0,0.0
22,0.0,0.0,,12,101,21.916666666666668,1,16,16.0,0,0.0,0.0,0.0
12,0.0,0.0,,14,66,20.5,0,0,0.0,2,8.0,3.3059406798690274,18.300381093173524
12,0.0,0.0,,14,66,22.928571428571427,0,0,0.0,1,9.0,2.6544264307359424,20.35947198173222
18,1.0,0.0,,15,28,15.533333333333333,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,14,26,13.928571428571429,1,17,17.0,0,0.0,0.0,0.0
3,1.0,0.0,,19,33,13.368421052631579,2,17,12.0,1,9.0,2.8992476959414386,19.08318874461412
23,0.0,0.0,,11,57,22.90909090909091,1,46,46.0,0,0.0,0.0,0.0
16,0.0,0.0,,12,38,17.583333333333332,1,36,36.0,0,0.0,0.0,0.0
18,1.0,0.0,,12,24,13.25,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,9,125,34.0,2,21,18.5,0,0.0,0.0,0.0
26,0.0,0.0,,13,24,15.384615384615385,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,18,34,12.5,2,17,17.0,0,0.0,0.0,0.0
6,0.0,0.0,,7,62,34.714285714285715,1,244,244.0,0,0.0,0.0,0.0
7,0.0,0.0,,8,87,40.625,0,0,0.0,1,7.5,2.6377400609662764,10.82227282909825
25,0.0,0.0,,15,36,15.6,1,252,252.0,0,0.0,0.0,0.0
24,0.0,0.0,,10,114,32.8,0,0,0.0,2,8.75,2.6809860816074274,15.402275221974351
23,0.0,0.0,,5,195,58.6,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,14,33,13.785714285714286,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,13,65,22.23076923076923,1,26,26.0,0,0.0,0.0,0.0
19,0.0,0.0,,17,32,13.705882352941176,0,0,0.0,1,9.0,3.2815818551697817,21.46522230438273
17,1.0,0.0,,8,47,21.875,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,12,20,11.333333333333334,0,0,0.0,1,8.0,4.253548345554735,18.731432277020037
12,1.0,0.0,,16,51,18.875,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,5,67,47.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,15,39,16.866666666666667,1,30,30.0,0,0.0,0.0,0.0
18,1.0,0.0,,7,93,30.857142857142858,1,9,9.0,1,12.0,3.6091363260601232,25.43704829474794
18,1.0,0.0,,10,104,27.9,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,10,32,13.1,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
19,0.0,0.0,,12,28,14.416666666666666,1,18,18.0,0,0.0,0.0,0.0
23,0.0,0.0,,8,42,16.5,1,56,56.0,0,0.0,0.0,0.0
22,0.0,0.0,,13,64,23.53846153846154,1,16,16.0,0,0.0,0.0,0.0
15,0.0,0.0,,15,43,19.0,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
23,0.0,0.0,,12,65,17.416666666666668,1,46,46.0,1,7.5,4.136754089167599,8.999315367478555
19,1.0,0.0,,12,34,16.75,2,42,29.0,1,7.0,2.0552868801726216,9.625571333470456
13,0.0,0.0,,10,38,20.8,2,72,44.0,0,0.0,0.0,0.0
17,1.0,0.0,,14,26,12.857142857142858,1,46,46.0,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,15,44,17.6,1,20,20.0,0,0.0,0.0,0.0
15,0.0,0.0,,15,33,16.4,1,16,16.0,0,0.0,0.0,0.0
23,0.0,0.0,,9,42,20.11111111111111,1,47,47.0,1,9.0,5.260120818725636,31.550166634787338
8,1.0,0.0,,14,28,11.642857142857142,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,8,76,21.5,2,23,21.0,0,0.0,0.0,0.0
2,1.0,0.0,,7,45,33.142857142857146,1,23,23.0,0,0.0,0.0,0.0
19,1.0,0.0,,11,60,25.272727272727273,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,12,24,12.333333333333334,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,11,33,14.272727272727273,1,23,23.0,0,0.0,0.0,0.0
22,0.0,0.0,,13,56,24.153846153846153,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,7,99,41.285714285714285,1,206,206.0,0,0.0,0.0,0.0
25,0.0,0.0,,6,55,27.5,2,19,17.5,1,10.5,3.5469122071484187,11.982463594024846
9,0.0,0.0,,11,51,23.09090909090909,2,23,20.5,1,7.5,5.011798522189011,19.2977003626514
13,1.0,0.0,,5,103,50.4,2,16,15.0,0,0.0,0.0,0.0
22,0.0,0.0,,9,134,31.444444444444443,1,28,28.0,1,9.0,3.462029847048248,19.173646732290063
17,1.0,0.0,,8,57,27.75,1,15,15.0,1,10.5,7.91859150945475,34.11428498737356
24,1.0,0.0,,11,54,23.363636363636363,0,0,0.0,1,9.0,4.209374349228385,22.541158824399105
24,0.0,0.0,,10,63,27.7,0,0,0.0,1,7.5,11.91822685984244,25.05876190429203
13,1.0,0.0,,11,36,18.545454545454547,1,120,120.0,0,0.0,0.0,0.0
7,0.0,0.0,,8,81,40.25,0,0,0.0,1,9.5,3.5334913694876717,14.06372727755522
12,0.0,0.0,,16,31,19.25,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,8,83,40.0,1,18,18.0,1,10.5,7.269451842064805,11.405481248120822
22,0.0,0.0,,13,59,21.923076923076923,2,34,32.0,0,0.0,0.0,0.0
13,1.0,0.0,,5,157,58.4,1,23,23.0,0,0.0,0.0,0.0
18,1.0,0.0,,9,93,33.77777777777778,0,0,0.0,2,9.5,4.085150445751623,22.392947798246855
17,1.0,0.0,,9,47,23.555555555555557,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
1,1.0,0.0,,10,76,29.3,1,18,18.0,1,9.5,2.872375488921439,12.800900798060646
6,0.0,0.0,,11,48,27.727272727272727,1,122,122.0,0,0.0,0.0,0.0
24,1.0,0.0,,13,54,19.53846153846154,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
17,1.0,0.0,,11,68,26.09090909090909,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,19,19,12.263157894736842,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,13,32,14.76923076923077,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,6,82,46.833333333333336,1,22,22.0,0,0.0,0.0,0.0
18,1.0,0.0,,13,32,12.615384615384615,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
14,0.0,0.0,,11,63,25.181818181818183,1,122,122.0,0,0.0,0.0,0.0
18,1.0,0.0,,9,44,16.333333333333332,2,62,35.5,0,0.0,0.0,0.0
26,0.0,0.0,,13,36,14.076923076923077,0,0,0.0,2,8.0,3.7337223371105512,20.504355671585998
7,0.0,0.0,,8,65,35.875,0,0,0.0,1,9.5,3.5334913694876717,14.06372727755522
16,1.0,0.0,,7,99,40.42857142857143,1,11,11.0,0,0.0,0.0,0.0
3,0.0,0.0,,15,32,14.733333333333333,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,8,76,21.5,2,23,21.0,0,0.0,0.0,0.0
25,0.0,0.0,,10,54,22.3,1,42,42.0,0,0.0,0.0,0.0
24,1.0,0.0,,14,65,21.071428571428573,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
24,1.0,0.0,,11,65,29.454545454545453,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
19,1.0,0.0,,10,60,24.0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,14,32,14.642857142857142,1,17,17.0,0,0.0,0.0,0.0
4,0.0,0.0,,19,19,12.263157894736842,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,10,78,25.4,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,12,20,11.0,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,17,28,12.058823529411764,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,11,99,25.636363636363637,1,20,20.0,1,7.0,2.919447984136573,10.722008364503797
6,0.0,0.0,,11,64,16.363636363636363,1,72,72.0,0,0.0,0.0,0.0
3,1.0,0.0,,10,49,32.2,1,13,13.0,0,0.0,0.0,0.0
2,0.0,0.0,,14,35,11.642857142857142,2,129,75.0,0,0.0,0.0,0.0
6,0.0,0.0,,9,62,29.88888888888889,1,177,177.0,0,0.0,0.0,0.0
22,0.0,0.0,,10,123,30.0,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
9,0.0,0.0,,11,67,29.363636363636363,1,26,26.0,0,0.0,0.0,0.0
22,0.0,0.0,,11,64,28.454545454545453,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,6,99,49.5,1,140,140.0,0,0.0,0.0,0.0
18,1.0,0.0,,11,46,18.363636363636363,1,5,5.0,0,0.0,0.0,0.0
1,1.0,0.0,,10,76,29.2,1,18,18.0,1,9.5,2.872375488921439,12.800900798060646
24,1.0,0.0,,10,65,31.1,1,15,15.0,1,10.0,2.2373860223751287,12.743944131175994
25,0.0,0.0,,11,36,20.818181818181817,1,18,18.0,0,0.0,0.0,0.0
18,1.0,0.0,,15,23,11.533333333333333,1,8,8.0,0,0.0,0.0,0.0
4,0.0,0.0,,12,42,12.25,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,18,33,11.444444444444445,1,18,18.0,0,0.0,0.0,0.0
1,1.0,0.0,,12,27,13.25,1,39,39.0,0,0.0,0.0,0.0
