participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
19,1.0,1.0,1.0,0.24320006370544434,54.29435050487518,-0.010251126103468821,-0.49767890559973094,-0.49767890559973094,-0.4522355887695784,127,1,67,67.0,3,18.666666666666668,8.423361659827863,47.3872541246723,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.5219001770019531,0.7280483245849609,0.0013771055334294486,0.2205256223678589,0.2205256223678589,0.22331008315086365,144,0,0,0.0,4,39.0,26.33578732556944,170.07943046985713,0,0.0,0.0,0.0
1,1.0,1.0,0.5,0.8053499460220337,0.0,0.00038870400622109755,0.3321025590353374,0.3321025590353374,0.31821422724496745,127,1,14,14.0,4,26.0,15.680630891907827,108.70264497146161,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.3539998531341553,0.4979522228240967,-3.97789425194389e-05,0.12186351418495178,0.12186351418495178,0.12324313819408417,120,0,0,0.0,3,11.0,16.88760512220879,94.11149959920915,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.3966999053955078,0.09585046768188477,0.0010242005645506758,0.17586827278137207,0.17586827278137207,0.16433320939540863,179,0,0,0.0,7,17.142857142857142,20.333390879897824,94.15346564669468,2,10.0,3.462670854541932,21.78741343442772
21,1.0,1.0,1.0,0.4113001823425293,0.09904980659484863,0.0012358907307330543,0.20626041154821212,0.20626041154821212,0.2059277675549189,191,1,15,15.0,3,20.666666666666668,12.950268783181386,123.64429524117465,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.1878499984741211,86.91565704345703,-0.008149417829645856,-0.543869137763977,-0.543869137763977,-0.5149567127227783,83,0,0,0.0,1,10.0,33.36649652471796,178.14630121160664,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0.017350077629089355,52.90780055522919,-0.0015106779150773275,-0.40951065549367593,-0.40951065549367593,-0.3670234441757202,3,1,25,25.0,1,102.0,42.49069956257089,209.21429709062863,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.0708003044128418,150.3082138299942,-0.012610771951904456,-1.1016246528062137,-1.1016246528062137,-1.0566215691743073,63,1,26,26.0,2,11.5,18.90554721557717,81.21326461130224,1,7.5,1.256732752321848,6.437413979355846
24,0.0,1.0,0.5,0.0,212.8647584915161,-0.0007070555700473674,-1.2486742734909058,-1.2486742734909058,-1.2023999691009521,0,0,0,0.0,3,7.666666666666667,28.025424061475558,136.10413048994758,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.3756997585296631,15.106657505035404,-0.0027953555017462624,-0.0745159855371789,-0.0745159855371789,-0.07817807764974288,26,1,18,18.0,4,33.25,26.670858472360013,207.05465592976216,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.17534995079040527,64.50800132751465,-0.008683549650376196,-0.5128267369692838,-0.5128267369692838,-0.48641070604324343,70,1,43,43.0,4,9.5,2.6969448077304494,17.35252570751911,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.2777998447418213,1.783003330230713,-0.0005040532288223074,0.036867424845695496,0.036867424845695496,0.046116575598716736,221,0,0,0.0,2,17.0,23.47094708713091,136.47343800514378,0,0.0,0.0,0.0
22,1.0,1.0,0.0,0.43525004386901855,7.159398913383484,0.0016794895413565422,0.05912924164961159,0.05912924164961159,0.06200275502653201,145,1,26,26.0,2,11.5,11.839200233521705,64.93752488877799,0,0.0,0.0,0.0
21,1.0,1.0,0.5,1.0821499824523926,0.9283500909805298,0.003909898645116465,0.5646692788550622,0.5646692788550622,0.5448305242276066,143,1,27,27.0,2,63.0,27.933330940246364,349.1534058444898,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.9586501121520996,0.0006499290466308594,0.0032709550196997864,0.30603031619188653,0.30603031619188653,0.2786447979155041,234,1,20,20.0,4,13.25,20.01767204717303,78.57470061131443,2,11.0,3.7990410950545512,20.773438375633628
19,1.0,1.0,1.0,0.0,156.35517525672913,-0.0005100862536445719,-1.0791521072387695,-1.0791521072387695,-1.057486891746521,0,0,0,0.0,4,22.5,22.06422461714008,146.1223000203081,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.6356499195098877,0.9611888069372911,0.0015328033432140166,0.10419963507712642,0.10419963507712642,0.12008325870220476,201,1,25,25.0,3,35.666666666666664,24.06617593495787,202.92384782267064,0,0.0,0.0,0.0
5,1.0,1.0,0.5,1.0576000213623047,0.04864978790283203,0.0044652203472339705,0.3996051251888275,0.3996051251888275,0.36616000533103943,222,0,0,0.0,3,11.666666666666666,22.798460147541377,120.21031199008831,1,13.0,3.1561741226653477,20.128869997881885
19,1.0,1.0,1.0,0.2801504135131836,11.073600769042969,0.00045682176118499177,-0.0429198332130909,-0.0429198332130909,-0.03545986860990524,169,0,0,0.0,1,34.0,18.025581366320004,65.68849094591754,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.36440038681030273,1.711400032043457,-0.004654144454980153,-0.036490846425294876,-0.036490846425294876,-0.00011968612670898438,177,0,0,0.0,2,14.5,13.267698986773276,35.80943628011425,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0.5112500190734863,0.16904997825622559,0.0002200963591689548,0.15128353238105774,0.15128353238105774,0.1857866495847702,134,0,0,0.0,2,23.5,20.79255684862597,131.9970446020551,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.25064992904663086,0.9612500667572021,-0.0005825896298705304,-0.0425293929874897,-0.0425293929874897,-0.04441002383828163,215,0,0,0.0,2,62.5,26.107808046055233,255.22551781221932,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1.0560998916625977,1.7742947112946283,0.004683376589412978,0.5191676475830722,0.5191676475830722,0.5027761788595291,187,1,20,20.0,2,12.5,15.529365075110368,64.52499552683534,0,0.0,0.0,0.0
6,1.0,1.0,0.5,0.054450035095214844,3.8371500968933105,-0.00599642492652631,-0.3238304264937775,-0.3238304264937775,-0.2859407191262965,10,1,25,25.0,2,21.5,25.55153874685915,140.35101517969673,0,0.0,0.0,0.0
22,0.0,1.0,0.0,0.012850046157836914,31.135389506816864,-0.00043052478507763604,-0.16582272399829912,-0.16582272399829912,-0.1575124348203341,83,1,21,21.0,3,44.0,8.878896681867008,55.09482740825962,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0.2602503299713135,6.2296998500823975,-0.011231047054220913,-0.9963509050602651,-0.9963509050602651,-0.8693634846564114,70,2,21,14.5,4,17.25,14.246359137325529,112.15359342567167,1,7.0,4.233542432678899,9.118459958660392
6,0.0,1.0,0.0,0.8973402023315433,0.01569986343383789,0.0018089646224210027,0.37080594054757293,0.37080594054757293,0.343369009759691,171,2,17,11.0,5,28.6,27.312766503122607,177.4101370446809,0,0.0,0.0,0.0
5,0.0,1.0,0.5,1.5095374335845317,0.8855108803226837,0.0033860401466961412,0.44579492666550324,0.44579492666550324,0.4313726027333547,202,1,20,20.0,3,17.0,49.985405959755674,224.01175780728954,0,0.0,0.0,0.0
14,0.0,1.0,0.0,0.6785502433776855,1.0605990886688232,0.0016689326753485812,0.28202792813506306,0.28202792813506306,0.3020889880836651,236,2,43,26.0,5,13.4,17.448972891621345,93.38323443361934,1,8.0,4.823018144181947,17.728780538725733
19,0.0,1.0,0.5,0.4685502052307129,12.905048608779907,0.002773915132263633,0.0042606954333148424,0.0042606954333148424,0.003049997488657574,229,1,15,15.0,5,26.8,21.739328767690026,174.763913823652,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0.6018499135971069,12.946675228990507,0.0004380515552186015,0.05591642454203675,0.05591642454203675,0.061207935405938114,54,1,90,90.0,5,26.6,13.714710616928375,162.25061443738548,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.3707003593444824,7.58795428276062,0.0013369335793151833,-0.004313959740102291,-0.004313959740102291,-0.02180665358901024,231,0,0,0.0,2,20.5,16.996724338898836,64.98976409996152,0,0.0,0.0,0.0
6,1.0,1.0,0.0,0.2066497802734375,1.0517003536224365,-0.00209668643152579,-0.003620644661947645,-0.003620644661947645,0.013067599017210678,163,2,22,21.5,2,14.5,3.469805505708319,46.56739051266828,1,8.0,4.416799437435534,13.401131791902003
17,0.0,1.0,0.0,0.23304986953735352,0.3800008296966553,0.00030130034336109764,0.06582412868738174,0.06582412868738174,0.06604989618062973,236,0,0,0.0,3,16.0,28.469483076266183,189.99067864126266,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.6585521397767238,0.12240004539489746,0.0011161011655391418,0.28946927831142766,0.28946927831142766,0.27769879098157946,195,1,10,10.0,3,45.0,32.84047264932966,256.7142394038971,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.16819977760314941,19.154478311538696,0.0005192229237568032,-0.09685583255462003,-0.09685583255462003,-0.08755334218343098,151,1,11,11.0,4,20.0,21.86524111018659,131.0624185753578,1,9.0,4.171473656817069,30.714973370930956
24,0.0,1.0,0.5,0.6056003570556641,3.68764066696167,0.0002974034187037239,0.016034701839089394,0.016034701839089394,-0.013643073849380016,42,0,0,0.0,2,10.5,40.714523536860945,248.80313374629048,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.07644987106323242,4.275200366973877,-0.007471278760328739,-0.37536755204200745,-0.37536755204200745,-0.3174435794353485,75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0.1727999448776245,4.282350063323975,-0.017139161548346316,-0.9931798987247772,-0.9931798987247772,-0.891092550754547,105,1,95,95.0,2,13.5,0.8394812765807214,10.493515957258818,1,12.5,2.655878876840064,21.130880472012628
7,1.0,1.0,1.0,0.07039999961853027,0.49395012855529785,-0.00021334648516607553,-0.036183959824123466,-0.036183959824123466,-0.022954389229798918,21,1,24,24.0,2,18.5,14.127744835275507,33.32359875840757,0,0.0,0.0,0.0
23,1.0,1.0,0.0,0.1580500602722168,10.516601204872131,-0.002430197942249169,-0.14919923880935218,-0.14919923880935218,-0.13295938634035884,36,1,56,56.0,5,27.4,23.67684527078676,131.3671147449506,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.4725499153137207,3.892047643661499,0.00045398646630587296,0.13133381307125092,0.13133381307125092,0.12398339807987213,217,0,0,0.0,1,26.0,28.46103954312027,91.62515160288586,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.13290023803710938,38.378350257873535,-0.01155811871918667,-0.6944740414619446,-0.6944740414619446,-0.654733419418335,31,0,0,0.0,1,55.0,19.336737518907142,55.26894642960423,0,0.0,0.0,0.0
16,0.0,1.0,0.5,0.2010498046875,9.148701190948486,-0.0016785962453381034,-0.12456734478473663,-0.12456734478473663,-0.12514664232730865,51,0,0,0.0,2,7.5,7.872626284719556,16.138494200662723,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.3545494079589844,7.668252229690552,-0.004539369765443524,-0.245852530002594,-0.245852530002594,-0.23780016601085663,96,0,0,0.0,6,12.333333333333334,14.729607946629505,61.117455772380275,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0.6545027428203163,0.1478499174118042,0.0010191769582683415,0.2313938010091017,0.2313938010091017,0.23088246716393362,172,1,35,35.0,3,43.666666666666664,24.162624077479748,139.85921654257166,1,16.0,4.333816513285944,27.868637232810592
7,1.0,1.0,0.5,0.5124499797821045,21.918249368667603,-0.007727745419735104,-0.07554270295654168,-0.07554270295654168,-0.04627173979044995,93,1,20,20.0,2,23.0,15.983329671421851,81.5434950710775,1,8.5,3.279837560079944,9.62289469353938
18,1.0,1.0,1.0,0.44770002365112305,0.0,0.0008386958866375539,0.22893525660037994,0.22893525660037994,0.21986331045627594,207,0,0,0.0,1,29.0,12.229764313035922,30.484147400265446,1,10.0,2.116955985091728,5.611459818173628
4,0.0,1.0,0.5,0.8951997756958008,0.13299989700317383,0.003292503969534529,0.49853894114494324,0.49853894114494324,0.4786599576473236,227,0,0,0.0,4,37.75,25.664968180988346,207.11328238819056,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.4531998634338379,0.037400007247924805,-0.0004020902504415399,0.20024529338385988,0.20024529338385988,0.19664297310911977,61,1,20,20.0,4,12.25,16.1893806066731,70.22672479375773,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.07529973983764648,1.997300148010254,-0.0061686446561309,-0.31924155040129326,-0.31924155040129326,-0.2831093455874731,138,1,20,20.0,1,15.0,20.923160216882483,87.5450212747731,1,10.0,2.0466607937111365,10.75250711871336
6,1.0,1.0,0.0,0.4585001468658447,6.3564481268758355,0.0008439736951990269,0.07169470932916248,0.07169470932916248,0.07925475369329037,211,1,22,22.0,3,20.0,12.180055470395116,88.12506685004708,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0.1374499797821045,30.361700415611267,-0.009213528221943107,-0.6085310148287423,-0.6085310148287423,-0.5621411243347063,5,1,22,22.0,2,11.0,11.365378919998008,72.47405498441321,0,0.0,0.0,0.0
14,0.0,1.0,0.0,0.44604969024658203,1.306678222887446,0.0011138079341470465,0.08868327573381898,0.08868327573381898,0.06497102088799776,220,1,197,197.0,5,28.4,3.5211628088402334,31.869721940401245,0,0.0,0.0,0.0
17,1.0,1.0,0.5,0.12490034103393555,5.311249017715454,-0.00636460826343121,-0.2910084128379822,-0.2910084128379822,-0.2584764361381531,140,0,0,0.0,1,26.0,24.583327901860596,119.61030687547513,1,9.0,8.847909302785503,7.847220592781056
3,1.0,1.0,0.5,0.7064842424894628,0.444649338722229,0.002944702393693658,0.31233634325019416,0.31233634325019416,0.29243261585294644,199,1,16,16.0,3,18.333333333333332,18.52588865987869,112.72947101779654,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0.41970014572143555,0.019500255584716797,0.0008549776162277079,0.17469000816345215,0.17469000816345215,0.15841327607631683,234,0,0,0.0,1,44.0,1.9142360340977809,12.73716855928749,0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.31639957427978516,2.508504867553711,0.0013481600551997213,0.0580395869910717,0.0580395869910717,0.04885988309979439,224,0,0,0.0,1,44.0,1.7823250879201264,5.727148887307208,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.2772502899169922,0.3531501293182373,0.000300396576445683,0.08369004726409912,0.08369004726409912,0.09494331479072571,164,0,0,0.0,1,13.0,16.26745196344041,49.252349214942456,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.09275007247924805,114.48984408378601,-0.012109076139068545,-1.2610864639282227,-1.2610864639282227,-1.2129065990447998,14,0,0,0.0,1,52.0,28.671618702130154,192.85927423841585,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0.3972001075744629,9.475849628448486,-0.0012729119413506366,0.004451489649744476,0.004451489649744476,0.006174326354523174,85,1,62,62.0,3,32.0,28.87359573369005,168.010526407384,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.0,57.23907780647277,0.0013222386616756243,-0.4078676373646732,-0.4078676373646732,-0.388816875847437,0,1,29,29.0,2,37.5,15.668967160318058,187.64877556306175,2,9.0,2.9542372695741568,20.354464553588045
4,0.0,1.0,0.5,0.341400146484375,0.3477492332458496,-7.467008301094754e-05,0.06688795983791351,0.06688795983791351,0.07891015708446503,80,0,0,0.0,3,24.333333333333332,20.910702673456655,138.2540677086661,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.17495012283325195,122.9537935256958,-0.011098932385060573,-1.1898751258850098,-1.1898751258850098,-1.177940011024475,46,0,0,0.0,3,41.333333333333336,31.979971693721392,218.7294429106057,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.6191000938415527,3.779749870300293,0.001958017296402057,0.2062322862037627,0.2062322862037627,0.1998437834064863,98,1,18,18.0,2,24.0,23.37528110967559,142.11948809290965,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.751349925994873,0.26784849166870117,0.003046281931885635,0.4673020541667938,0.4673020541667938,0.45227670669555664,194,0,0,0.0,1,23.0,37.854739227188915,222.05130546013703,1,9.0,3.3103021120926854,23.670770472304113
24,1.0,1.0,1.0,0.2649998664855957,20.947150945663452,-0.009453796640644925,-0.4396252930164337,-0.4396252930164337,-0.39582666754722595,143,0,0,0.0,1,35.0,26.39140310428118,92.4448711057029,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0.11329984664916992,13.10001254081726,-0.0010513034858651415,-0.09585503488779068,-0.09585503488779068,-0.09891355782747269,78,0,0,0.0,2,8.5,2.991678379867086,16.633413749291478,3,9.0,3.4997014594019844,25.150208196723952
22,1.0,1.0,1.0,0.44050002098083496,1.1905502080917358,0.00025009656555142275,0.0894006063163532,0.0894006063163532,0.09894622464974721,133,1,31,31.0,3,18.333333333333332,18.206894228130633,114.23014018326926,0,0.0,0.0,0.0
18,0.0,1.0,0.0,0.03634977340698242,33.12511658668518,-0.00012020853862403545,-0.27652060985565186,-0.27652060985565186,-0.25488346815109253,49,0,0,0.0,3,62.0,26.093336558603216,319.5263269965887,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.0,220.0636761188507,-0.0026891036803220075,-1.73151433467865,-1.73151433467865,-1.6944098472595215,0,0,0,0.0,4,27.25,27.933784470182673,145.48976822927142,0,0.0,0.0,0.0
6,0.0,1.0,0.0,0.19950008392333984,2.8455498218536377,-0.000984788724088833,-0.04119165486927274,-0.04119165486927274,-0.027135229640536808,147,1,17,17.0,2,16.0,8.742844106953584,21.23585523814317,1,8.0,5.003855490416845,24.36408213376869
6,0.0,1.0,0.5,0.5461502075195312,0.3529500961303711,0.0021535538552715284,0.187019482254982,0.187019482254982,0.17375005781650543,222,0,0,0.0,3,16.666666666666668,16.943212012395378,72.13736681285006,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.10389995574951172,242.24630093574524,-0.005597432101271844,-1.2899683708883036,-1.2899683708883036,-1.2541280213490542,33,1,60,60.0,1,32.0,3.283877948327312,101.80021639814538,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0.8956500291824341,0.031550049781799316,0.0034235080473942305,0.4553282949994888,0.4553282949994888,0.43531715264396065,192,1,21,21.0,2,51.5,6.002908680165808,61.89291787626648,0,0.0,0.0,0.0
2,1.0,1.0,0.5,0.007899999618530273,10.44999384880066,-0.001118681434910228,-0.2070601866718083,-0.2070601866718083,-0.21723614180529557,58,1,25,25.0,4,15.5,19.04746371322595,156.3400725385996,1,7.0,3.5122812729598696,17.321118183890064
21,1.0,1.0,1.0,0.44839978218078613,0.2612011432647705,0.001751068064337036,0.24873551726341248,0.24873551726341248,0.23702985048294067,148,0,0,0.0,3,25.666666666666668,17.013600552837843,105.87001885197566,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.39654994010925293,47.24073326814742,-0.0013519953004118657,-0.16263094733032998,-0.16263094733032998,-0.16370850532773942,141,1,69,69.0,3,22.666666666666668,18.736152683479826,89.36408080309508,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.832899808883667,0.0,0.001072442994595529,0.4675999581813812,0.4675999581813812,0.4672800600528717,160,0,0,0.0,3,12.0,10.813769550746278,35.782950454284844,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0.5616998672485352,4.042501211166382,0.0029681976195471238,0.17682991921901703,0.17682991921901703,0.16213668882846832,236,0,0,0.0,1,70.0,33.318549678813476,145.76288553815198,0,0.0,0.0,0.0
23,0.0,1.0,0.0,0.39435017108917236,0.9925997257232666,-0.0003994026075141575,0.1587118524036327,0.1587118524036327,0.14952692586298955,129,1,51,51.0,2,14.5,3.434902737393634,18.33972967394497,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0.21449971199035645,110.25735795497894,-0.012701021829945725,-0.8675785250804595,-0.8675785250804595,-0.8025401592254638,87,1,7,7.0,2,10.5,10.322734593348041,47.26232197489277,2,8.5,2.55961016045534,16.44879876938374
24,1.0,1.0,0.5,0.24539995193481445,140.82499718666077,-0.010392464832991194,-1.2623567581176758,-1.2623567581176758,-1.2283399105072021,54,0,0,0.0,1,40.0,32.855507588683146,169.85971419665364,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0.5232999324798584,0.0,-0.0005995421578824851,0.22799866737695687,0.22799866737695687,0.22033950539045435,104,1,61,61.0,3,19.333333333333332,7.046353132377015,31.78929121380088,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0.39155006408691406,0.060450077056884766,0.0008551053728125086,0.18112371861934662,0.18112371861934662,0.17827989161014557,185,0,0,0.0,2,25.5,20.178553963241523,94.64867133090118,0,0.0,0.0,0.0
23,1.0,1.0,1.0,1.280250072479248,0.007599949836730957,0.0016249764620887145,0.4995968190929558,0.4995968190929558,0.4911441825470835,156,1,52,52.0,4,27.25,18.418306092150743,104.93707738004751,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.15690016746520996,6.963549852371216,-0.022351149023842404,-1.475442474904443,-1.475442474904443,-1.3547389166695731,37,1,48,48.0,2,19.0,4.97444677955699,89.5400420320251,0,0.0,0.0,0.0
