participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
23,0.0,0.0,,1.041849970817566,0.8388001918792725,0.004183326424319206,0.34763502923748163,0.34763502923748163,0.3173214811267275,168,1,56,56.0,5,25.0,26.002660757257836,242.12672842549256,0,0.0,0.0,0.0
26,0.0,0.0,,0.14024972915649414,2.1253015995025635,-0.00027151422621019125,-0.03565854951739311,-0.03565854951739311,-0.04424344748258591,150,0,0,0.0,3,33.0,25.42801894485199,129.59026015604994,0,0.0,0.0,0.0
17,1.0,0.0,,0.2167496681213379,137.9906439781189,-0.006118210878887476,-0.8597438931465149,-0.8597438931465149,-0.8293932676315308,25,0,0,0.0,4,22.25,27.758477203402848,170.02309033715682,0,0.0,0.0,0.0
3,0.0,0.0,,0.2501499652862549,71.70588374137878,-0.0008081595663180056,-0.4732106355675162,-0.4732106355675162,-0.4593120472103942,5,1,16,16.0,5,19.8,21.657471976966768,120.81684899821774,0,0.0,0.0,0.0
15,1.0,0.0,,0.2640998363494873,14.51452112197876,0.0007521670534558398,-0.06630714382300397,-0.06630714382300397,-0.06144031976398671,231,1,18,18.0,5,12.6,18.51917012688012,82.79040883220885,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0.0,177.64505410194397,-0.004971830723305486,-1.4605720043182373,-1.4605720043182373,-1.409873366355896,0,0,0,0.0,4,23.0,24.674032986202313,116.15385717886684,0,0.0,0.0,0.0
1,1.0,0.0,,0.2180500030517578,129.72810816764832,-0.0035631876128822165,-1.0281636830623644,-1.0281636830623644,-1.0148983785084316,3,1,41,41.0,5,21.0,17.572309210948763,75.8018552308702,1,7.0,3.303674431065903,18.329181875526054
4,0.0,0.0,,0.08844995498657227,8.411499977111816,-0.00842280352428925,-0.5297314524650574,-0.5297314524650574,-0.4694633185863495,133,0,0,0.0,2,18.5,21.583670390168553,118.98445153136205,1,7.5,4.731848741070685,9.688138465394466
24,0.0,0.0,,0.27499985694885254,14.405212640762329,0.0018484638068345296,-0.016336549937976563,-0.016336549937976563,-0.01559214238767271,228,1,21,21.0,1,16.0,11.504526549577792,172.56789824366646,0,0.0,0.0,0.0
1,1.0,0.0,,0.33804988861083984,15.759263277053833,0.001871481616615261,-0.10850900411605835,-0.10850900411605835,-0.10988016426563263,231,0,0,0.0,4,10.25,14.198507225078085,70.13543639034505,2,10.0,2.8294779177248652,20.401323268418402
24,1.0,0.0,,0.3858999013900757,0.23620092868804932,0.0016023412876617535,0.17890361240644495,0.17890361240644495,0.17273086954887162,168,1,27,27.0,2,22.0,18.462821098396816,207.63602307352733,1,10.0,2.2373860223751287,12.743944131175994
25,0.0,0.0,,0.5877501964569092,0.039749860763549805,0.0007161087184265011,0.3658382296562195,0.3658382296562195,0.33962002396583557,103,0,0,0.0,1,28.0,22.606492382287126,114.38862341070923,0,0.0,0.0,0.0
23,0.0,0.0,,0.15374982357025146,44.615412473678575,0.003738935469447118,-0.5573613190952735,-0.5573613190952735,-0.5278785712791212,211,1,56,56.0,4,38.25,24.506802101409797,177.805978751339,0,0.0,0.0,0.0
4,0.0,0.0,,0.6526999473571777,4.06690526008606,0.0030674547741863126,0.2042044997215271,0.2042044997215271,0.17570318281650543,214,0,0,0.0,3,19.666666666666668,19.949706271653387,116.62191696557583,0,0.0,0.0,0.0
24,0.0,0.0,,0.5251998901367188,6.141999959945679,-0.00429777184676349,-0.0687799353136795,-0.0687799353136795,0.023902028094847694,207,2,34,26.0,2,26.0,9.043550134173454,109.54110537711875,0,0.0,0.0,0.0
6,0.0,0.0,,0.4720499515533447,1.2502996921539307,-0.0006416601941006877,0.27931171731103827,0.27931171731103827,0.2803567108807263,155,1,111,111.0,3,23.0,2.6366246542128287,8.186270863577166,0,0.0,0.0,0.0
26,0.0,0.0,,0.31094980239868164,0.02720022201538086,0.0008949449353831049,0.11463216692209244,0.11463216692209244,0.10315319895744324,213,0,0,0.0,1,25.0,1.1600676423408054,6.64763590045979,1,16.5,8.047901488316553,34.23413821970349
14,0.0,0.0,,0.0,1.6231002807617188,-0.0055676263668650965,-1.0487583875656128,-1.0487583875656128,-0.9943066835403442,0,0,0,0.0,2,40.0,19.899315759833847,99.58526229442452,0,0.0,0.0,0.0
6,0.0,0.0,,0.5425002574920654,3.517715846498806,0.0022263435164917664,0.13634614552123636,0.13634614552123636,0.1284884527656767,198,1,14,14.0,4,21.25,19.83854444461655,116.47586142683838,0,0.0,0.0,0.0
5,0.0,0.0,,0.7149999141693115,0.013100028038024902,0.0020512589984771033,0.3161674908947844,0.3161674908947844,0.3144029491826108,56,1,17,17.0,5,16.4,27.939763695484412,140.8581596009115,0,0.0,0.0,0.0
25,0.0,0.0,,0.23909997940063477,1.5866001844406128,-0.001495166408678419,-0.02773682427305712,-0.02773682427305712,0.001240433949074878,46,1,138,138.0,4,15.0,5.818860004970636,23.65745805741477,0,0.0,0.0,0.0
16,1.0,0.0,,0.35489988327026367,1.8634504079818726,-0.0016212307774245305,0.0018190520222176982,0.0018190520222176982,-0.0005516751107080016,33,2,25,15.0,5,18.0,17.805651040008485,92.6887017052711,0,0.0,0.0,0.0
4,0.0,0.0,,0.9187002182006836,8.186603909315064,0.0016494108648044444,0.2985822344631082,0.2985822344631082,0.2772946697723034,226,1,85,85.0,4,12.0,10.459004875826778,46.3835960669571,0,0.0,0.0,0.0
25,0.0,0.0,,0.29440202636103496,2.573866129549852,0.001448817422643068,0.07440359481779332,0.07440359481779332,0.0649418787356715,235,1,152,152.0,4,21.25,6.1656455323370665,35.807400267682006,0,0.0,0.0,0.0
16,1.0,0.0,,0.44780004024505615,5.533049941062927,-0.012368858607532035,-0.3982340006888667,-0.3982340006888667,-0.28185709090459915,115,1,39,39.0,4,19.75,16.201135148244774,110.61225345699516,0,0.0,0.0,0.0
6,0.0,0.0,,0.305899977684021,4.917549967765808,-0.018484932202473537,-0.8867049058781394,-0.8867049058781394,-0.7792080479128318,73,1,95,95.0,1,15.0,0.6055066686911414,8.477093361675724,1,10.5,2.1895456517579683,17.156604675508984
4,0.0,0.0,,0.6756501197814941,0.33804917335510254,0.0019663608222979818,0.26158788800239563,0.26158788800239563,0.22659675776958466,229,0,0,0.0,5,26.6,25.00885701198314,140.91064352903282,0,0.0,0.0,0.0
23,0.0,0.0,,0.3959503173828125,12.627349376678467,-0.006302174435558114,-0.18738913536071777,-0.18738913536071777,-0.1354932188987732,157,0,0,0.0,2,21.5,26.72589785813653,96.11828790047932,0,0.0,0.0,0.0
19,1.0,0.0,,0.11711227893829346,113.36190831661224,-0.009683781426490637,-1.5025408861506337,-1.5025408861506337,-1.448338692004864,4,1,12,12.0,4,34.5,26.991073005041848,267.03348361385184,0,0.0,0.0,0.0
21,1.0,0.0,,0.0728001594543457,1.5444499254226685,-0.0034407518222154348,-0.36326863644998286,-0.36326863644998286,-0.3179341858384703,11,1,152,152.0,3,28.0,5.978807719446325,44.580875739523954,0,0.0,0.0,0.0
23,0.0,0.0,,0.42309999465942383,11.914303541183472,-0.0018420386724337296,0.033572498708963394,0.033572498708963394,0.03951327130198479,54,0,0,0.0,5,17.8,17.046729074641537,105.70868272191197,0,0.0,0.0,0.0
26,0.0,0.0,,0.3348503112792969,0.5017998218536377,0.0009997248884508624,0.17661160230636597,0.17661160230636597,0.16433337330818176,80,0,0,0.0,3,23.333333333333332,25.892142047275104,109.0037175443495,0,0.0,0.0,0.0
13,1.0,0.0,,0.189849853515625,36.393614649772644,-5.5622286066680805e-05,-0.17452963897447546,-0.17452963897447546,-0.1568349043528239,71,1,16,16.0,4,31.0,16.921344729317664,132.80311540971115,0,0.0,0.0,0.0
21,0.0,0.0,,0.2532501220703125,25.970386028289795,0.002771289538736576,-0.08090955764055252,-0.08090955764055252,-0.08341320604085922,236,0,0,0.0,1,31.0,14.366358855799849,52.17394583626011,0,0.0,0.0,0.0
11,0.0,0.0,,0.21364974975585938,23.206265449523926,0.00029308925261359444,-0.1045326218008995,-0.1045326218008995,-0.09566680341959,171,0,0,0.0,3,17.333333333333332,29.24183429197147,131.37033950547013,0,0.0,0.0,0.0
8,1.0,0.0,,0.4697498083114624,11.848520927131176,-0.0009691321698237408,0.018645481469761974,0.018645481469761974,-0.019129262864589693,90,1,15,15.0,3,28.666666666666668,24.441964791906983,206.99064787949052,0,0.0,0.0,0.0
2,0.0,0.0,,0.09310007095336914,20.706605136394508,0.00029031048069771666,-0.10229200577434105,-0.10229200577434105,-0.09903741850777789,3,1,110,110.0,5,28.4,12.757202160918647,116.3375340973814,0,0.0,0.0,0.0
9,0.0,0.0,,0.40134990215301514,3.760107642725894,0.0012988793302728182,0.0354093021481349,0.0354093021481349,0.059927791166354744,177,1,16,16.0,1,113.0,32.87604227623835,124.59850359649745,0,0.0,0.0,0.0
2,1.0,0.0,,0.19091001351674386,7.654900044661301,0.002681917443387552,-0.24310698841191544,-0.24310698841191544,-0.25640523608933147,138,1,12,12.0,4,9.75,19.5654818162267,113.36449020884113,0,0.0,0.0,0.0
19,0.0,0.0,,0.3773000240325928,1.9830265045166016,0.0008279044782328045,0.041905397604286417,0.041905397604286417,0.06424825897923221,151,1,17,17.0,2,26.5,16.1084288059018,139.81971027817792,1,7.0,4.477117743059004,19.767317787137742
17,1.0,0.0,,0.33134984970092773,1.7486510276794434,0.0009249860442990447,0.06418079137802124,0.06418079137802124,0.07480333745479584,193,0,0,0.0,0,0.0,0.0,0.0,2,7.5,4.17037705983323,16.300894253577333
1,1.0,0.0,,0.5476999282836914,0.09010028839111328,0.00022752668440197203,0.3082198202610016,0.3082198202610016,0.2805131673812866,58,0,0,0.0,1,28.0,24.75380257122329,150.42822186097297,0,0.0,0.0,0.0
23,0.0,0.0,,0.29220008850097656,4.3810553550720215,-0.0005532903346535201,0.05815290197541442,0.05815290197541442,0.03443096370408032,120,1,47,47.0,4,20.75,17.906131773777354,101.57793670930286,1,9.0,5.260120818725636,31.550166634787338
24,0.0,0.0,,0.4658498764038086,0.00924992561340332,0.0015195640523720836,0.2470693439245224,0.2470693439245224,0.23265661299228668,211,0,0,0.0,2,33.5,29.888800059626234,129.92202192981256,0,0.0,0.0,0.0
23,0.0,0.0,,0.14620018005371094,4.639272689819336,0.0007660799343080268,-0.015975743532180786,-0.015975743532180786,-0.022330189123749733,221,0,0,0.0,2,69.5,4.986316881634231,23.780351678246312,0,0.0,0.0,0.0
1,1.0,0.0,,0.02180004119873047,18.52979564666748,0.0009750730081261093,-0.21350419521331787,-0.21350419521331787,-0.19793002307415009,232,0,0,0.0,2,13.0,17.012975357099457,135.73695332044855,0,0.0,0.0,0.0
24,1.0,0.0,,0.33050012588500977,3.4116501808166504,-0.003978703509302238,-0.10615088165057862,-0.10615088165057862,-0.06203756038053534,174,1,22,22.0,2,16.5,4.432916072588424,13.193074068047755,0,0.0,0.0,0.0
23,0.0,0.0,,0.5360498428344727,0.8608496189117432,0.0018630561157553136,0.24733595550060272,0.24733595550060272,0.2447933703660965,208,0,0,0.0,3,13.666666666666666,23.964864457931267,97.87977043222287,1,8.0,3.3215025625657764,19.030934675426078
12,1.0,0.0,,0.3791999816894531,3.120753765106201,0.0016600259406390654,0.09723680466413498,0.09723680466413498,0.0471765361726284,205,0,0,0.0,5,17.2,19.13318150251331,94.29223523574916,1,8.5,2.7158198082012595,14.174001384487205
8,1.0,0.0,,0.35790014266967773,27.696125030517578,0.0013415110768494325,-0.11667130142450333,-0.11667130142450333,-0.12436684221029282,228,0,0,0.0,2,36.0,17.020541028687934,132.42392048482833,0,0.0,0.0,0.0
4,0.0,0.0,,1.036099910736084,0.30840015411376953,0.003428250023210287,0.5048044323921204,0.5048044323921204,0.44828328490257263,235,0,0,0.0,5,27.2,28.660326037171888,169.50187814989837,0,0.0,0.0,0.0
