participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
9,0.0,0.0,,0.4754500389099121,6.6832499504089355,-0.007064535600939676,-0.1323683110973503,-0.1323683110973503,0.006726494526517612,157,5,133,42.6,1,8.0,0.18992963361570395,1.3295074353095582,0,0.0,0.0,0.0
23,0.0,0.0,,0.7046999931335449,4.886899948120117,-0.003946522982697081,0.08699519372690578,0.08699519372690578,0.18102194468180338,209,7,51,28.857142857142858,0,0.0,0.0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.10364961624145508,89.39969944953918,-0.008846983195648044,-0.7115799188613892,-0.7115799188613892,-0.6763066649436951,76,6,57,23.0,3,29.0,25.10266238658654,200.97192279197608,1,8.5,3.6874643994287353,18.886417093632993
1,1.0,0.0,,0.11530017852783203,15.076099872589111,-0.0011744947605874772,-0.16158521175384521,-0.16158521175384521,-0.15283994376659393,11,10,49,17.6,4,11.75,8.288747687922026,36.0332531175283,2,7.0,2.921987459747129,14.432049012746058
23,0.0,0.0,,0.3825502395629883,4.839197874069214,0.0008957648595412577,0.0518563874065876,0.0518563874065876,0.047940079122781754,190,8,43,15.0,3,33.666666666666664,24.714227491622452,123.20903150649576,0,0.0,0.0,0.0
4,0.0,0.0,,0.5731501579284668,18.481114146321325,0.002700372344735168,0.048016991293379996,0.048016991293379996,0.026972968944283398,176,9,36,19.11111111111111,4,13.75,11.97949747368597,48.7991611728325,0,0.0,0.0,0.0
1,1.0,0.0,,0.24480009078979492,0.613300085067749,4.6624892728890885e-05,0.048056188970804214,0.048056188970804214,0.04998008534312248,128,8,73,22.0,2,23.0,7.931471181297325,54.02573827047122,0,0.0,0.0,0.0
5,0.0,0.0,,0.3607006072998047,3.494835376739502,0.0001551949727854173,0.005458906292915344,0.005458906292915344,0.05663363263010979,177,14,15,9.857142857142858,4,21.0,21.92099250544939,126.47129160406622,2,7.0,3.714099074212742,16.988381955043295
4,0.0,0.0,,0.3404998779296875,1.0876004695892334,-0.0001041499585832429,0.050646744668483734,0.050646744668483734,0.053366582840681076,160,11,19,12.636363636363637,5,15.6,19.859758578906373,147.02358428022308,0,0.0,0.0,0.0
5,0.0,0.0,,0.6163499355316162,0.18754994869232178,0.0020638663831968737,0.2249191989375569,0.2249191989375569,0.19975194484866854,53,11,23,13.363636363636363,5,15.4,28.280392550528944,132.8589050399989,1,8.0,3.277473720386917,19.276589185005946
9,0.0,0.0,,0.09149980545043945,33.260951638221734,0.00044428616996266743,-0.15242978792150313,-0.15242978792150313,-0.15893348369045537,234,4,95,44.0,1,56.0,2.693766610557056,11.83579306191491,0,0.0,0.0,0.0
25,0.0,0.0,,0.8574999570846558,16.362725877798844,0.005435385402850942,0.14299717281438126,0.14299717281438126,0.13722269759285186,223,8,40,13.625,4,29.75,9.182861743351875,76.67198320718978,0,0.0,0.0,0.0
14,0.0,0.0,,0.4440000057220459,0.10465049743652344,0.0014659913234133634,0.22479718923568726,0.22479718923568726,0.21271651983261108,182,7,39,28.857142857142858,2,11.0,16.196374154468835,62.6849291469032,0,0.0,0.0,0.0
14,0.0,0.0,,0.050049781799316406,74.0851640701294,9.009866727768415e-05,-0.3925650417804718,-0.3925650417804718,-0.365513414144516,1,9,39,21.0,3,11.666666666666666,16.107295467520515,77.95878442560718,0,0.0,0.0,0.0
4,0.0,0.0,,0.6640501022338867,3.4726972579956055,0.0016216566046238546,0.24711672961711884,0.24711672961711884,0.2469734251499176,159,12,26,13.75,4,11.75,25.086997385410736,103.20366621856138,0,0.0,0.0,0.0
10,1.0,0.0,,0.6158998012542725,7.654800176620483,-0.03762647453152082,-2.7555045508131193,-2.7555045508131193,-2.5825663859346877,31,8,33,16.625,3,29.333333333333332,0.47182013649766325,13.368237200766416,0,0.0,0.0,0.0
4,0.0,0.0,,0.12604999542236328,17.396294832229614,-0.0009204627001957341,-0.35254672169685364,-0.35254672169685364,-0.33630993962287903,2,10,21,11.7,6,17.333333333333332,23.85257380465018,92.32560497273322,0,0.0,0.0,0.0
16,1.0,0.0,,0.36929988861083984,0.34745001792907715,-0.001457749930646184,0.022701968875112413,0.022701968875112413,0.0498853379474097,40,9,30,16.0,4,20.0,16.901423969746606,91.11764240903963,0,0.0,0.0,0.0
17,1.0,0.0,,0.37870001792907715,0.17225074768066406,0.00035265254179663865,0.1361425668001175,0.1361425668001175,0.11699328571557999,236,9,52,22.555555555555557,2,12.0,11.318278624069126,31.86325052091231,1,9.0,6.72857050191101,25.28572149588959
24,1.0,0.0,,0.12339997291564941,7.015149354934692,0.000192226190817308,-0.035572346299886703,-0.035572346299886703,-0.03432663157582283,191,7,54,22.571428571428573,3,22.666666666666668,32.267244250817505,179.4008166955979,1,9.0,4.209374349228385,22.541158824399105
18,1.0,0.0,,0.1726999282836914,19.04383945465088,-0.0009962487626410897,-0.1332627683877945,-0.1332627683877945,-0.12381318211555481,37,4,93,51.75,1,8.0,22.55972781621128,78.4667179699295,1,12.0,3.6091363260601232,25.43704829474794
18,1.0,0.0,,0.5418503284454346,1.3348990678787231,-0.001796066747190097,0.03193907546594676,0.03193907546594676,0.021308632880922336,79,7,26,12.571428571428571,4,34.5,35.114590483414034,248.17333568990145,0,0.0,0.0,0.0
9,1.0,0.0,,0.7411497831344604,0.09720039367675781,0.00022473416543757817,0.3501815453863345,0.3501815453863345,0.3578239909389563,160,6,64,29.333333333333332,3,17.0,14.80732930080164,98.59940243492086,1,7.5,4.001827501741161,16.469424044187274
18,1.0,0.0,,0.7333502769470215,3.8696950674057007,0.0007530785020260266,0.20367404227518332,0.20367404227518332,0.18248008092244467,149,7,26,13.285714285714286,4,34.0,37.664209397884676,247.4959715325199,0,0.0,0.0,0.0
12,0.0,0.0,,0.3512001037597656,11.34987187385559,0.001463895008179407,0.0356726348400116,0.0356726348400116,0.01216033287346363,190,6,66,30.333333333333332,3,14.333333333333334,18.206611374061666,81.24995403218293,0,0.0,0.0,0.0
13,0.0,0.0,,0.0,85.6040799617768,5.527972192203372e-05,-0.661395872947033,-0.661395872947033,-0.643116701855876,0,7,30,14.142857142857142,5,25.8,22.75134925154091,112.26439039097231,0,0.0,0.0,0.0
12,1.0,0.0,,0.2295999526977539,15.828645586967468,7.9282200164367e-05,-0.06622537756770976,-0.06622537756770976,-0.07197664775024701,236,12,17,10.75,7,12.285714285714286,17.967026405353234,94.14513368722672,1,8.5,2.7158198082012595,14.174001384487205
14,0.0,0.0,,0.3347499370574951,12.615548610687256,-0.0016158754379810478,0.026256490860307263,0.026256490860307263,0.04678889349395152,106,5,103,42.2,1,15.0,25.695108026403965,90.59067332220317,0,0.0,0.0,0.0
26,0.0,0.0,,0.09794974327087402,12.847551345825195,-0.0016990967661074058,-0.22115278244018555,-0.22115278244018555,-0.21731333434581757,3,6,58,24.833333333333332,1,67.0,28.747747822796796,152.67215133195845,1,7.0,4.324179415825486,22.62061383915018
25,0.0,0.0,,0.12510013580322266,216.60733366012573,-0.004862889916218878,-1.3941081762313843,-1.3941081762313843,-1.3593099117279053,5,9,20,14.555555555555555,2,40.5,34.28984568503488,226.50214279735582,0,0.0,0.0,0.0
24,1.0,0.0,,0.019249916076660156,28.061549425125122,-0.0006168397429912469,-0.24995294213294983,-0.24995294213294983,-0.23391999304294586,4,6,54,29.666666666666668,2,24.0,33.51737863435109,155.20812725420424,0,0.0,0.0,0.0
1,1.0,0.0,,0.24705004692077637,1.2182000875473022,-0.0007308609262526965,-0.03400793332087843,-0.03400793332087843,-0.046424589770542264,235,13,36,15.384615384615385,2,6.0,2.2945222857484664,10.480849127727733,1,8.0,6.897591146580416,17.651311617965664
7,1.0,0.0,,0.014349937438964844,6.239599943161011,-0.0030361763899968046,-0.45723999904680857,-0.45723999904680857,-0.3313184455589012,1,5,87,41.8,1,7.0,1.0077433524547956,6.0464601147285615,0,0.0,0.0,0.0
6,0.0,0.0,,0.054599761962890625,36.95842742919922,-0.0009681654309485989,-0.313982754945755,-0.313982754945755,-0.3065802752971649,1,11,37,15.090909090909092,3,15.0,12.243901550678816,118.81640236506111,0,0.0,0.0,0.0
19,1.0,0.0,,0.20190000534057617,9.990448713302612,-0.002052916797854314,-0.6282978168519741,-0.6282978168519741,-0.602908569187313,9,10,29,15.3,2,34.0,23.824008634372355,180.32665377312424,0,0.0,0.0,0.0
15,1.0,0.0,,0.32480013370513916,1.099699854850769,-0.00038831171028592157,0.11278786035529674,0.11278786035529674,0.10055110473041383,47,11,33,16.272727272727273,3,9.666666666666666,4.541789849767459,20.972357997881236,0,0.0,0.0,0.0
13,1.0,0.0,,0.019250154495239258,48.66641565285396,0.0011534389809914258,-0.28086637142841325,-0.28086637142841325,-0.2807364984093102,1,5,103,33.0,2,31.5,15.297809004631558,91.23395291197653,0,0.0,0.0,0.0
7,1.0,0.0,,0.3697500228881836,2.6815886116027823,0.0011251326761301794,0.0837194054438595,0.0837194054438595,0.04877505620320631,196,12,52,14.5,4,9.5,10.344114495552258,39.53273275298286,1,13.5,2.139050046771615,19.176734553225415
19,0.0,0.0,,0.06839990615844727,15.937207698822021,-0.0005196945022010425,-0.18392690777275633,-0.18392690777275633,-0.17950587105332758,21,6,28,14.333333333333334,5,28.2,28.661533160699793,205.53505526044668,0,0.0,0.0,0.0
13,0.0,0.0,,0.31134986877441406,78.28107738494873,-0.007493917363288049,-0.3931879699230194,-0.3931879699230194,-0.36692705750465393,102,6,66,36.833333333333336,1,6.0,3.070417741651637,15.560352430161773,0,0.0,0.0,0.0
19,1.0,0.0,,0.21919989585876465,10.951058149337767,-6.344131324720204e-05,-0.06784761203492241,-0.06784761203492241,-0.07032916293424722,230,4,59,40.25,1,70.0,24.808260968505287,284.4332557136412,1,7.0,2.0552868801726216,9.625571333470456
15,1.0,0.0,,0.5705499649047852,0.17349958419799805,0.001762081979741329,0.29140976071357727,0.29140976071357727,0.2885333299636841,225,8,36,26.625,1,11.0,14.585611009876922,30.177810472633546,0,0.0,0.0,0.0
19,0.0,0.0,,0.24635004997253418,53.08409357070923,-0.008231122676441821,-0.5661719811113575,-0.5661719811113575,-0.5333607809884208,89,7,52,22.571428571428573,3,22.0,17.965494812599765,112.06922364479205,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,0.4316500425338745,0.0,-0.0003090475264296731,0.2434934382700216,0.2434934382700216,0.23052024014790853,110,7,64,27.857142857142858,4,7.75,10.970246408940314,50.72222329852177,0,0.0,0.0,0.0
23,0.0,0.0,,0.91629958152771,0.0,0.0011339745916119283,0.5860276222229004,0.5860276222229004,0.538140058517456,119,9,18,10.666666666666666,4,32.0,26.5432184828949,164.7843776119922,0,0.0,0.0,0.0
9,0.0,0.0,,0.4393002986907959,0.08900022506713867,0.000571646177371894,0.19764681160449982,0.19764681160449982,0.18058334290981293,111,8,28,16.25,4,24.5,12.731366983811851,55.74881839080141,0,0.0,0.0,0.0
9,0.0,0.0,,0.16069984436035156,169.80092239379883,-0.012058644221415447,-1.3802249431610107,-1.3802249431610107,-1.3314470052719116,46,10,46,19.2,3,10.0,11.437823139279446,63.57478511011758,0,0.0,0.0,0.0
26,0.0,0.0,,0.1957998275756836,1.7466511726379395,-0.0008878089686047988,-0.05823475494980812,-0.05823475494980812,-0.06456013023853302,58,9,18,13.444444444444445,3,33.333333333333336,23.081875185252485,111.48868029214817,0,0.0,0.0,0.0
24,1.0,0.0,,0.30359983444213867,5.235657453536987,0.001012759655341949,0.004079862963408232,0.004079862963408232,0.0037298996467143297,187,8,45,24.625,3,8.666666666666666,15.665198427004682,73.4764737228275,0,0.0,0.0,0.0
7,1.0,0.0,,0.22134971618652344,4.291356563568115,-0.0008996315543395422,0.02239539474248886,0.02239539474248886,0.04326314851641655,108,10,52,19.6,3,9.0,18.116382292164452,110.79361357096299,1,9.5,3.1955941521215805,15.311021922182388
22,0.0,0.0,,0.48485004901885986,0.11704957485198975,0.0015962387952806814,0.2007169074650052,0.2007169074650052,0.2008422584943874,126,10,50,18.6,2,17.0,16.914841676470743,105.22759631522476,0,0.0,0.0,0.0
13,0.0,0.0,,0.0,14.983311176300049,-0.00037992856298007404,-0.387832373380661,-0.387832373380661,-0.3782936632633209,0,10,38,21.4,1,10.0,10.55699239567327,56.8582135370742,0,0.0,0.0,0.0
3,1.0,0.0,,0.4952998161315918,3.5684947967529297,0.002349372420830977,0.15847858786582947,0.15847858786582947,0.14366334676742554,234,12,40,15.25,2,16.0,20.736853612192032,113.71533739834898,1,9.0,2.8992476959414386,19.08318874461412
23,0.0,0.0,,0.2612495422363281,0.032950401306152344,0.0005951984689780643,0.17606642842292786,0.17606642842292786,0.16126327216625214,162,2,132,93.0,1,48.0,5.204740625407418,25.47438266060721,1,9.5,2.0730078361601163,12.223109065474809
26,0.0,0.0,,0.3265500068664551,0.05214977264404297,0.0003028115238166872,0.15372927486896515,0.15372927486896515,0.14536017179489136,230,11,34,11.818181818181818,3,27.666666666666668,27.02367690224077,117.41412521649535,0,0.0,0.0,0.0
17,1.0,0.0,,0.12639999389648438,2.725552558898926,-0.0004604431168653869,-0.045506127178668976,-0.045506127178668976,-0.060493357479572296,28,5,49,36.2,1,44.0,43.67164104396807,309.41810066248604,0,0.0,0.0,0.0
3,0.0,0.0,,0.07934951782226562,38.896361351013184,-0.0010106293985189384,-0.2550281286239624,-0.2550281286239624,-0.2245367020368576,5,10,32,15.0,5,13.8,17.28467528234513,92.85461542777608,0,0.0,0.0,0.0
15,1.0,0.0,,0.08829998970031738,65.39949691295624,-0.0004757407693023961,-0.3464462193758679,-0.3464462193758679,-0.336148895676966,3,11,26,14.181818181818182,4,14.0,8.23087927301496,60.76375870783563,0,0.0,0.0,0.0
4,0.0,0.0,,0.24610018730163574,7.139545202255249,-0.00010304376999183102,-0.0005142930313013494,-0.0005142930313013494,-0.021246623247861862,233,12,19,11.666666666666666,6,12.0,24.078034107113236,109.88029188273009,0,0.0,0.0,0.0
1,1.0,0.0,,0.042449951171875,23.259812355041504,0.0004858741622763004,-0.16865069906419844,-0.16865069906419844,-0.16447846002377484,143,8,35,15.375,3,32.0,6.342438532672968,63.165391776502815,1,9.5,3.739142382598437,23.7745456285406
4,0.0,0.0,,0.368149995803833,2.8319000005722046,-0.009453090718500728,-0.40169193120948365,-0.40169193120948365,-0.359825156983875,123,8,12,9.125,3,50.333333333333336,21.473965756466104,148.7565499604283,0,0.0,0.0,0.0
24,0.0,0.0,,0.11014986038208008,3.9663007259368896,-0.000988949275137099,-0.015988202765583992,-0.015988202765583992,-0.009826707653701305,140,6,120,36.5,1,11.0,1.0575726113123185,7.737586130533691,1,10.0,1.53821016202608,12.10900389826181
1,1.0,0.0,,0.1825500726699829,2.78629994392395,-0.003339141196082035,-0.1410984696215215,-0.1410984696215215,-0.09072629393953265,76,10,56,20.3,0,0.0,0.0,0.0,1,8.0,6.897591146580416,17.651311617965664
24,1.0,0.0,,0.1170499324798584,3.9426958560943604,1.1512006138899577e-05,-0.007162791264208054,-0.007162791264208054,0.009007439221138587,218,3,74,40.333333333333336,2,56.0,6.276511808929753,46.93290408495935,0,0.0,0.0,0.0
25,0.0,0.0,,0.55840003490448,15.630949139595032,0.0024939947605112428,0.018110656285587744,0.018110656285587744,0.019550210216589144,196,7,20,15.0,3,39.333333333333336,32.4403455965972,218.01855870116665,0,0.0,0.0,0.0
23,0.0,0.0,,0.35304927825927734,0.0,0.0008410030962642807,0.2531929314136505,0.2531929314136505,0.24079303443431854,177,2,132,100.5,1,33.0,5.204740625407418,23.703877196403056,1,9.5,2.0730078361601163,12.223109065474809
4,0.0,0.0,,0.20874977111816406,8.386301517486572,0.0004557192559536341,-0.09351819008588791,-0.09351819008588791,-0.13973335921764374,221,7,42,15.0,3,39.333333333333336,31.316797268651342,185.76622726266558,0,0.0,0.0,0.0
24,0.0,0.0,,0.05560016632080078,25.522341012954712,-0.0009876893285080117,-0.1880226582288742,-0.1880226582288742,-0.1950732320547104,78,10,52,18.8,4,8.25,16.949091091818946,56.44726558893048,0,0.0,0.0,0.0
6,0.0,0.0,,0.40199995040893555,1.4150457382202148,0.0010121365945065593,0.10127314925193787,0.10127314925193787,0.10008343309164047,104,7,29,13.571428571428571,4,33.5,22.66967240001545,135.13761182520517,0,0.0,0.0,0.0
26,0.0,0.0,,0.1517500877380371,6.396492958068848,-0.0002767914862867268,-0.05636826157569885,-0.05636826157569885,-0.04729326441884041,115,8,27,15.25,3,33.666666666666664,23.081875185252485,111.48868029214817,0,0.0,0.0,0.0
14,0.0,0.0,,0.3521997928619385,1.5389746585088036,0.0008160881702004664,0.10350277655235322,0.10350277655235322,0.08912527297986958,225,7,60,23.0,4,14.75,4.753985422309137,20.926132331106153,0,0.0,0.0,0.0
6,0.0,0.0,,0.1484999656677246,111.97550654411316,-0.01024241914587248,-0.8166235111936738,-0.8166235111936738,-0.7748027416697719,55,9,45,19.77777777777778,3,14.333333333333334,10.434474759687724,68.20748987677543,1,9.0,3.725714886517573,22.508808225440895
5,0.0,0.0,,0.6046815460378472,45.07695662975311,-0.002979694805309224,-0.3406431222263771,-0.3406431222263771,-0.3375445416054411,55,11,22,12.0,7,12.571428571428571,27.27796558524718,129.24251465175607,0,0.0,0.0,0.0
25,0.0,0.0,,0.26361112462149716,0.8672000169754028,-0.0043744147134089405,-0.2834972487723274,-0.2834972487723274,-0.24977226154892532,35,8,38,16.625,3,31.666666666666668,17.973244750012054,197.76340163707974,0,0.0,0.0,0.0
16,1.0,0.0,,0.3336501121520996,8.611844744001115,0.0010968786648229826,0.069196362032669,0.069196362032669,0.06151317868913922,30,4,38,22.25,2,71.5,11.33803046267969,92.3938626499382,0,0.0,0.0,0.0
4,0.0,0.0,,0.0,20.570001363754272,-0.0007931640100497094,-0.3891305923461914,-0.3891305923461914,-0.3794466555118561,0,9,21,12.222222222222221,6,18.666666666666668,23.85257380465018,103.11064504079805,0,0.0,0.0,0.0
25,0.0,0.0,,0.7891501188278198,0.050950050354003906,-0.0005719839427031852,0.32221335524748146,0.32221335524748146,0.325436467744302,120,7,20,13.142857142857142,4,33.0,27.48702466603091,203.95373532816728,0,0.0,0.0,0.0
16,1.0,0.0,,0.4107999801635742,7.419105052947998,-0.0012372408446751457,0.03427720442414284,0.03427720442414284,0.047716427594423294,154,6,59,29.666666666666668,2,25.0,24.505836037776504,114.62265244552935,0,0.0,0.0,0.0
6,0.0,0.0,,0.5042500495910645,23.94175160632414,-0.002803140392509518,-0.04562023722169772,-0.04562023722169772,-0.03927605011883901,72,8,40,20.0,2,28.0,19.610036728680875,73.86756543314475,0,0.0,0.0,0.0
4,0.0,0.0,,0.5725498199462891,2.037003755569458,-0.0008776371445751358,0.2468312829732895,0.2468312829732895,0.22786983847618103,103,8,42,12.375,7,17.428571428571427,19.47579220482705,115.30645478275581,0,0.0,0.0,0.0
23,0.0,0.0,,0.43270015716552734,0.0,0.0011692641812644537,0.19844642281532288,0.19844642281532288,0.18600994348526,228,1,60,60.0,1,175.0,5.685066628180629,30.015328587585607,0,0.0,0.0,0.0
19,1.0,0.0,,0.18071258068084717,15.035248517990112,-0.008168303884571864,-0.48623911539713544,-0.48623911539713544,-0.4330158209189391,114,5,92,28.4,3,29.666666666666668,19.570500401136098,177.04578304569682,0,0.0,0.0,0.0
21,1.0,0.0,,0.6525998115539551,0.5487016439437866,0.0020508897756612303,0.32407153105433983,0.32407153105433983,0.30375376068324417,198,7,44,21.0,2,34.5,18.16850396238421,249.95226363835104,0,0.0,0.0,0.0
23,0.0,0.0,,0.3689002990722656,2.503745198249817,-0.0006960423735623988,0.12787123319971913,0.12787123319971913,0.12363118787183829,54,6,95,28.833333333333332,3,17.666666666666668,15.851046430972517,116.91063972876456,1,8.0,3.396131543119771,11.939331236308256
26,0.0,0.0,,0.22114992141723633,7.893698215484619,-0.001918281251873927,-0.06486784666776657,-0.06486784666776657,-0.05538657680153847,61,5,53,38.0,2,16.5,22.196684881643645,95.57085568734357,0,0.0,0.0,0.0
13,1.0,0.0,,0.06434988975524902,17.938319467008114,-0.001254015373474278,-0.33813255497171907,-0.33813255497171907,-0.36435683354353293,29,7,36,17.428571428571427,5,20.8,15.358927395853707,110.92030114690564,0,0.0,0.0,0.0
21,0.0,0.0,,0.26850032806396484,30.228204011917114,-5.537714360385322e-05,-0.17844945192337036,-0.17844945192337036,-0.16704630851745605,16,3,113,52.333333333333336,2,36.0,15.554056888302338,72.30799775667546,0,0.0,0.0,0.0
11,0.0,0.0,,0.31870007514953613,12.066200494766235,-0.0011539621227152628,-0.02291138656437397,-0.02291138656437397,-0.022990036755800247,69,6,81,27.166666666666668,2,32.5,15.781333108104763,92.88447572818689,0,0.0,0.0,0.0
8,1.0,0.0,,0.5976998805999756,0.0410001277923584,0.00013521097158671234,0.25142934918403625,0.25142934918403625,0.2476065307855606,98,8,29,13.625,3,38.0,16.30871830273231,128.9916253707233,0,0.0,0.0,0.0
2,0.0,0.0,,0.16054999828338623,33.165618925830444,-0.0008392786044929723,-0.20699967764600924,-0.20699967764600924,-0.20795155854389652,234,9,28,18.11111111111111,2,28.5,10.376723329415139,94.65375092121383,0,0.0,0.0,0.0
9,0.0,0.0,,0.44205009937286377,16.244904057184858,0.0021976397266166158,-0.01679725033321462,-0.01679725033321462,0.00015119934082032197,234,9,37,21.333333333333332,3,11.666666666666666,22.562875281906646,178.07569746977256,0,0.0,0.0,0.0
2,1.0,0.0,,0.3133000135421753,2.323600172996521,-0.0009975852448053373,0.05101931246021126,0.05101931246021126,0.04361473057005141,23,13,27,12.153846153846153,1,55.0,7.377773163785582,52.384047818216864,0,0.0,0.0,0.0
19,0.0,0.0,,0.05154991149902344,30.138304710388184,0.0005480243652998989,-0.13486246764659882,-0.13486246764659882,-0.10453001409769058,17,14,33,11.214285714285714,3,19.666666666666668,25.113316172634725,111.09632872000118,0,0.0,0.0,0.0
17,1.0,0.0,,0.5485999584197998,4.248399972915649,-0.005836897261275295,-0.08184597562637007,-0.08184597562637007,0.024689868046687203,75,8,26,17.375,3,23.0,20.208873797925893,129.95595525309798,2,7.25,3.8774898241552447,20.002845988163152
1,1.0,0.0,,0.18035030364990234,6.118993282318115,0.0006522431952798006,-0.018779180943965912,-0.018779180943965912,-0.036913204938173294,236,5,76,43.4,1,11.0,31.90027814007509,87.09431616931381,0,0.0,0.0,0.0
23,0.0,0.0,,0.2740001678466797,1.3549996614456177,0.00012239841578124138,0.04433818658192953,0.04433818658192953,0.061459701957432125,81,5,95,35.4,3,15.666666666666666,24.003177543390212,121.50028424748302,2,8.5,4.328126180922704,21.744748935547797
24,0.0,0.0,,0.3215000629425049,0.16584992408752441,0.0011877612802033012,0.09214916108529779,0.09214916108529779,0.09383900373598789,182,4,77,40.25,2,33.5,15.188275347874399,65.34269584873537,0,0.0,0.0,0.0
23,0.0,0.0,,0.29510021209716797,88.70945334434509,-0.009505385103480677,-0.6032978892326355,-0.6032978892326355,-0.5739700198173523,106,4,106,36.5,3,28.666666666666668,21.344644708555325,122.73339739735697,0,0.0,0.0,0.0
1,1.0,0.0,,0.39855003356933594,0.2003004550933838,0.00033935398073099726,0.14230702817440033,0.14230702817440033,0.15384314954280853,128,9,45,22.555555555555557,3,8.0,11.324875686956013,38.646040388427146,0,0.0,0.0,0.0
24,1.0,0.0,,0.2884998321533203,0.1105499267578125,0.0004201317467778519,0.12880340218544006,0.12880340218544006,0.11943335831165314,156,12,25,15.166666666666666,2,16.5,11.052177707821425,55.94100903637889,0,0.0,0.0,0.0
23,0.0,0.0,,0.07210016250610352,48.18480134010315,-0.011678025362201501,-0.7106768488883972,-0.7106768488883972,-0.6805201172828674,23,1,146,146.0,1,89.0,33.84047189768523,263.98681298279473,0,0.0,0.0,0.0
