participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
24,1.0,0.0,,0.24065017700195312,5.7644922733306885,0.00016739791120415565,0.03383886441588402,0.03383886441588402,0.024810977280139923,352,14,54,20.0,4,12.5,15.563307131086786,96.34543304799355,2,8.5,4.038349226010971,22.64120291365429
21,1.0,0.0,,1.2440500259399414,0.4300495386123657,0.0027120811598096554,0.7605255150995335,0.7605255150995335,0.752178853518003,270,10,44,19.9,4,32.25,21.025700272784025,213.6531538049376,0,0.0,0.0,0.0
22,0.0,0.0,,0.035599708557128906,150.94241046905518,-0.007557330205182132,-0.8356038331985474,-0.8356038331985474,-0.8306217789649963,132,3,171,115.33333333333333,1,7.0,13.323850054471082,29.56334681664066,0,0.0,0.0,0.0
21,1.0,0.0,,0.28770017623901367,192.94740545749664,0.0012977424306259,-0.5386558777811814,-0.5386558777811814,-0.5058994901166259,82,13,34,17.46153846153846,4,24.5,23.03712170493895,161.60681260279944,0,0.0,0.0,0.0
5,0.0,0.0,,0.2802004814147949,7.429195404052734,-0.00043130404339031584,-0.10372941941022873,-0.10372941941022873,-0.11141300201416016,139,20,28,12.75,3,23.0,38.31693175244266,240.03417839658243,2,7.0,3.714099074212742,16.988381955043295
21,0.0,0.0,,0.6666500568389893,226.59810256958008,-0.0002995736273516496,-0.7713374053062845,-0.7713374053062845,-0.7536217825753349,8,10,54,29.9,1,29.0,2.043266355677706,14.409982873056535,0,0.0,0.0,0.0
24,0.0,0.0,,0.7423000335693359,0.2645007371902466,0.0005911336461237307,0.22805476923282741,0.22805476923282741,0.22358442463489792,356,10,114,31.3,1,22.0,32.10480921812701,214.21389433866324,2,8.75,2.6809860816074274,15.402275221974351
9,1.0,0.0,,0.28369998931884766,13.054239988327026,-0.0007571667846118196,-0.04440160559005096,-0.04440160559005096,-0.045973917712336,164,16,45,17.5,4,12.5,11.815018945455602,33.13894435201229,0,0.0,0.0,0.0
22,0.0,0.0,,1.05079984664917,0.0,0.002381127308231333,0.6092128997423402,0.6092128997423402,0.5916500298873238,345,16,45,19.75,2,8.0,7.844681638653325,56.20638999205912,0,0.0,0.0,0.0
21,1.0,0.0,,0.04494976997375488,125.8138200044632,-0.004115050368254745,-0.8219533300533348,-0.8219533300533348,-0.8115975692386427,4,12,32,15.916666666666666,5,28.6,15.74151986387175,129.71366898521765,0,0.0,0.0,0.0
24,0.0,0.0,,0.32795000076293945,139.47801549732685,-0.00812156494397551,-0.9075939960840369,-0.9075939960840369,-0.8886542258389702,118,13,77,20.923076923076923,5,12.4,17.06505729752731,83.45141351181299,1,7.0,4.08260761624911,19.07706036396269
16,0.0,0.0,,0.9481496810913086,9.753761053085327,-0.002964101701723958,0.25745993852615356,0.25745993852615356,0.24682798981666565,159,9,38,14.88888888888889,3,69.0,29.16060089191637,250.3332721069191,0,0.0,0.0,0.0
14,0.0,0.0,,0.534250020980835,5.874502182006836,1.9853543382117423e-05,0.07762750858018379,0.07762750858018379,0.08129433923222669,356,9,92,34.0,1,31.0,35.209789940489316,162.87194628690807,0,0.0,0.0,0.0
6,0.0,0.0,,0.0,208.9819875955582,-0.0023650415596505226,-0.884953016326541,-0.884953016326541,-0.8510073235962751,0,12,44,22.333333333333332,4,17.0,17.298307175475152,86.88976337608,0,0.0,0.0,0.0
23,0.0,0.0,,1.153999924659729,0.26655030250549316,0.0005151775456269218,0.5869258678927809,0.5869258678927809,0.5758431301757753,117,9,27,11.88888888888889,7,34.0,27.24105212479598,260.296006194599,0,0.0,0.0,0.0
4,0.0,0.0,,0.8252499103546143,39.53771818238636,-0.0007641710965319183,0.16642394887299097,0.16642394887299097,0.15786462198976794,214,13,69,20.076923076923077,6,12.5,10.80601450860785,62.01521569787326,0,0.0,0.0,0.0
1,1.0,0.0,,0.27814996242523193,18.4260516166687,-0.0010899225194859333,-0.048259539263589044,-0.048259539263589044,-0.07029033847477127,74,12,20,11.583333333333334,5,38.8,15.920377248558395,78.79804639201704,0,0.0,0.0,0.0
13,1.0,0.0,,0.3715483394600234,0.1764998435974121,0.0010043974738290593,0.18937545463818461,0.18937545463818461,0.18335151236867553,322,5,157,59.4,3,18.0,13.084687048516328,52.16105270987399,0,0.0,0.0,0.0
19,0.0,0.0,,0.33610010147094727,27.07482624053955,3.145387770297013e-05,-0.06702566614337996,-0.06702566614337996,-0.07991329319689856,141,16,33,11.5625,4,37.5,27.899076926844256,205.27008537769012,0,0.0,0.0,0.0
22,0.0,0.0,,0.01959967613220215,5.245250225067139,-0.003001036806270916,-0.630731873819474,-0.630731873819474,-0.6692773381786729,21,17,38,16.58823529411765,6,6.833333333333333,13.952133009734956,62.216566857121556,2,8.0,3.7143526588068427,19.67916952680666
24,1.0,0.0,,0.3987002372741699,5.259089469909668,0.0009278443275886042,0.07989200949668884,0.07989200949668884,0.08673058450222015,348,11,65,29.363636363636363,2,7.0,25.296777335469613,109.08925246031545,1,10.0,2.2373860223751287,12.743944131175994
22,0.0,0.0,,0.013000011444091797,81.28507280349731,-0.0009372763883272074,-0.31118017151242217,-0.31118017151242217,-0.305944289865755,3,14,37,14.571428571428571,2,62.0,3.8168671641265943,20.023569737924376,1,7.0,3.9262649695973835,17.04778307793243
17,1.0,0.0,,0.45190000534057617,19.176700678277523,-0.0012909898183068047,-0.0964852272629404,-0.0964852272629404,-0.08043989994038485,73,14,26,14.0,5,26.0,26.597400849697294,149.99685766375444,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,0.5532999038696289,30.586450338363644,-0.002389209422264294,-0.04111860379451463,-0.04111860379451463,-0.043992546879329554,102,11,50,23.181818181818183,3,23.333333333333332,3.0981204920495884,50.20989052737742,1,7.0,3.8610098219142417,20.649249378109758
15,1.0,0.0,,0.2736999988555908,38.8873895406723,0.0002671361661172629,-0.13993413174519687,-0.13993413174519687,-0.1381028264946079,310,12,36,17.5,7,17.285714285714285,22.325329536019105,100.96387663582786,1,9.0,3.7403221909139535,22.61579052256323
21,0.0,0.0,,0.6620001792907715,24.762151281038925,0.0015475861934618222,0.12179299329175335,0.12179299329175335,0.08744767458751947,266,7,84,43.285714285714285,3,13.666666666666666,17.052340356687004,127.99682378629491,0,0.0,0.0,0.0
6,0.0,0.0,,0.17405009269714355,37.9664088487625,-0.0003059375337427942,-0.238906042248595,-0.238906042248595,-0.24020231927939611,42,12,48,23.583333333333332,4,13.5,4.823879705576431,40.79952017460354,0,0.0,0.0,0.0
24,0.0,0.0,,0.28130006790161133,1.9572925567626953,0.00039625038745502104,0.10782834887504578,0.10782834887504578,0.10247191041707993,276,11,114,26.636363636363637,2,21.5,19.10658357842783,89.91375384153713,2,8.75,2.6809860816074274,15.402275221974351
4,0.0,0.0,,0.6372003555297852,0.4190995693206787,0.00021068920252358285,0.2307872623205185,0.2307872623205185,0.24283495545387268,303,17,19,12.176470588235293,6,20.5,19.834440032953086,144.4421227644692,0,0.0,0.0,0.0
23,0.0,0.0,,0.3916501998901367,0.24864935874938965,2.2907169827946562e-05,0.1620221765769296,0.1620221765769296,0.15480709417535382,163,8,42,21.5,5,35.0,20.076205093076585,103.47833149186208,1,9.0,5.260120818725636,31.550166634787338
7,0.0,0.0,,0.4128999710083008,191.57915687561035,-0.004400150396644613,-0.6602141261100769,-0.6602141261100769,-0.651154637336731,90,8,82,39.875,2,6.5,10.635641800033138,24.04734811027504,1,9.5,3.8679821235775993,8.707762304726042
6,0.0,0.0,,0.6144499778747559,0.22184991836547852,0.0012211885046808173,0.2342882470256474,0.2342882470256474,0.2313312153251322,345,12,44,21.833333333333332,5,15.2,15.913567803052018,84.41313103481052,1,10.5,2.1895456517579683,17.156604675508984
18,1.0,0.0,,0.4140501022338867,30.247848987579346,-0.0007296341555623404,-0.22477546334266663,-0.22477546334266663,-0.1954304277896881,160,14,31,14.714285714285714,4,29.0,18.63775819675558,146.56505209647452,0,0.0,0.0,0.0
25,0.0,0.0,,0.29614996910095215,1.1040000915527344,-0.00019920845095358863,-0.006811282213996439,-0.006811282213996439,-0.012034906053687722,314,12,45,24.333333333333332,4,10.0,12.664286449420434,60.21875008766412,0,0.0,0.0,0.0
23,0.0,0.0,,0.3681001663208008,148.96656107902527,-0.00483051385542469,-0.5238953232765198,-0.5238953232765198,-0.5248218774795532,153,9,152,26.88888888888889,4,24.75,24.87011761847968,148.03477973329464,0,0.0,0.0,0.0
24,1.0,0.0,,0.23509979248046875,9.2501060962677,0.0003447829473331096,-0.002407180843874812,-0.002407180843874812,-0.008858732879161835,356,12,65,23.25,3,17.666666666666668,18.94663287297105,53.29606155750284,1,8.0,3.4230501363615016,23.15145263637275
26,0.0,0.0,,0.23894977569580078,6.852451801300049,-0.000982122118494688,-0.005909305531531572,-0.005909305531531572,-0.008578373119235039,183,12,53,20.5,4,21.0,24.187345619262537,104.71824490052713,0,0.0,0.0,0.0
24,1.0,0.0,,0.22664999961853027,0.6567490100860596,0.0002629766996640091,0.04299614205956459,0.04299614205956459,0.055284809321165085,356,16,35,17.25,3,18.333333333333332,20.52307657377466,98.06602448369496,0,0.0,0.0,0.0
14,0.0,0.0,,0.11279988288879395,14.866303205490112,-0.0015932395446535195,-0.3925707487165093,-0.3925707487165093,-0.387491991664041,24,9,50,31.77777777777778,3,15.666666666666666,14.185857949070448,55.37488241926351,1,7.0,3.8610098219142417,20.649249378109758
22,0.0,0.0,,0.49384987354278564,2.5886705326916553,-0.0005914234907283745,0.13472902240539467,0.13472902240539467,0.12158181223722146,71,18,38,15.777777777777779,4,11.25,8.103829373010026,38.85756980899865,2,8.0,3.7143526588068427,19.67916952680666
4,0.0,0.0,,0.26620006561279297,43.736865520477295,-0.001383223745132194,-0.18588469922542572,-0.18588469922542572,-0.20742188394069672,190,14,20,11.714285714285714,6,26.833333333333332,25.916596864900413,186.75173500037465,0,0.0,0.0,0.0
23,0.0,0.0,,1.05305016040802,4.6821500062942505,-0.00037820705567637587,0.5146760456368369,0.5146760456368369,0.46075726983679954,339,12,25,13.416666666666666,5,32.4,22.791511339199126,163.58085838410744,0,0.0,0.0,0.0
6,0.0,0.0,,0.9038999080657959,1.1053474782264394,0.0005230676253839115,0.328647785160054,0.328647785160054,0.32777987994509855,165,9,93,21.333333333333332,5,29.8,20.402129107275126,178.1416826491256,0,0.0,0.0,0.0
24,1.0,0.0,,0.17984962463378906,238.86282896995544,-0.008227899185088091,-1.9023656845092773,-1.9023656845092773,-1.8691784143447876,44,9,58,29.666666666666668,3,23.666666666666668,29.414664647301986,130.73680103370413,0,0.0,0.0,0.0
19,1.0,0.0,,1.4788503646850586,0.787297248840332,0.0005137967477579358,0.5981646776199341,0.5981646776199341,0.5930480360984802,187,16,29,13.0,8,16.5,20.552352943370256,142.30691715394698,0,0.0,0.0,0.0
14,0.0,0.0,,0.35934996604919434,0.4328498840332031,-0.00014975465189752334,0.07832586932249096,0.07832586932249096,0.09114295417677253,58,9,63,31.11111111111111,3,19.666666666666668,18.719304242778804,196.80024960260403,0,0.0,0.0,0.0
1,1.0,0.0,,0.4297504425048828,0.1340494155883789,-0.00039294984130419755,0.1751483529806137,0.1751483529806137,0.14359357953071594,308,12,64,17.5,5,26.8,17.231601133173193,102.87979794009307,0,0.0,0.0,0.0
9,1.0,0.0,,0.6196498870849609,7.395598649978638,0.0009100572969237854,0.1403459457456231,0.1403459457456231,0.13127153634479444,233,10,104,28.0,4,13.5,15.600383880316057,81.16582420095402,0,0.0,0.0,0.0
7,1.0,0.0,,0.4244999885559082,0.40980005264282227,0.0008083375240879397,0.13410106793839055,0.13410106793839055,0.12434279029411302,182,7,106,48.42857142857143,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.3825500011444092,4.666499972343445,-0.001574951749729926,-0.08007377953756423,-0.08007377953756423,-0.09781805955798684,91,14,34,15.642857142857142,5,16.4,14.281730280789926,78.91811416178085,0,0.0,0.0,0.0
25,0.0,0.0,,0.6199500560760498,0.546049952507019,0.0009569405552915068,0.10384946927970864,0.10384946927970864,0.10637453890348164,92,13,38,13.076923076923077,4,41.25,24.9757901942584,248.03304660737513,0,0.0,0.0,0.0
17,1.0,0.0,,0.19470000267028809,9.725553035736084,-6.208573593130946e-05,-0.0418122373521328,-0.0418122373521328,-0.032495707273483276,351,11,68,22.818181818181817,6,13.833333333333334,24.402696717873297,117.31843197620857,0,0.0,0.0,0.0
14,0.0,0.0,,0.6355500221252441,0.15745043754577637,0.0007393529471175698,0.2210874998268961,0.2210874998268961,0.2160904888780961,270,8,99,36.375,3,17.333333333333332,16.60116721778049,111.98422225534758,1,7.0,2.919447984136573,10.722008364503797
22,0.0,0.0,,0.05004990100860596,5.214800000190735,-0.0037013162517341982,-0.6678901924138644,-0.6678901924138644,-0.6831381981656589,13,18,38,15.944444444444445,6,6.833333333333333,11.314841677488792,51.92314181448393,2,8.0,3.7143526588068427,19.67916952680666
14,0.0,0.0,,0.3468499183654785,3.7983498573303223,-0.005849417248249832,-0.38851017177271907,-0.38851017177271907,-0.40673210228062334,232,4,188,72.75,2,28.5,7.1249961438244895,17.053693456139758,1,9.0,3.2880673626214865,8.461334450110094
7,1.0,0.0,,0.25589990615844727,15.349284953032768,0.0003797558042673559,-0.023803684891772873,-0.023803684891772873,-0.03031479333761199,210,15,66,17.133333333333333,5,14.0,11.756265780212892,62.886447010717845,1,13.5,2.139050046771615,19.176734553225415
8,1.0,0.0,,0.5012998580932617,4.181856632232666,0.001209917718465725,0.1269102394580841,0.1269102394580841,0.11373032629489899,346,17,28,11.882352941176471,6,20.666666666666668,24.95957161622752,145.60738384688088,0,0.0,0.0,0.0
26,0.0,0.0,,0.12815022468566895,1.9728000164031982,-4.067376761608103e-05,-0.18366141617298126,-0.18366141617298126,-0.17430219054222107,244,15,33,13.2,5,25.8,20.99716847304134,140.47839874543968,0,0.0,0.0,0.0
21,1.0,0.0,,0.6938502788543701,43.726434477495054,0.0015947714749094386,-0.07758250239850426,-0.07758250239850426,-0.09025210226147849,182,11,37,18.545454545454547,5,26.4,12.565885879855646,77.97568982934992,0,0.0,0.0,0.0
5,0.0,0.0,,0.34910011291503906,55.47485160827637,-0.0025477259673087026,-0.16372676193714142,-0.16372676193714142,-0.17341527342796326,171,9,130,35.111111111111114,1,25.0,47.4053106112724,367.70917191783536,0,0.0,0.0,0.0
5,0.0,0.0,,1.0511500835418701,9.867393374443054,0.00019855129612253656,0.2253802268444991,0.2253802268444991,0.2285334331244819,197,17,27,17.764705882352942,2,11.0,5.353877447888366,48.844969927032,0,0.0,0.0,0.0
23,0.0,0.0,,0.026800155639648438,297.3610951900482,-0.000364962272211914,-1.3963575500066208,-1.3963575500066208,-1.362057670774196,5,7,42,20.571428571428573,6,33.833333333333336,27.083077030373317,257.59582837934875,0,0.0,0.0,0.0
14,0.0,0.0,,1.1477001905441284,0.2675994634628296,0.001536400230931349,0.5981497801318556,0.5981497801318556,0.5804756765937303,163,12,27,16.416666666666668,4,35.0,11.150207899217293,50.80322961251298,0,0.0,0.0,0.0
25,0.0,0.0,,0.33342191291182033,32.35712841983254,-0.0008434847438343112,-0.15153318075906666,-0.15153318075906666,-0.1516339775094606,324,14,38,14.0,4,36.5,21.195196200044442,232.53115369947727,0,0.0,0.0,0.0
5,0.0,0.0,,0.4650000333786011,29.754100561141975,0.0013809561667053108,-0.07815504307840385,-0.07815504307840385,-0.09275874502326041,350,15,56,17.866666666666667,6,10.833333333333334,28.239047621462266,127.14670502924487,1,8.0,3.4534878775174174,19.72428263386395
6,0.0,0.0,,0.8265500068664551,4.583447539643066,-0.0014976345401530896,0.2571617491772863,0.2571617491772863,0.2321796265427441,88,14,22,12.142857142857142,6,27.0,20.456177262780027,161.05390630679926,0,0.0,0.0,0.0
23,0.0,0.0,,1.244149923324585,0.06315004825592041,0.000781450355463417,0.6480685829782352,0.6480685829782352,0.6441288126315995,130,9,27,13.333333333333334,7,32.142857142857146,27.24105212479598,260.296006194599,0,0.0,0.0,0.0
21,1.0,0.0,,0.07975006103515625,5.985749959945679,-0.0009864606495891967,-0.9296954893598369,-0.9296954893598369,-0.9669536155203113,1,12,44,19.5,3,29.666666666666668,24.263379574441256,283.1217230157643,0,0.0,0.0,0.0
24,0.0,0.0,,0.31151256390980286,15.794445633888245,-0.0009649407164448329,-0.01620056849567831,-0.01620056849567831,-0.01647782032534203,66,14,52,16.0,7,15.142857142857142,13.661979293659575,70.81778434980518,0,0.0,0.0,0.0
18,1.0,0.0,,0.37259960174560547,5.2711334228515625,-0.00044186881556562067,0.0700976774096489,0.0700976774096489,0.0685759037733078,117,9,93,33.77777777777778,2,11.5,9.500852419420262,39.16873647429931,2,9.5,4.085150445751623,22.392947798246855
25,0.0,0.0,,0.05500006675720215,152.58519810438156,0.0005586582170584318,-0.5239751871560469,-0.5239751871560469,-0.5350945738687668,2,11,20,14.181818181818182,4,45.25,34.94472192426131,248.23384207472728,0,0.0,0.0,0.0
14,0.0,0.0,,0.0,346.42205703258514,-0.0006293868890893487,-1.4866742623620341,-1.4866742623620341,-1.4574650023776443,0,13,53,22.307692307692307,4,9.75,16.324123462256043,80.13491416263619,0,0.0,0.0,0.0
1,1.0,0.0,,0.4228999614715576,8.367154955863953,-0.0017661128549760338,-0.035370070059426356,-0.035370070059426356,-0.02039794299913489,151,14,55,17.857142857142858,3,27.333333333333332,16.86144365543323,138.79847473879326,0,0.0,0.0,0.0
21,0.0,0.0,,0.292299747467041,34.744408388149566,-0.0004484401206835035,-0.11556178264591206,-0.11556178264591206,-0.10737826491505206,356,5,80,60.4,2,22.0,6.664383233800167,90.3223799360097,1,8.5,7.174550269009693,28.652708564976813
22,0.0,0.0,,0.5007501840591431,0.5354490280151367,0.0004416337736856384,0.2352034098961774,0.2352034098961774,0.22818382248830638,173,15,64,20.4,3,7.333333333333333,13.163980522356615,55.92551354818526,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,0.23969995975494385,4.66949999332428,0.00018523629360574226,-0.5651889293133712,-0.5651889293133712,-0.5768463471416735,336,15,33,16.933333333333334,4,19.5,16.39653083233492,155.53456152590778,0,0.0,0.0,0.0
