participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
17,1.0,1.0,1.0,0,0,0.0,6,25.833333333333332,30.4099782658321,158.56290277735377
21,1.0,1.0,1.0,1,15,15.0,2,34.5,12.926592716818364,170.28150419765853
17,1.0,1.0,1.0,0,0,0.0,1,10.0,33.36649652471796,178.14630121160664
16,1.0,1.0,1.0,1,25,25.0,2,60.5,22.504233858604128,115.04715519604699
14,1.0,1.0,1.0,1,26,26.0,3,15.0,3.63727411873406,31.749474053669644
24,0.0,1.0,0.5,0,0,0.0,3,7.333333333333333,17.286618264685185,71.45695962379892
19,1.0,1.0,1.0,1,18,18.0,3,46.0,24.6565661774407,191.57882811255433
25,1.0,1.0,1.0,1,13,13.0,2,31.0,21.77274171827554,245.75753050836636
19,1.0,1.0,1.0,0,0,0.0,1,51.0,27.86258341626865,229.7467237754384
22,1.0,1.0,0.0,1,26,26.0,2,41.5,11.839200233521705,65.76526734702728
21,1.0,1.0,0.5,0,0,0.0,2,49.5,13.658174395577689,161.32505072135947
5,1.0,1.0,1.0,1,20,20.0,5,12.0,24.645997898534343,86.50856880890896
19,1.0,1.0,1.0,0,0,0.0,5,20.0,22.90747686561341,150.16550425078822
22,1.0,1.0,1.0,1,25,25.0,4,29.75,19.011260008555993,153.37696128674594
5,1.0,1.0,0.5,0,0,0.0,4,9.5,27.151897032947332,106.74285833455151
19,1.0,1.0,1.0,0,0,0.0,1,45.0,3.202024628170219,7.001875634875256
24,1.0,1.0,1.0,0,0,0.0,2,6.5,13.505335148453561,30.110918508658195
21,1.0,1.0,0.5,1,26,26.0,2,66.0,28.114163534765314,373.5948129730219
12,0.0,1.0,0.5,0,0,0.0,4,19.0,18.983437334885107,121.34221712104876
4,0.0,1.0,0.5,0,0,0.0,3,38.333333333333336,26.331664744899815,164.76327570090473
9,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,0.5,1,25,25.0,4,21.5,22.13333785026941,99.42255901833427
22,0.0,1.0,0.0,1,21,21.0,2,13.5,9.685992049294018,65.70928536546106
9,1.0,1.0,0.5,1,20,20.0,4,17.75,11.557894495956251,82.3323115158895
6,0.0,1.0,0.0,1,5,5.0,5,19.0,31.158958109865758,143.51500592440567
5,0.0,1.0,0.5,0,0,0.0,2,8.0,48.1665518043177,248.88215239872156
14,0.0,1.0,0.0,2,80,43.0,4,26.25,20.53188199437608,127.13078817282747
19,0.0,1.0,0.5,1,15,15.0,6,23.0,21.625119062669473,155.65588109250982
2,0.0,1.0,0.0,1,90,90.0,4,27.5,12.6450939083395,165.26138880095448
24,0.0,1.0,0.5,0,0,0.0,1,47.0,29.010738897906087,79.54387031066824
17,0.0,1.0,0.0,0,0,0.0,4,20.25,32.43520565569418,196.06381916113617
13,1.0,1.0,1.0,1,10,10.0,4,35.5,25.494632133304528,195.60006619279804
14,0.0,1.0,0.5,1,11,11.0,3,25.0,16.314035925723218,118.49485157044762
24,0.0,1.0,0.5,0,0,0.0,3,21.333333333333332,22.98405977292421,94.34864982005372
24,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,1,116,116.0,4,16.25,2.27397178977408,28.54453493380602
7,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,0.0,1,56,56.0,3,23.0,17.704695572318524,127.14512355086542
24,0.0,1.0,0.5,0,0,0.0,1,26.0,23.595689472359997,81.01208558315211
18,1.0,1.0,1.0,0,0,0.0,1,37.0,18.10544305892673,46.907599251931
16,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0,0.0,6,16.0,20.55321236213847,136.97513570904582
21,0.0,1.0,0.5,1,35,35.0,3,37.0,23.016943595953943,130.4394880217748
7,1.0,1.0,0.5,0,0,0.0,3,8.333333333333334,14.388048996444354,49.755408209158226
18,1.0,1.0,1.0,0,0,0.0,1,10.0,33.556623758502475,169.93076850194234
4,0.0,1.0,0.5,0,0,0.0,3,49.666666666666664,24.49393505734878,231.88630042075894
9,1.0,1.0,1.0,1,20,20.0,5,14.4,13.144294956008196,66.60974052779986
6,1.0,1.0,0.0,1,22,22.0,4,27.5,9.593767224499116,71.30825935253587
6,1.0,1.0,1.0,0,0,0.0,3,7.333333333333333,23.71727075622995,107.39324446868977
17,1.0,1.0,0.5,0,0,0.0,2,44.5,31.620161176166334,226.59075590034064
3,1.0,1.0,0.5,1,16,16.0,2,21.0,14.464367934667873,130.3565988859654
26,1.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0
1,0.0,1.0,0.0,1,17,17.0,1,16.0,0.8470893857618317,12.706340786427319
25,1.0,1.0,1.0,0,0,0.0,1,25.0,20.59449686297838,55.49192723172648
24,0.0,1.0,0.5,0,0,0.0,2,32.0,18.14421215137477,133.2273912960206
22,1.0,1.0,1.0,1,29,29.0,3,25.333333333333332,17.768755179428208,151.51945053923487
4,0.0,1.0,0.5,1,14,14.0,3,37.666666666666664,27.48596617778991,217.9182727670035
18,1.0,1.0,1.0,0,0,0.0,4,30.75,30.812675697014893,210.86798038640416
9,1.0,1.0,1.0,1,18,18.0,2,23.5,23.375281109675598,141.8210625440442
24,0.0,1.0,0.5,0,0,0.0,1,31.0,47.78074520931979,218.6964030750237
24,1.0,1.0,1.0,0,0,0.0,1,7.0,3.1694911448499163,15.64336749735872
25,1.0,1.0,1.0,1,40,40.0,3,21.333333333333332,9.179937080795215,105.77787315279271
17,0.0,1.0,0.5,0,0,0.0,2,12.5,4.256617047160023,17.418320522064224
22,1.0,1.0,1.0,2,31,30.0,6,14.333333333333334,14.454796166409736,86.92018879548745
18,0.0,1.0,0.0,0,0,0.0,3,43.666666666666664,38.42266607243821,342.90424261703225
24,1.0,1.0,0.5,0,0,0.0,6,23.5,24.61723317581634,118.19785960520498
6,0.0,1.0,0.0,0,0,0.0,1,31.0,16.293998193612165,42.564949339251214
9,1.0,1.0,1.0,1,16,16.0,3,40.666666666666664,26.11887353041219,186.99674172534537
6,0.0,1.0,0.5,1,7,7.0,1,9.0,16.49390717992676,87.37017725639372
9,1.0,1.0,1.0,1,60,60.0,1,45.0,11.328583517847948,116.36627284790235
9,1.0,1.0,0.5,1,135,135.0,2,34.5,1.6876321646535017,18.14924087807686
2,1.0,1.0,0.5,0,0,0.0,4,11.0,24.057508502428437,151.80015811730036
21,1.0,1.0,1.0,0,0,0.0,1,19.0,28.00231439410023,111.58608721241171
7,1.0,1.0,1.0,0,0,0.0,2,16.0,26.216260092310577,105.55836654602646
23,1.0,1.0,0.5,0,0,0.0,2,6.5,18.632755295135315,82.02697090098724
23,0.0,1.0,0.0,1,51,51.0,2,34.0,4.289682856310492,23.723783018937162
16,1.0,1.0,1.0,1,7,7.0,2,9.0,10.50509887415096,44.26025387179175
24,1.0,1.0,0.5,0,0,0.0,1,31.0,25.299527394456167,77.96531475398287
19,1.0,1.0,1.0,0,0,0.0,1,52.0,13.417123910419894,28.92929521481933
17,0.0,1.0,0.5,0,0,0.0,1,36.0,32.833271910293924,171.70224870779603
23,1.0,1.0,1.0,1,52,52.0,5,18.6,17.255895245768958,89.51766277508426
14,0.0,1.0,0.5,1,57,57.0,3,15.333333333333334,13.280118323109493,91.59592873269658
24,0.0,1.0,0.5,0,0,0.0,2,19.0,27.97541425888612,148.39476262434783
24,0.0,1.0,0.5,1,9,9.0,1,25.0,27.220236086299515,220.39315341651394
13,1.0,1.0,1.0,1,92,92.0,3,48.333333333333336,21.879807007538158,162.6131934317028
4,1.0,1.0,1.0,1,28,28.0,3,20.0,8.641100915481514,88.41953010691869
13,1.0,1.0,1.0,0,0,0.0,3,27.0,27.551132133083332,177.0755569873733
3,0.0,1.0,0.5,1,15,15.0,3,23.0,13.769750473795545,58.24131283834752
15,0.0,1.0,0.5,1,32,32.0,3,11.0,5.944193436399093,31.892470413555298
6,1.0,1.0,1.0,1,23,23.0,2,8.5,4.452993730926042,20.27546959639169
16,1.0,1.0,1.0,0,0,0.0,1,40.0,31.69453546158291,98.74042459146452
11,1.0,1.0,1.0,0,0,0.0,3,32.0,16.184046996664502,132.18319324840778
24,1.0,1.0,1.0,0,0,0.0,2,22.0,32.08871119516865,183.59545301902716
25,1.0,1.0,1.0,1,155,155.0,2,43.0,17.318896919958547,65.59103528519117
7,1.0,1.0,1.0,1,26,26.0,2,11.5,14.50509242182144,46.71358460922572
11,1.0,1.0,1.0,0,0,0.0,3,52.666666666666664,35.193156324997666,270.8939818411293
8,1.0,1.0,1.0,0,0,0.0,4,16.0,20.12320553552211,109.07568503665705
21,1.0,1.0,0.0,1,9,9.0,3,21.666666666666668,25.87680437097878,253.92357648803537
26,1.0,1.0,1.0,0,0,0.0,6,22.666666666666668,21.277694632952436,115.57038641285698
4,0.0,1.0,0.5,0,0,0.0,5,21.0,25.2479307534257,146.70934396615615
19,1.0,1.0,1.0,0,0,0.0,1,56.0,24.68680931740508,125.09031584121423
24,1.0,1.0,0.5,0,0,0.0,5,17.0,30.278484425760816,168.04720485647312
4,0.0,1.0,0.5,0,0,0.0,1,121.0,33.728937458456805,354.3731295436876
3,0.0,1.0,0.5,0,0,0.0,4,11.0,15.929473363578758,79.87353651862577
23,1.0,1.0,1.0,0,0,0.0,3,34.0,29.1261546266778,213.6358434690396
23,1.0,1.0,1.0,0,0,0.0,2,48.5,23.4006629397202,93.13891829015517
5,1.0,1.0,0.5,0,0,0.0,1,12.0,13.895580401108008,39.60279623098671
24,0.0,1.0,0.5,0,0,0.0,3,14.333333333333334,25.226321769417126,96.06105423089468
5,1.0,1.0,1.0,1,113,113.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,1,19,19.0,2,16.5,15.506394275029404,52.51897850034996
17,1.0,1.0,1.0,1,15,15.0,3,16.333333333333332,19.828330784010422,83.9814737598834
15,1.0,1.0,0.5,1,43,43.0,4,14.75,14.971142855771722,69.55199514998233
5,1.0,1.0,0.5,1,16,16.0,2,29.0,24.47619924650924,187.92841045440218
4,1.0,1.0,0.5,0,0,0.0,4,13.75,28.477257683726307,113.5213794981984
25,1.0,1.0,1.0,0,0,0.0,6,16.833333333333332,26.74638168180103,155.5225510826743
3,0.0,1.0,0.5,1,13,13.0,3,39.666666666666664,20.64372059706052,145.29386427626693
1,1.0,1.0,1.0,0,0,0.0,2,81.0,26.38060057167074,195.08504558995998
3,0.0,1.0,0.5,0,0,0.0,3,9.666666666666666,26.220270910368594,99.5447149642402
8,1.0,1.0,1.0,0,0,0.0,3,10.666666666666666,4.644008240221187,39.02763770997373
5,1.0,1.0,0.5,0,0,0.0,1,12.0,32.77577700046773,113.58386334391565
7,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0,0.0,5,19.4,17.475198945513355,90.1713877674417
6,0.0,1.0,0.0,1,26,26.0,2,17.5,0.8975610166958752,11.006800022053092
24,0.0,1.0,0.5,0,0,0.0,5,34.8,38.805473973211875,281.2958246940399
9,0.0,1.0,0.0,2,15,14.5,3,11.666666666666666,1.9318732120317386,16.671638278156376
13,0.0,1.0,0.5,1,18,18.0,2,12.0,21.449142621801347,158.94032816607609
14,1.0,1.0,1.0,0,0,0.0,1,12.0,31.9307159994992,206.47117215474483
1,1.0,1.0,1.0,1,12,12.0,4,30.25,15.867506337143947,84.78655795484893
8,1.0,1.0,0.5,0,0,0.0,3,12.0,4.525045504446933,26.256723300975832
24,0.0,1.0,0.5,1,17,17.0,2,10.0,21.744638831128523,140.93465062763687
13,0.0,1.0,0.0,1,111,111.0,4,20.75,0.4499209633558942,4.81542985778406
4,0.0,1.0,0.5,1,7,7.0,2,8.0,13.490017398328941,67.15026574802769
22,1.0,1.0,0.5,1,22,22.0,3,26.0,14.64529374140138,100.39216135062752
18,1.0,1.0,1.0,0,0,0.0,2,19.5,32.125095346350555,111.65853102605544
8,1.0,1.0,0.0,0,0,0.0,5,29.2,29.824969021007625,188.34316137115502
24,0.0,1.0,0.5,1,30,30.0,3,53.0,21.596394114947632,229.85199778808234
1,1.0,1.0,1.0,0,0,0.0,2,28.5,28.255615633327594,175.73018701199695
19,1.0,1.0,1.0,1,103,103.0,3,16.0,5.913125654128756,14.557181840612719
21,1.0,1.0,0.5,0,0,0.0,3,47.333333333333336,26.34586812951494,142.32497372823696
12,0.0,1.0,0.5,0,0,0.0,4,14.75,20.225807212120404,96.76515890511368
22,0.0,1.0,0.5,1,24,24.0,2,14.5,9.333689238448896,51.23153700656512
19,1.0,1.0,1.0,0,0,0.0,1,24.0,1.2480608455714295,11.46173600507624
15,0.0,1.0,0.5,1,12,12.0,3,36.0,21.007690626573442,142.81748099822227
9,0.0,1.0,0.0,1,15,15.0,3,12.666666666666666,24.776062087825917,141.3852593485768
7,0.0,1.0,0.5,1,23,23.0,2,12.5,16.84157431135018,66.66084165269588
23,1.0,1.0,1.0,0,0,0.0,2,68.0,38.13420270473214,368.99224909779724
16,1.0,1.0,0.0,0,0,0.0,3,35.666666666666664,17.76592939150327,135.20447599387052
17,1.0,1.0,1.0,0,0,0.0,3,34.333333333333336,39.66760934366062,292.47587849307786
4,1.0,1.0,0.5,1,17,17.0,5,16.8,14.882960593002249,72.28782639223847
4,0.0,1.0,0.5,0,0,0.0,2,49.0,26.576867104208677,159.95198782938672
12,1.0,1.0,1.0,0,0,0.0,1,69.0,8.258244688567231,31.79187538114969
8,1.0,1.0,1.0,0,0,0.0,6,6.5,22.741314813682582,113.1447320798386
3,0.0,1.0,0.5,0,0,0.0,4,9.25,12.180200779073893,61.67263579361416
6,0.0,1.0,0.0,1,18,18.0,2,24.5,19.003095387052333,127.35047969770751
14,1.0,1.0,1.0,0,0,0.0,3,28.0,18.791082275096773,158.8546510990865
14,1.0,1.0,0.5,2,20,17.0,5,17.4,21.89545801238986,169.20909042454167
24,1.0,1.0,0.5,0,0,0.0,5,11.0,15.698916268537769,85.15531133844021
3,1.0,1.0,1.0,1,17,17.0,4,27.25,27.0836307500505,166.7303438075146
13,1.0,1.0,1.0,1,24,24.0,4,29.0,22.067742038828037,157.5129758448569
18,1.0,1.0,1.0,0,0,0.0,4,31.5,30.45388111933489,188.29575721793108
21,0.0,1.0,0.5,0,0,0.0,2,11.0,13.93578919882868,59.73967943787294
1,1.0,1.0,1.0,1,116,116.0,3,40.0,13.489240123974298,85.99048480924228
4,1.0,1.0,1.0,0,0,0.0,6,11.0,16.138708051434765,59.49108677876893
6,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0,0.0,3,46.333333333333336,28.240110702926632,161.00932901234367
13,1.0,1.0,1.0,0,0,0.0,2,33.0,12.447826959848344,98.9858556770808
16,1.0,1.0,1.0,0,0,0.0,4,37.75,8.962494046522046,84.06694928766733
14,1.0,1.0,1.0,0,0,0.0,3,15.0,12.44952340841521,53.689486314416946
14,0.0,1.0,0.5,1,18,18.0,2,18.5,23.470082776834186,169.53296971977653
21,1.0,1.0,1.0,0,0,0.0,2,16.0,30.48801938267807,168.07815881752836
18,1.0,1.0,0.0,0,0,0.0,2,31.0,18.284559829411656,119.31842442603094
2,0.0,1.0,0.5,1,22,22.0,3,37.666666666666664,10.875726928395736,152.60167761403233
3,0.0,1.0,0.5,1,18,18.0,4,25.0,24.231972014595677,181.35334132816428
7,1.0,1.0,1.0,1,24,24.0,2,23.5,6.7649927545527575,42.75801571293472
12,0.0,1.0,0.5,0,0,0.0,2,8.5,18.76044608975092,71.56683509673535
5,1.0,1.0,0.0,0,0,0.0,4,21.5,32.3511745716582,160.46202407652018
3,1.0,1.0,0.5,1,4,4.0,3,31.333333333333332,24.74085637575472,158.1236915541692
24,1.0,1.0,1.0,0,0,0.0,5,10.2,18.056151107128798,84.47847705945283
14,1.0,1.0,1.0,0,0,0.0,1,26.0,21.940714026136057,71.25390737641374
1,1.0,1.0,1.0,1,9,9.0,2,24.5,10.382420454836106,53.574748961564325
24,1.0,1.0,0.5,0,0,0.0,2,23.5,12.71656539823552,45.53380806949867
4,1.0,1.0,1.0,0,0,0.0,4,21.5,25.61812749841489,150.70539417611457
13,1.0,1.0,1.0,2,12,11.5,3,33.666666666666664,30.824567443460992,245.13202673358288
21,1.0,1.0,0.0,1,25,25.0,3,23.666666666666668,13.868191853374915,168.35083199141488
2,1.0,1.0,0.0,1,29,29.0,5,22.4,17.959510359601524,133.82367985374128
23,1.0,1.0,0.5,0,0,0.0,1,7.0,20.580849980074987,46.02830519959333
26,1.0,1.0,1.0,0,0,0.0,2,46.5,32.166269654971536,233.37237109613935
26,1.0,1.0,1.0,0,0,0.0,4,10.0,10.517481220496233,59.12913004850752
21,0.0,1.0,1.0,1,58,58.0,3,37.666666666666664,18.298174862090644,123.49157653330009
23,0.0,1.0,0.5,0,0,0.0,2,37.0,18.090246243843847,244.50756820053837
6,0.0,1.0,0.5,1,19,19.0,3,9.0,20.197984888172854,88.44023945548497
6,1.0,1.0,1.0,1,21,21.0,2,26.5,17.830493821627662,131.2809998367905
3,1.0,1.0,1.0,0,0,0.0,1,8.0,30.72712950125518,75.34931728964892
24,0.0,1.0,0.5,0,0,0.0,6,16.0,25.139699749354886,138.4515624819954
23,0.0,1.0,0.5,0,0,0.0,5,28.6,23.589469564537904,160.24415096292455
3,0.0,1.0,0.5,0,0,0.0,3,9.0,24.16095843638642,126.78878245309265
9,1.0,1.0,0.5,1,142,142.0,3,11.0,2.8958296668341847,10.09794127845514
4,1.0,1.0,0.5,0,0,0.0,5,11.0,24.914247999977402,119.82134211001139
6,0.0,1.0,0.5,0,0,0.0,5,11.8,19.886297629394825,122.09942067885754
2,1.0,1.0,1.0,1,20,20.0,5,14.8,14.989685212830096,63.148636495015886
9,1.0,1.0,1.0,1,13,13.0,5,21.2,22.680398097690606,193.13213745340275
15,1.0,1.0,1.0,0,0,0.0,1,47.0,38.10019474043031,227.1915656874876
18,1.0,1.0,1.0,0,0,0.0,3,46.0,35.33733914672512,221.54778233018882
26,1.0,1.0,1.0,0,0,0.0,3,10.666666666666666,20.79073110959746,82.2137886833177
25,1.0,1.0,1.0,0,0,0.0,4,16.0,25.2444025273227,161.83198874336054
23,1.0,1.0,1.0,0,0,0.0,1,96.0,35.546064749322674,226.91564550683242
23,0.0,1.0,0.5,0,0,0.0,5,29.0,22.87605815680015,162.44380917049858
17,0.0,1.0,0.5,0,0,0.0,4,32.25,31.063381227702088,234.13352287954442
15,0.0,1.0,0.5,0,0,0.0,4,23.75,16.404442627229088,120.74566660704014
5,1.0,1.0,0.5,2,36,24.0,5,13.0,13.733306467193568,55.52517981864791
1,1.0,1.0,1.0,0,0,0.0,5,17.6,16.87907463531593,81.47097142265339
3,1.0,1.0,1.0,1,19,19.0,3,14.0,18.240017403352343,166.44446860784288
4,0.0,1.0,0.5,0,0,0.0,3,30.666666666666668,25.220282468673805,212.26018425071246
4,0.0,1.0,0.5,0,0,0.0,7,18.857142857142858,21.493270816815272,121.59031961764762
23,0.0,1.0,0.0,1,187,187.0,2,17.0,0.5384341622530614,8.614946596048362
14,0.0,1.0,0.5,1,48,48.0,2,39.0,6.031782392984665,65.74044373309522
1,1.0,1.0,1.0,1,18,18.0,2,8.5,4.225434039632652,28.93225671630917
17,0.0,1.0,0.5,0,0,0.0,1,46.0,33.937968066964416,197.94533002574556
19,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0,0.0,1,32.0,7.25848606571823,46.887064300176846
24,1.0,1.0,1.0,1,33,33.0,1,29.0,3.8205354652143813,106.97499302600217
23,0.0,1.0,0.5,1,23,23.0,4,32.75,23.016295158438773,170.13841624360134
25,1.0,1.0,1.0,0,0,0.0,3,30.333333333333332,27.6384198193733,156.5225332685139
24,1.0,1.0,0.5,0,0,0.0,3,9.666666666666666,15.470383922378721,65.74144301223205
18,1.0,1.0,0.0,0,0,0.0,1,23.0,38.49590742128046,144.71368118553795
14,0.0,1.0,0.5,1,27,27.0,4,17.0,14.029491558612593,87.59166784855991
17,1.0,1.0,1.0,0,0,0.0,2,15.0,33.08138381616007,159.27064761126678
6,1.0,1.0,0.0,0,0,0.0,6,22.166666666666668,25.954482683795348,131.7741150242454
14,1.0,1.0,1.0,1,65,65.0,4,23.0,7.013300766026741,74.46916988778979
3,1.0,1.0,1.0,1,11,11.0,2,12.5,26.100964722113936,144.43032992733077
1,1.0,1.0,1.0,1,12,12.0,2,17.0,2.8962285481435814,13.06614303904853
19,1.0,1.0,1.0,0,0,0.0,4,25.0,18.856280600815545,113.90669901558343
21,1.0,1.0,1.0,1,28,28.0,3,34.666666666666664,18.92195405096422,164.02398926815303
25,0.0,1.0,0.5,1,92,92.0,2,49.5,13.183396821082475,204.66976849415383
23,1.0,1.0,0.5,1,89,89.0,5,9.2,23.864868318730224,140.66051771984144
17,1.0,1.0,0.5,0,0,0.0,2,30.5,31.61453811654829,162.48180866338777
13,0.0,1.0,0.5,1,22,22.0,1,19.0,37.48074731138091,120.16367355539745
21,0.0,1.0,0.5,1,26,26.0,3,40.0,29.46534086594008,222.69420793093067
23,0.0,1.0,0.0,1,40,40.0,4,28.25,28.214674138878884,134.7838204323137
15,1.0,1.0,1.0,1,24,24.0,3,28.333333333333332,17.571827271354984,173.7851192624156
4,1.0,1.0,1.0,0,0,0.0,7,20.428571428571427,23.45116422504362,118.17056418733316
8,0.0,1.0,0.0,0,0,0.0,2,65.5,35.13902777471602,226.27309886965
3,1.0,1.0,0.5,1,13,13.0,2,8.5,17.774046927031655,119.32151723844542
4,1.0,1.0,0.5,1,41,41.0,2,19.0,16.16679558650995,65.89161910747889
12,1.0,1.0,1.0,0,0,0.0,1,19.0,10.755191953877677,44.85832316794142
4,1.0,1.0,0.5,1,11,11.0,4,42.25,26.567387979824268,262.9974927254328
9,1.0,1.0,1.0,1,20,20.0,2,42.0,20.896498430353457,97.4690493312034
9,0.0,1.0,0.5,1,21,21.0,2,14.0,18.880086181290025,66.91295315760516
24,0.0,1.0,0.5,0,0,0.0,6,29.833333333333332,28.447797620914724,212.59884910999278
2,1.0,1.0,1.0,1,22,22.0,2,69.5,11.880611524618448,43.18289918818086
22,1.0,1.0,1.0,2,18,16.5,4,16.0,7.053486188707119,72.1832805276467
9,0.0,1.0,0.5,1,14,14.0,3,7.0,25.0881952253168,102.59266739580063
25,1.0,1.0,1.0,1,27,27.0,2,56.5,33.58505646019785,325.03046634592863
22,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0,0.0,4,39.25,17.801465463785185,100.18584630497823
24,0.0,1.0,0.5,0,0,0.0,3,21.333333333333332,22.347446879809496,108.983596085543
19,1.0,1.0,1.0,1,71,71.0,2,28.5,1.1722517639358891,9.76397129567416
9,1.0,1.0,1.0,0,0,0.0,2,7.0,24.52284567161187,65.54484841961735
3,1.0,1.0,1.0,0,0,0.0,1,16.0,1.738898459950303,18.614837620243012
9,0.0,1.0,0.0,1,17,17.0,1,155.0,2.394261361575116,22.586340089892676
3,1.0,1.0,1.0,0,0,0.0,2,20.0,13.497169618700347,61.89635412668286
26,0.0,1.0,0.5,0,0,0.0,2,19.0,21.507407801500094,84.79765159745803
8,1.0,1.0,0.5,0,0,0.0,2,17.0,17.39540930757578,96.16967748570491
18,1.0,1.0,1.0,0,0,0.0,1,58.0,33.10888242511167,343.379750340643
24,0.0,1.0,0.5,0,0,0.0,1,11.0,31.184526881344592,99.81528146558868
1,1.0,1.0,0.0,1,9,9.0,3,54.0,16.124806907363332,146.83371077651717
16,1.0,1.0,0.0,0,0,0.0,2,28.0,30.601122359915195,114.26232848167996
4,0.0,1.0,0.5,0,0,0.0,5,25.8,18.41186934815883,103.97428511220639
4,0.0,1.0,0.5,0,0,0.0,3,50.333333333333336,33.839522529024315,235.80032554117574
19,1.0,1.0,1.0,1,17,17.0,4,36.0,17.139631875283953,168.14748518202487
8,1.0,1.0,1.0,0,0,0.0,2,46.0,27.816635952433163,218.0480788960175
9,1.0,1.0,1.0,2,21,19.5,5,21.2,16.53171181538055,128.47845979979917
22,1.0,1.0,1.0,1,20,20.0,2,17.0,21.29668465583883,202.19357618831458
14,0.0,1.0,0.5,0,0,0.0,3,18.0,20.578518068974752,131.98686886136457
14,1.0,1.0,1.0,2,54,39.5,4,12.0,13.915124851266794,83.07517268816864
15,1.0,1.0,1.0,0,0,0.0,3,25.666666666666668,31.589170143730758,209.6615309684543
13,1.0,1.0,1.0,1,11,11.0,1,29.0,10.913461259024618,121.10764500822297
21,1.0,1.0,0.5,0,0,0.0,2,14.0,22.190918641652893,86.02733110444895
3,0.0,1.0,0.5,1,27,27.0,2,40.5,18.635983781649035,275.00697604844197
7,1.0,1.0,1.0,1,130,130.0,3,11.333333333333334,9.475291062344466,33.9759579864446
5,1.0,1.0,1.0,0,0,0.0,2,23.0,23.986915047760363,130.94766489940778
9,1.0,1.0,1.0,1,18,18.0,2,37.0,20.320250780241366,197.94496178957917
4,0.0,1.0,0.5,0,0,0.0,4,29.5,26.99146004353997,121.21866459465029
