participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
4,0.0,0.0,,0,0,0.0,1,22.0,1.0703745714343464,3.639497048597198
18,1.0,0.0,,1,5,5.0,2,41.5,41.12601828617737,319.8417643736244
22,0.0,0.0,,0,0,0.0,1,62.0,3.982246346479117,14.48682296795468
18,1.0,0.0,,0,0,0.0,2,48.5,28.97449848293333,170.76087621980784
2,0.0,0.0,,1,8,8.0,3,12.333333333333334,15.451430532421247,89.52799035868954
3,0.0,0.0,,0,0,0.0,2,16.5,23.931821118038517,116.78782178642271
8,1.0,0.0,,1,14,14.0,2,36.0,21.0277660637473,175.75158353860064
4,0.0,0.0,,0,0,0.0,1,18.0,6.235701396680499,82.44348156028825
8,1.0,0.0,,0,0,0.0,1,29.0,5.052107859143018,25.712261484115572
7,0.0,0.0,,0,0,0.0,1,40.0,19.85192414477998,66.73423623424175
7,1.0,0.0,,1,30,30.0,1,13.0,3.3922434138777176,10.85434314738887
15,1.0,0.0,,0,0,0.0,1,24.0,21.388035026844058,157.45666750227537
15,0.0,0.0,,1,56,56.0,3,13.333333333333334,10.093177223925926,41.88753937647968
9,1.0,0.0,,0,0,0.0,2,14.5,10.471957057291625,36.810710704395476
2,0.0,0.0,,1,48,48.0,4,12.25,6.474832107719763,33.46678708570592
25,0.0,0.0,,1,9,9.0,1,8.0,27.557359993946136,192.90151995762284
4,0.0,0.0,,0,0,0.0,1,13.0,19.889956416104983,47.233532026720596
14,0.0,0.0,,1,21,21.0,2,26.0,3.6684799013922245,33.67498103134613
14,0.0,0.0,,1,9,9.0,2,32.0,8.568547294580728,47.26521611428403
22,0.0,0.0,,0,0,0.0,1,53.0,3.4178729388568456,13.63394668651382
15,0.0,0.0,,0,0,0.0,2,14.5,35.74580394967525,304.3062907290397
24,1.0,0.0,,1,14,14.0,1,15.0,48.32127557503359,676.4978580504699
24,1.0,0.0,,0,0,0.0,3,12.0,28.537061396264363,161.6819730909814
19,1.0,0.0,,1,20,20.0,2,46.5,27.97484476189991,249.51077099452186
17,1.0,0.0,,0,0,0.0,2,33.5,27.53565720801855,180.05350661191227
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,17,17.0,2,23.5,21.263549799412704,109.95550714285922
16,1.0,0.0,,1,25,25.0,2,37.0,12.3154104053827,82.3676900548224
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,43,43.0,1,15.0,0.7377537978005436,10.328553169207154
4,0.0,0.0,,0,0,0.0,1,30.0,24.029979730376482,170.0554658457094
9,1.0,0.0,,0,0,0.0,2,21.0,10.433187596693399,34.14776903231927
23,0.0,0.0,,0,0,0.0,3,24.666666666666668,28.426879484923017,307.5069948614709
13,0.0,0.0,,0,0,0.0,1,85.0,20.179035944671224,56.41553263593689
19,1.0,0.0,,1,12,12.0,2,38.5,20.373565365744597,235.97348284790337
7,0.0,0.0,,0,0,0.0,1,17.0,24.103564052302854,57.2221964655806
14,0.0,0.0,,0,0,0.0,1,11.0,9.866292343645812,21.603131053465155
26,0.0,0.0,,0,0,0.0,1,11.0,30.099826123081968,135.13690659938206
6,0.0,0.0,,1,8,8.0,1,9.0,38.83311938549801,310.66495508398367
22,0.0,0.0,,1,30,30.0,2,15.5,6.150975524582118,49.236141859143814
4,0.0,0.0,,0,0,0.0,1,50.0,11.259606316149165,48.934757881526004
4,0.0,0.0,,0,0,0.0,3,26.333333333333332,29.683818370095604,174.16447151812272
25,0.0,0.0,,1,23,23.0,1,40.0,9.557206234043383,121.32310064754674
12,1.0,0.0,,1,39,39.0,3,21.666666666666668,23.753795977351615,139.21602278676218
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,2,14.5,28.61615995778456,154.39542615893367
22,0.0,0.0,,0,0,0.0,1,116.0,2.453658429354522,10.746535960825836
17,1.0,0.0,,0,0,0.0,2,9.0,5.100001750785625,35.42609071639452
6,0.0,0.0,,0,0,0.0,2,13.0,18.167682210161235,132.23862065636996
5,0.0,0.0,,1,28,28.0,1,12.0,11.423711602695635,22.84742320539127
6,0.0,0.0,,0,0,0.0,1,29.0,19.368146248069074,48.47475583585272
3,0.0,0.0,,1,4,4.0,1,39.0,32.696907112506885,233.12363911184886
1,1.0,0.0,,0,0,0.0,1,29.0,25.98868216978757,71.82658178123035
3,0.0,0.0,,0,0,0.0,3,7.333333333333333,9.945823086291988,43.787583983664355
1,1.0,0.0,,0,0,0.0,1,19.0,16.77771748713815,42.91288091515383
26,0.0,0.0,,0,0,0.0,1,40.0,1.6848700516489683,16.889914050388896
19,1.0,0.0,,0,0,0.0,1,116.0,5.235187759658249,18.267786924746684
2,1.0,0.0,,0,0,0.0,1,36.0,21.029284343151534,102.20470104358644
17,1.0,0.0,,0,0,0.0,1,31.0,17.730062701045167,36.702164591774604
23,0.0,0.0,,0,0,0.0,1,116.0,3.3951109664860275,25.930177686623153
22,0.0,0.0,,1,23,23.0,2,10.5,3.3437549325463785,14.179111489326745
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,1,64.0,24.230815198430367,77.76998061130719
26,0.0,0.0,,0,0,0.0,1,50.0,1.4269773264127097,20.735073819849465
24,0.0,0.0,,0,0,0.0,4,16.25,15.243878079171639,74.83226681066176
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,2,9.5,14.165913584313442,95.37513922024877
13,1.0,0.0,,0,0,0.0,1,12.0,30.353593324640666,333.8895265710471
17,1.0,0.0,,0,0,0.0,1,46.0,7.52383601618912,21.024003538399054
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,2,16.5,18.737602013592426,116.20446520645146
5,0.0,0.0,,1,16,16.0,1,71.0,4.061742450745199,18.955095182447508
6,0.0,0.0,,1,15,15.0,3,25.333333333333332,14.380942781947972,134.68392634025085
25,0.0,0.0,,1,58,58.0,2,19.0,6.446456770607659,78.60207330491633
21,0.0,0.0,,0,0,0.0,1,11.0,3.2646865734094646,9.314152073409456
23,0.0,0.0,,0,0,0.0,1,35.0,3.8799195364686243,17.217690015487655
7,0.0,0.0,,0,0,0.0,1,8.0,23.791950481523703,85.01647836127714
22,0.0,0.0,,0,0,0.0,1,8.0,22.220774618039492,116.14347720331033
2,0.0,0.0,,1,33,33.0,2,15.0,1.8890255291135836,33.80961211804121
2,1.0,0.0,,1,6,6.0,1,24.0,16.194807503200146,135.44170567281904
3,0.0,0.0,,0,0,0.0,4,15.5,9.167551792782323,75.3445993367668
23,0.0,0.0,,0,0,0.0,1,6.0,5.043818343337949,21.117923485328248
7,0.0,0.0,,0,0,0.0,1,33.0,31.123139163500763,110.21970821465466
4,0.0,0.0,,0,0,0.0,2,35.5,7.663827484522543,17.557985509903762
16,0.0,0.0,,1,22,22.0,2,17.5,20.755455578711295,184.434340479934
4,0.0,0.0,,0,0,0.0,1,26.0,1.0703745714343464,3.639497048597198
9,1.0,0.0,,1,5,5.0,2,13.0,19.921881363377828,108.58550851429902
25,0.0,0.0,,0,0,0.0,2,17.5,5.89737796086589,79.07360559476572
14,0.0,0.0,,1,23,23.0,2,22.5,10.57051844670381,63.72519687157387
2,1.0,0.0,,1,6,6.0,1,47.0,16.194807503200146,141.359134807137
2,1.0,0.0,,0,0,0.0,2,14.0,13.262788522235372,44.51823221800473
25,0.0,0.0,,1,15,15.0,2,46.0,26.30659019391141,295.91207506909075
23,0.0,0.0,,1,42,42.0,1,23.0,5.839373077846413,45.83969664881573
12,0.0,0.0,,0,0,0.0,2,10.5,21.58170911945183,66.96290520004631
19,0.0,0.0,,0,0,0.0,1,15.0,3.8038410861087857,23.966332733435607
6,0.0,0.0,,1,15,15.0,2,12.0,25.99135123652982,182.24107426631105
19,0.0,0.0,,1,17,17.0,1,47.0,26.606884494644397,264.2409050109394
19,1.0,0.0,,0,0,0.0,3,15.333333333333334,17.40836041760437,92.27687999237467
4,0.0,0.0,,0,0,0.0,2,31.0,17.33110720098494,148.42688045171417
9,0.0,0.0,,1,22,22.0,1,90.0,4.003526414788191,38.54794529557559
18,1.0,0.0,,0,0,0.0,1,37.0,30.05126052851352,109.129436280532
13,1.0,0.0,,1,15,15.0,1,16.0,10.647125524426976,119.29317119427101
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,16,16.0,1,52.0,36.042997022654696,155.44715890859288
5,0.0,0.0,,1,17,17.0,3,13.666666666666666,25.042283421151215,136.8493082313856
18,1.0,0.0,,0,0,0.0,1,39.0,35.64755363845236,150.42640190659677
12,0.0,0.0,,0,0,0.0,2,9.0,14.611619920453627,82.57262897550758
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,19.0,7.682250673243963,23.724614648511405
6,0.0,0.0,,0,0,0.0,3,21.666666666666668,23.09516442176755,123.04232617805322
12,0.0,0.0,,0,0,0.0,3,33.0,24.321286883353853,174.83343555136682
13,0.0,0.0,,0,0,0.0,3,13.333333333333334,35.117889936981406,149.87382253043103
18,1.0,0.0,,0,0,0.0,2,43.5,39.76887657886326,274.3511866710216
2,0.0,0.0,,1,41,41.0,1,40.0,3.801346179956424,148.25250101829923
14,0.0,0.0,,0,0,0.0,1,28.0,22.53682786834066,159.60753138613376
3,1.0,0.0,,0,0,0.0,1,7.0,6.306870495925243,34.367531237711866
15,0.0,0.0,,1,51,51.0,2,37.5,20.025759603397614,125.48445664020419
19,1.0,0.0,,0,0,0.0,1,27.0,2.998679933715536,16.838517158452905
21,1.0,0.0,,1,35,35.0,3,23.333333333333332,12.430356273767359,49.22528929257146
25,0.0,0.0,,1,86,86.0,3,7.333333333333333,8.064796846245649,17.86621190184186
6,0.0,0.0,,0,0,0.0,2,7.0,14.5680284234589,85.01662582338493
4,0.0,0.0,,0,0,0.0,2,39.5,32.57716145056246,228.46027504827634
3,0.0,0.0,,0,0,0.0,2,33.0,34.261202438085924,218.35930574901425
24,1.0,0.0,,0,0,0.0,1,8.0,19.73050107107893,48.90775688001016
16,1.0,0.0,,1,21,21.0,3,7.666666666666667,4.693349844256185,24.895215638356547
24,1.0,0.0,,0,0,0.0,3,19.666666666666668,19.640585235808285,155.23427466106108
9,0.0,0.0,,0,0,0.0,1,52.0,1.3088947316908703,7.508405717809933
24,0.0,0.0,,1,7,7.0,2,7.5,9.80448497033097,41.05477693501906
21,0.0,0.0,,1,8,8.0,2,14.0,15.464869988946031,80.72328731747508
3,0.0,0.0,,0,0,0.0,2,24.0,18.168200969824774,61.25731475847057
4,0.0,0.0,,0,0,0.0,1,76.0,14.703497243460154,53.89123883980306
24,0.0,0.0,,0,0,0.0,2,13.5,11.584664215217654,57.45224495171803
18,1.0,0.0,,0,0,0.0,2,6.0,13.357455977172117,44.85316234603504
24,1.0,0.0,,0,0,0.0,3,17.0,19.03934993097448,101.4926690595653
14,0.0,0.0,,0,0,0.0,2,6.5,20.611032611416537,110.90903839908339
17,1.0,0.0,,0,0,0.0,2,10.0,5.100001750785625,35.42609071639452
24,1.0,0.0,,0,0,0.0,1,8.0,3.6244782081780573,12.641581435388284
24,1.0,0.0,,0,0,0.0,1,8.0,3.6157184867396968,20.76815291278118
18,1.0,0.0,,0,0,0.0,1,27.0,38.07132977379384,172.2733828525306
14,0.0,0.0,,0,0,0.0,1,23.0,17.254568220520305,63.96981908804484
13,0.0,0.0,,0,0,0.0,1,116.0,4.228884636239024,21.89800531387502
16,0.0,0.0,,0,0,0.0,2,47.5,25.11113529299173,211.32320219170617
10,1.0,0.0,,1,18,18.0,1,50.0,4.934805588039438,79.10715311111899
3,0.0,0.0,,1,16,16.0,2,21.0,24.582762773774782,154.85282607206216
25,0.0,0.0,,1,19,19.0,1,23.0,21.14726823990277,402.3935938984709
5,0.0,0.0,,0,0,0.0,2,26.5,18.830886726613464,129.08785227294268
22,0.0,0.0,,0,0,0.0,1,28.0,16.366909349787697,47.028932190571126
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,36,36.0,2,26.5,10.091532685220276,60.47942164493465
11,0.0,0.0,,0,0,0.0,1,24.0,31.35676120038443,138.75008101005864
13,0.0,0.0,,1,18,18.0,3,32.666666666666664,22.310202238615588,159.28996598547212
19,0.0,0.0,,0,0,0.0,2,16.5,27.403246741487592,124.91235422578885
7,1.0,0.0,,0,0,0.0,1,116.0,3.729230970621778,14.91633555563818
23,0.0,0.0,,0,0,0.0,1,12.0,1.7262493506023096,5.614520482666661
25,0.0,0.0,,1,19,19.0,1,60.0,32.2848744484666,432.24317460200865
17,1.0,0.0,,0,0,0.0,1,19.0,24.025314798119926,73.79886581384096
18,1.0,0.0,,1,9,9.0,2,44.5,12.823763865888722,159.05648059207994
8,1.0,0.0,,1,15,15.0,1,68.0,19.83263917690444,363.41168365830197
25,0.0,0.0,,0,0,0.0,1,8.0,24.541937455693887,68.49382745342751
24,0.0,0.0,,1,7,7.0,2,8.0,10.625557140663973,47.45641422686815
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,1,8.0,15.431176025233691,94.21542754507024
17,1.0,0.0,,0,0,0.0,1,97.0,43.86780630289442,336.1523312372453
1,1.0,0.0,,0,0,0.0,1,14.0,17.73461076541923,62.05071167301075
23,0.0,0.0,,0,0,0.0,1,41.0,3.1280443259546336,24.98561527909957
4,0.0,0.0,,0,0,0.0,1,44.0,1.0703745714343464,4.816565711296871
22,0.0,0.0,,1,21,21.0,2,19.5,10.520974481443774,35.68518889156389
24,1.0,0.0,,0,0,0.0,3,17.333333333333332,23.240000597470257,176.99150948156466
24,1.0,0.0,,0,0,0.0,1,11.0,25.998036266436795,95.53132533168178
10,1.0,0.0,,0,0,0.0,2,18.5,27.93411373920538,128.40820315468238
13,0.0,0.0,,0,0,0.0,2,24.0,27.468270555135135,106.12497598827098
17,1.0,0.0,,0,0,0.0,2,14.5,14.080089669094626,75.48563403459161
4,0.0,0.0,,0,0,0.0,1,16.0,12.63612232559488,134.74968821195847
6,0.0,0.0,,0,0,0.0,2,18.0,29.72659121762332,118.62038240460093
4,0.0,0.0,,1,12,12.0,2,52.5,31.43299526566151,232.55307025967704
5,0.0,0.0,,0,0,0.0,1,8.0,24.730187393782607,63.365779487550455
14,0.0,0.0,,0,0,0.0,2,19.0,12.636373213743608,31.58231677447571
14,0.0,0.0,,0,0,0.0,1,116.0,2.9054709864642603,19.855359090847085
16,1.0,0.0,,0,0,0.0,1,23.0,26.231537970045558,86.94409962675012
18,1.0,0.0,,0,0,0.0,2,10.0,7.581858282660515,37.2667452304155
2,0.0,0.0,,1,33,33.0,2,18.5,8.771011701594047,40.592811849542734
14,0.0,0.0,,0,0,0.0,1,12.0,32.84371355558019,246.57414006155255
23,0.0,0.0,,1,31,31.0,1,6.0,5.695863966583318,28.47931983291659
4,0.0,0.0,,0,0,0.0,5,16.2,20.171299204161404,89.30215207929623
15,0.0,0.0,,1,28,28.0,1,14.0,2.2462915164385096,12.918944549214494
19,0.0,0.0,,1,79,79.0,1,76.0,2.5493107379976223,191.19830534981887
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,34,34.0,1,50.0,9.73619379988765,73.40580679346904
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,35.0,12.205240213609267,27.693462931838024
18,1.0,0.0,,0,0,0.0,1,42.0,45.96564921986063,304.0859331943159
16,1.0,0.0,,1,105,105.0,2,21.0,0.0,0.0
6,0.0,0.0,,1,112,112.0,2,12.0,2.1329456733609624,18.97267983893007
21,0.0,0.0,,0,0,0.0,1,7.0,10.252810923657607,30.00477680097558
4,0.0,0.0,,0,0,0.0,2,42.0,17.4014302340229,101.31336963361797
10,1.0,0.0,,1,21,21.0,2,17.5,3.238483433356815,40.625789070068535
4,0.0,0.0,,1,21,21.0,2,18.0,11.61676539067874,77.46385886256836
14,0.0,0.0,,0,0,0.0,1,6.0,18.572076444522846,44.31492169530214
6,0.0,0.0,,1,30,30.0,2,32.0,18.113786463483777,234.6991118830321
22,0.0,0.0,,1,39,39.0,1,11.0,2.183899211502387,14.90947283512023
7,1.0,0.0,,0,0,0.0,2,11.5,19.754553392065656,120.9474200917078
24,1.0,0.0,,0,0,0.0,1,35.0,13.339196879228476,31.479068265924063
10,1.0,0.0,,0,0,0.0,1,6.0,37.050787705449544,142.98841659816696
19,0.0,0.0,,1,21,21.0,1,53.0,4.545341876134728,81.56369019037386
9,0.0,0.0,,1,22,22.0,1,26.0,4.003526414788191,22.682745903481944
14,0.0,0.0,,0,0,0.0,1,116.0,2.3263883405903427,17.30525140177224
7,0.0,0.0,,1,21,21.0,2,28.5,14.802629854774821,55.75090959529858
15,1.0,0.0,,0,0,0.0,2,14.5,6.448912165245085,66.14589338583096
16,0.0,0.0,,0,0,0.0,1,69.0,33.68681848833867,310.43318036319334
21,0.0,0.0,,1,83,83.0,3,10.666666666666666,5.022751166498677,48.55326127615362
17,1.0,0.0,,0,0,0.0,1,45.0,39.64621559678191,305.90340008632853
6,0.0,0.0,,1,30,30.0,2,26.0,15.073518432581828,202.80211216366894
4,0.0,0.0,,0,0,0.0,2,7.5,15.174279776454432,65.91903195681614
24,0.0,0.0,,0,0,0.0,1,116.0,22.191659291142845,63.216344204603516
25,0.0,0.0,,1,17,17.0,1,41.0,12.247455671964468,208.2067464233953
17,1.0,0.0,,0,0,0.0,1,25.0,17.979758299177615,48.24051928164821
23,0.0,0.0,,0,0,0.0,1,31.0,4.450623635637838,16.38725294724664
7,1.0,0.0,,1,24,24.0,1,8.0,0.7404870131551513,5.18340909208581
4,0.0,0.0,,1,4,4.0,2,15.5,11.16498134697479,52.33300470328675
6,0.0,0.0,,1,15,15.0,1,17.0,13.158690200683024,85.73400297911256
3,0.0,0.0,,1,14,14.0,2,16.5,12.6039301533358,58.85447424546307
17,1.0,0.0,,0,0,0.0,1,52.0,28.808282117451228,97.04382440512403
21,1.0,0.0,,1,35,35.0,2,24.0,5.680839074145378,81.5365398441044
21,0.0,0.0,,1,24,24.0,1,30.0,2.043266355677706,14.522719793799277
9,0.0,0.0,,1,26,26.0,1,58.0,3.1734102313275248,19.91583650410613
15,0.0,0.0,,0,0,0.0,2,26.0,25.19133660767301,214.94747349046912
22,0.0,0.0,,0,0,0.0,1,11.0,0.33599853515625,1.655109588705718
21,0.0,0.0,,0,0,0.0,1,18.0,5.525649995740286,11.79553595784265
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,1,7.0,29.57883244498809,59.15766488997618
6,0.0,0.0,,1,25,25.0,2,22.5,4.258042252715076,17.2956714365951
13,0.0,0.0,,0,0,0.0,2,10.0,9.122585458329043,26.17064024104403
23,0.0,0.0,,0,0,0.0,1,116.0,5.204740625407418,28.10617300858417
10,1.0,0.0,,1,10,10.0,3,14.666666666666666,16.92495803463839,103.7575977739819
23,0.0,0.0,,0,0,0.0,2,39.0,30.856056533018467,174.58625870176638
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,21.5,33.51737863435109,153.67119563565922
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,2,8.5,15.03799774590102,59.54356834909615
1,1.0,0.0,,1,4,4.0,1,57.0,28.22854633655775,185.05712925869457
19,0.0,0.0,,0,0,0.0,2,32.5,28.914886222359605,181.4971302728939
24,1.0,0.0,,0,0,0.0,2,18.5,26.603284801813246,160.55931423247742
13,1.0,0.0,,0,0,0.0,1,10.0,29.57883244498809,60.64743449272261
14,0.0,0.0,,1,33,33.0,3,7.333333333333333,13.30754940864272,72.1632653589865
18,1.0,0.0,,0,0,0.0,2,28.0,30.569849825704928,150.7683130066394
25,0.0,0.0,,0,0,0.0,3,25.333333333333332,31.334159064342845,166.08560417467885
23,0.0,0.0,,1,34,34.0,2,11.5,13.633338276929901,116.88650587422296
22,0.0,0.0,,0,0,0.0,2,8.5,11.226121868299163,42.76996152368415
24,1.0,0.0,,0,0,0.0,1,45.0,13.339196879228476,32.58632313253898
18,1.0,0.0,,0,0,0.0,4,13.75,24.918950891532653,140.1514530020939
16,1.0,0.0,,1,25,25.0,2,35.5,12.3154104053827,82.3676900548224
22,0.0,0.0,,1,38,38.0,1,11.0,3.019263909486121,30.19263909486103
21,1.0,0.0,,0,0,0.0,2,38.0,25.06235762239737,189.20088394281152
24,1.0,0.0,,1,27,27.0,2,27.0,18.462821098396816,207.63602307352733
24,0.0,0.0,,0,0,0.0,1,41.0,1.3820277138260995,16.51955446402668
3,0.0,0.0,,0,0,0.0,1,18.0,31.998564878952326,173.3281121161544
19,1.0,0.0,,0,0,0.0,1,116.0,0.61334228515625,9.563929059886824
14,0.0,0.0,,0,0,0.0,1,78.0,13.977835833428578,37.97239888332295
4,0.0,0.0,,0,0,0.0,1,81.0,8.352499480788982,32.594912061270016
23,0.0,0.0,,0,0,0.0,2,38.0,28.899985768362278,420.7875190229434
2,0.0,0.0,,1,19,19.0,1,16.0,5.6703926226911054,85.05588934036584
24,0.0,0.0,,0,0,0.0,3,11.666666666666666,18.443443957670866,67.69871551137112
25,0.0,0.0,,1,22,22.0,2,24.5,7.122740247665251,76.68352151554777
24,0.0,0.0,,0,0,0.0,2,6.5,12.88232389191708,54.83704477337801
8,1.0,0.0,,1,15,15.0,1,55.0,19.83263917690444,352.10146613419556
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,3,3.0,2,7.5,9.812865997929016,31.75371940100082
19,1.0,0.0,,0,0,0.0,1,116.0,5.235187759658249,19.507717583394463
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,21,21.0,2,12.5,9.978422046849909,57.50915084634269
13,0.0,0.0,,1,20,20.0,2,42.5,25.908408641467474,130.48477285070413
26,0.0,0.0,,0,0,0.0,2,10.0,25.159168795614463,137.92361504008312
15,0.0,0.0,,1,56,56.0,3,10.333333333333334,5.552335924555237,42.91905567797425
24,0.0,0.0,,0,0,0.0,4,8.0,20.918438582460457,101.91406865290432
7,0.0,0.0,,0,0,0.0,1,17.0,15.69326663072951,36.99925659177309
25,0.0,0.0,,0,0,0.0,2,21.5,17.848087845357576,94.97582051210354
25,0.0,0.0,,1,18,18.0,2,44.0,30.344676583261045,229.57231246409305
18,1.0,0.0,,0,0,0.0,1,59.0,32.48296499765921,167.23379059876527
13,0.0,0.0,,1,15,15.0,1,23.0,11.696656689492341,143.51437585875783
25,0.0,0.0,,0,0,0.0,1,29.0,27.329046690730546,76.35211277622136
5,0.0,0.0,,0,0,0.0,1,18.0,2.533736023810535,15.664654359076424
1,1.0,0.0,,1,78,78.0,1,24.0,4.507695504985988,29.916465976010343
24,1.0,0.0,,0,0,0.0,1,17.0,21.29669754109455,94.35030543919297
9,0.0,0.0,,1,23,23.0,2,18.0,5.231742325071571,72.97915124058805
13,1.0,0.0,,1,16,16.0,2,25.5,18.292378638900022,153.25991041322774
23,0.0,0.0,,0,0,0.0,1,30.0,33.66551648513699,237.38602834608972
9,1.0,0.0,,0,0,0.0,3,14.333333333333334,24.703794933958733,114.3263430463926
2,1.0,0.0,,1,12,12.0,2,8.5,18.532917284599673,132.91504093509562
24,0.0,0.0,,0,0,0.0,1,6.0,35.57348707156463,169.72036798506355
