participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
7,0.0,0.0,,0,0,0.0,2,7.0,20.909648393799543,79.97061326805533
25,0.0,0.0,,2,138,76.5,6,30.166666666666668,14.06549474398602,133.54198083220737
24,0.0,0.0,,1,7,7.0,7,9.0,14.716767193304976,74.12497140215571
23,0.0,0.0,,1,46,46.0,5,18.0,19.35019413104276,103.00712975628664
26,0.0,0.0,,0,0,0.0,5,27.2,27.24190671059938,114.77733781522745
9,0.0,0.0,,2,23,20.5,4,21.5,20.99898124510348,198.7100548860215
19,0.0,0.0,,1,17,17.0,3,21.0,12.106560723511029,99.59844026242435
17,1.0,0.0,,0,0,0.0,3,10.666666666666666,21.53789342960221,89.48435128053227
23,0.0,0.0,,1,46,46.0,6,21.166666666666668,21.163862067462727,143.74399983564552
12,1.0,0.0,,2,39,33.0,5,16.0,12.488144673695249,69.05704910999523
2,1.0,0.0,,0,0,0.0,2,6.5,25.315240800236708,122.2242140583929
6,0.0,0.0,,1,111,111.0,5,20.6,17.303102877423306,96.90611203955672
18,1.0,0.0,,1,9,9.0,1,90.0,31.98028555805415,322.0499580974185
18,1.0,0.0,,1,8,8.0,5,28.8,30.902070685303624,206.20694381120697
23,0.0,0.0,,1,56,56.0,5,34.0,27.70084365397046,241.20145755601175
19,0.0,0.0,,2,27,22.5,5,32.0,22.14652162792175,171.46624897517182
23,0.0,0.0,,0,0,0.0,5,20.6,24.39179484980702,122.17284806142902
22,0.0,0.0,,1,16,16.0,4,20.25,21.385986629105275,173.47398043133057
15,0.0,0.0,,1,161,161.0,5,14.8,15.987775536251268,88.23766755829443
23,0.0,0.0,,0,0,0.0,7,27.857142857142858,20.97853000473106,138.85617978072713
19,1.0,0.0,,1,16,16.0,4,25.0,24.662679408031057,151.8993802150638
13,0.0,0.0,,2,72,44.0,5,22.6,11.896989355806747,84.68681698118681
17,1.0,0.0,,0,0,0.0,4,36.25,25.49331914442566,221.80586447486561
14,0.0,0.0,,1,21,21.0,4,7.25,15.07121117685726,57.41555737583759
15,0.0,0.0,,2,30,23.0,3,20.333333333333332,14.034179029398246,112.22325912951328
23,0.0,0.0,,0,0,0.0,4,21.25,16.85834762567779,89.64008294656001
8,1.0,0.0,,1,14,14.0,2,29.5,22.238077556213945,242.39813026817137
25,0.0,0.0,,2,153,85.0,6,27.166666666666668,9.749893219618667,103.38881598289986
2,1.0,0.0,,0,0,0.0,2,7.0,26.48144978926287,119.98668711323756
19,1.0,0.0,,1,12,12.0,6,34.166666666666664,21.594908575122755,198.53371164770488
18,1.0,0.0,,0,0,0.0,1,9.0,35.64755363845236,141.61111918683176
2,0.0,0.0,,1,110,110.0,6,34.0,18.627738658489772,167.65700562215636
22,0.0,0.0,,2,23,17.0,5,8.0,13.619625173687322,66.16731630850796
7,1.0,0.0,,1,140,140.0,3,19.666666666666668,1.6817069987379434,4.714881131959402
25,0.0,0.0,,1,19,19.0,2,30.0,25.772157447187645,247.7510489712634
9,0.0,0.0,,1,26,26.0,4,10.5,11.033423754787663,50.01217826423242
13,1.0,0.0,,1,120,120.0,4,28.5,19.484722888705157,130.89094822313166
22,0.0,0.0,,2,34,32.0,2,26.5,16.914841676470743,105.22759631522476
17,1.0,0.0,,0,0,0.0,4,14.75,25.636843057675726,127.91076468504237
24,1.0,0.0,,1,27,27.0,3,17.666666666666668,20.161073879974307,162.35018222171593
24,0.0,0.0,,1,21,21.0,4,19.25,13.13300166384332,89.90122600012211
13,1.0,0.0,,1,16,16.0,3,29.666666666666668,21.940828972587436,174.90986298214588
7,0.0,0.0,,0,0,0.0,2,10.0,27.115963077766757,103.97104130295595
12,0.0,0.0,,0,0,0.0,5,8.0,23.307315743113747,94.66934006783407
14,0.0,0.0,,1,18,18.0,2,16.5,9.785833531062373,34.138523518396994
22,0.0,0.0,,1,30,30.0,5,14.2,17.11118719612723,82.46236131505236
13,1.0,0.0,,1,120,120.0,4,34.75,13.652753574626635,126.55311418288078
18,1.0,0.0,,1,9,9.0,2,56.0,35.42965834535262,262.69575216976716
17,1.0,0.0,,0,0,0.0,6,25.333333333333332,22.190043528701725,116.13720415314624
1,1.0,0.0,,1,99,99.0,7,24.428571428571427,13.900652777342628,88.8601146712855
6,0.0,0.0,,2,30,22.0,2,32.0,7.346045197900666,197.2520100603118
24,1.0,0.0,,0,0,0.0,5,12.2,25.83279797122892,98.978619521556
17,1.0,0.0,,0,0,0.0,6,15.5,23.06627943365338,110.96377265534564
4,0.0,0.0,,0,0,0.0,2,12.5,10.154094755390748,71.59059038433774
17,1.0,0.0,,0,0,0.0,6,25.5,17.63563038124495,107.23480221026925
12,0.0,0.0,,0,0,0.0,3,10.0,17.281001716185383,83.80345329740297
18,1.0,0.0,,1,5,5.0,5,31.2,23.06762301286379,180.71793060003225
14,0.0,0.0,,1,44,44.0,2,17.5,4.451654809221241,17.27845340749905
18,1.0,0.0,,2,44,26.5,3,60.666666666666664,24.665822241100688,294.31949156916414
26,0.0,0.0,,0,0,0.0,3,20.0,26.49131832375188,126.16792794141168
7,0.0,0.0,,0,0,0.0,1,41.0,29.022285448267915,137.99368126419537
16,1.0,0.0,,1,16,16.0,2,6.5,7.056119645296226,23.91941112339044
3,0.0,0.0,,2,136,76.0,9,13.555555555555555,12.049367724626912,65.98485469125356
25,0.0,0.0,,1,162,162.0,6,28.666666666666668,13.912178948494672,130.75725983833968
25,0.0,0.0,,1,18,18.0,3,59.0,34.42564141080204,281.3570695087928
24,1.0,0.0,,0,0,0.0,2,7.0,25.296777335469613,109.08925246031545
24,1.0,0.0,,1,27,27.0,2,15.0,18.462821098396816,181.9864552714165
19,1.0,0.0,,1,16,16.0,5,22.4,20.051994332311732,123.15150866060726
3,0.0,0.0,,1,11,11.0,4,14.25,27.796930921305844,145.05525044607413
4,0.0,0.0,,1,88,88.0,4,40.75,20.189632935881342,120.37828728931498
9,0.0,0.0,,2,23,20.5,4,22.75,12.838722660029127,133.9650879824145
4,0.0,0.0,,0,0,0.0,6,30.833333333333332,28.2206161224627,208.01167198456957
8,1.0,0.0,,0,0,0.0,3,32.333333333333336,15.970727962001789,99.59201960269712
14,0.0,0.0,,1,20,20.0,5,11.0,14.383709903922465,59.07157927989194
6,0.0,0.0,,1,30,30.0,4,21.0,10.733819221961788,153.80495910160445
3,1.0,0.0,,2,13,10.5,3,11.0,18.77909248474931,129.18720195777658
2,0.0,0.0,,1,210,210.0,7,21.285714285714285,11.145595413068692,88.38648271851105
6,0.0,0.0,,1,122,122.0,2,11.5,0.436690474514892,4.585249982405997
22,0.0,0.0,,1,30,30.0,5,20.0,21.447135354912035,99.65123059040583
9,0.0,0.0,,1,16,16.0,2,46.5,17.09246135147216,63.74352063817501
22,0.0,0.0,,1,16,16.0,4,28.75,17.829315566602663,164.8237017402862
7,1.0,0.0,,1,206,206.0,4,26.75,4.154610744428682,10.015863244521714
18,1.0,0.0,,1,5,5.0,6,32.0,27.06786865622539,185.03856470829854
1,1.0,0.0,,2,41,24.0,6,16.833333333333332,15.383655583574651,74.03887481896467
24,1.0,0.0,,0,0,0.0,2,26.0,33.51737863435109,155.49913643555885
25,0.0,0.0,,1,18,18.0,1,96.0,34.69723295086544,391.0669229316667
18,1.0,0.0,,1,8,8.0,5,28.0,32.243686705631774,260.7472727148617
4,0.0,0.0,,1,85,85.0,5,14.0,13.225020277746864,70.09994452757728
19,0.0,0.0,,2,18,11.0,4,28.75,29.556375274959088,235.64608934610465
1,1.0,0.0,,1,57,57.0,3,14.333333333333334,4.321163299588645,59.2073440774821
3,0.0,0.0,,2,18,16.0,3,13.333333333333334,18.52705681380278,151.60477091595422
19,0.0,0.0,,2,27,22.5,6,29.5,22.727770719477714,155.535893527605
18,1.0,0.0,,1,9,9.0,3,34.333333333333336,21.188442581627083,147.8052952133974
13,1.0,0.0,,1,120,120.0,4,32.25,14.382200657232382,125.2185061088379
23,0.0,0.0,,0,0,0.0,5,38.0,23.44886890292248,147.09515329293194
13,0.0,0.0,,2,104,60.0,5,33.0,22.88019077073345,125.21135436776451
4,0.0,0.0,,0,0,0.0,9,20.444444444444443,21.39824467728292,108.7041697322548
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,5,17.4,21.307597398844784,129.80485464808788
18,1.0,0.0,,1,9,9.0,3,48.333333333333336,26.493062899359956,222.4806105197213
10,1.0,0.0,,2,10,7.0,6,21.166666666666668,30.16282630666764,187.443556364581
22,0.0,0.0,,1,16,16.0,4,24.0,19.290486290906234,173.76740650131566
24,1.0,0.0,,0,0,0.0,3,27.333333333333332,27.220491356897057,135.21993010614435
24,0.0,0.0,,1,21,21.0,5,12.4,25.44362415377062,142.09010329460867
25,0.0,0.0,,1,252,252.0,6,22.0,7.304971227360205,53.75390482944465
24,1.0,0.0,,0,0,0.0,4,12.75,17.244968516797826,84.3837013274673
4,0.0,0.0,,0,0,0.0,4,22.75,23.595106029328946,96.52905057160294
26,0.0,0.0,,0,0,0.0,2,37.0,27.932845040144787,151.72233346438605
18,1.0,0.0,,0,0,0.0,5,33.8,31.950452654135557,206.8834656268415
6,0.0,0.0,,1,16,16.0,4,22.5,33.379953785778056,139.90295027782304
5,0.0,0.0,,1,17,17.0,3,17.333333333333332,34.97148518196251,196.48330160820126
24,1.0,0.0,,0,0,0.0,3,21.0,32.4818125842969,175.45153775404333
23,0.0,0.0,,1,56,56.0,3,40.666666666666664,28.615029738776272,209.88095532729255
18,1.0,0.0,,1,17,17.0,5,40.8,33.38010286239376,286.11864807284337
9,1.0,0.0,,2,16,15.5,4,9.5,16.62334300919562,92.13927065052053
3,1.0,0.0,,1,22,22.0,3,9.666666666666666,11.360538994842052,71.25723096106823
15,1.0,0.0,,2,39,29.5,7,17.142857142857142,16.51881471092486,76.76087901166571
18,1.0,0.0,,0,0,0.0,6,26.833333333333332,29.352707202476026,166.06163421550852
24,0.0,0.0,,1,21,21.0,5,11.4,18.99314237934313,118.2748869761627
7,0.0,0.0,,1,21,21.0,2,17.5,8.789009925872907,55.02436004211545
4,0.0,0.0,,0,0,0.0,8,29.25,31.623264055749026,180.3985338276479
23,0.0,0.0,,1,46,46.0,5,19.2,22.549653985996777,121.28417681844635
2,0.0,0.0,,2,50,35.5,5,22.4,9.14521659381185,112.63881988182447
