participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt
24,1.0,0.0,,0.025150060653686523,24.815300703048706,-0.0016380229928211225,-0.22570888698101044,-0.22570888698101044,-0.207380011677742,11,9,35,18.333333333333332
1,1.0,0.0,,0.4725499153137207,6.289355039596558,0.002508891538392716,0.01664760522544384,0.01664760522544384,0.0058266641572117805,235,13,27,13.846153846153847
7,1.0,0.0,,0.3598501682281494,0.03614974021911621,0.0008430152771613386,0.21850615412877078,0.21850615412877078,0.20273274220360651,200,5,96,39.0
6,0.0,0.0,,0.01380014419555664,5.410749912261963,-0.015868283427937536,-0.9653735573281719,-0.9653735573281719,-0.8517835914598434,6,5,46,30.8
19,1.0,0.0,,1.4945001602172852,0.6340994834899902,0.00567032677862344,0.7077314853668213,0.7077314853668213,0.6941000819206238,189,7,28,14.0
15,1.0,0.0,,0.6428499221801758,0.4369995594024658,0.0013097463705665998,0.23020733892917633,0.23020733892917633,0.22684334218502045,192,9,36,18.666666666666668
13,1.0,0.0,,0.011171304753847977,11.153202056884766,-0.004288995555935567,-0.326693428719597,-0.326693428719597,-0.31298352082570396,6,4,150,54.0
7,1.0,0.0,,0.11020040512084961,8.410443782806396,-0.0010414580054300328,-0.057615041732788086,-0.057615041732788086,-0.053939882665872574,90,3,96,55.666666666666664
19,0.0,0.0,,0.4189385267404404,1.9432499408721924,-0.0026827669168135062,0.028468476569099264,0.028468476569099264,0.048946882080245814,30,5,63,36.8
13,0.0,0.0,,0.09674978256225586,20.63822829723358,-3.701486976346935e-05,-0.1067415324947502,-0.1067415324947502,-0.08050635281731099,133,5,38,27.8
19,1.0,0.0,,0.4246499538421631,26.154495120048523,-0.004073451471730987,-0.2875809659434773,-0.2875809659434773,-0.2698189643881787,56,4,22,19.5
15,1.0,0.0,,0.45819997787475586,3.7007503509521484,0.00215509844731466,0.08983182907104492,0.08983182907104492,0.04052003100514412,236,11,31,16.90909090909091
19,0.0,0.0,,0.47193850003755955,0.0005998611450195312,0.0009036798857707918,0.1692498851929033,0.1692498851929033,0.16882448930006763,83,3,63,55.666666666666664
22,0.0,0.0,,0.466249942779541,1.7643005847930908,0.0024987093197997635,0.17713305354118347,0.17713305354118347,0.16056659817695618,224,10,45,20.1
23,0.0,0.0,,0.33210015296936035,2.7954498529434204,-0.00031965910599520266,0.09326791813604943,0.09326791813604943,0.08378087645726845,67,5,95,34.6
9,0.0,0.0,,0.4416999816894531,0.8032284641265868,0.0013298517778602527,0.20003342527880447,0.20003342527880447,0.19349836224787859,150,5,133,41.8
9,0.0,0.0,,0.410900354385376,1.6137755775451659,0.0012647838016425247,0.145069708804038,0.145069708804038,0.13349856636796792,235,4,133,47.75
26,0.0,0.0,,0.0996999740600586,26.938596725463867,0.00015042927184360272,-0.1535404920578003,-0.1535404920578003,-0.15863336622714996,138,11,25,12.272727272727273
24,1.0,0.0,,0.2989999055862427,1.0379008054733276,0.00036050355687518873,0.135112057758283,0.135112057758283,0.13983457532088803,117,6,50,31.333333333333332
7,1.0,0.0,,0.4400501251220703,26.68814182281494,0.005373335018068103,-0.04827248305082321,-0.04827248305082321,-0.04960985109210014,206,9,42,19.555555555555557
22,0.0,0.0,,0.2309499979019165,3.363806717795105,-0.000156206350210359,0.038468490170024114,0.038468490170024114,0.028246615124844963,111,5,37,24.4
13,0.0,0.0,,0.8035498857498169,0.07674992084503174,0.0011500024170935691,0.5571315866985401,0.5571315866985401,0.5266063686178513,187,7,31,18.428571428571427
3,1.0,0.0,,0.4234499931335449,0.8877995014190674,-3.738364808158916e-05,0.07170151406702613,0.07170151406702613,0.07766003608703613,115,13,34,13.307692307692308
23,0.0,0.0,,0.03085017204284668,6.10164999961853,-0.015644052207766854,-1.2659950349401319,-1.2659950349401319,-1.1464499768756686,48,2,96,69.0
26,0.0,0.0,,0.07109999656677246,136.33214402198792,-0.008924216082911354,-0.9789807368934406,-0.9789807368934406,-0.9452811730609221,49,5,67,43.2
17,1.0,0.0,,0.0017499923706054688,14.324351787567139,7.861947330450514e-05,-0.16960591077804565,-0.16960591077804565,-0.16211004555225372,1,5,50,39.8
3,0.0,0.0,,0.18436563440731568,2.2782880170619455,0.0006686438257441895,0.031456024837896286,0.031456024837896286,0.039312253416965724,233,6,37,24.166666666666668
15,1.0,0.0,,0.004549980163574219,3.9273496866226196,-0.0009272100369184682,-0.18250438432653243,-0.18250438432653243,-0.16619662443796793,160,7,45,28.571428571428573
4,0.0,0.0,,0.41624975204467773,7.438960313796997,0.0009606327812511313,0.027485549449920654,0.027485549449920654,0.008943240158259869,236,13,19,11.692307692307692
1,1.0,0.0,,1.2455999851226807,5.452850103378296,-0.008096952801050902,-0.15024367565847144,-0.15024367565847144,-0.08935434673771712,189,11,36,13.363636363636363
4,0.0,0.0,,0.4282503128051758,4.991647243499756,-0.0013727425682991516,0.03248261287808418,0.03248261287808418,0.03806007653474808,167,10,20,12.0
24,0.0,0.0,,0.34730005264282227,0.2644984722137451,0.0013305276734988693,0.2043231874704361,0.2043231874704361,0.19065016508102417,223,7,114,31.428571428571427
1,1.0,0.0,,0.29824984073638916,21.083553671836853,-0.004373610993609972,-0.30058672911004175,-0.30058672911004175,-0.2975134360790253,71,9,47,17.333333333333332
24,1.0,0.0,,0.37295007705688477,1.5838472843170166,0.001076027614250681,0.19989359831508202,0.19989359831508202,0.17757144736417968,202,7,27,15.857142857142858
25,0.0,0.0,,0.26940011978149414,12.60724937915802,-0.008006464386330037,-0.3474277871570507,-0.3474277871570507,-0.3017600338588389,138,6,45,22.166666666666668
23,0.0,0.0,,0.8037500381469727,0.0,0.0028885118947480255,0.43225135481307275,0.43225135481307275,0.40955024726631106,229,10,49,18.7
4,0.0,0.0,,0.09329986572265625,11.563600540161133,-0.00767688462801876,-0.4548182487487793,-0.4548182487487793,-0.4255266785621643,143,6,92,33.166666666666664
24,0.0,0.0,,0.16681251355579896,14.224412222589766,0.00043184124091485586,-0.0994749843822753,-0.0994749843822753,-0.07397782793499173,175,9,27,12.777777777777779
6,0.0,0.0,,0.23524975776672363,1.6361501216888428,-0.005448729008671921,-0.1749469147452825,-0.1749469147452825,-0.14134745017902267,115,4,62,45.5
26,0.0,0.0,,0.08130002021789551,17.74550485610962,-0.0007321063624784958,-0.14761735498905182,-0.14761735498905182,-0.14450670778751373,90,10,24,15.5
14,0.0,0.0,,0.0,29.166284561157227,-0.0007765138257805038,-0.20030830429576119,-0.20030830429576119,-0.1956243091159397,0,6,40,25.0
6,0.0,0.0,,1.077609317302704,0.04960012435913086,0.0014031441655372886,0.48232356304860824,0.48232356304860824,0.4770920261144639,157,9,28,15.11111111111111
5,0.0,0.0,,0.9707999229431152,16.6847026348114,0.006288411665168322,0.19565606117248535,0.19565606117248535,0.19385330379009247,226,11,20,12.818181818181818
25,0.0,0.0,,0.24551110135184384,5.092050313949585,-0.0003501711270565102,-0.05701531262337407,-0.05701531262337407,-0.052150405336309366,134,12,38,12.75
16,1.0,0.0,,0.319699764251709,3.0331019163131714,-0.001694274730045546,-0.036803641148257356,-0.036803641148257356,-0.027856830755869547,29,9,30,14.777777777777779
4,0.0,0.0,,0.07039976119995117,34.11495351791382,-0.00238067037782297,-0.33701881766319275,-0.33701881766319275,-0.30578669905662537,3,10,27,13.4
25,0.0,0.0,,0.09060013294219971,1.1339499950408936,-0.00246927386946563,-0.22160586777618663,-0.22160586777618663,-0.2054476764848192,29,10,29,14.0
16,1.0,0.0,,0.9639999866485596,0.04464995861053467,0.0032183363892091276,0.49458603366014825,0.49458603366014825,0.4723961353302002,146,9,44,21.11111111111111
6,0.0,0.0,,0.8157498836517334,3.119600772857666,0.0039390908830192915,0.3682767615539615,0.3682767615539615,0.3604507533330766,236,11,28,16.727272727272727
4,0.0,0.0,,0.7424499988555908,0.032850027084350586,-0.0008640266331311543,0.3588632047176361,0.3588632047176361,0.34378668665885925,111,13,26,13.615384615384615
23,0.0,0.0,,0.7119994163513184,0.08460068702697754,0.0007451062249229577,0.41497471928596497,0.41497471928596497,0.4053098261356354,108,8,18,10.75
19,1.0,0.0,,0.13505029678344727,61.031895875930786,-0.007150775119170513,-0.7242292761802673,-0.7242292761802673,-0.6796465516090393,67,9,28,12.88888888888889
21,1.0,0.0,,1.1182500123977661,4.7451499700546265,0.0019540604944335454,0.6452749192966187,0.6452749192966187,0.6797234058380127,230,7,44,21.0
23,0.0,0.0,,0.20310020446777344,0.4671487808227539,0.0006579768513492108,0.038460083305835724,0.038460083305835724,0.038186803460121155,203,5,56,27.6
26,0.0,0.0,,0.15799999237060547,137.15524411201477,-0.008400716779922612,-0.9304142848348819,-0.9304142848348819,-0.8909343128578335,42,5,67,42.0
13,1.0,0.0,,0.2521998882293701,3.772173176503789,0.0003520927938972124,0.005456812271085972,0.005456812271085972,0.021922023350236172,81,8,36,20.75
21,0.0,0.0,,0.9330501556396484,4.475600004196167,-0.00015703355504755306,0.47285506091540375,0.47285506091540375,0.5955133517583211,224,4,127,54.25
11,0.0,0.0,,0.010300040245056152,33.57221895456314,-0.00026593996970710994,-0.3119726253964227,-0.3119726253964227,-0.26768841583491404,2,8,20,11.125
8,1.0,0.0,,0.54069983959198,0.46856313198804855,-0.00017598014686720593,0.18418158936601148,0.18418158936601148,0.18871662219365437,187,9,61,18.0
2,0.0,0.0,,0.3457000255584717,3.2512752965644545,-0.0019191282742757265,-0.062138682176292176,-0.062138682176292176,-0.047465606708515413,37,10,22,10.1
9,0.0,0.0,,0.7625501155853271,0.20264911651611328,-0.0003596730415703255,0.23944145868599162,0.23944145868599162,0.235144053793462,29,9,31,15.222222222222221
2,1.0,0.0,,0.11309981346130371,110.92361378669739,-0.00887342594516772,-0.6917615646048437,-0.6917615646048437,-0.6905068556467692,89,6,98,33.666666666666664
19,0.0,0.0,,0.09885001182556152,169.48028349876404,-0.0038720675963991517,-1.1376104123481718,-1.1376104123481718,-1.0982653676417835,1,7,30,15.0
17,1.0,0.0,,0.25264978408813477,0.7869501113891602,-0.000359524642257713,0.056434430150543086,0.056434430150543086,0.08585679045429935,191,6,48,24.5
1,1.0,0.0,,0.34365010261535645,3.866999864578247,-0.0007859944319124067,-0.06866214798472602,-0.06866214798472602,0.01476559494480938,188,5,83,37.6
23,0.0,0.0,,0.09794998168945312,19.3479425907135,-0.00030977123790478927,-0.19259676299517667,-0.19259676299517667,-0.17791526011170203,6,6,43,19.666666666666668
24,0.0,0.0,,0.2768000364303589,4.455876663327217,0.0017840713386944997,-0.033466266931863775,-0.033466266931863775,-0.01291667620340983,224,14,24,12.428571428571429
23,0.0,0.0,,0.0966498851776123,14.667897939682007,-0.0019026554034519791,-0.27897550033617624,-0.27897550033617624,-0.2649282792142015,15,7,43,22.0
1,1.0,0.0,,0.48925018310546875,0.49974942207336426,0.0006431912408010696,0.26387569308280945,0.26387569308280945,0.26333680748939514,157,9,73,20.333333333333332
24,1.0,0.0,,0.0,51.91184639930725,-0.001125015206002116,-0.5374220609664917,-0.5374220609664917,-0.5109266042709351,0,6,54,27.0
23,0.0,0.0,,0.02695012092590332,6.105550050735474,-0.017938314742446865,-1.540078629169786,-1.540078629169786,-1.4204889138539631,32,3,81,47.333333333333336
12,1.0,0.0,,0.42395007610321045,4.832599997520447,-0.004511749669686361,-0.08473206220296868,-0.08473206220296868,0.03145000139872233,117,11,41,16.636363636363637
8,1.0,0.0,,0.510200023651123,2.845350980758667,0.0007487603291516986,0.14570081233978271,0.14570081233978271,0.1210966408252716,122,9,30,13.666666666666666
4,0.0,0.0,,0.26620006561279297,11.00100564956665,-0.0009191748850727647,-0.09094907343387604,-0.09094907343387604,-0.0791400894522667,190,10,17,11.1
16,1.0,0.0,,0.41935014724731445,3.469036340713501,-0.0006281710766442934,0.09805680811405182,0.09805680811405182,0.11153694987297058,65,3,53,36.333333333333336
8,1.0,0.0,,0.43920016288757324,15.798127710819243,-0.0004967885679626104,-0.1281216549470958,-0.1281216549470958,-0.1592765528904764,235,11,18,11.818181818181818
4,0.0,0.0,,0.602100133895874,0.2549002170562744,0.0019033141349365016,0.2515701651573181,0.2515701651573181,0.2281966656446457,219,9,19,11.444444444444445
9,1.0,0.0,,0.7937500476837158,0.016700029373168945,0.0032211578215541356,0.46488448185256764,0.46488448185256764,0.4113042489246086,232,5,55,25.6
14,0.0,0.0,,0.023550033569335938,1.9274001121520996,-0.006433562096817339,-1.2881864309310913,-1.2881864309310913,-1.2387036085128784,1,11,30,13.454545454545455
19,0.0,0.0,,0.03835010528564453,18.680047273635864,-0.0013313996743890154,-0.15665467831655897,-0.15665467831655897,-0.12996286551157635,89,8,38,18.25
22,0.0,0.0,,0.3752000331878662,5.818140745162964,-0.0016327299445132446,0.08426550244480248,0.08426550244480248,0.07539622822395563,59,5,59,42.6
8,1.0,0.0,,0.0,170.59228610992432,-0.0013359020433494008,-1.092193841934204,-1.092193841934204,-1.0548632144927979,0,8,30,14.0
24,0.0,0.0,,0.10465002059936523,21.437803268432617,-0.000947939393577349,-0.13898949325084686,-0.13898949325084686,-0.14363999664783478,77,10,52,18.7
25,0.0,0.0,,0.20081107483969785,27.35250234603882,-0.0018246060546103415,-0.17762314342748264,-0.17762314342748264,-0.14927577530896224,91,10,32,13.4
9,1.0,0.0,,0.2935502529144287,41.727349281311035,-0.010038978131108418,-0.5025915943620577,-0.5025915943620577,-0.4334301225140564,108,7,99,24.571428571428573
24,1.0,0.0,,0.31710004806518555,4.122793912887573,0.0008259179918777701,0.015441883355379105,0.015441883355379105,0.01730341836810112,225,10,35,18.1
2,0.0,0.0,,0.07945001125335693,4.039350271224976,-0.00025732170014069523,-0.054696180649447534,-0.054696180649447534,-0.060460238751589124,199,6,38,29.666666666666668
24,1.0,0.0,,0.050099849700927734,5.66359806060791,2.5817054903458943e-05,-0.11109953373670578,-0.11109953373670578,-0.11882328987121582,85,11,35,16.363636363636363
4,0.0,0.0,,0.42549991607666016,42.10609543245891,0.0019377962866302966,-0.12495075398859595,-0.12495075398859595,-0.13055224197594698,130,10,36,16.4
6,0.0,0.0,,0.3162999153137207,1.0209498405456543,-0.0012651467109712183,0.10458488806390562,0.10458488806390562,0.14014791776468088,150,4,62,39.5
4,0.0,0.0,,0.48959994316101074,0.23639988899230957,0.00020434101994396103,0.1128522977232933,0.1128522977232933,0.11833663284778595,70,8,42,16.0
17,1.0,0.0,,0.4746500253677368,0.05141804066110156,0.001501864732297115,0.26830952353618315,0.26830952353618315,0.26541875896724404,228,10,23,11.7
23,0.0,0.0,,0.3226501941680908,9.04130506515503,0.001483362997242051,0.015007099136710167,0.015007099136710167,0.002753225853666663,215,7,40,18.857142857142858
1,1.0,0.0,,0.5166997909545898,0.1521005630493164,2.1217807964141962e-05,0.28292563557624817,0.28292563557624817,0.3079696595668793,52,10,64,19.7
9,0.0,0.0,,0.44285011291503906,0.07125115394592285,0.000527718066872595,0.2061721533536911,0.2061721533536911,0.20352977514266968,107,8,28,15.75
18,1.0,0.0,,0.3994249105453491,13.75111210346222,0.000971891902413242,-0.06339094306849226,-0.06339094306849226,-0.06746455828348795,15,6,44,19.833333333333332
16,1.0,0.0,,0.36765003204345703,2.201649785041809,-0.009839620571014422,-0.4701869734228915,-0.4701869734228915,-0.42376717710806655,119,6,122,30.333333333333332
12,0.0,0.0,,0.4067497253417969,0.4887502193450928,0.0017057582177617033,0.19498181343078613,0.19498181343078613,0.1862466186285019,128,11,66,16.545454545454547
17,1.0,0.0,,0.2680997848510742,1.305100679397583,0.000592842461099223,0.09893506337821735,0.09893506337821735,0.1116178565555149,206,6,48,27.0
3,1.0,0.0,,0.22714996337890625,12.380597114562988,0.0014891471932325043,-0.01766367070376873,-0.01766367070376873,-0.030523300170898438,209,5,73,36.2
16,0.0,0.0,,0.025600194931030273,6.964399814605713,-0.008610566946887612,-1.9273497082513091,-1.9273497082513091,-1.7435254770712343,1,8,37,16.125
22,0.0,0.0,,0.7373999357223511,0.17693442106246948,0.002858510683633713,0.32605178748505026,0.32605178748505026,0.31997415357165865,221,10,45,19.5
24,1.0,0.0,,0.09315013885498047,13.195432186126709,-0.00019116872518312196,-0.09875550866127014,-0.09875550866127014,-0.09519317746162415,234,11,28,15.818181818181818
6,0.0,0.0,,0.050499916076660156,100.10297524929047,-0.0006721221837501066,-0.5203390951398053,-0.5203390951398053,-0.5099204243275157,2,7,44,26.714285714285715
6,0.0,0.0,,0.4441502094268799,0.044049739837646484,0.0012383220648437981,0.18264221038496445,0.18264221038496445,0.18155524439038853,229,9,30,17.88888888888889
10,1.0,0.0,,0.2131497859954834,7.268700122833252,-0.013184950300831218,-0.5318437880101586,-0.5318437880101586,-0.38129088260509353,75,6,44,32.666666666666664
23,0.0,0.0,,0.399749755859375,5.35275673866272,0.001917959529136017,0.08684606105089188,0.08684606105089188,0.08156321942806244,235,9,15,10.333333333333334
8,1.0,0.0,,0.020150184631347656,77.1598482131958,8.665680307815377e-06,-0.4354187548160553,-0.4354187548160553,-0.4271567463874817,1,8,30,13.25
17,1.0,0.0,,0.39695000648498535,0.21606589631831374,0.0014167435488480332,0.19912406286609827,0.19912406286609827,0.20388586829355806,222,10,23,11.1
17,1.0,0.0,,0.2284998893737793,7.853698492050171,0.0008309254164932664,-0.046594273298978806,-0.046594273298978806,-0.034693289548158646,210,5,78,41.0
21,1.0,0.0,,0.061350107192993164,6.693899512290955,-0.005261235407134719,-0.5324516276267007,-0.5324516276267007,-0.5103442341281456,7,8,32,16.875
14,0.0,0.0,,0.8599497079849243,0.09145021438598633,0.0028073050069385218,0.38997479531332413,0.38997479531332413,0.3878021110091912,184,9,40,21.77777777777778
2,0.0,0.0,,0.09654998779296875,3.0215511322021484,-0.00024582097899341466,-0.03601265959598847,-0.03601265959598847,-0.02745498555801671,201,6,38,30.0
12,0.0,0.0,,0.2359001636505127,10.95970368385315,-0.0001745931361907747,-0.05185404047369957,-0.05185404047369957,-0.04188001900911331,50,11,39,17.363636363636363
7,0.0,0.0,,0.21145009994506836,8.632757186889648,0.0014307532563124193,-0.02223847806453705,-0.02223847806453705,-0.015020052902400494,171,4,65,41.75
23,0.0,0.0,,0.33840012550354004,8.067992925643921,0.0008103166131484497,-0.03759021346579121,-0.03759021346579121,-0.034315592210364204,236,6,57,26.5
23,0.0,0.0,,0.2917499542236328,0.0,0.00026519585016489435,0.21856345236301422,0.21856345236301422,0.20687036216259003,141,2,131,82.5
22,0.0,0.0,,0.47639989852905273,0.040199995040893555,0.0008086891445727616,0.23591938401073342,0.23591938401073342,0.23032039044395322,151,7,65,24.142857142857142
2,1.0,0.0,,0.14045000076293945,5.925997376441956,-0.0006141297794636028,-0.04343106676254594,-0.04343106676254594,-0.028039971987406414,39,12,60,16.083333333333332
18,1.0,0.0,,0.19324970245361328,10.84170150756836,-0.008967615226756718,-0.4542275369167328,-0.4542275369167328,-0.4252569377422333,129,10,71,19.9
3,0.0,0.0,,0.04224967956542969,45.47089099884033,-0.0009864544636738648,-0.2997514009475708,-0.2997514009475708,-0.3041466474533081,1,10,32,14.7
14,0.0,0.0,,0.29419994354248047,6.478049039840698,-0.0008430652309141793,0.013095947257577116,0.013095947257577116,0.04309955204234406,115,5,103,44.0
19,1.0,0.0,,0.0,77.45228564739227,0.00010951906097958552,-0.7823321909844121,-0.7823321909844121,-0.7527424351922396,0,3,22,16.0
25,0.0,0.0,,0.052300214767456055,14.681297779083252,-0.0023990504813999076,-0.25495958378546346,-0.25495958378546346,-0.2191526674252334,30,10,30,14.1
14,0.0,0.0,,0.6227498054504395,0.0,0.0013267682601621341,0.3574145966944312,0.3574145966944312,0.3376318707185633,188,4,92,45.75
21,0.0,0.0,,0.05154991149902344,52.35802811384201,-0.0010475381100114082,-0.42722460967075976,-0.42722460967075976,-0.4158460702312795,154,4,76,46.75
7,1.0,0.0,,0.412600040435791,0.815098762512207,0.0013828085730997375,0.17596012580243847,0.17596012580243847,0.16428612976967294,114,4,106,52.75
4,0.0,0.0,,0.5598000288009644,1.24459969997406,-0.0003128454275261676,0.23118361742687626,0.23118361742687626,0.26589674949645997,159,8,19,11.0
19,1.0,0.0,,0.1967000961303711,16.349251747131348,0.0005793630232270599,-0.030645150691270828,-0.030645150691270828,-0.025500010699033737,140,4,61,44.75
14,0.0,0.0,,0.317349910736084,0.20329999923706055,-0.00015033813866409775,0.02318730764091015,0.02318730764091015,0.021630000323057175,154,5,94,39.6
2,0.0,0.0,,0.1244499683380127,44.843063771724694,-6.0614980035966374e-05,-0.18803170436545263,-0.18803170436545263,-0.177225924598741,9,8,19,10.625
