participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt
23,0.0,1.0,0.5,0.15939998626708984,13.899855375289917,-0.00014800835905413295,-0.08255447447299957,-0.08255447447299957,-0.0858200266957283,236,11,32,14.636363636363637
14,1.0,1.0,1.0,0.48239994049072266,11.394796252641523,0.0012631429027081937,0.036336114134969594,0.036336114134969594,0.03805147126203021,180,5,42,22.2
17,1.0,1.0,1.0,0.4043002128601074,0.08054995536804199,0.0010628184977100952,0.17454268038272858,0.17454268038272858,0.15705670416355133,221,8,16,9.125
21,1.0,1.0,1.0,0.2691500186920166,4.210495471954346,0.0014851053451855115,0.02404031371265524,0.02404031371265524,0.013620215853055307,227,7,38,21.857142857142858
17,1.0,1.0,1.0,0.13234996795654297,148.35081577301025,-0.005103059679201498,-0.8381132483482361,-0.8381132483482361,-0.8224100470542908,23,12,42,17.083333333333332
16,1.0,1.0,1.0,0.12504994869232178,25.851536870002747,0.000881036495281615,-0.15475021811980236,-0.15475021811980236,-0.13677083956889616,236,6,45,17.666666666666668
14,1.0,1.0,1.0,0.04739999771118164,268.99339735507965,-0.007871149919052908,-1.6092774938430465,-1.6092774938430465,-1.5395973049143634,3,9,50,19.22222222222222
24,0.0,1.0,0.5,0.9825499057769775,0.5595493316650391,0.004082276579437733,0.4083377420902252,0.4083377420902252,0.3677566647529602,231,9,45,20.666666666666668
19,1.0,1.0,1.0,0.2602498531341553,18.87935519218445,-0.0019954808715484805,-0.19619439121037094,-0.19619439121037094,-0.17460693574697347,12,5,30,18.2
25,1.0,1.0,1.0,0.13954997062683105,136.62121427059174,-0.005588268316044468,-0.8682534966287734,-0.8682534966287734,-0.833454283479215,40,6,35,26.333333333333332
19,1.0,1.0,1.0,0.2358999252319336,1.0687010288238525,0.0006432246603407844,-0.05534522607922554,-0.05534522607922554,-0.059413399547338486,234,4,85,44.75
22,1.0,1.0,0.0,0.5957000255584717,0.0019000768661499023,-8.381000982413606e-05,0.22918534480066743,0.22918534480066743,0.21812024940679103,85,8,39,17.875
21,1.0,1.0,0.5,0.5410499572753906,0.48800086975097656,0.000803584560607567,0.2088990956544876,0.2088990956544876,0.21868661046028137,83,5,37,25.2
5,1.0,1.0,1.0,1.3346999883651733,0.3346998691558838,0.005293601984078988,0.4168868281167268,0.4168868281167268,0.39062067781175885,217,8,32,20.625
19,1.0,1.0,1.0,0.6379499435424805,2.9601480960845947,0.0030132148255517994,0.20316292345523834,0.20316292345523834,0.20064665377140045,236,7,57,18.428571428571427
22,1.0,1.0,1.0,0.616399884223938,1.2677894968252916,0.0012172434036611612,0.12176984850364396,0.12176984850364396,0.10951038157983574,141,6,34,18.0
5,1.0,1.0,0.5,1.1219000816345215,0.0,0.004343350627840277,0.6228811144828796,0.6228811144828796,0.5836800336837769,182,11,41,15.909090909090908
19,1.0,1.0,1.0,0.43870067596435547,1.4951484203338623,-0.0013772571426613224,0.07046249508857727,0.07046249508857727,0.07706692814826965,109,3,105,61.666666666666664
24,1.0,1.0,1.0,0.1827998161315918,12.666701316833496,-0.0136087401434699,-0.8187882304191589,-0.8187882304191589,-0.7638936638832092,117,6,53,35.666666666666664
21,1.0,1.0,0.5,0.6531499624252319,7.971666120347523,0.0007440384811245025,0.09997669277311878,0.09997669277311878,0.11311490186728283,196,5,31,19.8
12,0.0,1.0,0.5,0.46650004386901855,0.26889991760253906,-0.00010008911516174242,0.1368483155965805,0.1368483155965805,0.10109999775886536,74,16,12,8.6875
4,0.0,1.0,0.5,0.3385000228881836,8.236297607421875,-0.000822374303770772,-0.017984990030527115,-0.017984990030527115,-0.030589930713176727,155,5,36,21.8
9,1.0,1.0,1.0,0.8482499122619629,0.0,0.00016459027346191709,0.4696783423423767,0.4696783423423767,0.4538033902645111,127,8,63,27.25
6,1.0,1.0,0.5,0.09329986572265625,40.42780292034149,-0.011876937901239754,-0.7834507071016207,-0.7834507071016207,-0.7136033100053909,57,6,43,23.5
22,0.0,1.0,0.0,0.21609997749328613,4.746673651716926,-0.0005682184410654361,0.006036279322225837,0.006036279322225837,0.015178107538006518,23,5,113,41.0
9,1.0,1.0,0.5,0.09975004196166992,178.76082110404968,0.00010282956212246147,-1.2143815750814189,-1.2143815750814189,-1.1960593300654476,10,11,32,12.909090909090908
6,0.0,1.0,0.0,0.6908401489257816,0.9012985229492188,0.0026069416777783658,0.26236453589507797,0.26236453589507797,0.2486980724334717,111,11,20,11.0
5,0.0,1.0,0.5,0.5222997665405273,4.739000082015991,-0.022762409244545853,-1.1848311026891072,-1.1848311026891072,-1.076153296309747,97,4,63,30.25
14,0.0,1.0,0.0,0.8729500770568848,0.0,0.0019196776363520872,0.45612988793900244,0.45612988793900244,0.4109554737721413,229,9,23,13.222222222222221
19,0.0,1.0,0.5,0.6946501731872559,2.380500316619873,0.0030596495257555326,0.34583365716008696,0.34583365716008696,0.33847075773007945,169,7,34,13.0
2,0.0,1.0,0.0,0.31370495963882616,28.487730728827092,0.0015171682124582263,-0.06432828470624448,-0.06432828470624448,-0.07625339737773504,163,8,30,14.375
24,0.0,1.0,0.5,0.4420003890991211,0.9986414909362793,0.0019275712311917887,0.16060157120227814,0.16060157120227814,0.14161363244056702,213,5,47,35.0
17,0.0,1.0,0.0,0.2983999252319336,1.7265076637268066,0.0005273748659631562,0.0418863371014595,0.0418863371014595,0.04899981990456581,218,6,45,24.333333333333332
13,1.0,1.0,1.0,0.2082500457763672,2.476400136947632,-0.011851037914532563,-1.0594382607987158,-1.0594382607987158,-0.9948865481467791,21,7,25,12.285714285714286
14,0.0,1.0,0.5,0.47154974937438965,0.19935035705566406,-0.0003145293686297,0.1933827385117736,0.1933827385117736,0.18499637179904513,91,9,39,16.11111111111111
24,0.0,1.0,0.5,0.21219968795776367,6.757318496704102,0.0011525527517672613,-0.04027264937758446,-0.04027264937758446,-0.04153025895357132,232,14,18,10.928571428571429
24,0.0,1.0,0.5,0.08529996871948242,91.17160606384277,-0.012884217438928357,-0.8910061717033386,-0.8910061717033386,-0.8439101576805115,15,9,49,24.11111111111111
2,1.0,1.0,0.0,0.26294994354248047,1.6819352455587198,0.0006602714855832351,0.06645163151785297,0.06645163151785297,0.06100029463831745,233,11,24,14.181818181818182
7,1.0,1.0,1.0,0.1327505111694336,4.159949779510498,-0.007848642785697904,-0.33785009384155273,-0.33785009384155273,-0.29984986782073975,160,3,161,76.66666666666667
23,1.0,1.0,0.0,0.07168974547550633,50.892993092536926,-0.0034832326083069566,-0.36170814560435494,-0.36170814560435494,-0.34380713070225005,80,6,42,26.5
24,0.0,1.0,0.5,0.12069988250732422,34.47489285469055,0.0009123658984926117,-0.2399117797613144,-0.2399117797613144,-0.22916999459266663,157,8,57,24.375
18,1.0,1.0,1.0,0.018350601196289062,159.86536860466003,-0.011746619533037588,-1.2547887563705444,-1.2547887563705444,-1.2047396898269653,10,5,74,37.6
16,0.0,1.0,0.5,0.1262497901916504,11.247364521026611,-0.0009376371055707393,-0.15836164355278015,-0.15836164355278015,-0.13645683228969574,88,11,42,19.272727272727273
26,1.0,1.0,1.0,0.3058500289916992,28.034472465515137,-0.002910091552539328,-0.3576861023902893,-0.3576861023902893,-0.35368970036506653,36,11,22,10.909090909090908
21,0.0,1.0,0.5,0.618399977684021,2.7031519412994385,0.0013032238024482609,0.04288063924523849,0.04288063924523849,0.03782804939481948,236,5,35,22.8
7,1.0,1.0,0.5,0.08620023727416992,96.520348072052,-0.007736882253010137,-0.7463395595550537,-0.7463395595550537,-0.7268833518028259,33,7,88,28.285714285714285
18,1.0,1.0,1.0,0.45889997482299805,0.16899871826171875,0.001006898734432854,0.06541716307401657,0.06541716307401657,0.05096999928355217,227,4,92,53.0
4,0.0,1.0,0.5,0.5530498027801514,0.36515021324157715,-0.0005880024987643083,0.20123879611492157,0.20123879611492157,0.1819533407688141,167,6,34,13.5
9,1.0,1.0,1.0,0.010999917984008789,48.29515182971954,4.9314030986975765e-05,-0.24330085390227757,-0.24330085390227757,-0.23519144271936068,1,7,44,21.142857142857142
6,1.0,1.0,0.0,0.5408000946044922,7.8013474215631895,0.002880001755913626,0.13379459768407959,0.13379459768407959,0.13073922119278839,211,7,29,16.285714285714285
6,1.0,1.0,1.0,0.10774993896484375,105.21728301048279,-0.008447415107305293,-0.8265443444252014,-0.8265443444252014,-0.7822531461715698,44,10,80,20.1
17,1.0,1.0,0.5,0.10575008392333984,18.33330011367798,-0.008810952678713012,-0.6576999425888062,-0.6576999425888062,-0.6378933787345886,80,4,89,34.25
3,1.0,1.0,0.5,0.5200999975204468,0.1874004602432251,0.0024383615128591766,0.23422145944104417,0.23422145944104417,0.21980119132897186,226,12,35,15.0
26,1.0,1.0,0.5,0.34695005416870117,0.013750076293945312,0.000724270500764988,0.14688146114349365,0.14688146114349365,0.13756319880485535,174,8,56,28.0
1,0.0,1.0,0.0,0.2752499580383301,0.3726499080657959,0.0005981864971393011,0.02953087176954696,0.02953087176954696,0.04220915547123661,164,4,104,54.0
25,1.0,1.0,1.0,0.4058504104614258,20.36344861984253,-0.004638201889819968,-0.03848325461149216,-0.03848325461149216,-0.01819324493408203,104,5,55,39.8
24,0.0,1.0,0.5,0.004450321197509766,211.56203937530518,-0.004065011809234966,-1.6449631452560425,-1.6449631452560425,-1.5975531339645386,5,12,25,12.166666666666666
22,1.0,1.0,1.0,0.5467499494552612,1.2118502855300903,0.00041276212122517297,0.1466954337896677,0.1466954337896677,0.13961276290237262,161,8,36,18.25
4,0.0,1.0,0.5,0.33495323657989484,1.9983853510447913,-0.00019452674909701176,0.05210114883471139,0.05210114883471139,0.07835876555669875,209,9,20,12.333333333333334
18,1.0,1.0,1.0,0.0,207.45233011245728,-0.0025636684056381353,-1.5352540016174316,-1.5352540016174316,-1.4671499729156494,0,5,32,21.0
9,1.0,1.0,1.0,0.826200008392334,0.03754985332489014,0.001087075613630889,0.44165471585994026,0.44165471585994026,0.40854362409714373,210,10,39,16.2
24,0.0,1.0,0.5,0.7051000595092773,0.06655025482177734,0.0015852837314289932,0.3251707851886749,0.3251707851886749,0.30967965722084045,212,9,36,20.11111111111111
24,1.0,1.0,1.0,0.09625005722045898,42.2571976184845,-0.01350206425657478,-1.1493033170700073,-1.1493033170700073,-1.086086630821228,83,6,52,35.666666666666664
25,1.0,1.0,1.0,0.09109997749328613,58.19875490665436,-0.009526734002353803,-0.8625723873009662,-0.8625723873009662,-0.8310559257453051,77,8,41,19.25
17,0.0,1.0,0.5,0.1134500503540039,21.622499227523804,-0.000594434041738054,-0.1285959929227829,-0.1285959929227829,-0.10987997055053711,18,11,51,17.545454545454547
22,1.0,1.0,1.0,0.39740002155303955,2.812581958089556,-9.307362464740166e-05,0.10154458666652567,0.10154458666652567,0.0850673496439344,229,11,26,12.0
18,0.0,1.0,0.0,0.5994501113891602,27.060262441635132,0.002892196589262673,-0.10433640331029892,-0.10433640331029892,-0.12208345532417297,236,7,22,13.571428571428571
24,1.0,1.0,0.5,0.5105998516082764,14.795155048370361,0.00279643375478764,0.014049514196813107,0.014049514196813107,0.005739943124353886,181,7,25,12.571428571428571
6,0.0,1.0,0.0,0.17815017700195312,20.103150844573975,-0.008118679379301589,-0.4329337775707245,-0.4329337775707245,-0.4043733477592468,87,4,86,49.5
9,1.0,1.0,1.0,0.5205999612808228,1.4978432655334473,0.001855191618808106,0.06499532104041505,0.06499532104041505,0.04399662812550863,134,7,27,15.142857142857142
6,0.0,1.0,0.5,0.6764500141143799,5.193949937820435,0.00016249253242503123,0.2507333856091721,0.2507333856091721,0.35605340003967284,223,5,90,42.6
9,1.0,1.0,1.0,0.33770012855529785,95.71930661877843,0.005475025179997988,-0.4379629958028029,-0.4379629958028029,-0.4471547453229246,236,8,43,19.625
9,1.0,1.0,0.5,0.5053501129150391,0.7261495590209961,0.0014559371589310665,0.10369661840205455,0.10369661840205455,0.09069173886343039,234,4,93,40.75
2,1.0,1.0,0.5,0.17514991760253906,7.477647542953491,0.0004425098926807964,-0.102275051176548,-0.102275051176548,-0.10619327425956726,220,12,38,15.0
21,1.0,1.0,1.0,0.8752498626708984,0.05404996871948242,0.0019969789403770726,0.2783808410167694,0.2783808410167694,0.2512665092945099,236,7,83,28.571428571428573
7,1.0,1.0,1.0,0.35435009002685547,13.065335750579834,-0.00116978756957726,0.03033754602074623,0.03033754602074623,0.01761353760957718,100,8,36,23.75
23,1.0,1.0,0.5,0.7556500434875488,0.01789999008178711,0.00295718579620881,0.4061718285083771,0.4061718285083771,0.39653995633125305,194,8,67,25.75
23,0.0,1.0,0.0,0.16775012016296387,25.3524010181427,-0.0022377764614570543,-0.16778714244375753,-0.16778714244375753,-0.1500360143178424,69,7,32,21.142857142857142
16,1.0,1.0,1.0,0.04439997673034668,222.38608634471893,-0.008486252175564268,-1.442696823349482,-1.442696823349482,-1.3861157536506652,27,13,29,14.923076923076923
24,1.0,1.0,0.5,0.0,245.39795899391174,-0.0019105344009697214,-1.7277963161468506,-1.7277963161468506,-1.6780399084091187,0,4,64,48.0
19,1.0,1.0,1.0,0.05294990539550781,88.4020094871521,-0.011388316614184294,-0.9126787781715393,-0.9126787781715393,-0.872290313243866,11,1,183,183.0
17,0.0,1.0,0.5,0.2864501476287842,0.5059499740600586,-0.00015876403756248688,0.06950291246175766,0.06950291246175766,0.06990330666303635,125,8,52,23.5
23,1.0,1.0,1.0,0.9657000303268433,0.24030005931854248,-0.001376194513058644,0.24473454127331826,0.24473454127331826,0.256627866007247,96,9,31,14.0
14,0.0,1.0,0.5,0.005750179290771484,202.60964095592502,-0.003577397216240866,-1.3125896096732546,-1.3125896096732546,-1.270291612590936,6,7,43,25.0
24,0.0,1.0,0.5,0.49084949493408203,15.102571725845337,0.003939620587434181,-0.04464063420891762,-0.04464063420891762,-0.049070246517658234,236,14,22,12.928571428571429
24,0.0,1.0,0.5,0.08864998817443848,15.596246361732483,-0.0019736767758485076,-0.25462112824122113,-0.25462112824122113,-0.259176938533783,21,5,56,39.0
13,1.0,1.0,1.0,0.12750005722045898,10.277208985820891,-3.079897751262483e-05,-0.281281182534584,-0.281281182534584,-0.274256673295807,205,6,20,14.166666666666666
4,1.0,1.0,1.0,0.7039999961853027,0.19639992713928223,-0.0004114523496541018,0.29586896815883457,0.29586896815883457,0.2766175143563428,125,8,38,18.5
13,1.0,1.0,1.0,0.047252933184305235,169.1615971326828,-0.007098026486573648,-1.2597125134890592,-1.2597125134890592,-1.211086622873942,8,8,31,17.375
3,0.0,1.0,0.5,0.6290498971939087,0.01510000228881836,0.0019492650828700634,0.36152532558400924,0.36152532558400924,0.34845001697540284,228,8,32,19.5
15,0.0,1.0,0.5,0.05469989776611328,43.69795215129852,-0.004213916148559581,-0.43078673539785395,-0.43078673539785395,-0.40120225129304105,2,9,39,20.444444444444443
6,1.0,1.0,1.0,0.07494997978210449,44.382097482681274,-0.010822571038880168,-0.7137184570610272,-0.7137184570610272,-0.6599637667338053,99,9,44,22.555555555555557
16,1.0,1.0,1.0,0.0,230.85093212127686,0.0008988827357085049,-1.1769301891326904,-1.1769301891326904,-1.1258069276809692,0,7,41,25.857142857142858
11,1.0,1.0,1.0,0.17175006866455078,11.800639629364014,0.001166146238685825,-0.1263410449028015,-0.1263410449028015,-0.11824652552604675,187,8,35,15.75
24,1.0,1.0,1.0,0.13950014114379883,167.96557760238647,-0.01269046034497961,-1.14668607711792,-1.14668607711792,-1.0861197710037231,78,10,45,17.6
25,1.0,1.0,1.0,0.07190001010894775,170.18398433923718,-0.00030659975750795275,-0.9125699898864649,-0.9125699898864649,-0.8755655653436868,11,8,32,17.125
7,1.0,1.0,1.0,0.16225004196166992,18.854949355125427,-0.008950927654563278,-0.4515133195788548,-0.4515133195788548,-0.40193525249575396,113,4,87,51.5
11,1.0,1.0,1.0,0.8568501472473145,1.643049716949463,-0.0008839868764640782,0.21259118616580963,0.21259118616580963,0.20433667302131653,122,5,41,14.0
8,1.0,1.0,1.0,0.4346504211425781,1.7504961490631104,0.001739352497212322,0.1034034863114357,0.1034034863114357,0.08200345188379288,211,11,27,14.0
21,1.0,1.0,0.0,0.3321998119354248,5.025500059127808,-0.004985866447858436,-0.06919742410193012,-0.06919742410193012,0.060639942487080906,118,9,56,18.0
26,1.0,1.0,1.0,1.190199851989746,0.15779995918273926,0.004962542306267018,0.6074209809303284,0.6074209809303284,0.5751266479492188,210,9,15,9.555555555555555
4,0.0,1.0,0.5,0.4695000648498535,0.7475528717041016,-0.00018019278182949424,0.12062077224254608,0.12062077224254608,0.076449915766716,181,12,15,9.583333333333334
19,1.0,1.0,1.0,0.15115022659301758,82.76984429359436,-0.014120654138273788,-1.0993016958236694,-1.0993016958236694,-1.0471631288528442,75,6,82,28.0
24,1.0,1.0,0.5,0.42744970321655273,1.268198013305664,0.0013874065922881908,0.13332051038742065,0.13332051038742065,0.12072674185037613,199,11,37,12.454545454545455
4,0.0,1.0,0.5,0.3500998020172119,15.414952754974365,-0.004429728536429135,-0.2766001522541046,-0.2766001522541046,-0.23845018446445465,105,6,30,16.0
3,0.0,1.0,0.5,0.3226499557495117,6.95264196395874,5.5137576688144704e-05,0.03018307499587536,0.03018307499587536,0.027413399890065193,113,11,40,16.09090909090909
23,1.0,1.0,1.0,0.4203004837036133,3.0541934967041016,-0.00022334060824309265,0.1234855204820633,0.1234855204820633,0.12012360990047455,232,6,35,20.833333333333332
23,1.0,1.0,1.0,0.2640995979309082,9.126003980636597,0.0012283713673954424,-0.006327975075691938,-0.006327975075691938,-0.009013382717967033,219,5,58,26.2
5,1.0,1.0,0.5,1.2783000469207764,0.0,0.005165257957510161,0.8034477233886719,0.8034477233886719,0.7683133482933044,235,4,87,54.0
24,0.0,1.0,0.5,0.4280996322631836,4.706724643707275,0.0019127111519925896,0.07619792968034744,0.07619792968034744,0.06375964730978012,235,6,55,30.666666666666668
5,1.0,1.0,1.0,0.7919000387191772,3.291450023651123,-0.0124272859994184,-0.5163566739247317,-0.5163566739247317,-0.4461868746238841,121,6,95,37.5
7,1.0,1.0,1.0,0.012200117111206055,26.272298574447632,-0.009284710746070323,-0.6004616203187387,-0.6004616203187387,-0.5426289565222604,124,3,129,65.66666666666667
17,1.0,1.0,1.0,0.047949790954589844,60.9377521276474,-0.007819640121143353,-1.5128979547114312,-1.5128979547114312,-1.466889438033104,14,10,31,16.7
15,1.0,1.0,0.5,0.22464990615844727,8.382750511169434,-0.014470259055431511,-0.9417431626138808,-0.9417431626138808,-0.8871265538819161,119,9,35,17.555555555555557
5,1.0,1.0,0.5,1.0097500085830688,3.7139012813568115,-0.0007608313049517961,0.1328932248087372,0.1328932248087372,0.14984351700427484,98,7,56,22.714285714285715
4,1.0,1.0,0.5,0.2743501663208008,1.4953479766845703,0.0007753524085313792,0.06470512598752975,0.06470512598752975,0.0661700889468193,203,11,36,15.181818181818182
25,1.0,1.0,1.0,0.6784124374389648,0.7815003395080566,0.0020809664975551465,0.24877646049869714,0.24877646049869714,0.24267913500467936,116,9,29,12.88888888888889
3,0.0,1.0,0.5,0.4184000492095947,2.370849132537842,-0.00117623212574301,0.0973290853862521,0.0973290853862521,0.07921602385384692,54,7,29,14.714285714285714
1,1.0,1.0,1.0,0.5631000995635986,5.180198669433594,-0.0012938928280365118,0.07747132331132889,0.07747132331132889,0.0996432974934578,96,3,43,23.666666666666668
3,0.0,1.0,0.5,0.2630500793457031,5.018245220184326,0.0005043421273587772,-0.005277552176266909,-0.005277552176266909,0.005293369293212891,231,9,45,22.0
8,1.0,1.0,1.0,0.21069955825805664,0.38824987411499023,-0.0017725344890034316,-0.03657722473144531,-0.03657722473144531,-0.029583390802145004,47,12,42,14.666666666666666
5,1.0,1.0,0.5,0.48234987258911133,4.717504024505615,0.0007232427324092971,0.05816829949617386,0.05816829949617386,0.060183364897966385,228,6,58,35.666666666666664
7,0.0,1.0,0.5,0.9077003002166748,6.871997117996216,0.004453527705146224,0.2924037277698517,0.2924037277698517,0.2828167676925659,214,10,35,20.7
18,0.0,1.0,0.5,0.12485027313232422,0.9509501457214355,-0.001296240047404222,-0.17434284090995789,-0.17434284090995789,-0.17403337359428406,135,11,21,10.909090909090908
6,0.0,1.0,0.0,0.15980319976806623,46.475202679634094,-0.007147280633873421,-0.3667334308101155,-0.3667334308101155,-0.3366991744806737,44,4,120,49.25
24,0.0,1.0,0.5,0.26504993438720703,23.2903892993927,-0.000820820718680916,-0.11818494647741318,-0.11818494647741318,-0.11066994816064835,12,6,10,8.5
9,0.0,1.0,0.0,0.22954988479614258,4.168475139141083,0.0003003328189403259,0.0499810865659754,0.0499810865659754,0.03704916000366213,118,7,83,27.714285714285715
13,0.0,1.0,0.5,0.26959991455078125,1.2658971413633857,0.0007013937119171573,0.11774276077495849,0.11774276077495849,0.11723311754097618,98,4,107,50.0
14,1.0,1.0,1.0,0.19029998779296875,40.90144395828247,-0.011159668645174639,-0.6574041247367859,-0.6574041247367859,-0.6109930872917175,108,4,152,54.25
1,1.0,1.0,1.0,0.0,188.47939598560333,-0.003988046323960636,-1.3229708621270546,-1.3229708621270546,-1.245568672204629,0,6,35,18.166666666666668
8,1.0,1.0,0.5,0.8824501037597656,0.48549866676330566,0.0032474675693510485,0.3261992335319519,0.3261992335319519,0.2765801250934601,198,14,31,12.285714285714286
24,0.0,1.0,0.5,0.6004499197006226,0.0,0.0012361784106887323,0.4031452705085529,0.4031452705085529,0.37392401960161,235,7,50,29.428571428571427
13,0.0,1.0,0.0,0.0,2.319200038909912,-0.010225745628390636,-1.040610141391996,-1.040610141391996,-0.971541549200597,0,6,38,24.0
4,0.0,1.0,0.5,0.5041500329971313,1.820349931716919,-0.0023618325603418583,0.19762484785876697,0.19762484785876697,0.22792006333669027,95,9,63,21.444444444444443
22,1.0,1.0,0.5,0.011800050735473633,9.134150266647339,-0.0009795714082004847,-0.152919221024976,-0.152919221024976,-0.13930985096917636,79,7,45,21.142857142857142
18,1.0,1.0,1.0,0.1717996597290039,131.897305727005,-0.013211600440164194,-1.058200716972351,-1.058200716972351,-0.9885434508323669,74,5,78,36.6
8,1.0,1.0,0.0,0.5658998489379883,9.377140522003174,-0.0016300113240614222,0.09830335527658463,0.09830335527658463,0.09463687241077423,39,7,18,12.0
24,0.0,1.0,0.5,0.27180004119873047,4.464398384094238,-0.0004629885643204971,0.045682334195712444,0.045682334195712444,0.05785198801307268,82,6,18,10.666666666666666
1,1.0,1.0,1.0,0.535099983215332,0.04060029983520508,0.0007518226800308929,0.22994674742221832,0.22994674742221832,0.21140311658382416,230,4,94,41.75
19,1.0,1.0,1.0,0.23600006103515625,21.27359902858734,-0.007186679747672191,-0.33129616880215673,-0.33129616880215673,-0.3038477977990231,143,3,103,61.666666666666664
21,1.0,1.0,0.5,0.6079001426696777,5.366552114486694,0.0032874889746663085,0.11628853529691696,0.11628853529691696,0.09922327846288681,215,6,27,14.0
12,0.0,1.0,0.5,0.4476001262664795,1.9537994861602783,0.0015021145897531083,0.14416101574897766,0.14416101574897766,0.1721334010362625,105,14,21,11.571428571428571
22,0.0,1.0,0.5,0.11035001277923584,11.738145117759707,0.0008462045376473861,-0.06177251852011379,-0.06177251852011379,-0.07172957642873132,183,9,55,22.0
