participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt
14,0.0,0.0,,0.18674993515014648,0.1677994728088379,0.0009091692612953613,0.08269704878330231,0.08269704878330231,0.07096260786056519,62,2,63,47.0
19,1.0,0.0,,0.087249755859375,0.0494999885559082,0.0004967721334745892,0.04275362938642502,0.04275362938642502,0.025824785232543945,75,0,0,0.0
9,0.0,0.0,,0.33860039710998535,0.23080039024353027,0.0015439919618359809,0.11902176588773727,0.11902176588773727,0.11219993233680725,74,2,95,52.5
6,0.0,0.0,,0.11185002326965332,10.211167941093443,0.0014318017178979235,-0.10604938788291736,-0.10604938788291736,-0.09932318449020383,105,4,46,23.0
13,1.0,0.0,,0.796767873764038,0.0,-3.229074388063735e-05,0.37049909942170495,0.37049909942170495,0.30508199527150115,43,2,25,18.0
12,1.0,0.0,,0.03949999809265137,11.471502304077148,-0.0028840390511384005,-0.23452439904212952,-0.23452439904212952,-0.1925312876701355,32,5,34,18.0
14,0.0,0.0,,0.0,5.8518500328063965,-0.05425100409680354,-2.618775271961832,-2.618775271961832,-2.544496486116858,0,4,25,18.25
4,0.0,0.0,,0.21810007095336914,4.63274884223938,-0.002544829427716286,-0.05331064388155937,-0.05331064388155937,-0.048193663358688354,55,5,26,15.8
4,0.0,0.0,,0.41750001907348633,0.10389995574951172,0.003041312524799276,0.14948883652687073,0.14948883652687073,0.15123742818832397,104,7,19,13.571428571428571
18,1.0,0.0,,0.6568994522094727,0.029900074005126953,0.0037154933310782003,0.3706946074962616,0.3706946074962616,0.386318564414978,81,5,23,13.0
22,0.0,0.0,,0.4248998165130615,2.8463480472564697,0.0036739846864692967,0.0649837777018547,0.0649837777018547,0.0506250262260437,86,4,32,16.5
18,1.0,0.0,,0.3652498722076416,0.6091510057449341,-0.0005975254731760266,0.12037075890435113,0.12037075890435113,0.07113181220160592,13,4,19,11.25
2,0.0,0.0,,0.7084999084472656,0.06099998950958252,0.003455313446227742,0.4244546824031406,0.4244546824031406,0.37580934787789977,69,3,23,15.0
3,0.0,0.0,,0.4099001884460449,1.51004958152771,0.0013644402036074382,0.1171800142679459,0.1171800142679459,0.13768967654969955,53,3,11,9.333333333333334
8,1.0,0.0,,0.023200035095214844,18.500550031661987,-0.013957256063445783,-1.0999919176101685,-1.0999919176101685,-1.0747812986373901,1,4,27,15.25
4,0.0,0.0,,0.18414974212646484,3.747995615005493,-0.00196958046246451,-0.009294777177274227,-0.009294777177274227,-0.023037433624267578,14,5,42,20.8
8,1.0,0.0,,0.43904972076416016,0.2048506736755371,0.0022213545873015104,0.3158433139324188,0.3158433139324188,0.32172471284866333,82,2,69,39.5
7,0.0,0.0,,0.1170499324798584,1.091515492309222,-0.00019990329638530627,0.007455006623879457,0.007455006623879457,-0.005566411668604054,12,2,65,37.5
7,1.0,0.0,,0.31815052032470703,5.285435676574707,0.0033645639565474447,0.034353215247392654,0.034353215247392654,0.027362585067749023,89,2,60,35.5
15,1.0,0.0,,0.5131502151489258,0.637749195098877,0.0008273782892528299,0.1165962636980236,0.1165962636980236,0.11805564954808223,81,3,17,13.0
15,0.0,0.0,,0.49734997749328613,2.8647496700286865,-0.008683775658177227,-0.00228035356849432,-0.00228035356849432,0.005450010299682617,16,4,27,14.0
9,1.0,0.0,,0.5281496047973633,0.002399921417236328,0.0030286700267254667,0.20579397678375244,0.20579397678375244,0.19276869297027588,111,1,103,103.0
2,0.0,0.0,,0.0,6.481050491333008,-0.003137804311790536,-0.5021333470303788,-0.5021333470303788,-0.4918433894443404,0,4,11,8.75
25,0.0,0.0,,0.2202000617980957,4.693400025367737,-0.008464242194604706,-0.1677630655785911,-0.1677630655785911,-0.24311042825380963,15,2,36,30.5
4,0.0,0.0,,0.03364992141723633,7.9211496114730835,-0.006801498142764594,-0.4314195895806337,-0.4314195895806337,-0.42198144722104314,2,2,11,9.0
14,0.0,0.0,,0.10780000686645508,0.0013499259948730469,0.0008510065256667664,0.06406624615192413,0.06406624615192413,0.06751251220703125,106,0,0,0.0
14,0.0,0.0,,0.11689996719360352,7.437851905822754,-0.013561360376442039,-0.694601833820343,-0.694601833820343,-0.6682813763618469,9,4,54,23.75
22,0.0,0.0,,0.5120998620986938,0.011250019073486328,0.0014338830834980665,0.2917961065585797,0.2917961065585797,0.28522635720394274,51,6,25,14.5
15,0.0,0.0,,0.19045019149780273,1.5062963962554932,0.0014720283697275858,-0.004315276431222247,-0.004315276431222247,-0.02211049530241227,111,5,31,18.6
24,1.0,0.0,,0.20035004615783691,1.1607520580291748,-0.0007313500936454127,0.04530593380331993,0.04530593380331993,0.040331244468688965,51,3,30,24.0
24,1.0,0.0,,0.27775001525878906,6.785550117492676,-0.049417580652106656,-1.2227095029292963,-1.2227095029292963,-1.3077199832284343,61,3,27,21.0
19,1.0,0.0,,0.5206503868103027,0.08369922637939453,-0.0006828056927928088,0.306243360042572,0.306243360042572,0.2900189161300659,63,4,27,17.75
17,1.0,0.0,,0.38030004501342773,4.356400012969971,0.0031226511262697223,0.005851723253726959,0.005851723253726959,0.01825621724128723,116,3,52,31.333333333333332
14,0.0,0.0,,0.2633500099182129,0.5089013576507568,0.0017437678606510988,0.047362346202135086,0.047362346202135086,0.054987549781799316,108,3,37,33.333333333333336
3,1.0,0.0,,0.2444000244140625,0.3402998447418213,0.001756422124409708,0.08584983430357061,0.08584983430357061,0.08306297447000233,89,3,41,24.666666666666668
16,1.0,0.0,,0.03129982948303223,3.792000412940979,-0.005563149661547909,-0.3162380747306041,-0.3162380747306041,-0.3170817760112402,3,2,16,12.0
14,0.0,0.0,,0.02500009536743164,22.104495763778683,-0.001910269031440718,-0.33230502992613703,-0.33230502992613703,-0.30675759446330186,4,4,39,20.5
21,1.0,0.0,,0.1439499855041504,21.013057827949524,-0.005858767517173231,-0.3375288248062134,-0.3375288248062134,-0.30958769173403977,13,3,30,18.666666666666668
2,0.0,0.0,,0.48399996757507324,5.258537708581478,0.004138245820216672,0.04732113516228831,0.04732113516228831,0.04042724798737457,108,3,25,18.0
4,0.0,0.0,,0.20834970474243164,3.621551990509033,-0.001113099984994484,-0.05472489073872566,-0.05472489073872566,-0.05327513813972473,52,3,28,14.666666666666666
9,1.0,0.0,,0.2872505187988281,1.2481484413146973,0.0027460327956493158,0.10465478152036667,0.10465478152036667,0.11256903409957886,115,1,17,17.0
23,0.0,0.0,,0.2558002471923828,0.0984501838684082,0.0023315242865718402,0.1418640911579132,0.1418640911579132,0.1370062232017517,74,1,67,67.0
13,0.0,0.0,,0.34959983825683594,0.0,0.0006883536901629636,0.19280493259429932,0.19280493259429932,0.18528145551681519,43,3,32,32.0
19,1.0,0.0,,0.5878000259399414,0.0,-0.0011175934797381683,0.3753301203250885,0.3753301203250885,0.33256232738494873,61,4,31,20.5
7,0.0,0.0,,0.1396498680114746,0.3361477851867676,6.589030734992029e-05,0.026165110990405083,0.026165110990405083,0.035837769508361816,95,3,33,29.0
14,0.0,0.0,,0.19440031051635742,3.134749412536621,-0.011174665650505495,-0.2544398903846741,-0.2544398903846741,-0.26379990577697754,45,2,90,55.0
26,0.0,0.0,,0.4957997798919678,1.4521527290344238,0.003226705876156193,0.13314859569072723,0.13314859569072723,0.10009360313415527,115,3,13,10.0
6,0.0,0.0,,0.2308497428894043,2.4452936210130396,0.0018626902236301634,0.02099431478060209,0.02099431478060209,0.028612394866190494,94,4,27,20.5
22,0.0,0.0,,0.0,21.197144150733948,-0.0021961455000079457,-0.2704028874380976,-0.2704028874380976,-0.2562511896886745,0,3,59,30.0
4,0.0,0.0,,1.0095499753952026,0.18935036659240723,0.002006706525257268,0.6282873214819492,0.6282873214819492,0.5701250595938075,106,3,32,27.666666666666668
4,0.0,0.0,,0.4845001697540283,2.6675496101379395,0.004716132564999442,0.108339324593544,0.108339324593544,0.06421253085136414,114,6,16,9.5
25,0.0,0.0,,0.0,4.734099984169006,-0.01046730392264588,-0.6855004103774698,-0.6855004103774698,-0.7582256918152174,0,3,15,11.0
12,1.0,0.0,,0.07024991512298584,4.923500061035156,-0.012691895750315004,-0.38973894689837074,-0.38973894689837074,-0.5033811296735491,64,4,26,18.0
17,1.0,0.0,,0.24845027923583984,0.33214569091796875,0.0014882508278050274,0.05507455766201019,0.05507455766201019,0.05795007944107056,115,2,61,55.5
24,0.0,0.0,,0.06949996948242188,3.8259997367858887,-0.015641287745182347,-0.46582598156399196,-0.46582598156399196,-0.48735615563008094,45,3,22,21.666666666666668
22,0.0,0.0,,0.08239996433258057,4.697149991989136,-0.014728141607393079,-0.37786922189924455,-0.37786922189924455,-0.501053967259147,19,6,25,13.333333333333334
17,1.0,0.0,,0.09330010414123535,7.169648885726929,-0.0036932278176796327,-0.19501963257789612,-0.19501963257789612,-0.20863747596740723,2,3,35,23.333333333333332
6,0.0,0.0,,0.39784955978393555,0.10000133514404297,-0.0007307261657760577,0.1578480452299118,0.1578480452299118,0.17705601453781128,32,5,29,13.8
5,0.0,0.0,,0.05539989471435547,9.437154293060303,-0.00024553890857394417,-0.10832355916500092,-0.10832355916500092,-0.08048757910728455,111,5,33,19.2
6,0.0,0.0,,0.07574987411499023,12.818213967715995,-0.004191698086403059,-0.3866787038297735,-0.3866787038297735,-0.3583941915455986,2,5,25,14.4
3,0.0,0.0,,0.33410024642944336,0.09529876708984375,-0.000983165993273386,0.11608356982469559,0.11608356982469559,0.12155646085739136,20,5,31,14.0
1,1.0,0.0,,0.09389996528625488,9.46610164642334,-0.004445096543881784,-0.15806462316431552,-0.15806462316431552,-0.1684880405664444,6,4,41,21.25
3,0.0,0.0,,0.0,7.041450023651123,-0.060771829684021596,-3.5165421086498814,-3.5165421086498814,-3.3959822175563543,0,3,33,22.0
1,1.0,0.0,,0.49214982986450195,0.5875997543334961,0.004838238113813895,0.1190397229968992,0.1190397229968992,0.12123414278030398,100,3,55,31.333333333333332
26,0.0,0.0,,0.30140018463134766,0.15689992904663086,0.001963941035397673,0.10510944575071335,0.10510944575071335,0.07886254787445068,81,6,21,16.333333333333332
19,1.0,0.0,,0.7179498672485352,0.014299869537353516,0.004126268530844513,0.4312310218811035,0.4312310218811035,0.4095311164855957,113,5,18,10.6
2,1.0,0.0,,0.23570013046264648,0.8882489204406738,0.0009866397182185418,0.0412496756284665,0.0412496756284665,0.05948135256767273,110,2,50,31.0
17,1.0,0.0,,0.19265007972717285,5.015703201293945,-0.002434732514552209,-0.03043213300406933,-0.03043213300406933,-0.050368815660476685,41,4,31,21.25
23,0.0,0.0,,0.0,14.20310354232788,-0.0002244869507093875,-0.20488081872463226,-0.20488081872463226,-0.1972063183784485,0,3,28,18.333333333333332
22,0.0,0.0,,0.5799498558044434,0.12820005416870117,0.004044226451826845,0.3462739586830139,0.3462739586830139,0.34056878089904785,96,4,45,25.25
23,0.0,0.0,,0.0877995491027832,8.845560312271118,0.0028067895092688555,-0.16119208931922913,-0.16119208931922913,-0.14503145217895508,113,4,38,22.25
7,1.0,0.0,,0.3834505081176758,1.944786548614502,0.0021760527598730867,0.06500407308340073,0.06500407308340073,0.05708134174346924,105,2,60,43.5
26,0.0,0.0,,0.12394988536834717,4.872062599658966,-0.011664453355223687,-0.25308616905130893,-0.25308616905130893,-0.2640768361943109,43,6,25,16.0
24,0.0,0.0,,0.3413625700133185,0.3116493225097656,-0.0004062759025713327,0.12568575296646506,0.12568575296646506,0.125585261966501,46,4,16,10.0
17,1.0,0.0,,0.17524981498718262,1.1702039241790771,0.0002731031408185456,0.03688743710517883,0.03688743710517883,0.04075607657432556,95,3,68,34.666666666666664
7,1.0,0.0,,1.0255498886108398,0.26060056686401367,0.009486272567329188,0.41532254219055176,0.41532254219055176,0.3932812213897705,113,5,35,19.6
13,1.0,0.0,,0.0,3.7278000116348267,-0.025495050567255713,-1.7923102062991547,-1.7923102062991547,-1.6896621564260865,0,4,34,21.25
17,1.0,0.0,,0.4989502429962158,0.16170001029968262,0.004485562069244651,0.2629953920841217,0.2629953920841217,0.26120007038116455,108,5,17,10.8
14,0.0,0.0,,0.09964942932128906,5.550515174865723,-0.0014573552792889318,-0.05583883821964264,-0.05583883821964264,-0.062362849712371826,44,3,40,30.333333333333332
1,1.0,0.0,,0.305300235748291,0.09984922409057617,0.002600525828563611,0.17452408373355865,0.17452408373355865,0.17016887664794922,99,2,70,45.0
5,0.0,0.0,,0.07529997825622559,0.459399938583374,-0.0024751263471278484,-0.15140293538570404,-0.15140293538570404,-0.13119998574256897,7,3,56,35.0
6,0.0,0.0,,0.5768496990203857,0.0,0.004628902565729264,0.30154141783714294,0.30154141783714294,0.2821124494075775,61,5,21,14.2
25,0.0,0.0,,0.10935020446777344,2.7241454124450684,0.0011640252095034551,-0.043869100511074066,-0.043869100511074066,-0.003893643617630005,79,3,21,15.666666666666666
21,0.0,0.0,,0.45364999771118164,0.0,0.0038343554793333285,0.2387658953666687,0.2387658953666687,0.22790634632110596,107,1,66,66.0
23,0.0,0.0,,0.36479997634887695,0.0,0.002748767368750148,0.1979123204946518,0.1979123204946518,0.20212489366531372,72,4,44,20.75
7,0.0,0.0,,0.09420013427734375,1.6431503295898438,-0.017993783337689504,-0.6277920603752136,-0.6277920603752136,-0.6283187866210938,40,2,39,33.5
22,0.0,0.0,,0.1064004898071289,0.03169965744018555,0.0007193833524794332,0.054732728749513626,0.054732728749513626,0.05523759126663208,71,0,0,0.0
2,0.0,0.0,,0.2180999517440796,3.984493711415459,0.0023980512861120832,-0.0105724772836408,-0.0105724772836408,0.000594815787147096,88,3,30,29.0
2,1.0,0.0,,0.1073000431060791,0.9913501739501953,0.000225805450578026,0.028555138036608696,0.028555138036608696,0.029718726873397827,10,1,50,50.0
3,0.0,0.0,,0.00605010986328125,6.868249893188477,-0.015943134513812622,-0.7887563104303474,-0.7887563104303474,-0.7469204451356615,3,4,39,16.5
23,0.0,0.0,,0.17680025100708008,0.26689982414245605,-0.00013539840616188487,0.013227925341353457,0.013227925341353457,-0.00036095353690068777,98,3,23,17.0
7,0.0,0.0,,0.5352997779846191,0.12375116348266602,0.0048168520308667796,0.21172381937503815,0.21172381937503815,0.21779370307922363,105,2,75,48.0
4,0.0,0.0,,0.5643000602722168,1.6907498836517334,0.004749602204533632,0.129215806722641,0.129215806722641,0.0821625292301178,106,4,10,8.0
16,0.0,0.0,,0.4746999740600586,1.8527989387512207,0.003616065900327812,0.04079620912671089,0.04079620912671089,0.044693827629089355,116,3,44,35.333333333333336
4,0.0,0.0,,0.6260499954223633,0.08645009994506836,0.0029752965268502927,0.3054431080818176,0.3054431080818176,0.29916873574256897,66,6,8,7.666666666666667
9,1.0,0.0,,0.2541999816894531,1.710893154144287,0.002739924797416315,0.06538059562444687,0.06538059562444687,0.09747523069381714,116,2,37,29.0
25,0.0,0.0,,0.23095011711120605,4.6826499700546265,-0.014882995156355208,-0.2954192069860605,-0.2954192069860605,-0.43000572125116987,8,2,36,30.5
14,0.0,0.0,,0.2787497043609619,7.338600158691406,-0.015236790628002615,-0.3315909886971498,-0.3315909886971498,-0.5451666620644657,105,4,56,26.75
2,1.0,0.0,,0.13009989261627197,2.2847501039505005,-0.0027099417928943413,-0.06922805258351514,-0.06922805258351514,-0.039581298828125,13,7,27,14.142857142857142
2,1.0,0.0,,0.4745500087738037,3.23154878616333,-0.0009373444873737952,0.0778786763548851,0.0778786763548851,0.059987545013427734,46,3,45,28.666666666666668
25,0.0,0.0,,0.3138003349304199,3.174149513244629,-0.004465729824872732,-0.15111662447452545,-0.15111662447452545,-0.14616870880126953,23,3,18,13.0
23,0.0,0.0,,0.662600040435791,0.0,0.0020477181366759818,0.44723764061927795,0.44723764061927795,0.4132688045501709,85,3,32,22.666666666666668
12,0.0,0.0,,0.11464977264404297,1.1168498992919922,-0.008999016082392773,-0.3753253221511841,-0.3753253221511841,-0.3256126642227173,36,2,37,37.0
19,0.0,0.0,,0.43110013008117676,6.571000099182129,-0.008609294719856398,0.05203132547883906,0.05203132547883906,-0.08486464619636536,107,2,74,54.0
6,0.0,0.0,,0.1064004898071289,1.6095495223999023,-0.0075500816677126475,-0.3055547773838043,-0.3055547773838043,-0.31216859817504883,7,5,18,12.8
19,0.0,0.0,,0.4461885782388535,0.03987664442795946,0.0018672806584341451,0.15124047617627007,0.15124047617627007,0.1299394988096677,58,2,45,39.5
19,1.0,0.0,,0.796299934387207,0.4098505973815918,0.0004099772698168694,0.3730481266975403,0.3730481266975403,0.284437358379364,59,5,16,12.4
4,0.0,0.0,,0.0,38.63883662223816,-0.0055019745827936005,-0.7012231945991516,-0.7012231945991516,-0.6384810209274292,0,5,16,9.8
9,0.0,0.0,,0.30984997749328613,6.8488500118255615,-0.010325125778665315,-0.06651817733405999,-0.06651817733405999,-0.21079691747824347,54,1,112,112.0
18,1.0,0.0,,0.37975001335144043,0.4022998809814453,0.002676567022456264,0.1480504274368286,0.1480504274368286,0.15680000185966492,99,3,18,11.666666666666666
13,1.0,0.0,,0.4544679355621337,3.4838061549446797,0.0003725016200524049,0.059669641348031856,0.059669641348031856,0.1021898433295163,64,2,38,22.5
22,0.0,0.0,,0.3601999282836914,0.0,0.002009169162047719,0.22154618799686432,0.22154618799686432,0.20841872692108154,89,2,85,46.0
6,0.0,0.0,,0.08820009231567383,2.347250461578369,-0.006077457236054579,-0.2928500771522522,-0.2928500771522522,-0.28544390201568604,3,2,39,25.0
5,0.0,0.0,,0.0,13.507004261016846,-0.003826728687687404,-0.3307620882987976,-0.3307620882987976,-0.3161314129829407,0,6,24,15.0
18,1.0,0.0,,0.47914981842041016,0.4261016845703125,0.0034357988896371585,0.1956321895122528,0.1956321895122528,0.19752472639083862,96,2,24,16.5
12,0.0,0.0,,0.33430004119873047,0.21615028381347656,0.002263446590855366,0.10739617794752121,0.10739617794752121,0.09646874666213989,98,2,51,43.0
24,1.0,0.0,,0.12704992294311523,3.3321967124938965,-0.0005145675119980469,-0.03715202212333679,-0.03715202212333679,-0.029599905014038086,103,5,25,16.4
24,0.0,0.0,,0.34455013275146484,0.08315038681030273,0.0022196944949099164,0.13902562856674194,0.13902562856674194,0.1349875032901764,113,7,16,10.571428571428571
6,0.0,0.0,,0.4190497398376465,1.422102928161621,-0.001957356409023341,0.031191613525152206,0.031191613525152206,0.04331231117248535,46,5,40,18.2
12,0.0,0.0,,0.05339980125427246,1.5645523071289062,-0.0010942421236875561,-0.10661343485116959,-0.10661343485116959,-0.09698140621185303,19,3,32,27.666666666666668
13,0.0,0.0,,0.08394980430603027,6.878105401992798,-0.0008061199057891644,-0.08411971728006999,-0.08411971728006999,-0.07252541881103025,44,4,45,24.0
18,1.0,0.0,,0.6705000400543213,3.4086002111434937,0.004735900596232069,0.1179104747935238,0.1179104747935238,0.10910624265670776,94,5,18,11.6
2,0.0,0.0,,0.06055009365081787,7.911049246788025,0.0005610936896993826,-0.08452349442702073,-0.08452349442702073,-0.07083731251103542,74,4,15,10.75
14,0.0,0.0,,0.10160017013549805,1.26954984664917,-0.01373432579358376,-0.562640368938446,-0.562640368938446,-0.5450122356414795,23,3,68,31.666666666666668
3,1.0,0.0,,0.4081001281738281,0.1358499526977539,0.002474401442671503,0.22164584696292877,0.22164584696292877,0.22495007514953613,74,3,37,32.0
15,0.0,0.0,,0.44882476957220785,0.0639500617980957,0.0031696375439390656,0.24769879610110554,0.24769879610110554,0.23843687433375116,90,5,24,16.2
19,1.0,0.0,,0.3865499496459961,0.07125091552734375,0.0032463479008824903,0.18925541639328003,0.18925541639328003,0.18409985303878784,105,2,54,50.5
21,1.0,0.0,,0.39149951934814453,0.030650615692138672,0.002249715086292922,0.21098357439041138,0.21098357439041138,0.19699984788894653,110,3,11,8.666666666666666
25,0.0,0.0,,0.5758000612258911,0.1816999912261963,0.0034911591681295886,0.19755365756841806,0.19755365756841806,0.14979794274853625,77,3,18,11.0
6,0.0,0.0,,0.0049495697021484375,1.9346511363983154,-0.002339726492735099,-0.2643369734287262,-0.2643369734287262,-0.2522564232349396,2,4,36,21.0
4,0.0,0.0,,0.23919999599456787,9.263606548309326,0.0004534166104218771,-0.0740911002851959,-0.0740911002851959,-0.09441325760833691,7,3,32,22.0
3,0.0,0.0,,0.016700267791748047,0.25714969635009766,-0.0017920679172069452,-0.09776858240365982,-0.09776858240365982,-0.09018725156784058,1,3,29,20.0
24,1.0,0.0,,0.1575002670288086,1.094547986984253,-0.0005758640876154558,-0.0009208173723891377,-0.0009208173723891377,0.007631391286849976,36,4,27,16.25
16,1.0,0.0,,0.2100999355316162,4.942249774932861,-0.0023830848044659116,-0.057079687077774964,-0.057079687077774964,-0.04568752646446228,10,5,30,18.2
24,1.0,0.0,,0.29250001907348633,1.832899570465088,-0.0014464984355800118,0.04823512211441994,0.04823512211441994,0.03021872043609619,86,2,86,49.5
9,0.0,0.0,,0.0,9.836204290390015,-0.0018072800240481436,-0.27606552839279175,-0.27606552839279175,-0.25046271085739136,0,3,33,27.666666666666668
24,0.0,0.0,,0.2897498607635498,0.11459994316101074,0.0018629510213063628,0.12483374277750652,0.12483374277750652,0.12478747098676624,112,1,71,71.0
21,0.0,0.0,,0.1934499740600586,2.394400405883789,-0.0005365784543092243,-0.05959445492834109,-0.05959445492834109,-0.013288656960834144,115,2,43,33.5
3,0.0,0.0,,0.0,30.55425429344178,-0.00353895680171829,-0.41924536330068213,-0.41924536330068213,-0.3748884782752888,0,3,39,21.0
