participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
9,0.0,1.0,0.5,12,19,12.5,4,17.0,13.178559557016904,119.55144067722142
23,0.0,1.0,0.5,5,31,16.4,4,37.25,31.820133545380266,168.15250188667184
1,1.0,1.0,0.5,5,56,22.0,3,39.333333333333336,15.15977050576388,129.25167356519782
23,0.0,1.0,0.5,11,32,15.727272727272727,4,10.75,18.0118377219799,89.7303630847544
14,1.0,1.0,1.0,4,72,29.0,4,29.0,7.280793077184295,59.924617054978384
17,1.0,1.0,1.0,9,22,10.0,5,27.4,30.757284645040063,147.22769074466413
21,1.0,1.0,1.0,7,38,23.571428571428573,2,29.5,16.31304815408293,179.0513957844889
17,1.0,1.0,1.0,11,47,18.636363636363637,1,10.0,33.36649652471796,178.14630121160664
16,1.0,1.0,1.0,6,28,15.0,2,68.5,21.94876856251321,110.90777648897259
14,1.0,1.0,1.0,7,80,26.428571428571427,2,17.5,10.105808133562103,47.980960349541014
24,0.0,1.0,0.5,11,45,17.454545454545453,2,6.5,23.167825857902642,80.53581296901986
19,1.0,1.0,1.0,6,30,15.5,4,32.75,24.082920905459655,198.2996267399432
25,1.0,1.0,1.0,9,39,20.88888888888889,3,11.0,2.7183567753099003,19.040073100718075
25,1.0,1.0,1.0,6,64,31.333333333333332,2,16.0,21.31149132561572,237.51299521053443
19,1.0,1.0,1.0,3,85,58.0,1,56.0,27.86258341626865,209.26320617231215
22,1.0,1.0,0.0,9,39,19.11111111111111,2,26.5,11.839200233521705,65.51981646590501
21,1.0,1.0,0.5,6,31,21.666666666666668,3,31.333333333333332,18.998824657880167,210.15932965960567
5,1.0,1.0,1.0,8,31,20.75,5,11.8,17.91210545951875,60.48099298402191
19,1.0,1.0,1.0,5,87,24.2,5,22.0,18.23940487751442,116.84770991817928
22,1.0,1.0,1.0,7,26,15.285714285714286,3,39.333333333333336,21.822471439234857,182.80854230353225
5,1.0,1.0,0.5,11,25,14.363636363636363,3,16.666666666666668,28.71774273361307,144.46299857935819
19,1.0,1.0,1.0,4,121,52.5,1,15.0,3.202024628170219,6.55762612604255
24,1.0,1.0,1.0,6,53,32.666666666666664,3,11.333333333333334,22.569561093463392,52.88683865008003
21,1.0,1.0,0.5,6,31,18.333333333333332,4,30.0,25.764606611392146,241.27028296831946
12,0.0,1.0,0.5,16,17,9.0,4,17.5,18.19368469850151,120.62359547888106
4,0.0,1.0,0.5,5,36,21.8,2,55.0,33.187526258645846,282.8029919943554
9,1.0,1.0,1.0,7,69,29.428571428571427,1,17.0,1.7511948849659869,5.793294297162039
6,1.0,1.0,0.5,4,50,39.0,2,36.5,25.55153874685915,140.825315634937
22,0.0,1.0,0.0,6,113,30.666666666666668,3,15.333333333333334,6.679235600950169,44.61721655144939
9,1.0,1.0,0.5,10,32,12.7,5,18.4,11.041259546219518,100.39599149977589
6,0.0,1.0,0.0,9,20,11.11111111111111,4,29.5,33.652012943238226,209.23647303529793
5,0.0,1.0,0.5,5,93,32.2,4,17.5,43.20229198063317,182.58260805067636
19,0.0,1.0,0.5,7,15,9.285714285714286,5,32.8,22.595931429924555,175.4345140135936
2,0.0,1.0,0.0,8,30,12.25,5,26.0,14.809523041627273,173.24182671044548
24,0.0,1.0,0.5,6,48,35.0,1,17.0,29.010738897906087,79.54387031066824
6,1.0,1.0,0.0,5,56,33.2,3,21.0,6.657061852389131,40.886232650728296
17,0.0,1.0,0.0,7,45,24.285714285714285,3,19.0,27.867047600811375,224.70359793813077
13,1.0,1.0,1.0,7,20,12.428571428571429,4,34.5,25.25184437663685,194.86299313034985
14,0.0,1.0,0.5,8,43,20.0,3,19.666666666666668,21.62583741390898,132.495192823701
24,0.0,1.0,0.5,14,30,12.071428571428571,4,11.75,27.334349349184535,145.45628894564766
24,0.0,1.0,0.5,8,78,26.875,1,12.0,20.613277277373196,86.07371957695645
2,1.0,1.0,0.0,12,24,13.833333333333334,4,12.75,2.8051220807126676,26.28633867679068
23,1.0,1.0,0.0,6,42,22.666666666666668,4,22.5,15.431395143093532,127.8813217503532
24,0.0,1.0,0.5,8,45,20.125,1,56.0,28.46103954312027,91.62515160288586
18,1.0,1.0,1.0,5,74,43.6,1,7.0,18.10544305892673,43.669594193766414
16,0.0,1.0,0.5,13,27,14.692307692307692,1,20.0,5.077679613553819,12.2302836140973
26,1.0,1.0,1.0,13,22,10.461538461538462,7,10.428571428571429,17.98646215155451,88.86827074124214
21,0.0,1.0,0.5,5,35,21.2,3,41.0,22.100971273831615,134.39839019585153
7,1.0,1.0,0.5,5,118,41.4,1,13.0,31.348838606819463,117.697698649379
18,1.0,1.0,1.0,3,92,72.33333333333333,1,11.0,32.046684435406746,115.16498888145645
4,0.0,1.0,0.5,6,29,12.833333333333334,5,30.6,19.458674679388086,167.383194010396
9,1.0,1.0,1.0,7,44,19.714285714285715,5,17.4,17.75053707012713,80.69776774448208
19,1.0,1.0,1.0,5,93,35.4,1,45.0,20.923160216882483,87.5450212747731
6,1.0,1.0,0.0,8,34,17.375,4,20.25,9.012354260948296,69.32974683192889
17,1.0,1.0,0.5,5,90,33.8,2,29.5,31.620161176166334,221.52761258812527
3,1.0,1.0,0.5,12,22,12.333333333333334,3,25.333333333333332,18.181506412481365,116.39883698958268
26,1.0,1.0,0.5,6,50,38.166666666666664,0,0.0,0.0,0.0
1,0.0,1.0,0.0,2,104,80.0,1,74.0,2.2726803282942316,27.29126539391104
25,1.0,1.0,1.0,5,55,35.8,1,43.0,16.26745196344041,50.08968794605168
24,0.0,1.0,0.5,10,49,15.7,2,30.0,15.583116949905426,103.94590410946456
22,1.0,1.0,1.0,9,26,14.88888888888889,4,22.5,13.290912484620563,106.21790513285882
4,0.0,1.0,0.5,11,20,12.727272727272727,3,27.333333333333332,27.48596617778991,206.1261882338275
18,1.0,1.0,1.0,5,32,22.0,4,30.25,22.600172305602474,153.86980594533466
9,1.0,1.0,1.0,8,39,19.125,4,18.25,25.989501006611746,136.8395805602815
24,0.0,1.0,0.5,10,36,19.3,1,17.0,11.73965748192214,137.69925705784289
24,1.0,1.0,1.0,7,61,29.0,2,12.5,17.579506017591132,65.31582387509107
25,1.0,1.0,1.0,7,41,23.142857142857142,3,20.0,9.179937080795215,105.53436127769477
17,0.0,1.0,0.5,12,33,13.0,3,19.0,12.415877387214449,50.88617438411452
22,1.0,1.0,1.0,11,26,13.454545454545455,4,16.0,14.993479876307607,96.37907877912892
18,0.0,1.0,0.0,6,22,13.166666666666666,2,73.0,38.32823798678328,446.38856681362677
24,1.0,1.0,0.5,6,25,14.5,4,34.75,27.933784470182673,149.92869996848827
6,0.0,1.0,0.0,5,59,45.4,0,0.0,0.0,0.0
9,1.0,1.0,1.0,9,27,13.555555555555555,4,26.0,28.66047857457581,186.93685458652962
6,0.0,1.0,0.5,5,48,29.2,3,27.0,16.943212012395378,82.33616201766759
9,1.0,1.0,1.0,8,43,19.375,3,20.333333333333332,16.066403828207182,91.48675094955843
9,1.0,1.0,0.5,5,93,37.6,2,19.5,1.6876321646535017,17.310129831877447
21,1.0,1.0,1.0,7,41,20.0,2,39.5,12.497122013864862,45.48292420514235
23,0.0,1.0,0.5,9,29,13.666666666666666,4,24.5,14.659036095977042,70.6152649574538
7,1.0,1.0,1.0,8,37,24.0,2,16.5,10.277800013619167,37.90628210822317
23,1.0,1.0,0.5,6,67,34.666666666666664,1,6.0,30.849636138202207,133.70709307475332
23,0.0,1.0,0.0,8,32,22.125,2,19.0,4.289682856310492,22.63591074923052
16,1.0,1.0,1.0,12,59,17.0,1,11.0,18.201075355517403,76.6460026222428
24,1.0,1.0,0.5,5,64,43.6,0,0.0,0.0,0.0
17,0.0,1.0,0.5,7,52,20.857142857142858,2,40.5,20.178553963241523,101.20285593872549
23,1.0,1.0,1.0,11,31,12.727272727272727,4,19.0,20.65068609266156,98.94936720269496
14,0.0,1.0,0.5,6,48,30.0,2,18.5,4.158750102313991,72.77812679049427
24,0.0,1.0,0.5,13,39,13.76923076923077,2,19.0,27.97541425888612,148.39476262434783
24,0.0,1.0,0.5,3,118,67.33333333333333,1,21.0,18.644989630058422,152.1920442236867
13,1.0,1.0,1.0,5,20,13.2,2,82.5,28.86332513002396,243.72861516128694
4,1.0,1.0,1.0,8,36,20.25,2,23.5,10.991875784694672,128.68974398332284
15,1.0,1.0,0.5,8,32,20.25,4,14.5,6.468512632622566,42.96067205343112
3,0.0,1.0,0.5,8,60,23.375,2,15.5,8.683786300139253,26.847656028510155
15,0.0,1.0,0.5,11,39,16.90909090909091,3,10.333333333333334,6.131217827633148,33.28618540958365
6,1.0,1.0,1.0,7,72,29.857142857142858,1,13.0,0.5002777345507757,6.003332814609024
16,1.0,1.0,1.0,8,41,25.0,2,10.0,27.52992380626847,100.90678743516627
11,1.0,1.0,1.0,9,35,16.11111111111111,3,25.333333333333332,22.973953625198515,140.0048696455174
24,1.0,1.0,1.0,8,61,22.75,1,38.0,32.45885000541647,159.05632249468297
25,1.0,1.0,1.0,7,40,22.142857142857142,1,67.0,29.33552820314457,63.71490540614908
7,1.0,1.0,1.0,3,117,69.0,2,13.0,9.268267112873309,26.53171992029444
7,1.0,1.0,1.0,3,157,72.33333333333333,1,12.0,0.5436573261030034,5.980230587132665
11,1.0,1.0,1.0,5,8,7.2,5,39.0,21.543368664181,186.12647240235955
8,1.0,1.0,1.0,10,50,15.7,3,20.333333333333332,17.986043457196846,114.32070870796313
21,1.0,1.0,0.0,7,56,23.142857142857142,3,20.666666666666668,13.223819307038232,118.34853147253945
26,1.0,1.0,1.0,10,29,10.9,7,16.0,19.300339968772438,84.57153041903027
4,0.0,1.0,0.5,9,15,9.555555555555555,5,28.2,25.2479307534257,148.40494731286304
19,1.0,1.0,1.0,7,70,28.142857142857142,1,26.0,24.68680931740508,125.07220366553709
24,1.0,1.0,0.5,11,27,13.636363636363637,4,18.25,36.18901549192977,196.3166739914737
4,0.0,1.0,0.5,6,25,15.833333333333334,1,132.0,33.728937458456805,354.3731295436876
3,0.0,1.0,0.5,10,49,15.8,4,15.0,16.33263918930814,97.27495942454112
23,1.0,1.0,1.0,7,27,19.285714285714285,3,30.333333333333332,29.1261546266778,213.1937781922583
23,1.0,1.0,1.0,5,58,26.2,2,48.5,26.66921371375778,141.137021527857
5,1.0,1.0,0.5,4,59,39.5,1,70.0,2.02062880452015,13.230340457093769
24,0.0,1.0,0.5,7,47,25.142857142857142,2,25.0,24.270933927961856,100.80537089218456
5,1.0,1.0,1.0,5,60,30.2,2,37.0,4.2638955427819,33.34577162331774
7,1.0,1.0,1.0,3,129,66.66666666666667,2,16.5,12.97318882509826,56.5552412239693
17,1.0,1.0,1.0,9,31,18.444444444444443,4,14.5,25.554853124406847,107.28136286892591
15,1.0,1.0,0.5,9,36,19.555555555555557,4,11.25,14.971142855771722,63.51860664368755
5,1.0,1.0,0.5,7,59,27.571428571428573,2,14.0,24.47619924650924,184.9706418532974
4,1.0,1.0,0.5,10,28,14.0,4,19.75,23.48238096669175,96.60675170745135
25,1.0,1.0,1.0,7,29,13.285714285714286,6,22.666666666666668,26.74638168180103,181.0816584661429
3,0.0,1.0,0.5,8,33,16.875,3,28.666666666666668,20.63548077456098,133.17581318607685
1,1.0,1.0,1.0,5,43,21.0,2,63.0,26.38060057167074,186.38051893931242
3,0.0,1.0,0.5,9,45,20.88888888888889,2,19.5,30.283837572175642,157.82551873068672
8,1.0,1.0,1.0,9,42,18.666666666666668,4,11.5,9.253111528543483,52.01771546961449
5,1.0,1.0,0.5,7,58,29.428571428571427,2,10.5,22.23474273769071,69.61522607289723
7,0.0,1.0,0.5,9,35,23.11111111111111,0,0.0,0.0,0.0
18,0.0,1.0,0.5,10,21,11.1,4,27.0,28.784310844979654,149.90021743700325
6,0.0,1.0,0.0,3,120,70.33333333333333,1,20.0,0.7899494316706159,15.009039201741665
24,0.0,1.0,0.5,5,10,8.6,4,46.0,47.91278044254939,370.1968594917956
9,0.0,1.0,0.0,7,83,30.285714285714285,2,8.5,5.955997710468358,42.88442308056379
13,0.0,1.0,0.5,4,107,51.25,2,11.0,23.265621028496625,147.92843686338304
14,1.0,1.0,1.0,2,183,117.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,6,29,16.833333333333332,4,31.0,13.731957082934318,84.74394189608167
7,1.0,1.0,1.0,4,81,51.75,1,24.0,0.3076127007287066,7.075092116759777
8,1.0,1.0,0.5,14,31,12.357142857142858,3,11.333333333333334,13.755359765902156,74.89055282213636
24,0.0,1.0,0.5,5,50,32.8,4,16.75,14.1360235187965,109.16887202327422
13,0.0,1.0,0.0,8,38,16.0,5,19.6,11.654411159864349,37.04446793966213
4,0.0,1.0,0.5,10,24,15.4,2,25.0,8.482229310977194,24.060530613403156
9,0.0,1.0,0.5,8,31,20.375,3,20.333333333333332,19.7101357182239,82.2682343234898
22,1.0,1.0,0.5,8,44,21.0,2,22.0,10.40382189829527,112.2004589434121
18,1.0,1.0,1.0,6,76,33.833333333333336,2,9.0,33.94946121642532,185.86412428984403
8,1.0,1.0,0.0,8,18,12.75,4,30.5,31.812202074052987,203.37508971621025
24,0.0,1.0,0.5,8,18,10.125,2,69.0,28.242053035951628,272.44715366482455
1,1.0,1.0,1.0,4,48,25.5,2,62.5,27.87857418624017,165.35972903489616
19,1.0,1.0,1.0,2,58,56.0,2,61.0,1.4626065458078539,10.839354270149387
21,1.0,1.0,0.5,6,27,14.0,3,47.333333333333336,26.34586812951494,156.92456842428828
12,0.0,1.0,0.5,15,23,12.266666666666667,3,8.0,14.35097131998824,55.080305406558836
22,0.0,1.0,0.5,10,55,17.9,3,14.333333333333334,3.5544369943451053,40.31804251386717
19,1.0,1.0,1.0,3,116,70.66666666666667,1,13.0,21.085775585624422,60.24578517364108
15,0.0,1.0,0.5,7,34,17.428571428571427,4,24.25,19.767287367111457,123.47775310660487
9,0.0,1.0,0.0,12,37,15.75,2,14.0,22.539061579905116,144.40195730464092
7,0.0,1.0,0.5,2,155,99.5,2,17.5,13.533445676107956,46.33566831215157
23,1.0,1.0,1.0,5,19,12.4,2,83.0,38.13420270473214,385.1741045434071
16,1.0,1.0,0.0,12,26,12.333333333333334,3,23.666666666666668,18.047694670174003,118.73247935159448
23,0.0,1.0,0.0,8,30,16.125,5,19.8,20.51778712337344,107.95735629071453
17,1.0,1.0,1.0,9,34,14.444444444444445,2,47.0,39.49534148318746,278.9773224458303
4,1.0,1.0,0.5,11,49,15.272727272727273,5,10.8,14.713699052961942,68.58902409332687
4,0.0,1.0,0.5,11,30,11.0,3,33.333333333333336,24.056111151761836,101.56025342596774
12,1.0,1.0,1.0,5,63,36.4,2,22.5,17.3843175513171,52.371090117461485
8,1.0,1.0,1.0,10,45,18.3,6,6.333333333333333,26.12841261235442,128.03329039394634
3,0.0,1.0,0.5,11,36,16.727272727272727,3,10.0,15.26702080537706,78.09986531312117
6,0.0,1.0,0.0,4,98,50.25,2,14.0,19.003095387052333,105.43947216459144
14,1.0,1.0,1.0,11,34,13.090909090909092,3,24.0,18.76156337585511,156.5426715901215
14,1.0,1.0,0.5,7,52,19.714285714285715,4,21.0,23.03171263410028,154.73560906600602
24,1.0,1.0,0.5,12,19,13.666666666666666,4,13.25,17.135702090673696,118.99730767273334
3,1.0,1.0,1.0,10,39,13.3,5,18.6,27.392247493442717,156.99779254364756
13,1.0,1.0,1.0,8,31,13.625,3,38.333333333333336,23.37853113210465,185.35289049734502
18,1.0,1.0,1.0,9,13,9.333333333333334,5,26.8,26.63265130822801,170.4498463884662
21,0.0,1.0,0.5,12,43,14.916666666666666,3,14.0,22.012785750156826,98.00513682875759
1,1.0,1.0,1.0,4,58,32.0,2,50.5,17.122020102927586,131.03511542952918
4,1.0,1.0,1.0,10,53,15.9,6,11.0,16.138708051434765,59.49108677876893
6,0.0,1.0,0.5,3,122,59.0,1,56.0,27.02963127379303,78.3709700288772
1,1.0,1.0,1.0,4,42,24.25,3,43.666666666666664,26.433988926950757,155.98348238792562
13,1.0,1.0,1.0,9,30,19.88888888888889,3,15.333333333333334,9.294966499842179,79.75585784017878
16,1.0,1.0,1.0,7,47,13.857142857142858,5,25.4,14.571924434372596,100.24808027667969
14,1.0,1.0,1.0,6,100,29.833333333333332,3,15.666666666666666,14.531678666386126,59.94258328222244
14,0.0,1.0,0.5,11,46,17.272727272727273,1,20.0,12.689833670334423,158.45188539620767
21,1.0,1.0,1.0,6,38,31.0,2,17.5,23.255413271960403,99.40072096533362
18,1.0,1.0,0.0,6,44,23.333333333333332,3,28.333333333333332,33.99863241706827,233.392925580985
2,0.0,1.0,0.5,7,45,16.285714285714285,3,36.0,8.990781146718275,151.78964080027617
3,0.0,1.0,0.5,11,24,11.818181818181818,4,23.5,24.9193846821984,198.84292154624316
7,1.0,1.0,1.0,3,123,60.333333333333336,2,26.0,14.838736455138811,73.00603274285149
12,0.0,1.0,0.5,12,43,17.25,1,9.0,9.633269327166872,25.40066650254374
5,1.0,1.0,0.0,6,80,25.833333333333332,3,24.0,42.31582833878786,208.11864292063606
3,1.0,1.0,0.5,9,45,18.11111111111111,3,19.333333333333332,24.74085637575472,137.61264926809062
24,1.0,1.0,1.0,14,32,13.285714285714286,4,7.75,14.733545467861948,72.6766676149991
14,1.0,1.0,1.0,4,86,52.25,1,17.0,21.882584610657723,60.50983862073528
22,1.0,1.0,1.0,8,36,14.875,5,18.2,15.773391087185255,83.18826426706205
1,1.0,1.0,1.0,11,34,15.454545454545455,1,46.0,22.81809541110301,189.8700209127469
24,1.0,1.0,0.5,11,39,18.0,2,8.5,12.71656539823552,45.474168488813476
2,1.0,1.0,1.0,8,26,14.0,5,22.4,13.184450081958786,127.9367147660952
4,1.0,1.0,1.0,12,17,11.166666666666666,4,20.25,26.43246830609167,142.49209481610097
13,1.0,1.0,1.0,8,29,18.875,4,18.0,26.043850862217223,171.09654130740728
21,1.0,1.0,0.0,4,59,38.25,3,26.333333333333332,22.1669363088435,215.0970704768828
2,1.0,1.0,0.0,10,29,11.3,4,27.5,21.995444129186865,179.23192173678348
26,1.0,1.0,1.0,7,57,17.857142857142858,2,48.5,22.129821454568418,162.9153198076574
26,1.0,1.0,1.0,8,59,23.875,3,11.333333333333334,7.962360475937625,52.473075314838475
23,0.0,1.0,0.5,7,27,16.428571428571427,3,38.0,21.112192611380497,189.00675867737513
6,0.0,1.0,0.5,10,47,18.6,4,9.25,19.516473381232807,77.47777710742729
6,1.0,1.0,1.0,5,154,38.0,3,12.333333333333334,2.9361154004396077,47.94209458007324
3,1.0,1.0,1.0,10,63,19.1,2,15.5,25.610516968246657,61.13104814948649
24,0.0,1.0,0.5,9,29,12.88888888888889,6,18.166666666666668,29.27438316314046,162.4311865281076
23,0.0,1.0,0.5,9,22,9.777777777777779,5,26.8,21.87053899884298,130.99361135243788
3,0.0,1.0,0.5,8,46,26.0,1,7.0,32.50094383990069,183.7428717381819
9,1.0,1.0,0.5,6,76,31.666666666666668,3,11.666666666666666,1.8670212243104318,10.198387758997079
4,1.0,1.0,0.5,10,45,14.6,5,15.6,22.298575713288923,129.68713645906732
6,0.0,1.0,0.5,10,28,14.8,5,14.2,19.765277187485328,125.17086995359823
2,1.0,1.0,1.0,11,18,11.0,5,18.6,12.08435789377794,89.37441782308116
9,1.0,1.0,1.0,7,53,21.285714285714285,4,19.25,14.262704702755286,133.94623124748915
22,1.0,1.0,1.0,10,42,16.1,3,19.0,14.13273334249039,105.43816595649872
18,1.0,1.0,1.0,6,33,20.333333333333332,3,36.0,35.33733914672512,220.5259495872657
26,1.0,1.0,1.0,12,38,16.75,2,10.0,25.268252396596917,101.6685479202397
25,1.0,1.0,1.0,8,35,21.0,2,24.0,23.351613650539196,189.45314724161483
23,1.0,1.0,1.0,5,65,26.2,1,96.0,35.546064749322674,226.91564550683242
23,0.0,1.0,0.5,6,25,13.666666666666666,4,35.75,21.50340614545823,184.6767280876982
17,0.0,1.0,0.5,6,31,17.5,4,31.25,32.01369432478552,232.82037168261687
15,0.0,1.0,0.5,8,46,17.0,3,27.0,26.540094493442115,144.70039957935546
5,1.0,1.0,0.5,9,31,14.333333333333334,5,18.0,16.138472772463196,60.0648738386933
13,1.0,1.0,1.0,5,92,31.0,3,25.333333333333332,20.84623852092231,108.8237866900631
1,1.0,1.0,1.0,12,32,10.833333333333334,5,18.0,15.328229499474674,77.69891494547767
3,1.0,1.0,1.0,9,59,21.333333333333332,2,15.0,25.7159940251113,240.11180678993864
4,0.0,1.0,0.5,7,16,11.285714285714286,3,48.0,21.174227916590482,188.068227555764
4,0.0,1.0,0.5,11,19,9.181818181818182,6,19.166666666666668,22.321960299652478,139.63038440077733
14,0.0,1.0,0.5,5,57,35.6,2,24.0,6.031782392984665,65.74044373309522
1,1.0,1.0,1.0,10,43,19.8,3,7.666666666666667,5.262148693772153,27.574645651849057
17,0.0,1.0,0.5,10,27,13.4,1,76.0,41.10196102301613,325.3373572910598
19,1.0,1.0,1.0,2,177,92.0,1,50.0,3.1497618064816537,11.726045325341131
14,1.0,1.0,0.5,10,32,21.7,0,0.0,0.0,0.0
24,1.0,1.0,1.0,7,30,16.857142857142858,3,34.666666666666664,13.371911653314683,81.5796422748708
23,0.0,1.0,0.5,7,44,18.285714285714285,4,25.25,20.964048915122135,146.06185076940363
15,1.0,1.0,0.5,6,45,26.666666666666668,2,31.0,18.486682417539907,143.16972474335506
25,1.0,1.0,1.0,7,37,20.285714285714285,3,28.0,34.60743250957965,168.69991591432557
24,1.0,1.0,0.5,9,42,23.333333333333332,0,0.0,0.0,0.0
18,1.0,1.0,0.0,2,38,24.5,2,92.5,20.320446780849025,90.88210187909675
14,0.0,1.0,0.5,13,45,14.0,3,12.666666666666666,15.46440479135441,99.58710281235163
17,1.0,1.0,1.0,11,50,17.272727272727273,2,9.0,11.057571310742816,25.939219746716606
6,1.0,1.0,0.0,9,22,12.333333333333334,6,19.333333333333332,28.998157386956418,137.55841472273377
14,1.0,1.0,1.0,7,43,19.714285714285715,4,21.25,11.220883664588976,86.89208172510305
3,1.0,1.0,1.0,11,31,17.818181818181817,1,19.0,41.710972549671055,265.3949383442829
1,1.0,1.0,1.0,5,63,35.2,2,27.5,6.107975415094289,16.704672555172678
19,1.0,1.0,1.0,9,21,13.555555555555555,4,25.5,16.516827464542466,113.62127467531216
6,1.0,1.0,1.0,6,23,13.833333333333334,2,70.0,39.780477729324275,332.36342157092787
21,1.0,1.0,1.0,5,38,21.4,2,62.0,21.83571725263031,189.49364866962492
25,0.0,1.0,0.5,7,38,22.285714285714285,2,34.5,9.249689115663056,122.53352901246782
23,1.0,1.0,0.5,7,67,21.142857142857142,6,12.666666666666666,21.379779072654447,104.68603068396015
17,1.0,1.0,0.5,8,72,20.5,2,28.5,35.229771757102185,133.76863013123648
13,0.0,1.0,0.5,8,81,27.0,1,9.0,21.09451288194776,44.326286095284836
21,0.0,1.0,0.5,8,44,17.0,3,30.0,34.29110554573,294.7372512925399
23,0.0,1.0,0.0,7,38,18.428571428571427,4,23.25,21.040442968781612,109.27335961904166
15,1.0,1.0,1.0,10,23,12.9,4,23.5,15.726111926203435,139.42911171856923
4,1.0,1.0,1.0,10,17,9.3,7,18.571428571428573,22.194172411657316,112.99720791973206
8,0.0,1.0,0.0,7,22,12.0,2,71.5,25.37601269941439,156.04693978054652
3,1.0,1.0,0.5,6,121,33.833333333333336,2,10.5,17.833573869620107,143.11536259566446
4,1.0,1.0,0.5,10,25,17.5,3,16.0,15.219867654430601,56.4150003878635
12,1.0,1.0,1.0,7,56,30.142857142857142,1,14.0,2.2154187981624456,17.244017444922
4,1.0,1.0,0.5,4,21,12.75,3,59.0,31.175233438543472,333.847591349731
9,1.0,1.0,1.0,6,61,29.333333333333332,2,27.0,20.896498430353457,97.4690493312034
21,0.0,1.0,0.0,5,44,20.8,3,39.0,28.129906519333762,318.8483033861349
24,0.0,1.0,0.5,4,12,9.0,5,39.2,24.849514964741466,244.84953903922855
2,1.0,1.0,1.0,6,53,20.0,2,54.0,11.880611524618441,42.85684474743042
22,1.0,1.0,1.0,11,32,13.909090909090908,3,20.333333333333332,11.35357400863819,105.25486642771591
9,0.0,1.0,0.5,11,47,17.09090909090909,3,10.333333333333334,15.118568044177207,88.8323864768888
25,1.0,1.0,1.0,5,40,21.4,2,60.5,31.77887181688439,325.31933529103
22,1.0,1.0,1.0,8,46,27.125,0,0.0,0.0,0.0
23,1.0,1.0,1.0,5,33,13.8,3,53.333333333333336,21.84315368404853,163.2272153061226
24,0.0,1.0,0.5,10,31,13.4,4,20.5,25.360993779987865,147.3936871581435
19,1.0,1.0,1.0,6,109,31.666666666666668,2,13.5,1.053394672911471,5.777921920685149
9,1.0,1.0,1.0,9,92,21.333333333333332,3,10.333333333333334,19.59595016056029,62.66529330681218
3,1.0,1.0,1.0,9,53,22.77777777777778,1,15.0,1.7084267412224223,11.692604372688802
9,0.0,1.0,0.0,4,31,25.75,1,125.0,2.394261361575116,22.586340089892676
3,1.0,1.0,1.0,8,63,25.625,1,10.0,24.648241068610645,106.09842256692583
26,0.0,1.0,0.5,16,36,12.9375,1,8.0,18.882596544173925,83.72043463460234
8,1.0,1.0,0.5,9,86,21.77777777777778,1,25.0,35.74279382360779,167.5158934693791
18,1.0,1.0,1.0,7,70,26.857142857142858,1,28.0,33.10888242511167,262.7932901426552
24,0.0,1.0,0.5,4,71,51.0,1,25.0,34.0475481722242,152.18607171475756
1,1.0,1.0,0.0,6,30,12.833333333333334,3,51.333333333333336,23.115083465322375,179.13078412752486
16,1.0,1.0,0.0,6,36,32.333333333333336,2,13.0,30.601122359915195,112.75706442176394
