participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
25,0.0,0.0,,1,23,23.0,1,92.0,33.005932568222796,193.58442634049433
14,0.0,0.0,,2,70,47.0,1,18.0,7.98878063387426,17.890280533372906
7,1.0,0.0,,1,34,34.0,1,81.0,4.093924490029022,18.883826092073505
9,0.0,0.0,,1,21,21.0,1,94.0,16.611998517409063,43.02846246620859
18,1.0,0.0,,2,16,12.5,2,44.5,12.924433819457734,160.2132752000558
21,1.0,0.0,,5,32,18.8,1,6.0,37.505468877552225,180.53210055425504
5,0.0,0.0,,5,36,20.6,0,0.0,0.0,0.0
17,1.0,0.0,,3,46,35.333333333333336,1,7.0,28.808282117451228,97.04382440512403
14,0.0,0.0,,2,63,52.0,1,10.0,28.884371171495328,74.89441138550748
19,1.0,0.0,,3,12,9.666666666666666,3,28.0,14.03734427244101,115.00158364553181
9,0.0,0.0,,4,16,12.25,2,31.0,20.44570299498668,207.21877685789684
6,0.0,0.0,,2,45,33.0,2,24.0,3.9111696510994802,89.95690197528722
13,1.0,0.0,,0,0,0.0,1,116.0,7.8000009390142875,24.689130900630882
12,1.0,0.0,,5,29,17.4,1,18.0,0.7127398493095517,12.116577438261952
14,0.0,0.0,,4,55,21.25,1,22.0,4.842313311973457,101.68857955144232
4,0.0,0.0,,7,23,13.285714285714286,2,7.5,15.174279776454432,65.91903195681614
4,0.0,0.0,,4,12,8.5,3,25.0,23.30232655766045,147.13586947031692
18,1.0,0.0,,2,54,41.5,1,30.0,26.132472004065654,79.82116549905957
22,0.0,0.0,,2,63,51.5,0,0.0,0.0,0.0
18,1.0,0.0,,6,23,12.0,2,14.0,37.7217869804245,164.57413536371598
2,0.0,0.0,,2,8,7.5,2,49.5,29.212083132693365,295.11855891924694
3,0.0,0.0,,6,13,10.166666666666666,4,12.25,14.019315775927199,72.1497961213621
8,1.0,0.0,,7,11,8.857142857142858,3,13.333333333333334,20.73842667287828,130.20397256023912
4,0.0,0.0,,5,14,11.2,2,23.5,30.836159913418317,146.7847588752374
8,1.0,0.0,,4,14,11.25,2,32.0,19.92124696050889,123.69692869485641
7,0.0,0.0,,2,79,50.0,1,11.0,18.668762546659767,52.975997143490744
7,1.0,0.0,,2,46,30.5,1,52.0,3.3922434138777176,14.894462655487022
15,1.0,0.0,,4,28,17.5,0,0.0,0.0,0.0
15,0.0,0.0,,5,33,15.4,2,14.5,17.27840252156327,132.07493353637997
9,1.0,0.0,,2,75,47.5,1,15.0,7.943631319239114,60.792349235757676
2,0.0,0.0,,2,18,13.5,2,43.5,3.7071016470170868,45.67518325357395
25,0.0,0.0,,5,25,13.4,3,14.666666666666666,14.54467278429473,98.07199731783989
4,0.0,0.0,,3,12,10.0,3,27.333333333333332,23.158924774979678,138.25188948508347
14,0.0,0.0,,4,40,21.0,2,9.5,5.570683230094964,44.09774541612243
14,0.0,0.0,,4,65,22.0,1,24.0,32.182989608983924,113.64657834337436
22,0.0,0.0,,4,33,25.75,1,6.0,21.130109376944887,97.12577082593589
15,0.0,0.0,,4,27,12.75,3,19.333333333333332,28.944648508081325,168.65820753182243
24,1.0,0.0,,4,22,17.5,2,21.0,22.94585314151188,158.25621370637077
24,1.0,0.0,,1,86,86.0,1,29.0,21.463051883818977,88.1418030739475
19,1.0,0.0,,1,26,26.0,2,44.5,32.39714066864316,308.79130756246644
17,1.0,0.0,,3,26,18.0,2,25.5,35.859755149367345,156.3810777659513
14,0.0,0.0,,2,59,49.0,1,16.0,15.83201366916422,34.585337424743514
3,1.0,0.0,,3,47,30.333333333333332,2,11.0,8.25727126135173,76.31564911178137
16,1.0,0.0,,1,13,13.0,1,102.0,16.665975196027787,48.74311701409853
14,0.0,0.0,,2,43,38.0,1,38.0,18.41028577361183,58.9587703102844
21,1.0,0.0,,3,30,18.666666666666668,2,28.5,5.456481880770622,85.80614032860771
2,0.0,0.0,,3,8,7.333333333333333,3,30.333333333333332,26.029620037212563,209.97531181750705
4,0.0,0.0,,1,24,24.0,1,91.0,4.55460072550102,30.70350738037335
9,1.0,0.0,,7,17,11.142857142857142,3,9.333333333333334,20.6601952023154,79.00683889225651
23,0.0,0.0,,1,74,74.0,1,41.0,33.66551648513699,245.27678946395002
13,0.0,0.0,,2,89,53.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,26,26.0,2,44.5,32.39714066864316,316.1621336236153
7,0.0,0.0,,2,59,43.5,1,24.0,31.123139163500763,110.21970821465466
14,0.0,0.0,,3,32,22.0,1,40.0,32.815218610384456,201.44763962225545
26,0.0,0.0,,6,22,11.833333333333334,3,10.666666666666666,11.229569062563492,33.332110196747806
6,0.0,0.0,,4,21,11.75,3,21.666666666666668,32.761471174046385,168.38762140021842
22,0.0,0.0,,2,51,44.5,1,25.0,7.3904838913981585,25.50710483010428
4,0.0,0.0,,4,35,15.25,2,24.0,7.751711183309091,123.19862907190085
4,0.0,0.0,,7,20,11.428571428571429,2,14.0,25.08926808154137,83.20159728457381
25,0.0,0.0,,5,20,10.8,2,28.5,18.09787850927742,199.98374091061976
12,1.0,0.0,,5,13,10.0,4,15.25,15.092448415150578,68.25915455618578
17,1.0,0.0,,2,52,33.5,1,47.0,35.22611072691103,179.62903344045228
24,0.0,0.0,,1,13,13.0,1,102.0,19.084260162277303,84.27579734161459
22,0.0,0.0,,3,39,21.333333333333332,1,47.0,2.5846710248028812,36.82755671097299
17,1.0,0.0,,4,48,19.0,2,18.0,26.493443957876465,130.3534579531937
6,0.0,0.0,,7,29,13.142857142857142,1,8.0,18.200922581787747,45.202098946376644
5,0.0,0.0,,4,43,21.25,3,7.666666666666667,19.241711402856392,97.97017789175167
6,0.0,0.0,,2,39,25.0,2,32.0,7.077423143285735,54.01838294231053
3,0.0,0.0,,4,39,17.25,1,42.0,32.696907112506885,234.68081849563947
1,1.0,0.0,,4,22,11.25,3,21.333333333333332,3.452476971628664,37.19679380816559
3,0.0,0.0,,3,46,35.0,0,0.0,0.0,0.0
1,1.0,0.0,,7,16,11.857142857142858,2,11.0,7.932252182130144,45.1854462810137
26,0.0,0.0,,5,30,16.4,1,20.0,19.04867804705818,77.67108714538277
19,1.0,0.0,,2,39,36.5,1,41.0,16.224787894737176,275.192681996354
2,1.0,0.0,,1,83,83.0,1,32.0,16.19480750320016,121.45328478337663
17,1.0,0.0,,4,30,21.0,2,12.0,27.369862212456752,112.99335109456894
23,0.0,0.0,,2,62,36.0,2,21.0,24.07201502081616,149.596643907923
22,0.0,0.0,,5,29,20.8,0,0.0,0.0,0.0
23,0.0,0.0,,6,21,12.833333333333334,3,11.333333333333334,23.237387800496094,91.23725943271188
7,1.0,0.0,,3,52,23.0,2,19.5,6.522311661019232,15.86975613557247
26,0.0,0.0,,4,25,12.5,1,54.0,4.393704558815974,32.700032391084626
24,0.0,0.0,,3,38,30.0,2,10.0,25.068634044212835,93.75909181883407
17,1.0,0.0,,2,43,37.5,1,39.0,30.935818228533122,92.61715632351255
7,1.0,0.0,,4,52,23.0,1,20.0,26.017319707866477,199.67746356941643
13,1.0,0.0,,5,21,13.8,1,36.0,27.141902303513874,170.4654339515238
17,1.0,0.0,,5,21,12.6,3,16.0,24.740968465072186,108.05769928574405
14,0.0,0.0,,3,51,28.666666666666668,1,27.0,2.2744782533258543,18.235358330858524
1,1.0,0.0,,3,8,7.333333333333333,3,29.0,19.648156473338215,120.33519061433998
5,0.0,0.0,,4,33,22.75,1,15.0,27.72392436160809,80.19354591042732
6,0.0,0.0,,3,25,18.0,2,27.5,31.148140552807593,153.90805570120594
25,0.0,0.0,,1,76,76.0,2,19.5,14.334107521012369,86.12342208624963
21,0.0,0.0,,1,55,55.0,1,60.0,8.036510184811672,186.69899963984267
23,0.0,0.0,,3,13,9.333333333333334,3,28.333333333333332,22.24871124148136,285.1404943649556
7,0.0,0.0,,2,54,44.5,1,22.0,4.499007648438656,10.121101644587263
22,0.0,0.0,,9,11,8.666666666666666,3,9.666666666666666,3.2606668852587704,22.975934690674695
2,0.0,0.0,,3,91,36.666666666666664,0,0.0,0.0,0.0
2,1.0,0.0,,2,53,32.5,2,24.5,3.411184619877916,9.489787412957618
3,0.0,0.0,,4,12,9.75,3,24.333333333333332,25.47123908472004,198.83836664582432
23,0.0,0.0,,4,66,28.25,0,0.0,0.0,0.0
7,0.0,0.0,,3,34,26.666666666666668,1,28.0,35.05875797102518,159.5531051364703
4,0.0,0.0,,3,36,19.0,2,28.0,25.47433172055162,181.2286201012214
16,0.0,0.0,,3,11,8.666666666666666,2,43.5,31.604758650888492,220.93709215483887
4,0.0,0.0,,1,35,35.0,1,80.0,4.55460072550102,30.70350738037335
9,1.0,0.0,,5,20,12.4,3,15.333333333333334,27.28249186290813,109.47434197443836
25,0.0,0.0,,4,43,20.25,1,31.0,5.7386072063703875,141.3674427669594
14,0.0,0.0,,5,30,21.4,0,0.0,0.0,0.0
2,1.0,0.0,,3,60,28.333333333333332,2,14.0,5.276014699206997,25.22888901024149
2,1.0,0.0,,2,40,25.0,1,59.0,3.254536496737168,20.76801213071338
25,0.0,0.0,,4,20,14.5,2,27.0,20.6452579293433,117.18414532138924
23,0.0,0.0,,4,14,9.25,2,36.0,30.927224664014,225.11552426435443
12,0.0,0.0,,3,38,32.333333333333336,2,6.5,21.205658189445593,79.16269022219909
19,0.0,0.0,,2,47,33.0,2,24.0,10.130390250674369,73.17476845652212
6,0.0,0.0,,6,39,14.5,2,9.0,20.386304967425374,89.73147733857618
19,0.0,0.0,,3,12,9.0,2,43.0,27.1099087913351,206.77775253409334
19,1.0,0.0,,2,22,17.5,2,39.5,12.230720970515941,123.77996859407466
4,0.0,0.0,,1,80,80.0,2,17.5,12.42091157087238,60.26991326124973
9,0.0,0.0,,2,100,54.5,0,0.0,0.0,0.0
18,1.0,0.0,,3,7,7.0,2,46.0,21.00859058262396,283.2976953169352
13,1.0,0.0,,5,18,12.2,2,22.5,25.56658112707842,131.4298678222382
22,0.0,0.0,,4,41,25.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,67,67.0,1,18.0,69.19734970046164,1176.3549449078475
5,0.0,0.0,,4,43,23.5,1,14.0,48.01844770925386,310.56034856114616
18,1.0,0.0,,5,18,12.2,3,15.333333333333334,21.8328436007394,141.1624315438926
12,0.0,0.0,,5,19,15.8,4,7.5,14.026548979056143,72.26565497754193
24,1.0,0.0,,4,45,19.25,3,10.333333333333334,18.618207767619023,57.10327733597361
24,0.0,0.0,,3,31,23.666666666666668,3,14.0,12.824143186031632,77.4972571776284
6,0.0,0.0,,6,25,14.166666666666666,1,13.0,36.042997022654696,197.10738662209909
12,0.0,0.0,,8,10,7.875,3,13.0,28.319822331002587,131.39991844694995
13,0.0,0.0,,1,77,77.0,2,19.0,20.578468697007814,124.30932076783611
18,1.0,0.0,,3,46,32.666666666666664,1,8.0,17.273792192088276,34.63047953122978
2,0.0,0.0,,3,88,35.666666666666664,1,6.0,16.695640789959327,83.47820394979638
14,0.0,0.0,,2,43,40.0,1,34.0,18.41028577361183,58.9587703102844
3,1.0,0.0,,2,73,42.5,2,14.5,22.713687964731605,116.56904096953096
15,0.0,0.0,,6,33,14.666666666666666,1,18.0,23.956385707919097,302.1444363789452
19,1.0,0.0,,2,19,18.0,1,77.0,33.89452787839487,386.2764845959205
21,1.0,0.0,,3,44,26.666666666666668,1,29.0,16.01406257574894,392.43245814151703
25,0.0,0.0,,3,22,16.0,2,32.0,23.907559378448664,186.87685062507973
6,0.0,0.0,,1,82,82.0,1,33.0,1.9818978962849172,23.104429459451666
4,0.0,0.0,,1,10,10.0,2,52.5,33.109692980022004,219.05565748134813
3,0.0,0.0,,3,42,27.0,2,16.0,12.48739358173815,66.79286224589494
24,1.0,0.0,,4,26,13.5,3,19.333333333333332,19.640585235808285,154.9779200057748
16,1.0,0.0,,2,51,42.0,1,30.0,21.705633536275265,84.93854834287335
24,1.0,0.0,,3,29,25.0,2,16.5,10.74164511240212,33.05211470005068
9,0.0,0.0,,2,55,44.5,1,25.0,0.8128468828700417,4.398017124665277
24,0.0,0.0,,2,101,54.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,23,23.0,1,92.0,29.907700263623767,150.7373958075085
3,0.0,0.0,,4,25,18.25,3,13.0,3.966704352210249,47.60045222652249
4,0.0,0.0,,5,26,18.0,2,8.0,12.63401763486033,47.09271469062668
24,0.0,0.0,,3,67,35.666666666666664,1,6.0,6.829009143564565,27.60001220703395
18,1.0,0.0,,3,46,33.333333333333336,1,7.0,5.583223567261461,25.51286833701713
24,1.0,0.0,,1,26,26.0,1,89.0,47.304256197623246,262.72736606363986
14,0.0,0.0,,0,0,0.0,1,116.0,1.5165505746071308,5.854284443482239
17,1.0,0.0,,2,48,40.0,2,17.0,23.628597866976527,65.34246073868549
24,1.0,0.0,,4,31,17.25,3,14.333333333333334,24.957914556286486,95.38502081881747
24,1.0,0.0,,2,27,22.0,1,66.0,12.072892679484648,784.7380241665
18,1.0,0.0,,4,44,25.75,0,0.0,0.0,0.0
14,0.0,0.0,,3,39,30.333333333333332,1,19.0,5.804805138481793,12.018570139075237
13,0.0,0.0,,2,47,27.5,3,19.666666666666668,18.64868812022316,90.54708487432161
16,0.0,0.0,,3,52,35.333333333333336,1,7.0,19.23198595683206,82.56376903018975
10,1.0,0.0,,2,32,27.5,1,11.0,50.685374242317316,506.8537424231731
3,0.0,0.0,,6,22,14.166666666666666,1,19.0,18.051987329554358,103.03803419100436
25,0.0,0.0,,3,45,28.666666666666668,2,9.5,2.4357635205106867,20.70398992434057
5,0.0,0.0,,6,21,12.333333333333334,2,17.5,24.183333798771447,95.3536979396751
22,0.0,0.0,,4,50,26.75,0,0.0,0.0,0.0
22,0.0,0.0,,4,29,25.25,1,8.0,2.099829732731165,10.07590823763076
21,1.0,0.0,,4,35,24.5,1,12.0,41.02755339876719,204.10108851934456
11,0.0,0.0,,5,31,14.2,2,17.5,32.59487723399525,192.65391565562263
13,0.0,0.0,,2,58,37.5,1,39.0,13.760387883759654,37.09844268466534
19,0.0,0.0,,4,14,10.0,2,36.0,27.6022977685313,204.9665059079036
7,1.0,0.0,,3,41,34.333333333333336,1,7.0,1.1887477739464885,5.524885994300807
23,0.0,0.0,,4,40,23.25,1,16.0,4.450623635637838,13.819922070382066
25,0.0,0.0,,4,20,17.0,1,34.0,33.92340330136497,286.1035780756609
17,1.0,0.0,,5,48,18.2,2,8.5,17.641303166371422,51.101329316663865
18,1.0,0.0,,3,18,11.666666666666666,2,39.0,20.348666423590828,149.28999703094567
8,1.0,0.0,,8,15,10.375,1,11.0,31.822696420845006,187.69338178637983
25,0.0,0.0,,4,24,15.5,2,25.0,35.47476774066585,254.6140200580778
24,0.0,0.0,,5,30,18.2,1,9.0,13.247314853077313,68.60315687609504
14,0.0,0.0,,4,36,20.5,1,26.0,4.9353838962747405,107.99535616208237
14,0.0,0.0,,2,56,52.0,1,10.0,1.2980964338506107,7.206228842170735
21,0.0,0.0,,3,48,34.333333333333336,1,10.0,15.431176025233691,111.08336480615564
17,1.0,0.0,,4,37,20.5,2,13.5,24.58852422470581,172.15571142512562
1,1.0,0.0,,3,64,32.0,1,14.0,3.0859844257549782,28.26808312448051
23,0.0,0.0,,2,28,17.5,1,79.0,27.379559620564343,86.90782198093775
4,0.0,0.0,,3,69,31.666666666666668,1,15.0,26.92727270352781,91.99443356173406
22,0.0,0.0,,3,48,34.333333333333336,1,6.0,21.57597845510682,100.23433800421246
24,1.0,0.0,,4,26,20.0,2,13.5,30.334401076835768,221.765854687169
24,1.0,0.0,,3,30,22.333333333333332,1,41.0,13.339196879228476,32.58632313253898
10,1.0,0.0,,1,62,62.0,1,53.0,3.7017415842218537,27.21495795174646
13,0.0,0.0,,3,38,26.0,1,35.0,17.5437588099189,59.1138933231118
17,1.0,0.0,,4,37,17.75,1,40.0,7.52383601618912,21.024003538399054
4,0.0,0.0,,1,40,40.0,1,75.0,4.55460072550102,30.70350738037335
6,0.0,0.0,,4,37,23.25,1,15.0,4.159626457697714,58.23477040776759
4,0.0,0.0,,4,14,11.75,3,20.666666666666668,15.556701432147817,92.09439912035403
5,0.0,0.0,,2,96,55.0,0,0.0,0.0,0.0
14,0.0,0.0,,5,40,18.4,1,10.0,9.136817976040335,82.23136178436285
14,0.0,0.0,,3,34,30.666666666666668,2,10.0,9.785833531062373,33.70707243958052
16,1.0,0.0,,3,53,34.666666666666664,0,0.0,0.0,0.0
18,1.0,0.0,,2,26,17.5,3,26.333333333333332,10.571510920410335,72.6877752714457
2,0.0,0.0,,4,11,8.75,3,25.666666666666668,12.005905176945754,80.01086524586225
14,0.0,0.0,,3,39,36.0,0,0.0,0.0,0.0
23,0.0,0.0,,3,47,33.666666666666664,1,9.0,23.026443486855584,101.01430818021397
4,0.0,0.0,,1,39,39.0,1,76.0,14.703497243460154,53.89123883980306
15,0.0,0.0,,4,31,21.25,1,20.0,1.9697456649194847,14.417117611373667
19,0.0,0.0,,3,28,17.0,4,15.5,18.041399437301624,112.48957210528286
24,1.0,0.0,,6,25,15.833333333333334,1,12.0,2.8036872931864933,16.554359674133213
24,0.0,0.0,,3,38,22.333333333333332,2,23.0,17.962695913668732,126.39176609946281
7,1.0,0.0,,2,60,47.5,1,19.0,17.64890121403371,39.21567454076938
24,0.0,0.0,,4,31,15.25,2,24.0,28.61615995778456,154.59735737976814
18,1.0,0.0,,4,24,14.25,2,27.5,30.535894131252384,303.0321962632557
16,1.0,0.0,,2,60,43.5,1,24.0,18.390821360376982,56.24869928372714
6,0.0,0.0,,4,29,17.0,2,21.0,19.780195886385005,159.00393722254833
21,0.0,0.0,,2,43,29.0,1,56.0,13.135282481826438,84.6849462817949
4,0.0,0.0,,2,13,10.0,2,47.0,33.84853630283316,175.18386377626803
10,1.0,0.0,,4,26,16.75,2,19.0,18.2521873750365,141.32569639182987
4,0.0,0.0,,7,17,11.714285714285714,2,11.0,11.228348389629309,72.37531215429368
14,0.0,0.0,,2,62,50.5,1,13.0,15.83201366916422,34.585337424743514
6,0.0,0.0,,3,18,14.0,2,35.0,43.11541665026337,332.97994356092124
22,0.0,0.0,,2,42,31.5,1,48.0,3.4178729388568456,13.63394668651382
7,1.0,0.0,,3,17,13.666666666666666,3,24.0,9.47751729761901,46.642204597685954
24,1.0,0.0,,4,24,15.5,2,23.0,19.74138726185902,217.1785130144534
10,1.0,0.0,,5,10,9.2,3,21.666666666666668,26.695499197202462,175.2283574185984
19,0.0,0.0,,4,28,17.75,3,12.666666666666666,16.381898606444178,124.32833851681606
9,0.0,0.0,,0,0,0.0,1,116.0,7.476148018810337,32.63567066878237
14,0.0,0.0,,3,39,35.333333333333336,0,0.0,0.0,0.0
7,0.0,0.0,,3,51,34.333333333333336,0,0.0,0.0,0.0
15,1.0,0.0,,4,32,21.5,2,12.0,2.7018620967276346,24.45065958969773
16,0.0,0.0,,2,74,42.0,1,8.0,26.260383511814275,134.65014195279176
21,0.0,0.0,,3,48,32.0,2,8.5,18.287882380778903,100.80807291759629
17,1.0,0.0,,1,56,56.0,1,59.0,19.009510958961766,41.52996032535455
6,0.0,0.0,,7,39,14.142857142857142,1,7.0,4.941920726741748,25.618060828874036
4,0.0,0.0,,3,29,17.666666666666668,3,20.0,23.609446200011423,83.68297477023064
24,0.0,0.0,,6,26,13.666666666666666,2,9.0,7.011323182151206,44.789891056901105
25,0.0,0.0,,3,18,11.0,3,26.666666666666668,30.919827301698604,237.72990275687323
17,1.0,0.0,,3,24,18.666666666666668,2,26.0,15.402966134475411,126.6027088031258
23,0.0,0.0,,1,15,15.0,1,100.0,33.66551648513699,265.0042868482578
7,1.0,0.0,,4,46,22.25,1,12.0,3.244651505569357,10.077433524547532
4,0.0,0.0,,4,17,12.25,2,30.5,22.867949675582715,129.94937797130405
6,0.0,0.0,,4,25,21.25,2,10.0,14.259125852961828,70.23364941154928
3,0.0,0.0,,2,46,42.5,2,12.0,26.093668132215086,233.55203737773564
17,1.0,0.0,,5,45,19.2,1,15.0,9.401955532600407,32.60586526591185
21,1.0,0.0,,3,26,16.333333333333332,2,30.0,26.071594939488556,198.13193514592194
21,0.0,0.0,,1,29,29.0,1,85.0,4.033664240351381,22.82810657118289
9,0.0,0.0,,6,26,14.166666666666666,2,12.0,43.24175422287389,319.80984812780105
15,0.0,0.0,,4,36,27.0,0,0.0,0.0,0.0
22,0.0,0.0,,5,29,19.6,1,7.0,15.650269019618436,68.87854589148323
21,0.0,0.0,,1,72,72.0,1,43.0,1.743055253732446,9.967389520087458
21,0.0,0.0,,3,52,29.0,1,18.0,5.525649995740286,11.79553595784265
13,1.0,0.0,,3,33,24.0,2,19.5,3.347896288958289,32.83690032435381
6,0.0,0.0,,4,16,11.5,3,20.333333333333332,26.85479545831608,198.98526127598595
13,0.0,0.0,,2,47,27.5,3,19.666666666666668,19.999941598438614,134.47338457969056
23,0.0,0.0,,1,23,23.0,1,92.0,33.66551648513699,265.0042868482578
10,1.0,0.0,,4,45,25.25,1,6.0,1.7444677233957413,8.722338616978483
23,0.0,0.0,,3,28,19.666666666666668,2,25.5,26.72589785813653,116.96622999566904
14,0.0,0.0,,2,43,26.5,1,61.0,18.41028577361183,58.9587703102844
24,1.0,0.0,,4,32,22.75,1,18.0,19.78200779988002,58.89350666459325
17,1.0,0.0,,2,43,34.5,2,22.5,12.724711415083789,67.40658175878781
9,1.0,0.0,,3,9,8.333333333333334,2,42.5,5.959074027241254,82.6248099413437
1,1.0,0.0,,4,39,16.25,3,15.666666666666666,8.926533540713786,56.31864450458472
19,0.0,0.0,,2,16,11.5,3,30.333333333333332,23.545983222989303,203.57951542230856
24,1.0,0.0,,4,22,16.25,2,23.5,22.94585314151188,158.25621370637077
13,1.0,0.0,,2,12,11.0,1,92.0,24.875911350689574,176.5567974068485
14,0.0,0.0,,2,60,49.5,1,15.0,15.83201366916422,34.585337424743514
18,1.0,0.0,,3,46,29.333333333333332,1,20.0,32.20796357445565,121.6515987472063
25,0.0,0.0,,3,36,29.0,1,24.0,28.62024362680769,92.45584450278052
23,0.0,0.0,,3,42,24.333333333333332,2,19.5,16.965500376138458,95.00455947441054
22,0.0,0.0,,4,39,20.5,1,23.0,0.6300201725952521,5.054590914494778
24,1.0,0.0,,4,35,21.5,2,13.0,19.941619738414868,97.8060521256906
18,1.0,0.0,,3,16,14.0,2,33.5,38.06660223679801,250.83329102896434
16,1.0,0.0,,4,23,14.25,2,26.0,3.9413247232968507,19.933955640783175
22,0.0,0.0,,10,13,8.9,1,8.0,3.651473786842056,25.560316507894072
21,1.0,0.0,,5,29,14.0,2,19.5,13.307771951037072,117.98827499382503
24,1.0,0.0,,4,43,27.5,0,0.0,0.0,0.0
24,0.0,0.0,,3,44,35.0,0,0.0,0.0,0.0
3,0.0,0.0,,2,37,30.0,3,18.0,2.442330667769593,7.858132185155427
19,1.0,0.0,,1,19,19.0,2,48.0,18.495744758308106,210.22900410723983
14,0.0,0.0,,3,67,31.333333333333332,1,15.0,22.08488797022463,107.15589597375993
4,0.0,0.0,,4,11,9.0,3,24.333333333333332,22.595626099798142,114.73321681352665
23,0.0,0.0,,4,14,11.75,2,30.5,32.379249182626054,164.57209930478643
2,0.0,0.0,,3,15,11.666666666666666,3,26.0,20.865289618996126,206.5408984905715
24,0.0,0.0,,7,26,13.285714285714286,2,7.0,12.88232389191708,57.91048439151464
25,0.0,0.0,,4,30,15.25,3,17.0,15.128005271786767,93.58061209193257
24,0.0,0.0,,3,45,28.333333333333332,4,7.0,15.571831441452789,66.28224687755059
8,1.0,0.0,,5,12,9.6,3,19.666666666666668,18.353689491163347,99.13071398936442
18,1.0,0.0,,3,26,19.0,2,25.5,16.383276819801488,96.07488913634866
4,0.0,0.0,,3,9,8.333333333333334,3,28.333333333333332,25.59706169890802,178.57565543113313
19,1.0,0.0,,3,22,17.333333333333332,2,30.5,22.157999752133286,183.36123092658153
14,0.0,0.0,,1,74,74.0,1,41.0,0.6471540580898841,4.405771383794723
4,0.0,0.0,,6,11,8.666666666666666,3,17.333333333333332,21.366269564885126,95.30150350629911
13,0.0,0.0,,4,30,18.25,2,15.0,5.433333794007691,18.867718230419435
26,0.0,0.0,,5,29,15.8,1,23.0,21.977042854005916,102.21606963010012
15,0.0,0.0,,5,27,13.4,2,18.0,19.801320626691783,129.65934969023562
24,0.0,0.0,,1,14,14.0,1,101.0,22.191659291142845,58.58945766599369
7,0.0,0.0,,4,41,25.25,1,6.0,29.022285448267915,132.4044671554507
25,0.0,0.0,,3,13,11.666666666666666,2,39.0,21.71041627100005,147.94472656760553
25,0.0,0.0,,4,45,21.25,2,11.0,9.466423656083746,43.42751110248764
18,1.0,0.0,,5,24,13.4,2,21.5,27.870123657593112,121.64055529927455
13,0.0,0.0,,2,30,19.5,1,72.0,5.700780433959506,22.84498447554245
25,0.0,0.0,,5,20,15.2,1,29.0,33.92340330136497,291.6387611727755
5,0.0,0.0,,4,53,22.75,2,9.0,21.67236467281996,123.58803557152436
