participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
7,0.0,0.0,,1,51.0,28.014020904726305,130.19032893086634,1,9.5,3.5334913694876717,14.06372727755522
24,1.0,0.0,,5,14.6,25.051199908127145,128.04225202242316,0,0.0,0.0,0.0
21,1.0,0.0,,6,17.166666666666668,19.740616094093333,137.8396117412475,1,8.0,3.642798978783072,18.20700401450663
22,0.0,0.0,,6,9.0,13.321903408946659,60.00529211859317,2,8.0,3.7143526588068427,19.67916952680666
21,1.0,0.0,,5,26.8,24.043826500467304,163.49295320929528,0,0.0,0.0,0.0
5,0.0,0.0,,5,20.2,27.01018897249628,179.11667035420552,0,0.0,0.0,0.0
21,0.0,0.0,,1,6.0,29.907700263623767,136.9233987819759,1,8.0,4.708007586986607,14.494987972716933
24,0.0,0.0,,9,9.666666666666666,19.240392485942845,107.59545887053638,1,7.0,4.08260761624911,19.07706036396269
9,1.0,0.0,,4,13.75,11.078643656632071,54.03558020997258,0,0.0,0.0,0.0
22,0.0,0.0,,2,9.5,14.303092150683385,92.64233477325571,0,0.0,0.0,0.0
21,1.0,0.0,,6,17.166666666666668,19.740616094093333,137.8396117412475,1,8.0,3.642798978783072,18.20700401450663
24,0.0,0.0,,3,22.666666666666668,13.029841728961017,81.65767568006832,0,0.0,0.0,0.0
16,0.0,0.0,,4,42.25,29.891179643749584,222.21349022162337,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.0,3.7037069564067306,10.218036599002883,0,0.0,0.0,0.0
6,0.0,0.0,,4,10.5,8.832626906335019,45.167294397491574,1,9.0,3.725714886517573,22.508808225440895
23,0.0,0.0,,7,31.571428571428573,27.02572127361429,267.1336572471516,0,0.0,0.0,0.0
4,0.0,0.0,,9,21.333333333333332,23.844061292151874,119.86973017214407,0,0.0,0.0,0.0
1,1.0,0.0,,4,9.25,6.53094718037065,44.87384705051636,2,7.0,2.921987459747129,14.432049012746058
13,1.0,0.0,,3,33.333333333333336,11.812020230233722,139.19444635796205,0,0.0,0.0,0.0
19,0.0,0.0,,6,30.333333333333332,22.727770719477714,155.535893527605,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,1,6.0,2.125980275781251,8.000489476296664,0,0.0,0.0,0.0
24,1.0,0.0,,6,11.833333333333334,24.27703770968392,101.16852249952467,0,0.0,0.0,0.0
22,0.0,0.0,,2,9.5,8.058825777858791,44.420358813740975,0,0.0,0.0,0.0
17,1.0,0.0,,3,17.666666666666668,22.92505792160257,100.94394140819158,1,10.5,7.91859150945475,34.11428498737356
14,0.0,0.0,,2,54.5,19.66926753690851,161.16099090816954,0,0.0,0.0,0.0
15,1.0,0.0,,6,16.5,25.4041239693848,117.55553509774624,1,9.0,3.7403221909139535,22.61579052256323
21,0.0,0.0,,3,15.666666666666666,20.48299247092834,166.14238320269945,0,0.0,0.0,0.0
6,0.0,0.0,,3,27.333333333333332,4.360553830084857,131.0426250354311,0,0.0,0.0,0.0
24,0.0,0.0,,7,11.285714285714286,22.98609215970105,154.45988187593667,0,0.0,0.0,0.0
4,0.0,0.0,,5,31.0,24.77302457867224,208.47488104288414,0,0.0,0.0,0.0
23,0.0,0.0,,5,34.0,18.153059064245035,108.45090156073942,1,8.0,4.253548345554735,18.731432277020037
7,0.0,0.0,,3,10.666666666666666,2.3486074253032214,19.063382829262334,1,9.0,6.148493208962679,21.30509141282043
6,0.0,0.0,,5,26.2,28.42347735252985,147.2127648086404,0,0.0,0.0,0.0
18,1.0,0.0,,4,32.75,24.91411881200889,141.90841512824477,0,0.0,0.0,0.0
25,0.0,0.0,,3,35.666666666666664,27.10147814719365,214.07312313842021,1,10.5,3.5469122071484187,11.982463594024846
23,0.0,0.0,,4,19.0,27.534653706336158,152.2773428398429,2,7.25,3.666524982133138,16.989688523771974
24,1.0,0.0,,4,19.0,30.989626362408266,182.53051328062244,0,0.0,0.0,0.0
26,0.0,0.0,,3,50.333333333333336,21.076075123321996,137.9840810249141,1,7.0,4.324179415825486,22.62061383915018
24,1.0,0.0,,2,16.5,27.81610135099976,135.34579972028408,0,0.0,0.0,0.0
14,0.0,0.0,,3,17.666666666666668,0.5242213993632551,8.737023322720598,0,0.0,0.0,0.0
22,0.0,0.0,,4,7.5,18.425841605745553,77.53169266135035,1,9.0,3.502440348016302,22.310555975680888
4,0.0,0.0,,5,17.0,19.6700281039039,158.55030806402297,0,0.0,0.0,0.0
23,0.0,0.0,,7,27.857142857142858,20.97853000473106,138.85617978072713,0,0.0,0.0,0.0
6,0.0,0.0,,3,16.333333333333332,0.6675310005415033,3.770239221340663,0,0.0,0.0,0.0
24,1.0,0.0,,3,12.0,18.338996498605393,142.3272373581582,1,10.0,2.2373860223751287,12.743944131175994
19,1.0,0.0,,1,68.0,24.808260968505287,284.4332557136412,1,7.0,2.0552868801726216,9.625571333470456
14,0.0,0.0,,2,32.5,9.656854807529676,30.55188554529858,1,7.0,3.8610098219142417,20.649249378109758
1,1.0,0.0,,4,23.0,16.487118507405306,90.43986512890864,0,0.0,0.0,0.0
9,1.0,0.0,,4,13.75,11.815018945455602,33.251530305779255,0,0.0,0.0,0.0
7,1.0,0.0,,1,117.0,24.230815198430367,77.98956487630083,0,0.0,0.0,0.0
12,1.0,0.0,,6,10.833333333333334,19.09403889724525,88.9171786867286,1,8.5,2.7158198082012595,14.174001384487205
25,0.0,0.0,,4,44.5,19.081784219785654,230.86939372818324,0,0.0,0.0,0.0
17,1.0,0.0,,4,11.5,12.472001353499573,37.74068519272624,0,0.0,0.0,0.0
14,0.0,0.0,,3,9.333333333333334,13.401382033821235,84.20169216017884,0,0.0,0.0,0.0
22,0.0,0.0,,3,10.0,18.012846292061003,90.46138368202004,0,0.0,0.0,0.0
14,0.0,0.0,,2,49.5,16.543290944842262,52.5171288708678,0,0.0,0.0,0.0
7,1.0,0.0,,4,13.75,4.154610744428682,10.015863244521714,0,0.0,0.0,0.0
8,1.0,0.0,,3,24.666666666666668,24.348525453941537,189.65303011166816,0,0.0,0.0,0.0
26,0.0,0.0,,3,58.0,29.95902844144518,202.4650039348817,2,8.5,6.845303561578309,30.497940402124293
21,1.0,0.0,,5,23.2,19.81508292561229,125.12623911172811,0,0.0,0.0,0.0
5,0.0,0.0,,7,17.142857142857142,29.32423253306288,114.60809820035514,2,7.0,3.714099074212742,16.988381955043295
5,0.0,0.0,,3,10.333333333333334,12.810559752461607,59.29449525483043,0,0.0,0.0,0.0
23,0.0,0.0,,2,49.0,19.657808757156594,144.67621174775456,0,0.0,0.0,0.0
14,0.0,0.0,,5,12.4,13.726937725369945,66.63525543893203,0,0.0,0.0,0.0
25,0.0,0.0,,5,36.4,17.030002797762855,188.6281265767263,0,0.0,0.0,0.0
5,0.0,0.0,,2,10.5,29.993044648673283,137.725994098905,1,8.5,4.698951902369565,22.008543353884704
6,0.0,0.0,,4,21.0,0.21633830487801928,4.326766097559452,0,0.0,0.0,0.0
23,0.0,0.0,,6,33.666666666666664,29.91860834543786,264.04044325976065,1,10.0,2.5071485016493233,20.950700766918622
21,1.0,0.0,,3,36.0,15.634690094612173,189.48230436630445,0,0.0,0.0,0.0
24,0.0,0.0,,5,13.0,13.353801366730659,70.63245528424207,1,7.0,4.08260761624911,19.07706036396269
18,1.0,0.0,,6,29.0,25.37636925125062,181.36285199708854,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,5,21.8,15.367233381139048,101.63556277366561,0,0.0,0.0,0.0
14,0.0,0.0,,4,14.75,15.1520208537831,89.39045757240615,1,7.0,2.919447984136573,10.722008364503797
1,1.0,0.0,,5,22.4,10.958935439737152,93.52537920595506,0,0.0,0.0,0.0
21,0.0,0.0,,2,52.5,21.5214913727251,110.77928580593897,0,0.0,0.0,0.0
22,0.0,0.0,,3,14.333333333333334,11.775978616317845,75.53372085682399,0,0.0,0.0,0.0
15,0.0,0.0,,5,8.8,4.148657713526518,10.129837804624954,0,0.0,0.0,0.0
26,0.0,0.0,,4,25.0,25.663497573808435,131.7423637092971,0,0.0,0.0,0.0
2,1.0,0.0,,2,37.0,25.039094210516588,131.67843098154617,1,10.5,7.95286961049621,22.498123369471855
17,1.0,0.0,,5,28.2,20.395758478946654,143.16972602766825,2,7.25,3.8774898241552447,20.002845988163152
2,0.0,0.0,,8,15.875,9.19041551039027,53.090259460237874,0,0.0,0.0,0.0
25,0.0,0.0,,4,33.75,22.062772125479345,232.0480575356233,0,0.0,0.0,0.0
21,1.0,0.0,,4,22.0,13.658759041697682,86.52019553215554,0,0.0,0.0,0.0
25,0.0,0.0,,3,40.333333333333336,33.01747060718757,224.32599392766667,0,0.0,0.0,0.0
15,0.0,0.0,,4,19.0,19.599564196462197,136.96750242687563,1,7.0,7.787800571031965,31.077545167268426
15,1.0,0.0,,4,15.5,13.9181725022407,91.44951135432663,0,0.0,0.0,0.0
14,0.0,0.0,,1,6.0,6.047499654754561,29.48417501231407,0,0.0,0.0,0.0
17,1.0,0.0,,4,25.5,22.799866250436896,159.62791138358887,1,10.5,7.91859150945475,34.11428498737356
24,0.0,0.0,,10,8.7,17.78188714843237,100.83317563177101,0,0.0,0.0,0.0
24,1.0,0.0,,2,14.0,25.296777335469613,118.53772632173273,1,10.0,2.2373860223751287,12.743944131175994
3,1.0,0.0,,3,6.333333333333333,17.05536370384026,54.65019247004117,2,8.25,3.82349718819831,12.671568573705882
12,1.0,0.0,,2,18.5,23.126468657976712,93.33037596395616,0,0.0,0.0,0.0
14,0.0,0.0,,1,42.0,9.831455619278097,25.68160021482319,1,7.0,2.919447984136573,10.722008364503797
7,1.0,0.0,,5,10.4,11.435946492648597,61.988613495863014,1,13.5,2.139050046771615,19.176734553225415
15,0.0,0.0,,5,17.4,22.62973298799099,174.56673667446665,0,0.0,0.0,0.0
24,0.0,0.0,,6,14.166666666666666,15.563072007509222,69.9283696150817,0,0.0,0.0,0.0
25,0.0,0.0,,3,58.333333333333336,32.41835433619112,308.5533523587125,1,10.5,3.5469122071484187,11.982463594024846
1,1.0,0.0,,3,11.666666666666666,10.190822532336762,55.31974495534405,1,10.0,3.0142293244898406,19.651699212562725
18,1.0,0.0,,5,22.0,24.429292261877684,148.2172238334769,0,0.0,0.0,0.0
26,0.0,0.0,,6,32.666666666666664,24.362469794919424,188.03795224051157,2,8.5,6.845303561578309,30.497940402124293
7,1.0,0.0,,2,15.0,4.717138651420175,9.776768956397884,0,0.0,0.0,0.0
23,0.0,0.0,,2,42.0,34.84979056861202,239.32455688978973,0,0.0,0.0,0.0
23,0.0,0.0,,3,31.0,13.773591002942679,96.25335219735597,0,0.0,0.0,0.0
6,0.0,0.0,,7,16.571428571428573,17.212923639901856,106.52611825192136,0,0.0,0.0,0.0
3,0.0,0.0,,7,19.571428571428573,20.878078718863936,156.3439209767603,0,0.0,0.0,0.0
24,0.0,0.0,,3,42.0,22.202203087605678,96.42501637358832,0,0.0,0.0,0.0
22,0.0,0.0,,2,18.0,8.365956553988585,44.39020545212553,0,0.0,0.0,0.0
15,0.0,0.0,,3,16.333333333333332,8.355713086873156,96.45028647488574,1,7.0,7.787800571031965,31.077545167268426
25,0.0,0.0,,5,25.4,18.910576783242124,133.12160567521187,0,0.0,0.0,0.0
25,0.0,0.0,,3,42.0,31.01992508122102,197.2907774118813,0,0.0,0.0,0.0
13,1.0,0.0,,3,42.0,12.379117032445459,48.30883141469126,0,0.0,0.0,0.0
5,0.0,0.0,,3,42.333333333333336,31.115103444018036,140.29051851359972,1,7.0,2.370808309372772,12.538616321542552
9,1.0,0.0,,4,14.75,10.921127188671775,55.387594348012385,1,7.0,3.4504532573349715,15.61922310278287
1,1.0,0.0,,6,15.333333333333334,14.670940537906683,62.23533096639003,1,7.0,3.088569505329095,16.20254288018477
24,0.0,0.0,,8,9.0,20.574327519427946,115.99985771386005,0,0.0,0.0,0.0
22,0.0,0.0,,2,17.5,8.365956553988585,44.31204569052453,0,0.0,0.0,0.0
6,0.0,0.0,,3,27.0,33.13456415225928,137.9153483407835,0,0.0,0.0,0.0
3,0.0,0.0,,4,9.5,23.882977092192917,127.59625567462221,1,8.0,3.1299262371675636,15.475253290042025
7,1.0,0.0,,5,14.6,11.541827202333126,67.41318684801612,2,11.5,2.667322099446598,17.243878237703903
25,0.0,0.0,,4,12.5,12.664286449420434,69.03328015024572,0,0.0,0.0,0.0
4,0.0,0.0,,4,21.25,22.178895828093836,114.03923952963973,1,11.0,2.940331986132865,23.850175301234238
6,0.0,0.0,,6,22.5,17.55513199734921,113.09372703549907,0,0.0,0.0,0.0
15,1.0,0.0,,5,19.6,25.068842488682108,125.13740049534404,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,9,20.11111111111111,22.40296654069758,121.38870327978182,0,0.0,0.0,0.0
5,0.0,0.0,,2,11.0,5.353877447888366,48.844969927032,0,0.0,0.0,0.0
24,0.0,0.0,,5,13.2,21.3864080614403,129.14406453343707,1,7.5,11.91822685984244,25.05876190429203
19,0.0,0.0,,5,28.4,26.572733526125766,166.24647575087488,0,0.0,0.0,0.0
24,1.0,0.0,,4,10.75,17.12820368801935,109.34079561430414,1,10.0,2.2373860223751287,12.743944131175994
26,0.0,0.0,,2,40.0,25.439251546946096,167.04424116564007,0,0.0,0.0,0.0
26,0.0,0.0,,2,22.0,4.637375682785193,25.50857136349976,0,0.0,0.0,0.0
6,0.0,0.0,,5,23.6,18.14988359031425,128.02240777816797,0,0.0,0.0,0.0
26,0.0,0.0,,4,28.0,22.209996780557752,115.39743937807518,1,7.0,4.324179415825486,22.62061383915018
22,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,88.0,13.135282481826438,83.08891648595932,0,0.0,0.0,0.0
7,0.0,0.0,,1,21.0,28.815545232521583,96.57827563562219,0,0.0,0.0,0.0
24,1.0,0.0,,3,24.666666666666668,26.20940558716435,161.98478213460797,2,8.5,4.038349226010971,22.64120291365429
3,1.0,0.0,,4,33.5,20.16681748653204,101.8466656669011,1,9.0,2.8992476959414386,19.08318874461412
23,0.0,0.0,,1,132.0,5.204740625407418,27.877530158739177,2,9.0,2.9577756422621855,13.873965167724446
8,1.0,0.0,,4,24.0,20.77600819743736,171.8040999838252,0,0.0,0.0,0.0
9,1.0,0.0,,5,11.2,17.08503409110198,70.5949179106993,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,3,17.0,12.666265628252901,65.9293932519763,0,0.0,0.0,0.0
9,1.0,0.0,,5,10.4,17.91319082285289,100.46476574651871,2,8.0,3.6251898558518474,17.41433428647322
24,0.0,0.0,,9,11.222222222222221,16.927477369971825,77.87405674907035,1,7.0,4.08260761624911,19.07706036396269
23,0.0,0.0,,5,38.8,23.44886890292248,147.29133610907758,0,0.0,0.0,0.0
8,1.0,0.0,,5,33.2,23.14235137128309,166.48679419549137,0,0.0,0.0,0.0
10,1.0,0.0,,6,14.333333333333334,20.823432099984725,100.92615029035323,1,8.0,4.053037740790556,19.448959621836693
11,0.0,0.0,,5,21.0,30.4013091532271,153.50448678497793,0,0.0,0.0,0.0
19,0.0,0.0,,5,32.0,22.14652162792175,171.46624897517182,2,8.25,3.411943296639702,20.824978803018855
4,0.0,0.0,,6,14.0,15.384798344686038,79.6541896813659,0,0.0,0.0,0.0
2,0.0,0.0,,5,20.0,9.14521659381185,112.27621760860616,0,0.0,0.0,0.0
9,0.0,0.0,,2,53.5,17.09246135147216,64.42027033298811,3,7.333333333333333,5.460245964667021,18.362918679235495
2,0.0,0.0,,8,21.5,14.507092065312229,136.62557387709472,0,0.0,0.0,0.0
12,0.0,0.0,,4,7.25,15.35097716656348,67.94298630693052,1,7.0,3.957454929002113,16.241290204614828
22,0.0,0.0,,1,18.0,7.3904838913981585,25.091141507048235,2,8.75,2.696525173114779,8.877562586162915
8,1.0,0.0,,6,28.833333333333332,22.687585917741558,143.0792124183807,0,0.0,0.0,0.0
23,0.0,0.0,,5,34.0,27.70084365397046,241.20145755601175,0,0.0,0.0,0.0
15,0.0,0.0,,6,24.666666666666668,22.381807471060764,196.70545154086184,0,0.0,0.0,0.0
24,0.0,0.0,,3,22.333333333333332,12.18501422367916,63.52849560039066,0,0.0,0.0,0.0
22,0.0,0.0,,3,23.0,16.454076191961963,163.96902468628366,0,0.0,0.0,0.0
12,0.0,0.0,,5,10.4,13.248903246415406,62.18280708993327,1,7.0,3.957454929002113,16.241290204614828
12,0.0,0.0,,7,19.428571428571427,30.24976048456484,172.64713511489487,0,0.0,0.0,0.0
18,1.0,0.0,,6,18.333333333333332,18.82400825676717,77.73286912215998,0,0.0,0.0,0.0
18,1.0,0.0,,6,24.666666666666668,27.73961973051573,184.11980091540605,0,0.0,0.0,0.0
3,1.0,0.0,,4,18.0,9.31955773622941,55.295324664190545,0,0.0,0.0,0.0
23,0.0,0.0,,5,34.4,18.097675958371216,102.26249098684636,1,8.0,4.253548345554735,18.731432277020037
16,0.0,0.0,,6,25.333333333333332,22.193421172982937,111.64511301528923,0,0.0,0.0,0.0
18,1.0,0.0,,3,41.666666666666664,40.07330030100286,299.93128437173124,0,0.0,0.0,0.0
14,0.0,0.0,,4,16.25,11.191051965336882,68.53335190156517,0,0.0,0.0,0.0
26,0.0,0.0,,4,29.5,24.719261826655902,164.90195162555216,0,0.0,0.0,0.0
19,0.0,0.0,,3,20.0,20.750987292768837,120.04596137460074,2,7.5,4.07260526110877,20.39789465203222
6,0.0,0.0,,3,28.333333333333332,10.79690386590372,142.58512155438856,0,0.0,0.0,0.0
7,0.0,0.0,,0,0.0,0.0,0.0,1,9.5,3.5334913694876717,14.06372727755522
25,0.0,0.0,,6,21.666666666666668,15.985480604848261,111.89517784881286,0,0.0,0.0,0.0
24,0.0,0.0,,5,13.0,21.3864080614403,129.14406453343707,1,7.5,11.91822685984244,25.05876190429203
23,0.0,0.0,,7,29.857142857142858,20.249210804392884,117.94774859900255,0,0.0,0.0,0.0
26,0.0,0.0,,3,35.333333333333336,28.98035700599617,222.41633921775642,0,0.0,0.0,0.0
9,0.0,0.0,,2,36.5,10.774588729895582,153.31811175704593,1,7.0,6.2907091437571525,14.439816613762257
19,0.0,0.0,,3,24.0,4.803105836678114,82.52450773695547,0,0.0,0.0,0.0
17,1.0,0.0,,5,15.4,20.05985352431252,110.26995302509629,0,0.0,0.0,0.0
23,0.0,0.0,,4,43.0,24.87011761847968,162.02538615073627,0,0.0,0.0,0.0
12,1.0,0.0,,4,19.25,19.81414802730986,102.68520948608551,0,0.0,0.0,0.0
2,1.0,0.0,,2,17.0,6.191428593054051,55.657514902820814,0,0.0,0.0,0.0
6,0.0,0.0,,6,17.833333333333332,19.379854183454437,132.2809591935539,0,0.0,0.0,0.0
18,1.0,0.0,,5,18.4,24.429292261877684,148.2172238334769,0,0.0,0.0,0.0
18,1.0,0.0,,5,28.0,36.37860807615452,240.35781095657302,0,0.0,0.0,0.0
23,0.0,0.0,,3,31.0,13.518987292127827,97.7385407525086,0,0.0,0.0,0.0
19,0.0,0.0,,4,16.0,14.761168038514455,95.47284287526342,2,8.25,3.411943296639702,20.824978803018855
23,0.0,0.0,,5,22.4,21.628684841721096,105.62537431647964,1,10.0,2.5071485016493233,20.950700766918622
22,0.0,0.0,,3,7.333333333333333,13.163980522356615,55.92551354818526,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,5,31.6,25.044832202891673,187.69413868265335,0,0.0,0.0,0.0
23,0.0,0.0,,6,16.0,22.150610663858128,112.40443218047513,0,0.0,0.0,0.0
19,1.0,0.0,,2,98.0,21.948874488565007,336.3078203827076,0,0.0,0.0,0.0
13,0.0,0.0,,5,22.8,15.770482106607853,95.82359074279321,0,0.0,0.0,0.0
17,1.0,0.0,,2,19.5,27.717049874139096,185.19401643720605,1,10.0,4.376035413111091,21.864581747934448
14,0.0,0.0,,4,12.75,17.870537048192226,85.43095521350199,0,0.0,0.0,0.0
15,0.0,0.0,,4,41.25,25.377501581634718,205.34250573437535,0,0.0,0.0,0.0
23,0.0,0.0,,6,26.833333333333332,20.497713070605087,121.37389883240728,1,9.0,5.260120818725636,31.550166634787338
8,1.0,0.0,,2,43.5,22.620130728594205,229.6748840232225,0,0.0,0.0,0.0
25,0.0,0.0,,6,32.333333333333336,9.689670647356118,115.29967969827074,0,0.0,0.0,0.0
2,1.0,0.0,,2,12.0,18.326336758830987,85.16833948832112,0,0.0,0.0,0.0
19,1.0,0.0,,3,64.33333333333333,22.591841048637207,257.61974656940055,0,0.0,0.0,0.0
18,1.0,0.0,,6,26.333333333333332,34.33458913696254,222.76424767268068,0,0.0,0.0,0.0
2,0.0,0.0,,6,21.333333333333332,4.492733798039736,24.233682996658732,0,0.0,0.0,0.0
22,0.0,0.0,,2,19.0,10.30200680327982,41.30496249374194,0,0.0,0.0,0.0
7,1.0,0.0,,6,9.666666666666666,15.864827053417391,90.21924119101527,2,8.75,4.374898446135317,16.460226784751942
25,0.0,0.0,,3,59.0,34.42564141080204,281.3570695087928,0,0.0,0.0,0.0
9,0.0,0.0,,4,9.5,13.190644429762948,55.631308080384116,0,0.0,0.0,0.0
13,1.0,0.0,,2,15.0,16.03196142710698,59.510921627046635,0,0.0,0.0,0.0
22,0.0,0.0,,5,19.2,21.447135354912035,99.65123059040583,0,0.0,0.0,0.0
17,1.0,0.0,,5,26.8,26.555467857264933,163.68678974932567,2,7.25,3.8774898241552447,20.002845988163152
24,1.0,0.0,,3,16.333333333333332,26.858194912373694,117.65932991116019,0,0.0,0.0,0.0
24,0.0,0.0,,7,18.285714285714285,19.28185882376609,118.4322184607242,0,0.0,0.0,0.0
13,1.0,0.0,,5,29.0,18.89914440457169,165.8199343624828,0,0.0,0.0,0.0
7,0.0,0.0,,1,11.0,27.097767378896346,130.60347896256462,1,9.5,3.8679821235775993,8.707762304726042
12,0.0,0.0,,6,20.0,21.061649922319308,133.81699643009236,0,0.0,0.0,0.0
14,0.0,0.0,,5,14.8,16.48311529405203,92.43968350746947,0,0.0,0.0,0.0
22,0.0,0.0,,5,11.6,21.279854664305,93.6625357448358,0,0.0,0.0,0.0
13,1.0,0.0,,5,27.2,17.867003637440675,164.72079190536505,0,0.0,0.0,0.0
18,1.0,0.0,,3,34.333333333333336,21.188442581627083,147.8052952133974,1,12.0,3.6091363260601232,25.43704829474794
17,1.0,0.0,,5,28.8,24.37659392751749,133.2071528324364,0,0.0,0.0,0.0
1,1.0,0.0,,5,24.4,10.195026684280077,67.47215266984189,0,0.0,0.0,0.0
6,0.0,0.0,,3,24.666666666666668,4.225951366275533,124.71559277658223,0,0.0,0.0,0.0
24,1.0,0.0,,3,15.666666666666666,22.557553676945133,134.5693188484278,2,8.5,4.038349226010971,22.64120291365429
17,1.0,0.0,,5,12.2,19.76046629858626,69.23413835541501,1,7.5,3.5404603087622233,16.65620838075882
4,0.0,0.0,,7,31.142857142857142,28.4303175524477,200.94997748635822,0,0.0,0.0,0.0
17,1.0,0.0,,2,26.5,27.894822301569555,184.9472595342206,1,7.5,3.5404603087622233,16.65620838075882
12,0.0,0.0,,5,21.8,24.616224015509392,157.00803036121619,0,0.0,0.0,0.0
18,1.0,0.0,,3,51.333333333333336,28.124808500773867,289.6678083158214,0,0.0,0.0,0.0
14,0.0,0.0,,3,43.333333333333336,26.072753758486716,161.4053834740857,1,7.5,9.25896316858049,10.231483032142938
18,1.0,0.0,,6,23.333333333333332,26.83303371262674,158.67499380388432,0,0.0,0.0,0.0
26,0.0,0.0,,4,45.25,22.2995121874264,133.8256408311101,2,8.0,3.680986842352847,21.385199002075282
7,0.0,0.0,,0,0.0,0.0,0.0,2,9.25,6.87834931263176,26.694414267394734
16,1.0,0.0,,3,30.0,8.79142922702106,36.87962470255365,0,0.0,0.0,0.0
3,0.0,0.0,,9,13.555555555555555,15.886972300236335,88.57756675282091,0,0.0,0.0,0.0
