participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
18,1.0,0.0,,2,44.0,32.755910461857574,288.0462428499703,0,0.0,0.0,0.0
23,0.0,0.0,,3,22.666666666666668,15.32618861035896,93.73265316331452,0,0.0,0.0,0.0
19,1.0,0.0,,3,31.333333333333332,13.987001973314038,121.118633939588,0,0.0,0.0,0.0
7,1.0,0.0,,4,7.0,14.411578234591312,75.95930725691024,0,0.0,0.0,0.0
3,1.0,0.0,,2,19.5,24.675728510791977,121.39467831133119,1,7.0,3.210537563800856,17.86054182732289
13,1.0,0.0,,2,23.0,14.23840803095239,87.53611557729317,0,0.0,0.0,0.0
18,1.0,0.0,,4,13.75,19.12159154056421,152.1187273894445,0,0.0,0.0,0.0
9,1.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,2,29.0,10.130390250674369,73.24618116909087,0,0.0,0.0,0.0
1,1.0,0.0,,3,11.333333333333334,9.635022587583128,44.351959870204986,1,7.0,3.088569505329095,16.20254288018477
24,1.0,0.0,,1,23.0,9.88967755183162,217.57290614029517,0,0.0,0.0,0.0
14,0.0,0.0,,1,25.0,2.2744782533258543,18.235358330858524,0,0.0,0.0,0.0
22,0.0,0.0,,1,13.0,13.781213828617048,55.22874280960611,0,0.0,0.0,0.0
26,0.0,0.0,,1,70.0,26.671498584339876,279.54222459545485,0,0.0,0.0,0.0
16,1.0,0.0,,3,22.0,23.318289514456747,95.85814338911756,0,0.0,0.0,0.0
22,0.0,0.0,,1,20.0,19.154126456132605,69.25852094869921,0,0.0,0.0,0.0
3,1.0,0.0,,1,95.0,6.955349956753685,82.61256015942587,0,0.0,0.0,0.0
12,1.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,3,12.333333333333334,37.44799650307146,193.39974121048658,0,0.0,0.0,0.0
9,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,12.0,41.02756356567615,204.10108851934456,0,0.0,0.0,0.0
5,0.0,0.0,,2,14.5,39.98482812912688,195.86035414419686,0,0.0,0.0,0.0
7,0.0,0.0,,1,13.0,1.7154056654816112,17.339185780547325,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0,2,9.0,3.245143282049695,18.919100076435353
12,1.0,0.0,,2,14.5,3.1024813196925933,14.846365076962478,0,0.0,0.0,0.0
3,1.0,0.0,,1,74.0,6.955349956753685,82.10599908816712,0,0.0,0.0,0.0
15,0.0,0.0,,2,10.5,9.244773678848565,82.76366977732846,1,7.0,7.787800571031965,31.077545167268426
12,1.0,0.0,,5,12.0,17.62359168753547,97.15659242401694,0,0.0,0.0,0.0
26,0.0,0.0,,1,47.0,27.11794225749278,165.28568948406559,0,0.0,0.0,0.0
18,1.0,0.0,,2,46.0,24.2789628459288,256.96014905911227,0,0.0,0.0,0.0
15,0.0,0.0,,2,20.5,53.456578591262534,244.2116579679213,0,0.0,0.0,0.0
25,0.0,0.0,,2,33.5,25.23661327276845,126.73253254234616,0,0.0,0.0,0.0
14,0.0,0.0,,1,12.0,0.9944471650766,10.9389188158426,1,10.5,7.269451842064805,11.405481248120822
7,1.0,0.0,,1,70.0,4.093924490029022,18.883826092073505,0,0.0,0.0,0.0
9,0.0,0.0,,0,0.0,0.0,0.0,2,9.0,6.768512229455467,26.83694031789173
18,1.0,0.0,,1,18.0,1.4119012367393102,15.097383256346529,0,0.0,0.0,0.0
21,1.0,0.0,,2,10.0,53.09205519292336,311.67176041859034,0,0.0,0.0,0.0
5,0.0,0.0,,1,12.0,38.88453483657957,133.45613357655725,0,0.0,0.0,0.0
17,1.0,0.0,,1,40.0,1.7603637878335932,16.364744143320156,1,7.0,3.9265991967694953,22.768128350495964
14,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,3,13.666666666666666,17.40836041760437,90.87723768139074,0,0.0,0.0,0.0
9,0.0,0.0,,4,8.75,10.964236779295405,50.009267221043515,0,0.0,0.0,0.0
6,0.0,0.0,,2,10.0,4.814716689982511,17.22716374810689,0,0.0,0.0,0.0
13,1.0,0.0,,1,93.0,24.875911350689574,176.5567974068485,0,0.0,0.0,0.0
12,1.0,0.0,,1,23.0,2.1401770781798364,4.561775454544238,0,0.0,0.0,0.0
14,0.0,0.0,,2,42.5,19.66505406334458,116.63113061742187,0,0.0,0.0,0.0
4,0.0,0.0,,2,7.0,5.274970056065582,26.416787353114398,0,0.0,0.0,0.0
4,0.0,0.0,,3,25.0,29.734718302723355,196.1386339282702,0,0.0,0.0,0.0
18,1.0,0.0,,2,27.5,27.284579205403816,232.36036019153536,0,0.0,0.0,0.0
22,0.0,0.0,,2,28.0,11.785671640917696,56.05655765097935,0,0.0,0.0,0.0
18,1.0,0.0,,1,100.0,49.48811100572481,523.7381402643585,0,0.0,0.0,0.0
2,0.0,0.0,,1,49.0,34.00505383974726,257.41843321200713,0,0.0,0.0,0.0
3,0.0,0.0,,3,19.666666666666668,14.257027284970619,99.19494359861945,0,0.0,0.0,0.0
8,1.0,0.0,,1,50.0,10.294657166274192,233.64149375737236,0,0.0,0.0,0.0
4,0.0,0.0,,3,26.666666666666668,7.605921377172396,46.627729584560434,0,0.0,0.0,0.0
8,1.0,0.0,,2,36.0,27.38749412643142,176.88769608044143,0,0.0,0.0,0.0
7,0.0,0.0,,1,9.0,31.123139163500763,110.21970821465466,0,0.0,0.0,0.0
7,1.0,0.0,,3,6.666666666666667,18.206284429028653,95.9112158085826,0,0.0,0.0,0.0
15,1.0,0.0,,1,19.0,27.86582067534516,118.26203782214175,0,0.0,0.0,0.0
15,0.0,0.0,,2,38.0,19.786100726476185,120.99099842592419,0,0.0,0.0,0.0
9,1.0,0.0,,1,92.0,26.546812100729568,84.08899313042869,0,0.0,0.0,0.0
2,0.0,0.0,,2,13.5,3.6252552833839116,45.315691042298596,0,0.0,0.0,0.0
25,0.0,0.0,,2,37.0,22.389558594656226,250.2637781628415,0,0.0,0.0,0.0
4,0.0,0.0,,1,82.0,4.55460072550102,30.70350738037335,0,0.0,0.0,0.0
14,0.0,0.0,,2,21.5,12.336492293390576,27.706448011297105,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0,1,7.5,9.25896316858049,10.231483032142938
22,0.0,0.0,,3,14.333333333333334,24.12867756206998,105.68436754959163,0,0.0,0.0,0.0
15,0.0,0.0,,2,12.5,5.212281994060835,17.2232266725488,0,0.0,0.0,0.0
24,1.0,0.0,,1,23.0,27.035975227809946,166.84807501389972,1,10.5,2.5863910282153086,17.45637573543017
24,1.0,0.0,,2,16.0,17.317828049578424,65.56690961424799,0,0.0,0.0,0.0
19,1.0,0.0,,1,116.0,5.235187759658249,18.72003173828125,0,0.0,0.0,0.0
17,1.0,0.0,,1,9.0,13.383439775297889,29.99819088295328,0,0.0,0.0,0.0
14,0.0,0.0,,2,18.0,3.7596780770709435,18.48872823284802,0,0.0,0.0,0.0
3,1.0,0.0,,2,15.0,17.904206447024258,80.62640006869418,0,0.0,0.0,0.0
16,1.0,0.0,,1,12.0,21.705633536275265,82.1495972721096,0,0.0,0.0,0.0
14,0.0,0.0,,1,8.0,2.9265641351080185,10.357416620348497,0,0.0,0.0,0.0
21,1.0,0.0,,3,8.666666666666666,23.413677208929286,133.5111860806738,1,8.0,3.642798978783072,18.20700401450663
2,0.0,0.0,,2,22.5,2.7061019313847905,43.133925946065744,0,0.0,0.0,0.0
4,0.0,0.0,,1,34.0,25.38483318165924,67.74412332171356,0,0.0,0.0,0.0
9,1.0,0.0,,1,49.0,2.8036888605668326,11.207104269669378,0,0.0,0.0,0.0
23,0.0,0.0,,1,9.0,23.026443486855584,101.01430818021397,0,0.0,0.0,0.0
13,0.0,0.0,,1,18.0,20.386023680519482,41.03365667817775,0,0.0,0.0,0.0
19,1.0,0.0,,1,104.0,3.4778268248378947,16.701916536734114,0,0.0,0.0,0.0
7,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,22.0,14.329746634208053,300.92467931836876,0,0.0,0.0,0.0
26,0.0,0.0,,1,94.0,36.062567924096314,421.8013250691165,0,0.0,0.0,0.0
