participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
9,1.0,1.0,1.0,2,23.5,23.375281109675598,141.8210625440442,1,8.0,3.1326675118312197,17.653291420233977
24,0.0,1.0,0.5,3,25.0,33.62192078452719,197.22062125454545,1,9.0,3.3103021120926854,23.670770472304113
24,1.0,1.0,1.0,1,6.0,18.983081432166138,88.41594782494272,0,0.0,0.0,0.0
25,1.0,1.0,1.0,4,17.25,7.160161365623076,81.50547278411483,0,0.0,0.0,0.0
17,0.0,1.0,0.5,2,12.5,4.2738395839042145,16.784210049804265,3,9.0,3.4997014594019844,25.150208196723952
22,1.0,1.0,1.0,5,15.0,15.680446742856407,92.647065956738,0,0.0,0.0,0.0
18,0.0,1.0,0.0,3,75.33333333333333,44.210921607966704,451.0292196985143,0,0.0,0.0,0.0
24,1.0,1.0,0.5,6,25.166666666666668,25.428552931267337,120.04687747316073,0,0.0,0.0,0.0
6,0.0,1.0,0.0,2,21.5,8.304315395696717,23.01295395742243,1,8.0,5.003855490416845,24.36408213376869
9,1.0,1.0,1.0,4,40.75,28.66047857457581,189.90677038185294,1,8.5,5.013684057549861,15.18023359670654
6,0.0,1.0,0.5,2,7.5,20.851405947274273,98.08155894035966,1,8.0,4.772686047598079,16.31266709195345
9,1.0,1.0,0.5,3,28.666666666666668,1.7776426140994535,22.540365988005068,0,0.0,0.0,0.0
2,1.0,1.0,0.5,5,12.8,16.437043706764236,123.95494228410868,1,7.0,3.5122812729598696,17.321118183890064
21,1.0,1.0,1.0,3,37.666666666666664,28.19784129050886,188.77337077099006,0,0.0,0.0,0.0
23,0.0,1.0,0.5,4,18.75,15.853117203716867,74.81549586031475,0,0.0,0.0,0.0
7,1.0,1.0,1.0,3,14.333333333333334,23.791651981865044,92.74122034511117,0,0.0,0.0,0.0
23,1.0,1.0,0.5,3,7.666666666666667,22.115131627275016,83.35007233170401,1,7.0,3.603463233919815,17.935302560714874
23,0.0,1.0,0.0,3,25.0,10.738868919465604,46.16699107243961,0,0.0,0.0,0.0
16,1.0,1.0,1.0,4,10.25,13.565012858573878,72.75851539289167,2,8.5,2.55961016045534,16.44879876938374
24,1.0,1.0,0.5,1,31.0,25.299527394456167,77.96531475398287,0,0.0,0.0,0.0
19,1.0,1.0,1.0,3,27.333333333333332,4.722444749443797,13.144079981859997,1,7.0,0.6467751180426788,3.324986464569638
2,0.0,1.0,0.0,3,39.333333333333336,7.046353132377015,32.823433261612585,0,0.0,0.0,0.0
17,0.0,1.0,0.5,1,36.0,32.833271910293924,171.70224870779603,0,0.0,0.0,0.0
23,1.0,1.0,1.0,7,17.428571428571427,16.632981223869056,84.3312783059301,1,7.0,4.032614903747471,19.788621560074088
14,0.0,1.0,0.5,3,15.333333333333334,13.280118323109493,91.59592873269658,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,19.0,27.97541425888612,148.39476262434783,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,15.5,24.71954495029088,160.91326087960184,0,0.0,0.0,0.0
13,1.0,1.0,1.0,4,45.5,25.0317915473494,150.9961114473114,0,0.0,0.0,0.0
4,1.0,1.0,1.0,4,24.0,14.523857273968984,113.27330578999539,0,0.0,0.0,0.0
15,1.0,1.0,0.5,6,13.333333333333334,12.757526635724465,71.43199158090619,0,0.0,0.0,0.0
3,0.0,1.0,0.5,2,30.5,8.683786300139253,26.847656028510155,0,0.0,0.0,0.0
15,0.0,1.0,0.5,5,10.0,10.17165808943768,58.45695260709739,0,0.0,0.0,0.0
6,1.0,1.0,1.0,3,12.0,2.9225065170066262,13.537833126444605,1,9.0,2.9580332688094813,20.802419809174673
16,1.0,1.0,1.0,2,23.0,16.8971878678851,54.61981298120046,1,7.5,8.592739514452127,17.99483166233977
11,1.0,1.0,1.0,3,29.666666666666668,16.184046996664502,117.85961014854026,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,17.0,29.601461423648534,142.24068780636378,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,2,43.0,17.318896919958547,65.59103528519117,1,9.0,15.773436681543426,33.301926981949634
7,1.0,1.0,1.0,2,11.5,14.50509242182144,46.71358460922572,2,8.5,3.9964729333426394,9.068259129557772
7,1.0,1.0,1.0,2,23.0,10.991383800907519,26.003572268350453,1,12.5,3.1706591416290797,14.24562830043212
11,1.0,1.0,1.0,5,42.4,27.340195911454536,228.4959727113357,1,9.5,2.8444772001158425,15.786415033648126
8,1.0,1.0,1.0,5,14.0,21.446733514949614,112.25469444936493,2,7.75,4.779187328726698,21.068721655307495
21,1.0,1.0,0.0,4,17.75,25.798648309968755,221.90892031293475,0,0.0,0.0,0.0
26,1.0,1.0,1.0,7,24.0,19.37047276280779,118.16046100203148,0,0.0,0.0,0.0
4,0.0,1.0,0.5,8,19.875,20.102196042314233,119.75168327211865,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,1,56.0,24.68680931740508,125.09031584121423,1,6.5,6.884654041130158,25.288336432261566
24,1.0,1.0,0.5,6,18.666666666666668,26.5351383756331,173.91915550123034,0,0.0,0.0,0.0
4,0.0,1.0,0.5,2,82.0,28.517120247412233,272.8371408057082,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,14.8,19.988587795459598,110.92738058592465,0,0.0,0.0,0.0
23,1.0,1.0,1.0,4,32.5,24.983816547304166,199.81303804197557,0,0.0,0.0,0.0
23,1.0,1.0,1.0,5,30.8,26.81600607805948,128.1176102992038,0,0.0,0.0,0.0
24,0.0,1.0,0.5,5,10.8,25.434393802993704,98.48903570223813,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,14.0,14.36546050402821,51.754732582172345,1,8.5,6.805403100720681,10.44268709127314
17,1.0,1.0,1.0,4,15.0,24.82891003290934,99.3184360163195,1,8.0,4.044955737303578,23.763839503399083
15,1.0,1.0,0.5,6,13.0,5.773585143062678,33.115797930278895,0,0.0,0.0,0.0
5,1.0,1.0,0.5,3,21.333333333333332,28.195896678258336,156.9993257161386,0,0.0,0.0,0.0
4,1.0,1.0,0.5,7,15.142857142857142,25.440459300958846,112.06163887792552,0,0.0,0.0,0.0
25,1.0,1.0,1.0,6,24.666666666666668,27.892039441417527,195.80573182710052,2,10.75,8.462856331501003,29.64024616339614
3,0.0,1.0,0.5,4,30.0,24.751332270269497,145.55046168933356,0,0.0,0.0,0.0
1,1.0,1.0,1.0,4,60.75,26.68117250335412,170.55027559361525,0,0.0,0.0,0.0
3,0.0,1.0,0.5,4,20.5,27.43009830618355,131.04651767829233,0,0.0,0.0,0.0
8,1.0,1.0,1.0,5,11.6,8.23179944139514,51.472899342298774,1,7.5,9.336539708805327,4.1644713903145805
5,1.0,1.0,0.5,2,10.5,18.589986505474144,74.40871571387991,0,0.0,0.0,0.0
18,0.0,1.0,0.5,6,31.0,25.14088391682219,148.3110189456947,1,7.0,3.704785095056962,17.55995320046808
6,0.0,1.0,0.0,3,17.333333333333332,0.4914355414967046,5.0714687469400594,1,10.0,3.303576837433491,10.749616453514403
24,0.0,1.0,0.5,5,44.0,42.333895259134586,340.84443084256895,0,0.0,0.0,0.0
9,0.0,1.0,0.0,4,11.5,1.1853866530263693,10.72828395828298,0,0.0,0.0,0.0
13,0.0,1.0,0.5,2,23.0,20.009327995999794,159.85920224768597,0,0.0,0.0,0.0
14,1.0,1.0,1.0,1,12.0,31.9307159994992,206.47117215474483,1,9.0,3.0775082742496638,20.118613255217902
1,1.0,1.0,1.0,5,25.4,16.109796435888235,93.61855630521143,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,27.0,14.100126186323267,39.298981698064665,0,0.0,0.0,0.0
8,1.0,1.0,0.5,5,20.6,10.292025542137559,63.56071067507596,0,0.0,0.0,0.0
24,0.0,1.0,0.5,5,18.6,18.112907907890264,191.86412719358142,0,0.0,0.0,0.0
13,0.0,1.0,0.0,6,26.333333333333332,10.162968345797902,72.7857654987383,0,0.0,0.0,0.0
4,0.0,1.0,0.5,4,17.0,18.04726926973372,101.91721546837238,1,8.5,3.682373068340895,22.170388915766
9,0.0,1.0,0.5,7,12.0,16.170795331941058,54.053959364803,0,0.0,0.0,0.0
22,1.0,1.0,0.5,4,21.25,15.78107708806823,96.43533761696345,0,0.0,0.0,0.0
18,1.0,1.0,1.0,3,17.0,29.56396712541299,138.4256009760994,1,10.5,3.1753036012036593,8.566145984245864
8,1.0,1.0,0.0,6,31.0,24.744390917874767,170.92846957729503,0,0.0,0.0,0.0
24,0.0,1.0,0.5,5,39.6,19.51077817113688,172.75211733436385,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,28.5,28.255615633327594,175.73018701199695,0,0.0,0.0,0.0
19,1.0,1.0,1.0,5,16.2,3.664466807157484,10.600699479976376,0,0.0,0.0,0.0
21,1.0,1.0,0.5,3,58.0,26.34586812951494,162.65184994477573,1,8.0,4.023910663475339,19.224457842918078
12,0.0,1.0,0.5,4,14.75,20.225807212120404,96.76515890511368,0,0.0,0.0,0.0
22,0.0,1.0,0.5,4,21.5,18.17953228216122,105.38116898113894,0,0.0,0.0,0.0
15,0.0,1.0,0.5,6,28.333333333333332,23.62601854310363,136.11303912169527,0,0.0,0.0,0.0
9,0.0,1.0,0.0,4,12.75,19.987956879364514,120.52755534028967,1,8.0,3.936481013342002,19.0950202879163
7,0.0,1.0,0.5,2,11.5,16.84157431135018,65.23526181141328,2,7.75,3.5301017576812885,8.620428525957848
23,1.0,1.0,1.0,3,74.0,36.03249464344901,353.8787382913751,0,0.0,0.0,0.0
16,1.0,1.0,0.0,5,26.8,13.54506627471934,102.02589844871615,1,8.0,3.902736472497944,19.00602924543446
23,0.0,1.0,0.0,8,17.875,22.2290752045334,111.87028816147641,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,5,26.6,36.92261159459995,221.9900053700826,3,11.333333333333334,2.5611974066447756,18.604056754970077
4,1.0,1.0,0.5,6,24.666666666666668,16.602259025209296,110.10886639211982,1,9.0,12.46366210060955,32.5784041478629
4,0.0,1.0,0.5,4,27.75,19.422368526260577,88.39746973346871,1,9.0,3.6964412503404196,24.619400974230636
12,1.0,1.0,1.0,2,37.5,17.3843175513171,54.746942846496395,0,0.0,0.0,0.0
8,1.0,1.0,1.0,7,6.428571428571429,23.260085135979867,113.60121771009167,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,9.4,10.560051096330895,56.68114160790672,2,8.0,7.071648081693354,31.20346528278221
6,0.0,1.0,0.0,2,25.0,19.003095387052333,128.9505742560014,0,0.0,0.0,0.0
14,1.0,1.0,1.0,5,25.6,16.39083985862809,120.55385975890196,0,0.0,0.0,0.0
14,1.0,1.0,0.5,7,23.428571428571427,21.25235757475979,202.53389061257843,0,0.0,0.0,0.0
24,1.0,1.0,0.5,6,11.333333333333334,13.321631625351282,73.83317095957288,0,0.0,0.0,0.0
3,1.0,1.0,1.0,6,21.833333333333332,28.23599177264468,151.84337263962286,0,0.0,0.0,0.0
13,1.0,1.0,1.0,5,27.4,25.06207423162707,145.18232569815567,0,0.0,0.0,0.0
18,1.0,1.0,1.0,6,23.333333333333332,27.09392954925525,157.71260571660324,2,7.5,3.1848482729368497,17.66054886202463
21,0.0,1.0,0.5,6,10.833333333333334,15.20742901846313,67.79157508817144,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,65.5,17.122020102927586,136.5652100164184,1,10.5,3.7347768238756673,11.203122912539559
4,1.0,1.0,1.0,6,11.0,16.138708051434765,59.49108677876893,1,8.5,5.838405953378213,27.016575740202352
6,0.0,1.0,0.5,0,0.0,0.0,0.0,2,7.25,2.1887021553970945,5.890113363025646
1,1.0,1.0,1.0,3,47.333333333333336,28.240110702926632,161.00932901234367,1,6.5,6.919581092293525,27.202545875895183
13,1.0,1.0,1.0,3,25.333333333333332,11.24121937826835,86.22236199264273,0,0.0,0.0,0.0
16,1.0,1.0,1.0,4,37.75,8.962494046522046,84.06694928766733,0,0.0,0.0,0.0
14,0.0,1.0,0.5,2,18.5,23.470082776834186,169.53296971977653,1,8.5,3.5030917023648946,18.123033188567632
21,1.0,1.0,1.0,1,26.0,29.037598644098072,183.13693168420804,0,0.0,0.0,0.0
18,1.0,1.0,0.0,3,23.333333333333332,25.913462375040186,196.27564659863262,0,0.0,0.0,0.0
2,0.0,1.0,0.5,5,27.0,13.668012862909816,125.02495161092968,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,21.2,26.567457639914625,177.5124930476365,0,0.0,0.0,0.0
7,1.0,1.0,1.0,3,21.333333333333332,4.57571992782659,29.556939938619127,0,0.0,0.0,0.0
12,0.0,1.0,0.5,3,6.666666666666667,20.415174499585326,64.57849496410564,0,0.0,0.0,0.0
5,1.0,1.0,0.0,5,18.8,31.503966045897478,140.12143150401795,0,0.0,0.0,0.0
13,0.0,1.0,0.5,1,108.0,33.20319256884737,411.05525689224737,0,0.0,0.0,0.0
3,1.0,1.0,0.5,3,29.333333333333332,24.74085637575472,139.4489122198976,0,0.0,0.0,0.0
24,1.0,1.0,1.0,6,9.666666666666666,16.295927738705466,74.86961593155526,1,8.5,6.041690690054722,13.48538437778873
14,1.0,1.0,1.0,2,18.0,11.181820939619097,37.53012902716637,2,9.75,3.9473723597984236,14.59763282867744
22,1.0,1.0,1.0,9,18.333333333333332,11.102101721949948,69.80909368786432,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,2,58.0,14.20590858862688,120.13628667267633,0,0.0,0.0,0.0
24,1.0,1.0,0.5,4,20.5,19.042792024784074,98.75368753838833,0,0.0,0.0,0.0
4,1.0,1.0,1.0,4,21.5,25.61812749841489,150.70539417611457,0,0.0,0.0,0.0
13,1.0,1.0,1.0,6,24.833333333333332,25.183921672855927,169.99945873784108,0,0.0,0.0,0.0
21,1.0,1.0,0.0,5,17.0,17.98689081141751,153.37589116339814,0,0.0,0.0,0.0
2,1.0,1.0,0.0,4,26.75,21.995444129186865,168.44694751767818,0,0.0,0.0,0.0
23,1.0,1.0,0.5,3,22.0,18.96292643425709,73.77733623704627,0,0.0,0.0,0.0
26,1.0,1.0,1.0,2,46.5,32.166269654971536,233.37237109613935,0,0.0,0.0,0.0
26,1.0,1.0,1.0,4,10.0,10.517481220496233,59.12913004850752,0,0.0,0.0,0.0
21,0.0,1.0,1.0,5,36.0,13.205546501464747,52.47595186708647,0,0.0,0.0,0.0
23,0.0,1.0,0.5,4,37.25,27.435372550950966,239.3757992122,1,9.0,11.308362706938665,10.38783521881989
6,0.0,1.0,0.5,7,9.428571428571429,19.51556769495624,81.61633333691293,2,10.5,3.403755073466646,27.963981482327767
6,1.0,1.0,1.0,3,21.0,12.112487324316726,89.55008954694478,0,0.0,0.0,0.0
3,1.0,1.0,1.0,1,7.0,30.72712950125518,75.34931728964892,1,11.0,4.781003239831694,17.754015074834655
24,0.0,1.0,0.5,8,18.25,25.685222797535495,146.43817645544982,0,0.0,0.0,0.0
23,0.0,1.0,0.5,7,24.428571428571427,20.6906084344941,142.89390632193945,0,0.0,0.0,0.0
3,0.0,1.0,0.5,2,10.5,17.342261793034854,101.33718120796087,1,8.0,2.2508438034294116,13.063780750061166
4,1.0,1.0,0.5,5,25.4,24.914247999977402,153.23909369197548,0,0.0,0.0,0.0
6,0.0,1.0,0.5,6,13.666666666666666,18.34242836645875,118.37216886393024,4,9.25,3.7478842604905136,23.394689281285068
9,1.0,1.0,1.0,4,24.5,23.564477636290633,210.26003477238416,3,11.333333333333334,3.6079731524424354,15.898180499334899
22,1.0,1.0,1.0,4,25.5,21.56577003870315,131.0302569206445,3,9.0,3.0369843553167946,19.918803832226356
15,1.0,1.0,1.0,2,26.5,20.483173926038575,120.7612020197275,1,10.0,2.79927152360957,21.593212926162664
18,1.0,1.0,1.0,3,47.0,34.77654308679693,222.51615073820076,0,0.0,0.0,0.0
26,1.0,1.0,1.0,3,10.666666666666666,20.79073110959746,82.2137886833177,0,0.0,0.0,0.0
23,0.0,1.0,0.5,7,32.857142857142854,22.818696169390197,184.86527003537907,0,0.0,0.0,0.0
17,0.0,1.0,0.5,4,32.0,31.063381227702088,232.07820697353947,0,0.0,0.0,0.0
15,0.0,1.0,0.5,5,21.6,21.389670268086242,120.60624532230061,1,8.0,4.7875453484447785,19.97242976643968
5,1.0,1.0,0.5,5,13.0,13.733306467193568,55.52517981864791,1,8.0,6.102642201345434,6.369658690366464
13,1.0,1.0,1.0,4,18.75,19.909134793280614,82.92739776313621,1,10.5,7.988478588604021,18.500720047542572
1,1.0,1.0,1.0,6,23.833333333333332,18.946148731442957,102.73509375205794,0,0.0,0.0,0.0
4,0.0,1.0,0.5,4,51.0,30.72364570559353,245.39472596061094,0,0.0,0.0,0.0
4,0.0,1.0,0.5,9,21.333333333333332,22.553002764386367,130.5342101496777,0,0.0,0.0,0.0
23,0.0,1.0,0.0,4,16.5,6.6539908495586175,71.32674705899278,1,7.0,3.918743668580606,19.05554284515222
14,0.0,1.0,0.5,2,39.0,6.031782392984665,65.74044373309522,0,0.0,0.0,0.0
1,1.0,1.0,1.0,3,13.666666666666666,9.572897740909921,51.29780494445566,0,0.0,0.0,0.0
17,0.0,1.0,0.5,2,48.0,28.2932589155845,230.8797118556602,1,8.0,3.0057122814043495,17.33785919859281
19,1.0,1.0,1.0,0,0.0,0.0,0.0,1,12.5,2.5402740228909764,16.756642025983176
23,0.0,1.0,0.5,8,13.25,16.077696541793813,96.54073497424329,0,0.0,0.0,0.0
24,1.0,1.0,1.0,1,29.0,3.8205354652143813,106.97499302600217,0,0.0,0.0,0.0
23,0.0,1.0,0.5,4,32.75,23.016295158438773,170.13841624360134,0,0.0,0.0,0.0
15,1.0,1.0,0.5,3,27.333333333333332,13.499017212212381,108.2788917835142,0,0.0,0.0,0.0
24,1.0,1.0,0.5,2,11.5,14.569126739990333,63.2221279465825,1,8.0,3.4832633966025393,20.139800612683864
18,1.0,1.0,0.0,3,22.333333333333332,30.352653403958822,180.9181330189642,0,0.0,0.0,0.0
17,1.0,1.0,1.0,2,15.0,33.08138381616007,159.27064761126678,2,12.75,3.092163238887744,25.426685958721507
6,1.0,1.0,0.0,6,22.166666666666668,25.954482683795348,131.7741150242454,0,0.0,0.0,0.0
