feature_subset,buffer_size,window_size,configuration,trial_id,model_name,model_params,avg_kappa,std_kappa,cv_kappa,ci_95_lower,ci_95_upper,t_statistic,p_value,standard_error,kappa_overall,avg_f1,std_f1,f1_overall,avg_accuracy,std_accuracy,accuracy_overall,balanced_accuracy,roc_avg,source_file
pupil_fixation_blink_saccade_features,250ms,1sec,pupil_fixation_blink_saccade_features_250ms_buff_1sec_window,894,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.8346938775510203, 'n_estimators': 52}",0.2827297975705584,0.1844690672498227,0.6524571121789396,0.18057423313796,0.38488536200315676,5.935996824792419,1.8172093045332183e-05,0.047629708356598625,0.2776444526490677,0.662147704179703,0.0981737640313973,0.6721219956514074,0.6778154884368675,0.0972555181246698,0.684981684981685,0.630964820619993,0.6116335771508186,/home/exx/caleb/Modeling_Rec_Memory/exp_3/train_results/exp3_feature_scaling_class_weights/pupil_fixation_blink_saccade_features/250ms_buff_1sec_window/full_search.csv
fixation_blink_features,250ms,1sec,fixation_blink_features_250ms_buff_1sec_window,760,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 1.8142857142857143, 'n_estimators': 74}",0.2737204235295181,0.222470276312621,0.8127646210829049,0.15052049096080306,0.3969203560982331,4.7651967688346994,0.00015084306037727035,0.0574415783456629,0.2338791747617725,0.6612944386893295,0.1114763878972856,0.6523508771929823,0.6771689185078772,0.1060654892602843,0.6666666666666666,0.6100661790316962,0.5934923952165332,/home/exx/caleb/Modeling_Rec_Memory/exp_3/train_results/exp3_feature_scaling_class_weights/fixation_blink_features/250ms_buff_1sec_window/full_search.csv
blink_saccade_features,0ms,2sec,blink_saccade_features_0ms_buff_2sec_window,818,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 1.5693877551020408, 'n_estimators': 63}",0.2577631730320937,0.2352434537304263,0.9126340701165117,0.12748969058226778,0.38803665548191957,4.243741794247251,0.0004090073301032948,0.06073959857348374,0.2230428360413588,0.6551855065548217,0.0985561597328606,0.6492577370442818,0.6615840267678992,0.1021526919592944,0.6501901140684411,0.6109442882698697,0.6201443904932278,/home/exx/caleb/Modeling_Rec_Memory/exp_3/train_results/exp3_feature_scaling_class_weights/blink_saccade_features/0ms_buff_2sec_window/full_search.csv
pupil_fixation_features,500ms,2sec,pupil_fixation_features_500ms_buff_2sec_window,323,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 1.3244897959183672, 'n_estimators': 85}",0.2529170742447494,0.2306802300813606,0.9120785173172212,0.12517062082180733,0.3806635276676915,4.246326684241366,0.0004069614880096717,0.05956137929362698,0.2274619635152523,0.6477501343536304,0.1141313397582678,0.651218203003286,0.6612977436506848,0.0948471102846836,0.654320987654321,0.6118763961280715,0.6065524944154876,/home/exx/caleb/Modeling_Rec_Memory/exp_3/train_results/exp3_feature_scaling_class_weights/pupil_fixation_features/500ms_buff_2sec_window/full_search.csv
pupil_blink_features,0ms,1sec,pupil_blink_features_0ms_buff_1sec_window,741,randomforest,"{'criterion': 'gini', 'max_features': 'log2', 'n_estimators': 189}",0.2433785664917132,0.3107405253969335,1.2767785178302211,0.07129619931079273,0.41546093367263365,3.033402655293128,0.004469687757374441,0.08023285865693774,0.2241095890410958,0.6472807692891022,0.144437460242109,0.6517874946588805,0.6781307254863879,0.1316813176767493,0.6745762711864407,0.6025062656641604,0.6202255639097743,/home/exx/caleb/Modeling_Rec_Memory/exp_3/train_results/exp3_feature_scaling_class_weights/pupil_blink_features/0ms_buff_1sec_window/full_search.csv
