trial_id,model_name,params,avg_f1,std_f1,avg_kappa,std_kappa,avg_accuracy,std_accuracy,f1_overall,kappa_overall,accuracy_overall,balanced_accuracy,roc_auc_overall,weighted_roc,roc_avg,confusion_matrix,y_pred,y_actual
412,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.537779851431579,0.07332074009404065,0.08885858994384868,0.14354743404273124,0.5444292949719243,0.0717737170213656,0.545084402267123,0.09216589861751157,0.5460829493087558,0.5460829493087558,"{0: 0.535068345756617, 1: 0.5350683457566169}","{0: 0.535068345756617, 1: 0.5350683457566169}",0.5350683457566169,"[[386 265]
 [326 325]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
481,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5371713060046688,0.07778807769782202,0.08784925071317826,0.15358544293921514,0.543924625356589,0.07679272146960756,0.5455373707924729,0.09370199692780334,0.5468509984639017,0.5468509984639016,"{0: 0.5283729863780406, 1: 0.5283729863780406}","{0: 0.5283729863780406, 1: 0.5283729863780406}",0.5283729863780406,"[[391 260]
 [330 321]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
270,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.536878495201784,0.09085157655963592,0.08744816752823734,0.17800293373683515,0.5437240837641186,0.08900146686841758,0.5422522519860906,0.08602150537634412,0.543010752688172,0.543010752688172,"{0: 0.5343238925816598, 1: 0.5343238925816598}","{0: 0.5343238925816598, 1: 0.5343238925816598}",0.5343238925816598,"[[380 271]
 [324 327]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
279,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5355070747091698,0.08197943792409433,0.0852882120013777,0.16153392279211462,0.5426441060006888,0.0807669613960573,0.5431578947368422,0.0875576036866359,0.543778801843318,0.5437788018433181,"{0: 0.5340773145886867, 1: 0.5340773145886867}","{0: 0.5340773145886867, 1: 0.5340773145886867}",0.5340773145886867,"[[378 273]
 [321 330]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
328,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5356608182333011,0.07768351779582401,0.08510273518280499,0.15239638709902165,0.5425513675914025,0.07619819354951081,0.5420054472909275,0.08602150537634412,0.543010752688172,0.543010752688172,"{0: 0.5368463028638442, 1: 0.5368463028638442}","{0: 0.5368463028638442, 1: 0.5368463028638442}",0.5368463028638442,"[[384 267]
 [328 323]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
411,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5351799281317013,0.07927618310931045,0.08444117789852967,0.15551198732476426,0.5422205889492648,0.07775599366238213,0.5436722607870776,0.08909370199692779,0.5445468509984639,0.5445468509984639,"{0: 0.5322804806973084, 1: 0.5322804806973085}","{0: 0.5322804806973084, 1: 0.5322804806973085}",0.5322804806973085,"[[383 268]
 [325 326]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
246,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5352832468979565,0.08253314842708903,0.08422388561227187,0.16268373385894597,0.542111942806136,0.08134186692947297,0.5449488136753915,0.09216589861751157,0.5460829493087558,0.5460829493087558,"{0: 0.5328774589960854, 1: 0.5328774589960854}","{0: 0.5328774589960854, 1: 0.5328774589960854}",0.5328774589960854,"[[388 263]
 [328 323]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
478,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5351566116060658,0.07504032386899326,0.08328116398914076,0.14736055397926337,0.5416405819945704,0.07368027698963169,0.5421938222847583,0.08602150537634412,0.543010752688172,0.543010752688172,"{0: 0.5299338604675308, 1: 0.5299338604675308}","{0: 0.5299338604675308, 1: 0.5299338604675308}",0.5299338604675308,"[[381 270]
 [325 326]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
460,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5349074310793313,0.07464624701625773,0.08303760108318813,0.14665450138802485,0.5415188005415941,0.07332725069401243,0.5423625785162243,0.08602150537634412,0.543010752688172,0.543010752688172,"{0: 0.5357443705890264, 1: 0.5357443705890266}","{0: 0.5357443705890264, 1: 0.5357443705890266}",0.5357443705890266,"[[378 273]
 [322 329]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
407,SVC,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5338850628034384,0.08089087712166622,0.08277342036870315,0.15940402050030772,0.5413867101843516,0.07970201025015383,0.541063419065463,0.08448540706605223,0.5422427035330261,0.5422427035330261,"{0: 0.5296660460923877, 1: 0.5296660460923877}","{0: 0.5296660460923877, 1: 0.5296660460923877}",0.5296660460923877,"[[386 265]
 [331 320]]",[1. 0. 1. ... 1. 0. 0.],[1. 1. 1. ... 0. 0. 0.]
