participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
25,1.0,1.0,1.0,3,24.0,25.483088065475027,169.06847678796868
21,1.0,1.0,1.0,1,22.0,13.490105574405451,283.29221706251343
4,1.0,1.0,0.5,2,46.5,19.011196300113326,139.71716953951187
10,0.0,1.0,0.5,2,9.5,9.034129638741955,41.00059816270485
23,1.0,1.0,1.0,3,16.666666666666668,18.9046313714467,151.22600323178833
3,0.0,1.0,0.5,2,7.5,12.885436699777355,52.60745427428067
3,0.0,1.0,0.5,1,32.0,27.195951671895074,82.89699257116798
19,1.0,1.0,0.0,2,29.5,32.10752182408362,214.33605350788264
25,0.0,1.0,0.5,1,48.0,28.44911493570595,189.01823762553374
13,1.0,1.0,1.0,3,23.0,8.401890463820033,89.32678274046208
18,1.0,1.0,1.0,2,36.5,38.75261963347688,235.04430462417633
2,0.0,1.0,0.0,2,20.0,10.50106353172301,54.40745735147388
14,1.0,1.0,0.5,1,33.0,24.132195751996058,87.74338607856374
8,1.0,1.0,1.0,2,11.5,4.53694287564146,12.194213991296778
19,1.0,1.0,1.0,1,27.0,21.39518050012258,92.22944408038762
3,1.0,1.0,0.5,2,6.0,23.169568712874703,70.12301174343138
8,1.0,1.0,0.0,1,24.0,13.717054550138421,41.89556405032614
26,0.0,1.0,0.0,1,11.0,24.496949547342037,69.24272254282297
15,0.0,1.0,0.5,3,8.666666666666666,21.568278578271574,77.32095526712082
16,0.0,1.0,0.5,1,18.0,31.052885568893743,183.70699806545036
17,0.0,1.0,0.5,1,57.0,25.8848179497748,87.08560793480969
9,1.0,1.0,1.0,2,21.5,18.900408925043244,73.54358822036741
7,1.0,1.0,0.5,2,18.5,22.226521376038086,70.594511986293
4,1.0,1.0,1.0,2,53.5,36.075913262706926,325.17659944866205
7,0.0,1.0,0.0,2,9.5,29.162006852658067,128.59611264291559
5,1.0,1.0,1.0,2,8.0,12.601228158403048,47.64850330826551
7,0.0,1.0,0.5,1,26.0,17.860906722816114,38.770230669395616
24,1.0,1.0,1.0,2,44.0,21.671484741771764,237.74697254173677
18,0.0,1.0,0.5,2,43.5,34.05121654906665,307.8625186328011
25,1.0,1.0,0.5,1,8.0,0.722691100156568,1.7306788319150257
22,0.0,1.0,0.5,3,13.333333333333334,13.671548245855734,71.32821499497659
12,1.0,1.0,0.5,1,8.0,30.424420195994635,121.31990036779881
8,0.0,1.0,0.5,2,29.5,17.95206591822375,156.02226553456342
18,1.0,1.0,1.0,1,28.0,18.64123563166518,47.14945827764203
18,1.0,1.0,1.0,1,52.0,26.13717156654724,182.33728686772247
17,1.0,1.0,1.0,3,16.0,38.75017338223663,154.3237033586676
1,1.0,1.0,0.5,2,26.0,4.5219178017528465,26.113885609276384
7,0.0,1.0,0.5,1,15.0,11.691403279366261,23.5920713058801
25,1.0,1.0,1.0,2,32.0,34.05073453101435,156.42484194979022
9,0.0,1.0,0.0,2,17.5,30.58614720979056,138.0518168506524
19,1.0,1.0,1.0,1,7.0,5.103103624441163,26.252809366041923
19,1.0,1.0,1.0,1,26.0,26.345802834093192,142.0441793264771
9,1.0,1.0,0.5,2,9.5,4.299911422525476,30.897173306238507
24,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,2,51.0,33.164502429473984,266.8258448389651
12,0.0,1.0,0.0,1,85.0,14.742459756910142,35.41932222275752
12,1.0,1.0,1.0,3,7.0,17.623479103522328,60.23791943292014
14,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,3,6.666666666666667,25.4885565879478,83.62997439411
17,1.0,1.0,1.0,2,24.5,5.490275277786139,89.75682260348478
12,1.0,1.0,1.0,1,13.0,21.53526686687644,118.99904019275554
9,0.0,1.0,0.0,2,17.5,6.585470541333612,24.22637093810486
8,1.0,1.0,0.0,1,66.0,14.418490691757558,31.325391246069792
13,1.0,1.0,1.0,1,13.0,19.128902477781473,134.94585120069604
22,1.0,1.0,1.0,2,22.5,8.576332801716958,50.955154022029745
14,1.0,1.0,1.0,2,17.5,13.464346847394205,40.05722417148385
22,1.0,1.0,1.0,3,24.333333333333332,15.809224111188685,81.3627249887445
4,1.0,1.0,1.0,2,29.5,25.671374781114945,126.56546552944612
8,1.0,1.0,0.5,4,14.75,28.66387333112288,191.02754685320613
24,0.0,1.0,0.5,1,16.0,17.047460367930807,56.572114281803394
6,1.0,1.0,0.0,1,74.0,53.57638585218478,360.372609650329
18,0.0,1.0,0.5,1,6.0,44.5829474367154,212.39835505046858
18,0.0,1.0,0.5,4,21.75,32.58384316050561,211.76372076340462
16,0.0,1.0,0.0,1,17.0,6.660376882674167,14.06837446748707
23,0.0,1.0,0.5,1,56.0,32.55801715718148,228.3199793853973
17,0.0,1.0,0.5,4,14.5,23.436745787304346,119.05282899244182
23,0.0,1.0,0.0,2,17.5,9.573387295643027,50.59303571496112
14,1.0,1.0,1.0,1,56.0,21.262081057202504,325.96508959014074
3,1.0,1.0,1.0,1,6.0,3.5856484082871116,10.72041100548636
14,1.0,1.0,1.0,1,6.0,25.94777547592381,113.10183701581761
3,0.0,1.0,0.5,2,6.5,12.365522598462796,36.53340558406581
9,0.0,1.0,0.5,2,26.5,3.394879784583593,14.323639106866242
15,1.0,1.0,0.5,1,11.0,5.782186039091808,17.65250839828553
24,1.0,1.0,0.5,4,13.0,24.2545993186746,141.0994975535624
19,1.0,1.0,1.0,3,23.0,20.2695111713119,182.64416695832188
21,0.0,1.0,0.5,3,12.666666666666666,24.34511327845925,130.38796526781076
25,1.0,1.0,1.0,2,16.0,12.43158648884234,39.338450851431894
25,0.0,1.0,0.5,2,6.5,25.367608913200083,110.93935939835315
14,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,1.0,1,36.0,13.453561304497551,31.64411904387109
3,1.0,1.0,1.0,2,15.0,13.480990188093768,129.47105278034155
4,1.0,1.0,1.0,2,11.5,10.408510725994665,49.5192892331949
23,1.0,1.0,1.0,3,13.0,4.391584682810422,24.093995041044547
25,1.0,1.0,1.0,1,66.0,28.856212688824424,276.0237135306505
24,0.0,1.0,0.5,1,19.0,21.07155709920816,109.71671632165757
6,0.0,1.0,0.5,3,10.333333333333334,9.993500559247407,60.06005850998158
3,0.0,1.0,0.5,1,18.0,4.4944507885792095,11.142696273839295
6,1.0,1.0,1.0,1,7.0,8.011655877925408,19.631969626690253
22,0.0,1.0,0.5,1,20.0,0.8677081749814993,7.035071504856643
7,1.0,1.0,1.0,1,56.0,22.180738304055964,54.71377269446766
12,1.0,1.0,0.5,3,11.0,25.448853871034277,97.28960974242786
6,1.0,1.0,1.0,4,14.75,16.591760120980886,116.9393354372819
26,1.0,1.0,1.0,2,31.0,20.699285209905938,178.69060328967106
6,0.0,1.0,0.0,2,53.5,41.923537671351156,261.6028855452885
24,1.0,1.0,1.0,1,16.0,41.405627809560215,190.08019901186822
16,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,1,20.0,33.15784532417053,210.3400950250381
3,0.0,1.0,0.5,1,44.0,29.21937420456863,181.22954083565992
25,0.0,1.0,0.0,2,21.5,17.08103548088938,135.7269184259266
2,1.0,1.0,0.5,1,7.0,36.22833075672352,169.44751127082267
24,0.0,1.0,0.5,2,17.0,22.90390772338434,99.87133170127281
9,1.0,1.0,1.0,1,24.0,5.052853546573046,59.81914913384251
15,0.0,1.0,0.5,3,18.666666666666668,10.908020436667412,57.98717567722275
18,1.0,1.0,1.0,3,12.666666666666666,22.043088243039353,103.89287084520122
7,1.0,1.0,1.0,1,26.0,29.68929183573415,110.37376031445726
24,0.0,1.0,0.5,1,17.0,51.23682528734485,266.338735865573
6,1.0,1.0,1.0,2,27.5,9.90878052983091,35.14671019895748
16,0.0,1.0,0.0,1,30.0,11.211121510953593,105.4756700767642
15,1.0,1.0,1.0,2,35.0,14.34159012972641,101.17992359257013
26,0.0,1.0,0.5,3,15.333333333333334,15.971859821915041,103.04942854772496
24,1.0,1.0,0.5,1,25.0,35.66291736612404,116.65539024623091
25,1.0,1.0,0.5,4,8.0,21.72509591983134,117.94556700039132
24,0.0,1.0,0.5,2,11.0,19.9068175469901,96.62623223284953
13,1.0,1.0,1.0,2,29.5,16.542397744923726,101.8668682674682
22,1.0,1.0,1.0,1,7.0,20.505221861037256,45.585691029724885
14,1.0,1.0,1.0,1,22.0,21.788511258265945,112.10549324813563
14,0.0,1.0,0.5,2,20.0,8.893771516086739,39.59442837435938
16,1.0,1.0,1.0,1,35.0,42.41714948662554,173.2162347551521
19,1.0,1.0,1.0,1,116.0,31.74990253898814,473.5269609685658
4,1.0,1.0,1.0,2,20.5,26.01768388884947,90.42530447392939
16,1.0,1.0,0.0,1,7.0,3.3424700669826626,12.387319720013293
24,1.0,1.0,0.5,3,9.0,13.581683383143783,53.933792319033614
21,1.0,1.0,0.5,1,38.0,33.04709194521622,210.6094892728606
17,0.0,1.0,0.5,2,26.0,34.50154376449363,125.13744796786105
13,1.0,1.0,1.0,1,20.0,24.87501807953861,67.25354878533388
24,0.0,1.0,0.5,2,19.5,22.24294746114603,154.5300148463979
6,0.0,1.0,0.5,4,8.0,10.620393986166548,50.72332304922636
1,0.0,1.0,0.5,1,17.0,9.316631023557848,114.36280598891699
10,0.0,1.0,0.5,1,19.0,27.33990448478501,438.33941719343323
23,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,33.0,23.93168900527722,181.41542545486888
4,0.0,1.0,0.5,4,20.25,35.12178038251648,143.85568304997025
2,1.0,1.0,1.0,1,65.0,13.982128322572231,284.68742880967784
26,1.0,1.0,1.0,3,12.666666666666666,30.23309459557632,173.44678711067547
12,0.0,1.0,0.5,2,16.0,14.385576931075786,70.46754313820065
14,0.0,1.0,0.5,1,6.0,5.031617958595877,10.388015957476005
14,1.0,1.0,1.0,2,9.5,8.220433625382572,69.87368581575186
24,1.0,1.0,0.5,2,37.0,24.663751936911705,179.5224009423639
3,1.0,1.0,0.5,1,52.0,1.1046656873679412,17.274679173083836
11,1.0,1.0,1.0,2,35.5,19.9115286428254,150.45951764015638
16,0.0,1.0,0.0,1,9.0,3.1144541274972375,18.192074925492015
22,1.0,1.0,0.5,1,27.0,9.311114558037838,22.176013223806567
3,1.0,1.0,1.0,3,14.0,6.6974377418613065,32.949084458517454
22,0.0,1.0,0.5,1,50.0,22.300813245758714,132.3768075970785
13,0.0,1.0,0.5,1,46.0,13.418226179281579,133.23087093381932
25,1.0,1.0,0.0,1,26.0,41.45430689042629,186.4333525257415
19,1.0,1.0,1.0,1,67.0,25.090961258305313,357.11895042017477
14,0.0,1.0,0.5,1,36.0,13.041796929309191,26.93252068422804
8,1.0,1.0,0.5,1,19.0,34.197693258872974,176.13902327707626
1,1.0,1.0,1.0,1,29.0,25.77069744711385,142.80529140702313
12,0.0,1.0,0.5,2,10.5,23.067012244900962,66.97257410540358
24,1.0,1.0,1.0,1,38.0,21.265908652420947,95.3151090831576
2,1.0,1.0,1.0,1,56.0,23.893922130455962,209.69826907327874
17,0.0,1.0,0.5,1,38.0,10.280095661086914,28.22757948770418
24,1.0,1.0,0.5,5,13.6,12.025851706988217,71.96482071108144
13,0.0,1.0,0.0,2,33.5,24.28659881937253,119.10923246203514
23,1.0,1.0,1.0,1,48.0,10.406480659335674,157.87758404614746
24,1.0,1.0,1.0,2,23.5,24.637797904167442,180.0453667441415
9,1.0,1.0,1.0,2,23.5,34.698791954128644,189.6723568035274
3,1.0,1.0,1.0,1,48.0,16.66306309109425,394.97970039588455
15,1.0,1.0,1.0,3,14.333333333333334,20.560364089546344,79.51551872713203
17,0.0,1.0,0.5,1,11.0,1.1839030091401634,7.105180988283382
22,1.0,1.0,1.0,3,7.0,11.670154446960288,51.84073761500213
15,1.0,1.0,1.0,1,57.0,40.021298962759566,303.03474188160686
16,1.0,1.0,1.0,1,10.0,31.548969018169068,215.03017372075095
2,0.0,1.0,0.0,1,60.0,26.060130655197963,98.74597177907664
11,1.0,1.0,1.0,2,27.5,29.07852274167608,218.66674623789987
16,1.0,1.0,0.0,1,17.0,21.893483754564876,156.49929690218556
24,1.0,1.0,0.5,1,6.0,29.838298310962216,84.72563271876884
4,0.0,1.0,0.5,2,45.0,29.613654584270122,249.36554471925368
7,1.0,1.0,0.5,1,19.0,17.830976128176623,55.785279343835654
7,1.0,1.0,0.5,1,56.0,6.762162550518858,14.854869069216289
24,1.0,1.0,0.5,2,18.0,44.831251218488404,227.84196551846236
23,1.0,1.0,1.0,2,35.5,34.52139609871145,217.48492167798906
18,1.0,1.0,1.0,2,29.0,39.78393249267582,313.78742576587285
8,1.0,1.0,0.5,1,7.0,6.867408140480222,34.95572309276796
18,0.0,1.0,0.5,1,44.0,36.98267751174242,250.26311749193613
13,1.0,1.0,1.0,1,25.0,13.237813436939732,215.64258714841844
1,1.0,1.0,1.0,1,116.0,29.62035981970249,246.28070735969936
24,0.0,1.0,0.5,2,16.5,14.043909366286421,86.708663071413
14,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,8.666666666666666,27.06082201543884,89.12486736559993
2,1.0,1.0,0.5,1,21.0,15.856506963778303,249.73855815124602
4,1.0,1.0,0.5,3,15.666666666666666,33.64600324767905,133.54595230075734
4,1.0,1.0,0.5,3,27.666666666666668,35.899369596977756,157.81089262190892
23,1.0,1.0,1.0,2,36.5,35.60678318780682,281.71490284006745
15,0.0,1.0,0.5,2,26.5,17.865246736402902,115.505036298941
5,0.0,1.0,0.5,4,12.25,34.90196665331609,110.82394502330024
4,1.0,1.0,0.5,3,14.0,11.651642428593798,71.63500014522047
3,1.0,1.0,1.0,1,23.0,28.100748794524538,139.61185498307037
18,0.0,1.0,0.5,1,61.0,1.3931423143844295,11.597278517028792
15,0.0,1.0,0.5,1,25.0,19.957389277691423,82.43585225269094
25,1.0,1.0,0.5,1,48.0,26.76428454947778,319.9416938114659
6,1.0,1.0,0.0,2,27.0,25.19424842386057,123.35831145727605
25,1.0,1.0,1.0,2,38.5,27.76274180614276,184.17099949881379
19,0.0,1.0,0.5,1,88.0,32.123874822890876,430.2368523992793
24,0.0,1.0,0.5,1,8.0,16.308329290266432,67.0316070778393
4,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,1,88.0,5.270307651438363,39.188130837031274
23,0.0,1.0,0.5,2,34.0,22.857379671210655,130.5652775378145
19,1.0,1.0,1.0,1,48.0,22.44866805973889,90.35861141602692
24,1.0,1.0,1.0,1,57.0,21.003318912228618,137.54055179156913
4,0.0,1.0,0.5,2,42.0,29.742430676048286,252.11233583689528
1,1.0,1.0,1.0,1,31.0,2.668802161378407,13.294076674410698
15,0.0,1.0,0.5,1,7.0,22.33322586994989,84.0609068157648
18,1.0,1.0,1.0,2,47.5,6.264514216119637,62.76469712654894
18,1.0,1.0,1.0,2,39.0,32.02070084925627,202.4918079032982
17,1.0,1.0,1.0,3,26.0,22.8050727904522,170.67241469589848
4,0.0,1.0,0.5,2,40.5,24.727655554437185,174.89979757821249
18,0.0,1.0,0.5,3,16.0,36.40907699531065,245.1419887882722
4,1.0,1.0,0.5,2,20.0,20.789728911082413,82.61295206270451
22,1.0,1.0,1.0,1,21.0,1.1630665219381566,4.6052909607256405
18,1.0,1.0,0.0,1,71.0,34.74678412639169,387.8137383920801
14,0.0,1.0,0.5,1,18.0,28.83679107305006,91.6608193479207
1,1.0,1.0,0.5,4,8.75,12.015282312104517,50.759187422702084
14,1.0,1.0,0.5,2,17.0,2.863328624130631,20.59568826321156
8,0.0,1.0,0.5,2,39.0,20.389772523734862,108.18795346560748
6,1.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,2,49.5,31.921767113258525,163.57579771363174
2,0.0,1.0,0.5,4,15.0,10.414227958175907,81.66083856300983
24,0.0,1.0,0.5,1,12.0,27.22347645860589,67.41691687458771
19,1.0,1.0,1.0,2,28.5,28.273615300579255,241.50451489276605
26,1.0,1.0,1.0,2,42.0,18.867461708343992,158.5136312196057
22,0.0,1.0,0.5,3,25.666666666666668,14.63397096519597,99.06742673419969
22,1.0,1.0,1.0,1,29.0,23.68361504454853,107.79757002994049
26,1.0,1.0,1.0,3,14.666666666666666,14.360230801218004,46.478504109444486
19,0.0,1.0,0.0,2,9.5,7.7559203766039,34.880566958064875
14,0.0,1.0,0.5,3,19.333333333333332,16.797786818463354,102.72734007435706
24,1.0,1.0,1.0,1,50.0,15.596100630317137,68.53564436049214
14,1.0,1.0,0.0,1,24.0,6.755165413232795,149.5577032002463
21,0.0,1.0,0.5,2,25.5,30.789383702106928,161.96236874276127
25,1.0,1.0,1.0,3,27.333333333333332,24.815213473730903,213.80046694148496
10,1.0,1.0,0.5,3,13.0,6.927194830309091,67.33849489928664
25,1.0,1.0,0.0,2,39.0,20.726798287909233,253.439683974481
14,1.0,1.0,0.5,2,24.0,27.095847892420675,144.16957266408218
17,1.0,1.0,1.0,3,20.333333333333332,14.532967689731038,87.57899712787503
18,0.0,1.0,0.5,2,33.5,22.27044900821928,138.49483010652565
10,1.0,1.0,1.0,1,18.0,36.271782909227454,135.95158750217416
22,1.0,1.0,1.0,1,9.0,6.817257936850616,16.163154973208847
23,1.0,1.0,1.0,1,116.0,9.798608844982644,39.88115779258402
24,1.0,1.0,1.0,2,20.5,34.40927670499907,141.02960975020628
17,1.0,1.0,0.5,2,6.0,15.392000679942688,48.096805203661354
18,1.0,1.0,1.0,1,40.0,28.72571447000987,76.77855413827315
2,1.0,1.0,1.0,1,89.0,8.657548628677674,22.511581445053825
7,1.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,1,9.0,16.9299687476676,53.12423944661638
10,0.0,1.0,0.5,1,38.0,24.93488556596065,109.01628862353681
14,1.0,1.0,0.0,1,9.0,1.7337959213329186,11.439223637915973
16,1.0,1.0,1.0,2,9.5,9.962973402582392,29.8141195994452
14,0.0,1.0,0.0,2,21.0,34.95377951464877,166.3218371059441
17,0.0,1.0,0.5,2,32.5,7.907995752119647,24.863448347032396
14,0.0,1.0,0.5,1,12.0,12.323603036170931,28.679711319896104
19,0.0,1.0,0.5,2,47.0,36.333460568305064,321.7393338245399
8,0.0,1.0,0.0,2,15.5,15.327978600576586,84.27883513792308
7,1.0,1.0,1.0,1,29.0,11.807125049628453,37.36615110548624
7,1.0,1.0,1.0,1,27.0,11.099278490431427,22.198556980862854
16,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,1,40.0,25.805600780167666,240.04958960093956
5,1.0,1.0,0.5,2,11.5,14.017547744894967,31.623957472066827
14,0.0,1.0,0.5,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1,15.0,3.463262496768356,15.547946857943739
23,0.0,1.0,0.5,1,87.0,32.70555827271597,264.651590527528
4,1.0,1.0,1.0,1,7.0,5.647239461138161,26.667708107174825
18,0.0,1.0,0.5,2,53.0,29.26095049707191,362.8421104824172
13,1.0,1.0,1.0,1,70.0,9.896403135288457,25.67289322362115
6,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,2,9.0,19.2331593154383,95.85667178472985
9,1.0,1.0,0.5,2,17.5,5.150975788685956,33.00848563961407
4,1.0,1.0,1.0,1,9.0,41.11933382480451,127.55360841537063
19,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,1,9.0,32.699357432945824,102.9675543215863
25,1.0,1.0,1.0,2,31.5,19.913447540477797,159.3752279443674
25,1.0,1.0,0.5,2,19.5,25.538372811669916,97.99927201760548
