participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
7,1.0,1.0,1.0,2,18.0,13.316244502949871,28.358108785345344
23,1.0,1.0,0.0,6,28.166666666666668,20.24400512171441,143.0841282475037
24,0.0,1.0,0.5,1,56.0,28.46103954312027,91.62515160288586
18,1.0,1.0,1.0,1,7.0,18.10544305892673,43.669594193766414
16,0.0,1.0,0.5,2,13.5,9.403039560427121,19.843541314349075
26,1.0,1.0,1.0,10,16.4,22.618151055300697,127.26355010916923
21,0.0,1.0,0.5,3,41.0,22.100971273831615,134.39839019585153
7,1.0,1.0,0.5,2,17.0,16.18843375458515,69.12913834819763
18,1.0,1.0,1.0,1,10.0,28.252935590977774,85.47792072243841
4,0.0,1.0,0.5,6,42.0,22.653075391677827,185.9063379038195
9,1.0,1.0,1.0,4,19.75,16.1893806066731,71.82576258265769
19,1.0,1.0,1.0,3,23.666666666666668,6.991970063476274,29.392673652442838
6,1.0,1.0,0.0,4,20.25,9.012354260948296,69.32974683192889
6,1.0,1.0,1.0,3,11.0,23.013398388174448,137.11889396306847
14,0.0,1.0,0.0,5,29.4,3.673944986219206,28.480541048075075
17,1.0,1.0,0.5,2,29.5,31.620161176166334,221.52761258812527
3,1.0,1.0,0.5,4,22.0,18.01324503879114,104.50776489627978
26,1.0,1.0,0.5,1,19.0,18.94326113626132,102.55665979419886
1,0.0,1.0,0.0,2,40.0,4.0955323113622955,20.002886555759773
25,1.0,1.0,1.0,3,19.333333333333332,7.337799497522961,29.14611346179549
24,0.0,1.0,0.5,3,27.666666666666668,10.72558145089114,76.70767939396826
23,1.0,1.0,0.5,4,39.5,26.725294335339637,175.60254897557212
22,1.0,1.0,1.0,4,23.0,12.604699724647864,107.80526588620711
4,0.0,1.0,0.5,7,19.285714285714285,18.872791114530454,129.3021018685562
18,1.0,1.0,1.0,4,30.25,22.600172305602474,153.86980594533466
9,1.0,1.0,1.0,3,21.0,28.173156996931528,160.30173502653088
24,0.0,1.0,0.5,3,17.0,26.707180014160716,144.75924738050995
24,1.0,1.0,1.0,2,11.5,25.088316684391685,102.4250277587393
17,0.0,1.0,0.5,2,23.5,2.991678379867086,18.581232558594678
22,1.0,1.0,1.0,4,16.0,14.993479876307607,96.37907877912892
18,0.0,1.0,0.0,3,80.33333333333333,40.952024292127646,421.31333584148706
24,1.0,1.0,0.5,5,29.6,24.767213579332328,130.3774201646215
6,0.0,1.0,0.0,2,13.0,0.057993114329303236,0.6959173719514313
9,1.0,1.0,1.0,4,33.25,28.66047857457581,186.93685458652962
9,1.0,1.0,0.5,3,18.666666666666668,1.7776426140994535,21.980958623872127
2,1.0,1.0,0.5,5,14.6,15.38829803123173,120.95486204656179
21,1.0,1.0,1.0,3,53.0,19.994147759295657,159.1574420273873
23,0.0,1.0,0.5,5,25.8,15.839259097689274,82.90684253048207
7,1.0,1.0,1.0,2,16.5,10.277800013619167,37.90628210822317
23,1.0,1.0,0.5,3,13.666666666666666,33.396157753961575,145.40895849059527
23,0.0,1.0,0.0,4,12.75,15.681942251418654,67.0129862708915
16,1.0,1.0,1.0,2,12.0,16.211340305871342,100.01586398468905
24,1.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,4,17.75,3.545864794318669,9.92569537008415
2,0.0,1.0,0.0,4,23.5,11.048005606826598,50.29141399258265
17,0.0,1.0,0.5,2,40.5,20.178553963241523,101.20285593872549
23,1.0,1.0,1.0,8,15.25,19.518274829173897,84.41067027029992
14,0.0,1.0,0.5,2,18.5,4.158750102313991,72.77812679049427
24,0.0,1.0,0.5,2,19.0,27.97541425888612,148.39476262434783
24,0.0,1.0,0.5,3,12.666666666666666,18.07382874514174,106.90960397810453
4,1.0,1.0,1.0,3,27.666666666666668,18.051959306273577,148.4047069352904
15,1.0,1.0,0.5,4,15.75,7.793670046540295,48.06399782340199
3,0.0,1.0,0.5,3,14.0,12.791518005484868,34.92566488956536
15,0.0,1.0,0.5,5,10.0,10.17165808943768,58.45695260709739
6,1.0,1.0,1.0,3,13.666666666666666,0.16429032920452927,2.081010836590171
16,1.0,1.0,1.0,1,10.0,31.69453546158291,98.49549985786378
11,1.0,1.0,1.0,3,27.0,24.020846601118407,143.08537297840442
24,1.0,1.0,1.0,2,22.5,28.542905943012386,109.29373993785998
25,1.0,1.0,1.0,1,67.0,29.33552820314457,63.71490540614908
7,1.0,1.0,1.0,2,13.0,9.268267112873309,26.53171992029444
7,1.0,1.0,1.0,1,12.0,0.5436573261030034,5.980230587132665
11,1.0,1.0,1.0,6,39.833333333333336,23.17182027590481,193.93599305679297
8,1.0,1.0,1.0,3,20.333333333333332,17.986043457196846,114.32070870796313
21,1.0,1.0,0.0,4,15.25,16.474677063948484,112.30919847276002
26,1.0,1.0,1.0,7,19.714285714285715,19.620631291507074,99.75470450911583
4,0.0,1.0,0.5,8,24.75,22.330767919674805,127.84723753484684
19,1.0,1.0,1.0,2,23.0,18.374806772045453,149.644978628336
24,1.0,1.0,0.5,5,19.8,30.514894018542726,196.14543702491287
4,0.0,1.0,0.5,3,70.0,26.2511994342443,220.94641699906902
3,0.0,1.0,0.5,5,20.6,19.93644545699753,114.28819267050885
23,1.0,1.0,1.0,4,29.75,24.983816547304166,199.48148908438964
23,1.0,1.0,1.0,6,22.666666666666668,23.857903694911943,118.23760457261325
5,1.0,1.0,0.5,2,48.0,4.1372305435692445,24.050804870600587
24,0.0,1.0,0.5,3,18.666666666666668,24.212991895221847,101.50614290433316
5,1.0,1.0,1.0,2,37.0,4.2638955427819,33.34577162331774
7,1.0,1.0,1.0,2,16.5,12.97318882509826,56.5552412239693
17,1.0,1.0,1.0,4,14.5,25.554853124406847,107.28136286892591
15,1.0,1.0,0.5,6,11.166666666666666,6.185329657149953,31.053574692107308
5,1.0,1.0,0.5,2,14.0,24.47619924650924,184.9706418532974
4,1.0,1.0,0.5,7,19.0,23.804894926734285,105.64274087953473
25,1.0,1.0,1.0,6,25.5,27.892039441417527,198.86244749523792
3,0.0,1.0,0.5,5,19.4,21.69429356830091,119.42175998567586
1,1.0,1.0,1.0,4,52.75,25.18600144138007,170.55027559361525
3,0.0,1.0,0.5,3,30.666666666666668,30.542418260324308,180.40098776060742
8,1.0,1.0,1.0,4,14.75,9.253111528543483,64.76755752996422
5,1.0,1.0,0.5,2,10.5,22.23474273769071,69.61522607289723
7,0.0,1.0,0.5,2,23.5,2.1621966958611467,11.631975751691657
18,0.0,1.0,0.5,6,29.5,27.78559215125736,154.02162088953978
6,0.0,1.0,0.0,2,18.5,0.23456701138448965,4.10492269922783
24,0.0,1.0,0.5,5,42.2,43.91240507383401,336.8030015779558
9,0.0,1.0,0.0,4,8.75,6.995907035383505,28.256857647072465
14,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,5,26.6,14.401357032520531,93.58446345819762
7,1.0,1.0,1.0,1,23.0,0.3076127007287066,6.767479416031058
8,1.0,1.0,0.5,4,20.25,11.799149995820981,71.85696412548333
24,0.0,1.0,0.5,6,23.333333333333332,15.305451253021369,208.2134841820207
13,0.0,1.0,0.0,6,27.333333333333332,14.509608283088712,81.89026353256465
4,0.0,1.0,0.5,3,32.0,19.034171386897874,102.31999323673814
9,0.0,1.0,0.5,4,17.0,17.679979879519443,67.91792803529924
22,1.0,1.0,0.5,3,16.666666666666668,13.332023641553107,102.96445137101028
18,1.0,1.0,1.0,2,9.0,33.94946121642532,185.86412428984403
8,1.0,1.0,0.0,4,38.75,30.404317179158124,219.31769676811774
24,0.0,1.0,0.5,4,41.5,22.31220364568619,174.79781785447574
1,1.0,1.0,1.0,2,62.5,27.87857418624017,165.35972903489616
21,1.0,1.0,0.5,4,40.0,21.65795259834307,146.36848838671403
12,0.0,1.0,0.5,3,8.0,14.35097131998824,55.080305406558836
22,0.0,1.0,0.5,4,21.75,14.666514371097943,95.27019364939642
19,1.0,1.0,1.0,2,19.0,25.78068660275898,93.01731018295473
15,0.0,1.0,0.5,6,24.833333333333332,20.680079276242832,137.5008489239456
9,0.0,1.0,0.0,4,12.5,20.843556447496923,111.95961648058562
7,0.0,1.0,0.5,2,16.5,13.533445676107956,44.91008847086897
23,1.0,1.0,1.0,3,84.0,36.03249464344901,355.5230460653863
16,1.0,1.0,0.0,5,25.8,17.837117574718338,120.92960040473233
23,0.0,1.0,0.0,8,21.125,22.451925849973765,127.81342411826148
17,1.0,1.0,1.0,4,30.5,36.150228227098204,197.61925906570997
4,1.0,1.0,0.5,6,19.666666666666668,16.461207741842372,107.02653114302683
4,0.0,1.0,0.5,6,24.333333333333332,19.26090855892573,87.07212093759432
12,1.0,1.0,1.0,2,22.5,17.3843175513171,52.371090117461485
8,1.0,1.0,1.0,6,6.333333333333333,26.12841261235442,128.03329039394634
3,0.0,1.0,0.5,4,10.0,12.470128695372521,67.75369020111012
6,0.0,1.0,0.0,2,14.5,19.003095387052333,107.03956672288531
14,1.0,1.0,1.0,4,26.5,18.245432361006515,132.61811055708284
14,1.0,1.0,0.5,6,21.833333333333332,20.432171817266223,161.91417696717838
24,1.0,1.0,0.5,5,13.2,13.995603354422727,98.64233995123394
3,1.0,1.0,1.0,6,16.333333333333332,28.23599177264468,150.3068559707592
13,1.0,1.0,1.0,4,31.0,26.793749099784286,162.97959915084644
18,1.0,1.0,1.0,5,26.6,27.591934779744737,172.7988672019505
21,0.0,1.0,0.5,8,10.75,15.52455854459448,65.74307751909896
1,1.0,1.0,1.0,2,50.5,17.122020102927586,131.03511542952918
4,1.0,1.0,1.0,6,11.333333333333334,16.645679712572186,66.28361513172601
6,0.0,1.0,0.5,1,56.0,27.02963127379303,78.3709700288772
1,1.0,1.0,1.0,3,43.333333333333336,22.224119863826548,148.21380961653372
13,1.0,1.0,1.0,4,17.75,13.237216845627064,95.12241790896483
16,1.0,1.0,1.0,4,30.25,8.962494046522046,84.06694928766733
14,0.0,1.0,0.5,1,20.0,12.689833670334423,158.45188539620767
21,1.0,1.0,1.0,2,15.5,23.255413271960403,94.07985079626263
18,1.0,1.0,0.0,4,21.0,27.55918891895112,172.02268646761866
3,0.0,1.0,0.5,4,23.5,24.9193846821984,198.84292154624316
7,1.0,1.0,1.0,3,22.666666666666668,9.958215728217297,49.656559867105564
12,0.0,1.0,0.5,2,8.0,20.37290973141164,74.6193057766117
5,1.0,1.0,0.0,3,24.0,42.31582833878786,208.11864292063606
3,1.0,1.0,0.5,3,19.333333333333332,24.74085637575472,137.61264926809062
24,1.0,1.0,1.0,4,7.75,14.733545467861948,72.6766676149991
14,1.0,1.0,1.0,3,11.0,10.241059826431977,28.160621279847685
22,1.0,1.0,1.0,7,17.857142857142858,11.720092792182976,65.64534610725646
1,1.0,1.0,1.0,1,83.0,25.77992507392931,223.6596716637484
24,1.0,1.0,0.5,5,11.6,19.862488870638114,101.30821997123627
2,1.0,1.0,1.0,9,21.0,7.916053164510883,79.45014573543544
4,1.0,1.0,1.0,5,18.4,24.57321169147449,127.75887674589607
13,1.0,1.0,1.0,6,22.5,29.464551765585828,177.60245641873652
21,1.0,1.0,0.0,4,21.5,22.119585312425677,190.8469234885408
23,1.0,1.0,0.5,3,22.0,18.96292643425709,73.77733623704627
26,1.0,1.0,1.0,2,48.5,22.129821454568418,162.9153198076574
26,1.0,1.0,1.0,3,11.333333333333334,7.962360475937625,52.473075314838475
21,0.0,1.0,1.0,5,28.8,13.327868609306673,47.60614999210978
23,0.0,1.0,0.5,5,41.4,27.379515110051535,211.49266902551918
6,0.0,1.0,0.5,7,9.857142857142858,19.597004811368866,82.93050756130567
6,1.0,1.0,1.0,2,14.5,4.065935935811989,70.14271236098865
3,1.0,1.0,1.0,2,15.5,25.610516968246657,61.13104814948649
24,0.0,1.0,0.5,7,21.142857142857142,29.030975453361332,172.74578698821924
23,0.0,1.0,0.5,7,23.285714285714285,21.143334432325002,148.12102942274296
3,0.0,1.0,0.5,1,7.0,32.50094383990069,183.7428717381819
9,1.0,1.0,0.5,6,15.5,4.963340092502051,47.91131605959246
4,1.0,1.0,0.5,5,24.0,22.298575713288923,130.38849575437374
6,0.0,1.0,0.5,7,15.142857142857142,22.385596210723378,150.10415687016285
2,1.0,1.0,1.0,6,17.833333333333332,11.782367236715423,79.33221698539379
22,1.0,1.0,1.0,4,18.0,19.72132888683362,119.5143518212316
15,1.0,1.0,1.0,2,20.0,20.483173926038575,108.77796079635114
18,1.0,1.0,1.0,4,29.25,28.566730652527546,174.4832388271816
26,1.0,1.0,1.0,2,10.0,25.268252396596917,101.6685479202397
25,1.0,1.0,1.0,3,19.666666666666668,18.092860180573055,151.55327562987904
23,0.0,1.0,0.5,7,31.142857142857142,24.39996369623401,197.02955342647368
17,0.0,1.0,0.5,4,31.0,32.01369432478552,230.76505577661192
5,1.0,1.0,0.5,6,17.0,16.426408566294104,67.42643320782793
13,1.0,1.0,1.0,4,20.5,20.512328120174388,94.31722228479717
1,1.0,1.0,1.0,7,20.142857142857142,15.89131153408887,90.05384294052692
3,1.0,1.0,1.0,3,13.333333333333334,19.1392330449637,178.03167111396453
4,0.0,1.0,0.5,4,60.0,24.143864737891143,210.71357918834826
4,0.0,1.0,0.5,8,23.875,23.869537469256898,148.9269176248947
23,0.0,1.0,0.0,5,18.8,9.185446345194576,100.79344110400336
14,0.0,1.0,0.5,2,24.0,6.031782392984665,65.74044373309522
1,1.0,1.0,1.0,3,23.666666666666668,9.572897740909921,64.75597948306245
17,0.0,1.0,0.5,2,48.0,28.2932589155845,230.8797118556602
19,1.0,1.0,1.0,1,59.0,9.387667379513312,45.208667473727395
14,1.0,1.0,0.5,2,7.0,2.8660916301189308,13.048649954075092
23,0.0,1.0,0.5,8,14.25,15.987095377736559,108.90900954771628
24,1.0,1.0,1.0,2,48.5,14.253922467225648,110.24277139505541
23,0.0,1.0,0.5,4,26.75,19.909395375033377,153.002629372239
15,1.0,1.0,0.5,2,30.5,23.579587209978733,166.38606485706202
25,1.0,1.0,1.0,4,23.75,27.382962637481373,140.79881913591123
24,1.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,0.0,5,49.8,25.785050189659046,142.14561258730595
14,0.0,1.0,0.5,5,11.0,10.461464382118706,69.75980741014322
17,1.0,1.0,1.0,2,9.0,11.057571310742816,25.939219746716606
6,1.0,1.0,0.0,6,19.333333333333332,28.998157386956418,137.55841472273377
14,1.0,1.0,1.0,7,15.0,13.537803493097702,67.68842247403158
3,1.0,1.0,1.0,2,12.5,35.34916449576946,200.57579491827568
1,1.0,1.0,1.0,3,21.0,5.562139549570411,18.79606544153486
19,1.0,1.0,1.0,4,25.5,16.516827464542466,113.62127467531216
6,1.0,1.0,1.0,4,38.5,30.0344038329371,219.1554458206488
21,1.0,1.0,1.0,2,62.0,21.83571725263031,189.49364866962492
25,0.0,1.0,0.5,3,26.0,6.612933392387062,85.2608111972054
23,1.0,1.0,0.5,7,22.571428571428573,22.149128146289392,135.54597280938566
17,1.0,1.0,0.5,3,32.666666666666664,33.73389341905439,149.45613656054894
13,0.0,1.0,0.5,2,39.5,26.78207357167819,231.71523239027985
21,0.0,1.0,0.5,4,24.25,28.9201081846647,231.06822602709954
23,0.0,1.0,0.0,5,39.4,28.528331624161545,156.25261194691677
15,1.0,1.0,1.0,6,24.5,16.8285798291726,114.05905781368084
4,1.0,1.0,1.0,7,23.0,23.57451629541556,142.15656292197943
8,0.0,1.0,0.0,3,54.0,19.19033927127473,154.94566624846556
3,1.0,1.0,0.5,4,9.0,23.255776142563555,131.9638580904635
4,1.0,1.0,0.5,5,15.4,13.778273518248147,65.1388304650275
12,1.0,1.0,1.0,1,14.0,2.215419079921477,17.244017444922
13,1.0,1.0,1.0,3,19.666666666666668,17.45554095783111,99.81482448777034
4,1.0,1.0,0.5,5,40.8,23.355273026628602,218.55129559923043
9,1.0,1.0,1.0,5,19.6,22.345867827908283,116.56380764329299
9,0.0,1.0,0.5,3,19.0,8.24163347221372,33.16998163468934
21,0.0,1.0,0.0,5,30.6,27.43796755941678,273.20460169094963
24,0.0,1.0,0.5,6,47.0,21.801897748481775,246.47065947780678
22,1.0,1.0,1.0,3,20.333333333333332,11.35357400863819,105.25486642771591
9,0.0,1.0,0.5,4,10.5,11.467723737300206,67.91226689933958
25,1.0,1.0,1.0,2,60.5,31.77887181688439,325.31933529103
22,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,3,59.333333333333336,23.704038888073836,189.66182112262786
24,0.0,1.0,0.5,4,18.75,25.888702361850783,139.68916783298667
19,1.0,1.0,1.0,3,13.0,1.7539407723015807,15.42040217442323
9,1.0,1.0,1.0,3,10.333333333333334,19.59595016056029,62.66529330681218
3,1.0,1.0,1.0,3,13.0,27.616788162563072,123.68615846501642
9,0.0,1.0,0.0,2,65.5,2.720967075366402,15.54447655368644
3,1.0,1.0,1.0,2,10.0,15.765203110579707,84.01900024596765
26,0.0,1.0,0.5,4,8.0,14.293251940212084,51.942811270095916
8,1.0,1.0,0.5,3,34.666666666666664,34.040792720533155,184.87274915994183
18,1.0,1.0,1.0,4,25.25,25.034610470278338,170.4352353348439
24,0.0,1.0,0.5,1,25.0,34.0475481722242,152.18607171475756
1,1.0,1.0,0.0,3,50.666666666666664,23.000711547442773,172.28990020490696
4,0.0,1.0,0.5,5,32.2,21.472761571812065,141.01286605438756
4,0.0,1.0,0.5,8,25.0,27.976965396280498,164.90056083558352
19,1.0,1.0,1.0,6,23.5,12.344822382278702,121.54517723653474
8,1.0,1.0,1.0,4,54.0,24.911994181005234,189.00920126070636
9,1.0,1.0,1.0,4,22.0,25.442765396224534,182.4660268967769
23,0.0,1.0,0.5,5,52.2,20.782507404282693,169.9622458791727
22,1.0,1.0,1.0,4,9.5,18.744015113279307,120.6664568436124
14,0.0,1.0,0.5,4,27.75,16.907027608631267,141.3747444538823
14,1.0,1.0,1.0,3,11.333333333333334,13.330504405017669,68.00505668348423
15,1.0,1.0,1.0,4,19.0,20.994677562893198,119.04454051495836
13,1.0,1.0,1.0,3,21.666666666666668,11.564660682060106,110.39223115506076
21,1.0,1.0,0.5,1,14.0,28.676132132213198,145.8928961416452
3,0.0,1.0,0.5,5,25.6,25.92140360500506,223.77480740649813
7,1.0,1.0,1.0,3,9.333333333333334,1.2915546486745553,2.9336851691749115
5,1.0,1.0,1.0,2,26.0,23.77237930323839,143.38327206957143
9,1.0,1.0,1.0,2,39.5,7.164522259602801,138.82420971472308
4,0.0,1.0,0.5,5,31.6,28.92719420847027,152.79525988986614
21,1.0,1.0,1.0,5,20.4,16.56848425264511,72.72995938028618
7,0.0,1.0,0.5,2,14.0,6.853816829670996,19.808964381111526
22,1.0,1.0,1.0,3,6.333333333333333,13.919555692641431,50.932640015605195
1,1.0,1.0,1.0,6,26.0,22.08583822228664,134.19926517305865
6,0.0,1.0,0.5,2,32.5,19.61296428689004,159.94824182380407
1,0.0,1.0,0.0,5,39.8,11.849610565802042,101.39539294602164
23,1.0,1.0,1.0,7,25.142857142857142,17.264882341315257,132.22917345403926
14,1.0,1.0,1.0,3,16.666666666666668,15.619781188561568,115.50153527027574
14,0.0,1.0,0.5,5,22.0,19.91193662793892,124.40504067789664
23,1.0,1.0,0.0,2,47.5,26.14399471551097,270.95218396598716
6,1.0,1.0,1.0,5,18.6,21.77496005777372,87.901635311614
17,1.0,1.0,0.5,6,15.333333333333334,28.915038221232184,131.61443485555
2,0.0,1.0,0.5,4,28.25,18.567406061674856,117.8289711668113
18,1.0,1.0,1.0,4,21.75,30.821872064242495,183.65986437317753
10,1.0,1.0,0.0,4,12.25,19.829400554262023,151.98853692334947
7,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,4,19.75,26.39089635018188,164.33673544378368
24,1.0,1.0,1.0,5,30.8,24.533146533172793,184.62235515149544
14,0.0,1.0,0.5,5,25.0,15.994729609907628,96.69144958011427
6,1.0,1.0,1.0,7,14.428571428571429,12.794219418649805,73.50915668603889
23,1.0,1.0,1.0,4,21.0,23.26678693895774,155.58534823081703
18,0.0,1.0,0.0,6,26.5,18.949920782000493,161.0420647655318
16,0.0,1.0,0.0,5,28.2,25.213278007298122,114.84905684775713
13,0.0,1.0,0.5,3,46.666666666666664,18.564758641662745,156.93709939015335
26,1.0,1.0,0.5,1,14.0,15.674868709092896,39.406831983016836
14,0.0,1.0,0.5,4,8.75,23.739842844155568,86.84576437807462
17,1.0,1.0,1.0,3,57.333333333333336,24.32902443429059,161.62034015729978
25,1.0,1.0,1.0,2,27.5,21.835993544717155,200.0541408560927
4,0.0,1.0,0.5,4,11.5,18.461243113043743,94.61893375971732
25,1.0,1.0,1.0,2,19.0,9.221452583985279,83.34694882726178
5,1.0,1.0,0.5,5,13.8,14.30627274174753,83.5733574914257
23,1.0,1.0,0.0,7,22.714285714285715,18.921843234964108,96.64049692793412
22,1.0,1.0,1.0,3,21.333333333333332,9.889682725117964,59.94473233385392
17,1.0,1.0,1.0,4,17.25,23.98267203804465,137.17935620304857
23,0.0,1.0,0.5,6,24.666666666666668,24.616837764911143,149.65100851684952
21,1.0,1.0,1.0,4,41.25,21.405634299907774,191.8358901199366
2,0.0,1.0,0.0,3,22.0,5.199228417512472,32.67338089402255
23,1.0,1.0,1.0,3,12.333333333333334,10.783937298520604,100.21015736877628
1,0.0,1.0,0.0,4,26.0,15.570287501294269,122.98012584326948
23,0.0,1.0,0.5,4,24.0,14.224631320177473,74.95488791740482
3,0.0,1.0,0.5,3,51.0,22.275674778368142,173.18012500170983
3,1.0,1.0,1.0,3,17.666666666666668,17.48984635116736,177.00084500429716
14,1.0,1.0,1.0,4,17.25,6.757327699790293,36.5078227593354
4,0.0,1.0,0.5,5,36.6,24.681400918123074,133.60979040919432
13,1.0,1.0,1.0,4,22.0,15.549497770624463,82.90876097305704
12,1.0,1.0,1.0,5,13.2,26.03065893088749,148.1818719344469
26,1.0,1.0,1.0,1,6.0,10.907862044921197,28.39499681780933
17,1.0,1.0,1.0,2,16.0,27.3244190181495,109.34052219700163
16,1.0,1.0,1.0,3,20.666666666666668,25.166022448701593,183.66607567729707
15,1.0,1.0,0.5,6,20.5,22.843352495881092,119.94641204621321
12,1.0,1.0,1.0,2,34.5,18.78703784361231,75.65935296790121
19,1.0,1.0,1.0,3,31.333333333333332,9.143211061761901,88.62744722100074
9,1.0,1.0,0.5,2,11.5,19.18607610507114,98.26860772111145
2,1.0,1.0,0.0,5,50.4,30.43430181767341,238.9610760518387
21,1.0,1.0,0.5,3,16.333333333333332,28.691848443701137,173.41806689146412
14,1.0,1.0,1.0,1,24.0,29.692587126791626,206.12938513323854
4,1.0,1.0,1.0,6,31.166666666666668,30.915531397502438,163.97368507144725
1,1.0,1.0,1.0,6,24.333333333333332,11.619516654070182,83.56037072885773
24,0.0,1.0,0.5,1,14.0,31.68785287747391,170.82028679511677
8,0.0,1.0,0.0,7,21.571428571428573,19.823289222006647,138.550587465509
25,1.0,1.0,1.0,4,34.25,17.266837319156213,57.13910829202358
26,1.0,1.0,0.5,5,45.0,18.16838629926621,177.51739435728302
