participant,study_status,scene_familiarity,recall_status,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
17,1.0,0.0,,2,29.5,41.11568423719605,242.9833821511201
14,0.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,2,9.5,6.471300972714545,38.809147244819826
16,1.0,0.0,,2,7.0,8.165462783287268,29.445599834197996
14,0.0,0.0,,1,6.0,21.297397431780166,49.81358635201968
21,1.0,0.0,,1,61.0,20.824234824933797,312.3849499101631
2,0.0,0.0,,2,17.0,6.864201827806028,50.9864719117392
4,0.0,0.0,,2,19.0,31.433002265013485,129.3087865728292
9,1.0,0.0,,3,14.666666666666666,30.757322941340533,126.39205990867738
23,0.0,0.0,,1,116.0,5.395704758708581,32.34887153076764
13,0.0,0.0,,1,51.0,27.66095658135902,226.32948524061734
19,1.0,0.0,,2,29.0,20.793178523070242,200.92799387613786
7,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,2,27.5,8.568547294580728,36.43685055279525
26,0.0,0.0,,3,26.333333333333332,17.421997175750494,108.4695213146711
6,0.0,0.0,,1,14.0,1.180464734338626,15.346041546401969
22,0.0,0.0,,1,31.0,6.150975524582118,88.77709185669492
4,0.0,0.0,,3,21.333333333333332,27.213779230620556,110.93061595194466
4,0.0,0.0,,1,8.0,7.552974976620518,43.243339841973025
25,0.0,0.0,,2,18.5,12.032950135265818,65.8056863598505
12,1.0,0.0,,1,9.0,2.2584279965834417,11.928258177159279
17,1.0,0.0,,1,24.0,6.76692320609998,130.76193441554113
24,0.0,0.0,,2,9.5,20.10496799052286,106.09499955978889
22,0.0,0.0,,1,34.0,17.51407241392833,119.34771870856585
17,1.0,0.0,,1,7.0,9.535851063841323,48.718926601054655
6,0.0,0.0,,2,27.0,9.634791243480844,84.89912957892645
5,0.0,0.0,,1,15.0,5.590724969714962,78.27014957600908
6,0.0,0.0,,1,29.0,5.353330794818265,80.87968759503484
3,0.0,0.0,,2,31.0,31.047411938488665,169.48773722817756
1,1.0,0.0,,2,37.5,14.122717613827776,44.827585286248656
3,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,2,25.0,10.558833866877372,74.31720405330823
26,0.0,0.0,,3,23.333333333333332,25.892142047275104,109.0037175443495
19,1.0,0.0,,1,11.0,9.754660937880006,36.26378363295569
2,1.0,0.0,,2,15.0,5.276014699206997,25.22888901024149
17,1.0,0.0,,2,37.0,24.782631351441367,177.56635824470658
23,0.0,0.0,,2,19.5,26.154971951275925,138.25669316663425
22,0.0,0.0,,1,14.0,26.984588802791247,240.69200481499198
23,0.0,0.0,,2,8.5,8.215410976572144,47.175500717956936
7,1.0,0.0,,1,6.0,5.9404345847168285,22.596343039401123
26,0.0,0.0,,1,17.0,4.829907013371478,49.1071592470311
24,0.0,0.0,,3,10.666666666666666,27.062065185998666,175.7357655742994
17,1.0,0.0,,2,29.0,14.080089669094626,75.48563403459161
7,1.0,0.0,,1,21.0,17.64890121403371,39.21567454076938
13,1.0,0.0,,1,14.0,15.958911728459626,207.46585246997512
17,1.0,0.0,,2,30.0,14.5597530370863,53.32941721961316
14,0.0,0.0,,1,11.0,12.860167483934983,30.61855645634446
1,1.0,0.0,,1,8.0,14.396325310937415,36.38424077411024
5,0.0,0.0,,2,7.0,0.7040905537603072,4.224543322561776
6,0.0,0.0,,3,21.333333333333332,35.621777244319055,174.98913188393098
25,0.0,0.0,,3,24.0,8.266032027129592,60.407002820305955
21,0.0,0.0,,2,13.0,17.96602814272679,164.2765152484097
23,0.0,0.0,,3,26.666666666666668,21.096687410961767,272.09598686741714
7,0.0,0.0,,1,20.0,1.242441951616406,5.433951290346076
22,0.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,2,15.0,2.583690535271237,37.42760218621073
2,1.0,0.0,,1,28.0,29.04890407788164,209.11886683154162
3,0.0,0.0,,2,14.0,11.231462817964795,47.45384869748171
23,0.0,0.0,,4,17.5,22.954968143303926,141.05095096729946
7,0.0,0.0,,2,33.0,14.802629854774821,55.75090959529858
4,0.0,0.0,,4,14.5,13.661678992622717,59.19248548866039
16,0.0,0.0,,3,21.0,22.263989847792544,152.6426037060227
4,0.0,0.0,,3,27.333333333333332,22.93558834679816,157.45559118221024
9,1.0,0.0,,2,18.0,20.438778197079273,96.03868880324985
25,0.0,0.0,,1,28.0,5.310924001292798,127.57764725460684
14,0.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,2,10.0,26.48144978926287,119.98668711323756
2,1.0,0.0,,2,8.5,27.134071116995425,118.36634713414215
25,0.0,0.0,,2,35.5,31.655856789694187,233.04176084005246
23,0.0,0.0,,2,29.5,26.00230865932179,191.472695230665
12,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,1,77.0,2.627355365974643,199.6790078140709
6,0.0,0.0,,2,20.5,22.46131590647162,230.12358607321818
19,0.0,0.0,,1,25.0,2.6625260331048324,24.31838508467035
19,1.0,0.0,,2,23.0,21.782457106902683,170.96295154037847
4,0.0,0.0,,3,27.666666666666668,20.730003879937957,194.26926191732494
9,0.0,0.0,,1,87.0,16.611998517409063,43.02846246620859
18,1.0,0.0,,1,37.0,36.920100443184744,164.22300546157842
13,1.0,0.0,,1,26.0,2.706895833805046,5.9111084171045745
22,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,3,20.0,35.621777244319055,174.86231961562638
5,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,3,16.666666666666668,32.160037747843845,166.80815880772641
12,0.0,0.0,,2,8.5,7.3684496505659745,22.876737824901067
24,1.0,0.0,,1,20.0,26.209076084511942,71.06963410496124
24,0.0,0.0,,2,24.5,6.591103022488869,32.01607670187181
6,0.0,0.0,,2,23.0,29.472323917043987,163.3441520276275
12,0.0,0.0,,1,10.0,16.37724318855944,45.30833039247091
13,0.0,0.0,,1,6.0,9.312515427639442,22.507468242869276
18,1.0,0.0,,2,24.0,24.815068955922712,186.5910987761612
2,0.0,0.0,,3,15.333333333333334,15.329782765918274,105.97425945796321
14,0.0,0.0,,2,38.5,32.499103618148766,175.40614744199223
3,1.0,0.0,,2,22.5,29.610593246395055,122.22715647698517
15,0.0,0.0,,3,24.0,24.69893994739026,194.05340252922778
19,1.0,0.0,,1,44.0,2.998679933715536,21.582387984076377
21,1.0,0.0,,2,30.0,26.071594939488556,147.1172897830762
25,0.0,0.0,,2,19.5,5.89737796086589,90.13615824586704
6,0.0,0.0,,1,48.0,12.248096456568748,369.92248268172983
4,0.0,0.0,,2,13.5,9.978422046849909,57.563574754307
3,0.0,0.0,,1,7.0,2.244863021396738,10.768188467740691
24,1.0,0.0,,1,12.0,57.179374517073406,628.9731196878072
16,1.0,0.0,,1,116.0,6.699415134311931,33.88576862971037
24,1.0,0.0,,3,10.666666666666666,18.790002594679112,80.47944116219243
9,0.0,0.0,,2,12.5,5.477813937739897,67.64514711749992
24,0.0,0.0,,3,11.666666666666666,19.61861258272865,113.53764708117122
21,0.0,0.0,,1,32.0,7.042972248057993,166.2183927874884
3,0.0,0.0,,2,18.5,34.261202438085924,194.52138340262627
4,0.0,0.0,,2,14.5,11.500033774169996,101.9255444699331
24,0.0,0.0,,1,28.0,1.458515392948842,17.245045413515918
18,1.0,0.0,,1,88.0,31.98028555805415,322.0499580974185
24,1.0,0.0,,1,60.0,9.389148574870363,28.40887926942118
14,0.0,0.0,,1,18.0,28.45038837945063,156.9419466922361
17,1.0,0.0,,2,14.0,15.302829076646697,109.13805287823862
24,1.0,0.0,,1,7.0,21.463051883818977,87.82524286046822
24,1.0,0.0,,1,29.0,21.463051883818977,88.1418030739475
18,1.0,0.0,,1,25.0,21.37922359588583,57.31977690977078
14,0.0,0.0,,0,0.0,0.0,0.0
13,0.0,0.0,,1,6.0,5.165887154055877,25.829435770279268
16,0.0,0.0,,1,19.0,1.126390763927859,4.67294582243971
10,1.0,0.0,,2,38.5,30.280069423643223,162.15704867488932
3,0.0,0.0,,2,16.5,25.243750014713306,213.68136227546935
25,0.0,0.0,,2,44.0,32.37159098169977,225.19231933390728
5,0.0,0.0,,2,17.0,15.722829186777446,78.68190646133553
22,0.0,0.0,,1,49.0,0.32000732421875,3.4010484230092204
22,0.0,0.0,,1,26.0,0.6300201725952521,5.359417552334207
21,1.0,0.0,,2,33.0,28.0047954155362,172.42276705391245
11,0.0,0.0,,2,19.0,23.622214576674413,168.81151767531654
13,0.0,0.0,,2,16.5,36.61819233433242,206.91823921603054
19,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,1,42.0,24.230815198430367,77.76998061130719
23,0.0,0.0,,1,53.0,5.204740625407418,25.907001351020345
25,0.0,0.0,,2,11.0,19.787166978927544,49.97190614384465
17,1.0,0.0,,1,12.0,1.749344574274648,15.033669008066536
18,1.0,0.0,,2,43.0,32.755910461857574,288.0462428499703
8,1.0,0.0,,4,10.75,17.337525576329497,95.95400370634985
25,0.0,0.0,,2,20.0,24.815869087644217,96.69073600207818
24,0.0,0.0,,1,29.0,1.458515392948842,17.245045413515918
14,0.0,0.0,,1,81.0,32.815217627313615,213.6024089411692
14,0.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,1,24.0,13.859478337974862,70.82117580436942
17,1.0,0.0,,2,12.5,22.00112411365341,112.67080359482506
1,1.0,0.0,,1,27.0,2.4986543548495153,29.015984310030632
23,0.0,0.0,,3,26.666666666666668,21.27956840184839,139.7467801263016
4,0.0,0.0,,2,38.0,36.149760459377,223.07114805631687
22,0.0,0.0,,2,9.0,13.601780586777188,75.71686295889518
24,1.0,0.0,,2,16.0,2.4321023615389583,15.120401978447545
24,1.0,0.0,,1,14.0,22.937373129393247,298.18585068211166
10,1.0,0.0,,3,9.666666666666666,29.214841744452244,133.2221897022931
13,0.0,0.0,,1,48.0,27.66095658135902,226.32948524061734
17,1.0,0.0,,3,22.333333333333332,18.94941944271046,124.60391889694756
4,0.0,0.0,,2,10.0,22.94672463519384,67.07016121105357
6,0.0,0.0,,2,15.0,3.4484737981427056,40.872182827177674
4,0.0,0.0,,1,14.0,12.808107899490398,91.99443356173406
5,0.0,0.0,,3,24.333333333333332,28.785115458050342,128.67323380718642
14,0.0,0.0,,1,28.0,12.193035876719696,26.23705566263367
14,0.0,0.0,,1,116.0,1.5165505746071308,5.854284443482239
16,1.0,0.0,,2,15.0,24.505836037776504,114.16909573613734
18,1.0,0.0,,3,27.666666666666668,24.69981409230392,184.17142179738894
2,0.0,0.0,,2,8.0,17.1949344459367,98.4796755691075
14,0.0,0.0,,2,14.0,9.785833531062373,34.01982838459618
23,0.0,0.0,,1,105.0,5.190750958053681,25.412643806165676
4,0.0,0.0,,3,20.0,16.162268514070366,105.69671224520448
15,0.0,0.0,,2,18.0,9.87088532832601,56.37976386668068
19,0.0,0.0,,3,18.666666666666668,24.962949217604898,152.08625155885733
24,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,1,95.0,3.733039856060115,19.92294341017974
24,0.0,0.0,,4,6.25,12.034199429844776,38.34148223343414
18,1.0,0.0,,3,29.666666666666668,34.25899029945706,226.9319210869221
16,1.0,0.0,,3,22.666666666666668,11.66395620215878,68.19767215863008
6,0.0,0.0,,1,45.0,46.9320126086301,245.75970055085625
21,0.0,0.0,,2,18.5,16.301778842354086,67.17788511184614
4,0.0,0.0,,2,20.0,17.28117779400043,92.31562802621335
10,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,3,10.333333333333334,25.500605351101935,82.19124099444431
14,0.0,0.0,,1,73.0,15.83201366916422,34.585337424743514
6,0.0,0.0,,1,28.0,2.4439939392325902,39.203525587244
22,0.0,0.0,,1,116.0,1.867142483860776,7.700358656491442
7,1.0,0.0,,2,25.5,1.556913362396192,8.514009145126602
24,1.0,0.0,,3,15.333333333333334,19.03934993097448,101.41273552236653
10,1.0,0.0,,1,35.0,8.164184616024553,82.58001636754693
19,0.0,0.0,,1,31.0,27.876888589060016,163.28666524513102
9,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,2,9.0,15.53365909102062,85.18685734808685
7,0.0,0.0,,1,57.0,28.014020904726305,130.19032893086634
15,1.0,0.0,,3,12.0,25.41014151439749,88.9058053806516
16,0.0,0.0,,3,21.0,22.263989847792544,152.6426037060227
21,0.0,0.0,,1,37.0,15.431165565619418,137.13424616936632
17,1.0,0.0,,2,32.0,5.512774568285712,35.29382926872651
6,0.0,0.0,,3,15.666666666666666,9.417342734055548,24.63580000627208
4,0.0,0.0,,4,22.5,20.079297884307287,92.12062102396122
24,0.0,0.0,,4,7.75,15.571422901296529,54.98386043859643
25,0.0,0.0,,1,40.0,12.247455671964468,195.95929075143096
17,1.0,0.0,,2,15.5,12.050047382896778,30.192311105806166
23,0.0,0.0,,3,13.666666666666666,23.237387800496094,102.04910212719561
7,1.0,0.0,,2,7.0,1.1758836354744655,5.331286071105046
4,0.0,0.0,,2,27.5,14.498778338696185,78.87104073126976
6,0.0,0.0,,3,18.333333333333332,22.877763554179484,112.92804137726823
3,0.0,0.0,,2,11.0,24.652578212061456,143.2515476412952
17,1.0,0.0,,2,23.5,34.1474920346784,179.50065217892643
21,1.0,0.0,,2,22.0,13.236055913624362,66.77535855559306
21,0.0,0.0,,1,15.0,24.41270842773975,106.58130647714512
9,0.0,0.0,,1,12.0,2.8971477363570104,17.925494530376294
15,0.0,0.0,,3,21.0,16.429090347083704,87.43009923292571
22,0.0,0.0,,1,8.0,4.389044068691413,17.70048723177414
21,0.0,0.0,,1,26.0,29.907700263623767,150.7373958075085
21,0.0,0.0,,1,51.0,1.2004135129809068,7.553197063284563
13,1.0,0.0,,2,12.5,0.0,0.0
6,0.0,0.0,,3,14.666666666666666,11.735859989509798,143.10980092046196
13,0.0,0.0,,1,20.0,17.5437588099189,59.1138933231118
23,0.0,0.0,,2,15.5,29.928614603937298,106.37438951807049
10,1.0,0.0,,3,15.0,15.814123495001027,55.49238063959428
23,0.0,0.0,,2,14.0,14.568135033707161,73.80243616754994
14,0.0,0.0,,2,46.5,19.898873888557645,114.06207473101647
24,1.0,0.0,,1,7.0,23.557579443129285,71.77850051809307
17,1.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,2,10.0,13.933231864951674,74.64481421108175
1,1.0,0.0,,4,16.75,15.642626334368963,70.6021776700513
19,0.0,0.0,,1,8.0,27.80592092241929,100.38624748246795
24,1.0,0.0,,3,13.333333333333334,28.537061396264363,173.73263830312257
13,1.0,0.0,,1,80.0,24.875911350689574,176.5567974068485
14,0.0,0.0,,1,116.0,1.3407789815768605,6.157494244969691
18,1.0,0.0,,1,116.0,49.124346940077594,564.1926863912817
25,0.0,0.0,,2,40.0,24.782333005932543,209.34732764244177
23,0.0,0.0,,3,19.333333333333332,20.065448985157158,139.99055357335865
22,0.0,0.0,,2,9.5,11.996324121123825,49.88259649635801
24,1.0,0.0,,1,7.0,23.557579443129285,71.77850051809307
18,1.0,0.0,,2,9.5,15.97739017784467,66.08820741337134
16,1.0,0.0,,3,11.666666666666666,5.6607796193974655,23.987007812581187
22,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,3,25.333333333333332,29.282666429540853,211.12898232691649
24,1.0,0.0,,2,15.0,19.479537762916774,204.3542218908554
24,0.0,0.0,,3,7.0,12.711079541029688,42.110851868292976
3,0.0,0.0,,2,41.5,19.456740780318814,235.5774152262224
19,1.0,0.0,,2,38.5,6.2895456655705715,119.50685910144475
14,0.0,0.0,,2,8.5,18.459244453932595,69.28410643773877
4,0.0,0.0,,3,12.333333333333334,30.931671521674144,123.05988346270821
23,0.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,3,21.666666666666668,18.73833403066141,129.43633936905658
24,0.0,0.0,,2,13.5,44.7868612107565,318.72379120972187
25,0.0,0.0,,1,28.0,5.310924001292798,127.57764725460684
24,0.0,0.0,,2,11.0,18.922936659009196,89.57769101398183
8,1.0,0.0,,3,18.666666666666668,23.947339952948667,168.49180952712882
18,1.0,0.0,,2,14.0,29.664252154054992,95.03790681266305
4,0.0,0.0,,2,27.5,14.498778338696185,78.07021328884142
19,1.0,0.0,,2,25.0,20.01208668980089,112.63306478325876
14,0.0,0.0,,1,48.0,5.099512036486598,31.905921513037722
4,0.0,0.0,,2,36.5,36.29872769064838,218.38789237234704
13,0.0,0.0,,3,19.666666666666668,19.706517256944267,134.5255791147919
26,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,2,27.5,19.11794459872084,158.6682689673874
24,0.0,0.0,,1,41.0,7.682250673243963,23.724614648511405
7,0.0,0.0,,1,12.0,35.05875797102518,159.5531051364703
25,0.0,0.0,,1,7.0,32.46954063035423,157.4527922830197
25,0.0,0.0,,2,14.5,30.959456576331302,129.05938530221763
18,1.0,0.0,,3,8.666666666666666,11.968692695018737,48.30452779534338
13,0.0,0.0,,2,34.5,25.908408641467474,128.1367185929451
25,0.0,0.0,,1,82.0,34.69723295086544,349.15978545265614
5,0.0,0.0,,2,10.0,24.183333798771447,93.28408380360018
1,1.0,0.0,,2,23.5,7.195453267148484,42.61556915440613
24,1.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,1,49.0,10.620031650809505,38.99235062688305
13,1.0,0.0,,2,9.0,4.113082316190281,32.90465852952208
23,0.0,0.0,,2,21.5,18.85590452021885,79.69341329686362
9,1.0,0.0,,2,14.5,5.814636920134331,31.761788849579773
2,1.0,0.0,,1,116.0,1.9534528024680196,10.711758101662788
24,0.0,0.0,,1,11.0,42.39961321794718,309.97576591727795
24,1.0,0.0,,1,89.0,47.304256197623246,262.72736606363986
16,1.0,0.0,,1,116.0,4.886635060243818,24.330881797578947
8,1.0,0.0,,1,50.0,10.294657166274192,233.64149375737236
4,0.0,0.0,,3,23.666666666666668,22.841061953201287,139.93198527925242
4,0.0,0.0,,3,18.0,25.03390227090574,120.83722496394972
25,0.0,0.0,,2,49.5,34.32879140271852,288.7418289849238
10,1.0,0.0,,1,37.0,4.934805588039438,79.10715311111899
9,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,1,26.0,27.472151382137802,106.57439501061336
3,1.0,0.0,,3,12.666666666666666,8.496453982725372,45.50502490958741
25,0.0,0.0,,1,80.0,35.52828420142187,187.4263615668102
8,1.0,0.0,,3,11.666666666666666,21.090461269589248,111.4710608252525
1,1.0,0.0,,1,7.0,2.4986543548495153,14.991926129096935
3,1.0,0.0,,1,17.0,19.80017987165102,52.06370272787728
4,0.0,0.0,,2,28.0,14.268287657401931,79.80737196784207
8,1.0,0.0,,1,61.0,19.83263917690444,359.4376935422977
25,0.0,0.0,,1,14.0,24.541937455693887,68.90968715919352
15,1.0,0.0,,2,9.5,17.476344528972835,69.3408078615376
23,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,2,42.0,17.4014302340229,100.97094497515954
15,1.0,0.0,,1,12.0,7.205859582536053,61.47662117296944
19,1.0,0.0,,2,35.0,8.788367215765156,75.66549389414617
12,0.0,0.0,,1,50.0,22.707779740711743,173.4265878082589
6,0.0,0.0,,3,8.333333333333334,10.885640843855894,43.99869660490125
18,1.0,0.0,,2,50.0,31.52307453598931,313.69673171326355
9,1.0,0.0,,2,28.5,27.22096339300446,92.0773653494144
6,0.0,0.0,,2,18.5,9.744710137644645,39.15727050619874
2,1.0,0.0,,1,32.0,8.669929849477453,24.529834762147363
14,0.0,0.0,,1,16.0,9.831455619278097,24.665105452219557
18,1.0,0.0,,1,58.0,21.37922359588583,59.223552773467404
6,0.0,0.0,,4,16.25,21.985402891962494,143.4909912584406
4,0.0,0.0,,2,27.0,22.867949675582715,110.08469053860281
14,0.0,0.0,,1,14.0,18.481505027829307,77.99387099078757
19,0.0,0.0,,1,51.0,26.606884494644397,284.5889111506394
16,1.0,0.0,,1,14.0,21.705633536275265,82.1495972721096
8,1.0,0.0,,2,28.0,6.36566744314979,122.93987446888035
2,0.0,0.0,,3,14.0,6.20560191918193,40.01119611407913
7,1.0,0.0,,1,62.0,24.230815198430367,77.76998061130719
5,0.0,0.0,,1,7.0,8.721183231482987,22.05848210446527
23,0.0,0.0,,2,38.5,19.16537822738767,118.76365111433026
4,0.0,0.0,,3,19.666666666666668,32.19697657750475,116.91152305635687
17,1.0,0.0,,2,13.0,27.717049874139096,148.34877143828794
1,1.0,0.0,,1,12.0,1.5043331315181987,16.54766444669996
8,1.0,0.0,,1,16.0,31.822696420845006,228.06985456013135
1,1.0,0.0,,1,22.0,4.507695504985988,28.16065970318299
6,0.0,0.0,,3,14.666666666666666,8.65336985124843,66.547048517168
9,1.0,0.0,,2,17.0,16.923703855827725,133.3374611716817
3,1.0,0.0,,1,23.0,26.267038429848853,67.68735053353811
17,1.0,0.0,,3,21.666666666666668,6.718201757804171,117.26444717052807
22,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,1,52.0,17.64890121403371,39.77258601374939
26,0.0,0.0,,1,51.0,34.63432126759755,224.5365921669994
3,1.0,0.0,,1,12.0,35.01412006532199,242.66670825834382
3,0.0,0.0,,1,8.0,21.2810705080608,84.27358136006089
9,1.0,0.0,,4,14.5,31.139575797250526,124.77619301962578
22,0.0,0.0,,2,14.0,17.02714274101261,88.5880741658365
18,1.0,0.0,,1,26.0,36.33031982550147,317.6984751744798
14,0.0,0.0,,1,102.0,2.2744782533258543,23.646359514709687
26,0.0,0.0,,1,80.0,28.95171093667155,237.51890844974403
14,0.0,0.0,,1,27.0,6.523317446503405,108.71957287516992
18,1.0,0.0,,3,15.0,22.303961760150283,119.71682263484901
19,1.0,0.0,,2,21.5,23.8468363442187,245.61726148357744
19,0.0,0.0,,1,16.0,4.102824558729485,21.24249908203668
17,1.0,0.0,,3,7.333333333333333,31.526172980026384,106.690063915324
8,1.0,0.0,,1,10.0,9.778138414028488,66.24445629682936
14,0.0,0.0,,2,37.5,1.4440316669814866,6.480007668136922
6,0.0,0.0,,2,17.0,5.0662138143535405,81.05942102965585
15,0.0,0.0,,1,30.0,47.53522219143141,295.0533093531063
13,1.0,0.0,,2,31.5,24.51951333067166,93.863430479371
4,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,2,39.5,17.67118740955061,152.1565564071398
1,1.0,0.0,,1,40.0,11.340266469805966,116.38165537655914
23,0.0,0.0,,1,23.0,5.839373077846413,45.83969664881573
26,0.0,0.0,,2,37.5,22.737002348958185,137.55335783500462
6,0.0,0.0,,2,22.0,9.163069663784789,64.2320468648948
7,1.0,0.0,,3,7.333333333333333,18.206284429028653,98.16364336328866
6,0.0,0.0,,1,34.0,25.206600099705017,251.2235720281767
24,0.0,0.0,,2,17.5,21.99930940307233,161.2655909584231
19,0.0,0.0,,1,7.0,9.241658136795776,22.6997521324984
6,0.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,1,116.0,32.87604227623835,126.99585884267641
2,1.0,0.0,,0,0.0,0.0,0.0
13,0.0,0.0,,0,0.0,0.0,0.0
