participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
14,0.0,0.0,,0.33730006217956543,0.1152501106262207,0.0008986685327823774,0.12345838043760146,0.12345838043760146,0.11656401533829536,229,1,201,201.0,1,18,18.0,1,34.0,3.9550839967735785,16.844740457587143
25,0.0,0.0,,0.40955018997192383,1.4370989799499512,0.0013036035804111468,0.14416585862636566,0.14416585862636566,0.15749670565128326,144,9,36,21.22222222222222,0,0,0.0,1,19.0,13.94252579174112,38.508241796209525
26,0.0,0.0,,0.4184999465942383,0.09660005569458008,0.0009159920469685031,0.2615129053592682,0.2615129053592682,0.22993002831935883,57,9,23,13.333333333333334,0,0,0.0,3,35.0,21.076075123321996,123.6744555359828
9,0.0,0.0,,0.5284498929977417,2.616207725123355,0.0018777699696654,0.3325786927581336,0.3325786927581336,0.3119313992952045,58,2,109,74.0,1,14,14.0,2,43.0,17.03013317594062,64.12727604299151
23,0.0,0.0,,0.04524946212768555,0.34290027618408203,-0.0001764375511202542,-0.02012372575700283,-0.02012372575700283,-0.015533447265625,93,1,118,118.0,0,0,0.0,1,117.0,5.204740625407418,25.907001351020345
17,1.0,0.0,,0.37999987602233887,0.05695009231567383,0.00030236448946444966,0.14445528388023376,0.14445528388023376,0.14293330907821655,90,9,55,23.22222222222222,0,0,0.0,2,9.0,11.318278624069126,31.722680756584282
1,1.0,0.0,,0.3506500720977783,0.14970028400421143,0.0008804814927153971,0.13716349018273977,0.13716349018273977,0.1588666041692098,207,7,66,24.714285714285715,1,14,14.0,3,17.666666666666668,6.077740768591473,49.535092629654315
23,0.0,0.0,,0.20640039443969727,10.49639081954956,0.00043392854902459514,-0.12741625308990479,-0.12741625308990479,-0.14335979521274567,212,7,65,18.714285714285715,0,0,0.0,3,31.0,24.714227491622452,119.57623395461115
4,0.0,0.0,,0.5725498199462891,2.037003755569458,-0.0008776371445751358,0.2468312829732895,0.2468312829732895,0.22786983847618103,103,8,42,12.375,0,0,0.0,7,17.428571428571427,19.47579220482705,115.30645478275581
1,1.0,0.0,,0.0940999984741211,50.26570153236389,-0.007413655460435225,-0.896950046724408,-0.896950046724408,-0.8583054730766697,4,11,34,18.09090909090909,1,18,18.0,2,10.0,1.9746337185749299,19.788605459758433
5,0.0,0.0,,0.08390045166015625,109.1070065498352,-0.002096939339320297,-0.6481050252914429,-0.6481050252914429,-0.6364430785179138,9,8,33,20.875,0,0,0.0,2,27.5,31.20060191256345,212.4258667122067
4,0.0,0.0,,0.20874977111816406,8.386301517486572,0.0004557192559536341,-0.09351819008588791,-0.09351819008588791,-0.13973335921764374,221,7,42,15.0,0,0,0.0,3,39.333333333333336,31.316797268651342,185.76622726266558
5,0.0,0.0,,0.7738997936248779,23.563100337982178,0.005331357203302961,0.05425571650266647,0.05425571650266647,0.043590035289525986,215,12,20,12.916666666666666,0,0,0.0,4,14.0,21.78695808342572,133.690940906155
9,0.0,0.0,,0.2122499942779541,2.2035001516342163,-0.007835741351726792,-0.3652198415265305,-0.3652198415265305,-0.3296221191500441,154,6,75,36.0,1,26,26.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.2924111353026495,32.88894867897034,-0.004092112811228269,-0.2556011397627336,-0.2556011397627336,-0.22719119849028413,29,8,38,15.875,2,24,20.5,3,33.666666666666664,17.676195865193723,194.02851188720265
14,0.0,0.0,,0.5902998447418213,0.4150538444519043,-0.0011173776793721223,0.18666739202249905,0.18666739202249905,0.1974914285871718,48,6,27,16.833333333333332,1,21,21.0,3,43.0,11.929116060745026,61.51401229898983
14,0.0,0.0,,0.45299971103668213,9.917954802513123,0.0032859546050326913,-0.06631443872733458,-0.06631443872733458,-0.06413994527632193,230,6,53,28.833333333333332,1,33,33.0,1,47.0,9.136817976040346,187.45172810719748
4,0.0,0.0,,0.46875,1.607300043106079,-0.0011588795253060836,0.10159553587436676,0.10159553587436676,0.08864997327327728,98,13,26,13.384615384615385,0,0,0.0,3,13.666666666666666,25.555121274738543,102.8809748215079
10,1.0,0.0,,0.5834498405456543,0.08671022477305357,0.0010543378006817143,0.34400437049221894,0.34400437049221894,0.34914164698512334,127,6,44,34.166666666666664,1,18,18.0,2,11.0,10.59669285157902,51.00466658744493
4,0.0,0.0,,0.0,65.84795618057251,-0.0010566367313810821,-0.4749791622161865,-0.4749791622161865,-0.45101338624954224,0,11,19,11.909090909090908,0,0,0.0,4,19.25,21.999859082248445,114.48697625703629
16,1.0,0.0,,0.0,1.015450119972229,-0.0028882659482561412,-0.3913766143191213,-0.3913766143191213,-0.37863682905832924,0,8,31,14.625,2,25,15.0,5,22.2,13.575077645501164,62.230521804850525
17,1.0,0.0,,0.3001999855041504,3.6806421279907227,0.0005831045443919456,0.045954346656799316,0.045954346656799316,0.05345344543457031,128,9,67,20.444444444444443,0,0,0.0,2,16.5,8.525943335145612,28.14054834616342
24,1.0,0.0,,0.07919979095458984,17.223882913589478,0.0003325280173384576,-0.0802096500992775,-0.0802096500992775,-0.07203682512044907,124,9,54,19.444444444444443,0,0,0.0,2,24.0,27.99768167439096,212.71718604263594
18,1.0,0.0,,0.15964996814727783,28.61463952064514,-0.0010957714782339981,-0.26601127582260325,-0.26601127582260325,-0.2765912278493245,2,6,44,21.0,1,9,9.0,2,47.0,30.643845658707463,278.8369343668122
18,1.0,0.0,,1.2493999004364014,0.6601016521453857,0.0038526597300903563,0.3717294106503579,0.3717294106503579,0.3749528540505303,211,7,26,16.285714285714285,1,17,17.0,3,37.333333333333336,18.23587634531685,224.19008014852201
9,1.0,0.0,,0.7878999710083008,6.5853002071380615,-0.0010671110819280758,0.3283100515478271,0.3283100515478271,0.44163146315321405,226,5,99,39.6,2,60,33.5,2,11.0,0.0,0.0
18,1.0,0.0,,0.8129501342773438,5.926455020904541,0.0031814530869476486,0.20316234230995178,0.20316234230995178,0.19280986487865448,236,9,26,14.666666666666666,0,0,0.0,4,22.25,18.512249538071362,88.40859927723132
12,0.0,0.0,,0.2674999237060547,50.71489953994751,-0.00851619324755472,-0.5984904170036316,-0.5984904170036316,-0.5530332922935486,67,9,95,23.11111111111111,0,0,0.0,2,7.0,24.65658378980039,117.6987759318964
13,0.0,0.0,,0.44280004501342773,0.9257991313934326,0.0005695506772355571,0.16079281704335274,0.16079281704335274,0.15716904303287163,54,5,104,39.8,1,26,26.0,2,11.5,10.23610193585684,45.31900549304051
12,1.0,0.0,,0.6082499027252197,1.6500484943389893,0.0021784631089293367,0.20514775812625885,0.20514775812625885,0.21045000851154327,215,12,24,14.083333333333334,0,0,0.0,2,22.0,22.613150948092596,98.9069103776265
14,0.0,0.0,,0.006749868392944336,63.43851923942566,-0.0006099138041055387,-0.34299778636497785,-0.34299778636497785,-0.31137482405354977,3,7,42,27.857142857142858,1,44,44.0,2,14.0,4.451654809221241,17.27845340749905
26,0.0,0.0,,0.3348503112792969,0.5017998218536377,0.0009997248884508624,0.17661160230636597,0.17661160230636597,0.16433337330818176,80,12,36,12.25,0,0,0.0,3,23.333333333333332,25.892142047275104,109.0037175443495
25,0.0,0.0,,0.19035005569458008,0.9934003353118896,-0.001287950001906092,-0.05898173525929451,-0.05898173525929451,-0.02399674989283085,16,7,55,30.285714285714285,0,0,0.0,1,8.0,19.25944044590869,43.34190005533863
24,1.0,0.0,,0.4099998474121094,0.04270029067993164,0.00040410735699267756,0.1685975193977356,0.1685975193977356,0.16655316948890686,233,9,35,20.333333333333332,0,0,0.0,3,15.0,30.215299026426703,153.82809367132342
1,1.0,0.0,,0.7074999809265137,0.40830016136169434,0.003081964188395589,0.35047388076782227,0.35047388076782227,0.31770676374435425,184,13,26,14.153846153846153,0,0,0.0,3,10.666666666666666,14.044891229178985,57.89713092489953
7,1.0,0.0,,0.32795000076293945,1.2751075952283788,1.552603082595875e-05,0.07565978508961352,0.07565978508961352,0.08229746672414961,103,7,66,25.571428571428573,2,31,27.5,2,18.5,1.6797619998644384,11.775275597369287
6,0.0,0.0,,0.9407498836517334,0.0,-7.52829274546823e-05,0.7561823245342271,0.7561823245342271,0.7277302699046093,159,4,62,41.75,1,111,111.0,3,21.666666666666668,2.6366246542128287,8.186270863577166
19,1.0,0.0,,0.491300106048584,0.15144968032836914,0.00015823060006855947,0.2609070837497711,0.2609070837497711,0.2626466453075409,64,7,60,28.428571428571427,0,0,0.0,1,22.0,23.96395174838432,175.87959037547097
15,1.0,0.0,,0.15125012397766113,6.057950019836426,-0.01526477459786511,-1.0000654084270009,-1.0000654084270009,-0.8794242005327564,103,11,36,16.636363636363637,1,21,21.0,3,11.0,17.640323563532668,109.71764991598559
13,1.0,0.0,,0.5041869258092451,3.9875299210381705,0.0022809045059833596,0.03890680160200547,0.03890680160200547,0.05636290724302136,223,8,36,21.125,1,120,120.0,3,18.0,7.661621616839784,77.39382511408016
7,1.0,0.0,,0.1656498908996582,84.6617077589035,-0.0023374843742499847,-0.602303659362632,-0.602303659362632,-0.5739863142822728,60,9,60,22.666666666666668,1,32,32.0,2,8.0,18.30455830826469,87.64040647228505
19,0.0,0.0,,0.9349000453948975,0.0,0.002128037663699393,0.5981850458096855,0.5981850458096855,0.5881639785933913,112,8,28,15.125,1,18,18.0,5,20.8,26.76173925999194,141.7601326945065
13,0.0,0.0,,0.6521997451782227,0.03875017166137695,0.0018232367999516815,0.21699188278697212,0.21699188278697212,0.22009215191898182,168,4,144,52.5,1,26,26.0,1,8.0,5.700780433959506,11.401560867919011
19,1.0,0.0,,0.10614991188049316,61.748416781425476,0.0028999769849353918,-0.5591490635892007,-0.5591490635892007,-0.5733523077434963,236,5,22,15.4,1,20,20.0,2,77.5,28.832387966242674,368.46472993719425
15,1.0,0.0,,0.40315020084381104,0.09060001373291016,-0.0004984246851341889,0.19245396233812162,0.19245396233812162,0.17692452248016727,42,11,33,15.818181818181818,1,42,42.0,3,11.333333333333334,4.541789849767459,20.972357997881236
19,0.0,0.0,,0.17385005950927734,9.126934051513672,0.0006026679264191498,-0.01307540014386177,-0.01307540014386177,-0.01170994434505701,14,15,33,11.266666666666667,0,0,0.0,2,20.5,28.688255642437916,132.03090370199723
22,0.0,0.0,,0.12475013732910156,145.99405097961426,-0.0058366011922797514,-1.2719080448150635,-1.2719080448150635,-1.2445366382598877,5,9,40,23.333333333333332,0,0,0.0,1,6.0,13.956699184453262,33.015667702060064
23,0.0,0.0,,0.25909996032714844,133.91387915611267,-0.008133953361740736,-0.8161916136741638,-0.8161916136741638,-0.7994034886360168,67,8,66,17.625,0,0,0.0,3,26.333333333333332,21.42904812669515,114.2858822399184
9,0.0,0.0,,0.28770017623901367,5.5920939445495605,0.0006599630990674468,0.004746700637042522,0.004746700637042522,0.014240026473999023,110,8,37,20.125,0,0,0.0,4,16.75,26.480973248711454,174.1427496719092
9,0.0,0.0,,0.08064985275268555,34.011136174201965,0.00031693679202818737,-0.15767737984154295,-0.15767737984154295,-0.15669563853222393,236,4,95,44.75,1,22,22.0,1,53.0,2.693766610557056,11.83579306191491
26,0.0,0.0,,0.2024998664855957,13.00850224494934,0.0003649519081646877,-0.04464074596762657,-0.04464074596762657,-0.0687033161520958,236,9,32,13.222222222222221,0,0,0.0,6,18.0,19.24293299785948,135.8924449766495
24,1.0,0.0,,0.23204994201660156,1.6141002178192139,-0.0004319639318586952,0.05761370435357094,0.05761370435357094,0.05573000758886337,59,12,28,16.916666666666668,0,0,0.0,1,15.0,30.41068048418851,215.93835875372156
7,1.0,0.0,,0.20529985427856445,0.18249988555908203,0.0009096452664815943,0.02307646586422176,0.02307646586422176,0.030783462630377834,183,4,95,42.0,1,23,23.0,2,29.5,8.559248114310464,20.731409314180063
22,0.0,0.0,,0.3781999349594116,4.942449927330017,-0.0014128543705732453,0.08195928707404479,0.08195928707404479,0.08566603691304099,80,5,59,37.6,1,34,34.0,1,39.0,1.0111641767720592,11.30574473727649
13,0.0,0.0,,0.6521997451782227,0.03875017166137695,0.0018232367999516815,0.21699188278697212,0.21699188278697212,0.22009215191898182,168,4,144,52.5,1,26,26.0,1,8.0,5.700780433959506,11.401560867919011
3,1.0,0.0,,0.3921499252319336,1.7623002529144287,-0.0021392158921092726,-0.02167123053144302,-0.02167123053144302,-0.01316688171139475,46,8,34,17.875,2,17,12.0,2,35.0,29.49711525648035,165.59075385736844
23,0.0,0.0,,1.0522500276565552,0.7618497610092163,0.004210996255860896,0.34120850422211335,0.34120850422211335,0.32086371508511635,175,5,42,20.8,1,56,56.0,5,25.0,26.002660757257836,214.53496452192144
26,0.0,0.0,,0.06694996356964111,7.067899942398071,-0.0022514318159326968,-0.20454344442625086,-0.20454344442625086,-0.19105902512868245,69,11,36,16.454545454545453,1,20,20.0,2,15.0,15.738527812516452,107.35079405298666
17,1.0,0.0,,0.41155004501342773,0.08229994773864746,0.0015488444942790627,0.20006537035044739,0.20006537035044739,0.18469191657172304,222,5,48,40.6,1,15,15.0,2,11.5,11.978035140162369,41.12130174905573
3,0.0,0.0,,0.42779970169067383,0.0,-0.0002704700417776945,0.19244123995304108,0.19244123995304108,0.17875637114048004,84,13,48,16.23076923076923,0,0,0.0,1,6.0,17.132690111191515,79.6261949072436
15,1.0,0.0,,0.29489994049072266,7.878902316093445,-0.0017603699765336028,0.03613284972146594,0.03613284972146594,0.035385569504329105,91,8,28,18.0,1,20,20.0,4,19.25,25.633811355895837,105.61984060223469
4,0.0,0.0,,0.483950138092041,10.388303166212037,0.0007781396836831761,0.11531113220166553,0.11531113220166553,0.11869939313932903,140,5,99,39.2,1,85,85.0,2,16.0,9.92176598184532,22.797239467887163
1,1.0,0.0,,0.24880027770996094,3.9390488862991333,-0.0038359991142910095,-0.25145939332020434,-0.25145939332020434,-0.23180145422617596,73,10,52,15.9,1,11,11.0,2,28.5,14.555491083389484,154.77220119930124
4,0.0,0.0,,0.5179500579833984,0.0,0.0017628899397493978,0.3197123110294342,0.3197123110294342,0.30648669600486755,228,3,77,50.666666666666664,0,0,0.0,1,77.0,1.0703745714343464,7.787978566783881
24,0.0,0.0,,0.3577001094818115,2.3011499643325806,-0.001205570426219903,-0.052960075909578345,-0.052960075909578345,-0.044103296597798665,233,7,85,31.142857142857142,1,2,2.0,1,11.0,32.10480921812701,207.58578280496758
1,1.0,0.0,,0.12000012397766113,9.509896397590637,-0.0022619426179461347,-0.18267664351040805,-0.18267664351040805,-0.1566116547584534,33,6,23,12.333333333333334,1,39,39.0,3,50.666666666666664,20.878510981553802,127.66700844487406
24,1.0,0.0,,0.17119979858398438,2.5226004123687744,0.00031519491820611106,0.015760548412799835,0.015760548412799835,0.028980016708374023,145,12,25,15.916666666666666,0,0,0.0,1,21.0,17.284881441159552,83.83782513579808
25,0.0,0.0,,0.43310022354125977,1.0844488143920898,0.0014539325173377393,0.14733637869358063,0.14733637869358063,0.14864006638526917,170,9,36,22.77777777777778,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.39559996128082275,5.195999979972839,0.001163337802697142,-0.024102720027231465,-0.024102720027231465,0.03273005485534668,229,8,51,26.25,1,4,4.0,1,11.0,32.71004008615134,102.79963661749122
4,0.0,0.0,,0.0,88.33775639533997,-0.0029880209324978056,-1.071483850479126,-1.071483850479126,-1.0277434587478638,0,11,19,10.545454545454545,0,0,0.0,5,19.8,25.154225704298405,115.89480565387441
24,0.0,0.0,,0.1340498924255371,5.410200119018555,-0.002996750079716408,-0.20708735758745217,-0.20708735758745217,-0.1825998253292508,96,7,45,25.857142857142858,1,21,21.0,4,11.0,12.833379608184794,87.45387554041726
6,0.0,0.0,,0.5529000759124756,0.3475005626678467,0.0014183155812573062,0.21808225394301273,0.21808225394301273,0.21184664629978373,204,11,39,13.636363636363637,1,30,30.0,3,22.333333333333332,8.458857818500741,139.33687581329988
26,0.0,0.0,,0.6034002304077148,2.6606013774871826,0.0018972551830249156,0.22313223779201508,0.22313223779201508,0.1916399896144867,141,11,16,10.545454545454545,0,0,0.0,3,32.333333333333336,21.133397132049442,128.34970969339395
14,0.0,0.0,,0.14799976348876953,5.752150058746338,-0.005186036482125507,-0.5485168695449829,-0.5485168695449829,-0.5102734565734863,6,11,65,16.636363636363637,0,0,0.0,2,17.0,23.874469219981037,137.06500612890846
6,0.0,0.0,,0.0,66.07022035121918,0.0003950266569169962,-0.32398618072397095,-0.32398618072397095,-0.31643256388212504,0,9,44,21.444444444444443,1,18,18.0,2,13.5,3.4484737981427056,38.18227554729278
5,0.0,0.0,,0.07120001316070557,4.881700038909912,-0.0069298707671818244,-0.6464551083649261,-0.6464551083649261,-0.5504219497953142,3,11,27,18.0,1,62,62.0,2,8.5,18.952328233291063,87.14887503387374
25,0.0,0.0,,0.23932191443769923,36.67317826759253,-0.0006850831780559206,-0.32407768919498103,-0.32407768919498103,-0.31681494888752243,229,10,38,14.1,1,68,68.0,3,26.666666666666668,23.772068873098238,170.7669513100199
16,1.0,0.0,,0.8344998359680176,0.0,0.0034148862891526907,0.41708245873451233,0.41708245873451233,0.3994230628013611,228,3,102,73.0,0,0,0.0,1,11.0,21.705633536275265,80.6446479111925
4,0.0,0.0,,0.9139001369476318,6.786506300748782,0.0015132239385275915,0.34831000078579544,0.34831000078579544,0.3163337438272876,231,4,99,43.75,1,85,85.0,2,26.0,9.136001244779948,22.86895047655242
25,0.0,0.0,,0.3741611705885992,7.376099109649658,-0.0030506166002331157,-0.07292156858283257,-0.07292156858283257,-0.04721308637548376,67,8,41,19.0,1,17,17.0,3,25.333333333333332,16.606357402961212,147.1884075855183
16,1.0,0.0,,0.36765003204345703,2.201649785041809,-0.009839620571014422,-0.4701869734228915,-0.4701869734228915,-0.42376717710806655,119,6,122,30.333333333333332,1,16,16.0,3,16.0,7.532710002966231,35.89648447220537
6,0.0,0.0,,0.327850341796875,5.404399871826172,-0.007214560514370488,-0.4334709664437338,-0.4334709664437338,-0.3138482965567173,6,3,141,63.666666666666664,1,12,12.0,2,21.0,42.749960151038486,260.01841904260283
4,0.0,0.0,,0.676800012588501,14.21622201176577,0.0015527748922786837,0.06988899365759095,0.06988899365759095,0.12410936432476187,217,6,80,32.166666666666664,1,85,85.0,3,12.666666666666666,12.102830784524627,48.88287789934008
23,0.0,0.0,,0.559150218963623,0.014899730682373047,0.00159703333234497,0.2545924186706543,0.2545924186706543,0.24863018095493317,135,5,112,35.4,0,0,0.0,2,25.5,24.07201502081616,170.79413452539535
19,1.0,0.0,,0.22835016250610352,10.379491567611696,0.00015341424572605996,-0.054719499394863466,-0.054719499394863466,-0.05654790691300935,221,4,59,38.0,1,16,16.0,1,79.0,24.808260968505287,284.4332557136412
21,1.0,0.0,,0.5738997459411621,0.0,-0.00021590907320532887,0.2954334020614624,0.2954334020614624,0.28692004084587097,114,13,28,11.923076923076923,0,0,0.0,4,14.75,23.0113731460348,130.56175160367783
23,0.0,0.0,,0.2778003215789795,6.8953383348204875,0.0014836701937618814,-0.012345802431871116,-0.012345802431871116,-0.01697899103164673,166,9,25,15.88888888888889,1,47,47.0,5,15.6,14.910819184557386,105.79798851144308
26,0.0,0.0,,0.19414997100830078,8.240097045898438,-0.0018997620209660671,-0.0903673768043518,-0.0903673768043518,-0.06965988129377365,62,5,53,37.6,0,0,0.0,2,16.0,22.196684881643645,95.57085568734357
13,1.0,0.0,,0.38899993896484375,2.663100004196167,-0.012917638480672363,-1.0804993834676624,-1.0804993834676624,-1.0150654265856502,16,3,47,22.666666666666668,1,23,23.0,2,82.5,16.747305873107276,71.12605463563544
21,0.0,0.0,,0.289600133895874,2.440649080276489,0.0008149817989777554,0.012702458518466861,0.012702458518466861,-0.008977440005601078,225,3,123,64.66666666666667,1,21,21.0,2,19.5,18.773995454783094,90.2072725751425
11,0.0,0.0,,1.183783233165741,8.459052920341492,-0.001680431155219197,-0.006305764999067725,-0.006305764999067725,0.013360410077231263,86,9,31,14.555555555555555,1,17,17.0,4,21.25,28.699278388989576,142.1798170198656
8,1.0,0.0,,0.3683500289916992,7.403674423694611,-0.0017157487026126146,-0.06092834648703724,-0.06092834648703724,-0.070295864385471,85,10,18,11.7,1,19,19.0,4,25.0,25.988997084867485,141.00973097511152
2,0.0,0.0,,0.42520010471343994,4.5536497831344604,-0.0029188718925630326,-0.04299312679073478,-0.04299312679073478,-0.03534395726872423,162,4,152,50.25,1,50,50.0,2,15.5,6.258038879682592,49.51169704205633
9,0.0,0.0,,0.07595014572143555,21.68608702151768,-0.0008671884934059465,-0.36660577727772514,-0.36660577727772514,-0.3466913278134861,204,6,40,29.166666666666668,1,18,18.0,1,50.0,16.307299134693984,294.2340114507127
2,1.0,0.0,,0.31659996509552,5.286777839458809,-0.00038404411401292486,0.010794684856752808,0.010794684856752808,0.026257609269816604,186,3,122,63.666666666666664,1,26,26.0,1,34.0,3.254536496737168,20.76801213071338
19,0.0,0.0,,0.11839985847473145,6.2004499435424805,-0.019931603344577664,-1.3337651159189925,-1.3337651159189925,-1.206129626824822,9,7,39,19.857142857142858,1,71,71.0,2,42.5,18.83247928048607,167.36680380732068
17,1.0,0.0,,0.1827998161315918,11.061203718185425,0.00022919464987872392,-0.10232789069414139,-0.10232789069414139,-0.10476338118314743,236,5,78,43.4,0,0,0.0,1,6.0,5.755659760740828,11.877141340489828
1,1.0,0.0,,0.22719979286193848,15.028803327751515,0.0017305221323318978,0.030538507151704294,0.030538507151704294,0.01874164965835424,118,6,64,26.333333333333332,2,48,27.5,2,31.5,6.539818631776671,64.27862546639535
23,0.0,0.0,,0.27885007858276367,0.05944967269897461,0.0006143153053892176,0.10552705824375153,0.10552705824375153,0.09805005043745041,216,5,56,30.2,0,0,0.0,1,80.0,5.685066628180629,28.047130928957202
24,0.0,0.0,,0.5052998065948486,6.161900043487549,-0.0024383290786365447,-0.015729807600190368,-0.015729807600190368,0.131149184070546,213,4,101,47.0,1,34,34.0,1,29.0,11.292290533471492,51.57968545930547
23,0.0,0.0,,0.5260000228881836,0.0,0.0012114878447312578,0.24535971879959106,0.24535971879959106,0.23731333017349243,117,6,93,27.5,0,0,0.0,3,21.666666666666668,25.803820358714603,173.24797244834542
1,1.0,0.0,,0.10469973087310791,11.194356441497803,-8.417520841118047e-05,-0.1239863548600724,-0.1239863548600724,-0.12857525104131456,27,9,49,19.88888888888889,1,14,14.0,4,10.5,6.7422534944565315,44.52606695190084
24,1.0,0.0,,0.053750038146972656,54.21159482002258,-0.009183729854149001,-2.1813695430755615,-2.1813695430755615,-2.099956750869751,1,8,34,20.625,0,0,0.0,2,27.0,33.51737863435109,155.49913643555885
23,0.0,0.0,,0.3202495574951172,3.295954465866089,-0.0009017757197261277,0.07716182619333267,0.07716182619333267,0.08099646866321564,146,9,65,19.77777777777778,0,0,0.0,3,14.0,22.78167792109906,105.48879822071508
12,1.0,0.0,,0.07875001430511475,0.5138000249862671,-0.00047056283740507253,-0.22603664594360545,-0.22603664594360545,-0.23064310877930883,26,10,33,18.6,1,33,33.0,3,11.333333333333334,9.571437474059792,32.49554142772615
8,1.0,0.0,,0.5202498435974121,0.4861627146601677,0.000394505862624156,0.16128918767478395,0.16128918767478395,0.12105078448851904,202,7,61,22.857142857142858,1,15,15.0,1,65.0,19.83263917690444,359.48716462975096
4,0.0,0.0,,0.8620500564575195,3.6819952851408857,0.00396027742200473,0.40696713190038497,0.40696713190038497,0.3958930983687893,233,4,81,51.25,1,21,21.0,2,11.0,9.978422046849909,46.921985290281995
16,1.0,0.0,,0.5601997375488281,1.111800193786621,-0.001502013820189009,0.12794290112040718,0.12794290112040718,0.14443722072509899,172,5,142,42.6,1,16,16.0,2,7.0,8.165462783287268,29.445599834197996
8,1.0,0.0,,0.20639991760253906,38.25117629766464,0.0010093736481649933,-0.3496520179736463,-0.3496520179736463,-0.3513212704031091,234,12,18,11.5,1,19,19.0,2,36.5,28.261763533959126,183.84668845178467
4,0.0,0.0,,0.1999502182006836,63.80148959159851,-0.010171938928015399,-0.6611196994781494,-0.6611196994781494,-0.6225464344024658,98,6,121,28.833333333333332,0,0,0.0,3,18.0,21.366269564885126,95.30150350629911
9,1.0,0.0,,0.23274970054626465,9.061302781105042,-0.0014806780901841872,-0.10784982679262443,-0.10784982679262443,-0.09511574109395345,90,9,56,19.22222222222222,1,15,15.0,4,12.25,16.85058152848681,56.954407261232404
14,0.0,0.0,,0.0,27.941697955131527,0.0007240192578042342,-0.3554539937007276,-0.3554539937007276,-0.3541281369238189,0,6,65,21.333333333333332,1,21,21.0,2,48.0,19.20033782802991,125.43976845964686
19,0.0,0.0,,0.6696999073028564,6.41385555267334,0.0031036064759883035,0.28092119512678704,0.28092119512678704,0.26966817128030873,134,8,28,16.125,1,18,18.0,5,19.0,20.094149025418776,117.51858355013061
22,0.0,0.0,,0.0010497570037841797,17.77645993232727,-0.00010274441757316726,-0.1896602362394333,-0.1896602362394333,-0.1790134310722351,1,1,141,141.0,0,0,0.0,1,94.0,15.768817157755675,107.15916228501729
