participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
25,0.0,0.0,,0.30606107579337216,1.012550711631775,-0.0007749759934210735,0.032292907564049095,0.032292907564049095,0.03317359172635603,50,4,33,18.0,1,17,17.0,1,41.0,12.247455671964468,208.2067464233953
14,0.0,0.0,,0.5416001081466675,0.32644879817962646,0.0045965432863476,0.2820150780881572,0.2820150780881572,0.2730316240941324,115,4,29,20.25,1,33,33.0,1,23.0,9.136817976040346,185.6594220843695
7,1.0,0.0,,0.3837001323699951,0.03104996681213379,0.0009224776525861927,0.19358375744941908,0.19358375744941908,0.1654449361335497,23,3,82,33.666666666666664,1,32,32.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.48325014114379883,0.08859968185424805,0.002662003873701507,0.21272864937782288,0.21272864937782288,0.2301187515258789,78,4,38,20.25,0,0,0.0,3,10.333333333333334,30.148537491566856,220.35493064164154
18,1.0,0.0,,0.2568751573562622,14.51609480381012,-0.002562017680111285,-0.27276205812763965,-0.27276205812763965,-0.24267490208148956,22,2,8,7.5,1,5,5.0,2,50.0,37.38410957379453,317.83060758615306
21,1.0,0.0,,0.00279998779296875,70.24565696716309,-0.0001262849787359218,-0.6761705773508447,-0.6761705773508447,-0.7184998106693645,88,3,32,22.333333333333332,1,36,36.0,2,22.0,13.236055913624362,66.77535855559306
5,0.0,0.0,,0.529400110244751,5.633140802383423,0.0022736927873054386,-0.0018075205152854323,-0.0018075205152854323,0.012975126504898071,93,6,18,12.5,0,0,0.0,4,8.0,13.590859244586392,60.23574282056048
17,1.0,0.0,,0.11710023880004883,0.14599967002868652,0.0004809940714693845,0.03892698138952255,0.03892698138952255,0.034393757581710815,73,2,46,34.5,0,0,0.0,1,45.0,28.808282117451228,97.04382440512403
14,0.0,0.0,,0.5527501106262207,0.4853496551513672,0.004631811510709265,0.17697277028336483,0.17697277028336483,0.190867328789176,116,4,48,19.5,1,41,41.0,1,30.0,4.857363368189759,108.71957287516992
19,1.0,0.0,,0.038849830627441406,14.512649774551392,-0.009073108420831989,-0.6503021121025085,-0.6503021121025085,-0.6496312618255615,8,5,28,15.2,0,0,0.0,3,10.666666666666666,25.02976466322465,123.2535239473879
9,0.0,0.0,,0.013149261474609375,10.302277565002441,-5.6707388662020385e-05,-0.1314055174589157,-0.1314055174589157,-0.11916911602020264,1,1,113,113.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.2614002227783203,0.0,0.0003506519653726084,0.11626040731739794,0.11626040731739794,0.11125633567571636,114,2,55,44.0,1,24,24.0,1,21.0,1.292478942736495,25.849578854729092
13,1.0,0.0,,0.21319985389709473,8.670173190534115,-0.003156129475733497,-0.034779341811807744,-0.034779341811807744,0.03674344489207637,5,3,36,22.666666666666668,1,31,31.0,2,20.0,3.9294917219380436,40.814259807109245
12,1.0,0.0,,0.03795003890991211,24.702751398086548,-0.0020623038270965147,-0.21655170619487762,-0.21655170619487762,-0.16472503542900085,4,5,43,18.2,0,0,0.0,2,7.5,24.79680372671662,91.89962494569971
14,0.0,0.0,,0.31725001335144043,3.2411965247123478,0.0020654232592128867,0.03888966283227643,0.03888966283227643,0.03867717423746653,100,2,44,34.0,1,30,30.0,1,43.0,13.335395594979854,347.47468388582195
4,0.0,0.0,,0.45924997329711914,0.14479994773864746,0.0022490289535731693,0.18785934150218964,0.18785934150218964,0.16845616698265076,100,5,26,17.4,0,0,0.0,1,21.0,50.75776676160248,201.285272481321
4,0.0,0.0,,0.22919988632202148,3.2114479541778564,-1.2768520956107097e-05,-0.022313173860311508,-0.022313173860311508,-0.017087489366531372,37,4,15,9.75,0,0,0.0,2,34.0,28.5454595583109,191.16488601030034
18,1.0,0.0,,0.0,6.893049001693726,-0.004789288781180125,-0.4153725504875183,-0.4153725504875183,-0.37826865911483765,0,4,16,13.75,0,0,0.0,2,25.5,28.132322461993432,107.90041764339912
22,0.0,0.0,,0.05480003356933594,1.2690997123718262,-0.008235019602360612,-0.1794617772102356,-0.1794617772102356,-0.1928873062133789,46,1,85,85.0,0,0,0.0,1,30.0,5.044635131450014,17.729287388763087
18,1.0,0.0,,0.6820001602172852,0.17139816284179688,0.004127796690714376,0.21263404190540314,0.21263404190540314,0.21366912126541138,115,5,26,17.8,0,0,0.0,2,9.0,8.69675014239642,36.56081215402534
2,0.0,0.0,,0.1465998888015747,40.20935797691345,-0.00596081927028142,-0.4103590881722605,-0.4103590881722605,-0.429467967578343,2,2,62,52.0,1,6,6.0,1,6.0,15.329134544765624,71.93120967822273
3,0.0,0.0,,0.0,32.11275792121888,-0.004479122459490969,-0.47159842751983905,-0.47159842751983905,-0.45163367537253685,0,3,39,20.666666666666668,1,16,16.0,2,25.0,20.810804150707945,152.98707624669242
8,1.0,0.0,,0.23814988136291504,5.417953252792358,0.002846810866632027,-0.06366845220327377,-0.06366845220327377,-0.062168776988983154,110,3,65,29.666666666666668,0,0,0.0,1,20.0,16.201368233598522,54.467316730282434
4,0.0,0.0,,0.0,43.05514717102051,-0.009194247170142332,-1.0739703178405762,-1.0739703178405762,-1.009874939918518,0,6,18,10.166666666666666,0,0,0.0,3,15.333333333333334,21.366269564885126,95.30150350629911
8,1.0,0.0,,0.49355006217956543,0.0,0.0025999841247162075,0.29491108655929565,0.29491108655929565,0.2846750020980835,102,4,11,9.5,0,0,0.0,2,34.5,31.250312263505734,218.3155768521989
7,0.0,0.0,,0.3959500789642334,1.053513716567645,0.003071776908130255,0.08000296812791091,0.08000296812791091,0.09372344680807809,96,2,47,38.5,1,21,21.0,2,18.5,14.802629854774821,55.75090959529858
7,1.0,0.0,,0.4591500759124756,2.052899956703186,-0.011677235407044835,-0.15740589300791422,-0.15740589300791422,-0.16719757557662673,59,3,27,15.333333333333334,1,32,32.0,2,31.5,1.7325591921285803,12.36160632642459
15,1.0,0.0,,0.5566000938415527,3.1300485134124756,-0.0036487941659479953,0.0743695161281488,0.0743695161281488,0.08918025290533405,40,5,27,18.0,1,30,30.0,1,10.0,18.1606653618154,50.30530102938913
15,0.0,0.0,,0.08725011348724365,3.9470999240875244,-0.010160697388599085,-0.40180739887759215,-0.40180739887759215,-0.4499806960423788,96,5,28,13.4,1,12,12.0,1,39.0,31.722559531659574,252.6372216435394
9,1.0,0.0,,0.1275501251220703,4.497000217437744,-0.011305366123771341,-0.294881031044528,-0.294881031044528,-0.30787818267559397,51,3,55,29.666666666666668,1,11,11.0,2,10.5,7.719036192075616,47.68263031343366
2,0.0,0.0,,0.10080015659332275,4.803599953651428,-0.024264065395243593,-0.7689339146654829,-0.7689339146654829,-0.8450970989570281,2,6,24,15.666666666666666,1,37,37.0,1,13.0,1.9269832973449796,23.123799568139397
25,0.0,0.0,,0.3165110813246832,0.4602001905441284,2.1968070330496368e-05,0.041411717223305985,0.041411717223305985,0.0581774248017205,63,3,32,17.666666666666668,1,17,17.0,2,30.0,7.483913833869908,117.23031743468195
4,0.0,0.0,,0.5858500003814697,1.1381988525390625,0.0025355707895400445,0.14425049722194672,0.14425049722194672,0.13450631499290466,109,5,8,7.8,0,0,0.0,3,24.0,31.83580051349105,157.38849380180105
14,0.0,0.0,,0.08719968795776367,13.572955131530762,-0.0006860061734345343,-0.1471586376428604,-0.1471586376428604,-0.1404750645160675,2,4,35,23.75,0,0,0.0,1,6.0,18.572076444522846,44.31492169530214
14,0.0,0.0,,0.6170001029968262,0.5012497901916504,0.0048187277697172,0.18842315266274998,0.18842315266274998,0.1934440820266976,115,4,46,18.5,1,41,41.0,1,33.0,4.857363368189759,108.71957287516992
22,0.0,0.0,,0.10599994659423828,0.03310203552246094,0.0004887870315288561,0.060274504125118256,0.060274504125118256,0.055262088775634766,61,0,0,0.0,0,0,0.0,1,116.0,1.867142483860776,7.700358656491442
15,0.0,0.0,,0.6578001976013184,2.537348985671997,-0.004237188234460565,0.14468778669834137,0.14468778669834137,0.11151891946792603,52,4,32,23.5,0,0,0.0,1,14.0,14.687151066576792,156.5494312984251
24,1.0,0.0,,0.1907498836517334,0.26200056076049805,0.00015373187926988612,0.060661885887384415,0.060661885887384415,0.053787440061569214,42,6,26,13.333333333333334,0,0,0.0,2,11.5,22.207897364371693,122.80662470911228
24,1.0,0.0,,0.7280001640319824,0.06944990158081055,0.006569966164930659,0.25772565603256226,0.25772565603256226,0.2548812925815582,115,5,28,18.6,0,0,0.0,1,16.0,0.9016637447521387,4.157186067548383
19,1.0,0.0,,0.5275998115539551,0.020150423049926758,0.003834314926487147,0.2219242132627047,0.2219242132627047,0.21718219027799723,113,2,26,17.5,1,16,16.0,2,39.5,26.80746766822361,193.30605064033972
17,1.0,0.0,,0.0135498046875,4.251610279083252,-0.0008203707172372248,-0.05766216665506363,-0.05766216665506363,-0.04525020718574524,48,2,45,30.0,0,0,0.0,1,54.0,35.22611072691103,190.00400956312754
14,0.0,0.0,,0.0,8.183508157730103,-0.0012477695630186212,-0.29974082112312317,-0.29974082112312317,-0.2806752026081085,0,2,53,41.5,0,0,0.0,1,31.0,31.251671210066977,87.37708868160793
3,1.0,0.0,,0.5260999202728271,2.398699998855591,-0.025192980824070794,-0.7585823342331455,-0.7585823342331455,-0.7537535657665947,4,3,41,22.0,1,99,99.0,1,41.0,4.299345725635656,171.97382902542577
16,1.0,0.0,,0.0406496524810791,6.826501488685608,-0.006432076078607512,-0.3081095254319346,-0.3081095254319346,-0.2962664540831025,3,2,16,12.0,1,25,25.0,3,30.0,11.050793145833856,65.31088195116594
14,0.0,0.0,,0.05444955825805664,21.442954063415527,-0.010425148592785717,-0.8498390316963196,-0.8498390316963196,-0.8055440783500671,1,4,35,19.0,0,0,0.0,1,29.0,21.313309847364316,160.59336400085402
21,1.0,0.0,,0.0,8.586349964141846,-0.003934208000381018,-0.28075048327445984,-0.28075048327445984,-0.273187518119812,0,5,26,16.4,0,0,0.0,2,14.5,27.554576631534935,95.09473246872446
2,0.0,0.0,,0.01639997959136963,2.3230000734329224,-0.018708614326210217,-1.0675888861346448,-1.0675888861346448,-1.0286856124798456,3,4,19,13.0,1,103,103.0,2,28.5,2.9246215096797523,80.42709151619218
4,0.0,0.0,,0.02090001106262207,9.442299723625183,-0.006554603836591395,-0.40934053343585414,-0.40934053343585414,-0.38453707453728886,2,2,23,17.0,1,88,88.0,2,40.5,7.578094290657912,78.82145831887301
9,1.0,0.0,,0.2803502082824707,0.3150491714477539,-0.0005366833478783583,0.01781724952161312,0.01781724952161312,0.0089188814163208,116,3,56,36.666666666666664,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.10230016708374023,4.270393133163452,-0.0006434387851217678,-0.06359340250492096,-0.06359340250492096,-0.05616849660873413,36,3,65,33.333333333333336,0,0,0.0,1,6.0,27.57703305161578,81.99234916490244
13,0.0,0.0,,0.3305997848510742,1.6063027381896973,0.0005782845047841541,0.04348907247185707,0.04348907247185707,0.039537250995635986,111,6,23,15.833333333333334,0,0,0.0,1,15.0,28.88711207929995,89.1929183689647
19,1.0,0.0,,0.7990503311157227,0.0,0.004412679434712293,0.5256586074829102,0.5256586074829102,0.46118754148483276,89,3,19,12.666666666666666,0,0,0.0,3,25.0,15.49737893208627,114.3553398925885
7,0.0,0.0,,0.149749755859375,0.7542638778686523,-0.00018406870782140412,0.02900727652013302,0.02900727652013302,0.03232449293136597,70,2,34,32.0,0,0,0.0,2,25.0,25.267431475408493,93.27743189059986
14,0.0,0.0,,0.0,3.4512009620666504,-0.002778580560015208,-0.18387266993522644,-0.18387266993522644,-0.1909313201904297,0,3,38,21.333333333333332,0,0,0.0,1,45.0,18.481505027829307,77.99387099078757
26,0.0,0.0,,0.44050025939941406,1.635948896408081,-0.003856025728757561,0.04169074073433876,0.04169074073433876,0.008631408214569092,28,2,10,9.0,0,0,0.0,1,96.0,36.062567924096314,421.8013250691165
6,0.0,0.0,,0.22655010223388672,3.4133009910583496,7.496152170451653e-05,-0.03324274346232414,-0.03324274346232414,-0.05206882953643799,110,5,10,8.2,0,0,0.0,4,16.25,21.985402891962494,119.84452469687592
22,0.0,0.0,,0.33414995670318604,0.04509997367858887,0.00281327725096343,0.12780297006297314,0.12780297006297314,0.12346875667572021,82,5,15,10.8,1,35,35.0,2,26.5,10.097828432843945,53.51171841613741
4,0.0,0.0,,0.1774001121520996,1.0015997886657715,-0.005292220307814228,-0.22261537611484528,-0.22261537611484528,-0.24988746643066406,12,7,17,11.428571428571429,0,0,0.0,3,9.666666666666666,21.13158465207955,104.64819358007021
4,0.0,0.0,,0.4040501117706299,4.421201229095459,-0.0008123411107758944,-0.027575239539146423,-0.027575239539146423,0.027181267738342285,115,3,8,7.333333333333333,0,0,0.0,4,22.75,30.675919706624633,152.7013198497936
25,0.0,0.0,,0.1778501272201538,4.490049958229065,-0.007240225042035781,-0.17210743671808487,-0.17210743671808487,-0.24663506022521428,28,7,38,14.428571428571429,1,5,5.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.28439998626708984,0.7725992202758789,0.0006712072643665392,0.09072483330965042,0.09072483330965042,0.1286187767982483,94,2,55,54.0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.1614999771118164,0.4078500270843506,-0.0017115895541515425,0.011486310511827469,0.011486310511827469,-0.022393763065338135,35,2,44,26.5,0,0,0.0,3,20.333333333333332,20.898911812685053,116.78869781747757
24,0.0,0.0,,0.28445005416870117,2.645650029182434,-0.0031745358632757747,-0.23322649898692074,-0.23322649898692074,-0.21130625903606415,110,4,54,24.5,1,5,5.0,1,14.0,32.10480921812701,208.48570963337784
22,0.0,0.0,,0.34669995307922363,0.08189988136291504,0.002503583460148965,0.1397477113283597,0.1397477113283597,0.12159880697727199,101,4,42,24.0,1,39,39.0,1,13.0,2.5512754653788643,18.51114429961864
17,1.0,0.0,,0.10130023956298828,9.478643894195557,-0.0020535255382765198,-0.12375202029943466,-0.12375202029943466,-0.12266865372657776,6,2,34,29.5,0,0,0.0,1,55.0,19.009510958961766,41.38266965281689
6,0.0,0.0,,0.10889983177185059,10.400867419242857,0.0013108019728468288,-0.10949145728706294,-0.10949145728706294,-0.09022537171840672,106,4,46,23.25,1,25,25.0,1,17.0,1.333203732761163,21.331259724178608
5,0.0,0.0,,0.10479974746704102,1.4017001390457153,-0.01004878361473197,-0.3103196070744441,-0.3103196070744441,-0.30892526897890815,72,4,32,23.25,1,28,28.0,2,8.0,23.14745177566353,76.0531787874582
6,0.0,0.0,,0.20165014266967773,6.159048080444336,0.0005617322335648182,-0.072593554854393,-0.072593554854393,-0.04895615577697754,85,4,10,8.5,0,0,0.0,3,25.333333333333332,19.69606214888673,137.5582317169607
3,0.0,0.0,,0.5848002433776855,0.0,0.0017290784639189506,0.45382148027420044,0.45382148027420044,0.4213876724243164,77,5,25,13.4,0,0,0.0,1,37.0,40.24082598998642,296.40377928896686
1,1.0,0.0,,0.5961503982543945,0.021249771118164062,0.0039094354957397975,0.33582502603530884,0.33582502603530884,0.3341127634048462,64,6,29,14.666666666666666,0,0,0.0,1,18.0,17.824198647300065,41.53567488957422
3,0.0,0.0,,0.3068504333496094,0.29869985580444336,-0.0031282235232334074,-0.001386198215186596,-0.001386198215186596,-0.016368627548217773,5,6,11,9.166666666666666,0,0,0.0,4,12.75,9.167551792782323,66.11006138090696
1,1.0,0.0,,0.19735002517700195,0.4481489658355713,0.0009515716674099934,0.044513311237096786,0.044513311237096786,0.030856281518936157,107,3,73,31.333333333333332,0,0,0.0,1,17.0,19.410483553030357,66.20324193157703
26,0.0,0.0,,0.33929991722106934,5.165203392505646,0.0032536238913532817,-0.02882188252913647,-0.02882188252913647,-0.00160076717535651,112,5,30,16.6,1,29,29.0,1,19.0,19.04867804705818,77.67108714538277
19,1.0,0.0,,0.18184995651245117,5.222749948501587,-0.02790270535062555,-0.7437507851510985,-0.7437507851510985,-0.8298764626340807,82,5,30,14.8,1,32,32.0,2,18.5,18.432042705356956,222.57283225847877
2,1.0,0.0,,0.4225502014160156,0.2515995502471924,0.00039921369586769597,0.1446162909269333,0.1446162909269333,0.10851874947547913,50,2,42,39.5,0,0,0.0,2,17.5,26.48144978926287,119.98668711323756
17,1.0,0.0,,0.04029989242553711,10.093499898910522,0.0003622650115814273,-0.12258805334568024,-0.12258805334568024,-0.1036125123500824,83,2,51,37.5,0,0,0.0,1,39.0,17.730062701045167,36.97838619893365
23,0.0,0.0,,0.11319994926452637,1.5524498224258423,-0.0017144753563189527,-0.09499579311436059,-0.09499579311436059,-0.10228224637660577,62,3,55,24.333333333333332,1,46,46.0,2,19.0,22.37262296703237,144.66508311393022
22,0.0,0.0,,0.2628500461578369,0.001399993896484375,0.0015899415968648124,0.13082864141871786,0.13082864141871786,0.12477705539106487,91,2,67,37.5,1,21,21.0,2,19.5,3.2154310687956604,24.28731386396712
23,0.0,0.0,,0.0754995346069336,0.09710025787353516,-1.7833319551968576e-06,0.01962389051914215,0.01962389051914215,0.014774918556213379,83,1,108,108.0,0,0,0.0,1,7.0,1.8000122070726419,6.02596906639822
7,1.0,0.0,,0.4326000213623047,0.0072002410888671875,0.003866557056378009,0.19469673931598663,0.19469673931598663,0.20529961585998535,65,1,47,47.0,0,0,0.0,1,68.0,18.758424107588315,60.65821687950192
26,0.0,0.0,,0.09595012664794922,0.5720515251159668,-0.0005339160430926038,-0.023933418095111847,-0.023933418095111847,-0.02395009994506836,41,1,39,39.0,0,0,0.0,1,76.0,2.3521612501437072,26.045397657948264
24,0.0,0.0,,0.21744966506958008,0.9382991790771484,-0.001290861751609162,-0.003250380977988243,-0.003250380977988243,0.0033625364303588867,21,5,26,14.4,0,0,0.0,2,11.0,7.011323182151206,54.622569269432205
17,1.0,0.0,,0.08590030670166016,2.7277493476867676,-0.00419315926976384,-0.19575758278369904,-0.19575758278369904,-0.19261246919631958,21,4,32,21.25,0,0,0.0,2,12.0,22.24869465979666,116.2213777936478
7,1.0,0.0,,0.0,16.882347345352173,-0.0027417045927583916,-0.262703327032236,-0.262703327032236,-0.2549440765922719,0,3,30,17.0,1,31,31.0,1,56.0,7.671531901815105,28.63011905060212
13,1.0,0.0,,0.21085000038146973,6.83563163063743,-0.006621261695878739,-0.16937983137929544,-0.16937983137929544,-0.2805283774029125,46,5,36,17.0,1,10,10.0,2,11.5,11.12566043400744,102.8384494658221
17,1.0,0.0,,0.2043001651763916,6.418745942737745,0.002197034687259814,0.00043794232555943675,0.00043794232555943675,0.010350356283395201,102,5,32,14.4,1,22,22.0,2,19.5,14.5597530370863,53.17637063211647
14,0.0,0.0,,0.6748497486114502,0.07445001602172852,0.004459938173676085,0.3387811234873584,0.3387811234873584,0.32011525685136966,116,2,22,15.0,1,21,21.0,2,42.0,19.655897140135348,112.70211782224479
1,1.0,0.0,,0.09544992446899414,13.347159385681152,-0.0009632520197314242,-0.17746852338314056,-0.17746852338314056,-0.17158138751983643,2,6,18,10.0,0,0,0.0,3,16.0,10.275433208156278,46.20150322489885
5,0.0,0.0,,0.02649998664855957,19.808302402496338,-0.0021543558545449827,-0.3031068742275238,-0.3031068742275238,-0.2985999882221222,1,6,24,13.333333333333334,0,0,0.0,1,27.0,54.832021683778514,157.6045511542462
6,0.0,0.0,,0.7690999507904053,4.912800073623657,-0.00027712902640962,0.2910281226166293,0.2910281226166293,0.3282611787319183,91,5,25,19.0,1,4,4.0,1,8.0,24.12848408294439,96.56962259330624
25,0.0,0.0,,0.5647000074386597,1.2021005153656006,0.004186802969312023,0.1466134312825325,0.1466134312825325,0.14812559780219325,87,3,18,11.0,1,19,19.0,3,26.666666666666668,30.919827301698604,229.7565884538811
21,0.0,0.0,,0.0,18.316754579544067,0.0020926781250487293,-0.24447955191135406,-0.24447955191135406,-0.21720007061958313,0,2,33,32.5,0,0,0.0,1,46.0,0.9121585409975403,8.230409760709598
23,0.0,0.0,,0.5134999752044678,0.0,0.0010260941983019608,0.2491144835948944,0.2491144835948944,0.2317749261856079,77,3,8,7.666666666666667,0,0,0.0,3,30.0,21.765800913712507,167.97159228333123
7,0.0,0.0,,0.11509990692138672,7.553460121154785,0.001163548057926709,-0.0836193636059761,-0.0836193636059761,-0.07854384183883667,2,4,38,19.0,0,0,0.0,1,31.0,1.242441951616406,7.222970720741392
22,0.0,0.0,,0.19084978103637695,0.0,0.0013673619429806366,0.08954159170389175,0.08954159170389175,0.07626223564147949,77,0,0,0.0,0,0,0.0,1,116.0,2.453658429354522,9.51865739865793
2,0.0,0.0,,0.6532999277114868,0.33695006370544434,0.0004303969614680379,0.2970856081726205,0.2970856081726205,0.2887412355825043,65,2,42,28.5,1,46,46.0,2,26.5,3.5899529377013053,88.0860053855416
