participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
21,1.0,0.0,,12,34,17.416666666666668,5,23.2,20.32126327661401,140.81280618172167
22,0.0,0.0,,8,134,42.875,0,0.0,0.0,0.0
21,1.0,0.0,,11,44,19.0,4,29.75,25.290985236752395,236.15442363870042
5,0.0,0.0,,21,28,11.666666666666666,4,21.0,24.635314087044957,127.76487363584299
21,0.0,0.0,,11,52,24.272727272727273,4,17.0,5.2150886532322485,31.682910301274664
24,0.0,0.0,,18,42,13.777777777777779,8,10.375,17.323857261313066,91.01502014442516
9,1.0,0.0,,12,104,23.083333333333332,5,10.4,16.86002992960225,68.66425267197695
22,0.0,0.0,,12,65,22.5,3,23.0,16.454076191961963,163.96902468628366
21,1.0,0.0,,11,37,18.545454545454547,5,25.6,12.565885879855646,77.06710044500004
24,0.0,0.0,,11,114,26.636363636363637,1,41.0,1.3820277138260995,16.51955446402668
16,0.0,0.0,,11,38,17.454545454545453,4,38.0,20.98158710016642,147.53964145375667
14,0.0,0.0,,9,94,37.55555555555556,0,0.0,0.0,0.0
6,0.0,0.0,,15,28,16.866666666666667,5,14.6,9.699149321326612,59.27517850486596
23,0.0,0.0,,10,27,11.9,7,31.571428571428573,22.5653554439564,232.68837167826038
4,0.0,0.0,,16,36,14.75,7,13.714285714285714,15.351200641124379,74.18620144545311
1,1.0,0.0,,15,45,16.6,6,14.833333333333334,15.826715738807168,64.65974622822085
13,1.0,0.0,,5,157,63.4,2,15.5,23.804168884671366,82.91181583046097
19,0.0,0.0,,12,28,15.083333333333334,6,26.0,28.995622154790315,192.60206034107384
22,0.0,0.0,,1,322,322.0,1,33.0,5.044635131450014,18.384765036666117
24,1.0,0.0,,10,65,31.0,3,10.0,17.40680337719962,77.51055998604518
22,0.0,0.0,,10,124,31.2,2,13.5,10.266665819018602,74.77017890171344
17,1.0,0.0,,12,78,27.416666666666668,1,7.0,15.605553419100701,42.37987056264976
14,0.0,0.0,,14,80,21.214285714285715,1,28.0,22.53682786834066,159.60753138613376
15,1.0,0.0,,14,49,19.928571428571427,5,9.0,13.957155409596979,69.61489054669958
21,0.0,0.0,,8,54,35.5,3,17.666666666666668,22.548944157322506,128.73608941368198
6,0.0,0.0,,7,62,34.714285714285715,5,20.4,3.089959837106611,12.203737063674579
24,0.0,0.0,,15,42,15.066666666666666,8,12.5,19.609142969849092,122.3651833861294
4,0.0,0.0,,14,20,11.714285714285714,6,26.833333333333332,25.916596864900413,186.75173500037465
23,0.0,0.0,,11,43,19.0,7,18.285714285714285,19.341236985018046,112.63996535157023
7,0.0,0.0,,11,50,24.454545454545453,2,33.5,27.04821308537248,123.9324173834367
6,0.0,0.0,,12,40,20.583333333333332,3,28.333333333333332,33.35196501984735,137.9153483407835
18,1.0,0.0,,15,31,14.0,5,22.6,22.014780031197365,120.36207966118715
25,0.0,0.0,,6,55,27.833333333333332,3,59.333333333333336,32.41835433619112,308.5533523587125
23,0.0,0.0,,13,25,12.384615384615385,5,35.4,18.097675958371216,102.43932347868108
24,1.0,0.0,,13,54,20.923076923076923,3,21.0,32.4818125842969,175.45153775404333
26,0.0,0.0,,18,37,15.61111111111111,2,17.5,15.380770759087412,117.99766537806968
24,1.0,0.0,,13,65,24.23076923076923,2,10.0,12.807203569466,41.92770810427176
14,0.0,0.0,,11,65,22.454545454545453,2,44.5,18.557212743585872,119.19753762864578
22,0.0,0.0,,18,38,16.166666666666668,6,6.833333333333333,13.952133009734956,62.216566857121556
4,0.0,0.0,,12,33,10.833333333333334,8,25.875,24.691026615533787,146.226255807844
23,0.0,0.0,,5,178,52.8,3,28.0,21.344644708555325,120.74985905196878
6,0.0,0.0,,16,37,13.25,6,19.0,17.154065028042403,118.13546060487913
24,1.0,0.0,,15,36,19.466666666666665,3,11.666666666666666,22.435818935515424,106.03660650234376
19,1.0,0.0,,12,59,19.416666666666668,4,25.0,24.662679408031057,151.8993802150638
14,0.0,0.0,,9,94,36.0,1,15.0,37.51745284807178,150.8784310634624
1,1.0,0.0,,11,41,17.363636363636363,5,28.2,8.553915084524707,67.3039747588764
9,1.0,0.0,,17,45,16.41176470588235,6,9.0,16.188195482685668,87.15253466953071
7,1.0,0.0,,5,106,46.4,0,0.0,0.0,0.0
12,1.0,0.0,,14,47,19.428571428571427,4,15.0,21.856403834628193,99.09405708592088
25,0.0,0.0,,13,38,13.0,6,29.0,13.576361222026508,132.60980381488753
17,1.0,0.0,,17,53,15.588235294117647,4,16.75,19.602023720179623,79.24451682540554
14,0.0,0.0,,10,99,27.5,4,17.5,17.5803714675565,99.26327902219076
22,0.0,0.0,,18,38,15.833333333333334,4,11.0,8.103829373010026,38.85756980899865
14,0.0,0.0,,7,99,42.142857142857146,3,17.333333333333332,16.60116721778049,114.76853892097068
7,1.0,0.0,,7,99,41.285714285714285,4,12.5,4.154610744428682,10.015863244521714
8,1.0,0.0,,12,65,21.416666666666668,2,36.5,30.389424295335054,161.72421343478572
26,0.0,0.0,,14,33,13.428571428571429,6,23.833333333333332,20.06605363382666,131.16329148485968
21,1.0,0.0,,16,29,12.8125,7,18.0,17.383952240507462,110.99927118009441
5,0.0,0.0,,10,51,25.4,2,40.5,36.022804336536204,223.15244177104006
5,0.0,0.0,,17,36,16.41176470588235,4,13.0,26.897788913682145,148.52528262459015
23,0.0,0.0,,14,65,16.571428571428573,4,24.75,26.441883398348256,123.88614428844912
14,0.0,0.0,,8,99,35.625,4,15.75,18.725630450187644,97.78378854343829
25,0.0,0.0,,17,38,14.058823529411764,3,31.666666666666668,17.533634796834523,185.34942815909707
5,0.0,0.0,,10,95,32.2,1,7.0,0.544448654593714,3.266691927562253
6,0.0,0.0,,12,75,19.333333333333332,7,15.857142857142858,17.492016538227283,118.83675138952363
23,0.0,0.0,,6,86,31.666666666666668,5,31.6,27.70084365397046,197.63474253770408
21,1.0,0.0,,13,35,17.153846153846153,5,22.8,16.77649154183115,92.73913096250332
24,0.0,0.0,,14,52,18.428571428571427,5,13.4,14.164264040598738,56.24981234056361
18,1.0,0.0,,12,71,20.666666666666668,5,19.0,24.429292261877684,148.2172238334769
25,0.0,0.0,,10,55,22.4,5,22.6,14.951660234760018,100.06134349285301
14,0.0,0.0,,4,226,82.25,2,9.5,7.1249961438244895,17.015048379083918
1,1.0,0.0,,15,64,17.666666666666668,3,22.333333333333332,19.92709503127173,101.53068480821084
21,0.0,0.0,,7,84,42.142857142857146,4,12.25,18.49517448645599,123.01496966595396
22,0.0,0.0,,14,64,21.571428571428573,4,7.0,15.871017117857154,66.84360949827386
15,0.0,0.0,,16,33,14.75,5,18.6,27.06604825752542,201.15169390909378
26,0.0,0.0,,10,42,23.4,3,36.0,28.98035700599617,222.41633921775642
2,1.0,0.0,,9,85,35.22222222222222,2,10.0,26.48144978926287,119.98668711323756
17,1.0,0.0,,12,67,26.666666666666668,2,9.5,20.010770708545717,136.90739974208265
2,0.0,0.0,,9,43,15.333333333333334,5,41.8,30.12870023944789,252.67125579004542
25,0.0,0.0,,12,22,12.25,6,30.0,10.683099646312291,120.9958245461185
21,1.0,0.0,,19,29,12.263157894736842,6,16.0,20.752041543993556,131.8458658374332
25,0.0,0.0,,10,45,24.4,4,22.75,11.112278105868471,94.61876674332157
15,0.0,0.0,,13,43,21.53846153846154,4,13.0,14.19742469806976,91.45366194243113
15,1.0,0.0,,15,49,19.133333333333333,4,8.5,11.98651811901756,53.16864959420303
14,0.0,0.0,,9,63,31.444444444444443,3,18.333333333333332,0.6077945578091538,10.535105668691498
17,1.0,0.0,,12,78,24.833333333333332,2,20.0,8.525943335145612,29.44274723112982
24,0.0,0.0,,11,63,26.545454545454547,5,8.6,18.99314237934313,118.2748869761627
24,1.0,0.0,,11,65,29.636363636363637,2,7.0,25.296777335469613,109.08925246031545
3,1.0,0.0,,6,66,41.5,2,48.0,10.661571974019639,113.14525003614085
12,1.0,0.0,,17,28,12.117647058823529,10,12.8,19.82053603236252,90.8727364140742
14,0.0,0.0,,9,99,31.22222222222222,4,16.25,13.213457023026404,90.13547775264419
7,1.0,0.0,,15,66,17.6,5,12.6,11.435946492648597,62.59348582489488
15,0.0,0.0,,11,27,15.181818181818182,5,33.2,29.809045102454206,216.17387158503698
24,0.0,0.0,,18,32,14.555555555555555,7,9.0,17.79908782046267,84.63709083625747
25,0.0,0.0,,7,55,26.857142857142858,3,51.0,32.41835433619112,308.5533523587125
1,1.0,0.0,,15,73,18.733333333333334,3,11.666666666666666,19.551955073108818,113.79669971301695
18,1.0,0.0,,10,44,18.1,3,50.666666666666664,28.99265988664696,289.37280307775444
26,0.0,0.0,,3,278,111.33333333333333,1,19.0,4.889888131007605,13.934666752439748
7,1.0,0.0,,18,54,16.0,6,7.666666666666667,15.799005484019998,79.05653475918673
23,0.0,0.0,,6,108,35.333333333333336,4,34.25,26.174622276656287,178.89561242200696
23,0.0,0.0,,9,42,15.444444444444445,7,29.142857142857142,26.431410500146548,262.4245226844971
6,0.0,0.0,,13,71,22.23076923076923,4,10.25,8.46711013944351,40.77539465465307
3,0.0,0.0,,17,37,15.764705882352942,5,13.4,25.664083164130204,135.52842133450253
24,0.0,0.0,,18,30,14.0,8,9.125,16.25468798616493,78.85146141136627
22,0.0,0.0,,16,60,18.1875,5,8.0,13.619625173687322,66.16731630850796
15,0.0,0.0,,11,33,18.0,5,27.4,21.63264628926039,161.9112518815438
25,0.0,0.0,,13,31,14.076923076923077,6,23.666666666666668,14.28138021786693,114.03117331747215
25,0.0,0.0,,9,55,27.11111111111111,2,44.5,25.88566074554125,258.8357267522391
13,1.0,0.0,,10,36,19.7,4,36.0,14.382200657232382,126.70800560503804
5,0.0,0.0,,18,28,11.555555555555555,5,24.6,32.627891282257586,171.43621644819615
9,1.0,0.0,,17,45,16.941176470588236,4,9.5,16.62334300919562,92.13927065052053
1,1.0,0.0,,15,20,11.933333333333334,4,37.75,17.934258398431464,91.66688833860366
24,0.0,0.0,,11,63,26.181818181818183,5,9.4,18.99314237934313,118.2748869761627
22,0.0,0.0,,15,60,19.0,6,8.333333333333334,11.686162561128805,57.410581035173145
6,0.0,0.0,,16,28,14.75,5,17.4,13.757106893478886,91.25121275840715
3,0.0,0.0,,11,46,25.90909090909091,3,13.666666666666666,18.506312138328912,202.6336546963963
7,1.0,0.0,,13,60,22.0,2,23.0,21.163316935108103,99.13916860111694
25,0.0,0.0,,10,45,21.8,4,29.25,17.477172467546776,129.032895825812
4,0.0,0.0,,12,42,13.166666666666666,5,34.8,30.430929709653213,182.2235458866378
6,0.0,0.0,,14,44,20.357142857142858,3,16.0,5.5571533486904015,45.795613854294764
15,1.0,0.0,,16,26,13.5625,6,17.666666666666668,14.80902350130994,77.04717267945497
4,0.0,0.0,,14,21,11.071428571428571,8,22.25,23.12630721116942,125.54198249220953
5,0.0,0.0,,12,69,26.083333333333332,1,8.0,5.6845258755430566,31.095557564583473
24,0.0,0.0,,14,44,16.571428571428573,6,15.833333333333334,20.403357108725245,134.18997324711745
19,0.0,0.0,,21,34,12.523809523809524,2,26.5,16.1084288059018,139.81971027817792
24,1.0,0.0,,12,65,25.5,2,15.0,13.429098446172043,44.79130942964074
26,0.0,0.0,,15,33,14.733333333333333,6,19.333333333333332,21.572828056463816,149.3595940298308
26,0.0,0.0,,8,61,20.875,3,55.666666666666664,21.076075123321996,137.9840810249141
6,0.0,0.0,,15,28,15.2,6,15.833333333333334,15.63803169638264,85.2316369898794
26,0.0,0.0,,10,66,25.5,1,80.0,2.352150919321121,26.045397657948264
22,0.0,0.0,,9,124,32.77777777777778,2,24.5,11.607460387587006,68.60803796356792
21,0.0,0.0,,12,52,20.583333333333332,5,17.4,7.637779510245686,44.99915056713951
7,0.0,0.0,,8,53,36.625,2,22.5,21.50699667166907,82.40287381138532
24,1.0,0.0,,8,74,32.75,2,41.5,4.386954494111663,40.59554072430191
3,1.0,0.0,,18,33,13.61111111111111,4,21.0,23.215233299975406,113.41270898892246
23,0.0,0.0,,9,27,13.666666666666666,7,31.714285714285715,27.24105212479598,260.296006194599
8,1.0,0.0,,16,28,11.75,6,23.0,23.89890792873953,142.01820618267848
9,1.0,0.0,,16,45,17.875,4,10.75,16.62334300919562,101.3572283401346
14,0.0,0.0,,9,53,30.666666666666668,2,28.5,4.6070540650760385,94.07366974710136
14,0.0,0.0,,7,99,48.42857142857143,0,0.0,0.0,0.0
9,1.0,0.0,,8,104,31.625,5,17.6,19.74064925904281,94.09549982851345
24,0.0,0.0,,10,114,30.1,2,21.0,19.282368483765687,141.18616517971574
23,0.0,0.0,,13,50,15.846153846153847,6,21.0,21.153677779183464,142.64405545126314
8,1.0,0.0,,14,61,17.642857142857142,3,28.666666666666668,24.441964791906983,206.99064787949052
10,1.0,0.0,,7,109,46.142857142857146,2,12.0,2.8514805461042556,36.01840922881046
11,0.0,0.0,,4,265,87.75,0,0.0,0.0,0.0
19,0.0,0.0,,14,37,16.214285714285715,3,37.666666666666664,10.638066565613313,108.21440069314548
4,0.0,0.0,,21,26,12.761904761904763,5,10.2,20.847337179791335,85.40345291566182
2,0.0,0.0,,16,31,12.125,8,17.375,6.889187924046416,49.93345292121431
9,0.0,0.0,,13,73,22.846153846153847,3,9.666666666666666,11.437824224898534,59.98893703233235
2,0.0,0.0,,13,31,13.846153846153847,7,22.857142857142858,7.212411149626239,56.27919070022689
12,0.0,0.0,,18,33,14.555555555555555,7,10.142857142857142,27.715349878576614,124.61158513978444
22,0.0,0.0,,2,300,175.5,0,0.0,0.0,0.0
8,1.0,0.0,,11,65,24.181818181818183,4,17.75,23.23078550267109,144.05872423257972
23,0.0,0.0,,7,60,25.285714285714285,5,34.0,27.70084365397046,241.20145755601175
15,0.0,0.0,,12,34,19.083333333333332,5,20.8,19.108651802343836,141.18588981882758
24,0.0,0.0,,17,42,14.411764705882353,9,9.666666666666666,19.240392485942845,107.59545887053638
22,0.0,0.0,,11,65,24.09090909090909,3,25.333333333333332,16.454076191961963,168.88176167780367
12,0.0,0.0,,15,66,20.6,4,7.25,22.780297747048685,108.87196091752055
12,0.0,0.0,,17,39,16.58823529411765,5,10.2,23.509656823538073,124.68190116071314
18,1.0,0.0,,12,24,13.25,4,42.75,34.76175938534632,244.94792868034466
18,1.0,0.0,,16,23,11.375,4,34.25,34.76175938534632,225.2471425562819
3,1.0,0.0,,5,125,58.4,1,8.0,6.417619316623482,44.923335216364144
23,0.0,0.0,,11,29,13.090909090909092,5,39.0,23.44886890292248,147.43902747758233
16,0.0,0.0,,9,38,18.444444444444443,4,45.0,20.915110974698273,178.39937429925135
18,1.0,0.0,,9,104,34.666666666666664,2,9.0,34.91241320118239,139.32749375093886
14,0.0,0.0,,4,186,72.25,2,29.5,7.1249961438244895,17.053693456139758
26,0.0,0.0,,14,27,12.857142857142858,5,31.8,22.906873875071145,136.59753729585907
19,0.0,0.0,,13,28,12.846153846153847,6,27.666666666666668,24.726299950205732,182.02902141867503
6,0.0,0.0,,14,22,12.428571428571429,5,31.0,20.402129107275126,178.1536151572947
7,0.0,0.0,,8,56,41.125,1,6.0,29.022285448267915,132.4044671554507
25,0.0,0.0,,14,31,14.428571428571429,6,20.5,7.304971227360205,48.762775565349635
24,0.0,0.0,,15,27,15.6,5,16.8,22.992934278282853,152.05991380855681
23,0.0,0.0,,11,25,11.454545454545455,7,30.857142857142858,21.185696546921836,139.1043836651591
26,0.0,0.0,,8,120,36.75,2,25.0,19.11513391602398,127.71591216485282
9,0.0,0.0,,15,60,19.133333333333333,4,10.5,11.033423754787663,50.01217826423242
19,0.0,0.0,,16,39,15.0,2,45.5,13.535102604728653,133.9504774616668
17,1.0,0.0,,10,68,28.3,2,26.5,27.894822301569555,184.9472595342206
23,0.0,0.0,,10,62,22.0,6,20.166666666666668,19.648920679282952,105.23699401757091
12,1.0,0.0,,15,54,19.533333333333335,3,13.666666666666666,14.060915519017085,63.348185005006314
2,1.0,0.0,,5,166,63.2,3,11.333333333333334,12.465893392999375,66.69631103054174
6,0.0,0.0,,15,39,16.0,4,22.5,13.606840846264074,160.94933225686506
18,1.0,0.0,,13,25,11.692307692307692,7,26.857142857142858,19.57072527125315,140.98815227823596
18,1.0,0.0,,10,26,15.0,5,38.6,29.30078624752519,277.96144656072903
23,0.0,0.0,,11,65,18.363636363636363,5,27.2,26.749808540364352,168.30607590798655
19,0.0,0.0,,6,75,49.0,3,16.666666666666668,5.259937205760232,81.83617162682386
23,0.0,0.0,,10,51,24.5,2,44.5,19.48651429997868,141.87436022923495
22,0.0,0.0,,12,65,21.083333333333332,4,21.5,20.57038132001205,162.84705849848282
15,0.0,0.0,,16,33,14.75,5,18.4,24.15577494834024,182.3087854584962
23,0.0,0.0,,11,42,17.454545454545453,8,19.0,17.36017286607138,104.83030715792795
19,1.0,0.0,,9,22,15.666666666666666,3,65.66666666666667,15.664901761508743,231.93008059964367
13,0.0,0.0,,6,100,52.5,2,15.0,6.1057189235713825,68.20281154174933
17,1.0,0.0,,12,78,27.0,2,7.0,11.318278624069126,31.574590479013814
14,0.0,0.0,,16,29,17.1875,5,10.4,12.755514670708159,50.741851502209265
15,0.0,0.0,,13,27,14.461538461538462,5,28.6,29.220414389884393,238.95177664982694
23,0.0,0.0,,11,42,19.0,6,22.5,20.80670014869368,131.31641940577322
8,1.0,0.0,,17,28,11.176470588235293,6,22.666666666666668,23.89890792873953,140.7685757560206
25,0.0,0.0,,11,20,11.363636363636363,6,36.666666666666664,14.83358935037253,144.23147649080684
2,1.0,0.0,,9,151,33.77777777777778,4,10.0,19.33834715209281,120.62010351806703
19,1.0,0.0,,9,22,16.333333333333332,4,49.75,19.177713590566963,215.43836106244655
18,1.0,0.0,,14,31,14.714285714285714,4,30.5,24.91411881200889,133.93100473291128
2,0.0,0.0,,10,36,15.7,6,31.5,15.835434693225986,125.41573838067524
22,0.0,0.0,,16,50,15.375,3,24.333333333333332,22.92245399733675,206.98453017824832
7,1.0,0.0,,8,106,37.25,1,29.0,1.9493369590375373,9.914174637073884
25,0.0,0.0,,8,55,30.75,2,46.0,25.88566074554125,258.8357267522391
9,0.0,0.0,,8,109,36.0,3,20.0,12.7829879792093,48.73221060053174
13,1.0,0.0,,11,47,22.181818181818183,2,44.5,12.780034243733008,159.4117085207673
22,0.0,0.0,,10,51,29.9,5,7.0,19.92276319585911,84.09977613825326
17,1.0,0.0,,12,26,15.416666666666666,5,28.6,18.573876059397254,149.01916696371828
24,1.0,0.0,,8,74,29.5,2,56.0,13.558072354463995,80.84702540406104
24,0.0,0.0,,11,63,26.545454545454547,5,9.8,25.44362415377062,141.9144897009284
13,1.0,0.0,,11,47,21.0,4,27.0,9.851535603536657,109.65313469003804
7,0.0,0.0,,8,87,42.375,0,0.0,0.0,0.0
12,0.0,0.0,,8,82,36.75,4,12.25,18.538076758665497,83.82156277932705
14,0.0,0.0,,13,53,21.615384615384617,4,12.75,16.74726979209232,84.86366382033337
22,0.0,0.0,,15,37,14.733333333333333,3,36.0,3.761736038365072,20.65199406563359
13,1.0,0.0,,4,157,57.0,3,41.333333333333336,12.379117032445459,48.30883141469126
18,1.0,0.0,,13,32,13.692307692307692,6,27.666666666666668,26.83303371262674,171.58211157459905
17,1.0,0.0,,12,51,22.166666666666668,4,17.25,23.20490282878124,152.7592936646435
1,1.0,0.0,,13,64,18.46153846153846,4,25.0,20.924567997809483,125.08272208608292
6,0.0,0.0,,9,62,28.22222222222222,4,22.25,12.371933645814657,68.67790548713735
24,1.0,0.0,,9,65,31.555555555555557,3,19.0,20.161073879974307,162.35018222171593
17,1.0,0.0,,9,68,31.333333333333332,2,27.0,27.001463088048766,190.27980487952848
4,0.0,0.0,,17,55,13.823529411764707,5,19.2,22.26236103680413,99.03871379072116
17,1.0,0.0,,11,51,23.545454545454547,4,20.25,17.719511117504325,124.7253407898067
12,0.0,0.0,,11,82,27.09090909090909,4,11.25,15.67923477550517,72.88826637691918
18,1.0,0.0,,7,93,33.0,2,54.0,16.61752922915048,165.25610949930058
14,0.0,0.0,,9,59,21.666666666666668,3,48.333333333333336,19.588457995110215,124.54787875671975
18,1.0,0.0,,13,71,23.23076923076923,5,8.0,18.1863236794081,57.3780679125296
26,0.0,0.0,,8,99,36.25,1,49.0,2.245070856264681,42.17060687274818
7,0.0,0.0,,7,87,45.142857142857146,1,23.0,28.093527475769044,108.6115842671382
16,1.0,0.0,,10,142,29.7,4,11.25,9.340578542686533,57.06854377270949
3,0.0,0.0,,19,48,14.789473684210526,5,9.8,14.986687033251268,71.8640145006978
25,0.0,0.0,,13,31,13.076923076923077,6,25.833333333333332,14.105791538547555,118.37491917755524
25,0.0,0.0,,9,55,24.555555555555557,4,30.0,22.82069575861627,172.5847137598448
24,1.0,0.0,,15,41,17.333333333333332,4,18.0,14.309123919233182,121.83464662670457
24,1.0,0.0,,17,35,17.470588235294116,2,16.5,27.81610135099976,135.34579972028408
19,1.0,0.0,,8,169,32.375,3,28.666666666666668,24.797079526991684,219.99794692818796
3,0.0,0.0,,14,30,13.214285714285714,9,17.22222222222222,19.02414770799976,129.13352855614968
4,0.0,0.0,,5,81,49.0,3,34.0,7.424441794274132,34.25722178868714
9,0.0,0.0,,12,44,21.416666666666668,3,26.666666666666668,16.366692286869863,176.5009869908441
4,0.0,0.0,,11,19,9.636363636363637,8,29.25,31.623264055749026,179.6665482297112
8,1.0,0.0,,18,18,10.833333333333334,7,19.0,25.04585109067901,134.15116319552212
14,0.0,0.0,,8,99,38.75,3,11.0,16.60116405006793,103.99552861436207
6,0.0,0.0,,9,62,28.666666666666668,4,21.25,12.371933645814657,68.67790548713735
3,1.0,0.0,,8,86,35.0,5,13.6,5.725205073865587,17.786675278783072
2,0.0,0.0,,9,113,27.11111111111111,5,20.6,9.14521659381185,112.63881988182447
6,0.0,0.0,,7,62,33.285714285714285,5,22.4,1.6964281372439678,7.012409130358337
22,0.0,0.0,,15,37,14.266666666666667,3,39.333333333333336,3.761736038365072,20.65199406563359
9,0.0,0.0,,7,133,42.42857142857143,2,18.0,15.054319456021904,48.22107210312172
22,0.0,0.0,,10,67,30.9,2,9.5,2.525264506045633,19.791450515615793
7,1.0,0.0,,9,82,35.111111111111114,2,9.0,4.717138651420175,9.776768956397884
18,1.0,0.0,,13,26,11.076923076923077,7,27.285714285714285,26.985207382576018,180.84957238811128
1,1.0,0.0,,12,39,13.666666666666666,7,24.142857142857142,13.73562129239833,83.60098346270335
24,1.0,0.0,,9,65,33.44444444444444,3,13.333333333333334,20.233304652272995,156.9459172129408
25,0.0,0.0,,12,45,19.083333333333332,4,25.0,18.362804580640507,123.60306636084817
18,1.0,0.0,,16,31,13.6875,4,25.25,18.328131834549623,121.68188617398908
4,0.0,0.0,,17,26,13.470588235294118,7,13.571428571428571,28.505112539397636,128.03894528061633
19,0.0,0.0,,6,75,47.333333333333336,4,15.0,8.89336346890726,82.51919611822223
1,1.0,0.0,,15,45,16.6,6,14.5,15.826715738807168,64.63585023270231
3,0.0,0.0,,11,37,21.272727272727273,7,14.285714285714286,3.6507051179015026,20.731767711079197
19,0.0,0.0,,19,32,13.105263157894736,4,19.75,21.755837931977958,130.92053787810062
18,1.0,0.0,,12,71,25.416666666666668,3,12.0,30.658134923206934,148.50553450226423
13,1.0,0.0,,4,157,58.75,3,39.0,12.379117032445459,48.00452347700886
23,0.0,0.0,,13,137,19.923076923076923,5,15.8,16.26464918183553,101.17521000235466
13,0.0,0.0,,6,100,40.833333333333336,2,50.0,22.73197516759688,168.6146584926935
4,0.0,0.0,,14,25,12.571428571428571,8,19.5,24.74305933764044,130.2607947926636
7,1.0,0.0,,3,186,117.33333333333333,0,0.0,0.0,0.0
24,1.0,0.0,,15,41,18.0,3,20.666666666666668,10.664677923841095,108.12779422862762
18,1.0,0.0,,7,93,34.142857142857146,2,48.5,17.322743317013874,169.23431827841145
10,1.0,0.0,,10,47,21.9,5,23.4,20.32340303551385,125.57619719382146
22,0.0,0.0,,17,60,17.352941176470587,4,8.5,11.630537031019376,57.650560884581836
24,1.0,0.0,,14,54,20.0,3,16.666666666666668,20.845763430548867,144.89319934952616
24,0.0,0.0,,10,63,27.5,6,10.666666666666666,19.85191446191178,111.6125588590091
25,0.0,0.0,,17,38,14.058823529411764,3,31.666666666666668,17.533634796834523,185.34942815909707
