participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
15,0.0,0.0,,6,32,13.0,3,9.333333333333334,10.543357510722743,69.49921971841765
9,1.0,0.0,,3,34,25.333333333333332,2,18.5,7.040210402126224,24.614870705469947
2,0.0,0.0,,3,8,7.333333333333333,3,30.333333333333332,26.029620037212563,220.96761728292972
25,0.0,0.0,,3,31,17.666666666666668,2,28.0,14.737624184004085,63.039248857700656
4,0.0,0.0,,5,16,11.4,3,17.0,20.607630023501486,154.9045236682942
14,0.0,0.0,,2,37,32.5,1,45.0,14.172702133537248,33.41177552527428
14,0.0,0.0,,2,22,15.5,1,82.0,32.815217627313615,213.6024089411692
22,0.0,0.0,,0,0,0.0,1,116.0,1.867142483860776,7.299290954476061
15,0.0,0.0,,4,30,23.75,0,0.0,0.0,0.0
24,1.0,0.0,,5,24,14.8,3,11.666666666666666,28.537061396264363,155.45535407816672
24,1.0,0.0,,5,45,18.0,1,16.0,24.94238203512156,82.2863902929124
19,1.0,0.0,,5,28,14.8,4,9.25,19.186323221027862,80.02655899049479
17,1.0,0.0,,4,32,18.5,1,33.0,7.326992003308779,21.43823378847762
14,0.0,0.0,,1,81,81.0,1,34.0,12.193035876719696,26.23705566263367
3,1.0,0.0,,4,33,14.75,2,26.0,21.263549799412704,120.59515048203619
16,1.0,0.0,,1,27,27.0,1,88.0,6.699415134311931,32.874578419366884
14,0.0,0.0,,4,36,26.0,0,0.0,0.0,0.0
21,1.0,0.0,,4,32,17.0,2,20.0,8.694492779397452,63.33609153840034
2,0.0,0.0,,2,15,14.0,2,43.0,12.341732685047948,109.77255181558753
4,0.0,0.0,,2,83,45.0,1,21.0,19.889956416104983,47.233532026720596
9,1.0,0.0,,5,31,13.6,3,13.333333333333334,14.956833718810465,94.17287220479409
23,0.0,0.0,,2,38,34.0,1,43.0,3.1681217130311827,22.12900484623707
13,0.0,0.0,,4,28,21.75,2,10.0,27.468270555135135,105.88508465034263
19,1.0,0.0,,3,22,13.0,2,35.0,8.788367215765156,71.9935591351399
7,0.0,0.0,,2,37,35.0,2,22.0,2.077701628645677,19.61756923354115
14,0.0,0.0,,3,40,30.333333333333332,2,11.0,18.136771862397655,56.08066459912117
26,0.0,0.0,,0,0,0.0,1,116.0,2.4071870566750215,18.025713764968383
6,0.0,0.0,,1,10,10.0,2,52.5,4.802956731301135,79.21558818744334
22,0.0,0.0,,2,58,50.0,1,11.0,14.257608154413122,64.30367119136862
4,0.0,0.0,,7,13,9.857142857142858,3,12.0,29.92857138885849,129.71627237873943
4,0.0,0.0,,4,19,13.75,3,18.333333333333332,22.707302800066213,91.94721059446408
25,0.0,0.0,,4,18,10.25,4,17.75,2.976161829605774,30.825290496490062
12,1.0,0.0,,7,16,13.142857142857142,1,9.0,2.037442365049506,13.651262616802795
17,1.0,0.0,,3,44,35.0,1,7.0,43.67164104396807,248.53519742357554
24,0.0,0.0,,2,40,32.0,1,50.0,22.191659291142845,58.58945766599369
22,0.0,0.0,,3,53,32.666666666666664,2,7.0,12.341548370690157,52.20854887322552
17,1.0,0.0,,3,39,22.0,2,23.5,6.484443858177618,41.89034956195351
6,0.0,0.0,,5,16,10.4,2,25.5,22.46131590647162,254.4514370357346
5,0.0,0.0,,6,23,12.833333333333334,4,8.25,20.5485346191834,151.7545805386543
6,0.0,0.0,,6,26,14.666666666666666,1,14.0,1.180464734338626,15.346041546401969
3,0.0,0.0,,3,46,33.666666666666664,1,8.0,31.998564878952326,173.3281121161544
1,1.0,0.0,,2,43,41.5,1,23.0,9.440484525192364,21.859031196767962
3,0.0,0.0,,4,39,18.25,2,16.5,25.243750014713306,213.68136227546935
1,1.0,0.0,,5,40,19.6,1,6.0,1.7634009335203886,8.817004667601921
26,0.0,0.0,,6,22,11.166666666666666,3,13.333333333333334,10.654072001702394,80.44590244952049
19,1.0,0.0,,5,19,12.6,3,16.0,15.515277122855727,114.32589256330816
2,1.0,0.0,,2,39,38.5,2,16.0,13.403430262086617,54.97590394576614
17,1.0,0.0,,7,25,12.714285714285714,2,8.5,17.641303166371422,51.101329316663865
23,0.0,0.0,,3,57,25.0,2,19.0,23.80187686150827,140.404325124496
22,0.0,0.0,,4,39,21.75,1,25.0,9.984875946868378,39.684269910688705
23,0.0,0.0,,6,34,17.166666666666668,0,0.0,0.0,0.0
7,1.0,0.0,,4,52,23.25,1,9.0,0.9758855025840552,7.807084020672413
26,0.0,0.0,,2,63,35.5,1,43.0,1.6848700516489683,19.360969941989673
24,0.0,0.0,,4,42,21.0,3,8.333333333333334,9.264197174153088,34.32994708552694
17,1.0,0.0,,4,43,23.75,1,12.0,30.935818228533122,74.04833882801336
7,1.0,0.0,,5,35,21.0,0,0.0,0.0,0.0
13,1.0,0.0,,5,36,17.4,0,0.0,0.0,0.0
17,1.0,0.0,,4,35,15.5,1,48.0,33.11256689598618,288.14122091812806
14,0.0,0.0,,4,50,22.75,1,14.0,8.067700686864741,85.11219039597682
1,1.0,0.0,,5,25,11.6,3,16.333333333333332,6.590269519505852,61.10053676992843
5,0.0,0.0,,5,26,20.4,0,0.0,0.0,0.0
6,0.0,0.0,,1,29,29.0,2,43.0,9.923382339887869,48.64212043674583
25,0.0,0.0,,2,10,9.0,2,46.0,26.30659019391141,305.93743570404536
21,0.0,0.0,,2,43,35.5,1,43.0,13.135282481826438,82.65828176255593
23,0.0,0.0,,2,47,42.5,2,14.5,21.874255778476034,92.47501335178134
7,0.0,0.0,,2,65,37.5,1,36.0,4.875687327878513,105.47718690571244
22,0.0,0.0,,4,51,24.25,0,0.0,0.0,0.0
2,0.0,0.0,,5,25,18.8,1,11.0,18.32641319735297,80.09099607594999
2,1.0,0.0,,3,64,34.666666666666664,1,9.0,17.878023509594495,36.72870062512942
3,0.0,0.0,,5,22,15.4,1,27.0,18.051987329554358,103.03803419100436
23,0.0,0.0,,3,25,17.666666666666668,3,20.0,18.521016700125177,116.99037766142949
7,0.0,0.0,,5,44,19.0,2,6.5,1.7346939090987725,9.540816500043164
4,0.0,0.0,,1,10,10.0,2,52.5,31.43299526566151,230.4930915854224
16,0.0,0.0,,4,52,23.25,2,9.5,11.448160130925164,52.2556180635545
4,0.0,0.0,,5,8,7.8,3,24.0,31.83580051349105,169.7188836388635
9,1.0,0.0,,6,17,12.333333333333334,3,11.0,19.955737098072348,97.38307553342804
25,0.0,0.0,,4,33,16.5,1,40.0,9.557206234043383,126.64220815831182
14,0.0,0.0,,3,31,19.333333333333332,2,26.5,13.462004230343057,50.05223516560334
2,1.0,0.0,,1,86,86.0,1,29.0,16.194807503200146,135.44170567281904
2,1.0,0.0,,1,7,7.0,1,108.0,19.959354728995663,97.00934799399131
25,0.0,0.0,,3,18,11.0,3,26.666666666666668,30.919827301698604,237.72990275687323
23,0.0,0.0,,1,100,100.0,1,15.0,1.283220995368445,6.86985665120823
12,0.0,0.0,,5,33,20.2,1,8.0,9.425457979801829,22.156202200659298
19,0.0,0.0,,2,63,40.5,1,30.0,4.855459483144582,77.83163094373367
6,0.0,0.0,,2,70,45.5,2,11.5,25.99135123652982,175.47138354596726
19,0.0,0.0,,6,32,15.5,2,7.5,21.68647590595457,75.96442735007182
19,1.0,0.0,,0,0,0.0,1,116.0,5.235187759658249,18.267786924746684
4,0.0,0.0,,6,19,12.166666666666666,2,16.0,23.60649824468264,97.1974925223148
9,0.0,0.0,,1,87,87.0,1,28.0,3.061846961034223,6.769006682662385
18,1.0,0.0,,2,73,50.5,1,10.0,5.162993287308079,11.76345120000861
13,1.0,0.0,,3,38,25.666666666666668,2,15.5,3.151791160074274,25.662365163368897
22,0.0,0.0,,5,19,15.8,1,29.0,23.72482096967193,96.77555652965955
6,0.0,0.0,,3,25,16.0,2,32.5,31.433917010542896,141.6094531608948
5,0.0,0.0,,5,23,15.0,3,11.0,25.406451323873284,138.00153059263266
18,1.0,0.0,,6,23,12.0,1,27.0,45.96564921986063,269.737407520027
12,0.0,0.0,,7,22,13.428571428571429,1,8.0,36.04435161621936,141.69747142741377
24,1.0,0.0,,3,41,25.0,2,19.0,6.363120726870199,121.7320000279761
24,0.0,0.0,,5,27,14.2,3,10.666666666666666,27.062065185998666,174.95681009450269
6,0.0,0.0,,4,28,23.25,1,12.0,1.7881231074651645,19.6693541821164
12,0.0,0.0,,3,42,26.666666666666668,1,30.0,21.353853007870644,76.38804125268885
13,0.0,0.0,,3,47,31.666666666666668,2,7.5,25.52611510176378,80.82627098689103
18,1.0,0.0,,6,25,14.166666666666666,2,9.5,15.97739017784467,66.08820741337134
2,0.0,0.0,,6,24,15.833333333333334,2,6.0,10.580940265492917,47.06090096460811
14,0.0,0.0,,3,25,22.0,3,14.666666666666666,27.983747377360288,217.81858477030997
3,1.0,0.0,,4,40,20.75,1,25.0,33.87404296729199,170.5525096984967
15,0.0,0.0,,4,34,25.0,1,9.0,3.0875616518930222,17.308986754024698
19,1.0,0.0,,3,36,17.666666666666668,2,30.0,7.515817253041622,78.73244572936144
21,1.0,0.0,,6,19,11.833333333333334,2,18.0,16.478991672335287,155.44606249931024
25,0.0,0.0,,2,74,48.5,1,17.0,9.935544365631833,158.96870985010867
6,0.0,0.0,,6,29,14.166666666666666,1,19.0,25.206600099705017,249.7187275961712
4,0.0,0.0,,6,14,10.166666666666666,3,15.333333333333334,23.26854168146329,87.82885443886941
3,0.0,0.0,,5,48,17.6,2,10.5,26.72772087948531,142.10721913327097
24,1.0,0.0,,4,45,26.5,0,0.0,0.0,0.0
16,1.0,0.0,,2,25,19.0,1,76.0,16.665975196027787,43.944554447205654
24,1.0,0.0,,3,42,30.0,1,23.0,27.34610533149454,113.8286214991936
9,0.0,0.0,,6,17,12.166666666666666,4,9.25,9.044523871338273,47.60344383290127
24,0.0,0.0,,3,38,30.0,2,10.0,25.068634044212835,93.75909181883407
21,0.0,0.0,,3,52,36.0,0,0.0,0.0,0.0
3,0.0,0.0,,6,13,10.833333333333334,4,10.25,17.73938910560281,77.49839859681983
4,0.0,0.0,,5,26,16.6,2,14.0,11.61676539067874,67.79665437142086
24,0.0,0.0,,2,30,27.0,1,60.0,22.191659291142845,58.58945766599369
18,1.0,0.0,,2,16,12.5,2,44.5,12.823763865888722,159.588467983951
24,1.0,0.0,,5,35,19.8,0,0.0,0.0,0.0
14,0.0,0.0,,4,18,12.25,3,20.666666666666668,6.809658146984911,69.18400755930365
17,1.0,0.0,,6,16,13.166666666666666,2,15.5,7.517258579292725,39.86003074602599
24,1.0,0.0,,6,16,11.666666666666666,2,18.5,16.62382380953529,119.11130884067421
24,1.0,0.0,,4,35,20.5,1,25.0,5.937027019324463,24.454620300622697
18,1.0,0.0,,4,21,14.25,1,51.0,36.33031982550147,322.0598076106212
14,0.0,0.0,,3,33,27.333333333333332,1,28.0,31.808239865483554,104.92407347221432
13,0.0,0.0,,4,45,22.5,1,13.0,22.36860104780774,130.81124431135126
16,0.0,0.0,,3,28,15.666666666666666,2,33.0,35.71587048066657,212.58953854663764
10,1.0,0.0,,4,44,21.75,2,10.5,13.662446321960166,107.71303362373688
3,0.0,0.0,,3,31,22.0,2,23.5,6.201087874732572,106.98714553743157
25,0.0,0.0,,3,34,27.0,1,24.0,27.329046690730546,75.18294600985006
5,0.0,0.0,,2,85,52.5,1,9.0,2.4756617045423273,12.281760946776192
22,0.0,0.0,,5,23,15.0,2,14.5,5.725805206232639,51.46782891564223
22,0.0,0.0,,5,29,19.8,1,6.0,15.650269019618436,68.87854589148323
21,1.0,0.0,,2,29,19.0,2,36.0,30.789011137933493,260.99414092718797
11,0.0,0.0,,4,32,17.0,3,13.666666666666666,28.05142110773383,86.5692633325116
13,0.0,0.0,,1,74,74.0,1,41.0,7.309560414768631,155.67003842706447
19,0.0,0.0,,3,15,11.666666666666666,3,26.0,24.841671035714196,192.42494934969054
7,1.0,0.0,,2,33,31.0,1,49.0,24.230815198430367,77.76998061130719
23,0.0,0.0,,4,14,11.75,3,21.666666666666668,21.738427397267937,106.48667732738245
25,0.0,0.0,,4,45,23.25,2,9.5,2.4357635205106867,20.70398992434057
17,1.0,0.0,,3,37,24.333333333333332,2,18.0,32.31387659585686,177.57584401848953
18,1.0,0.0,,4,33,17.0,2,22.0,32.55172876536139,161.82710636333854
8,1.0,0.0,,4,46,21.5,1,26.0,23.742953920925437,339.11437814047923
25,0.0,0.0,,5,20,15.4,3,11.0,33.93243677807299,125.1823586848571
24,0.0,0.0,,6,16,11.0,4,9.75,19.491133861785592,103.03710499609979
14,0.0,0.0,,4,30,18.25,2,18.0,12.68426579724362,86.16708761760019
14,0.0,0.0,,2,62,48.0,1,18.0,26.018811820581966,79.45971447807743
21,0.0,0.0,,2,41,31.0,1,52.0,14.857618520540337,68.38498614520829
17,1.0,0.0,,8,20,12.0,1,8.0,5.203439748200231,26.25703516561183
1,1.0,0.0,,6,16,11.666666666666666,3,10.666666666666666,7.593175286551905,46.59951272253041
23,0.0,0.0,,2,64,37.0,2,20.0,24.07201502081616,144.41990206377983
4,0.0,0.0,,2,19,13.0,2,41.5,36.149760459377,245.13010988757432
22,0.0,0.0,,3,30,23.333333333333332,1,40.0,8.43520423908199,101.48992784050184
24,1.0,0.0,,4,45,19.25,4,8.75,20.653372487434428,61.54964554461134
24,1.0,0.0,,1,27,27.0,2,44.0,4.286415216365461,46.0823805789621
10,1.0,0.0,,4,26,14.75,3,17.666666666666668,27.085206657082995,98.94978352037374
13,0.0,0.0,,2,82,44.5,1,20.0,5.165887154055877,48.08904675240535
17,1.0,0.0,,3,47,30.0,1,19.0,33.11256689598618,243.3143413624468
4,0.0,0.0,,7,19,10.857142857142858,1,27.0,9.834466558283388,146.44883153452943
6,0.0,0.0,,2,56,47.5,1,18.0,1.180464734338626,20.06790048375639
4,0.0,0.0,,7,19,11.571428571428571,3,8.666666666666666,18.04375429973921,50.852506332500106
5,0.0,0.0,,4,63,27.5,0,0.0,0.0,0.0
14,0.0,0.0,,1,110,110.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,53,38.5,1,37.0,31.251671210066977,87.37708868160793
16,1.0,0.0,,5,44,21.0,1,6.0,27.17459219601409,132.27259020857588
18,1.0,0.0,,1,15,15.0,2,50.0,34.66405678564568,271.4413638591851
2,0.0,0.0,,5,36,17.6,1,24.0,1.9330460000801675,44.46005800184301
14,0.0,0.0,,0,0,0.0,1,116.0,2.9054709864642603,24.621255426013718
23,0.0,0.0,,1,115,115.0,0,0.0,0.0,0.0
4,0.0,0.0,,2,15,11.0,3,30.666666666666668,29.035234692535344,148.74391963417148
15,0.0,0.0,,4,31,24.0,1,10.0,19.326120948459362,39.6312497141703
19,0.0,0.0,,2,45,27.0,2,30.0,11.722035506147712,78.99023841952899
24,1.0,0.0,,3,42,29.333333333333332,1,25.0,27.34610533149454,113.8286214991936
24,0.0,0.0,,8,16,10.25,2,8.5,11.584656956271981,57.45224495171803
7,1.0,0.0,,1,43,43.0,1,72.0,18.758424107588315,60.74235156328424
24,0.0,0.0,,5,41,20.8,1,6.0,21.39842688973952,80.38707815120347
18,1.0,0.0,,5,18,12.2,4,11.5,28.746660451985754,186.62239849655228
16,1.0,0.0,,1,48,48.0,1,67.0,28.134925118154673,213.83316888355188
6,0.0,0.0,,3,33,20.0,2,24.5,6.904187229323065,35.909385758361566
21,0.0,0.0,,2,33,32.5,1,45.0,29.907700263623767,150.7373958075085
4,0.0,0.0,,3,18,13.333333333333334,3,23.0,27.07243737181557,160.950340844049
10,1.0,0.0,,6,30,14.0,2,9.5,21.77901635468483,102.43716185023935
4,0.0,0.0,,5,26,16.2,2,14.0,11.61676539067874,67.79665437142086
14,0.0,0.0,,5,34,19.2,2,6.0,20.58667331015662,92.90112638553214
6,0.0,0.0,,2,62,39.5,2,17.5,3.8618329335070456,63.72024340286548
22,0.0,0.0,,3,43,32.0,1,15.0,2.5846710248028812,36.18539434724
7,1.0,0.0,,2,31,30.5,1,52.0,16.412024114416354,37.930458057337475
24,1.0,0.0,,5,28,17.4,1,18.0,0.9132800796812892,8.507490021704049
10,1.0,0.0,,7,18,9.571428571428571,1,27.0,8.284037683187883,154.38229574076996
19,0.0,0.0,,8,18,11.25,1,14.0,5.091792787333787,61.10151344800513
9,0.0,0.0,,4,49,21.5,1,22.0,4.003526414788191,21.808881523041617
14,0.0,0.0,,0,0,0.0,1,116.0,2.9054709864642603,25.188672243227163
7,0.0,0.0,,3,33,25.333333333333332,1,37.0,24.103564052302854,57.2221964655806
15,1.0,0.0,,4,36,24.25,1,11.0,14.585611009876922,30.177810472633546
16,0.0,0.0,,3,33,24.666666666666668,2,18.5,34.84266947758785,152.71592453058014
21,0.0,0.0,,1,101,101.0,1,14.0,24.41270842773975,106.58130647714512
17,1.0,0.0,,4,23,12.75,3,20.333333333333332,25.593497990396457,83.51326194281414
6,0.0,0.0,,3,41,29.0,1,23.0,2.4439939392325902,38.90833398134306
4,0.0,0.0,,4,15,10.75,2,34.5,34.55619442379756,142.59218621332667
24,0.0,0.0,,4,42,24.25,1,16.0,22.309792440426968,84.63440031560367
25,0.0,0.0,,4,28,15.5,2,23.0,1.304667693704869,28.70268926150654
17,1.0,0.0,,4,41,26.0,1,8.0,4.412785003634323,19.598670009897262
23,0.0,0.0,,6,49,16.666666666666668,1,7.0,3.624385362866794,16.404429208103867
7,1.0,0.0,,4,52,25.5,1,6.0,8.429574522201763,17.10337545085452
4,0.0,0.0,,8,21,11.25,1,8.0,7.552974976620518,43.243339841973025
6,0.0,0.0,,4,19,11.75,3,20.0,13.040817183321712,92.7945843533456
3,0.0,0.0,,3,46,35.666666666666664,0,0.0,0.0,0.0
17,1.0,0.0,,7,18,11.714285714285714,1,27.0,1.228775602494547,9.529382795801475
21,1.0,0.0,,4,46,18.0,2,18.5,24.18123961907871,125.20735114038078
21,0.0,0.0,,1,103,103.0,1,12.0,24.41270842773975,106.58130647714512
9,0.0,0.0,,3,42,34.666666666666664,0,0.0,0.0,0.0
15,0.0,0.0,,5,26,19.4,2,6.0,7.698227130124804,25.493529680132212
22,0.0,0.0,,1,99,99.0,1,16.0,26.984588802791247,253.76754207825303
21,0.0,0.0,,3,42,30.666666666666668,1,11.0,15.431165565619418,101.734662229936
21,0.0,0.0,,4,52,24.25,1,8.0,36.37992236617182,254.6594565632027
13,1.0,0.0,,4,47,24.25,1,11.0,9.875992203235153,98.75992203235153
6,0.0,0.0,,3,41,23.0,1,41.0,2.4439939392325902,39.203525587244
13,0.0,0.0,,3,31,30.0,2,9.0,17.517447614467525,49.689396162890645
23,0.0,0.0,,3,42,23.0,2,19.0,30.51685562055636,173.33947580431018
10,1.0,0.0,,2,55,33.0,2,24.0,21.685744353038956,174.51859602253012
23,0.0,0.0,,3,57,30.0,1,24.0,35.57331893378644,181.48544406117222
14,0.0,0.0,,2,39,37.5,1,33.0,13.977835833428578,28.2526602160449
24,1.0,0.0,,5,28,21.0,0,0.0,0.0,0.0
17,1.0,0.0,,2,48,40.0,1,34.0,15.49430038908829,34.81218363433665
9,1.0,0.0,,1,35,35.0,2,40.0,7.2565126718462585,21.85303028997729
1,1.0,0.0,,6,18,10.166666666666666,3,16.333333333333332,17.52629108995826,63.95933841498209
19,0.0,0.0,,2,59,48.5,1,18.0,3.3732262155899746,57.34484566502903
24,1.0,0.0,,3,30,25.666666666666668,2,18.0,27.343931168107616,109.1634778959175
13,1.0,0.0,,4,22,15.75,1,44.0,14.689327924921225,261.8698533019612
14,0.0,0.0,,0,0,0.0,1,116.0,1.5170201586590804,14.554665025416256
18,1.0,0.0,,1,104,104.0,1,6.0,17.769335948837718,44.41970404846734
25,0.0,0.0,,5,33,18.0,2,9.0,29.10590349662884,113.28138753798616
23,0.0,0.0,,4,28,16.25,3,15.666666666666666,25.745235255818148,141.9984374431946
22,0.0,0.0,,2,67,48.0,1,15.0,2.596604591824549,9.56074326267709
24,1.0,0.0,,3,43,27.333333333333332,2,15.5,19.130958420491556,202.2984524555112
18,1.0,0.0,,2,24,16.5,2,39.5,19.952835739966375,121.90500939415087
16,1.0,0.0,,4,14,10.25,2,35.5,12.3154104053827,82.3676900548224
22,0.0,0.0,,1,68,68.0,1,47.0,5.044635131450014,18.54199455543696
21,1.0,0.0,,4,32,16.25,2,23.5,6.372436634944553,73.3033525211403
24,1.0,0.0,,2,85,51.0,1,7.0,27.035975227809946,146.40000440253783
24,0.0,0.0,,4,42,21.0,2,13.0,16.948450488415343,93.56146913460705
3,0.0,0.0,,5,27,15.2,2,16.5,23.931821118038517,116.78782178642271
19,1.0,0.0,,2,26,20.5,2,36.5,32.39714066864316,304.71267508769756
14,0.0,0.0,,5,16,10.6,2,29.0,20.616307965098052,67.57825984469062
4,0.0,0.0,,7,19,11.571428571428571,3,6.666666666666667,13.1134283738148,68.34316586229741
23,0.0,0.0,,0,0,0.0,1,116.0,5.204740625407418,25.907001351020345
2,0.0,0.0,,5,25,17.4,2,12.0,11.044840810935835,53.14859444359134
24,0.0,0.0,,7,16,10.714285714285714,4,7.5,13.686983010619919,67.8661353028029
25,0.0,0.0,,5,25,13.4,2,22.0,18.326905859064517,120.56289220137084
24,0.0,0.0,,6,25,14.833333333333334,1,11.0,42.39961321794718,309.97576591727795
8,1.0,0.0,,3,23,16.333333333333332,1,62.0,31.416849607066656,254.4228500463742
18,1.0,0.0,,6,26,12.0,4,9.5,20.006692862698053,90.82675317107783
4,0.0,0.0,,4,42,16.25,3,14.666666666666666,13.317906975729505,69.81429840779528
19,1.0,0.0,,5,15,10.8,4,14.25,21.70306296757429,116.35835896516183
14,0.0,0.0,,4,34,14.0,3,17.666666666666668,16.60116721778049,120.35921433237836
4,0.0,0.0,,3,12,9.666666666666666,2,41.5,31.433002265013485,197.5249173864779
13,0.0,0.0,,1,58,58.0,1,57.0,7.309560414768631,156.73341689088514
26,0.0,0.0,,2,8,7.5,3,33.0,21.076075123321996,111.9195793353817
15,0.0,0.0,,5,33,17.8,1,17.0,23.956385707919097,287.8324600829558
24,0.0,0.0,,6,20,10.5,1,32.0,6.8865132500808794,74.29594501364181
7,0.0,0.0,,3,46,30.666666666666668,1,17.0,23.444159470897997,66.85696166525554
25,0.0,0.0,,6,20,16.333333333333332,1,7.0,33.820604837103744,84.39183705935112
25,0.0,0.0,,3,14,10.666666666666666,3,26.0,34.33890060215595,174.3563385713419
18,1.0,0.0,,4,17,11.25,2,33.5,40.102916284065174,252.74702973205564
13,0.0,0.0,,4,30,20.75,2,10.0,5.433333794007691,18.61549831909914
25,0.0,0.0,,2,13,13.0,2,44.0,7.987632458997422,122.35450828047719
5,0.0,0.0,,3,36,27.333333333333332,1,31.0,2.3016926153398,15.459054802633558
