participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
23,1.0,1.0,1.0,9,35,19.333333333333332
15,0.0,1.0,0.5,15,48,17.466666666666665
5,0.0,1.0,0.5,13,29,14.76923076923077
4,1.0,1.0,0.5,10,77,29.1
3,1.0,1.0,1.0,11,66,27.272727272727273
18,0.0,1.0,0.5,11,25,14.545454545454545
15,0.0,1.0,0.5,12,29,19.916666666666668
25,1.0,1.0,0.5,14,29,13.5
25,1.0,1.0,1.0,9,85,24.22222222222222
19,0.0,1.0,0.5,5,78,38.0
24,0.0,1.0,0.5,11,78,27.636363636363637
4,0.0,1.0,0.5,15,41,16.2
23,0.0,1.0,0.5,8,87,29.0
19,1.0,1.0,1.0,4,141,71.5
24,1.0,1.0,1.0,8,58,32.875
4,0.0,1.0,0.5,10,17,10.5
1,1.0,1.0,1.0,5,82,47.8
15,0.0,1.0,0.5,9,38,23.444444444444443
18,1.0,1.0,1.0,8,32,16.125
18,1.0,1.0,1.0,11,58,20.09090909090909
17,1.0,1.0,1.0,7,115,28.428571428571427
4,0.0,1.0,0.5,6,12,8.833333333333334
18,0.0,1.0,0.5,12,118,21.333333333333332
4,1.0,1.0,0.5,12,77,24.25
22,1.0,1.0,1.0,10,45,23.2
18,1.0,1.0,0.0,14,29,15.0
14,0.0,1.0,0.5,10,60,31.0
1,1.0,1.0,0.5,11,35,13.090909090909092
12,1.0,1.0,0.5,11,74,21.0
14,1.0,1.0,0.5,6,92,50.833333333333336
8,0.0,1.0,0.5,11,45,20.0
6,1.0,1.0,0.5,5,154,60.6
13,1.0,1.0,1.0,6,97,30.166666666666668
24,0.0,1.0,0.5,12,39,21.916666666666668
19,1.0,1.0,1.0,8,69,34.875
26,1.0,1.0,1.0,10,30,17.2
18,1.0,1.0,1.0,9,15,10.0
22,0.0,1.0,0.5,15,31,12.933333333333334
22,1.0,1.0,1.0,14,56,16.357142857142858
26,1.0,1.0,1.0,10,74,22.2
19,0.0,1.0,0.0,13,72,19.384615384615383
14,0.0,1.0,0.5,12,39,14.083333333333334
24,1.0,1.0,1.0,8,62,34.125
14,1.0,1.0,0.0,14,48,17.714285714285715
21,0.0,1.0,0.5,9,55,22.333333333333332
10,1.0,1.0,0.5,10,58,28.3
25,1.0,1.0,0.0,10,33,18.1
14,1.0,1.0,0.5,11,32,13.363636363636363
17,1.0,1.0,1.0,19,24,10.368421052631579
18,0.0,1.0,0.5,12,42,20.25
10,1.0,1.0,1.0,12,42,22.5
22,1.0,1.0,1.0,18,56,15.61111111111111
23,1.0,1.0,1.0,10,115,23.7
24,1.0,1.0,1.0,10,74,29.9
17,1.0,1.0,0.5,18,22,10.666666666666666
18,1.0,1.0,1.0,9,59,32.77777777777778
2,1.0,1.0,1.0,7,47,36.0
7,1.0,1.0,0.5,3,291,116.0
23,1.0,1.0,1.0,9,87,34.666666666666664
6,0.0,1.0,0.5,8,70,38.875
10,0.0,1.0,0.5,8,56,35.875
14,1.0,1.0,0.0,14,56,18.857142857142858
16,1.0,1.0,1.0,13,27,13.307692307692308
14,0.0,1.0,0.0,18,33,15.444444444444445
17,0.0,1.0,0.5,11,39,22.181818181818183
14,0.0,1.0,0.5,11,46,24.636363636363637
19,0.0,1.0,0.5,8,48,18.375
8,0.0,1.0,0.0,12,41,17.666666666666668
7,1.0,1.0,1.0,3,162,103.66666666666667
15,1.0,1.0,0.5,14,30,13.071428571428571
7,1.0,1.0,1.0,3,209,99.0
23,1.0,1.0,1.0,17,42,13.176470588235293
16,1.0,1.0,1.0,11,108,29.636363636363637
1,1.0,1.0,0.0,11,56,30.09090909090909
15,0.0,1.0,0.5,11,38,18.0
5,1.0,1.0,0.5,10,79,30.6
14,0.0,1.0,0.5,3,255,109.33333333333333
14,1.0,1.0,1.0,10,59,26.6
23,0.0,1.0,0.5,6,63,20.333333333333332
4,1.0,1.0,1.0,14,116,21.642857142857142
18,0.0,1.0,0.5,8,43,28.625
13,1.0,1.0,1.0,13,26,14.23076923076923
24,1.0,1.0,1.0,12,47,16.25
6,1.0,1.0,1.0,8,79,37.0
4,1.0,1.0,0.5,6,188,54.333333333333336
9,1.0,1.0,0.5,17,43,16.41176470588235
4,1.0,1.0,1.0,11,111,27.272727272727273
19,1.0,1.0,1.0,8,71,35.375
3,1.0,1.0,1.0,9,79,36.0
25,1.0,1.0,1.0,7,59,22.428571428571427
25,1.0,1.0,0.5,10,45,16.1
