participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
24,0.0,1.0,0.5,5,31,21.0
2,1.0,1.0,0.0,5,22,13.0
7,1.0,1.0,1.0,3,41,36.666666666666664
23,1.0,1.0,0.0,4,42,24.25
24,0.0,1.0,0.5,2,57,41.5
18,1.0,1.0,1.0,1,74,74.0
16,0.0,1.0,0.5,7,24,14.571428571428571
26,1.0,1.0,1.0,5,15,9.6
21,0.0,1.0,0.5,3,35,24.666666666666668
7,1.0,1.0,0.5,5,29,16.4
18,1.0,1.0,1.0,3,48,33.0
4,0.0,1.0,0.5,2,7,7.0
9,1.0,1.0,1.0,2,48,45.5
19,1.0,1.0,1.0,1,37,37.0
6,1.0,1.0,0.0,3,22,14.0
6,1.0,1.0,1.0,8,15,10.625
17,1.0,1.0,0.5,3,13,9.0
3,1.0,1.0,0.5,4,35,20.25
26,1.0,1.0,0.5,5,58,22.2
1,0.0,1.0,0.0,3,75,32.333333333333336
25,1.0,1.0,1.0,2,47,45.0
24,0.0,1.0,0.5,6,18,10.666666666666666
23,1.0,1.0,0.5,3,27,19.666666666666668
22,1.0,1.0,1.0,3,36,21.666666666666668
4,0.0,1.0,0.5,4,21,12.25
18,1.0,1.0,1.0,3,32,28.0
9,1.0,1.0,1.0,6,22,14.0
24,0.0,1.0,0.5,3,36,25.0
24,1.0,1.0,1.0,3,45,35.0
25,1.0,1.0,1.0,5,18,12.6
17,0.0,1.0,0.5,1,96,96.0
22,1.0,1.0,1.0,6,25,13.5
18,0.0,1.0,0.0,6,22,13.333333333333334
24,1.0,1.0,0.5,3,24,15.333333333333334
6,0.0,1.0,0.0,2,45,41.5
9,1.0,1.0,1.0,5,21,10.4
6,0.0,1.0,0.5,3,49,36.333333333333336
9,1.0,1.0,0.5,1,59,59.0
2,1.0,1.0,0.5,5,37,18.2
21,1.0,1.0,1.0,2,83,47.5
23,0.0,1.0,0.5,4,47,19.75
7,1.0,1.0,1.0,5,30,17.0
23,1.0,1.0,0.5,5,57,19.4
16,1.0,1.0,1.0,7,21,12.571428571428571
24,1.0,1.0,0.5,2,64,40.0
19,1.0,1.0,1.0,1,63,63.0
2,0.0,1.0,0.0,1,42,42.0
17,0.0,1.0,0.5,4,46,22.5
23,1.0,1.0,1.0,6,22,9.833333333333334
14,0.0,1.0,0.5,4,25,16.5
24,0.0,1.0,0.5,6,20,13.5
24,0.0,1.0,0.5,2,56,40.0
13,1.0,1.0,1.0,2,17,14.0
4,1.0,1.0,1.0,5,23,14.6
13,1.0,1.0,1.0,3,15,10.666666666666666
15,0.0,1.0,0.5,3,39,31.666666666666668
6,1.0,1.0,1.0,6,39,16.166666666666668
16,1.0,1.0,1.0,3,41,22.333333333333332
11,1.0,1.0,1.0,4,18,12.5
24,1.0,1.0,1.0,6,13,10.0
25,1.0,1.0,1.0,4,23,16.25
7,1.0,1.0,1.0,3,47,34.333333333333336
7,1.0,1.0,1.0,2,43,40.0
11,1.0,1.0,1.0,2,41,24.0
8,1.0,1.0,1.0,6,26,11.333333333333334
21,1.0,1.0,0.0,2,59,39.5
26,1.0,1.0,1.0,4,15,10.25
4,0.0,1.0,0.5,6,13,10.666666666666666
19,1.0,1.0,1.0,4,30,14.0
24,1.0,1.0,0.5,8,9,7.875
4,0.0,1.0,0.5,3,12,9.666666666666666
3,0.0,1.0,0.5,5,40,18.0
23,1.0,1.0,1.0,3,23,17.333333333333332
23,1.0,1.0,1.0,1,46,46.0
5,1.0,1.0,0.5,2,88,51.0
24,0.0,1.0,0.5,3,37,27.333333333333332
5,1.0,1.0,1.0,2,95,51.5
7,1.0,1.0,1.0,3,37,32.0
17,1.0,1.0,1.0,4,31,24.25
15,1.0,1.0,0.5,4,25,13.5
5,1.0,1.0,0.5,2,39,35.0
4,1.0,1.0,0.5,4,36,25.5
25,1.0,1.0,1.0,4,15,10.75
3,0.0,1.0,0.5,1,13,13.0
1,1.0,1.0,1.0,3,37,23.333333333333332
3,0.0,1.0,0.5,7,28,13.142857142857142
8,1.0,1.0,1.0,4,44,18.0
5,1.0,1.0,0.5,3,40,33.0
7,0.0,1.0,0.5,7,29,14.428571428571429
18,0.0,1.0,0.5,5,21,12.8
6,0.0,1.0,0.0,3,39,30.333333333333332
24,0.0,1.0,0.5,3,8,8.0
9,0.0,1.0,0.0,2,78,44.5
13,0.0,1.0,0.5,2,79,53.0
14,1.0,1.0,1.0,4,41,24.25
1,1.0,1.0,1.0,3,35,19.666666666666668
7,1.0,1.0,1.0,2,70,41.5
8,1.0,1.0,0.5,6,24,12.5
24,0.0,1.0,0.5,4,50,26.0
4,0.0,1.0,0.5,4,63,23.25
9,0.0,1.0,0.5,4,23,16.0
18,1.0,1.0,1.0,3,31,24.666666666666668
8,1.0,1.0,0.0,4,18,11.25
24,0.0,1.0,0.5,6,18,10.5
1,1.0,1.0,1.0,2,94,52.0
21,1.0,1.0,0.5,2,20,15.0
12,0.0,1.0,0.5,5,21,12.8
22,0.0,1.0,0.5,4,30,20.75
19,1.0,1.0,1.0,3,39,27.666666666666668
15,0.0,1.0,0.5,3,31,21.333333333333332
9,0.0,1.0,0.0,5,35,14.8
7,0.0,1.0,0.5,2,69,53.5
23,1.0,1.0,1.0,5,19,11.0
16,1.0,1.0,0.0,4,26,15.25
23,0.0,1.0,0.0,5,34,18.6
17,1.0,1.0,1.0,4,32,16.5
4,1.0,1.0,0.5,5,15,12.4
4,0.0,1.0,0.5,6,37,13.833333333333334
12,1.0,1.0,1.0,1,40,40.0
8,1.0,1.0,1.0,7,21,12.285714285714286
3,0.0,1.0,0.5,7,14,11.714285714285714
6,0.0,1.0,0.0,3,45,24.666666666666668
14,1.0,1.0,1.0,4,23,12.0
14,1.0,1.0,0.5,3,32,25.666666666666668
24,1.0,1.0,0.5,6,16,10.333333333333334
3,1.0,1.0,1.0,5,13,10.2
13,1.0,1.0,1.0,3,19,17.333333333333332
18,1.0,1.0,1.0,5,13,9.4
21,0.0,1.0,0.5,3,43,32.0
1,1.0,1.0,1.0,1,39,39.0
4,1.0,1.0,1.0,6,14,11.833333333333334
6,0.0,1.0,0.5,2,83,51.0
1,1.0,1.0,1.0,2,22,16.5
13,1.0,1.0,1.0,3,24,22.666666666666668
16,1.0,1.0,1.0,2,10,9.0
14,1.0,1.0,1.0,4,31,16.0
14,0.0,1.0,0.5,8,17,10.75
21,1.0,1.0,1.0,3,36,28.333333333333332
18,1.0,1.0,0.0,4,26,20.5
3,0.0,1.0,0.5,5,16,11.6
7,1.0,1.0,1.0,3,33,27.666666666666668
12,0.0,1.0,0.5,5,32,20.0
5,1.0,1.0,0.0,3,18,12.0
13,0.0,1.0,0.5,3,58,36.333333333333336
3,1.0,1.0,0.5,3,36,21.666666666666668
24,1.0,1.0,1.0,7,11,8.571428571428571
14,1.0,1.0,1.0,3,35,27.0
22,1.0,1.0,1.0,4,36,16.75
1,1.0,1.0,1.0,5,23,14.8
24,1.0,1.0,0.5,3,37,23.333333333333332
2,1.0,1.0,1.0,6,19,12.333333333333334
4,1.0,1.0,1.0,3,17,11.333333333333334
13,1.0,1.0,1.0,3,29,23.666666666666668
21,1.0,1.0,0.0,2,30,24.5
23,1.0,1.0,0.5,6,28,16.333333333333332
26,1.0,1.0,1.0,2,30,19.0
26,1.0,1.0,1.0,7,24,13.0
21,0.0,1.0,1.0,3,28,22.0
23,0.0,1.0,0.5,2,56,55.5
6,0.0,1.0,0.5,6,33,16.166666666666668
6,1.0,1.0,1.0,4,32,14.75
3,1.0,1.0,1.0,3,61,36.666666666666664
24,0.0,1.0,0.5,5,26,14.6
23,0.0,1.0,0.5,2,10,8.5
3,0.0,1.0,0.5,5,27,18.6
9,1.0,1.0,0.5,6,36,15.0
4,1.0,1.0,0.5,6,19,12.166666666666666
6,0.0,1.0,0.5,6,14,11.333333333333334
2,1.0,1.0,1.0,6,18,10.666666666666666
9,1.0,1.0,1.0,5,24,13.8
22,1.0,1.0,1.0,5,20,10.6
15,1.0,1.0,1.0,3,29,18.333333333333332
18,1.0,1.0,1.0,2,19,15.0
26,1.0,1.0,1.0,7,32,13.0
25,1.0,1.0,1.0,5,28,19.4
23,1.0,1.0,1.0,6,33,15.666666666666666
23,0.0,1.0,0.5,3,32,18.333333333333332
17,0.0,1.0,0.5,6,13,10.5
15,0.0,1.0,0.5,5,15,11.4
5,1.0,1.0,0.5,4,53,20.5
13,1.0,1.0,1.0,2,52,42.5
1,1.0,1.0,1.0,5,31,13.4
3,1.0,1.0,1.0,6,27,12.5
4,0.0,1.0,0.5,3,61,33.0
4,0.0,1.0,0.5,3,19,12.0
23,0.0,1.0,0.0,3,49,33.666666666666664
14,0.0,1.0,0.5,2,23,18.0
1,1.0,1.0,1.0,5,36,19.6
17,0.0,1.0,0.5,9,27,11.666666666666666
19,1.0,1.0,1.0,2,79,52.5
14,1.0,1.0,0.5,4,30,19.75
23,0.0,1.0,0.5,6,32,15.5
24,1.0,1.0,1.0,3,93,37.333333333333336
23,0.0,1.0,0.5,2,8,8.0
15,1.0,1.0,0.5,4,17,11.0
25,1.0,1.0,1.0,6,20,11.333333333333334
24,1.0,1.0,0.5,4,36,21.25
18,1.0,1.0,0.0,2,68,55.5
14,0.0,1.0,0.5,2,52,32.5
17,1.0,1.0,1.0,6,17,13.666666666666666
6,1.0,1.0,0.0,3,8,7.333333333333333
14,1.0,1.0,1.0,5,19,13.0
3,1.0,1.0,1.0,5,28,16.8
1,1.0,1.0,1.0,2,49,43.0
19,1.0,1.0,1.0,4,27,16.0
6,1.0,1.0,1.0,4,23,18.5
21,1.0,1.0,1.0,2,48,37.0
25,0.0,1.0,0.5,1,23,23.0
17,1.0,1.0,0.5,5,13,9.6
21,0.0,1.0,0.5,4,14,11.0
23,0.0,1.0,0.0,5,38,17.8
15,1.0,1.0,1.0,3,32,18.333333333333332
4,1.0,1.0,1.0,4,11,8.5
8,0.0,1.0,0.0,6,22,13.833333333333334
3,1.0,1.0,0.5,5,55,19.0
4,1.0,1.0,0.5,5,36,21.0
12,1.0,1.0,1.0,6,27,15.666666666666666
13,1.0,1.0,1.0,5,18,10.6
4,1.0,1.0,0.5,4,19,11.0
9,1.0,1.0,1.0,2,26,21.0
9,0.0,1.0,0.5,3,38,27.666666666666668
21,0.0,1.0,0.0,2,19,15.5
24,0.0,1.0,0.5,2,16,12.5
2,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,5,16,9.8
9,0.0,1.0,0.5,5,25,17.6
25,1.0,1.0,1.0,3,26,15.666666666666666
22,1.0,1.0,1.0,5,28,19.8
23,1.0,1.0,1.0,2,14,10.5
24,0.0,1.0,0.5,10,18,9.3
19,1.0,1.0,1.0,1,67,67.0
9,1.0,1.0,1.0,8,20,11.375
3,1.0,1.0,1.0,5,41,22.4
9,0.0,1.0,0.0,0,0,0.0
3,1.0,1.0,1.0,5,29,15.4
26,0.0,1.0,0.5,4,36,17.75
8,1.0,1.0,0.5,4,40,22.0
18,1.0,1.0,1.0,3,25,16.666666666666668
24,0.0,1.0,0.5,3,39,32.0
16,1.0,1.0,0.0,2,33,29.0
4,0.0,1.0,0.5,3,15,12.666666666666666
4,0.0,1.0,0.5,2,22,18.5
19,1.0,1.0,1.0,2,9,8.0
8,1.0,1.0,1.0,4,54,26.5
9,1.0,1.0,1.0,5,25,11.6
23,0.0,1.0,0.5,2,8,8.0
22,1.0,1.0,1.0,4,43,16.5
14,0.0,1.0,0.5,4,42,22.25
14,1.0,1.0,1.0,5,17,13.0
15,1.0,1.0,1.0,3,21,15.333333333333334
21,1.0,1.0,0.5,3,35,27.333333333333332
3,0.0,1.0,0.5,3,34,21.0
5,1.0,1.0,1.0,4,25,16.75
9,1.0,1.0,1.0,4,45,19.75
4,0.0,1.0,0.5,6,14,10.166666666666666
21,1.0,1.0,1.0,4,44,26.25
7,0.0,1.0,0.5,2,43,36.0
22,1.0,1.0,1.0,3,45,21.666666666666668
1,1.0,1.0,1.0,2,16,13.5
6,0.0,1.0,0.5,4,18,14.0
1,0.0,1.0,0.0,1,11,11.0
23,1.0,1.0,1.0,2,12,11.0
14,1.0,1.0,1.0,4,35,25.75
2,0.0,1.0,0.0,2,32,21.5
14,0.0,1.0,0.5,5,32,18.2
23,1.0,1.0,0.0,1,11,11.0
6,1.0,1.0,1.0,3,11,9.0
17,1.0,1.0,0.5,9,14,10.11111111111111
2,0.0,1.0,0.5,5,31,16.8
18,1.0,1.0,1.0,1,63,63.0
10,1.0,1.0,0.0,5,28,19.4
7,0.0,1.0,0.5,3,33,24.666666666666668
3,0.0,1.0,0.5,6,43,16.833333333333332
24,1.0,1.0,1.0,4,24,13.25
14,0.0,1.0,0.5,2,47,45.5
6,1.0,1.0,1.0,6,15,10.5
23,1.0,1.0,1.0,5,22,12.0
18,0.0,1.0,0.0,3,50,32.0
16,0.0,1.0,0.0,6,18,11.833333333333334
13,0.0,1.0,0.5,1,38,38.0
26,1.0,1.0,0.5,4,30,22.75
14,0.0,1.0,0.5,7,13,11.142857142857142
17,1.0,1.0,1.0,4,36,23.25
25,1.0,1.0,1.0,3,25,15.0
4,0.0,1.0,0.5,5,24,18.4
25,1.0,1.0,1.0,5,22,16.0
5,1.0,1.0,0.5,6,42,14.833333333333334
23,1.0,1.0,0.0,4,34,16.5
22,1.0,1.0,1.0,4,23,13.5
24,0.0,1.0,0.5,6,41,16.666666666666668
17,1.0,1.0,1.0,6,32,16.5
23,0.0,1.0,0.5,5,33,17.6
21,1.0,1.0,1.0,2,38,23.0
23,1.0,1.0,1.0,4,24,18.75
1,0.0,1.0,0.0,2,15,14.0
3,0.0,1.0,0.5,7,13,9.142857142857142
3,1.0,1.0,1.0,5,16,10.2
14,1.0,1.0,1.0,2,66,53.0
4,0.0,1.0,0.5,3,13,12.666666666666666
13,1.0,1.0,1.0,4,27,19.0
12,1.0,1.0,1.0,4,55,25.0
26,1.0,1.0,1.0,4,42,25.5
17,1.0,1.0,1.0,4,44,27.0
16,1.0,1.0,1.0,4,54,20.25
15,1.0,1.0,0.5,3,34,18.333333333333332
12,1.0,1.0,1.0,3,79,33.666666666666664
19,1.0,1.0,1.0,3,28,15.0
9,1.0,1.0,0.5,2,40,32.0
2,1.0,1.0,0.0,2,9,9.0
21,1.0,1.0,0.5,2,54,53.0
14,1.0,1.0,1.0,4,24,13.0
6,1.0,1.0,1.0,6,23,15.166666666666666
4,1.0,1.0,1.0,3,14,11.333333333333334
1,1.0,1.0,1.0,2,30,22.0
24,0.0,1.0,0.5,3,37,21.666666666666668
8,0.0,1.0,0.0,5,25,13.2
25,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,0.5,3,35,27.666666666666668
9,1.0,1.0,1.0,5,21,13.2
14,1.0,1.0,0.5,4,34,21.75
4,1.0,1.0,1.0,2,47,28.0
15,1.0,1.0,0.5,5,32,13.2
25,1.0,1.0,1.0,5,19,10.6
21,1.0,1.0,1.0,2,43,31.0
4,1.0,1.0,0.5,2,51,32.5
10,0.0,1.0,0.5,2,17,12.0
23,1.0,1.0,1.0,3,22,12.333333333333334
3,0.0,1.0,0.5,4,37,17.25
3,0.0,1.0,0.5,3,33,26.333333333333332
19,1.0,1.0,0.0,3,18,13.0
25,0.0,1.0,0.5,3,24,13.333333333333334
13,1.0,1.0,1.0,3,9,8.666666666666666
18,1.0,1.0,1.0,2,14,14.0
2,0.0,1.0,0.0,1,39,39.0
14,1.0,1.0,0.5,5,31,15.4
8,1.0,1.0,1.0,4,31,22.25
19,1.0,1.0,1.0,3,41,29.0
3,1.0,1.0,0.5,7,21,11.428571428571429
8,1.0,1.0,0.0,2,62,44.5
26,0.0,1.0,0.0,3,38,28.0
15,0.0,1.0,0.5,5,23,13.2
16,0.0,1.0,0.5,3,52,32.0
17,0.0,1.0,0.5,2,71,50.0
9,1.0,1.0,1.0,3,37,27.666666666666668
19,1.0,1.0,1.0,3,27,14.0
7,1.0,1.0,0.5,2,41,27.0
4,1.0,1.0,1.0,1,8,8.0
7,0.0,1.0,0.0,3,39,23.666666666666668
5,1.0,1.0,1.0,4,20,15.25
7,0.0,1.0,0.5,3,56,38.0
24,1.0,1.0,1.0,2,16,11.5
18,0.0,1.0,0.5,2,17,12.0
25,1.0,1.0,0.5,4,30,17.25
22,0.0,1.0,0.5,7,28,13.857142857142858
12,1.0,1.0,0.5,5,29,15.4
8,0.0,1.0,0.5,3,22,13.666666666666666
18,1.0,1.0,1.0,3,33,26.333333333333332
18,1.0,1.0,1.0,3,25,17.333333333333332
17,1.0,1.0,1.0,3,23,16.0
1,1.0,1.0,0.5,5,52,17.4
7,0.0,1.0,0.5,2,44,34.5
25,1.0,1.0,1.0,3,25,18.333333333333332
9,0.0,1.0,0.0,4,30,20.75
19,1.0,1.0,1.0,5,24,14.8
19,1.0,1.0,1.0,3,59,31.0
9,1.0,1.0,0.5,5,27,17.0
24,1.0,1.0,1.0,4,36,24.75
23,1.0,1.0,1.0,1,13,13.0
12,0.0,1.0,0.0,1,95,95.0
12,1.0,1.0,1.0,6,34,12.666666666666666
14,1.0,1.0,1.0,3,30,25.666666666666668
12,1.0,1.0,1.0,8,16,11.375
17,1.0,1.0,1.0,4,46,27.25
12,1.0,1.0,1.0,2,37,35.0
9,0.0,1.0,0.0,4,43,24.75
8,1.0,1.0,0.0,2,94,56.5
13,1.0,1.0,1.0,2,54,35.0
14,1.0,1.0,1.0,5,34,19.6
22,1.0,1.0,1.0,4,15,9.5
4,1.0,1.0,1.0,3,20,13.333333333333334
8,1.0,1.0,0.5,3,24,15.0
24,0.0,1.0,0.5,5,41,21.4
6,1.0,1.0,0.0,2,31,23.5
18,0.0,1.0,0.5,2,43,38.5
18,0.0,1.0,0.5,2,8,7.5
16,0.0,1.0,0.0,2,40,32.0
23,0.0,1.0,0.5,4,16,12.5
17,0.0,1.0,0.5,7,12,9.142857142857142
23,0.0,1.0,0.0,2,28,24.5
14,1.0,1.0,1.0,2,30,28.5
3,1.0,1.0,1.0,5,19,13.4
14,1.0,1.0,1.0,7,28,12.0
3,0.0,1.0,0.5,4,30,19.0
9,0.0,1.0,0.5,1,60,60.0
15,1.0,1.0,0.5,5,24,15.8
24,1.0,1.0,0.5,5,22,13.4
19,1.0,1.0,1.0,3,25,13.0
21,0.0,1.0,0.5,2,69,38.0
25,1.0,1.0,1.0,3,32,26.666666666666668
25,0.0,1.0,0.5,5,22,15.8
14,0.0,1.0,0.5,3,31,25.333333333333332
5,1.0,1.0,1.0,3,38,27.0
3,1.0,1.0,1.0,6,20,13.833333333333334
23,1.0,1.0,1.0,4,24,17.5
25,1.0,1.0,1.0,2,30,25.0
24,0.0,1.0,0.5,3,28,21.333333333333332
6,0.0,1.0,0.5,3,44,21.333333333333332
3,0.0,1.0,0.5,3,47,37.0
6,1.0,1.0,1.0,3,39,33.0
22,0.0,1.0,0.5,2,64,50.0
7,1.0,1.0,1.0,1,28,28.0
12,1.0,1.0,0.5,7,19,12.571428571428571
26,1.0,1.0,1.0,2,33,24.5
6,0.0,1.0,0.0,2,18,13.0
24,1.0,1.0,1.0,7,32,14.0
9,0.0,1.0,0.5,5,24,13.6
16,1.0,1.0,1.0,4,29,25.25
17,1.0,1.0,0.5,7,12,9.428571428571429
3,0.0,1.0,0.5,1,40,40.0
2,1.0,1.0,0.5,4,40,24.25
22,1.0,1.0,0.0,6,27,14.166666666666666
24,0.0,1.0,0.5,3,30,26.0
15,0.0,1.0,0.5,3,22,16.0
18,1.0,1.0,1.0,5,18,11.8
7,1.0,1.0,1.0,3,34,27.0
24,0.0,1.0,0.5,3,36,20.0
6,1.0,1.0,1.0,3,12,9.333333333333334
16,0.0,1.0,0.0,6,31,12.833333333333334
26,0.0,1.0,0.5,6,13,10.0
24,1.0,1.0,0.5,4,40,23.5
25,1.0,1.0,0.5,5,27,14.6
24,0.0,1.0,0.5,4,38,17.75
13,1.0,1.0,1.0,5,17,11.2
22,1.0,1.0,1.0,5,26,15.0
14,1.0,1.0,1.0,4,18,11.75
14,0.0,1.0,0.5,2,34,22.0
16,1.0,1.0,1.0,3,14,13.0
19,1.0,1.0,1.0,0,0,0.0
4,1.0,1.0,1.0,4,32,25.0
16,1.0,1.0,0.0,4,44,24.5
24,1.0,1.0,0.5,7,27,12.714285714285714
21,1.0,1.0,0.5,3,57,24.0
17,0.0,1.0,0.5,5,31,13.2
13,1.0,1.0,1.0,3,30,20.0
24,0.0,1.0,0.5,5,12,9.4
6,0.0,1.0,0.5,3,30,16.666666666666668
1,0.0,1.0,0.5,4,24,16.0
10,0.0,1.0,0.5,4,37,21.5
23,1.0,1.0,1.0,5,45,17.4
2,0.0,1.0,0.0,4,20,15.25
4,0.0,1.0,0.5,5,11,9.0
2,1.0,1.0,1.0,2,22,15.5
26,1.0,1.0,1.0,6,14,9.0
12,0.0,1.0,0.5,5,26,15.8
14,0.0,1.0,0.5,4,30,24.75
13,1.0,1.0,0.0,4,15,12.75
14,1.0,1.0,1.0,4,39,21.0
24,1.0,1.0,0.5,5,11,9.6
3,1.0,1.0,0.5,2,56,46.0
11,1.0,1.0,1.0,2,17,15.0
16,0.0,1.0,0.0,6,23,15.5
22,1.0,1.0,0.5,3,44,28.333333333333332
22,0.0,1.0,0.5,2,49,42.0
13,0.0,1.0,0.5,3,28,17.333333333333332
25,1.0,1.0,0.0,3,45,32.666666666666664
19,1.0,1.0,1.0,2,38,23.0
14,0.0,1.0,0.5,3,50,32.666666666666664
8,1.0,1.0,0.5,6,21,12.0
1,1.0,1.0,1.0,2,46,27.0
12,0.0,1.0,0.5,3,30,23.0
24,1.0,1.0,1.0,3,32,25.0
2,1.0,1.0,1.0,4,14,10.75
17,0.0,1.0,0.5,4,57,25.5
24,1.0,1.0,0.5,4,26,12.5
13,0.0,1.0,0.0,3,14,9.333333333333334
23,1.0,1.0,1.0,3,19,15.0
24,1.0,1.0,1.0,3,27,17.666666666666668
9,1.0,1.0,1.0,5,23,16.2
3,1.0,1.0,1.0,3,24,13.666666666666666
15,1.0,1.0,1.0,3,34,27.333333333333332
17,0.0,1.0,0.5,5,20,16.2
22,1.0,1.0,1.0,4,23,16.0
15,1.0,1.0,1.0,4,29,16.75
23,1.0,1.0,0.5,2,80,45.0
16,1.0,1.0,1.0,2,61,35.0
2,0.0,1.0,0.0,2,62,43.5
11,1.0,1.0,1.0,3,51,24.0
16,1.0,1.0,0.0,8,13,9.125
24,1.0,1.0,0.5,3,34,24.0
4,0.0,1.0,0.5,1,8,8.0
7,1.0,1.0,0.5,2,67,56.5
7,1.0,1.0,0.5,1,28,28.0
24,1.0,1.0,0.5,3,41,29.666666666666668
23,1.0,1.0,1.0,2,36,22.0
18,1.0,1.0,1.0,2,26,21.5
8,1.0,1.0,0.5,5,22,16.2
18,0.0,1.0,0.5,7,12,9.0
13,1.0,1.0,1.0,3,21,17.0
1,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,4,18,15.75
14,1.0,1.0,1.0,2,48,40.0
6,1.0,1.0,1.0,5,40,20.8
24,0.0,1.0,0.5,6,22,14.0
2,1.0,1.0,0.5,2,45,29.5
4,1.0,1.0,0.5,3,23,19.0
4,1.0,1.0,0.5,4,10,9.5
23,1.0,1.0,1.0,2,32,20.5
15,0.0,1.0,0.5,5,13,9.6
5,0.0,1.0,0.5,5,28,14.2
4,1.0,1.0,0.5,5,17,11.4
3,1.0,1.0,1.0,3,43,31.666666666666668
18,0.0,1.0,0.5,1,24,24.0
15,0.0,1.0,0.5,3,30,27.666666666666668
25,1.0,1.0,0.5,7,11,8.285714285714286
6,1.0,1.0,0.0,4,18,11.75
25,1.0,1.0,1.0,4,18,12.5
19,0.0,1.0,0.5,0,0,0.0
24,0.0,1.0,0.5,4,33,27.0
4,0.0,1.0,0.5,5,30,14.6
13,1.0,1.0,1.0,1,76,76.0
23,0.0,1.0,0.5,4,27,12.75
19,1.0,1.0,1.0,2,48,38.5
24,1.0,1.0,1.0,2,53,38.5
4,0.0,1.0,0.5,4,13,9.5
1,1.0,1.0,1.0,2,53,48.0
15,0.0,1.0,0.5,3,38,28.333333333333332
18,1.0,1.0,1.0,1,36,36.0
18,1.0,1.0,1.0,1,15,15.0
17,1.0,1.0,1.0,4,14,10.25
4,0.0,1.0,0.5,4,12,8.75
18,0.0,1.0,0.5,4,10,8.75
4,1.0,1.0,0.5,5,20,10.0
22,1.0,1.0,1.0,2,78,49.5
18,1.0,1.0,0.0,1,10,10.0
14,0.0,1.0,0.5,5,28,17.8
1,1.0,1.0,0.5,8,21,11.75
12,1.0,1.0,0.5,7,24,12.428571428571429
14,1.0,1.0,0.5,3,30,22.0
8,0.0,1.0,0.5,2,76,44.5
6,1.0,1.0,0.5,5,52,19.0
13,1.0,1.0,1.0,1,16,16.0
