participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
12,0.0,1.0,0.5,16,17,9.0
4,0.0,1.0,0.5,5,36,21.8
9,1.0,1.0,1.0,7,69,29.428571428571427
6,1.0,1.0,0.5,4,50,39.0
22,0.0,1.0,0.0,6,113,30.666666666666668
9,1.0,1.0,0.5,10,32,12.7
6,0.0,1.0,0.0,9,20,11.11111111111111
5,0.0,1.0,0.5,5,93,32.2
19,0.0,1.0,0.5,7,15,9.285714285714286
2,0.0,1.0,0.0,8,30,12.25
24,0.0,1.0,0.5,6,48,35.0
6,1.0,1.0,0.0,5,56,33.2
17,0.0,1.0,0.0,7,45,24.285714285714285
13,1.0,1.0,1.0,7,20,12.428571428571429
14,0.0,1.0,0.5,8,43,20.0
24,0.0,1.0,0.5,14,30,12.071428571428571
24,0.0,1.0,0.5,8,78,26.875
2,1.0,1.0,0.0,12,24,13.833333333333334
23,1.0,1.0,0.0,6,42,22.666666666666668
24,0.0,1.0,0.5,8,45,20.125
18,1.0,1.0,1.0,5,74,43.6
16,0.0,1.0,0.5,13,27,14.692307692307692
26,1.0,1.0,1.0,13,22,10.461538461538462
21,0.0,1.0,0.5,5,35,21.2
7,1.0,1.0,0.5,5,118,41.4
18,1.0,1.0,1.0,3,92,72.33333333333333
4,0.0,1.0,0.5,6,29,12.833333333333334
9,1.0,1.0,1.0,7,44,19.714285714285715
19,1.0,1.0,1.0,5,93,35.4
6,1.0,1.0,0.0,8,34,17.375
17,1.0,1.0,0.5,5,90,33.8
3,1.0,1.0,0.5,12,22,12.333333333333334
26,1.0,1.0,0.5,6,50,38.166666666666664
1,0.0,1.0,0.0,2,104,80.0
25,1.0,1.0,1.0,5,55,35.8
24,0.0,1.0,0.5,10,49,15.7
22,1.0,1.0,1.0,9,26,14.88888888888889
4,0.0,1.0,0.5,11,20,12.727272727272727
18,1.0,1.0,1.0,5,32,22.0
9,1.0,1.0,1.0,8,39,19.125
24,0.0,1.0,0.5,10,36,19.3
24,1.0,1.0,1.0,7,61,29.0
25,1.0,1.0,1.0,7,41,23.142857142857142
17,0.0,1.0,0.5,12,33,13.0
22,1.0,1.0,1.0,11,26,13.454545454545455
18,0.0,1.0,0.0,6,22,13.166666666666666
24,1.0,1.0,0.5,6,25,14.5
6,0.0,1.0,0.0,5,59,45.4
9,1.0,1.0,1.0,9,27,13.555555555555555
6,0.0,1.0,0.5,5,48,29.2
9,1.0,1.0,1.0,8,43,19.375
9,1.0,1.0,0.5,5,93,37.6
21,1.0,1.0,1.0,7,41,20.0
23,0.0,1.0,0.5,9,29,13.666666666666666
7,1.0,1.0,1.0,8,37,24.0
23,1.0,1.0,0.5,6,67,34.666666666666664
23,0.0,1.0,0.0,8,32,22.125
16,1.0,1.0,1.0,12,59,17.0
24,1.0,1.0,0.5,5,64,43.6
17,0.0,1.0,0.5,7,52,20.857142857142858
23,1.0,1.0,1.0,11,31,12.727272727272727
14,0.0,1.0,0.5,6,48,30.0
24,0.0,1.0,0.5,13,39,13.76923076923077
24,0.0,1.0,0.5,3,118,67.33333333333333
13,1.0,1.0,1.0,5,20,13.2
4,1.0,1.0,1.0,8,36,20.25
15,1.0,1.0,0.5,8,32,20.25
3,0.0,1.0,0.5,8,60,23.375
15,0.0,1.0,0.5,11,39,16.90909090909091
6,1.0,1.0,1.0,7,72,29.857142857142858
16,1.0,1.0,1.0,8,41,25.0
11,1.0,1.0,1.0,9,35,16.11111111111111
24,1.0,1.0,1.0,8,61,22.75
25,1.0,1.0,1.0,7,40,22.142857142857142
7,1.0,1.0,1.0,3,117,69.0
7,1.0,1.0,1.0,3,157,72.33333333333333
11,1.0,1.0,1.0,5,8,7.2
8,1.0,1.0,1.0,10,50,15.7
21,1.0,1.0,0.0,7,56,23.142857142857142
26,1.0,1.0,1.0,10,29,10.9
4,0.0,1.0,0.5,9,15,9.555555555555555
19,1.0,1.0,1.0,7,70,28.142857142857142
24,1.0,1.0,0.5,11,27,13.636363636363637
4,0.0,1.0,0.5,6,25,15.833333333333334
3,0.0,1.0,0.5,10,49,15.8
23,1.0,1.0,1.0,7,27,19.285714285714285
23,1.0,1.0,1.0,5,58,26.2
5,1.0,1.0,0.5,4,59,39.5
24,0.0,1.0,0.5,7,47,25.142857142857142
5,1.0,1.0,1.0,5,60,30.2
7,1.0,1.0,1.0,3,129,66.66666666666667
17,1.0,1.0,1.0,9,31,18.444444444444443
15,1.0,1.0,0.5,9,36,19.555555555555557
5,1.0,1.0,0.5,7,59,27.571428571428573
4,1.0,1.0,0.5,10,28,14.0
25,1.0,1.0,1.0,7,29,13.285714285714286
3,0.0,1.0,0.5,8,33,16.875
1,1.0,1.0,1.0,5,43,21.0
3,0.0,1.0,0.5,9,45,20.88888888888889
8,1.0,1.0,1.0,9,42,18.666666666666668
5,1.0,1.0,0.5,7,58,29.428571428571427
7,0.0,1.0,0.5,9,35,23.11111111111111
18,0.0,1.0,0.5,10,21,11.1
6,0.0,1.0,0.0,3,120,70.33333333333333
24,0.0,1.0,0.5,5,10,8.6
9,0.0,1.0,0.0,7,83,30.285714285714285
13,0.0,1.0,0.5,4,107,51.25
14,1.0,1.0,1.0,2,183,117.0
1,1.0,1.0,1.0,6,29,16.833333333333332
7,1.0,1.0,1.0,4,81,51.75
8,1.0,1.0,0.5,14,31,12.357142857142858
24,0.0,1.0,0.5,5,50,32.8
13,0.0,1.0,0.0,8,38,16.0
4,0.0,1.0,0.5,10,24,15.4
9,0.0,1.0,0.5,8,31,20.375
22,1.0,1.0,0.5,8,44,21.0
18,1.0,1.0,1.0,6,76,33.833333333333336
8,1.0,1.0,0.0,8,18,12.75
24,0.0,1.0,0.5,8,18,10.125
1,1.0,1.0,1.0,4,48,25.5
19,1.0,1.0,1.0,2,58,56.0
21,1.0,1.0,0.5,6,27,14.0
12,0.0,1.0,0.5,15,23,12.266666666666667
22,0.0,1.0,0.5,10,55,17.9
19,1.0,1.0,1.0,3,116,70.66666666666667
15,0.0,1.0,0.5,7,34,17.428571428571427
9,0.0,1.0,0.0,12,37,15.75
7,0.0,1.0,0.5,2,155,99.5
23,1.0,1.0,1.0,5,19,12.4
16,1.0,1.0,0.0,12,26,12.333333333333334
23,0.0,1.0,0.0,8,30,16.125
17,1.0,1.0,1.0,9,34,14.444444444444445
4,1.0,1.0,0.5,11,49,15.272727272727273
4,0.0,1.0,0.5,11,30,11.0
12,1.0,1.0,1.0,5,63,36.4
8,1.0,1.0,1.0,10,45,18.3
3,0.0,1.0,0.5,11,36,16.727272727272727
6,0.0,1.0,0.0,4,98,50.25
14,1.0,1.0,1.0,11,34,13.090909090909092
14,1.0,1.0,0.5,7,52,19.714285714285715
24,1.0,1.0,0.5,12,19,13.666666666666666
3,1.0,1.0,1.0,10,39,13.3
13,1.0,1.0,1.0,8,31,13.625
18,1.0,1.0,1.0,9,13,9.333333333333334
21,0.0,1.0,0.5,12,43,14.916666666666666
1,1.0,1.0,1.0,4,58,32.0
4,1.0,1.0,1.0,10,53,15.9
6,0.0,1.0,0.5,3,122,59.0
1,1.0,1.0,1.0,4,42,24.25
13,1.0,1.0,1.0,9,30,19.88888888888889
16,1.0,1.0,1.0,7,47,13.857142857142858
14,1.0,1.0,1.0,6,100,29.833333333333332
14,0.0,1.0,0.5,11,46,17.272727272727273
21,1.0,1.0,1.0,6,38,31.0
18,1.0,1.0,0.0,6,44,23.333333333333332
2,0.0,1.0,0.5,7,45,16.285714285714285
3,0.0,1.0,0.5,11,24,11.818181818181818
7,1.0,1.0,1.0,3,123,60.333333333333336
12,0.0,1.0,0.5,12,43,17.25
5,1.0,1.0,0.0,6,80,25.833333333333332
3,1.0,1.0,0.5,9,45,18.11111111111111
24,1.0,1.0,1.0,14,32,13.285714285714286
14,1.0,1.0,1.0,4,86,52.25
22,1.0,1.0,1.0,8,36,14.875
1,1.0,1.0,1.0,11,34,15.454545454545455
24,1.0,1.0,0.5,11,39,18.0
2,1.0,1.0,1.0,8,26,14.0
4,1.0,1.0,1.0,12,17,11.166666666666666
13,1.0,1.0,1.0,8,29,18.875
21,1.0,1.0,0.0,4,59,38.25
2,1.0,1.0,0.0,10,29,11.3
26,1.0,1.0,1.0,7,57,17.857142857142858
26,1.0,1.0,1.0,8,59,23.875
23,0.0,1.0,0.5,7,27,16.428571428571427
6,0.0,1.0,0.5,10,47,18.6
6,1.0,1.0,1.0,5,154,38.0
3,1.0,1.0,1.0,10,63,19.1
24,0.0,1.0,0.5,9,29,12.88888888888889
23,0.0,1.0,0.5,9,22,9.777777777777779
3,0.0,1.0,0.5,8,46,26.0
9,1.0,1.0,0.5,6,76,31.666666666666668
4,1.0,1.0,0.5,10,45,14.6
6,0.0,1.0,0.5,10,28,14.8
2,1.0,1.0,1.0,11,18,11.0
9,1.0,1.0,1.0,7,53,21.285714285714285
22,1.0,1.0,1.0,10,42,16.1
18,1.0,1.0,1.0,6,33,20.333333333333332
26,1.0,1.0,1.0,12,38,16.75
25,1.0,1.0,1.0,8,35,21.0
23,1.0,1.0,1.0,5,65,26.2
23,0.0,1.0,0.5,6,25,13.666666666666666
17,0.0,1.0,0.5,6,31,17.5
15,0.0,1.0,0.5,8,46,17.0
5,1.0,1.0,0.5,9,31,14.333333333333334
13,1.0,1.0,1.0,5,92,31.0
1,1.0,1.0,1.0,12,32,10.833333333333334
3,1.0,1.0,1.0,9,59,21.333333333333332
4,0.0,1.0,0.5,7,16,11.285714285714286
4,0.0,1.0,0.5,11,19,9.181818181818182
14,0.0,1.0,0.5,5,57,35.6
1,1.0,1.0,1.0,10,43,19.8
17,0.0,1.0,0.5,10,27,13.4
19,1.0,1.0,1.0,2,177,92.0
14,1.0,1.0,0.5,10,32,21.7
24,1.0,1.0,1.0,7,30,16.857142857142858
23,0.0,1.0,0.5,7,44,18.285714285714285
15,1.0,1.0,0.5,6,45,26.666666666666668
25,1.0,1.0,1.0,7,37,20.285714285714285
24,1.0,1.0,0.5,9,42,23.333333333333332
18,1.0,1.0,0.0,2,38,24.5
14,0.0,1.0,0.5,13,45,14.0
17,1.0,1.0,1.0,11,50,17.272727272727273
6,1.0,1.0,0.0,9,22,12.333333333333334
14,1.0,1.0,1.0,7,43,19.714285714285715
3,1.0,1.0,1.0,11,31,17.818181818181817
1,1.0,1.0,1.0,5,63,35.2
19,1.0,1.0,1.0,9,21,13.555555555555555
6,1.0,1.0,1.0,6,23,13.833333333333334
21,1.0,1.0,1.0,5,38,21.4
25,0.0,1.0,0.5,7,38,22.285714285714285
23,1.0,1.0,0.5,7,67,21.142857142857142
17,1.0,1.0,0.5,8,72,20.5
13,0.0,1.0,0.5,8,81,27.0
21,0.0,1.0,0.5,8,44,17.0
23,0.0,1.0,0.0,7,38,18.428571428571427
15,1.0,1.0,1.0,10,23,12.9
4,1.0,1.0,1.0,10,17,9.3
8,0.0,1.0,0.0,7,22,12.0
3,1.0,1.0,0.5,6,121,33.833333333333336
4,1.0,1.0,0.5,10,25,17.5
12,1.0,1.0,1.0,7,56,30.142857142857142
4,1.0,1.0,0.5,4,21,12.75
9,1.0,1.0,1.0,6,61,29.333333333333332
21,0.0,1.0,0.0,5,44,20.8
24,0.0,1.0,0.5,4,12,9.0
2,1.0,1.0,1.0,6,53,20.0
22,1.0,1.0,1.0,11,32,13.909090909090908
9,0.0,1.0,0.5,11,47,17.09090909090909
25,1.0,1.0,1.0,5,40,21.4
22,1.0,1.0,1.0,8,46,27.125
23,1.0,1.0,1.0,5,33,13.8
24,0.0,1.0,0.5,10,31,13.4
19,1.0,1.0,1.0,6,109,31.666666666666668
9,1.0,1.0,1.0,9,92,21.333333333333332
3,1.0,1.0,1.0,9,53,22.77777777777778
9,0.0,1.0,0.0,4,31,25.75
3,1.0,1.0,1.0,8,63,25.625
26,0.0,1.0,0.5,16,36,12.9375
8,1.0,1.0,0.5,9,86,21.77777777777778
18,1.0,1.0,1.0,7,70,26.857142857142858
24,0.0,1.0,0.5,4,71,51.0
1,1.0,1.0,0.0,6,30,12.833333333333334
16,1.0,1.0,0.0,6,36,32.333333333333336
4,0.0,1.0,0.5,7,19,12.428571428571429
4,0.0,1.0,0.5,8,22,13.5
19,1.0,1.0,1.0,8,30,13.875
8,1.0,1.0,1.0,6,26,11.833333333333334
9,1.0,1.0,1.0,9,49,15.444444444444445
23,0.0,1.0,0.5,5,13,9.4
22,1.0,1.0,1.0,14,43,12.928571428571429
14,0.0,1.0,0.5,9,33,16.666666666666668
14,1.0,1.0,1.0,10,37,18.7
13,1.0,1.0,1.0,12,38,13.916666666666666
21,1.0,1.0,0.5,6,74,34.666666666666664
3,0.0,1.0,0.5,8,46,16.625
7,1.0,1.0,1.0,5,86,39.2
5,1.0,1.0,1.0,10,32,16.4
9,1.0,1.0,1.0,6,46,30.666666666666668
4,0.0,1.0,0.5,9,15,10.11111111111111
21,1.0,1.0,1.0,8,39,18.25
7,0.0,1.0,0.5,3,112,68.66666666666667
22,1.0,1.0,1.0,9,54,22.22222222222222
1,1.0,1.0,1.0,5,47,27.8
6,0.0,1.0,0.5,9,71,19.444444444444443
1,0.0,1.0,0.0,7,16,9.714285714285714
23,1.0,1.0,1.0,6,55,17.5
14,0.0,1.0,0.5,8,41,19.875
23,1.0,1.0,0.0,3,68,44.333333333333336
2,1.0,1.0,1.0,8,48,20.0
6,1.0,1.0,1.0,7,79,18.857142857142858
17,1.0,1.0,0.5,17,16,10.941176470588236
2,0.0,1.0,0.5,10,20,10.6
18,1.0,1.0,1.0,9,64,22.666666666666668
10,1.0,1.0,0.0,7,38,27.857142857142858
7,0.0,1.0,0.5,5,89,43.6
3,0.0,1.0,0.5,12,42,14.833333333333334
24,1.0,1.0,1.0,7,26,11.857142857142858
14,0.0,1.0,0.5,6,46,22.166666666666668
6,1.0,1.0,1.0,10,26,13.0
23,1.0,1.0,1.0,10,44,13.6
18,0.0,1.0,0.0,6,31,15.666666666666666
16,0.0,1.0,0.0,9,21,11.333333333333334
13,0.0,1.0,0.5,4,83,42.75
26,1.0,1.0,0.5,5,146,43.0
14,0.0,1.0,0.5,16,23,10.875
17,1.0,1.0,1.0,5,51,29.2
25,1.0,1.0,1.0,8,58,21.0
4,0.0,1.0,0.5,10,41,18.4
25,1.0,1.0,1.0,9,35,18.88888888888889
5,1.0,1.0,0.5,14,25,11.714285714285714
23,1.0,1.0,0.0,7,30,16.142857142857142
22,1.0,1.0,1.0,8,59,19.875
24,0.0,1.0,0.5,9,41,23.0
17,1.0,1.0,1.0,12,19,12.75
21,1.0,1.0,1.0,7,26,14.571428571428571
2,0.0,1.0,0.0,5,50,34.6
23,1.0,1.0,1.0,10,32,18.2
1,0.0,1.0,0.0,7,51,22.857142857142858
23,0.0,1.0,0.5,6,58,30.333333333333332
3,0.0,1.0,0.5,7,13,9.285714285714286
3,1.0,1.0,1.0,9,40,18.555555555555557
14,1.0,1.0,1.0,5,106,34.6
4,0.0,1.0,0.5,5,19,13.8
13,1.0,1.0,1.0,8,37,16.75
12,1.0,1.0,1.0,12,24,14.25
26,1.0,1.0,1.0,4,116,54.5
17,1.0,1.0,1.0,9,60,23.0
15,1.0,1.0,0.5,10,22,11.8
12,1.0,1.0,1.0,13,23,11.846153846153847
19,1.0,1.0,1.0,7,39,18.428571428571427
9,1.0,1.0,0.5,6,74,33.666666666666664
2,1.0,1.0,0.0,5,23,16.0
21,1.0,1.0,0.5,5,64,36.6
14,1.0,1.0,1.0,8,47,24.625
6,1.0,1.0,1.0,9,75,20.77777777777778
4,1.0,1.0,1.0,7,21,11.714285714285714
1,1.0,1.0,1.0,7,36,16.857142857142858
24,0.0,1.0,0.5,6,60,33.833333333333336
8,0.0,1.0,0.0,11,25,11.272727272727273
25,1.0,1.0,1.0,5,30,23.2
26,1.0,1.0,0.5,5,35,14.4
9,1.0,1.0,1.0,8,41,21.375
14,1.0,1.0,0.5,6,57,34.666666666666664
4,1.0,1.0,1.0,9,47,14.11111111111111
15,1.0,1.0,0.5,8,42,23.0
25,1.0,1.0,1.0,7,34,21.285714285714285
21,1.0,1.0,1.0,8,91,20.5
4,1.0,1.0,0.5,7,45,16.714285714285715
10,0.0,1.0,0.5,7,53,28.857142857142858
23,1.0,1.0,1.0,10,23,13.8
3,0.0,1.0,0.5,8,37,25.375
3,0.0,1.0,0.5,10,32,18.6
19,1.0,1.0,0.0,4,122,43.0
25,0.0,1.0,0.5,6,27,20.666666666666668
13,1.0,1.0,1.0,6,51,25.0
18,1.0,1.0,1.0,6,47,24.5
2,0.0,1.0,0.0,5,46,37.2
14,1.0,1.0,0.5,12,25,12.416666666666666
8,1.0,1.0,1.0,10,23,15.2
3,1.0,1.0,0.5,10,52,20.8
8,1.0,1.0,0.0,4,94,51.75
26,0.0,1.0,0.0,8,46,25.5
15,0.0,1.0,0.5,10,23,11.9
16,0.0,1.0,0.5,7,52,18.142857142857142
17,0.0,1.0,0.5,6,52,20.666666666666668
9,1.0,1.0,1.0,9,37,16.88888888888889
19,1.0,1.0,1.0,8,25,11.0
7,1.0,1.0,0.5,4,93,45.75
4,1.0,1.0,1.0,5,42,23.6
7,0.0,1.0,0.0,9,40,23.0
5,1.0,1.0,1.0,7,65,28.428571428571427
7,0.0,1.0,0.5,2,159,104.0
24,1.0,1.0,1.0,8,23,14.625
18,0.0,1.0,0.5,6,40,19.5
25,1.0,1.0,0.5,9,56,19.11111111111111
22,0.0,1.0,0.5,9,30,13.222222222222221
12,1.0,1.0,0.5,13,30,14.692307692307692
8,0.0,1.0,0.5,6,33,18.833333333333332
18,1.0,1.0,1.0,5,90,38.4
18,1.0,1.0,1.0,7,42,19.428571428571427
17,1.0,1.0,1.0,11,32,15.181818181818182
1,1.0,1.0,0.5,11,40,12.545454545454545
7,0.0,1.0,0.5,4,130,51.5
25,1.0,1.0,1.0,5,59,32.6
9,0.0,1.0,0.0,9,30,19.11111111111111
19,1.0,1.0,1.0,14,24,13.785714285714286
19,1.0,1.0,1.0,4,146,47.5
9,1.0,1.0,0.5,9,41,18.77777777777778
24,1.0,1.0,1.0,9,36,22.555555555555557
23,1.0,1.0,1.0,5,22,14.4
12,0.0,1.0,0.0,5,51,23.8
12,1.0,1.0,1.0,13,34,12.23076923076923
14,1.0,1.0,1.0,9,51,23.88888888888889
12,1.0,1.0,1.0,12,44,16.583333333333332
17,1.0,1.0,1.0,8,44,18.625
12,1.0,1.0,1.0,9,37,22.22222222222222
9,0.0,1.0,0.0,12,32,14.583333333333334
8,1.0,1.0,0.0,3,73,56.0
13,1.0,1.0,1.0,8,54,19.875
22,1.0,1.0,1.0,10,29,16.6
14,1.0,1.0,1.0,5,54,35.8
22,1.0,1.0,1.0,9,26,14.777777777777779
4,1.0,1.0,1.0,7,50,24.0
8,1.0,1.0,0.5,9,24,12.88888888888889
24,0.0,1.0,0.5,10,41,17.6
6,1.0,1.0,0.0,5,61,25.8
18,0.0,1.0,0.5,7,44,27.857142857142858
18,0.0,1.0,0.5,8,25,14.0
16,0.0,1.0,0.0,9,42,22.22222222222222
23,0.0,1.0,0.5,8,19,13.125
17,0.0,1.0,0.5,8,14,9.5
23,0.0,1.0,0.0,9,34,17.77777777777778
14,1.0,1.0,1.0,4,97,43.75
3,1.0,1.0,1.0,11,39,15.727272727272727
14,1.0,1.0,1.0,6,117,35.666666666666664
3,0.0,1.0,0.5,12,42,16.166666666666668
9,0.0,1.0,0.5,6,54,26.833333333333332
24,1.0,1.0,0.5,7,63,24.571428571428573
19,1.0,1.0,1.0,5,23,12.8
21,0.0,1.0,0.5,6,69,24.333333333333332
25,1.0,1.0,1.0,5,71,39.0
25,0.0,1.0,0.5,11,22,15.636363636363637
14,0.0,1.0,0.5,7,32,23.285714285714285
5,1.0,1.0,1.0,7,36,24.714285714285715
3,1.0,1.0,1.0,12,32,13.75
4,1.0,1.0,1.0,9,41,20.77777777777778
23,1.0,1.0,1.0,8,35,16.75
25,1.0,1.0,1.0,7,31,21.428571428571427
24,0.0,1.0,0.5,7,100,29.857142857142858
6,0.0,1.0,0.5,10,52,17.7
3,0.0,1.0,0.5,12,49,16.333333333333332
6,1.0,1.0,1.0,5,59,41.0
22,0.0,1.0,0.5,9,47,16.22222222222222
7,1.0,1.0,1.0,2,92,80.0
12,1.0,1.0,0.5,13,48,14.23076923076923
6,1.0,1.0,1.0,7,36,21.857142857142858
26,1.0,1.0,1.0,5,22,13.8
6,0.0,1.0,0.0,5,31,17.6
24,1.0,1.0,1.0,8,35,19.625
9,0.0,1.0,0.5,6,63,29.0
16,1.0,1.0,1.0,10,56,20.1
17,1.0,1.0,0.5,11,39,16.818181818181817
3,0.0,1.0,0.5,5,60,36.2
25,0.0,1.0,0.0,9,45,18.444444444444443
2,1.0,1.0,0.5,5,74,38.0
24,0.0,1.0,0.5,6,55,30.833333333333332
9,1.0,1.0,1.0,7,61,20.142857142857142
18,1.0,1.0,1.0,12,29,14.833333333333334
7,1.0,1.0,1.0,2,174,104.0
24,0.0,1.0,0.5,11,23,14.909090909090908
16,0.0,1.0,0.0,8,42,23.125
15,1.0,1.0,1.0,7,46,22.142857142857142
26,0.0,1.0,0.5,10,23,12.0
24,1.0,1.0,0.5,7,41,28.428571428571427
25,1.0,1.0,0.5,12,27,13.083333333333334
24,0.0,1.0,0.5,8,46,24.625
13,1.0,1.0,1.0,7,78,24.142857142857142
22,1.0,1.0,1.0,14,30,14.214285714285714
14,1.0,1.0,1.0,9,51,19.88888888888889
14,0.0,1.0,0.5,8,40,21.25
16,1.0,1.0,1.0,10,48,15.0
19,1.0,1.0,1.0,3,44,22.0
4,1.0,1.0,1.0,5,23,16.2
16,1.0,1.0,0.0,14,36,13.428571428571429
24,1.0,1.0,0.5,10,33,14.0
21,1.0,1.0,0.5,5,57,25.2
17,0.0,1.0,0.5,10,16,8.9
13,1.0,1.0,1.0,8,40,23.0
24,0.0,1.0,0.5,11,37,16.0
6,0.0,1.0,0.5,9,41,19.11111111111111
1,0.0,1.0,0.5,10,88,20.0
10,0.0,1.0,0.5,3,47,41.0
23,1.0,1.0,1.0,8,35,15.625
2,0.0,1.0,0.0,8,39,21.875
4,0.0,1.0,0.5,7,83,19.142857142857142
26,1.0,1.0,1.0,16,17,10.375
12,0.0,1.0,0.5,10,43,18.6
14,0.0,1.0,0.5,7,53,30.571428571428573
13,1.0,1.0,0.0,8,61,18.75
14,1.0,1.0,1.0,4,148,52.5
24,1.0,1.0,0.5,9,26,15.777777777777779
3,1.0,1.0,0.5,5,57,30.0
11,1.0,1.0,1.0,8,29,13.5
16,0.0,1.0,0.0,13,25,11.76923076923077
22,1.0,1.0,0.5,7,44,21.142857142857142
3,1.0,1.0,1.0,11,26,15.454545454545455
22,0.0,1.0,0.5,7,40,17.428571428571427
13,0.0,1.0,0.5,7,42,25.142857142857142
25,1.0,1.0,0.0,7,32,22.571428571428573
19,1.0,1.0,1.0,5,48,21.6
14,0.0,1.0,0.5,2,165,99.0
8,1.0,1.0,0.5,10,27,14.5
1,1.0,1.0,1.0,7,54,27.428571428571427
12,0.0,1.0,0.5,12,30,12.25
24,1.0,1.0,1.0,9,27,20.11111111111111
2,1.0,1.0,1.0,4,71,35.5
17,0.0,1.0,0.5,8,45,18.5
24,1.0,1.0,0.5,9,41,17.11111111111111
23,1.0,1.0,1.0,3,39,27.666666666666668
24,1.0,1.0,1.0,7,30,15.285714285714286
9,1.0,1.0,1.0,6,52,25.833333333333332
3,1.0,1.0,1.0,12,36,14.416666666666666
15,1.0,1.0,1.0,7,34,18.714285714285715
17,0.0,1.0,0.5,11,30,17.181818181818183
22,1.0,1.0,1.0,9,55,22.77777777777778
15,1.0,1.0,1.0,5,44,34.8
23,1.0,1.0,0.5,7,33,13.285714285714286
16,1.0,1.0,1.0,10,64,19.9
2,0.0,1.0,0.0,7,43,22.857142857142858
11,1.0,1.0,1.0,7,51,14.857142857142858
16,1.0,1.0,0.0,10,56,18.4
24,1.0,1.0,0.5,7,52,30.285714285714285
4,0.0,1.0,0.5,4,46,18.0
7,1.0,1.0,0.5,6,52,34.666666666666664
7,1.0,1.0,0.5,6,56,26.666666666666668
24,1.0,1.0,0.5,4,64,46.5
23,1.0,1.0,1.0,9,34,15.88888888888889
18,1.0,1.0,1.0,6,26,17.333333333333332
8,1.0,1.0,0.5,4,52,25.0
18,0.0,1.0,0.5,12,13,9.333333333333334
1,1.0,1.0,1.0,5,27,14.6
24,0.0,1.0,0.5,9,37,20.444444444444443
14,1.0,1.0,1.0,3,132,76.33333333333333
6,1.0,1.0,1.0,6,78,34.5
24,0.0,1.0,0.5,9,28,16.666666666666668
2,1.0,1.0,0.5,5,77,41.0
4,1.0,1.0,0.5,7,23,11.857142857142858
4,1.0,1.0,0.5,8,20,10.375
23,1.0,1.0,1.0,5,35,23.2
15,0.0,1.0,0.5,10,48,16.5
5,0.0,1.0,0.5,8,25,11.75
4,1.0,1.0,0.5,9,39,19.11111111111111
3,1.0,1.0,1.0,9,54,21.11111111111111
18,0.0,1.0,0.5,7,25,13.857142857142858
15,0.0,1.0,0.5,9,29,17.666666666666668
25,1.0,1.0,0.5,11,29,12.636363636363637
25,1.0,1.0,1.0,7,29,14.428571428571429
19,0.0,1.0,0.5,4,25,18.75
24,0.0,1.0,0.5,8,38,23.375
4,0.0,1.0,0.5,11,41,15.545454545454545
13,1.0,1.0,1.0,5,34,20.0
23,0.0,1.0,0.5,6,56,19.0
19,1.0,1.0,1.0,3,86,56.0
24,1.0,1.0,1.0,5,43,33.2
4,0.0,1.0,0.5,6,17,12.0
1,1.0,1.0,1.0,3,82,43.666666666666664
