participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
4,1.0,1.0,0.5,9,29,12.555555555555555
9,1.0,1.0,1.0,8,81,27.0
9,0.0,1.0,0.5,7,78,42.42857142857143
21,0.0,1.0,0.0,7,46,23.714285714285715
24,0.0,1.0,0.5,6,16,10.833333333333334
2,1.0,1.0,1.0,8,53,24.125
22,1.0,1.0,1.0,14,57,18.142857142857142
25,1.0,1.0,1.0,7,129,33.285714285714285
22,1.0,1.0,1.0,11,86,29.727272727272727
23,1.0,1.0,1.0,8,47,18.875
24,0.0,1.0,0.5,19,31,13.0
9,1.0,1.0,1.0,11,98,28.181818181818183
3,1.0,1.0,1.0,15,53,20.466666666666665
9,0.0,1.0,0.0,8,46,22.25
3,1.0,1.0,1.0,10,63,28.3
26,0.0,1.0,0.5,20,36,12.65
8,1.0,1.0,0.5,14,86,16.928571428571427
18,1.0,1.0,1.0,9,70,23.11111111111111
24,0.0,1.0,0.5,7,71,47.285714285714285
1,1.0,1.0,0.0,9,36,18.11111111111111
16,1.0,1.0,0.0,9,44,30.77777777777778
4,0.0,1.0,0.5,11,28,14.727272727272727
4,0.0,1.0,0.5,12,22,12.0
8,1.0,1.0,1.0,12,54,16.0
9,1.0,1.0,1.0,14,49,16.571428571428573
23,0.0,1.0,0.5,7,26,11.428571428571429
22,1.0,1.0,1.0,20,46,13.2
14,0.0,1.0,0.5,12,42,19.666666666666668
14,1.0,1.0,1.0,13,41,22.23076923076923
15,1.0,1.0,1.0,14,31,16.928571428571427
13,1.0,1.0,1.0,14,110,21.214285714285715
21,1.0,1.0,0.5,9,74,34.22222222222222
3,0.0,1.0,0.5,15,46,15.8
7,1.0,1.0,1.0,7,90,44.0
5,1.0,1.0,1.0,12,90,23.166666666666668
9,1.0,1.0,1.0,10,46,23.0
4,0.0,1.0,0.5,14,28,12.571428571428571
21,1.0,1.0,1.0,11,45,23.181818181818183
7,0.0,1.0,0.5,3,201,98.33333333333333
22,1.0,1.0,1.0,11,54,25.636363636363637
1,1.0,1.0,1.0,9,47,21.88888888888889
6,0.0,1.0,0.5,12,71,20.916666666666668
1,0.0,1.0,0.0,11,33,12.636363636363637
23,1.0,1.0,1.0,10,56,15.3
14,1.0,1.0,1.0,11,47,25.727272727272727
2,0.0,1.0,0.0,6,87,41.666666666666664
14,0.0,1.0,0.5,12,41,19.75
23,1.0,1.0,0.0,6,68,38.666666666666664
2,1.0,1.0,1.0,10,48,18.7
6,1.0,1.0,1.0,10,103,22.7
17,1.0,1.0,0.5,23,16,10.73913043478261
2,0.0,1.0,0.5,15,33,14.6
18,1.0,1.0,1.0,11,64,22.818181818181817
10,1.0,1.0,0.0,11,38,26.09090909090909
7,0.0,1.0,0.5,5,179,61.6
24,1.0,1.0,1.0,11,38,16.727272727272727
14,0.0,1.0,0.5,12,46,18.583333333333332
6,1.0,1.0,1.0,13,57,17.307692307692307
23,1.0,1.0,1.0,13,72,20.076923076923077
18,0.0,1.0,0.0,13,50,16.0
16,0.0,1.0,0.0,17,20,11.470588235294118
26,1.0,1.0,0.5,9,146,36.22222222222222
14,0.0,1.0,0.5,20,60,14.1
17,1.0,1.0,1.0,8,51,24.25
25,1.0,1.0,1.0,10,58,25.2
4,0.0,1.0,0.5,18,41,15.88888888888889
25,1.0,1.0,1.0,10,106,27.2
5,1.0,1.0,0.5,21,42,13.571428571428571
23,1.0,1.0,0.0,11,37,18.181818181818183
22,1.0,1.0,1.0,11,57,23.636363636363637
24,0.0,1.0,0.5,14,67,23.071428571428573
17,1.0,1.0,1.0,16,33,16.4375
23,0.0,1.0,0.5,10,41,18.2
21,1.0,1.0,1.0,11,38,15.818181818181818
2,0.0,1.0,0.0,8,50,36.5
23,1.0,1.0,1.0,13,32,20.307692307692307
1,0.0,1.0,0.0,13,60,17.384615384615383
3,0.0,1.0,0.5,12,43,13.75
3,1.0,1.0,1.0,15,44,18.733333333333334
13,1.0,1.0,1.0,12,50,20.25
12,1.0,1.0,1.0,17,55,17.705882352941178
26,1.0,1.0,1.0,7,116,47.142857142857146
17,1.0,1.0,1.0,11,129,30.636363636363637
16,1.0,1.0,1.0,10,85,26.0
15,1.0,1.0,0.5,15,34,13.666666666666666
12,1.0,1.0,1.0,16,79,19.1875
19,1.0,1.0,1.0,9,65,27.11111111111111
9,1.0,1.0,0.5,9,74,30.88888888888889
2,1.0,1.0,0.0,9,23,12.777777777777779
21,1.0,1.0,0.5,8,64,40.25
14,1.0,1.0,1.0,8,110,35.875
6,1.0,1.0,1.0,12,75,22.5
4,1.0,1.0,1.0,12,21,11.5
1,1.0,1.0,1.0,14,36,13.214285714285714
24,0.0,1.0,0.5,6,120,49.333333333333336
8,0.0,1.0,0.0,17,25,11.529411764705882
25,1.0,1.0,1.0,11,30,16.90909090909091
26,1.0,1.0,0.5,8,38,17.75
9,1.0,1.0,1.0,11,41,24.636363636363637
14,1.0,1.0,0.5,9,67,35.0
4,1.0,1.0,1.0,10,47,13.4
15,1.0,1.0,0.5,12,37,20.583333333333332
25,1.0,1.0,1.0,11,47,23.0
21,1.0,1.0,1.0,10,91,22.7
4,1.0,1.0,0.5,13,51,16.53846153846154
10,0.0,1.0,0.5,8,53,31.625
3,0.0,1.0,0.5,12,40,23.916666666666668
3,0.0,1.0,0.5,16,33,17.8125
19,1.0,1.0,0.0,7,122,34.42857142857143
25,0.0,1.0,0.5,10,51,22.8
13,1.0,1.0,1.0,10,51,21.1
18,1.0,1.0,1.0,9,47,26.333333333333332
14,1.0,1.0,0.5,14,98,19.857142857142858
8,1.0,1.0,1.0,13,88,20.76923076923077
19,1.0,1.0,1.0,7,128,41.42857142857143
3,1.0,1.0,0.5,11,128,28.09090909090909
8,1.0,1.0,0.0,7,94,39.857142857142854
26,0.0,1.0,0.0,12,46,20.0
15,0.0,1.0,0.5,13,31,15.384615384615385
16,0.0,1.0,0.5,10,57,24.4
17,0.0,1.0,0.5,13,71,20.307692307692307
19,1.0,1.0,1.0,11,68,17.545454545454547
7,1.0,1.0,0.5,5,97,56.0
4,1.0,1.0,1.0,7,76,29.0
7,0.0,1.0,0.0,11,57,26.454545454545453
5,1.0,1.0,1.0,9,65,31.88888888888889
7,0.0,1.0,0.5,3,248,118.0
24,1.0,1.0,1.0,12,30,17.166666666666668
18,0.0,1.0,0.5,8,41,24.0
25,1.0,1.0,0.5,16,56,15.1875
22,0.0,1.0,0.5,18,30,12.444444444444445
12,1.0,1.0,0.5,18,30,14.277777777777779
8,0.0,1.0,0.5,11,61,18.181818181818183
18,1.0,1.0,1.0,8,103,37.5
18,1.0,1.0,1.0,9,72,24.77777777777778
17,1.0,1.0,1.0,14,33,17.714285714285715
1,1.0,1.0,0.5,15,52,18.066666666666666
7,0.0,1.0,0.5,5,130,59.0
25,1.0,1.0,1.0,10,59,27.8
9,0.0,1.0,0.0,14,30,18.571428571428573
19,1.0,1.0,1.0,16,24,14.3125
19,1.0,1.0,1.0,7,146,39.714285714285715
9,1.0,1.0,0.5,13,41,16.692307692307693
24,1.0,1.0,1.0,11,49,26.0
23,1.0,1.0,1.0,9,27,17.0
12,0.0,1.0,0.0,8,95,30.875
12,1.0,1.0,1.0,22,34,11.681818181818182
14,1.0,1.0,1.0,13,51,20.46153846153846
12,1.0,1.0,1.0,18,44,17.055555555555557
17,1.0,1.0,1.0,11,46,21.636363636363637
12,1.0,1.0,1.0,15,37,19.333333333333332
8,1.0,1.0,0.0,8,93,43.125
13,1.0,1.0,1.0,10,54,23.9
22,1.0,1.0,1.0,17,29,13.235294117647058
14,1.0,1.0,1.0,9,62,34.22222222222222
22,1.0,1.0,1.0,12,43,18.833333333333332
4,1.0,1.0,1.0,14,50,18.714285714285715
8,1.0,1.0,0.5,12,35,16.583333333333332
24,0.0,1.0,0.5,13,45,22.23076923076923
6,1.0,1.0,0.0,7,112,35.0
18,0.0,1.0,0.5,9,44,24.88888888888889
18,0.0,1.0,0.5,9,84,22.333333333333332
16,0.0,1.0,0.0,12,45,23.166666666666668
23,0.0,1.0,0.5,10,25,14.8
17,0.0,1.0,0.5,16,14,9.0
23,0.0,1.0,0.0,13,35,16.0
14,1.0,1.0,1.0,4,127,73.25
3,1.0,1.0,1.0,16,39,16.0
14,1.0,1.0,1.0,8,207,40.0
3,0.0,1.0,0.5,14,42,20.0
9,0.0,1.0,0.5,10,54,23.9
15,1.0,1.0,0.5,14,31,16.928571428571427
24,1.0,1.0,0.5,13,63,22.153846153846153
19,1.0,1.0,1.0,8,25,14.0
21,0.0,1.0,0.5,9,69,25.444444444444443
25,1.0,1.0,1.0,8,71,38.625
25,0.0,1.0,0.5,15,22,14.6
5,1.0,1.0,1.0,11,49,25.363636363636363
3,1.0,1.0,1.0,19,33,14.210526315789474
4,1.0,1.0,1.0,13,80,21.0
23,1.0,1.0,1.0,12,39,20.416666666666668
25,1.0,1.0,1.0,14,31,17.857142857142858
24,0.0,1.0,0.5,8,100,37.25
6,0.0,1.0,0.5,13,55,19.384615384615383
3,0.0,1.0,0.5,17,49,19.294117647058822
6,1.0,1.0,1.0,8,66,38.5
22,0.0,1.0,0.5,15,47,17.4
7,1.0,1.0,1.0,2,182,125.0
12,1.0,1.0,0.5,20,48,14.75
6,1.0,1.0,1.0,10,45,23.9
26,1.0,1.0,1.0,6,22,13.0
6,0.0,1.0,0.0,11,30,13.545454545454545
24,1.0,1.0,1.0,15,35,15.533333333333333
9,0.0,1.0,0.5,10,63,26.9
16,1.0,1.0,1.0,18,56,16.22222222222222
17,1.0,1.0,0.5,14,39,15.642857142857142
3,0.0,1.0,0.5,6,60,44.5
25,0.0,1.0,0.0,14,45,19.357142857142858
2,1.0,1.0,0.5,9,74,30.555555555555557
22,1.0,1.0,0.0,19,35,13.947368421052632
24,0.0,1.0,0.5,9,55,32.111111111111114
9,1.0,1.0,1.0,10,61,20.2
15,0.0,1.0,0.5,12,33,15.416666666666666
18,1.0,1.0,1.0,15,48,18.4
7,1.0,1.0,1.0,3,264,107.0
24,0.0,1.0,0.5,14,30,16.571428571428573
6,1.0,1.0,1.0,4,158,63.5
16,0.0,1.0,0.0,18,41,16.0
15,1.0,1.0,1.0,10,46,22.9
26,0.0,1.0,0.5,17,23,11.058823529411764
24,1.0,1.0,0.5,10,51,31.7
25,1.0,1.0,0.5,17,27,12.882352941176471
24,0.0,1.0,0.5,11,64,26.727272727272727
22,1.0,1.0,1.0,16,58,17.75
14,1.0,1.0,1.0,10,78,26.7
14,0.0,1.0,0.5,10,40,20.7
16,1.0,1.0,1.0,12,48,16.166666666666668
4,1.0,1.0,1.0,11,33,17.181818181818183
16,1.0,1.0,0.0,17,50,17.470588235294116
24,1.0,1.0,0.5,16,33,14.25
21,1.0,1.0,0.5,8,57,23.5
17,0.0,1.0,0.5,14,31,13.714285714285714
13,1.0,1.0,1.0,10,53,25.5
24,0.0,1.0,0.5,17,37,15.529411764705882
1,0.0,1.0,0.5,13,88,22.0
10,0.0,1.0,0.5,10,49,29.9
23,1.0,1.0,1.0,10,90,26.2
2,0.0,1.0,0.0,14,42,19.214285714285715
4,0.0,1.0,0.5,13,77,14.692307692307692
2,1.0,1.0,1.0,12,45,14.833333333333334
26,1.0,1.0,1.0,22,19,11.045454545454545
12,0.0,1.0,0.5,15,45,19.4
14,0.0,1.0,0.5,9,83,36.55555555555556
13,1.0,1.0,0.0,11,49,18.363636363636363
14,1.0,1.0,1.0,5,238,64.4
24,1.0,1.0,0.5,13,29,16.53846153846154
3,1.0,1.0,0.5,8,73,39.375
11,1.0,1.0,1.0,11,29,15.454545454545455
16,0.0,1.0,0.0,22,25,12.045454545454545
22,1.0,1.0,0.5,11,44,20.90909090909091
3,1.0,1.0,1.0,20,22,12.9
22,0.0,1.0,0.5,14,49,18.142857142857142
13,0.0,1.0,0.5,12,42,20.666666666666668
25,1.0,1.0,0.0,13,45,20.0
19,1.0,1.0,1.0,8,51,22.875
14,0.0,1.0,0.5,3,255,112.66666666666667
8,1.0,1.0,0.5,15,27,13.2
1,1.0,1.0,1.0,10,54,27.5
12,0.0,1.0,0.5,13,61,16.384615384615383
24,1.0,1.0,1.0,14,46,20.857142857142858
2,1.0,1.0,1.0,10,71,20.4
17,0.0,1.0,0.5,13,57,18.076923076923077
24,1.0,1.0,0.5,12,56,21.75
13,1.0,1.0,0.0,11,31,13.909090909090908
13,0.0,1.0,0.0,10,53,19.4
23,1.0,1.0,1.0,7,39,22.857142857142858
24,1.0,1.0,1.0,12,30,14.666666666666666
9,1.0,1.0,1.0,11,53,25.363636363636363
3,1.0,1.0,1.0,16,38,15.875
15,1.0,1.0,1.0,12,36,19.916666666666668
17,0.0,1.0,0.5,13,45,19.0
22,1.0,1.0,1.0,13,55,22.0
15,1.0,1.0,1.0,13,55,22.615384615384617
23,1.0,1.0,0.5,9,80,21.333333333333332
16,1.0,1.0,1.0,18,64,15.61111111111111
2,0.0,1.0,0.0,14,62,20.5
11,1.0,1.0,1.0,11,51,16.727272727272727
16,1.0,1.0,0.0,14,56,20.571428571428573
24,1.0,1.0,0.5,10,87,29.9
4,0.0,1.0,0.5,7,46,20.714285714285715
7,1.0,1.0,0.5,8,56,30.375
24,1.0,1.0,0.5,7,64,43.714285714285715
23,1.0,1.0,1.0,14,36,17.0
18,1.0,1.0,1.0,8,33,20.5
8,1.0,1.0,0.5,10,52,19.4
18,0.0,1.0,0.5,17,13,9.705882352941176
1,1.0,1.0,1.0,7,62,22.142857142857142
24,0.0,1.0,0.5,10,71,27.3
24,0.0,1.0,0.5,14,30,17.785714285714285
2,1.0,1.0,0.5,6,77,48.166666666666664
4,1.0,1.0,0.5,12,23,11.5
4,1.0,1.0,0.5,13,20,11.23076923076923
23,1.0,1.0,1.0,8,35,18.125
15,0.0,1.0,0.5,15,48,17.0
5,0.0,1.0,0.5,13,29,16.076923076923077
4,1.0,1.0,0.5,11,47,25.272727272727273
3,1.0,1.0,1.0,12,44,26.083333333333332
18,0.0,1.0,0.5,11,25,14.545454545454545
15,0.0,1.0,0.5,12,29,19.5
6,1.0,1.0,0.0,10,61,22.2
25,1.0,1.0,1.0,9,85,22.22222222222222
19,0.0,1.0,0.5,5,78,32.0
24,0.0,1.0,0.5,11,78,27.636363636363637
4,0.0,1.0,0.5,14,41,15.428571428571429
23,0.0,1.0,0.5,9,92,26.333333333333332
19,1.0,1.0,1.0,4,141,76.25
24,1.0,1.0,1.0,7,58,42.857142857142854
4,0.0,1.0,0.5,9,17,10.666666666666666
1,1.0,1.0,1.0,6,82,41.833333333333336
15,0.0,1.0,0.5,10,38,21.4
