participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
21,1.0,1.0,0.0,2,20,19.0
26,1.0,1.0,1.0,4,15,10.0
4,0.0,1.0,0.5,6,15,10.166666666666666
19,1.0,1.0,1.0,5,25,15.6
24,1.0,1.0,0.5,4,20,10.75
4,0.0,1.0,0.5,1,12,12.0
3,0.0,1.0,0.5,8,17,10.375
23,1.0,1.0,1.0,2,23,16.0
23,1.0,1.0,1.0,3,54,33.0
5,1.0,1.0,0.5,2,39,37.0
24,0.0,1.0,0.5,4,47,23.0
5,1.0,1.0,1.0,3,37,24.0
7,1.0,1.0,1.0,1,89,89.0
17,1.0,1.0,1.0,4,29,16.25
5,1.0,1.0,0.5,5,31,13.2
4,1.0,1.0,0.5,6,26,14.666666666666666
25,1.0,1.0,1.0,4,16,9.75
3,0.0,1.0,0.5,4,29,15.75
1,1.0,1.0,1.0,2,17,14.0
3,0.0,1.0,0.5,6,25,16.833333333333332
8,1.0,1.0,1.0,5,42,20.0
5,1.0,1.0,0.5,3,58,29.333333333333332
7,0.0,1.0,0.5,5,35,20.8
18,0.0,1.0,0.5,5,13,9.0
6,0.0,1.0,0.0,1,96,96.0
24,0.0,1.0,0.5,2,10,9.0
9,0.0,1.0,0.0,3,26,17.0
13,0.0,1.0,0.5,1,15,15.0
14,1.0,1.0,1.0,1,93,93.0
1,1.0,1.0,1.0,3,23,15.333333333333334
7,1.0,1.0,1.0,1,89,89.0
8,1.0,1.0,0.5,7,30,15.285714285714286
24,0.0,1.0,0.5,2,30,28.0
4,0.0,1.0,0.5,4,40,21.5
9,0.0,1.0,0.5,4,38,25.0
22,1.0,1.0,0.5,5,24,12.4
18,1.0,1.0,1.0,4,31,24.0
8,1.0,1.0,0.0,2,12,10.5
24,0.0,1.0,0.5,3,18,11.666666666666666
1,1.0,1.0,1.0,2,48,28.0
19,1.0,1.0,1.0,1,42,42.0
21,1.0,1.0,0.5,2,28,19.0
12,0.0,1.0,0.5,8,12,9.75
22,0.0,1.0,0.5,3,53,31.666666666666668
19,1.0,1.0,1.0,2,69,49.0
15,0.0,1.0,0.5,3,34,20.666666666666668
9,0.0,1.0,0.0,5,32,15.6
7,0.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,3,17,12.0
16,1.0,1.0,0.0,6,17,11.666666666666666
23,0.0,1.0,0.0,5,31,17.0
17,1.0,1.0,1.0,7,34,14.857142857142858
4,1.0,1.0,0.5,5,13,10.6
4,0.0,1.0,0.5,3,9,7.666666666666667
12,1.0,1.0,1.0,3,40,33.333333333333336
8,1.0,1.0,1.0,4,45,22.25
3,0.0,1.0,0.5,6,18,12.0
6,0.0,1.0,0.0,3,44,30.333333333333332
14,1.0,1.0,1.0,6,34,15.833333333333334
14,1.0,1.0,0.5,3,52,22.0
24,1.0,1.0,0.5,5,17,10.8
3,1.0,1.0,1.0,5,13,9.8
13,1.0,1.0,1.0,2,28,17.5
18,1.0,1.0,1.0,4,13,9.75
21,0.0,1.0,0.5,4,16,14.0
4,1.0,1.0,1.0,5,14,11.2
6,0.0,1.0,0.5,3,33,29.0
1,1.0,1.0,1.0,3,37,26.0
13,1.0,1.0,1.0,5,30,20.0
16,1.0,1.0,1.0,4,10,8.25
14,1.0,1.0,1.0,4,38,18.25
14,0.0,1.0,0.5,5,27,15.4
21,1.0,1.0,1.0,2,48,41.0
18,1.0,1.0,0.0,3,33,29.666666666666668
2,0.0,1.0,0.5,1,45,45.0
3,0.0,1.0,0.5,3,16,13.0
7,1.0,1.0,1.0,3,37,30.333333333333332
12,0.0,1.0,0.5,8,20,12.875
5,1.0,1.0,0.0,4,27,14.25
3,1.0,1.0,0.5,5,34,20.4
24,1.0,1.0,1.0,7,21,12.0
14,1.0,1.0,1.0,2,53,42.5
22,1.0,1.0,1.0,5,36,15.2
1,1.0,1.0,1.0,7,19,13.714285714285714
24,1.0,1.0,0.5,6,37,17.666666666666668
2,1.0,1.0,1.0,3,26,18.0
4,1.0,1.0,1.0,4,16,11.75
13,1.0,1.0,1.0,4,22,20.75
21,1.0,1.0,0.0,2,40,36.0
2,1.0,1.0,0.0,4,29,12.5
23,1.0,1.0,0.5,6,27,16.833333333333332
26,1.0,1.0,1.0,3,11,9.0
26,1.0,1.0,1.0,5,25,14.0
23,0.0,1.0,0.5,4,27,18.0
6,0.0,1.0,0.5,5,27,15.6
6,1.0,1.0,1.0,1,92,92.0
3,1.0,1.0,1.0,2,63,38.0
24,0.0,1.0,0.5,4,10,8.25
23,0.0,1.0,0.5,4,28,14.0
3,0.0,1.0,0.5,4,33,23.0
9,1.0,1.0,0.5,2,67,41.0
4,1.0,1.0,0.5,7,18,12.714285714285714
6,0.0,1.0,0.5,5,27,16.0
2,1.0,1.0,1.0,9,20,10.333333333333334
9,1.0,1.0,1.0,2,24,23.0
22,1.0,1.0,1.0,5,42,19.4
15,1.0,1.0,1.0,5,29,20.4
18,1.0,1.0,1.0,1,11,11.0
26,1.0,1.0,1.0,6,32,14.0
25,1.0,1.0,1.0,5,35,17.2
23,1.0,1.0,1.0,2,33,20.0
23,0.0,1.0,0.5,5,25,14.8
17,0.0,1.0,0.5,1,10,10.0
15,0.0,1.0,0.5,5,20,12.6
13,1.0,1.0,1.0,2,101,56.0
1,1.0,1.0,1.0,8,10,8.375
3,1.0,1.0,1.0,6,24,15.333333333333334
4,0.0,1.0,0.5,5,16,11.8
4,0.0,1.0,0.5,4,19,11.0
14,0.0,1.0,0.5,3,37,31.0
1,1.0,1.0,1.0,6,24,13.833333333333334
17,0.0,1.0,0.5,8,25,11.75
19,1.0,1.0,1.0,1,86,86.0
14,1.0,1.0,0.5,4,28,21.0
23,0.0,1.0,0.5,4,32,15.75
24,1.0,1.0,1.0,5,26,13.2
23,0.0,1.0,0.5,3,13,9.333333333333334
15,1.0,1.0,0.5,3,45,29.666666666666668
25,1.0,1.0,1.0,3,27,15.666666666666666
24,1.0,1.0,0.5,3,42,31.666666666666668
18,1.0,1.0,0.0,0,0,0.0
14,0.0,1.0,0.5,4,46,26.25
17,1.0,1.0,1.0,7,17,12.714285714285714
6,1.0,1.0,0.0,4,17,9.75
14,1.0,1.0,1.0,2,14,14.0
3,1.0,1.0,1.0,6,28,16.333333333333332
1,1.0,1.0,1.0,2,52,41.0
19,1.0,1.0,1.0,4,16,13.75
6,1.0,1.0,1.0,3,16,14.333333333333334
21,1.0,1.0,1.0,3,38,23.0
25,0.0,1.0,0.5,1,36,36.0
17,1.0,1.0,0.5,4,50,22.25
13,0.0,1.0,0.5,2,81,45.0
21,0.0,1.0,0.5,5,25,15.6
15,1.0,1.0,1.0,2,23,16.0
4,1.0,1.0,1.0,6,11,8.5
8,0.0,1.0,0.0,4,11,8.5
3,1.0,1.0,0.5,2,76,57.0
4,1.0,1.0,0.5,5,25,16.6
12,1.0,1.0,1.0,5,41,22.4
4,1.0,1.0,0.5,2,21,18.0
9,1.0,1.0,1.0,5,44,19.8
9,0.0,1.0,0.5,2,57,32.0
21,0.0,1.0,0.0,3,44,24.333333333333332
24,0.0,1.0,0.5,2,9,8.0
2,1.0,1.0,1.0,3,14,11.666666666666666
22,1.0,1.0,1.0,6,32,15.166666666666666
9,0.0,1.0,0.5,5,29,18.8
25,1.0,1.0,1.0,4,11,8.75
22,1.0,1.0,1.0,5,35,19.0
23,1.0,1.0,1.0,1,10,10.0
24,0.0,1.0,0.5,5,19,9.8
9,1.0,1.0,1.0,6,24,15.5
3,1.0,1.0,1.0,6,35,17.666666666666668
9,0.0,1.0,0.0,1,19,19.0
3,1.0,1.0,1.0,4,43,24.5
26,0.0,1.0,0.5,8,19,10.625
8,1.0,1.0,0.5,2,77,50.5
18,1.0,1.0,1.0,3,68,32.0
24,0.0,1.0,0.5,1,71,71.0
1,1.0,1.0,0.0,3,19,11.333333333333334
16,1.0,1.0,0.0,3,36,26.333333333333332
4,0.0,1.0,0.5,2,19,15.0
4,0.0,1.0,0.5,4,22,13.5
19,1.0,1.0,1.0,2,20,16.0
8,1.0,1.0,1.0,5,26,12.4
9,1.0,1.0,1.0,4,9,8.25
23,0.0,1.0,0.5,1,13,13.0
22,1.0,1.0,1.0,6,43,17.0
14,0.0,1.0,0.5,5,22,10.4
14,1.0,1.0,1.0,5,27,16.0
15,1.0,1.0,1.0,5,19,11.6
13,1.0,1.0,1.0,7,17,12.285714285714286
21,1.0,1.0,0.5,2,55,44.0
3,0.0,1.0,0.5,2,29,19.0
7,1.0,1.0,1.0,2,56,31.5
5,1.0,1.0,1.0,3,32,20.0
9,1.0,1.0,1.0,4,46,23.25
4,0.0,1.0,0.5,3,12,9.333333333333334
21,1.0,1.0,1.0,5,24,13.4
7,0.0,1.0,0.5,2,64,43.0
22,1.0,1.0,1.0,4,29,15.25
1,1.0,1.0,1.0,2,30,21.5
6,0.0,1.0,0.5,6,21,12.166666666666666
1,0.0,1.0,0.0,5,16,10.4
14,1.0,1.0,1.0,4,35,26.0
2,0.0,1.0,0.0,2,59,34.0
14,0.0,1.0,0.5,4,41,22.75
23,1.0,1.0,0.0,2,35,26.5
2,1.0,1.0,1.0,5,22,16.6
6,1.0,1.0,1.0,4,10,8.75
17,1.0,1.0,0.5,8,14,11.5
2,0.0,1.0,0.5,8,20,10.375
18,1.0,1.0,1.0,2,30,28.0
10,1.0,1.0,0.0,4,38,25.25
7,0.0,1.0,0.5,3,36,32.0
3,0.0,1.0,0.5,6,17,13.5
24,1.0,1.0,1.0,3,11,8.333333333333334
14,0.0,1.0,0.5,3,46,26.333333333333332
6,1.0,1.0,1.0,4,9,7.5
23,1.0,1.0,1.0,8,16,9.375
18,0.0,1.0,0.0,4,31,19.5
13,0.0,1.0,0.5,1,83,83.0
26,1.0,1.0,0.5,2,79,49.0
14,0.0,1.0,0.5,8,25,10.875
17,1.0,1.0,1.0,3,51,36.666666666666664
25,1.0,1.0,1.0,4,32,18.0
5,1.0,1.0,0.5,7,22,12.857142857142858
23,1.0,1.0,0.0,4,22,14.25
22,1.0,1.0,1.0,4,38,17.5
24,0.0,1.0,0.5,5,31,17.0
17,1.0,1.0,1.0,6,15,12.333333333333334
23,0.0,1.0,0.5,5,41,19.2
21,1.0,1.0,1.0,2,34,26.5
2,0.0,1.0,0.0,3,34,30.333333333333332
23,1.0,1.0,1.0,3,36,30.666666666666668
1,0.0,1.0,0.0,5,21,11.4
23,0.0,1.0,0.5,3,45,32.0
3,0.0,1.0,0.5,3,9,8.666666666666666
3,1.0,1.0,1.0,5,27,14.2
14,1.0,1.0,1.0,1,15,15.0
4,0.0,1.0,0.5,4,13,11.5
13,1.0,1.0,1.0,5,37,15.8
12,1.0,1.0,1.0,7,24,13.285714285714286
26,1.0,1.0,1.0,3,34,31.666666666666668
17,1.0,1.0,1.0,6,35,16.166666666666668
16,1.0,1.0,1.0,3,58,37.0
15,1.0,1.0,0.5,5,24,14.2
12,1.0,1.0,1.0,5,23,14.2
19,1.0,1.0,1.0,3,30,20.666666666666668
2,1.0,1.0,0.0,3,23,18.666666666666668
21,1.0,1.0,0.5,3,64,35.0
14,1.0,1.0,1.0,4,47,25.75
6,1.0,1.0,1.0,6,26,15.166666666666666
4,1.0,1.0,1.0,4,18,13.0
1,1.0,1.0,1.0,3,14,9.666666666666666
24,0.0,1.0,0.5,2,36,34.5
8,0.0,1.0,0.0,4,25,14.75
25,1.0,1.0,1.0,1,35,35.0
26,1.0,1.0,0.5,3,12,9.333333333333334
9,1.0,1.0,1.0,5,29,19.0
14,1.0,1.0,0.5,2,57,45.5
4,1.0,1.0,1.0,3,8,7.666666666666667
15,1.0,1.0,0.5,3,37,24.333333333333332
25,1.0,1.0,1.0,2,33,26.0
21,1.0,1.0,1.0,2,81,46.5
4,1.0,1.0,0.5,3,26,16.333333333333332
10,0.0,1.0,0.5,4,49,21.75
3,0.0,1.0,0.5,3,37,29.0
3,0.0,1.0,0.5,4,29,25.75
19,1.0,1.0,0.0,2,44,38.5
25,0.0,1.0,0.5,3,27,25.0
18,1.0,1.0,1.0,4,27,16.0
2,0.0,1.0,0.0,3,42,33.666666666666664
14,1.0,1.0,0.5,9,14,9.88888888888889
8,1.0,1.0,1.0,5,23,13.6
19,1.0,1.0,1.0,1,73,73.0
3,1.0,1.0,0.5,5,52,21.4
8,1.0,1.0,0.0,1,25,25.0
26,0.0,1.0,0.0,3,45,30.666666666666668
15,0.0,1.0,0.5,4,19,12.0
16,0.0,1.0,0.5,3,24,14.0
17,0.0,1.0,0.5,3,36,16.666666666666668
9,1.0,1.0,1.0,5,22,12.0
19,1.0,1.0,1.0,3,9,7.666666666666667
7,1.0,1.0,0.5,3,41,36.666666666666664
4,1.0,1.0,1.0,2,15,13.0
7,0.0,1.0,0.0,3,39,28.0
5,1.0,1.0,1.0,3,65,29.666666666666668
7,0.0,1.0,0.5,1,69,69.0
24,1.0,1.0,1.0,4,16,11.75
18,0.0,1.0,0.5,3,14,11.666666666666666
25,1.0,1.0,0.5,5,56,19.4
12,1.0,1.0,0.5,6,30,14.166666666666666
8,0.0,1.0,0.5,3,22,14.666666666666666
18,1.0,1.0,1.0,3,31,27.0
18,1.0,1.0,1.0,3,25,13.666666666666666
17,1.0,1.0,1.0,7,23,11.285714285714286
1,1.0,1.0,0.5,8,12,8.75
7,0.0,1.0,0.5,1,104,104.0
25,1.0,1.0,1.0,3,30,25.0
19,1.0,1.0,1.0,6,24,16.5
19,1.0,1.0,1.0,0,0,0.0
9,1.0,1.0,0.5,5,27,17.4
24,1.0,1.0,1.0,4,35,19.25
23,1.0,1.0,1.0,1,18,18.0
12,0.0,1.0,0.0,2,34,29.5
12,1.0,1.0,1.0,5,34,16.4
14,1.0,1.0,1.0,3,45,35.0
12,1.0,1.0,1.0,6,28,13.833333333333334
17,1.0,1.0,1.0,2,44,25.5
12,1.0,1.0,1.0,4,34,22.5
9,0.0,1.0,0.0,7,16,10.571428571428571
8,1.0,1.0,0.0,2,54,39.5
13,1.0,1.0,1.0,2,23,22.5
22,1.0,1.0,1.0,4,26,18.5
14,1.0,1.0,1.0,4,42,27.0
22,1.0,1.0,1.0,4,25,17.0
4,1.0,1.0,1.0,3,38,23.0
8,1.0,1.0,0.5,5,14,9.6
24,0.0,1.0,0.5,5,41,19.8
6,1.0,1.0,0.0,4,21,15.75
18,0.0,1.0,0.5,3,44,29.666666666666668
18,0.0,1.0,0.5,4,13,9.75
16,0.0,1.0,0.0,6,24,13.333333333333334
23,0.0,1.0,0.5,3,16,10.666666666666666
17,0.0,1.0,0.5,4,9,7.75
23,0.0,1.0,0.0,5,27,15.8
14,1.0,1.0,1.0,3,44,29.333333333333332
3,1.0,1.0,1.0,5,39,17.8
14,1.0,1.0,1.0,3,45,33.333333333333336
3,0.0,1.0,0.5,6,42,13.833333333333334
9,0.0,1.0,0.5,4,8,7.25
24,1.0,1.0,0.5,4,34,20.75
19,1.0,1.0,1.0,3,23,13.0
21,0.0,1.0,0.5,3,11,9.333333333333334
25,1.0,1.0,1.0,3,42,26.0
25,0.0,1.0,0.5,4,20,15.75
14,0.0,1.0,0.5,3,31,29.0
5,1.0,1.0,1.0,5,34,21.0
3,1.0,1.0,1.0,4,30,17.75
4,1.0,1.0,1.0,5,32,18.4
23,1.0,1.0,1.0,2,14,11.0
25,1.0,1.0,1.0,3,26,22.0
24,0.0,1.0,0.5,6,18,11.833333333333334
6,0.0,1.0,0.5,3,22,13.333333333333334
3,0.0,1.0,0.5,4,49,20.75
6,1.0,1.0,1.0,2,65,48.5
22,0.0,1.0,0.5,5,47,18.4
7,1.0,1.0,1.0,1,68,68.0
12,1.0,1.0,0.5,8,15,10.75
6,1.0,1.0,1.0,3,34,23.666666666666668
26,1.0,1.0,1.0,4,22,12.75
6,0.0,1.0,0.0,1,8,8.0
9,0.0,1.0,0.5,4,52,22.0
16,1.0,1.0,1.0,3,56,35.666666666666664
17,1.0,1.0,0.5,6,34,15.833333333333334
3,0.0,1.0,0.5,3,41,32.666666666666664
25,0.0,1.0,0.0,3,31,17.666666666666668
2,1.0,1.0,0.5,3,60,35.666666666666664
22,1.0,1.0,0.0,6,26,13.5
24,0.0,1.0,0.5,3,35,22.333333333333332
9,1.0,1.0,1.0,6,13,9.0
15,0.0,1.0,0.5,4,22,11.75
18,1.0,1.0,1.0,7,23,12.142857142857142
7,1.0,1.0,1.0,1,84,84.0
24,0.0,1.0,0.5,5,21,17.4
6,1.0,1.0,1.0,1,68,68.0
16,0.0,1.0,0.0,4,36,24.25
15,1.0,1.0,1.0,3,26,20.333333333333332
26,0.0,1.0,0.5,5,9,7.8
24,1.0,1.0,0.5,4,28,17.75
25,1.0,1.0,0.5,6,12,10.333333333333334
24,0.0,1.0,0.5,4,20,14.0
13,1.0,1.0,1.0,3,42,19.0
14,0.0,1.0,0.5,2,40,34.5
16,1.0,1.0,1.0,7,24,13.571428571428571
19,1.0,1.0,1.0,0,0,0.0
4,1.0,1.0,1.0,3,19,15.0
16,1.0,1.0,0.0,5,36,17.2
24,1.0,1.0,0.5,5,33,13.8
21,1.0,1.0,0.5,3,28,15.666666666666666
17,0.0,1.0,0.5,7,16,9.285714285714286
13,1.0,1.0,1.0,4,40,23.25
24,0.0,1.0,0.5,6,27,14.333333333333334
6,0.0,1.0,0.5,5,30,15.4
1,0.0,1.0,0.5,2,81,52.5
10,0.0,1.0,0.5,2,45,40.5
23,1.0,1.0,1.0,6,35,16.166666666666668
2,0.0,1.0,0.0,6,28,17.0
4,0.0,1.0,0.5,5,11,8.8
2,1.0,1.0,1.0,3,45,22.666666666666668
26,1.0,1.0,1.0,7,15,9.857142857142858
12,0.0,1.0,0.5,4,43,24.0
14,0.0,1.0,0.5,4,30,25.75
13,1.0,1.0,0.0,4,15,13.0
14,1.0,1.0,1.0,3,58,36.333333333333336
24,1.0,1.0,0.5,3,22,15.333333333333334
3,1.0,1.0,0.5,2,63,47.5
11,1.0,1.0,1.0,2,29,19.5
16,0.0,1.0,0.0,7,25,13.571428571428571
22,1.0,1.0,0.5,2,36,33.0
3,1.0,1.0,1.0,5,17,13.2
13,0.0,1.0,0.5,4,26,22.5
25,1.0,1.0,0.0,4,30,18.25
19,1.0,1.0,1.0,3,21,14.333333333333334
14,0.0,1.0,0.5,2,75,54.0
8,1.0,1.0,0.5,6,27,17.0
1,1.0,1.0,1.0,3,55,37.333333333333336
12,0.0,1.0,0.5,7,30,13.0
24,1.0,1.0,1.0,5,27,19.0
2,1.0,1.0,1.0,2,68,41.0
17,0.0,1.0,0.5,4,36,21.25
24,1.0,1.0,0.5,6,15,10.5
13,0.0,1.0,0.0,5,21,12.4
23,1.0,1.0,1.0,2,39,29.0
24,1.0,1.0,1.0,5,30,14.4
9,1.0,1.0,1.0,4,38,21.75
3,1.0,1.0,1.0,4,36,19.5
15,1.0,1.0,1.0,3,34,23.0
17,0.0,1.0,0.5,6,26,16.666666666666668
22,1.0,1.0,1.0,3,50,29.666666666666668
15,1.0,1.0,1.0,3,37,28.666666666666668
16,1.0,1.0,1.0,7,13,9.0
2,0.0,1.0,0.0,2,43,40.5
11,1.0,1.0,1.0,2,7,7.0
16,1.0,1.0,0.0,5,43,17.2
24,1.0,1.0,0.5,5,34,19.6
4,0.0,1.0,0.5,2,46,27.5
7,1.0,1.0,0.5,1,36,36.0
7,1.0,1.0,0.5,2,56,40.0
24,1.0,1.0,0.5,2,49,36.0
23,1.0,1.0,1.0,7,13,9.285714285714286
18,1.0,1.0,1.0,2,26,18.5
8,1.0,1.0,0.5,3,52,26.333333333333332
18,0.0,1.0,0.5,6,13,8.833333333333334
13,1.0,1.0,1.0,6,21,15.833333333333334
1,1.0,1.0,1.0,1,18,18.0
24,0.0,1.0,0.5,4,25,16.5
14,1.0,1.0,1.0,1,108,108.0
6,1.0,1.0,1.0,2,55,39.5
24,0.0,1.0,0.5,5,20,13.4
2,1.0,1.0,0.5,2,53,36.5
4,1.0,1.0,0.5,4,16,11.25
4,1.0,1.0,0.5,3,11,9.666666666666666
15,0.0,1.0,0.5,3,46,20.666666666666668
4,1.0,1.0,0.5,4,39,17.5
3,1.0,1.0,1.0,6,43,17.166666666666668
18,0.0,1.0,0.5,4,25,17.5
15,0.0,1.0,0.5,4,29,20.25
25,1.0,1.0,0.5,4,21,11.75
6,1.0,1.0,0.0,3,21,14.333333333333334
25,1.0,1.0,1.0,1,28,28.0
19,0.0,1.0,0.5,2,15,13.5
24,0.0,1.0,0.5,6,35,17.0
4,0.0,1.0,0.5,5,41,21.0
13,1.0,1.0,1.0,2,40,28.0
23,0.0,1.0,0.5,4,26,12.75
19,1.0,1.0,1.0,2,65,47.5
24,1.0,1.0,1.0,3,46,27.666666666666668
4,0.0,1.0,0.5,2,13,11.0
1,1.0,1.0,1.0,2,82,56.0
15,0.0,1.0,0.5,3,38,27.0
18,1.0,1.0,1.0,2,23,17.0
18,1.0,1.0,1.0,2,31,19.5
17,1.0,1.0,1.0,3,16,13.0
4,0.0,1.0,0.5,2,12,9.5
18,0.0,1.0,0.5,5,18,14.4
4,1.0,1.0,0.5,5,26,14.4
22,1.0,1.0,1.0,4,45,19.25
18,1.0,1.0,0.0,4,19,12.75
14,0.0,1.0,0.5,5,40,21.2
1,1.0,1.0,0.5,5,35,13.8
14,1.0,1.0,0.5,3,39,30.0
8,0.0,1.0,0.5,3,27,16.0
6,1.0,1.0,0.5,1,111,111.0
2,0.0,1.0,0.5,5,10,8.6
24,0.0,1.0,0.5,3,39,29.0
19,1.0,1.0,1.0,3,49,27.666666666666668
26,1.0,1.0,1.0,3,14,12.0
18,1.0,1.0,1.0,2,14,10.5
22,0.0,1.0,0.5,4,9,7.75
26,1.0,1.0,1.0,4,21,16.75
19,0.0,1.0,0.0,6,18,11.333333333333334
14,0.0,1.0,0.5,4,16,9.75
24,1.0,1.0,1.0,3,62,29.0
