participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
24,0.0,1.0,0.5,3,39,32.0
19,1.0,1.0,1.0,2,46,28.5
26,1.0,1.0,1.0,2,19,15.0
22,0.0,1.0,0.5,3,21,12.0
22,1.0,1.0,1.0,4,56,20.75
26,1.0,1.0,1.0,4,21,16.75
19,0.0,1.0,0.0,7,18,11.857142857142858
14,0.0,1.0,0.5,5,16,9.6
24,1.0,1.0,1.0,1,62,62.0
14,1.0,1.0,0.0,4,33,21.25
21,0.0,1.0,0.5,2,55,31.5
25,1.0,1.0,1.0,2,21,16.0
10,1.0,1.0,0.5,4,28,18.25
25,1.0,1.0,0.0,2,22,16.5
14,1.0,1.0,0.5,5,16,11.0
17,1.0,1.0,1.0,4,24,12.75
18,0.0,1.0,0.5,3,29,15.333333333333334
10,1.0,1.0,1.0,3,42,29.666666666666668
22,1.0,1.0,1.0,4,56,25.0
23,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,3,32,23.0
17,1.0,1.0,0.5,9,17,9.88888888888889
18,1.0,1.0,1.0,3,40,23.333333333333332
2,1.0,1.0,1.0,1,26,26.0
7,1.0,1.0,0.5,3,52,36.0
6,0.0,1.0,0.5,2,70,49.5
10,0.0,1.0,0.5,2,42,36.0
14,1.0,1.0,0.0,7,23,13.714285714285714
16,1.0,1.0,1.0,6,16,13.833333333333334
14,0.0,1.0,0.0,4,33,17.5
17,0.0,1.0,0.5,2,42,24.5
14,0.0,1.0,0.5,4,34,24.5
19,0.0,1.0,0.5,2,10,10.0
8,0.0,1.0,0.0,4,31,18.25
7,1.0,1.0,1.0,1,86,86.0
7,1.0,1.0,1.0,2,44,41.5
16,1.0,1.0,1.0,2,70,55.5
1,1.0,1.0,0.0,3,41,36.333333333333336
15,0.0,1.0,0.5,4,21,16.5
5,1.0,1.0,0.5,4,20,19.5
14,0.0,1.0,0.5,2,80,57.5
9,0.0,1.0,0.0,3,45,29.333333333333332
23,0.0,1.0,0.5,1,28,28.0
4,1.0,1.0,1.0,7,25,13.714285714285714
18,0.0,1.0,0.5,1,9,9.0
13,1.0,1.0,1.0,3,26,14.333333333333334
6,1.0,1.0,1.0,4,42,26.5
4,1.0,1.0,0.5,5,30,17.6
9,1.0,1.0,0.5,6,15,11.666666666666666
4,1.0,1.0,1.0,4,69,25.5
19,1.0,1.0,1.0,4,46,26.75
3,1.0,1.0,1.0,4,34,25.0
25,1.0,1.0,1.0,4,15,11.5
25,1.0,1.0,0.5,3,45,23.0
