participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
25,1.0,1.0,1.0,10,59,24.6
17,0.0,1.0,0.5,19,42,15.421052631578947
22,1.0,1.0,1.0,18,39,15.055555555555555
18,0.0,1.0,0.0,9,15,9.222222222222221
6,0.0,1.0,0.0,7,122,43.142857142857146
9,1.0,1.0,1.0,11,57,19.90909090909091
6,0.0,1.0,0.5,9,54,28.0
9,1.0,1.0,0.5,7,72,27.428571428571427
2,1.0,1.0,0.5,16,51,15.9375
21,1.0,1.0,1.0,12,41,16.583333333333332
23,0.0,1.0,0.5,13,77,16.692307692307693
7,1.0,1.0,1.0,12,54,25.25
23,0.0,1.0,0.0,14,43,20.5
16,1.0,1.0,1.0,15,82,19.466666666666665
24,1.0,1.0,0.5,9,58,32.666666666666664
17,0.0,1.0,0.5,11,67,25.818181818181817
23,1.0,1.0,1.0,16,32,12.6875
14,0.0,1.0,0.5,6,144,50.666666666666664
24,0.0,1.0,0.5,16,44,19.125
24,0.0,1.0,0.5,10,55,27.1
13,1.0,1.0,1.0,12,38,14.666666666666666
4,1.0,1.0,1.0,12,39,20.916666666666668
15,1.0,1.0,0.5,10,60,29.2
3,0.0,1.0,0.5,13,61,21.615384615384617
15,0.0,1.0,0.5,17,39,15.705882352941176
6,1.0,1.0,1.0,8,90,37.625
16,1.0,1.0,1.0,7,150,47.142857142857146
11,1.0,1.0,1.0,13,36,19.23076923076923
24,1.0,1.0,1.0,12,67,27.083333333333332
25,1.0,1.0,1.0,9,52,29.666666666666668
7,1.0,1.0,1.0,2,267,155.0
7,1.0,1.0,1.0,2,173,165.0
11,1.0,1.0,1.0,11,22,10.727272727272727
8,1.0,1.0,1.0,9,135,31.22222222222222
21,1.0,1.0,0.0,12,40,19.083333333333332
26,1.0,1.0,1.0,11,59,18.818181818181817
4,0.0,1.0,0.5,15,22,10.466666666666667
19,1.0,1.0,1.0,11,85,26.545454545454547
24,1.0,1.0,0.5,14,55,17.5
4,0.0,1.0,0.5,10,25,12.6
3,0.0,1.0,0.5,16,49,14.0625
23,1.0,1.0,1.0,11,45,21.0
23,1.0,1.0,1.0,13,58,17.384615384615383
5,1.0,1.0,0.5,6,70,46.5
24,0.0,1.0,0.5,15,47,19.8
5,1.0,1.0,1.0,8,127,38.0
7,1.0,1.0,1.0,2,184,156.5
17,1.0,1.0,1.0,11,79,25.09090909090909
15,1.0,1.0,0.5,14,46,20.5
5,1.0,1.0,0.5,12,57,24.083333333333332
4,1.0,1.0,0.5,16,28,13.5
25,1.0,1.0,1.0,8,82,26.5
3,0.0,1.0,0.5,12,46,22.833333333333332
1,1.0,1.0,1.0,6,34,20.666666666666668
3,0.0,1.0,0.5,14,45,19.785714285714285
8,1.0,1.0,1.0,12,48,23.833333333333332
5,1.0,1.0,0.5,12,58,25.416666666666668
7,0.0,1.0,0.5,9,57,32.333333333333336
18,0.0,1.0,0.5,12,18,10.25
6,0.0,1.0,0.0,3,120,99.33333333333333
24,0.0,1.0,0.5,7,58,19.428571428571427
9,0.0,1.0,0.0,14,34,18.5
14,1.0,1.0,1.0,3,258,110.33333333333333
1,1.0,1.0,1.0,6,85,39.0
7,1.0,1.0,1.0,5,123,56.6
8,1.0,1.0,0.5,17,31,13.941176470588236
24,0.0,1.0,0.5,8,41,20.625
13,0.0,1.0,0.0,11,38,17.454545454545453
4,0.0,1.0,0.5,17,24,14.294117647058824
22,1.0,1.0,0.5,13,44,20.0
18,1.0,1.0,1.0,8,76,38.125
8,1.0,1.0,0.0,14,25,12.285714285714286
24,0.0,1.0,0.5,12,28,13.333333333333334
1,1.0,1.0,1.0,8,48,27.5
21,1.0,1.0,0.5,10,40,17.4
12,0.0,1.0,0.5,19,41,15.052631578947368
22,0.0,1.0,0.5,14,55,19.0
19,1.0,1.0,1.0,6,116,51.0
15,0.0,1.0,0.5,11,34,14.363636363636363
9,0.0,1.0,0.0,18,38,15.11111111111111
7,0.0,1.0,0.5,1,196,196.0
23,1.0,1.0,1.0,8,17,10.25
16,1.0,1.0,0.0,16,37,12.8125
23,0.0,1.0,0.0,15,30,12.266666666666667
17,1.0,1.0,1.0,15,37,15.466666666666667
4,1.0,1.0,0.5,10,78,21.8
4,0.0,1.0,0.5,16,30,11.9375
12,1.0,1.0,1.0,7,108,46.285714285714285
8,1.0,1.0,1.0,8,171,39.5
3,0.0,1.0,0.5,9,99,33.0
6,0.0,1.0,0.0,6,121,50.166666666666664
14,1.0,1.0,1.0,15,43,17.266666666666666
14,1.0,1.0,0.5,12,52,14.583333333333334
24,1.0,1.0,0.5,13,57,20.53846153846154
3,1.0,1.0,1.0,13,46,19.153846153846153
13,1.0,1.0,1.0,11,50,18.363636363636363
18,1.0,1.0,1.0,13,100,17.307692307692307
21,0.0,1.0,0.5,19,24,12.105263157894736
4,1.0,1.0,1.0,8,203,36.375
6,0.0,1.0,0.5,3,272,109.0
13,1.0,1.0,1.0,12,34,21.416666666666668
16,1.0,1.0,1.0,11,56,21.363636363636363
14,1.0,1.0,1.0,9,112,28.0
14,0.0,1.0,0.5,10,78,30.0
21,1.0,1.0,1.0,10,65,29.2
18,1.0,1.0,0.0,12,44,18.916666666666668
3,0.0,1.0,0.5,19,31,13.368421052631579
7,1.0,1.0,1.0,5,133,62.2
12,0.0,1.0,0.5,14,63,23.142857142857142
5,1.0,1.0,0.0,10,50,28.2
13,0.0,1.0,0.5,10,21,13.9
3,1.0,1.0,0.5,11,64,26.272727272727273
24,1.0,1.0,1.0,16,37,18.875
14,1.0,1.0,1.0,6,105,51.833333333333336
22,1.0,1.0,1.0,13,39,16.0
1,1.0,1.0,1.0,13,34,19.0
24,1.0,1.0,0.5,17,39,16.352941176470587
2,1.0,1.0,1.0,12,26,13.416666666666666
4,1.0,1.0,1.0,13,83,19.53846153846154
13,1.0,1.0,1.0,11,48,18.545454545454547
21,1.0,1.0,0.0,5,95,59.0
2,1.0,1.0,0.0,12,35,17.916666666666668
23,1.0,1.0,0.5,12,67,21.583333333333332
26,1.0,1.0,1.0,7,124,38.0
26,1.0,1.0,1.0,11,104,26.181818181818183
21,0.0,1.0,1.0,12,27,14.583333333333334
23,0.0,1.0,0.5,11,27,12.545454545454545
6,0.0,1.0,0.5,16,47,15.9375
6,1.0,1.0,1.0,3,155,106.0
3,1.0,1.0,1.0,13,63,22.53846153846154
24,0.0,1.0,0.5,15,29,12.0
23,0.0,1.0,0.5,14,53,14.285714285714286
3,0.0,1.0,0.5,12,46,25.166666666666668
4,1.0,1.0,0.5,14,45,16.071428571428573
6,0.0,1.0,0.5,16,33,15.75
2,1.0,1.0,1.0,16,53,15.0625
9,1.0,1.0,1.0,7,142,37.0
22,1.0,1.0,1.0,17,46,17.0
15,1.0,1.0,1.0,16,31,19.75
18,1.0,1.0,1.0,7,57,30.0
26,1.0,1.0,1.0,10,104,32.0
25,1.0,1.0,1.0,13,40,20.46153846153846
23,1.0,1.0,1.0,8,80,29.0
17,0.0,1.0,0.5,13,37,17.0
5,1.0,1.0,0.5,15,31,16.866666666666667
13,1.0,1.0,1.0,10,92,28.8
1,1.0,1.0,1.0,17,28,11.882352941176471
3,1.0,1.0,1.0,12,56,26.666666666666668
4,0.0,1.0,0.5,10,23,12.0
4,0.0,1.0,0.5,17,25,10.235294117647058
23,0.0,1.0,0.0,8,50,16.0
14,0.0,1.0,0.5,8,62,40.625
1,1.0,1.0,1.0,15,43,16.933333333333334
17,0.0,1.0,0.5,14,38,16.571428571428573
19,1.0,1.0,1.0,7,179,43.57142857142857
14,1.0,1.0,0.5,18,32,15.333333333333334
23,0.0,1.0,0.5,14,43,14.071428571428571
23,0.0,1.0,0.5,7,105,38.42857142857143
15,1.0,1.0,0.5,12,45,24.166666666666668
25,1.0,1.0,1.0,9,51,28.0
24,1.0,1.0,0.5,12,42,26.75
18,1.0,1.0,0.0,8,40,13.5
14,0.0,1.0,0.5,19,45,14.736842105263158
17,1.0,1.0,1.0,12,128,27.0
6,1.0,1.0,0.0,11,73,22.272727272727273
14,1.0,1.0,1.0,13,45,17.923076923076923
3,1.0,1.0,1.0,12,68,26.666666666666668
1,1.0,1.0,1.0,10,87,31.3
19,1.0,1.0,1.0,13,73,18.23076923076923
6,1.0,1.0,1.0,12,44,15.166666666666666
21,1.0,1.0,1.0,6,133,42.666666666666664
25,0.0,1.0,0.5,8,41,32.5
23,1.0,1.0,0.5,9,67,21.666666666666668
17,1.0,1.0,0.5,15,72,17.333333333333332
13,0.0,1.0,0.5,10,81,25.2
21,0.0,1.0,0.5,11,47,23.727272727272727
23,0.0,1.0,0.0,8,26,13.125
15,1.0,1.0,1.0,10,42,19.8
4,1.0,1.0,1.0,13,71,15.615384615384615
8,0.0,1.0,0.0,10,67,16.5
3,1.0,1.0,0.5,7,121,44.142857142857146
4,1.0,1.0,0.5,16,28,15.5625
12,1.0,1.0,1.0,11,57,30.454545454545453
13,1.0,1.0,1.0,6,221,50.0
4,1.0,1.0,0.5,10,29,15.1
9,1.0,1.0,1.0,12,81,22.916666666666668
9,0.0,1.0,0.5,6,88,46.833333333333336
21,0.0,1.0,0.0,8,46,25.75
24,0.0,1.0,0.5,7,19,11.428571428571429
2,1.0,1.0,1.0,9,53,24.555555555555557
22,1.0,1.0,1.0,12,117,24.833333333333332
9,0.0,1.0,0.5,12,76,26.166666666666668
25,1.0,1.0,1.0,6,168,42.166666666666664
23,1.0,1.0,1.0,7,75,26.428571428571427
24,0.0,1.0,0.5,18,31,13.61111111111111
19,1.0,1.0,1.0,6,97,36.333333333333336
3,1.0,1.0,1.0,16,53,19.4375
9,0.0,1.0,0.0,11,46,21.181818181818183
3,1.0,1.0,1.0,9,70,34.333333333333336
26,0.0,1.0,0.5,25,23,11.04
8,1.0,1.0,0.5,11,86,17.181818181818183
18,1.0,1.0,1.0,10,70,25.1
24,0.0,1.0,0.5,6,71,52.166666666666664
1,1.0,1.0,0.0,10,67,19.0
16,1.0,1.0,0.0,9,44,31.666666666666668
4,0.0,1.0,0.5,11,28,13.818181818181818
4,0.0,1.0,0.5,13,22,11.76923076923077
8,1.0,1.0,1.0,11,30,13.818181818181818
9,1.0,1.0,1.0,14,49,18.0
23,0.0,1.0,0.5,6,26,12.833333333333334
22,1.0,1.0,1.0,18,58,16.5
14,0.0,1.0,0.5,10,76,23.9
14,1.0,1.0,1.0,11,88,27.454545454545453
15,1.0,1.0,1.0,15,31,17.066666666666666
13,1.0,1.0,1.0,14,110,18.285714285714285
21,1.0,1.0,0.5,9,79,34.44444444444444
3,0.0,1.0,0.5,16,46,13.5625
7,1.0,1.0,1.0,5,108,57.6
5,1.0,1.0,1.0,9,150,31.22222222222222
9,1.0,1.0,1.0,11,46,21.636363636363637
4,0.0,1.0,0.5,10,88,19.0
7,0.0,1.0,0.5,2,261,162.5
22,1.0,1.0,1.0,10,72,27.8
1,1.0,1.0,1.0,9,47,22.88888888888889
6,0.0,1.0,0.5,11,71,26.272727272727273
1,0.0,1.0,0.0,13,33,12.0
14,1.0,1.0,1.0,8,137,36.0
23,1.0,1.0,0.0,7,68,38.142857142857146
2,1.0,1.0,1.0,12,48,18.5
17,1.0,1.0,0.5,21,16,10.714285714285714
2,0.0,1.0,0.5,16,34,14.5625
18,1.0,1.0,1.0,11,40,19.363636363636363
10,1.0,1.0,0.0,10,38,28.6
7,0.0,1.0,0.5,4,239,83.75
3,0.0,1.0,0.5,18,27,12.944444444444445
24,1.0,1.0,1.0,10,39,19.6
14,0.0,1.0,0.5,13,46,18.0
6,1.0,1.0,1.0,12,57,19.75
23,1.0,1.0,1.0,12,74,23.25
18,0.0,1.0,0.0,13,45,16.0
16,0.0,1.0,0.0,18,22,11.222222222222221
13,0.0,1.0,0.5,8,83,29.25
26,1.0,1.0,0.5,7,146,47.57142857142857
14,0.0,1.0,0.5,17,60,17.176470588235293
17,1.0,1.0,1.0,9,51,21.11111111111111
25,1.0,1.0,1.0,10,58,29.6
4,0.0,1.0,0.5,17,41,15.294117647058824
25,1.0,1.0,1.0,9,118,33.55555555555556
5,1.0,1.0,0.5,22,25,11.954545454545455
23,1.0,1.0,0.0,12,49,17.333333333333332
24,0.0,1.0,0.5,12,60,24.166666666666668
17,1.0,1.0,1.0,16,33,14.75
21,1.0,1.0,1.0,13,26,14.615384615384615
2,0.0,1.0,0.0,7,77,43.714285714285715
23,1.0,1.0,1.0,14,42,19.928571428571427
1,0.0,1.0,0.0,13,60,18.846153846153847
23,0.0,1.0,0.5,10,58,26.2
3,0.0,1.0,0.5,10,43,18.3
3,1.0,1.0,1.0,17,44,17.58823529411765
14,1.0,1.0,1.0,13,25,13.846153846153847
13,1.0,1.0,1.0,12,50,21.666666666666668
12,1.0,1.0,1.0,18,62,16.88888888888889
26,1.0,1.0,1.0,5,116,64.8
17,1.0,1.0,1.0,10,129,32.8
16,1.0,1.0,1.0,8,85,36.0
15,1.0,1.0,0.5,16,26,12.9375
12,1.0,1.0,1.0,17,45,16.58823529411765
19,1.0,1.0,1.0,8,66,32.625
9,1.0,1.0,0.5,9,74,33.55555555555556
2,1.0,1.0,0.0,8,33,16.25
21,1.0,1.0,0.5,9,64,34.888888888888886
14,1.0,1.0,1.0,7,170,48.42857142857143
6,1.0,1.0,1.0,10,75,24.6
4,1.0,1.0,1.0,13,27,13.76923076923077
1,1.0,1.0,1.0,14,36,12.285714285714286
24,0.0,1.0,0.5,5,137,61.4
8,0.0,1.0,0.0,17,25,10.647058823529411
25,1.0,1.0,1.0,12,30,18.0
26,1.0,1.0,0.5,8,33,14.0
9,1.0,1.0,1.0,11,41,27.09090909090909
14,1.0,1.0,0.5,6,127,53.666666666666664
4,1.0,1.0,1.0,12,32,11.916666666666666
15,1.0,1.0,0.5,13,37,21.23076923076923
25,1.0,1.0,1.0,9,47,29.88888888888889
4,1.0,1.0,0.5,12,47,16.416666666666668
23,1.0,1.0,1.0,14,24,13.357142857142858
3,0.0,1.0,0.5,10,64,31.9
3,0.0,1.0,0.5,19,32,15.842105263157896
19,1.0,1.0,0.0,6,122,39.166666666666664
25,0.0,1.0,0.5,9,74,30.333333333333332
13,1.0,1.0,1.0,12,51,20.083333333333332
18,1.0,1.0,1.0,9,105,33.0
2,0.0,1.0,0.0,13,48,22.0
14,1.0,1.0,0.5,13,157,23.53846153846154
8,1.0,1.0,1.0,12,88,20.083333333333332
19,1.0,1.0,1.0,5,128,46.2
3,1.0,1.0,0.5,9,167,37.55555555555556
8,1.0,1.0,0.0,7,43,28.857142857142858
26,0.0,1.0,0.0,12,46,17.083333333333332
15,0.0,1.0,0.5,13,31,15.615384615384615
16,0.0,1.0,0.5,11,57,19.727272727272727
9,1.0,1.0,1.0,12,50,21.333333333333332
19,1.0,1.0,1.0,10,68,20.6
7,1.0,1.0,0.5,5,157,68.0
4,1.0,1.0,1.0,6,78,42.5
7,0.0,1.0,0.0,9,118,35.55555555555556
24,1.0,1.0,1.0,13,45,20.384615384615383
18,0.0,1.0,0.5,10,41,24.4
25,1.0,1.0,0.5,18,56,14.333333333333334
22,0.0,1.0,0.5,18,32,12.944444444444445
12,1.0,1.0,0.5,19,30,14.31578947368421
8,0.0,1.0,0.5,11,45,21.636363636363637
18,1.0,1.0,1.0,10,103,28.8
18,1.0,1.0,1.0,11,72,21.818181818181817
17,1.0,1.0,1.0,18,35,16.88888888888889
1,1.0,1.0,0.5,15,53,18.4
7,0.0,1.0,0.5,4,135,78.0
25,1.0,1.0,1.0,9,59,33.0
9,0.0,1.0,0.0,15,44,19.133333333333333
19,1.0,1.0,1.0,16,35,15.4375
19,1.0,1.0,1.0,5,64,30.8
24,1.0,1.0,1.0,9,51,30.333333333333332
23,1.0,1.0,1.0,9,59,22.11111111111111
12,0.0,1.0,0.0,9,51,22.555555555555557
12,1.0,1.0,1.0,18,62,15.38888888888889
14,1.0,1.0,1.0,14,51,20.142857142857142
12,1.0,1.0,1.0,16,44,18.0
17,1.0,1.0,1.0,10,64,23.5
12,1.0,1.0,1.0,17,31,17.647058823529413
9,0.0,1.0,0.0,16,44,13.375
8,1.0,1.0,0.0,8,73,35.0
22,1.0,1.0,1.0,17,41,15.470588235294118
14,1.0,1.0,1.0,7,62,46.142857142857146
22,1.0,1.0,1.0,10,78,27.0
4,1.0,1.0,1.0,14,50,19.0
8,1.0,1.0,0.5,12,49,18.666666666666668
24,0.0,1.0,0.5,11,68,26.90909090909091
6,1.0,1.0,0.0,7,112,37.142857142857146
18,0.0,1.0,0.5,9,47,26.22222222222222
18,0.0,1.0,0.5,8,144,31.625
16,0.0,1.0,0.0,11,101,26.545454545454547
23,0.0,1.0,0.5,8,25,15.375
17,0.0,1.0,0.5,15,14,8.666666666666666
23,0.0,1.0,0.0,12,35,15.666666666666666
14,1.0,1.0,1.0,5,125,64.8
3,1.0,1.0,1.0,15,39,16.933333333333334
14,1.0,1.0,1.0,3,267,113.33333333333333
3,0.0,1.0,0.5,14,43,21.0
9,0.0,1.0,0.5,9,32,20.555555555555557
15,1.0,1.0,0.5,13,31,16.307692307692307
24,1.0,1.0,0.5,12,63,24.916666666666668
19,1.0,1.0,1.0,8,52,19.875
21,0.0,1.0,0.5,9,47,24.88888888888889
25,1.0,1.0,1.0,7,74,44.285714285714285
25,0.0,1.0,0.5,14,21,13.714285714285714
14,0.0,1.0,0.5,10,32,19.1
5,1.0,1.0,1.0,12,49,23.833333333333332
3,1.0,1.0,1.0,20,33,14.05
4,1.0,1.0,1.0,12,80,24.916666666666668
23,1.0,1.0,1.0,8,39,24.625
25,1.0,1.0,1.0,16,31,17.1875
24,0.0,1.0,0.5,8,140,38.5
6,0.0,1.0,0.5,11,61,22.272727272727273
3,0.0,1.0,0.5,17,49,17.529411764705884
6,1.0,1.0,1.0,6,126,50.166666666666664
22,0.0,1.0,0.5,16,47,16.625
7,1.0,1.0,1.0,2,242,155.0
12,1.0,1.0,0.5,18,48,15.333333333333334
6,1.0,1.0,1.0,9,45,27.88888888888889
26,1.0,1.0,1.0,8,22,11.375
6,0.0,1.0,0.0,12,31,15.166666666666666
24,1.0,1.0,1.0,13,35,15.076923076923077
9,0.0,1.0,0.5,10,63,27.1
16,1.0,1.0,1.0,18,56,14.166666666666666
17,1.0,1.0,0.5,15,39,16.2
3,0.0,1.0,0.5,8,76,40.375
25,0.0,1.0,0.0,10,53,26.6
2,1.0,1.0,0.5,9,74,31.444444444444443
22,1.0,1.0,0.0,18,41,14.777777777777779
24,0.0,1.0,0.5,8,55,36.625
9,1.0,1.0,1.0,15,31,12.8
15,0.0,1.0,0.5,13,33,14.538461538461538
18,1.0,1.0,1.0,14,51,21.857142857142858
7,1.0,1.0,1.0,1,324,324.0
24,0.0,1.0,0.5,14,36,18.642857142857142
6,1.0,1.0,1.0,2,158,147.0
15,1.0,1.0,1.0,11,46,24.272727272727273
26,0.0,1.0,0.5,14,23,10.642857142857142
24,1.0,1.0,0.5,10,60,29.7
24,0.0,1.0,0.5,7,168,41.857142857142854
13,1.0,1.0,1.0,5,180,58.4
22,1.0,1.0,1.0,16,59,18.4375
14,1.0,1.0,1.0,10,93,28.8
14,0.0,1.0,0.5,11,40,21.0
16,1.0,1.0,1.0,13,48,18.692307692307693
19,1.0,1.0,1.0,6,58,31.666666666666668
4,1.0,1.0,1.0,7,84,26.0
21,1.0,1.0,0.5,10,33,16.9
17,0.0,1.0,0.5,17,31,12.470588235294118
13,1.0,1.0,1.0,10,59,29.2
24,0.0,1.0,0.5,17,39,17.529411764705884
6,0.0,1.0,0.5,12,45,21.583333333333332
1,0.0,1.0,0.5,11,88,29.454545454545453
10,0.0,1.0,0.5,8,49,38.125
23,1.0,1.0,1.0,10,121,27.6
2,0.0,1.0,0.0,14,42,20.0
4,0.0,1.0,0.5,12,77,15.75
2,1.0,1.0,1.0,12,63,18.833333333333332
26,1.0,1.0,1.0,23,19,11.217391304347826
12,0.0,1.0,0.5,12,74,26.083333333333332
14,0.0,1.0,0.5,8,81,42.375
13,1.0,1.0,0.0,12,49,21.333333333333332
14,1.0,1.0,1.0,4,272,86.25
24,1.0,1.0,0.5,11,29,20.0
3,1.0,1.0,0.5,7,103,43.0
11,1.0,1.0,1.0,11,40,18.0
16,0.0,1.0,0.0,20,35,13.35
22,1.0,1.0,0.5,11,46,19.545454545454547
3,1.0,1.0,1.0,19,31,14.421052631578947
22,0.0,1.0,0.5,17,40,14.764705882352942
13,0.0,1.0,0.5,12,42,21.583333333333332
25,1.0,1.0,0.0,14,32,17.0
19,1.0,1.0,1.0,7,78,29.285714285714285
14,0.0,1.0,0.5,5,241,69.0
8,1.0,1.0,0.5,13,64,17.846153846153847
1,1.0,1.0,1.0,12,54,27.25
12,0.0,1.0,0.5,15,61,16.6
24,1.0,1.0,1.0,14,46,21.142857142857142
2,1.0,1.0,1.0,10,71,20.2
17,0.0,1.0,0.5,14,45,13.785714285714286
24,1.0,1.0,0.5,10,117,28.8
13,1.0,1.0,0.0,11,31,13.909090909090908
13,0.0,1.0,0.0,10,57,24.5
24,1.0,1.0,1.0,12,59,18.333333333333332
9,1.0,1.0,1.0,9,75,32.666666666666664
3,1.0,1.0,1.0,15,47,19.333333333333332
15,1.0,1.0,1.0,12,42,19.916666666666668
17,0.0,1.0,0.5,13,45,18.307692307692307
22,1.0,1.0,1.0,12,67,25.833333333333332
15,1.0,1.0,1.0,12,55,25.583333333333332
23,1.0,1.0,0.5,10,33,15.1
16,1.0,1.0,1.0,20,38,12.4
2,0.0,1.0,0.0,15,43,18.4
16,1.0,1.0,0.0,16,56,18.3125
24,1.0,1.0,0.5,11,67,28.272727272727273
4,0.0,1.0,0.5,9,46,19.88888888888889
7,1.0,1.0,0.5,9,60,31.88888888888889
7,1.0,1.0,0.5,10,56,29.7
24,1.0,1.0,0.5,6,64,49.166666666666664
23,1.0,1.0,1.0,14,36,16.785714285714285
18,1.0,1.0,1.0,9,33,19.555555555555557
8,1.0,1.0,0.5,10,52,21.3
18,0.0,1.0,0.5,13,13,9.846153846153847
1,1.0,1.0,1.0,8,62,20.875
24,0.0,1.0,0.5,9,71,33.111111111111114
14,1.0,1.0,1.0,4,155,78.0
6,1.0,1.0,1.0,8,78,32.25
24,0.0,1.0,0.5,12,51,19.833333333333332
2,1.0,1.0,0.5,5,109,60.4
4,1.0,1.0,0.5,9,16,10.11111111111111
4,1.0,1.0,0.5,12,20,11.083333333333334
23,1.0,1.0,1.0,9,46,22.77777777777778
15,0.0,1.0,0.5,13,48,21.0
5,0.0,1.0,0.5,13,29,15.615384615384615
4,1.0,1.0,0.5,9,104,33.666666666666664
3,1.0,1.0,1.0,10,96,32.1
18,0.0,1.0,0.5,11,25,14.545454545454545
15,0.0,1.0,0.5,13,29,18.53846153846154
25,1.0,1.0,0.5,13,29,13.923076923076923
6,1.0,1.0,0.0,10,41,21.8
25,1.0,1.0,1.0,7,85,30.714285714285715
19,0.0,1.0,0.5,5,92,44.0
24,0.0,1.0,0.5,11,78,27.636363636363637
4,0.0,1.0,0.5,13,44,19.153846153846153
13,1.0,1.0,1.0,11,42,21.818181818181817
23,0.0,1.0,0.5,8,88,32.75
19,1.0,1.0,1.0,4,140,79.0
24,1.0,1.0,1.0,8,58,36.625
4,0.0,1.0,0.5,11,26,11.909090909090908
1,1.0,1.0,1.0,5,85,49.8
15,0.0,1.0,0.5,10,38,20.8
18,1.0,1.0,1.0,8,36,19.5
18,1.0,1.0,1.0,11,50,21.363636363636363
17,1.0,1.0,1.0,5,145,42.8
4,0.0,1.0,0.5,4,12,9.25
18,0.0,1.0,0.5,10,118,24.0
