participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
17,0.0,1.0,0.5,11,51,17.545454545454547
22,1.0,1.0,1.0,11,26,12.0
18,0.0,1.0,0.0,7,22,13.571428571428571
24,1.0,1.0,0.5,7,25,12.571428571428571
6,0.0,1.0,0.0,4,86,49.5
9,1.0,1.0,1.0,7,27,15.142857142857142
6,0.0,1.0,0.5,5,90,42.6
9,1.0,1.0,1.0,8,43,19.625
9,1.0,1.0,0.5,4,93,40.75
2,1.0,1.0,0.5,12,38,15.0
21,1.0,1.0,1.0,7,83,28.571428571428573
7,1.0,1.0,1.0,8,36,23.75
23,1.0,1.0,0.5,8,67,25.75
23,0.0,1.0,0.0,7,32,21.142857142857142
16,1.0,1.0,1.0,13,29,14.923076923076923
24,1.0,1.0,0.5,4,64,48.0
19,1.0,1.0,1.0,1,183,183.0
17,0.0,1.0,0.5,8,52,23.5
23,1.0,1.0,1.0,9,31,14.0
14,0.0,1.0,0.5,7,43,25.0
24,0.0,1.0,0.5,14,22,12.928571428571429
24,0.0,1.0,0.5,5,56,39.0
13,1.0,1.0,1.0,6,20,14.166666666666666
4,1.0,1.0,1.0,8,38,18.5
13,1.0,1.0,1.0,8,31,17.375
3,0.0,1.0,0.5,8,32,19.5
15,0.0,1.0,0.5,9,39,20.444444444444443
6,1.0,1.0,1.0,9,44,22.555555555555557
16,1.0,1.0,1.0,7,41,25.857142857142858
11,1.0,1.0,1.0,8,35,15.75
24,1.0,1.0,1.0,10,45,17.6
25,1.0,1.0,1.0,8,32,17.125
7,1.0,1.0,1.0,4,87,51.5
11,1.0,1.0,1.0,5,41,14.0
8,1.0,1.0,1.0,11,27,14.0
21,1.0,1.0,0.0,9,56,18.0
26,1.0,1.0,1.0,9,15,9.555555555555555
4,0.0,1.0,0.5,12,15,9.583333333333334
19,1.0,1.0,1.0,6,82,28.0
24,1.0,1.0,0.5,11,37,12.454545454545455
4,0.0,1.0,0.5,6,30,16.0
3,0.0,1.0,0.5,11,40,16.09090909090909
23,1.0,1.0,1.0,6,35,20.833333333333332
23,1.0,1.0,1.0,5,58,26.2
5,1.0,1.0,0.5,4,87,54.0
24,0.0,1.0,0.5,6,55,30.666666666666668
5,1.0,1.0,1.0,6,95,37.5
7,1.0,1.0,1.0,3,129,65.66666666666667
17,1.0,1.0,1.0,10,31,16.7
15,1.0,1.0,0.5,9,35,17.555555555555557
5,1.0,1.0,0.5,7,56,22.714285714285715
4,1.0,1.0,0.5,11,36,15.181818181818182
25,1.0,1.0,1.0,9,29,12.88888888888889
3,0.0,1.0,0.5,7,29,14.714285714285714
1,1.0,1.0,1.0,3,43,23.666666666666668
3,0.0,1.0,0.5,9,45,22.0
8,1.0,1.0,1.0,12,42,14.666666666666666
5,1.0,1.0,0.5,6,58,35.666666666666664
7,0.0,1.0,0.5,10,35,20.7
18,0.0,1.0,0.5,11,21,10.909090909090908
6,0.0,1.0,0.0,4,120,49.25
24,0.0,1.0,0.5,6,10,8.5
9,0.0,1.0,0.0,7,83,27.714285714285715
13,0.0,1.0,0.5,4,107,50.0
14,1.0,1.0,1.0,4,152,54.25
1,1.0,1.0,1.0,6,35,18.166666666666668
8,1.0,1.0,0.5,14,31,12.285714285714286
24,0.0,1.0,0.5,7,50,29.428571428571427
13,0.0,1.0,0.0,6,38,24.0
4,0.0,1.0,0.5,9,63,21.444444444444443
22,1.0,1.0,0.5,7,45,21.142857142857142
18,1.0,1.0,1.0,5,78,36.6
8,1.0,1.0,0.0,7,18,12.0
24,0.0,1.0,0.5,6,18,10.666666666666666
1,1.0,1.0,1.0,4,94,41.75
19,1.0,1.0,1.0,3,103,61.666666666666664
21,1.0,1.0,0.5,6,27,14.0
12,0.0,1.0,0.5,14,21,11.571428571428571
22,0.0,1.0,0.5,9,55,22.0
19,1.0,1.0,1.0,4,89,50.0
15,0.0,1.0,0.5,6,34,18.666666666666668
9,0.0,1.0,0.0,11,37,16.727272727272727
7,0.0,1.0,0.5,3,155,69.0
23,1.0,1.0,1.0,7,19,11.571428571428571
16,1.0,1.0,0.0,9,26,12.777777777777779
17,1.0,1.0,1.0,8,34,15.25
4,1.0,1.0,0.5,9,40,15.555555555555555
4,0.0,1.0,0.5,11,37,11.272727272727273
12,1.0,1.0,1.0,4,63,39.75
8,1.0,1.0,1.0,11,45,16.545454545454547
3,0.0,1.0,0.5,12,30,14.916666666666666
6,0.0,1.0,0.0,5,68,35.8
14,1.0,1.0,1.0,10,34,13.6
14,1.0,1.0,0.5,7,52,19.714285714285715
24,1.0,1.0,0.5,13,19,12.23076923076923
3,1.0,1.0,1.0,9,39,12.555555555555555
13,1.0,1.0,1.0,7,31,15.714285714285714
18,1.0,1.0,1.0,9,13,9.666666666666666
21,0.0,1.0,0.5,11,43,18.0
1,1.0,1.0,1.0,4,58,26.25
4,1.0,1.0,1.0,12,25,12.833333333333334
6,0.0,1.0,0.5,4,92,57.5
1,1.0,1.0,1.0,4,42,22.25
13,1.0,1.0,1.0,8,30,20.0
16,1.0,1.0,1.0,7,22,10.285714285714286
14,1.0,1.0,1.0,6,98,30.166666666666668
14,0.0,1.0,0.5,12,46,14.916666666666666
21,1.0,1.0,1.0,7,37,27.285714285714285
18,1.0,1.0,0.0,7,44,22.857142857142858
2,0.0,1.0,0.5,7,45,16.142857142857142
3,0.0,1.0,0.5,10,24,12.2
7,1.0,1.0,1.0,4,93,45.25
12,0.0,1.0,0.5,12,32,16.916666666666668
5,1.0,1.0,0.0,7,49,19.857142857142858
3,1.0,1.0,0.5,8,45,16.0
24,1.0,1.0,1.0,13,32,12.846153846153847
14,1.0,1.0,1.0,5,56,39.2
1,1.0,1.0,1.0,11,34,15.454545454545455
24,1.0,1.0,0.5,10,37,17.1
4,1.0,1.0,1.0,12,17,10.25
13,1.0,1.0,1.0,6,29,20.666666666666668
21,1.0,1.0,0.0,4,59,40.25
2,1.0,1.0,0.0,10,29,11.1
23,1.0,1.0,0.5,9,67,22.88888888888889
26,1.0,1.0,1.0,8,30,15.625
26,1.0,1.0,1.0,10,39,18.1
21,0.0,1.0,1.0,6,28,19.0
23,0.0,1.0,0.5,6,55,25.666666666666668
6,0.0,1.0,0.5,9,47,21.666666666666668
6,1.0,1.0,1.0,4,152,44.75
3,1.0,1.0,1.0,10,63,21.5
24,0.0,1.0,0.5,11,26,11.545454545454545
23,0.0,1.0,0.5,8,22,10.375
3,0.0,1.0,0.5,8,46,24.625
9,1.0,1.0,0.5,8,76,24.375
4,1.0,1.0,0.5,11,45,15.0
6,0.0,1.0,0.5,12,27,12.666666666666666
2,1.0,1.0,1.0,12,18,11.166666666666666
9,1.0,1.0,1.0,8,24,15.25
15,1.0,1.0,1.0,8,31,21.5
18,1.0,1.0,1.0,5,25,18.6
26,1.0,1.0,1.0,12,46,15.75
25,1.0,1.0,1.0,8,35,20.125
23,1.0,1.0,1.0,7,35,18.428571428571427
23,0.0,1.0,0.5,6,25,13.666666666666666
17,0.0,1.0,0.5,7,31,14.285714285714286
15,0.0,1.0,0.5,8,46,15.0
5,1.0,1.0,0.5,9,51,17.11111111111111
1,1.0,1.0,1.0,12,31,11.0
3,1.0,1.0,1.0,11,32,16.363636363636363
4,0.0,1.0,0.5,7,61,19.0
4,0.0,1.0,0.5,10,19,9.4
23,0.0,1.0,0.0,8,35,23.0
14,0.0,1.0,0.5,4,50,37.25
1,1.0,1.0,1.0,12,43,16.75
17,0.0,1.0,0.5,13,27,12.692307692307692
19,1.0,1.0,1.0,2,146,112.5
14,1.0,1.0,0.5,8,30,23.125
24,1.0,1.0,1.0,8,93,23.5
23,0.0,1.0,0.5,7,45,14.0
25,1.0,1.0,1.0,9,35,14.555555555555555
24,1.0,1.0,0.5,8,42,23.625
18,1.0,1.0,0.0,3,187,68.33333333333333
14,0.0,1.0,0.5,10,45,15.8
17,1.0,1.0,1.0,12,23,15.0
6,1.0,1.0,0.0,8,22,11.125
14,1.0,1.0,1.0,9,27,14.11111111111111
3,1.0,1.0,1.0,12,28,15.833333333333334
1,1.0,1.0,1.0,4,63,48.5
19,1.0,1.0,1.0,8,31,16.0
21,1.0,1.0,1.0,5,48,25.4
25,0.0,1.0,0.5,6,38,21.166666666666668
23,1.0,1.0,0.5,7,67,24.857142857142858
17,1.0,1.0,0.5,8,72,19.625
13,0.0,1.0,0.5,8,81,25.625
21,0.0,1.0,0.5,8,25,13.25
23,0.0,1.0,0.0,7,38,16.142857142857142
15,1.0,1.0,1.0,9,32,14.777777777777779
4,1.0,1.0,1.0,10,11,8.3
8,0.0,1.0,0.0,8,22,12.125
3,1.0,1.0,0.5,7,121,29.714285714285715
4,1.0,1.0,0.5,10,36,18.2
12,1.0,1.0,1.0,8,45,25.625
4,1.0,1.0,0.5,5,21,11.6
9,1.0,1.0,1.0,6,61,24.333333333333332
9,0.0,1.0,0.5,6,57,32.666666666666664
24,0.0,1.0,0.5,5,16,10.4
2,1.0,1.0,1.0,4,45,23.25
22,1.0,1.0,1.0,12,32,12.0
9,0.0,1.0,0.5,12,32,16.25
25,1.0,1.0,1.0,7,40,16.142857142857142
22,1.0,1.0,1.0,9,45,24.0
23,1.0,1.0,1.0,5,33,14.8
24,0.0,1.0,0.5,11,31,13.454545454545455
19,1.0,1.0,1.0,5,109,32.2
9,1.0,1.0,1.0,10,84,20.2
3,1.0,1.0,1.0,9,53,22.77777777777778
9,0.0,1.0,0.0,3,31,24.666666666666668
3,1.0,1.0,1.0,8,63,22.75
26,0.0,1.0,0.5,14,36,12.785714285714286
8,1.0,1.0,0.5,8,86,23.5
18,1.0,1.0,1.0,6,70,27.166666666666668
24,0.0,1.0,0.5,5,71,42.4
1,1.0,1.0,0.0,5,30,13.8
16,1.0,1.0,0.0,5,36,33.6
4,0.0,1.0,0.5,8,19,11.875
4,0.0,1.0,0.5,6,22,13.166666666666666
19,1.0,1.0,1.0,6,25,13.333333333333334
8,1.0,1.0,1.0,7,54,18.714285714285715
9,1.0,1.0,1.0,8,46,15.25
22,1.0,1.0,1.0,14,43,12.571428571428571
14,0.0,1.0,0.5,9,42,18.444444444444443
14,1.0,1.0,1.0,10,37,17.4
15,1.0,1.0,1.0,8,32,17.75
13,1.0,1.0,1.0,13,41,13.692307692307692
21,1.0,1.0,0.5,7,74,27.571428571428573
3,0.0,1.0,0.5,7,46,20.714285714285715
7,1.0,1.0,1.0,6,86,31.5
5,1.0,1.0,1.0,11,32,15.636363636363637
9,1.0,1.0,1.0,5,46,31.0
4,0.0,1.0,0.5,10,15,10.8
21,1.0,1.0,1.0,9,44,17.77777777777778
7,0.0,1.0,0.5,3,82,58.666666666666664
22,1.0,1.0,1.0,9,54,18.88888888888889
1,1.0,1.0,1.0,5,47,24.4
6,0.0,1.0,0.5,9,63,18.0
1,0.0,1.0,0.0,5,16,10.2
23,1.0,1.0,1.0,5,46,17.8
2,0.0,1.0,0.0,5,59,26.2
14,0.0,1.0,0.5,8,41,23.0
23,1.0,1.0,0.0,4,42,29.5
2,1.0,1.0,1.0,7,48,20.285714285714285
6,1.0,1.0,1.0,8,37,13.625
17,1.0,1.0,0.5,16,17,11.4375
2,0.0,1.0,0.5,11,31,12.454545454545455
18,1.0,1.0,1.0,5,64,34.8
10,1.0,1.0,0.0,8,38,24.25
7,0.0,1.0,0.5,5,59,37.6
3,0.0,1.0,0.5,14,42,13.642857142857142
24,1.0,1.0,1.0,6,24,13.166666666666666
14,0.0,1.0,0.5,6,46,27.166666666666668
23,1.0,1.0,1.0,12,22,11.916666666666666
18,0.0,1.0,0.0,5,50,25.6
16,0.0,1.0,0.0,9,18,11.11111111111111
13,0.0,1.0,0.5,3,83,47.333333333333336
26,1.0,1.0,0.5,5,115,41.8
14,0.0,1.0,0.5,17,18,10.470588235294118
17,1.0,1.0,1.0,7,51,26.571428571428573
25,1.0,1.0,1.0,7,43,19.857142857142858
4,0.0,1.0,0.5,11,41,17.818181818181817
25,1.0,1.0,1.0,9,35,17.11111111111111
5,1.0,1.0,0.5,13,42,14.538461538461538
23,1.0,1.0,0.0,8,34,18.5
22,1.0,1.0,1.0,9,34,16.88888888888889
24,0.0,1.0,0.5,11,41,19.0
17,1.0,1.0,1.0,12,32,13.833333333333334
21,1.0,1.0,1.0,6,38,20.666666666666668
2,0.0,1.0,0.0,5,51,38.4
23,1.0,1.0,1.0,9,32,17.88888888888889
1,0.0,1.0,0.0,7,73,20.857142857142858
23,0.0,1.0,0.5,7,58,29.428571428571427
3,1.0,1.0,1.0,10,40,16.6
14,1.0,1.0,1.0,5,106,39.4
4,0.0,1.0,0.5,4,13,12.5
13,1.0,1.0,1.0,8,37,16.0
12,1.0,1.0,1.0,11,55,18.0
26,1.0,1.0,1.0,5,94,44.2
17,1.0,1.0,1.0,10,44,22.1
16,1.0,1.0,1.0,7,85,20.571428571428573
15,1.0,1.0,0.5,9,34,14.444444444444445
12,1.0,1.0,1.0,12,79,17.416666666666668
19,1.0,1.0,1.0,7,39,17.714285714285715
9,1.0,1.0,0.5,5,74,34.6
2,1.0,1.0,0.0,8,23,13.125
21,1.0,1.0,0.5,5,64,42.4
14,1.0,1.0,1.0,7,47,24.142857142857142
6,1.0,1.0,1.0,10,60,19.4
4,1.0,1.0,1.0,6,21,13.166666666666666
1,1.0,1.0,1.0,5,36,20.4
24,0.0,1.0,0.5,5,60,34.8
8,0.0,1.0,0.0,10,25,12.4
25,1.0,1.0,1.0,5,83,34.4
26,1.0,1.0,0.5,6,38,18.333333333333332
9,1.0,1.0,1.0,9,41,19.444444444444443
14,1.0,1.0,0.5,7,57,28.285714285714285
4,1.0,1.0,1.0,8,47,14.125
15,1.0,1.0,0.5,9,37,18.0
25,1.0,1.0,1.0,8,33,17.625
21,1.0,1.0,1.0,6,91,25.5
4,1.0,1.0,0.5,7,51,23.571428571428573
10,0.0,1.0,0.5,5,53,29.0
23,1.0,1.0,1.0,9,23,13.444444444444445
3,0.0,1.0,0.5,8,37,22.625
3,0.0,1.0,0.5,9,33,20.333333333333332
19,1.0,1.0,0.0,4,105,39.5
25,0.0,1.0,0.5,7,27,16.285714285714285
13,1.0,1.0,1.0,6,51,22.0
18,1.0,1.0,1.0,5,47,23.8
2,0.0,1.0,0.0,4,48,40.0
14,1.0,1.0,0.5,12,31,12.916666666666666
8,1.0,1.0,1.0,9,30,16.555555555555557
3,1.0,1.0,0.5,11,52,17.181818181818183
8,1.0,1.0,0.0,4,94,50.5
26,0.0,1.0,0.0,7,46,28.428571428571427
15,0.0,1.0,0.5,8,23,11.75
16,0.0,1.0,0.5,6,52,22.166666666666668
17,0.0,1.0,0.5,6,71,29.833333333333332
9,1.0,1.0,1.0,10,37,17.6
19,1.0,1.0,1.0,8,27,11.125
4,1.0,1.0,1.0,4,42,21.25
7,0.0,1.0,0.0,8,39,22.375
5,1.0,1.0,1.0,7,65,24.142857142857142
7,0.0,1.0,0.5,3,129,78.0
24,1.0,1.0,1.0,6,29,16.666666666666668
18,0.0,1.0,0.5,5,29,18.4
25,1.0,1.0,0.5,7,56,20.285714285714285
22,0.0,1.0,0.5,10,28,13.7
12,1.0,1.0,0.5,12,30,13.75
8,0.0,1.0,0.5,6,28,15.666666666666666
18,1.0,1.0,1.0,6,60,32.5
18,1.0,1.0,1.0,5,42,22.2
17,1.0,1.0,1.0,10,29,13.8
1,1.0,1.0,0.5,12,52,13.333333333333334
7,0.0,1.0,0.5,4,130,44.0
25,1.0,1.0,1.0,6,59,28.166666666666668
9,0.0,1.0,0.0,9,30,19.88888888888889
19,1.0,1.0,1.0,12,24,14.75
9,1.0,1.0,0.5,10,41,18.5
24,1.0,1.0,1.0,9,36,22.22222222222222
23,1.0,1.0,1.0,3,22,16.333333333333332
12,1.0,1.0,1.0,15,34,10.8
14,1.0,1.0,1.0,7,51,27.142857142857142
12,1.0,1.0,1.0,13,40,15.615384615384615
17,1.0,1.0,1.0,7,46,24.285714285714285
12,1.0,1.0,1.0,8,37,21.875
9,0.0,1.0,0.0,12,43,15.5
8,1.0,1.0,0.0,4,93,57.75
13,1.0,1.0,1.0,5,54,26.4
22,1.0,1.0,1.0,8,29,17.625
4,1.0,1.0,1.0,7,58,22.857142857142858
8,1.0,1.0,0.5,8,24,11.625
24,0.0,1.0,0.5,9,41,20.22222222222222
6,1.0,1.0,0.0,6,31,21.666666666666668
18,0.0,1.0,0.5,6,44,31.0
18,0.0,1.0,0.5,7,21,11.857142857142858
16,0.0,1.0,0.0,8,42,21.375
23,0.0,1.0,0.5,8,19,13.125
17,0.0,1.0,0.5,9,12,8.555555555555555
23,0.0,1.0,0.0,8,27,15.75
14,1.0,1.0,1.0,3,97,55.333333333333336
3,1.0,1.0,1.0,9,39,16.11111111111111
14,1.0,1.0,1.0,8,87,25.0
3,0.0,1.0,0.5,11,42,15.272727272727273
9,0.0,1.0,0.5,5,54,26.4
15,1.0,1.0,0.5,10,24,13.6
24,1.0,1.0,0.5,9,40,19.555555555555557
19,1.0,1.0,1.0,5,23,12.2
25,1.0,1.0,1.0,5,71,39.6
25,0.0,1.0,0.5,9,32,18.11111111111111
14,0.0,1.0,0.5,6,32,24.333333333333332
5,1.0,1.0,1.0,7,38,25.0
3,1.0,1.0,1.0,10,33,16.0
4,1.0,1.0,1.0,10,32,17.6
23,1.0,1.0,1.0,8,24,16.125
25,1.0,1.0,1.0,6,31,25.333333333333332
24,0.0,1.0,0.5,7,71,25.714285714285715
6,0.0,1.0,0.5,11,44,14.454545454545455
3,0.0,1.0,0.5,10,49,21.5
6,1.0,1.0,1.0,6,59,34.166666666666664
22,0.0,1.0,0.5,8,47,19.375
7,1.0,1.0,1.0,2,68,65.0
12,1.0,1.0,0.5,12,49,16.25
6,1.0,1.0,1.0,7,34,18.714285714285715
26,1.0,1.0,1.0,5,22,13.8
6,0.0,1.0,0.0,5,30,17.0
24,1.0,1.0,1.0,10,33,16.1
9,0.0,1.0,0.5,6,63,26.5
16,1.0,1.0,1.0,8,56,25.375
17,1.0,1.0,0.5,11,39,15.454545454545455
3,0.0,1.0,0.5,4,54,38.5
25,0.0,1.0,0.0,11,45,14.181818181818182
22,1.0,1.0,0.0,14,26,11.785714285714286
24,0.0,1.0,0.5,6,55,30.166666666666668
9,1.0,1.0,1.0,6,61,19.333333333333332
18,1.0,1.0,1.0,12,27,13.25
7,1.0,1.0,1.0,3,144,67.0
24,0.0,1.0,0.5,9,23,16.555555555555557
6,1.0,1.0,1.0,3,128,49.333333333333336
16,0.0,1.0,0.0,11,41,16.818181818181817
15,1.0,1.0,1.0,5,45,24.8
26,0.0,1.0,0.5,11,23,10.454545454545455
24,1.0,1.0,0.5,7,40,28.571428571428573
25,1.0,1.0,0.5,13,27,12.538461538461538
24,0.0,1.0,0.5,9,49,19.555555555555557
22,1.0,1.0,1.0,13,26,13.615384615384615
14,1.0,1.0,1.0,8,51,18.75
14,0.0,1.0,0.5,7,40,20.571428571428573
16,1.0,1.0,1.0,9,48,15.555555555555555
19,1.0,1.0,1.0,2,24,15.5
4,1.0,1.0,1.0,6,32,18.833333333333332
16,1.0,1.0,0.0,13,36,14.615384615384615
24,1.0,1.0,0.5,12,33,12.083333333333334
17,0.0,1.0,0.5,12,31,10.666666666666666
13,1.0,1.0,1.0,7,40,22.285714285714285
24,0.0,1.0,0.5,11,31,13.727272727272727
6,0.0,1.0,0.5,8,41,19.875
1,0.0,1.0,0.5,8,88,22.0
10,0.0,1.0,0.5,7,47,27.285714285714285
23,1.0,1.0,1.0,7,45,20.285714285714285
2,0.0,1.0,0.0,9,33,18.0
4,0.0,1.0,0.5,9,53,14.0
26,1.0,1.0,1.0,14,19,10.571428571428571
12,0.0,1.0,0.5,11,43,16.727272727272727
14,0.0,1.0,0.5,7,53,30.142857142857142
13,1.0,1.0,0.0,8,26,14.375
14,1.0,1.0,1.0,5,118,40.4
24,1.0,1.0,0.5,9,26,15.11111111111111
3,1.0,1.0,0.5,5,61,41.8
11,1.0,1.0,1.0,7,29,14.142857142857142
16,0.0,1.0,0.0,14,25,12.214285714285714
22,1.0,1.0,0.5,7,44,24.571428571428573
3,1.0,1.0,1.0,13,23,12.923076923076923
22,0.0,1.0,0.5,8,49,18.125
13,0.0,1.0,0.5,7,40,22.714285714285715
25,1.0,1.0,0.0,7,45,25.0
19,1.0,1.0,1.0,6,48,19.166666666666668
14,0.0,1.0,0.5,3,135,72.66666666666667
8,1.0,1.0,0.5,12,34,14.583333333333334
1,1.0,1.0,1.0,5,54,32.8
12,0.0,1.0,0.5,9,30,13.88888888888889
24,1.0,1.0,1.0,9,32,20.444444444444443
17,0.0,1.0,0.5,9,57,21.444444444444443
24,1.0,1.0,0.5,9,41,16.88888888888889
13,1.0,1.0,0.0,4,31,20.0
13,0.0,1.0,0.0,8,53,15.125
23,1.0,1.0,1.0,5,39,18.2
24,1.0,1.0,1.0,7,30,13.857142857142858
9,1.0,1.0,1.0,8,46,24.625
3,1.0,1.0,1.0,9,36,16.333333333333332
15,1.0,1.0,1.0,7,34,19.571428571428573
17,0.0,1.0,0.5,10,30,18.0
22,1.0,1.0,1.0,8,55,21.875
15,1.0,1.0,1.0,8,44,22.75
23,1.0,1.0,0.5,7,80,23.714285714285715
16,1.0,1.0,1.0,9,64,19.77777777777778
2,0.0,1.0,0.0,6,62,33.333333333333336
11,1.0,1.0,1.0,7,51,15.571428571428571
24,1.0,1.0,0.5,7,52,26.0
4,0.0,1.0,0.5,2,46,27.5
7,1.0,1.0,0.5,6,52,36.333333333333336
7,1.0,1.0,0.5,5,56,26.4
24,1.0,1.0,0.5,5,64,40.2
23,1.0,1.0,1.0,10,36,15.9
18,1.0,1.0,1.0,6,26,17.166666666666668
8,1.0,1.0,0.5,5,52,22.2
18,0.0,1.0,0.5,13,13,9.23076923076923
13,1.0,1.0,1.0,9,26,17.666666666666668
1,1.0,1.0,1.0,4,27,13.25
24,0.0,1.0,0.5,7,40,21.857142857142858
14,1.0,1.0,1.0,3,156,67.66666666666667
6,1.0,1.0,1.0,5,140,44.4
24,0.0,1.0,0.5,10,22,14.0
2,1.0,1.0,0.5,4,77,44.0
4,1.0,1.0,0.5,7,23,14.714285714285714
4,1.0,1.0,0.5,7,20,10.857142857142858
23,1.0,1.0,1.0,4,35,24.5
15,0.0,1.0,0.5,9,48,15.555555555555555
5,0.0,1.0,0.5,9,28,13.555555555555555
4,1.0,1.0,0.5,9,39,17.77777777777778
3,1.0,1.0,1.0,9,43,22.666666666666668
18,0.0,1.0,0.5,7,25,13.857142857142858
15,0.0,1.0,0.5,8,29,20.125
25,1.0,1.0,0.5,11,29,12.0
6,1.0,1.0,0.0,7,38,19.142857142857142
19,0.0,1.0,0.5,4,18,13.0
24,0.0,1.0,0.5,9,35,21.22222222222222
4,0.0,1.0,0.5,9,41,15.666666666666666
13,1.0,1.0,1.0,4,115,46.5
23,0.0,1.0,0.5,8,27,14.875
19,1.0,1.0,1.0,4,86,46.5
24,1.0,1.0,1.0,5,53,38.0
4,0.0,1.0,0.5,7,17,11.428571428571429
1,1.0,1.0,1.0,3,82,52.666666666666664
15,0.0,1.0,0.5,8,38,23.25
18,1.0,1.0,1.0,6,111,30.5
18,1.0,1.0,1.0,5,31,21.6
17,1.0,1.0,1.0,7,18,11.571428571428571
4,0.0,1.0,0.5,5,12,8.4
18,0.0,1.0,0.5,8,43,17.625
4,1.0,1.0,0.5,8,63,18.75
22,1.0,1.0,1.0,7,45,23.428571428571427
