participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
8,1.0,0.0,,5,63,20.6
2,0.0,0.0,,10,31,13.5
9,0.0,0.0,,3,109,55.666666666666664
2,1.0,0.0,,4,123,56.25
19,0.0,0.0,,9,28,14.0
17,1.0,0.0,,6,44,27.666666666666668
1,1.0,0.0,,9,64,18.22222222222222
23,0.0,0.0,,6,72,27.166666666666668
24,0.0,0.0,,7,63,28.142857142857142
23,0.0,0.0,,7,15,9.428571428571429
1,1.0,0.0,,9,73,20.11111111111111
24,1.0,0.0,,8,35,20.25
23,0.0,0.0,,5,27,12.4
12,1.0,0.0,,10,43,19.3
8,1.0,0.0,,11,20,10.727272727272727
4,0.0,0.0,,6,92,34.166666666666664
16,1.0,0.0,,6,27,17.0
8,1.0,0.0,,8,62,19.0
4,0.0,0.0,,4,81,52.75
9,1.0,0.0,,11,29,14.181818181818182
14,0.0,0.0,,6,65,35.833333333333336
19,0.0,0.0,,6,63,27.333333333333332
22,0.0,0.0,,11,47,13.727272727272727
8,1.0,0.0,,10,18,11.0
24,0.0,0.0,,7,64,27.714285714285715
25,0.0,0.0,,6,18,12.0
9,1.0,0.0,,6,89,28.0
24,1.0,0.0,,7,32,20.285714285714285
2,0.0,0.0,,8,19,10.625
24,1.0,0.0,,8,27,15.625
4,0.0,0.0,,8,42,12.375
6,0.0,0.0,,4,62,38.75
4,0.0,0.0,,13,19,11.538461538461538
17,1.0,0.0,,10,67,19.5
23,0.0,0.0,,2,129,69.0
1,1.0,0.0,,6,76,33.333333333333336
9,0.0,0.0,,4,95,48.5
18,1.0,0.0,,6,48,19.833333333333332
16,1.0,0.0,,10,30,13.8
12,0.0,0.0,,10,25,15.9
17,1.0,0.0,,7,26,14.714285714285714
3,1.0,0.0,,3,125,66.0
16,0.0,0.0,,10,20,11.2
22,0.0,0.0,,9,47,20.555555555555557
24,1.0,0.0,,8,30,17.25
6,0.0,0.0,,8,40,20.0
6,0.0,0.0,,5,52,28.0
10,1.0,0.0,,7,47,25.571428571428573
23,0.0,0.0,,6,137,31.166666666666668
8,1.0,0.0,,11,28,12.363636363636363
17,1.0,0.0,,9,23,11.555555555555555
17,1.0,0.0,,10,26,13.1
21,1.0,0.0,,12,29,11.583333333333334
14,0.0,0.0,,10,40,17.3
2,0.0,0.0,,10,30,19.1
12,0.0,0.0,,9,32,15.0
7,0.0,0.0,,6,81,32.333333333333336
23,0.0,0.0,,6,43,22.666666666666668
23,0.0,0.0,,1,165,165.0
22,0.0,0.0,,11,20,11.636363636363637
2,1.0,0.0,,6,45,27.5
18,1.0,0.0,,5,34,25.8
3,0.0,0.0,,8,46,20.875
14,0.0,0.0,,7,50,27.571428571428573
19,1.0,0.0,,7,60,21.428571428571427
25,0.0,0.0,,5,76,27.0
14,0.0,0.0,,7,40,22.571428571428573
21,0.0,0.0,,3,85,68.33333333333333
7,1.0,0.0,,9,52,18.88888888888889
4,0.0,0.0,,9,19,10.88888888888889
19,1.0,0.0,,8,33,17.375
14,0.0,0.0,,7,50,26.0
2,0.0,0.0,,6,24,14.0
14,0.0,0.0,,7,49,30.428571428571427
3,0.0,0.0,,10,25,15.0
4,0.0,0.0,,10,36,18.4
21,1.0,0.0,,12,28,11.916666666666666
5,0.0,0.0,,8,33,19.75
8,1.0,0.0,,12,28,11.833333333333334
24,1.0,0.0,,8,41,23.0
21,1.0,0.0,,13,28,12.538461538461538
24,1.0,0.0,,7,32,21.0
6,0.0,0.0,,6,48,31.0
26,0.0,0.0,,12,27,13.416666666666666
7,0.0,0.0,,8,79,26.625
4,0.0,0.0,,10,19,11.0
23,0.0,0.0,,5,27,15.0
18,1.0,0.0,,5,18,12.2
6,0.0,0.0,,8,44,21.625
4,0.0,0.0,,10,19,11.0
12,1.0,0.0,,11,51,17.09090909090909
2,1.0,0.0,,4,67,45.75
13,1.0,0.0,,3,43,21.333333333333332
17,1.0,0.0,,5,43,27.2
14,0.0,0.0,,7,42,27.714285714285715
18,1.0,0.0,,9,46,17.22222222222222
14,0.0,0.0,,10,29,17.9
7,0.0,0.0,,5,51,34.8
23,0.0,0.0,,6,38,18.833333333333332
3,1.0,0.0,,12,40,17.333333333333332
18,1.0,0.0,,7,71,29.285714285714285
9,0.0,0.0,,3,84,59.0
14,0.0,0.0,,11,22,11.727272727272727
24,1.0,0.0,,10,45,19.6
17,1.0,0.0,,8,68,25.125
11,0.0,0.0,,0,0,0.0
13,1.0,0.0,,6,37,23.5
7,0.0,0.0,,6,56,35.666666666666664
3,1.0,0.0,,12,34,13.75
17,1.0,0.0,,5,43,27.2
24,0.0,0.0,,7,114,30.714285714285715
24,1.0,0.0,,6,65,36.666666666666664
24,0.0,0.0,,7,45,25.0
6,0.0,0.0,,8,29,19.0
4,0.0,0.0,,11,19,11.909090909090908
16,0.0,0.0,,7,29,17.714285714285715
5,0.0,0.0,,4,145,50.5
6,0.0,0.0,,5,52,24.6
24,0.0,0.0,,11,42,15.090909090909092
19,0.0,0.0,,11,32,14.727272727272727
21,0.0,0.0,,3,123,64.0
25,0.0,0.0,,7,41,27.0
14,0.0,0.0,,11,58,16.0
26,0.0,0.0,,6,62,22.0
3,1.0,0.0,,7,45,30.857142857142858
3,1.0,0.0,,5,86,38.4
21,0.0,0.0,,7,36,19.857142857142858
24,1.0,0.0,,4,74,36.25
22,0.0,0.0,,3,134,59.333333333333336
6,0.0,0.0,,10,40,14.1
22,0.0,0.0,,9,37,17.88888888888889
6,0.0,0.0,,5,50,27.4
9,1.0,0.0,,6,55,24.166666666666668
13,0.0,0.0,,5,104,37.0
3,1.0,0.0,,12,47,16.25
3,1.0,0.0,,11,33,13.636363636363637
6,0.0,0.0,,5,77,28.0
2,0.0,0.0,,9,15,9.0
12,0.0,0.0,,12,32,16.083333333333332
16,1.0,0.0,,4,85,33.0
2,1.0,0.0,,18,24,10.166666666666666
6,0.0,0.0,,4,39,18.0
13,0.0,0.0,,6,47,28.5
1,1.0,0.0,,5,54,16.6
24,1.0,0.0,,8,35,20.25
18,1.0,0.0,,8,46,21.625
13,1.0,0.0,,5,130,40.4
14,0.0,0.0,,7,63,22.714285714285715
19,1.0,0.0,,5,61,40.2
7,1.0,0.0,,12,54,14.666666666666666
14,0.0,0.0,,7,50,25.714285714285715
19,0.0,0.0,,4,75,46.5
26,0.0,0.0,,6,62,27.833333333333332
24,0.0,0.0,,7,52,29.285714285714285
18,1.0,0.0,,6,44,21.166666666666668
16,0.0,0.0,,9,20,11.88888888888889
13,1.0,0.0,,8,36,18.75
14,0.0,0.0,,7,27,17.714285714285715
3,1.0,0.0,,3,125,56.666666666666664
24,0.0,0.0,,7,63,28.0
14,0.0,0.0,,7,64,25.571428571428573
13,1.0,0.0,,6,65,21.833333333333332
7,0.0,0.0,,7,79,28.571428571428573
22,0.0,0.0,,8,51,20.375
5,0.0,0.0,,10,55,17.2
23,0.0,0.0,,7,35,17.142857142857142
2,1.0,0.0,,6,85,35.333333333333336
4,0.0,0.0,,6,92,34.0
23,0.0,0.0,,7,32,15.571428571428571
7,0.0,0.0,,10,45,19.8
3,0.0,0.0,,11,48,16.90909090909091
9,0.0,0.0,,2,121,112.5
14,0.0,0.0,,3,92,53.333333333333336
1,1.0,0.0,,5,37,16.4
23,0.0,0.0,,7,59,23.714285714285715
1,1.0,0.0,,9,23,13.444444444444445
21,0.0,0.0,,2,65,54.0
17,1.0,0.0,,9,37,17.444444444444443
12,0.0,0.0,,5,82,42.8
10,1.0,0.0,,15,18,11.0
3,1.0,0.0,,11,33,14.545454545454545
23,0.0,0.0,,4,56,25.75
3,0.0,0.0,,13,48,16.384615384615383
7,0.0,0.0,,7,79,28.571428571428573
13,0.0,0.0,,4,126,48.0
17,1.0,0.0,,5,32,22.6
14,0.0,0.0,,10,40,18.8
4,0.0,0.0,,3,81,67.66666666666667
14,0.0,0.0,,0,0,0.0
23,0.0,0.0,,4,42,19.25
24,0.0,0.0,,7,84,30.714285714285715
14,0.0,0.0,,11,40,17.181818181818183
7,0.0,0.0,,5,65,36.4
17,1.0,0.0,,8,51,23.5
12,1.0,0.0,,10,46,20.3
22,0.0,0.0,,11,45,18.454545454545453
2,1.0,0.0,,5,75,39.6
5,0.0,0.0,,13,28,13.846153846153847
4,0.0,0.0,,7,9,7.714285714285714
3,0.0,0.0,,8,42,19.5
6,0.0,0.0,,12,16,9.25
14,0.0,0.0,,0,0,0.0
24,0.0,0.0,,6,114,35.833333333333336
3,1.0,0.0,,12,34,15.0
2,1.0,0.0,,8,60,19.75
19,1.0,0.0,,6,74,22.666666666666668
24,1.0,0.0,,7,50,27.857142857142858
6,0.0,0.0,,8,37,20.25
2,1.0,0.0,,6,85,31.333333333333332
14,0.0,0.0,,0,0,0.0
12,0.0,0.0,,11,29,18.09090909090909
19,1.0,0.0,,2,22,14.5
26,0.0,0.0,,11,24,15.818181818181818
3,0.0,0.0,,13,37,15.076923076923077
7,1.0,0.0,,6,82,30.5
5,0.0,0.0,,6,81,35.5
8,1.0,0.0,,5,65,35.0
18,1.0,0.0,,11,26,10.818181818181818
21,0.0,0.0,,4,84,45.75
17,1.0,0.0,,10,67,20.3
22,0.0,0.0,,8,51,24.875
4,0.0,0.0,,8,33,10.875
4,0.0,0.0,,7,42,14.428571428571429
23,0.0,0.0,,2,93,67.5
23,0.0,0.0,,1,51,51.0
15,1.0,0.0,,11,24,13.454545454545455
23,0.0,0.0,,8,43,15.0
5,0.0,0.0,,13,28,11.307692307692308
15,0.0,0.0,,8,43,25.625
19,1.0,0.0,,6,155,35.833333333333336
15,0.0,0.0,,11,33,16.363636363636363
22,0.0,0.0,,7,51,26.285714285714285
24,0.0,0.0,,8,30,21.0
22,0.0,0.0,,4,79,54.5
25,0.0,0.0,,9,38,13.88888888888889
24,0.0,0.0,,8,60,23.875
23,0.0,0.0,,6,28,19.0
8,1.0,0.0,,12,18,11.333333333333334
24,1.0,0.0,,5,65,43.6
9,1.0,0.0,,6,69,29.0
26,0.0,0.0,,9,33,14.333333333333334
23,0.0,0.0,,5,51,30.8
24,0.0,0.0,,6,57,29.333333333333332
4,0.0,0.0,,9,36,19.88888888888889
13,1.0,0.0,,2,103,78.5
8,1.0,0.0,,7,30,14.428571428571429
4,0.0,0.0,,4,92,56.25
26,0.0,0.0,,6,53,32.833333333333336
15,0.0,0.0,,8,34,22.75
26,0.0,0.0,,10,19,11.6
15,1.0,0.0,,10,33,17.5
13,1.0,0.0,,6,47,23.666666666666668
13,0.0,0.0,,7,32,16.571428571428573
24,0.0,0.0,,6,51,28.166666666666668
5,0.0,0.0,,7,31,19.0
24,0.0,0.0,,6,40,21.166666666666668
18,1.0,0.0,,8,44,17.5
16,0.0,0.0,,8,33,19.125
14,0.0,0.0,,3,60,42.333333333333336
6,0.0,0.0,,9,36,16.555555555555557
10,1.0,0.0,,7,47,25.571428571428573
18,1.0,0.0,,6,31,22.833333333333332
23,0.0,0.0,,11,26,12.818181818181818
5,0.0,0.0,,10,36,16.5
21,1.0,0.0,,7,35,19.571428571428573
23,0.0,0.0,,4,49,29.5
7,1.0,0.0,,9,52,19.11111111111111
2,1.0,0.0,,4,89,49.25
6,0.0,0.0,,6,48,32.833333333333336
22,0.0,0.0,,8,61,25.25
25,0.0,0.0,,9,43,14.444444444444445
12,1.0,0.0,,10,47,18.3
21,0.0,0.0,,7,54,30.142857142857142
26,0.0,0.0,,9,22,14.11111111111111
17,1.0,0.0,,4,78,40.5
18,1.0,0.0,,7,46,25.142857142857142
4,0.0,0.0,,13,26,12.846153846153847
24,0.0,0.0,,10,42,16.7
3,0.0,0.0,,9,37,19.11111111111111
15,0.0,0.0,,9,43,24.444444444444443
24,1.0,0.0,,6,54,28.666666666666668
14,0.0,0.0,,6,59,22.5
1,1.0,0.0,,6,23,12.0
16,0.0,0.0,,7,37,16.428571428571427
3,0.0,0.0,,11,48,16.272727272727273
23,0.0,0.0,,8,18,10.5
23,0.0,0.0,,1,117,117.0
13,0.0,0.0,,7,47,19.857142857142858
14,0.0,0.0,,6,28,17.0
24,1.0,0.0,,6,32,22.5
4,0.0,0.0,,4,83,53.0
4,0.0,0.0,,6,92,31.833333333333332
2,0.0,0.0,,11,22,10.363636363636363
14,0.0,0.0,,10,29,19.2
23,0.0,0.0,,6,60,25.166666666666668
21,1.0,0.0,,11,28,12.363636363636363
8,1.0,0.0,,8,67,26.25
23,0.0,0.0,,2,191,108.0
16,0.0,0.0,,9,20,12.11111111111111
6,0.0,0.0,,11,25,14.909090909090908
19,0.0,0.0,,8,28,14.375
3,0.0,0.0,,7,46,25.857142857142858
14,0.0,0.0,,7,27,16.142857142857142
14,0.0,0.0,,5,39,33.8
25,0.0,0.0,,8,22,14.125
1,1.0,0.0,,8,54,26.0
9,1.0,0.0,,7,45,23.428571428571427
17,1.0,0.0,,6,49,32.0
3,0.0,0.0,,6,46,33.666666666666664
8,1.0,0.0,,8,65,20.875
10,1.0,0.0,,6,46,30.0
3,0.0,0.0,,8,30,14.875
17,1.0,0.0,,10,28,12.1
3,1.0,0.0,,11,33,14.545454545454545
2,1.0,0.0,,4,123,55.5
4,0.0,0.0,,11,21,11.727272727272727
5,0.0,0.0,,11,27,18.454545454545453
9,0.0,0.0,,4,109,52.5
19,0.0,0.0,,7,39,19.857142857142858
3,1.0,0.0,,5,86,39.6
19,1.0,0.0,,13,29,13.23076923076923
24,1.0,0.0,,9,27,13.11111111111111
25,0.0,0.0,,10,22,11.2
16,1.0,0.0,,9,44,19.88888888888889
1,1.0,0.0,,6,76,32.333333333333336
10,1.0,0.0,,9,32,17.666666666666668
24,0.0,0.0,,7,45,28.428571428571427
24,0.0,0.0,,6,52,31.666666666666668
17,1.0,0.0,,6,51,34.0
6,0.0,0.0,,10,35,15.7
8,1.0,0.0,,7,51,24.714285714285715
6,0.0,0.0,,6,48,31.5
19,0.0,0.0,,15,34,10.8
9,1.0,0.0,,7,104,29.142857142857142
6,0.0,0.0,,3,39,19.666666666666668
18,1.0,0.0,,8,33,19.5
9,1.0,0.0,,7,35,17.571428571428573
18,1.0,0.0,,3,79,41.666666666666664
18,1.0,0.0,,10,23,12.2
17,1.0,0.0,,7,68,25.714285714285715
9,1.0,0.0,,12,30,12.75
25,0.0,0.0,,8,36,26.625
3,0.0,0.0,,10,48,17.2
14,0.0,0.0,,8,50,21.0
18,1.0,0.0,,7,44,22.285714285714285
4,0.0,0.0,,10,19,12.0
3,0.0,0.0,,9,42,16.22222222222222
19,1.0,0.0,,6,19,14.166666666666666
13,1.0,0.0,,3,103,74.0
25,0.0,0.0,,7,20,15.0
24,1.0,0.0,,12,25,16.083333333333332
24,0.0,0.0,,13,30,14.0
22,0.0,0.0,,10,64,19.3
6,0.0,0.0,,6,48,31.5
1,1.0,0.0,,7,64,21.0
22,0.0,0.0,,12,60,15.75
13,0.0,0.0,,6,58,30.333333333333332
22,0.0,0.0,,5,59,42.4
12,1.0,0.0,,8,35,19.625
9,0.0,0.0,,10,28,16.1
1,1.0,0.0,,6,54,29.333333333333332
9,0.0,0.0,,7,78,23.714285714285715
25,0.0,0.0,,8,18,11.125
16,0.0,0.0,,8,20,11.75
4,0.0,0.0,,7,9,7.714285714285714
17,1.0,0.0,,10,26,13.5
25,0.0,0.0,,8,36,25.125
18,1.0,0.0,,7,43,18.285714285714285
23,0.0,0.0,,10,65,19.4
19,0.0,0.0,,8,39,17.25
18,1.0,0.0,,7,71,29.714285714285715
17,1.0,0.0,,10,26,12.0
5,0.0,0.0,,6,77,34.833333333333336
8,1.0,0.0,,5,65,35.0
7,1.0,0.0,,2,87,52.0
3,0.0,0.0,,9,48,16.88888888888889
7,0.0,0.0,,6,65,24.333333333333332
6,0.0,0.0,,9,39,15.0
19,0.0,0.0,,4,63,40.75
4,0.0,0.0,,12,19,11.666666666666666
4,0.0,0.0,,8,42,12.375
18,1.0,0.0,,9,24,13.222222222222221
18,1.0,0.0,,5,104,42.4
6,0.0,0.0,,6,59,25.333333333333332
24,1.0,0.0,,9,35,20.666666666666668
19,1.0,0.0,,5,26,15.2
13,0.0,0.0,,2,98,73.0
25,0.0,0.0,,5,76,27.6
4,0.0,0.0,,13,26,13.76923076923077
23,0.0,0.0,,6,95,28.166666666666668
24,1.0,0.0,,9,35,18.555555555555557
17,1.0,0.0,,4,78,53.75
24,1.0,0.0,,11,25,16.181818181818183
1,1.0,0.0,,5,64,29.6
19,0.0,0.0,,9,33,16.11111111111111
6,0.0,0.0,,11,26,14.909090909090908
13,0.0,0.0,,4,129,48.75
1,1.0,0.0,,5,83,35.6
21,1.0,0.0,,10,48,15.0
6,0.0,0.0,,11,22,10.272727272727273
23,0.0,0.0,,10,31,12.9
6,0.0,0.0,,10,39,17.9
7,0.0,0.0,,4,86,49.5
14,0.0,0.0,,6,59,21.333333333333332
1,1.0,0.0,,9,36,14.444444444444445
21,0.0,0.0,,3,123,67.66666666666667
23,0.0,0.0,,7,15,9.428571428571429
19,1.0,0.0,,8,27,15.75
9,1.0,0.0,,10,45,18.1
23,0.0,0.0,,5,95,35.4
25,0.0,0.0,,7,47,27.714285714285715
18,1.0,0.0,,9,24,13.333333333333334
24,1.0,0.0,,5,27,21.4
2,0.0,0.0,,8,37,16.375
22,0.0,0.0,,8,58,27.5
7,1.0,0.0,,4,66,39.25
15,0.0,0.0,,5,27,16.6
15,1.0,0.0,,7,49,28.714285714285715
16,1.0,0.0,,8,45,19.0
12,0.0,0.0,,8,25,15.375
13,1.0,0.0,,8,36,18.625
15,0.0,0.0,,9,27,15.555555555555555
16,1.0,0.0,,2,132,99.5
8,1.0,0.0,,8,65,27.125
16,1.0,0.0,,3,38,27.333333333333332
9,1.0,0.0,,9,35,17.444444444444443
22,0.0,0.0,,7,40,22.714285714285715
16,1.0,0.0,,4,146,52.25
23,0.0,0.0,,2,131,101.5
8,1.0,0.0,,8,62,17.75
14,0.0,0.0,,6,28,17.0
25,0.0,0.0,,7,45,28.714285714285715
24,0.0,0.0,,10,42,15.6
9,1.0,0.0,,8,67,19.0
6,0.0,0.0,,8,76,25.875
25,0.0,0.0,,6,18,10.666666666666666
9,0.0,0.0,,12,28,15.25
9,1.0,0.0,,10,45,19.8
21,1.0,0.0,,6,44,23.0
9,0.0,0.0,,8,95,24.625
13,1.0,0.0,,6,36,23.666666666666668
3,0.0,0.0,,12,30,15.416666666666666
13,0.0,0.0,,9,30,17.666666666666668
18,1.0,0.0,,4,63,36.75
3,1.0,0.0,,6,73,26.833333333333332
24,0.0,0.0,,14,24,11.857142857142858
1,1.0,0.0,,13,36,15.846153846153847
19,0.0,0.0,,4,76,52.5
25,0.0,0.0,,9,22,11.88888888888889
18,1.0,0.0,,6,44,21.0
8,1.0,0.0,,11,28,11.909090909090908
16,0.0,0.0,,9,20,11.333333333333334
14,0.0,0.0,,8,50,21.0
23,0.0,0.0,,7,15,9.428571428571429
3,0.0,0.0,,7,46,26.142857142857142
15,0.0,0.0,,9,33,16.666666666666668
6,0.0,0.0,,6,41,29.333333333333332
11,0.0,0.0,,8,73,24.375
24,1.0,0.0,,9,45,20.88888888888889
15,1.0,0.0,,8,28,18.375
2,0.0,0.0,,11,26,10.363636363636363
14,0.0,0.0,,5,94,42.8
8,1.0,0.0,,8,57,16.5
3,0.0,0.0,,9,42,16.22222222222222
7,1.0,0.0,,5,99,33.0
24,0.0,0.0,,4,101,48.0
12,0.0,0.0,,11,30,18.727272727272727
18,1.0,0.0,,11,36,15.636363636363637
4,0.0,0.0,,6,92,32.666666666666664
18,1.0,0.0,,5,15,12.0
22,0.0,0.0,,8,40,21.125
1,1.0,0.0,,9,41,17.444444444444443
18,1.0,0.0,,4,62,36.5
9,1.0,0.0,,8,99,22.375
7,1.0,0.0,,13,52,14.846153846153847
15,0.0,0.0,,9,32,16.555555555555557
19,0.0,0.0,,9,39,15.88888888888889
24,0.0,0.0,,3,54,33.333333333333336
4,0.0,0.0,,10,20,11.7
13,0.0,0.0,,8,38,20.375
4,0.0,0.0,,9,17,9.555555555555555
11,0.0,0.0,,3,81,33.333333333333336
18,1.0,0.0,,5,93,41.0
22,0.0,0.0,,11,42,19.818181818181817
8,1.0,0.0,,7,65,20.285714285714285
26,0.0,0.0,,11,25,12.272727272727273
19,1.0,0.0,,6,53,21.0
22,0.0,0.0,,6,67,31.833333333333332
17,1.0,0.0,,9,37,14.777777777777779
15,0.0,0.0,,8,43,23.0
16,0.0,0.0,,8,37,17.125
12,0.0,0.0,,11,66,19.09090909090909
16,1.0,0.0,,4,84,40.25
17,1.0,0.0,,6,48,29.333333333333332
24,0.0,0.0,,7,45,26.0
17,1.0,0.0,,10,28,10.7
21,1.0,0.0,,12,28,12.0
24,1.0,0.0,,9,45,22.22222222222222
17,1.0,0.0,,9,68,20.666666666666668
26,0.0,0.0,,13,30,13.307692307692308
18,1.0,0.0,,9,31,15.555555555555555
21,0.0,0.0,,5,84,41.0
24,0.0,0.0,,11,26,12.181818181818182
22,0.0,0.0,,8,48,24.0
5,0.0,0.0,,11,27,18.363636363636363
4,0.0,0.0,,12,26,13.916666666666666
6,0.0,0.0,,5,82,29.0
14,0.0,0.0,,5,65,23.0
9,1.0,0.0,,12,41,15.333333333333334
18,1.0,0.0,,7,29,12.142857142857142
1,1.0,0.0,,8,16,12.0
4,0.0,0.0,,13,19,11.538461538461538
14,0.0,0.0,,8,36,19.875
26,0.0,0.0,,11,19,11.181818181818182
2,1.0,0.0,,4,67,45.75
7,1.0,0.0,,5,96,41.4
14,0.0,0.0,,9,44,18.666666666666668
24,0.0,0.0,,14,22,10.928571428571429
4,0.0,0.0,,9,28,13.11111111111111
3,1.0,0.0,,9,33,16.11111111111111
23,0.0,0.0,,7,14,9.857142857142858
25,0.0,0.0,,10,31,12.3
24,1.0,0.0,,10,25,16.5
1,1.0,0.0,,10,47,15.6
24,0.0,0.0,,7,114,30.714285714285715
4,0.0,0.0,,7,42,17.0
4,0.0,0.0,,11,19,11.909090909090908
7,1.0,0.0,,9,52,20.666666666666668
21,1.0,0.0,,12,29,12.0
23,0.0,0.0,,4,42,19.25
9,1.0,0.0,,11,45,17.90909090909091
5,0.0,0.0,,11,36,17.0
25,0.0,0.0,,7,45,27.285714285714285
2,1.0,0.0,,6,72,33.333333333333336
23,0.0,0.0,,1,105,105.0
9,0.0,0.0,,7,60,28.571428571428573
22,0.0,0.0,,10,45,21.8
18,1.0,0.0,,9,26,15.0
23,0.0,0.0,,7,42,20.714285714285715
4,0.0,0.0,,12,19,11.0
16,0.0,0.0,,6,37,17.166666666666668
24,0.0,0.0,,11,52,18.0
17,1.0,0.0,,11,45,14.0
2,0.0,0.0,,9,30,17.333333333333332
