participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
23,0.0,0.0,,11,57,20.181818181818183
24,1.0,0.0,,10,94,31.0
26,0.0,0.0,,14,53,17.642857142857142
24,1.0,0.0,,14,54,18.857142857142858
14,0.0,0.0,,14,65,19.928571428571427
22,0.0,0.0,,10,80,32.0
4,0.0,0.0,,12,92,23.583333333333332
23,0.0,0.0,,10,95,22.4
6,0.0,0.0,,12,75,22.5
24,1.0,0.0,,14,45,19.642857142857142
19,1.0,0.0,,10,60,24.0
14,0.0,0.0,,10,59,21.2
1,1.0,0.0,,11,69,22.818181818181817
9,1.0,0.0,,16,41,14.1875
7,1.0,0.0,,7,96,41.285714285714285
12,1.0,0.0,,16,47,15.6875
25,0.0,0.0,,15,38,12.866666666666667
17,1.0,0.0,,12,51,20.333333333333332
14,0.0,0.0,,9,125,32.888888888888886
22,0.0,0.0,,14,51,17.428571428571427
14,0.0,0.0,,17,29,17.294117647058822
7,1.0,0.0,,7,99,37.857142857142854
8,1.0,0.0,,15,28,12.2
26,0.0,0.0,,10,43,22.1
21,1.0,0.0,,16,28,11.75
5,0.0,0.0,,16,28,13.5625
5,0.0,0.0,,15,56,17.333333333333332
23,0.0,0.0,,9,41,15.333333333333334
14,0.0,0.0,,7,99,46.142857142857146
25,0.0,0.0,,12,29,12.916666666666666
5,0.0,0.0,,10,90,31.7
6,0.0,0.0,,16,39,15.875
23,0.0,0.0,,6,70,29.0
21,1.0,0.0,,12,32,17.25
24,0.0,0.0,,13,52,21.153846153846153
18,1.0,0.0,,12,51,16.083333333333332
25,0.0,0.0,,12,45,24.416666666666668
14,0.0,0.0,,17,29,17.11764705882353
1,1.0,0.0,,13,41,17.76923076923077
21,0.0,0.0,,8,54,37.875
22,0.0,0.0,,14,45,19.785714285714285
15,0.0,0.0,,13,30,18.307692307692307
26,0.0,0.0,,15,33,12.533333333333333
2,1.0,0.0,,20,60,13.85
17,1.0,0.0,,11,57,18.636363636363637
2,0.0,0.0,,12,30,18.5
25,0.0,0.0,,15,36,14.666666666666666
21,1.0,0.0,,9,44,21.0
25,0.0,0.0,,10,27,15.8
15,0.0,0.0,,13,43,19.846153846153847
15,1.0,0.0,,11,49,25.90909090909091
14,0.0,0.0,,9,63,34.44444444444444
17,1.0,0.0,,9,78,35.888888888888886
24,0.0,0.0,,10,63,27.7
24,1.0,0.0,,8,74,32.375
3,1.0,0.0,,7,66,40.42857142857143
12,1.0,0.0,,15,26,14.733333333333333
14,0.0,0.0,,9,125,32.888888888888886
7,1.0,0.0,,18,54,16.38888888888889
15,0.0,0.0,,15,43,20.133333333333333
24,0.0,0.0,,10,63,30.3
25,0.0,0.0,,10,45,22.7
1,1.0,0.0,,15,26,13.333333333333334
18,1.0,0.0,,7,87,34.285714285714285
26,0.0,0.0,,14,27,16.214285714285715
7,1.0,0.0,,9,127,35.111111111111114
23,0.0,0.0,,11,65,19.09090909090909
23,0.0,0.0,,3,145,92.66666666666667
6,0.0,0.0,,12,44,22.166666666666668
3,0.0,0.0,,13,39,16.692307692307693
24,0.0,0.0,,17,26,12.117647058823529
22,0.0,0.0,,12,79,23.833333333333332
15,0.0,0.0,,15,43,17.666666666666668
25,0.0,0.0,,14,38,12.642857142857142
25,0.0,0.0,,12,20,13.916666666666666
13,1.0,0.0,,4,157,58.75
5,0.0,0.0,,13,70,19.76923076923077
9,1.0,0.0,,10,104,29.6
1,1.0,0.0,,13,47,21.615384615384617
24,0.0,0.0,,17,42,14.411764705882353
22,0.0,0.0,,12,66,22.333333333333332
6,0.0,0.0,,13,39,18.0
3,0.0,0.0,,13,30,14.0
7,1.0,0.0,,15,66,19.8
25,0.0,0.0,,10,45,24.4
4,0.0,0.0,,16,63,14.5625
6,0.0,0.0,,13,28,15.153846153846153
15,1.0,0.0,,16,35,15.8125
4,0.0,0.0,,13,21,10.923076923076923
5,0.0,0.0,,16,43,15.8125
24,0.0,0.0,,8,99,37.125
19,0.0,0.0,,15,32,15.333333333333334
24,1.0,0.0,,14,45,18.571428571428573
26,0.0,0.0,,5,197,65.4
26,0.0,0.0,,8,99,40.0
6,0.0,0.0,,14,40,16.785714285714285
26,0.0,0.0,,10,53,20.8
22,0.0,0.0,,5,153,64.4
21,0.0,0.0,,11,54,28.09090909090909
7,0.0,0.0,,12,45,23.75
24,1.0,0.0,,14,41,21.285714285714285
3,1.0,0.0,,16,40,19.875
23,0.0,0.0,,11,65,19.272727272727273
8,1.0,0.0,,17,28,12.823529411764707
9,1.0,0.0,,12,99,22.0
14,0.0,0.0,,12,39,26.0
14,0.0,0.0,,6,99,49.333333333333336
9,1.0,0.0,,10,104,25.2
24,0.0,0.0,,14,74,20.357142857142858
23,0.0,0.0,,11,18,9.909090909090908
8,1.0,0.0,,13,65,20.692307692307693
10,1.0,0.0,,16,50,15.25
11,0.0,0.0,,14,36,15.785714285714286
19,0.0,0.0,,22,34,11.909090909090908
4,0.0,0.0,,16,36,15.3125
2,0.0,0.0,,13,41,14.923076923076923
9,0.0,0.0,,13,95,21.76923076923077
2,0.0,0.0,,11,36,15.0
12,0.0,0.0,,16,39,18.3125
22,0.0,0.0,,16,37,15.375
8,1.0,0.0,,11,51,21.0
23,0.0,0.0,,13,65,16.923076923076923
15,0.0,0.0,,15,33,14.066666666666666
24,0.0,0.0,,18,42,13.61111111111111
22,0.0,0.0,,18,60,15.944444444444445
12,0.0,0.0,,16,39,17.875
12,0.0,0.0,,16,39,18.625
18,1.0,0.0,,16,31,13.5625
18,1.0,0.0,,13,31,17.153846153846153
3,1.0,0.0,,16,40,15.25
23,0.0,0.0,,9,168,28.666666666666668
16,0.0,0.0,,9,38,14.88888888888889
18,1.0,0.0,,13,31,17.0
14,0.0,0.0,,10,98,27.8
26,0.0,0.0,,14,32,13.857142857142858
19,0.0,0.0,,21,34,12.523809523809524
6,0.0,0.0,,16,37,13.625
7,0.0,0.0,,9,53,35.0
25,0.0,0.0,,13,38,13.384615384615385
24,0.0,0.0,,9,101,32.0
23,0.0,0.0,,9,73,18.11111111111111
26,0.0,0.0,,10,43,21.6
9,0.0,0.0,,8,133,41.0
19,0.0,0.0,,8,63,32.5
17,1.0,0.0,,15,53,15.0
23,0.0,0.0,,4,187,72.0
12,1.0,0.0,,10,56,27.7
2,1.0,0.0,,8,85,37.375
6,0.0,0.0,,9,48,33.666666666666664
18,1.0,0.0,,13,71,21.307692307692307
18,1.0,0.0,,11,46,18.545454545454547
23,0.0,0.0,,6,81,30.833333333333332
19,0.0,0.0,,11,39,17.636363636363637
23,0.0,0.0,,7,42,19.857142857142858
22,0.0,0.0,,12,64,25.916666666666668
15,0.0,0.0,,13,33,15.846153846153847
23,0.0,0.0,,4,195,70.5
19,1.0,0.0,,15,29,13.8
13,0.0,0.0,,7,108,45.57142857142857
17,1.0,0.0,,8,57,27.75
14,0.0,0.0,,16,29,17.0
15,0.0,0.0,,11,27,15.090909090909092
23,0.0,0.0,,16,35,12.625
8,1.0,0.0,,15,20,11.4
25,0.0,0.0,,8,76,21.75
2,1.0,0.0,,14,90,20.785714285714285
19,1.0,0.0,,8,60,36.0
18,1.0,0.0,,15,31,15.733333333333333
2,0.0,0.0,,9,137,29.77777777777778
22,0.0,0.0,,12,65,21.25
7,1.0,0.0,,7,96,47.857142857142854
25,0.0,0.0,,12,36,21.0
9,0.0,0.0,,13,71,22.692307692307693
13,1.0,0.0,,7,103,39.714285714285715
22,0.0,0.0,,10,51,26.3
17,1.0,0.0,,8,57,27.75
24,1.0,0.0,,8,65,34.375
24,0.0,0.0,,19,30,12.894736842105264
13,1.0,0.0,,11,43,20.272727272727273
7,0.0,0.0,,6,82,43.5
12,0.0,0.0,,16,25,12.75
14,0.0,0.0,,4,219,80.5
22,0.0,0.0,,15,37,14.733333333333333
13,1.0,0.0,,11,47,22.09090909090909
18,1.0,0.0,,13,71,23.307692307692307
17,1.0,0.0,,9,68,30.11111111111111
1,1.0,0.0,,12,41,16.5
6,0.0,0.0,,12,41,20.416666666666668
24,1.0,0.0,,8,74,29.375
17,1.0,0.0,,11,68,26.09090909090909
4,0.0,0.0,,8,92,36.75
17,1.0,0.0,,8,57,38.0
12,0.0,0.0,,15,39,16.533333333333335
18,1.0,0.0,,11,44,17.181818181818183
14,0.0,0.0,,7,112,43.57142857142857
18,1.0,0.0,,9,44,21.0
26,0.0,0.0,,8,99,39.875
7,0.0,0.0,,7,73,42.857142857142854
16,1.0,0.0,,13,44,17.23076923076923
3,0.0,0.0,,13,42,18.692307692307693
25,0.0,0.0,,9,76,20.11111111111111
25,0.0,0.0,,8,55,21.25
24,1.0,0.0,,9,74,29.444444444444443
24,1.0,0.0,,16,35,17.75
19,1.0,0.0,,8,147,29.5
3,0.0,0.0,,14,30,13.5
4,0.0,0.0,,11,33,12.0
9,0.0,0.0,,10,41,26.2
4,0.0,0.0,,10,42,15.6
8,1.0,0.0,,12,61,21.333333333333332
14,0.0,0.0,,12,39,24.0
6,0.0,0.0,,11,59,20.454545454545453
3,1.0,0.0,,15,40,15.666666666666666
2,0.0,0.0,,11,96,21.272727272727273
6,0.0,0.0,,9,48,30.444444444444443
22,0.0,0.0,,11,52,27.454545454545453
9,0.0,0.0,,10,41,25.7
22,0.0,0.0,,12,51,26.833333333333332
7,1.0,0.0,,8,106,35.25
18,1.0,0.0,,16,23,11.375
1,1.0,0.0,,14,64,17.428571428571427
24,1.0,0.0,,15,45,19.2
25,0.0,0.0,,7,55,23.142857142857142
18,1.0,0.0,,14,23,11.785714285714286
4,0.0,0.0,,17,21,11.705882352941176
19,0.0,0.0,,8,76,34.875
1,1.0,0.0,,14,49,18.642857142857142
3,0.0,0.0,,12,39,16.416666666666668
19,0.0,0.0,,6,75,47.666666666666664
18,1.0,0.0,,12,61,17.166666666666668
13,1.0,0.0,,10,65,24.5
23,0.0,0.0,,6,195,50.333333333333336
13,0.0,0.0,,8,100,37.0
4,0.0,0.0,,13,24,12.846153846153847
7,1.0,0.0,,8,106,38.625
24,1.0,0.0,,13,50,22.846153846153847
18,1.0,0.0,,9,44,21.11111111111111
10,1.0,0.0,,11,44,22.454545454545453
22,0.0,0.0,,16,60,17.125
24,1.0,0.0,,9,74,29.22222222222222
24,0.0,0.0,,11,99,25.181818181818183
25,0.0,0.0,,8,20,12.625
24,1.0,0.0,,9,91,28.77777777777778
4,0.0,0.0,,16,26,12.8125
26,0.0,0.0,,17,36,16.647058823529413
18,1.0,0.0,,10,26,15.1
6,0.0,0.0,,13,39,17.76923076923077
5,0.0,0.0,,15,36,18.866666666666667
24,1.0,0.0,,16,41,17.5
23,0.0,0.0,,13,65,17.846153846153847
18,1.0,0.0,,10,47,16.4
9,1.0,0.0,,12,99,22.333333333333332
3,1.0,0.0,,17,34,14.529411764705882
15,1.0,0.0,,16,36,19.1875
18,1.0,0.0,,15,31,15.733333333333333
24,0.0,0.0,,16,30,14.1875
7,0.0,0.0,,10,56,29.9
4,0.0,0.0,,11,19,9.636363636363637
23,0.0,0.0,,14,33,13.071428571428571
2,0.0,0.0,,11,38,17.818181818181817
23,0.0,0.0,,9,95,25.333333333333332
24,1.0,0.0,,14,54,18.928571428571427
15,0.0,0.0,,12,34,19.0
9,1.0,0.0,,9,64,30.88888888888889
15,1.0,0.0,,13,36,18.692307692307693
4,0.0,0.0,,9,99,32.22222222222222
24,1.0,0.0,,13,45,20.307692307692307
6,0.0,0.0,,16,28,13.6875
24,0.0,0.0,,10,63,28.1
3,0.0,0.0,,15,37,16.8
24,0.0,0.0,,10,114,30.9
25,0.0,0.0,,13,31,12.846153846153847
13,1.0,0.0,,10,47,23.3
3,1.0,0.0,,9,73,30.444444444444443
1,1.0,0.0,,10,45,18.7
3,1.0,0.0,,13,76,24.384615384615383
7,1.0,0.0,,12,61,26.75
4,0.0,0.0,,17,20,12.882352941176471
17,1.0,0.0,,12,48,17.5
24,1.0,0.0,,16,35,17.3125
18,1.0,0.0,,11,71,20.181818181818183
14,0.0,0.0,,12,50,23.5
13,0.0,0.0,,12,38,21.833333333333332
23,0.0,0.0,,12,65,17.583333333333332
23,0.0,0.0,,9,95,26.666666666666668
3,1.0,0.0,,9,86,32.111111111111114
25,0.0,0.0,,13,38,13.153846153846153
15,0.0,0.0,,12,34,19.833333333333332
4,0.0,0.0,,13,79,20.846153846153847
14,0.0,0.0,,12,39,24.166666666666668
6,0.0,0.0,,11,77,25.636363636363637
23,0.0,0.0,,5,189,64.0
16,1.0,0.0,,10,142,29.5
4,0.0,0.0,,13,99,22.307692307692307
6,0.0,0.0,,11,75,21.363636363636363
2,0.0,0.0,,11,38,23.363636363636363
1,1.0,0.0,,15,47,16.266666666666666
4,0.0,0.0,,17,20,11.823529411764707
5,0.0,0.0,,12,69,26.083333333333332
1,1.0,0.0,,16,64,16.9375
21,1.0,0.0,,13,32,15.923076923076923
4,0.0,0.0,,13,20,10.23076923076923
19,1.0,0.0,,8,26,14.75
6,0.0,0.0,,13,44,22.153846153846153
8,1.0,0.0,,9,65,28.333333333333332
24,1.0,0.0,,10,74,21.1
13,1.0,0.0,,11,47,22.09090909090909
23,0.0,0.0,,10,95,24.4
17,1.0,0.0,,9,47,25.22222222222222
23,0.0,0.0,,14,137,20.357142857142858
3,1.0,0.0,,7,66,37.285714285714285
12,0.0,0.0,,15,66,20.666666666666668
21,0.0,0.0,,4,113,76.75
24,0.0,0.0,,18,42,14.277777777777779
8,1.0,0.0,,15,18,10.933333333333334
9,0.0,0.0,,14,37,18.785714285714285
25,0.0,0.0,,11,47,24.727272727272727
24,1.0,0.0,,11,54,23.363636363636363
17,1.0,0.0,,12,51,24.833333333333332
4,0.0,0.0,,20,26,12.75
18,1.0,0.0,,14,31,16.714285714285715
16,1.0,0.0,,8,146,37.25
22,0.0,0.0,,14,77,23.142857142857142
2,0.0,0.0,,14,31,13.357142857142858
9,1.0,0.0,,9,99,31.11111111111111
6,0.0,0.0,,11,75,21.545454545454547
14,0.0,0.0,,10,94,31.0
4,0.0,0.0,,17,19,12.117647058823529
11,0.0,0.0,,8,74,30.5
4,0.0,0.0,,12,92,21.916666666666668
17,1.0,0.0,,12,26,15.416666666666666
16,1.0,0.0,,13,44,17.384615384615383
18,1.0,0.0,,9,44,21.0
13,0.0,0.0,,10,47,24.4
5,0.0,0.0,,8,80,30.125
24,1.0,0.0,,13,45,21.0
3,0.0,0.0,,13,32,15.461538461538462
25,0.0,0.0,,7,20,13.142857142857142
7,1.0,0.0,,8,127,36.375
2,1.0,0.0,,9,85,35.55555555555556
3,0.0,0.0,,11,42,20.09090909090909
1,1.0,0.0,,15,73,19.333333333333332
22,0.0,0.0,,15,46,19.866666666666667
5,0.0,0.0,,17,27,17.41176470588235
14,0.0,0.0,,14,65,17.714285714285715
24,0.0,0.0,,8,63,27.625
12,0.0,0.0,,13,66,23.0
13,0.0,0.0,,6,100,51.666666666666664
6,0.0,0.0,,11,75,20.0
17,1.0,0.0,,7,50,32.714285714285715
18,1.0,0.0,,10,44,16.1
14,0.0,0.0,,10,65,22.7
4,0.0,0.0,,11,42,11.0
17,1.0,0.0,,13,53,15.153846153846153
21,0.0,0.0,,6,84,46.166666666666664
26,0.0,0.0,,8,99,37.5
23,0.0,0.0,,16,35,12.75
19,1.0,0.0,,14,29,14.142857142857142
23,0.0,0.0,,3,151,110.0
6,0.0,0.0,,12,37,20.666666666666668
15,1.0,0.0,,15,36,19.466666666666665
2,1.0,0.0,,15,68,18.333333333333332
22,0.0,0.0,,12,51,21.75
14,0.0,0.0,,13,53,21.46153846153846
13,0.0,0.0,,6,98,51.166666666666664
17,1.0,0.0,,9,47,21.333333333333332
4,0.0,0.0,,16,42,12.8125
3,1.0,0.0,,9,73,30.11111111111111
3,0.0,0.0,,12,42,19.333333333333332
4,0.0,0.0,,16,26,13.4375
23,0.0,0.0,,5,119,39.2
14,0.0,0.0,,9,50,30.77777777777778
25,0.0,0.0,,8,20,12.5
3,0.0,0.0,,17,37,16.294117647058822
14,0.0,0.0,,9,50,30.333333333333332
13,0.0,0.0,,6,100,51.833333333333336
4,0.0,0.0,,18,19,12.277777777777779
14,0.0,0.0,,9,99,32.0
5,0.0,0.0,,9,129,37.77777777777778
25,0.0,0.0,,7,55,27.142857142857142
7,0.0,0.0,,8,81,37.375
19,0.0,0.0,,5,75,52.4
4,0.0,0.0,,12,42,13.333333333333334
14,0.0,0.0,,13,40,20.46153846153846
2,1.0,0.0,,8,67,40.625
14,0.0,0.0,,9,57,33.44444444444444
14,0.0,0.0,,3,255,106.33333333333333
23,0.0,0.0,,9,102,21.555555555555557
3,1.0,0.0,,8,66,40.25
1,1.0,0.0,,14,41,15.714285714285714
16,0.0,0.0,,11,89,24.818181818181817
14,0.0,0.0,,10,65,22.5
4,0.0,0.0,,13,21,11.0
21,1.0,0.0,,12,44,17.416666666666668
8,1.0,0.0,,13,65,18.23076923076923
10,1.0,0.0,,19,29,13.105263157894736
13,0.0,0.0,,10,31,17.1
2,1.0,0.0,,6,122,53.833333333333336
13,1.0,0.0,,5,150,45.2
14,0.0,0.0,,17,29,16.823529411764707
3,0.0,0.0,,14,30,13.5
19,0.0,0.0,,23,34,11.391304347826088
10,1.0,0.0,,15,39,15.266666666666667
24,0.0,0.0,,10,63,29.9
3,0.0,0.0,,13,39,16.23076923076923
26,0.0,0.0,,14,53,20.214285714285715
23,0.0,0.0,,12,23,11.0
8,1.0,0.0,,12,65,18.916666666666668
3,1.0,0.0,,5,125,52.0
12,0.0,0.0,,13,32,16.076923076923077
1,1.0,0.0,,14,47,15.714285714285714
1,1.0,0.0,,14,64,16.928571428571427
3,1.0,0.0,,9,86,35.666666666666664
22,0.0,0.0,,10,94,31.1
19,1.0,0.0,,8,79,23.125
1,1.0,0.0,,13,41,17.23076923076923
6,0.0,0.0,,7,77,34.42857142857143
7,1.0,0.0,,15,54,19.066666666666666
9,1.0,0.0,,16,45,18.0625
7,0.0,0.0,,9,79,34.888888888888886
23,0.0,0.0,,5,152,50.6
15,0.0,0.0,,11,27,15.090909090909092
8,1.0,0.0,,17,43,13.705882352941176
21,0.0,0.0,,4,80,65.0
17,1.0,0.0,,8,58,35.625
21,0.0,0.0,,11,54,27.636363636363637
23,0.0,0.0,,15,35,13.266666666666667
16,1.0,0.0,,10,138,28.0
25,0.0,0.0,,12,45,24.583333333333332
3,1.0,0.0,,17,40,15.705882352941176
12,1.0,0.0,,15,46,19.6
12,1.0,0.0,,17,51,17.470588235294116
12,0.0,0.0,,15,39,16.533333333333335
24,1.0,0.0,,10,65,28.4
14,0.0,0.0,,10,53,30.2
2,1.0,0.0,,8,72,38.75
1,1.0,0.0,,17,27,13.117647058823529
11,0.0,0.0,,12,42,19.416666666666668
7,1.0,0.0,,7,99,42.57142857142857
9,1.0,0.0,,9,104,30.22222222222222
16,1.0,0.0,,9,142,32.22222222222222
15,0.0,0.0,,13,43,21.53846153846154
24,0.0,0.0,,10,52,29.3
14,0.0,0.0,,9,92,34.0
14,0.0,0.0,,12,53,25.416666666666668
5,0.0,0.0,,16,36,17.3125
17,1.0,0.0,,9,49,33.55555555555556
19,0.0,0.0,,5,75,52.6
24,0.0,0.0,,9,52,29.88888888888889
14,0.0,0.0,,12,103,19.75
15,1.0,0.0,,14,33,16.285714285714285
26,0.0,0.0,,3,277,111.0
2,1.0,0.0,,17,68,18.41176470588235
6,0.0,0.0,,11,75,23.727272727272727
1,1.0,0.0,,10,83,29.2
21,0.0,0.0,,11,54,28.818181818181817
15,1.0,0.0,,13,28,16.307692307692307
4,0.0,0.0,,13,42,13.076923076923077
24,0.0,0.0,,15,52,19.8
19,0.0,0.0,,23,34,10.956521739130435
6,0.0,0.0,,11,75,19.90909090909091
8,1.0,0.0,,18,28,11.88888888888889
4,0.0,0.0,,9,99,32.111111111111114
17,1.0,0.0,,12,64,21.166666666666668
15,1.0,0.0,,15,36,20.266666666666666
23,0.0,0.0,,9,27,11.666666666666666
4,0.0,0.0,,11,23,12.454545454545455
4,0.0,0.0,,14,42,12.642857142857142
22,0.0,0.0,,14,64,21.214285714285715
18,1.0,0.0,,13,71,20.46153846153846
1,1.0,0.0,,19,27,13.473684210526315
23,0.0,0.0,,6,195,55.333333333333336
9,1.0,0.0,,9,104,29.22222222222222
23,0.0,0.0,,9,27,13.222222222222221
24,0.0,0.0,,17,26,12.470588235294118
13,1.0,0.0,,7,103,40.714285714285715
14,0.0,0.0,,9,94,35.77777777777778
14,0.0,0.0,,11,65,21.363636363636363
9,0.0,0.0,,9,50,32.77777777777778
9,1.0,0.0,,9,64,31.11111111111111
18,1.0,0.0,,12,33,12.833333333333334
9,1.0,0.0,,16,61,16.0625
9,0.0,0.0,,6,111,47.833333333333336
10,1.0,0.0,,12,47,19.416666666666668
4,0.0,0.0,,12,42,12.416666666666666
16,0.0,0.0,,10,89,23.1
17,1.0,0.0,,9,47,25.22222222222222
23,0.0,0.0,,11,65,21.454545454545453
12,0.0,0.0,,17,39,18.529411764705884
13,0.0,0.0,,9,104,33.666666666666664
14,0.0,0.0,,9,53,32.0
15,0.0,0.0,,14,43,20.857142857142858
16,1.0,0.0,,5,151,65.0
22,0.0,0.0,,12,51,26.0
2,0.0,0.0,,10,19,10.0
3,0.0,0.0,,15,37,17.0
6,0.0,0.0,,12,75,22.083333333333332
6,0.0,0.0,,13,44,21.615384615384617
3,1.0,0.0,,16,40,18.375
4,0.0,0.0,,19,19,12.473684210526315
8,1.0,0.0,,14,30,12.428571428571429
16,0.0,0.0,,16,24,12.8125
6,0.0,0.0,,13,41,18.307692307692307
8,1.0,0.0,,17,28,12.0
19,1.0,0.0,,10,22,15.2
23,0.0,0.0,,9,27,13.666666666666666
2,1.0,0.0,,9,85,36.0
2,0.0,0.0,,12,38,21.333333333333332
9,1.0,0.0,,12,45,20.75
5,0.0,0.0,,11,129,29.09090909090909
25,0.0,0.0,,14,34,14.785714285714286
6,0.0,0.0,,12,41,19.0
18,1.0,0.0,,8,93,37.5
16,0.0,0.0,,10,30,13.4
21,1.0,0.0,,12,44,19.25
23,0.0,0.0,,13,28,12.615384615384615
3,0.0,0.0,,12,46,20.0
24,1.0,0.0,,13,54,19.53846153846154
24,1.0,0.0,,10,74,21.1
18,1.0,0.0,,8,44,23.625
24,0.0,0.0,,18,42,13.666666666666666
3,1.0,0.0,,9,86,31.444444444444443
24,0.0,0.0,,15,53,18.266666666666666
9,0.0,0.0,,9,43,28.333333333333332
17,1.0,0.0,,18,53,16.61111111111111
6,0.0,0.0,,11,48,23.272727272727273
18,1.0,0.0,,8,93,31.0
25,0.0,0.0,,11,41,25.181818181818183
4,0.0,0.0,,17,26,12.235294117647058
17,1.0,0.0,,8,57,33.625
17,1.0,0.0,,11,78,28.272727272727273
16,0.0,0.0,,12,38,19.0
16,1.0,0.0,,8,53,23.875
14,0.0,0.0,,8,99,36.875
5,0.0,0.0,,17,26,10.588235294117647
26,0.0,0.0,,9,33,19.444444444444443
25,0.0,0.0,,11,38,13.545454545454545
24,0.0,0.0,,10,114,31.6
4,0.0,0.0,,13,20,11.76923076923077
17,1.0,0.0,,12,51,20.25
14,0.0,0.0,,14,65,19.928571428571427
24,1.0,0.0,,12,54,22.166666666666668
13,0.0,0.0,,11,47,21.90909090909091
4,0.0,0.0,,14,42,12.928571428571429
1,1.0,0.0,,18,27,13.11111111111111
7,1.0,0.0,,17,54,17.58823529411765
4,0.0,0.0,,13,42,14.692307692307692
18,1.0,0.0,,14,71,21.642857142857142
8,1.0,0.0,,16,28,11.9375
4,0.0,0.0,,16,28,14.4375
18,1.0,0.0,,8,67,31.125
26,0.0,0.0,,9,77,29.555555555555557
18,1.0,0.0,,14,23,11.857142857142858
21,1.0,0.0,,13,35,18.153846153846153
13,0.0,0.0,,12,60,25.083333333333332
18,1.0,0.0,,8,44,23.625
8,1.0,0.0,,11,51,20.272727272727273
25,0.0,0.0,,13,38,13.076923076923077
6,0.0,0.0,,12,48,23.666666666666668
19,1.0,0.0,,9,60,20.666666666666668
16,1.0,0.0,,8,66,32.25
4,0.0,0.0,,16,42,12.8125
5,0.0,0.0,,12,63,25.583333333333332
3,0.0,0.0,,17,37,16.058823529411764
16,1.0,0.0,,6,53,29.166666666666668
4,0.0,0.0,,18,19,11.444444444444445
19,0.0,0.0,,12,28,15.5
