participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
10,1.0,0.0,,0.01425027847290039,71.89487434649952,-0.0030335990833470607,-0.4362590680142495,-0.4362590680142495,-0.41388992624623433,17,3,21.666666666666668,19.36796618690869,96.283795015271
23,0.0,0.0,,0.0,73.49215912818909,-0.000833902979596284,-0.43043068051338196,-0.43043068051338196,-0.4212900400161743,0,4,23.0,15.396695448907694,84.19010395955979
8,1.0,0.0,,0.3908500671386719,10.761797428131104,0.000871347513267095,0.027659518644213676,0.027659518644213676,0.026940058916807175,130,4,22.75,23.666109515337062,155.87131549628242
17,1.0,0.0,,0.3336498737335205,0.6730499267578125,0.00023743292652286728,0.08599262684583664,0.08599262684583664,0.07361005246639252,101,1,7.0,15.605553419100701,42.37987056264976
17,1.0,0.0,,0.11330008506774902,1.379349708557129,-0.002256164054797841,-0.21982519328594208,-0.21982519328594208,-0.2052799016237259,16,1,12.0,5.979809954063547,61.29783851155318
21,1.0,0.0,,0.5418496131896973,0.41880083084106445,0.000606736576939143,0.25481298565864563,0.25481298565864563,0.24831323325634003,130,3,13.0,22.34847425740112,128.94436565427102
14,0.0,0.0,,0.33009982109069824,0.18499994277954102,0.0005903173005659629,0.0878273847233897,0.0878273847233897,0.07883730603937522,219,2,14.5,12.336492293390576,27.706448011297105
2,0.0,0.0,,0.6314500570297241,4.4641499519348145,-0.018881014419494482,-0.7403747396630073,-0.7403747396630073,-0.6417864923036533,20,5,28.6,18.962108105575552,171.27286370864584
12,0.0,0.0,,0.14339971542358398,17.28325319290161,-0.0025856855635574155,-0.22415244579315186,-0.22415244579315186,-0.20196673274040222,12,5,10.4,26.312030067092547,119.45846612869778
7,0.0,0.0,,0.47839999198913574,5.2617504596710205,0.0006234365816369378,0.11235773010092949,0.11235773010092949,0.13298190087983103,199,1,18.0,4.875687327878513,82.88668457393412
23,0.0,0.0,,0.2926499843597412,5.623450040817261,-0.0036523138832069914,-0.10743960247764106,-0.10743960247764106,0.007552777803861173,62,3,16.333333333333332,25.509913024465977,134.3310979863744
23,0.0,0.0,,0.37470030784606934,8.798794984817505,-6.84148201301602e-05,0.029289286583662033,0.029289286583662033,0.04450004920363426,26,5,32.0,30.473927415573957,245.3333786573209
22,0.0,0.0,,0.2240999937057495,4.675280570983887,4.728314480849157e-05,-0.02574850059259793,-0.02574850059259793,-0.029778756239475346,234,4,12.0,11.392220705079394,57.78520505278392
2,1.0,0.0,,0.19955003261566162,4.903950333595276,0.0007583215813752218,-4.251345300473241e-05,-4.251345300473241e-05,-0.0033538871341281568,195,3,14.0,14.511622741068626,52.96015797736154
18,1.0,0.0,,0.024049758911132812,38.864558696746826,-0.0009173322817340133,-0.29508063197135925,-0.29508063197135925,-0.2863866984844208,27,2,12.0,28.630280399739963,123.1603585207362
3,0.0,0.0,,0.3143000602722168,0.0522003173828125,1.579150821023255e-05,0.1624731187578998,0.1624731187578998,0.1570260164472792,92,2,7.5,13.299885819251418,57.20673154753309
14,0.0,0.0,,0.24609971046447754,29.256903648376465,-0.007145456267515556,-0.37275976168958447,-0.37275976168958447,-0.3414037797965256,33,1,28.0,22.53682786834066,159.60753138613376
19,1.0,0.0,,1.511199951171875,1.0089526176452637,0.006049735355960586,0.6635456085205078,0.6635456085205078,0.6345498561859131,203,6,22.666666666666668,19.544681381559844,179.4960688710215
25,0.0,0.0,,0.3513231598413906,5.165842652320862,0.0014482193621107677,0.02106886548835014,0.02106886548835014,0.02578202190562191,202,3,26.0,22.288241250278602,112.17061892789428
14,0.0,0.0,,0.3072500228881836,0.2953500747680664,-0.0003776399098539356,0.005423704627901316,0.005423704627901316,0.01783335953950882,146,0,0.0,0.0,0.0
21,0.0,0.0,,0.8646502494812012,5.44266365333037,0.001621572504925471,0.45326943689257787,0.45326943689257787,0.43425645860357315,154,2,38.5,11.237068906838704,153.6986681885448
7,1.0,0.0,,0.1954500675201416,30.05211423445439,0.0009105729469390917,-0.11056136682566708,-0.11056136682566708,-0.11189649489766733,221,4,18.0,1.148101871127981,4.55110363241507
4,0.0,0.0,,0.2799999713897705,5.238399982452393,-0.009345818808262145,-0.44987138766276685,-0.44987138766276685,-0.3175588422785692,142,1,31.0,32.14815909407693,134.76455636208922
19,1.0,0.0,,0.16155004501342773,11.663392305374144,-0.0007810871572721927,-0.0909007340040891,-0.0909007340040891,-0.08099280637853283,233,1,48.0,24.808260968505287,284.4332557136412
14,0.0,0.0,,1.1616997718811035,0.0021500587463378906,0.0034132946789260485,0.6867148785651485,0.6867148785651485,0.6665925256881979,180,2,29.0,12.975078179008516,80.02061366449507
2,0.0,0.0,,0.11629998683929443,2.990400195121765,-0.0006914004516149706,-0.04747741986930622,-0.04747741986930622,-0.030791940625508652,149,4,15.5,6.162858273394462,38.58644692631841
14,0.0,0.0,,0.3166999816894531,1.3407998085021973,-5.356811540947758e-05,0.02555573545396328,0.02555573545396328,0.023423384875059128,158,1,27.0,37.51745284807178,151.4068901148006
3,0.0,0.0,,0.5245501367669352,3.1484999656677246,0.0012609808758838289,0.17027370034390865,0.17027370034390865,0.19964995300560667,131,4,12.0,24.583384848548928,175.5357302201024
4,0.0,0.0,,0.07739996910095215,52.788697242736816,-0.0007391647985897159,-0.3611748516559601,-0.3611748516559601,-0.3604966700077057,2,5,15.0,23.705710769009734,115.13094455564479
21,1.0,0.0,,1.3189502954483032,0.08169972896575928,0.002566275416157365,0.6235168020433515,0.6235168020433515,0.5950567817376329,116,4,16.75,17.774003176662884,110.25581232416607
5,0.0,0.0,,0.3345499038696289,16.12195348739624,-0.003718793496956634,-0.11021415144205093,-0.11021415144205093,-0.09777021408081055,128,1,24.0,30.079986572265625,95.3570867289998
8,1.0,0.0,,0.6548000574111938,4.050186438993974,-0.000249142564551198,0.21925796738153772,0.21925796738153772,0.2824399550755819,113,1,23.0,26.66578723316335,297.93988367166634
24,1.0,0.0,,0.18559980392456055,5.49800968170166,-0.00014072348484808636,-0.005530946888029575,-0.005530946888029575,-0.014730135910212994,232,3,15.333333333333334,32.70925387442575,165.89092356695002
21,1.0,0.0,,0.40040016174316406,34.19228231906891,0.005260542178806113,-0.23003275837073348,-0.23003275837073348,-0.2305631955464681,235,4,25.0,29.61225626814002,200.92028603422665
24,1.0,0.0,,0.12650012969970703,3.707195281982422,3.003768969694687e-05,-0.0007564478282686993,-0.0007564478282686993,-0.004504623660793605,234,2,60.0,6.276511808929753,49.215719191179716
6,0.0,0.0,,0.32504987716674805,9.16610993407533,0.0014326489661894248,0.0006245741864296957,0.0006245741864296957,-0.004643510803669315,233,3,18.666666666666668,14.13220561908451,203.30959241111006
26,0.0,0.0,,0.18455028533935547,16.376649141311646,-0.001649556923097948,-0.1727345585823059,-0.1727345585823059,-0.1775199919939041,75,3,33.0,25.147259957755765,176.97640158225613
7,0.0,0.0,,0.13110017776489258,2.54054594039917,-0.00031893111549937233,-0.04402584582567215,-0.04402584582567215,-0.03400322422385216,34,1,13.0,29.022285448267915,137.99368126419537
4,0.0,0.0,,0.38234996795654297,25.89591407775879,0.0027804835409276293,-0.08189631998538971,-0.08189631998538971,-0.09289678186178207,231,2,22.0,23.60649824468264,104.64452921735423
23,0.0,0.0,,1.1137999296188354,0.43195033073425293,0.004159458793419925,0.4366415286365944,0.4366415286365944,0.41764752503597374,162,5,25.0,26.002660757257836,223.3016930271063
18,1.0,0.0,,0.6940999031066895,4.873749613761902,0.0030542120081736186,0.22981858152880447,0.22981858152880447,0.2253866672515869,148,3,35.0,32.558526886310695,286.81175685066023
6,0.0,0.0,,0.31489992141723633,3.6788925446501555,0.0009063085541018291,0.042196179744060536,0.042196179744060536,0.01951654999992538,206,3,19.333333333333332,5.5571533486904015,59.442736127989036
4,0.0,0.0,,0.18655014038085938,90.6026394367218,-0.010322830021597269,-0.7852973341941833,-0.7852973341941833,-0.7506265044212341,81,3,17.333333333333332,21.366269564885126,95.30150350629911
12,1.0,0.0,,0.40129995346069336,0.32360005378723145,0.0007035962830690527,0.14716433975766982,0.14716433975766982,0.106264650952685,184,1,18.0,0.7127398493095517,12.116577438261952
2,1.0,0.0,,0.3021101077397663,3.8117257326077194,0.00290167545741517,-0.13091955205056235,-0.13091955205056235,-0.11650387825110022,133,5,9.2,17.110696648562943,96.4104844294611
13,1.0,0.0,,0.537511458054432,3.7356326632736803,0.0029278057773485943,0.2298887983153138,0.2298887983153138,0.21810220275794603,222,2,38.5,16.300982563666444,81.84940696445645
17,1.0,0.0,,0.17765021324157715,7.405698299407959,-0.0012472139830451395,-0.14297698438167572,-0.14297698438167572,-0.13668665289878845,32,2,37.5,34.883809334703294,272.32542096165184
14,0.0,0.0,,0.18915009498596191,5.741600036621094,-0.025025006835017096,-1.4298295803713899,-1.4298295803713899,-1.302454628223462,60,3,18.333333333333332,0.6077945578091538,10.535105668691498
18,1.0,0.0,,0.6515500545501709,27.616347551345825,-0.004169668727230436,-0.32561578881388475,-0.32561578881388475,-0.3160838564236959,28,4,46.75,34.15687473801278,326.87719638375916
14,0.0,0.0,,0.3500998020172119,0.7429001331329346,-0.0004149993780673241,0.07929550746322181,0.07929550746322181,0.0992780585038035,206,2,21.0,12.336492293390576,27.706448011297105
7,0.0,0.0,,0.5877499580383301,0.012149810791015625,0.0017640227756389965,0.32005831599235535,0.32005831599235535,0.3126766085624695,183,1,11.0,27.097767378896346,130.60347896256462
23,0.0,0.0,,0.041350364685058594,82.28009390830994,-0.012471771101995538,-0.8822232484817505,-0.8822232484817505,-0.8486165404319763,7,1,105.0,33.84047189768523,263.98681298279473
3,1.0,0.0,,0.5592498779296875,0.01830005645751953,-0.0009757695919488715,0.2794756591320038,0.2794756591320038,0.2724701762199402,137,2,51.5,20.54000402556547,103.8559233179422
18,1.0,0.0,,0.1417999267578125,1.8339998722076416,-0.0013599161563714554,-0.1251541537071582,-0.1251541537071582,-0.14144996007283528,17,2,48.5,16.363430008661574,163.6497079087877
9,0.0,0.0,,0.714150071144104,0.5330500602722168,0.002196484211777531,0.33414849802411556,0.33414849802411556,0.32939438576168484,188,4,11.5,24.38567989934895,191.6438033830384
14,0.0,0.0,,0.5771498680114746,0.9116001129150391,-0.0026465899156064648,0.15001434414698606,0.15001434414698606,0.17352199764894138,75,3,18.333333333333332,10.07002405210977,69.34878511484101
24,1.0,0.0,,0.31550002098083496,0.11425018310546875,0.0006869272081289362,0.1306869387626648,0.1306869387626648,0.12182004004716873,205,2,19.5,12.298538334571587,58.34273991150948
17,1.0,0.0,,0.15955018997192383,4.400299787521362,-0.00876502725150204,-0.633323609828949,-0.633323609828949,-0.5913631916046143,42,4,14.5,19.27641516907194,84.9724785551871
11,0.0,0.0,,0.1351001262664795,1.7031490802764893,0.000691767036423188,0.03059750609099865,0.03059750609099865,0.03242672234773636,235,1,116.0,1.1292235186452741,8.819476984708476
13,1.0,0.0,,0.6815870379613447,0.8042220961958089,0.0023657898088857167,0.21212294735485998,0.21212294735485998,0.19490654263964113,231,3,13.333333333333334,7.900427461951409,38.32198390931132
7,0.0,0.0,,0.06260013580322266,8.305595397949219,2.634947860292994e-06,-0.10785605758428574,-0.10785605758428574,-0.10841331630945206,9,1,38.0,29.022285448267915,137.99368126419537
3,1.0,0.0,,0.023799896240234375,139.21647119522095,-0.007590987445630015,-1.2565921545028687,-1.2565921545028687,-1.2286570072174072,15,0,0.0,0.0,0.0
17,1.0,0.0,,0.5240998268127441,0.7648015022277832,0.0009701774198472721,0.20217126607894897,0.20217126607894897,0.18003995716571808,225,4,18.25,20.109972278645092,123.99725137456618
24,0.0,0.0,,0.29759979248046875,0.44245004653930664,-0.002180360114992452,0.011550306519375572,0.011550306519375572,0.02219801037399858,122,3,14.666666666666666,16.799864907782815,120.14467624734452
24,1.0,0.0,,0.40619993209838867,0.008700132369995117,-2.0763528538533755e-05,0.14022742211818695,0.14022742211818695,0.16432663798332214,100,3,13.333333333333334,25.319140084172698,81.46708289023559
24,0.0,0.0,,0.44754981994628906,0.009650230407714844,0.0010327083637271478,0.2351706326007843,0.2351706326007843,0.222029909491539,230,5,9.6,16.681684919485512,87.35304918901036
6,0.0,0.0,,0.0,115.00020623207092,0.002017300255585493,-0.6416097376417007,-0.6416097376417007,-0.642003349652366,0,3,14.666666666666666,10.509723545068976,50.5437584126249
4,0.0,0.0,,0.6376500129699707,5.154299974441528,-0.010360500652171747,-0.292562642177952,-0.292562642177952,-0.18050663534007141,155,1,10.0,45.65268669542073,278.08285121172685
16,0.0,0.0,,0.3489499092102051,32.32625079154968,-0.005605978011661992,-0.45507684350013733,-0.45507684350013733,-0.46388331055641174,58,2,103.0,41.09086286293188,363.9615206632556
5,0.0,0.0,,0.4351999759674072,1.2731025218963623,7.914713666193958e-05,0.10332459890389745,0.10332459890389745,0.09142163474405904,65,5,17.2,28.484072489562987,117.28674625765132
6,0.0,0.0,,0.703049898147583,2.7188501358032227,-0.0013141991434427772,0.18488456931295275,0.18488456931295275,0.21607988675435383,137,2,20.0,49.697225676193895,305.86833644358603
24,0.0,0.0,,0.26631245442799134,2.2951520681381226,-0.00036408602776035934,0.020470307849127522,0.020470307849127522,0.025970693815322164,52,6,14.666666666666666,17.877593698571186,86.27462188411289
19,0.0,0.0,,0.11495018005371094,22.629987716674805,-0.001239397477670266,-0.11016599588756319,-0.11016599588756319,-0.09520904421806335,43,2,45.5,13.535102604728653,133.9504774616668
21,0.0,0.0,,0.22979998588562012,11.544342774769358,-0.0014153109655102587,-0.13078192542876876,-0.13078192542876876,-0.12979935068019308,218,1,53.0,8.036510184811672,186.69899963984267
25,0.0,0.0,,0.0,233.25785374641418,-0.003644573314088738,-1.4896413087844849,-1.4896413087844849,-1.457093358039856,0,4,26.0,33.746753932954284,180.20924646889338
14,0.0,0.0,,0.12169981002807617,56.10214686393738,-0.001058078159969809,-0.32121432179640114,-0.32121432179640114,-0.3220585656101465,2,2,21.5,10.310085962971234,30.66509929194817
26,0.0,0.0,,0.06729996204376221,21.619750678539276,-0.0023637082207696425,-0.3201936810328488,-0.3201936810328488,-0.3055019211642957,4,4,16.75,10.832898126960364,83.07038509359685
3,1.0,0.0,,0.21139979362487793,1.2882826526959743,0.0006399795612439477,-0.016356697062399818,-0.016356697062399818,-0.01998614623691098,181,4,15.25,1.4097768070010246,14.508455685911478
3,1.0,0.0,,0.274399905265132,4.665550907955894,0.0005100933463371357,0.08850164051297345,0.08850164051297345,0.09484993335063946,158,3,23.666666666666668,3.0140036023613264,41.65575855846917
21,0.0,0.0,,0.1784501075744629,2.0985000133514404,-0.009353215054856513,-0.5832240697200791,-0.5832240697200791,-0.5443907481652719,68,2,8.5,19.180951071610824,110.30246783952181
24,1.0,0.0,,0.36549997329711914,0.03060007095336914,0.0007505169185753358,0.1740512102842331,0.1740512102842331,0.16519330441951752,213,2,14.5,13.429098446172043,44.79130942964074
22,0.0,0.0,,0.3360499143600464,5.131801009178162,-0.0005716600736310948,0.04674597203983033,0.04674597203983033,0.054606028351129245,113,1,6.0,1.0111641767720592,4.616081563622763
6,0.0,0.0,,0.38740062713623047,1.2049989700317383,-0.0014901414878877414,-0.015140517614781857,-0.015140517614781857,-0.02671629562973976,108,3,37.0,21.42052356317824,123.22538225393248
22,0.0,0.0,,0.325950026512146,3.7692971229553223,-0.00021040461124934815,0.045258107316141896,0.045258107316141896,0.04070285412443786,133,1,48.0,2.5846710248028812,36.82755671097299
6,0.0,0.0,,0.15939998626708984,19.53825485706329,0.0004342204235002057,-0.2263542936824042,-0.2263542936824042,-0.23103049624199962,229,2,24.0,13.55721083056951,75.22169244260493
9,1.0,0.0,,0.05910015106201172,65.45019924640656,-0.006272168613545283,-1.7047645512512464,-1.7047645512512464,-1.6341892362994181,1,5,13.4,24.116870192571998,145.5521954759084
13,0.0,0.0,,0.45839977264404297,0.5660665651468113,0.0010757343259003985,0.10360529151143907,0.10360529151143907,0.09641745264102256,231,2,12.0,20.57846869700781,112.54065224566256
3,1.0,0.0,,0.5289998054504395,0.1331498622894287,0.0012263167040259665,0.21019649354717398,0.21019649354717398,0.19355140640622093,216,2,17.5,17.99285939110063,100.97545666902488
3,1.0,0.0,,0.23979997634887695,5.054100036621094,-0.0035359945908810513,-0.11169062988667548,-0.11169062988667548,-0.09660365616065872,158,2,13.0,13.771193343574994,70.2809687180696
6,0.0,0.0,,0.5128498077392578,4.857450008392334,-0.005989221345439276,-0.024866247981912445,-0.024866247981912445,0.06144940292134008,49,5,10.8,13.501808467930076,109.13951845749895
2,0.0,0.0,,0.6818000078201294,4.381500005722046,-0.0031153022181156387,0.20019937089726894,0.20019937089726894,0.3028139148690625,186,5,24.2,16.016634004168374,144.49001029942784
12,0.0,0.0,,0.6553497314453125,0.42095088958740234,0.0016290206184147937,0.40526461601257324,0.40526461601257324,0.3814898133277893,168,3,8.0,28.150716305141373,119.3064689641051
16,1.0,0.0,,0.04224991798400879,36.296515464782715,0.0004184294030231829,-0.3353044677384292,-0.3353044677384292,-0.29645364849396005,235,3,46.666666666666664,23.31828589220486,137.30623938584375
2,1.0,0.0,,0.0,43.62349236011505,0.0014207836909750505,-0.6310944441501601,-0.6310944441501601,-0.6278480892914992,0,4,9.75,19.5654818162267,113.36449020884113
6,0.0,0.0,,0.22335028648376465,5.508899927139282,-0.00482889952611891,-0.41111258313625676,-0.41111258313625676,-0.3317965189615885,16,1,41.0,53.394068224720904,266.2623001558496
13,0.0,0.0,,0.42984986305236816,2.841200351715088,-0.0012704755140170742,0.10111710542364966,0.10111710542364966,0.1348093536165025,29,2,15.5,8.158449854012014,51.66692731779605
1,1.0,0.0,,0.11015009880065918,5.859149932861328,-0.021464539204969265,-1.3736349746647767,-1.3736349746647767,-1.248760793094373,61,3,40.666666666666664,10.768283105302016,83.4884927304368
24,1.0,0.0,,0.2910497188568115,0.09740042686462402,0.0002240851157223427,0.13686193525791168,0.13686193525791168,0.14199993014335632,139,2,13.5,9.805640557829681,46.49909957965738
18,1.0,0.0,,0.6697499752044678,8.18501591682434,0.0007543840912203465,0.13894800345102945,0.13894800345102945,0.10380314191182455,150,4,33.75,36.62976027112347,236.77767826403885
13,1.0,0.0,,0.0,76.84976923465729,-0.0005672273280311905,-0.3850119405657933,-0.3850119405657933,-0.3782978852589925,0,4,28.0,16.789350169038304,132.34859023244024
14,0.0,0.0,,0.40759992599487305,0.2423996925354004,0.001699976126087874,0.16176904304118095,0.16176904304118095,0.15487335522969564,226,3,54.333333333333336,3.8669758320929812,17.8345449265282
19,1.0,0.0,,0.16175007820129395,96.12808918952943,-0.0031864225047306825,-0.8395290042780623,-0.8395290042780623,-0.8197263309690686,18,5,16.2,22.122240363857497,119.17342341710389
7,1.0,0.0,,0.36535000801086426,2.8679006099700928,0.0011605652622751032,0.14208604363952504,0.14208604363952504,0.13139943390785652,98,1,11.0,20.67624527160342,50.90361373622861
14,0.0,0.0,,0.18160009384155273,10.524995803833008,-0.0007936119270930274,-0.1630321443080902,-0.1630321443080902,-0.14539991319179535,118,0,0.0,0.0,0.0
19,0.0,0.0,,0.7575386854318467,0.13804912567138672,0.0018329144874104837,0.36441168553718534,0.36441168553718534,0.35544172922770184,136,2,37.5,11.722035506147712,79.629091276765
26,0.0,0.0,,0.025649547576904297,13.926456689834595,-0.0017547595422692372,-0.2888181805610657,-0.2888181805610657,-0.2774468660354614,6,1,64.0,27.674425755771498,152.67215133195845
24,0.0,0.0,,0.2779998779296875,1.6890544891357422,0.0007711852151270594,0.0881422683596611,0.0881422683596611,0.07018319517374039,204,5,9.2,23.327764033154278,134.03319575621342
18,1.0,0.0,,0.5373001098632812,14.546284198760986,0.00402546549998211,0.08571861684322357,0.08571861684322357,0.08291028439998627,213,3,19.333333333333332,22.564513718021715,126.75284968926762
16,0.0,0.0,,0.2696499824523926,2.64680016040802,-0.008852354661737935,-0.4868422590730562,-0.4868422590730562,-0.3988481238648131,142,4,25.25,25.21676180512484,143.37951612537353
13,1.0,0.0,,0.14329981803894043,16.201672099530697,-0.0012023433554489938,-0.26281617210887154,-0.26281617210887154,-0.18986521118726488,27,5,20.8,15.358927395853707,106.38313206229388
14,0.0,0.0,,0.0,83.65073990821838,-0.00015166772307145535,-0.3975947959513604,-0.3975947959513604,-0.39428912593860815,0,2,27.5,12.664899096708325,52.96099264817948
3,1.0,0.0,,0.2635500431060791,4.056198596954345,0.0010403065124556176,0.05995785536142341,0.05995785536142341,0.07552337646484375,213,1,122.0,6.955349956753685,82.61256015942587
24,0.0,0.0,,0.10465002059936523,21.437803268432617,-0.000947939393577349,-0.13898949325084686,-0.13898949325084686,-0.14363999664783478,77,4,8.5,16.949091091818946,56.44726558893048
14,0.0,0.0,,0.31815004348754883,0.6814999580383301,-0.00031995134519610273,0.018339337781071663,0.018339337781071663,0.026716772466897964,148,0,0.0,0.0,0.0
13,1.0,0.0,,0.7221113344582406,0.12455010414123535,0.00257667818164695,0.4522897342086341,0.4522897342086341,0.43687542472755053,206,1,8.0,29.57883244498809,59.15766488997618
7,0.0,0.0,,0.5738000869750977,0.0,0.0015467000336591402,0.3206685483455658,0.3206685483455658,0.30685704946517944,220,2,17.0,27.115963077766757,103.97104130295595
22,0.0,0.0,,0.0030498504638671875,177.64556217193604,-0.008317426281011068,-1.3902243375778198,-1.3902243375778198,-1.3342634439468384,2,1,21.0,13.323850054471082,33.93254257323711
5,0.0,0.0,,1.233949899673462,3.5538527965545654,0.006543065704685152,0.5374420881271362,0.5374420881271362,0.4945099651813507,207,5,10.8,17.630544879143482,90.30475744562641
23,0.0,0.0,,0.358950138092041,2.7922998666763306,-0.0007816307009019864,0.11871558855354535,0.11871558855354535,0.11879528431182215,50,3,19.0,15.851046430972517,118.69613964898075
2,1.0,0.0,,0.10455000400543213,8.399346113204956,-0.000587395922745445,-0.07948802493292571,-0.07948802493292571,-0.08096715344323054,37,3,11.0,15.05474356017828,62.71563374282247
4,0.0,0.0,,0.4602999687194824,0.8254204961386593,-0.0019398923107502844,0.07607534565503084,0.07607534565503084,0.08560802893595648,115,3,53.0,21.39119907374729,149.7274766804517
23,0.0,0.0,,0.3032994270324707,0.08365058898925781,0.0012441933507641922,0.17459139227867126,0.17459139227867126,0.16406314074993134,206,0,0.0,0.0,0.0
7,0.0,0.0,,0.25549983978271484,0.30519866943359375,0.0009866068956331455,0.07577794790267944,0.07577794790267944,0.07649014890193939,220,2,13.5,26.562924750285383,94.81333181051565
3,0.0,0.0,,0.032850027084350586,97.06864809989929,-0.00011060104240750387,-0.6589362731965785,-0.6589362731965785,-0.6524061846435601,2,3,26.0,27.809570971044963,171.95523330358597
9,0.0,0.0,,0.35834991931915283,4.147107488230654,0.002155696871461812,0.057369647649773065,0.057369647649773065,0.039929664860814965,122,1,20.0,32.87604227623835,118.99501634099309
14,0.0,0.0,,0.004099845886230469,1.8866000175476074,-0.006291082795625679,-1.25348699092865,-1.25348699092865,-1.1982098817825317,2,2,34.5,19.899315759833847,99.55789880925303
1,1.0,0.0,,0.4331998825073242,0.017350196838378906,7.32634852217037e-05,0.2355167418718338,0.2355167418718338,0.23127317428588867,129,2,23.0,7.8124722941004645,56.41153970188806
23,0.0,0.0,,0.2073497772216797,0.2559499740600586,0.0005037139165249273,0.07713031023740768,0.07713031023740768,0.07447993010282516,195,1,48.0,5.685066628180629,23.584786182697684
1,1.0,0.0,,0.7611498832702637,0.0,0.0015459289261648876,0.42775896191596985,0.42775896191596985,0.3957699239253998,174,3,10.333333333333334,14.5017185773362,61.934627125427994
21,0.0,0.0,,0.19089984893798828,41.64592242240906,0.0006240468421621141,-0.2548946738243103,-0.2548946738243103,-0.24487347900867462,1,1,6.0,29.907700263623767,136.9233987819759
17,1.0,0.0,,0.16304993629455566,6.203401565551758,-1.2665234191253795e-05,-0.03604455292224884,-0.03604455292224884,-0.015686718747019768,235,3,12.0,21.43442075492287,94.71445407907844
12,0.0,0.0,,0.04309988021850586,0.6785998344421387,-0.0021675298184466937,-0.20270122587680817,-0.20270122587680817,-0.18450327217578888,76,4,11.5,27.4259836980531,125.24404853095464
10,1.0,0.0,,0.31385016441345215,45.14859056472778,0.0015388337165600826,-0.25340204601046407,-0.25340204601046407,-0.258436137532431,232,4,11.0,17.759338234826654,82.85975007868554
3,1.0,0.0,,0.41919994354248047,0.42169964766200607,0.0006615110615419232,0.13975926592380186,0.13975926592380186,0.14029998175705535,219,3,31.666666666666668,10.286870542764712,59.71449122079279
23,0.0,0.0,,0.24570012092590332,2.6808501482009888,-5.464247296124215e-05,0.012672105921974668,0.012672105921974668,0.0236483323658612,76,3,17.333333333333332,24.208521634084054,132.16265163826296
3,0.0,0.0,,0.1586000919342041,5.245199680328369,-0.0011342567213098267,-0.20630379316676015,-0.20630379316676015,-0.17337778232715748,99,6,19.333333333333332,17.791723911210116,135.20037564108964
7,0.0,0.0,,0.3182501792907715,0.7843470573425293,0.00036439263599857217,0.10361281782388687,0.10361281782388687,0.09497012943029404,127,2,16.0,14.170104665256376,68.01871512645535
13,0.0,0.0,,0.6371500492095947,0.05774974822998047,0.0018962280022702513,0.19597446717290434,0.19597446717290434,0.19070956177181664,173,0,0.0,0.0,0.0
17,1.0,0.0,,0.2281498908996582,4.865601062774658,-0.0004967001204679717,0.033946193754673004,0.033946193754673004,0.03159664571285248,131,1,24.0,11.953672075062741,24.149718934701266
14,0.0,0.0,,0.015799999237060547,74.44940328598022,-0.0024907628364617645,-0.5895600625734289,-0.5895600625734289,-0.564864047462978,3,3,18.0,13.905697743945026,73.74509632719578
4,0.0,0.0,,0.32089996337890625,14.07770037651062,-0.00518278325590899,-0.08413248509168625,-0.08413248509168625,-0.032803360372781754,166,1,15.0,26.92727270352781,91.99443356173406
14,0.0,0.0,,1.169600009918213,0.22379982471466064,0.004647083588764007,0.510993506335005,0.510993506335005,0.49078660950516206,186,4,7.25,15.07121117685726,57.41555737583759
23,0.0,0.0,,0.38790035247802734,4.694094896316528,0.0008926053853478826,0.057520635426044464,0.057520635426044464,0.07140687108039856,189,3,33.666666666666664,24.714227491622452,123.20903150649576
24,0.0,0.0,,0.5407998561859131,0.02754998207092285,0.0016640573017056353,0.2945478716983071,0.2945478716983071,0.2894099886699389,214,2,21.0,2.070978006389234,46.66246226872049
14,0.0,0.0,,0.44950008392333984,0.03445005416870117,0.0013826715271960796,0.23712541162967682,0.23712541162967682,0.21949347853660583,226,1,34.0,26.298929052729388,95.99066135292438
7,0.0,0.0,,0.22244977951049805,12.219752788543701,-0.00040766974731844106,-0.04099389910697937,-0.04099389910697937,-0.03809000551700592,143,1,47.0,5.797206202142647,11.861801899933411
17,1.0,0.0,,0.18144989013671875,2.0532538890838623,0.0012188845408740844,0.0003667219716589898,0.0003667219716589898,-0.00966013316065073,184,1,47.0,33.11256689598618,288.14122091812806
12,1.0,0.0,,0.7069003582000732,0.849799633026123,0.0004746639183865351,0.11368961475066496,0.11368961475066496,0.13044847490149974,177,2,21.0,12.024793379512738,38.75569236343084
22,0.0,0.0,,0.5027999877929688,5.063149929046631,-0.0018557781844401055,0.07402928217553892,0.07402928217553892,0.18740090529123943,187,3,10.0,17.872308972864023,141.23309124225332
2,1.0,0.0,,0.46229982376098633,7.268461227416992,-0.00022869452317318757,0.031483396887779236,0.031483396887779236,0.03426316753029823,101,2,6.5,25.039094210516588,127.28358264957933
5,0.0,0.0,,0.28980016708374023,41.95329713821411,-0.004813347841658047,-0.26166847348213196,-0.26166847348213196,-0.2509699761867523,94,0,0.0,0.0,0.0
4,0.0,0.0,,0.466249942779541,1.6423008441925049,-0.0012479972176015382,0.1042560338973999,0.1042560338973999,0.11293330043554306,87,3,17.333333333333332,25.555121274738543,109.47590408954211
