participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
26,0.0,0.0,,0.38230037689208984,1.2380471229553223,0.0014195531183727658,0.12367574125528336,0.12367574125528336,0.101512610912323,90,3,28.0,28.883476857261467,182.38943006385372
16,1.0,0.0,,0.5094003677368164,0.17819929122924805,0.0037979370315499856,0.2253783792257309,0.2253783792257309,0.24203139543533325,113,1,45.0,31.052639485865093,102.02087678004469
22,0.0,0.0,,0.10384941101074219,1.4330003261566162,-0.007090848253503916,-0.24694767594337463,-0.24694767594337463,-0.23505643010139465,31,1,8.0,22.220774618039492,116.14347720331033
3,1.0,0.0,,0.4118995666503906,0.021650314331054688,0.002157709374839612,0.1974935680627823,0.1974935680627823,0.17838114500045776,78,1,42.0,21.617924790915666,58.373708234643566
12,1.0,0.0,,0.2189500331878662,5.142296552658081,-0.001442908263524116,-0.007207212503999472,-0.007207212503999472,-0.01104995608329773,5,1,6.0,10.141372568580694,28.920403887236287
5,0.0,0.0,,0.9067999124526978,0.0,0.006705735205646456,0.5319059261908898,0.5319059261908898,0.4980979164595205,108,1,22.0,4.061742450745199,16.20432472224772
9,0.0,0.0,,0.5060000419616699,1.0591493844985962,0.004168995222765969,0.12880516154134375,0.12880516154134375,0.140853512485822,114,2,17.5,5.075349886443649,76.63882647257337
21,1.0,0.0,,1.1240501403808594,5.208750009536743,-0.023050065695615102,-0.17201818360222706,-0.17201818360222706,-0.28930326582099986,64,2,19.5,22.605494888108197,156.4350849966953
5,0.0,0.0,,0.8421499729156494,9.246395230293274,-0.0013669243357883238,-0.057116584900097966,-0.057116584900097966,0.03803756833076477,64,2,9.0,47.15721464853354,225.00730427299953
7,0.0,0.0,,0.4810001850128174,0.0,0.003951995370759463,0.22904134408021584,0.22904134408021584,0.22059941360320168,94,3,11.666666666666666,9.703835085647837,30.656642112249457
24,0.0,0.0,,0.3275500535964966,2.481600046157837,-0.010390624708620953,-0.014972049456376318,-0.014972049456376318,-0.06881186233626474,95,1,19.0,13.411154897310263,241.4007881515846
12,1.0,0.0,,0.18209993839263916,4.306300044059753,-0.02838323087415287,-0.7752367777702137,-0.7752367777702137,-0.820765361974114,38,1,6.0,1.647358829795546,8.236794148977678
3,1.0,0.0,,0.26564979553222656,0.09649944305419922,0.0004999124422676332,0.11143726855516434,0.11143726855516434,0.11215639114379883,113,1,20.0,33.87404296729199,170.5525096984967
15,0.0,0.0,,0.9214999675750732,0.07905006408691406,0.006208809772587725,0.5196622961606735,0.5196622961606735,0.5162159310215536,114,3,23.666666666666668,16.429090347083704,121.4297384844865
12,1.0,0.0,,0.33464980125427246,0.5937001705169678,-0.000721348827453928,0.003471309319138527,0.003471309319138527,-0.03991249203681946,60,1,25.0,26.105899580279804,117.93653901476647
26,0.0,0.0,,0.005100131034851074,5.281248569488525,-0.003165281846099332,-0.2461327869667966,-0.2461327869667966,-0.2498418862620989,1,3,15.0,11.833575869350923,76.9637221134442
18,1.0,0.0,,0.2550497055053711,0.4602041244506836,0.0007453332295116445,0.05766352266073227,0.05766352266073227,0.047637343406677246,97,1,18.0,22.55972781621128,81.9111222434134
15,0.0,0.0,,0.0,19.95140051841736,-0.006655170283350223,-0.7708042860031128,-0.7708042860031128,-0.7178124785423279,0,4,7.25,13.211305589581936,65.56963370939437
25,0.0,0.0,,1.0189219386610269,0.13087059293258063,0.005809194929275685,0.5438773306007059,0.5438773306007059,0.5133650717113802,72,2,33.5,20.480554056353302,243.73706862392226
14,0.0,0.0,,0.05349993705749512,1.888800024986267,-0.004797071964490279,-0.341853608432998,-0.341853608432998,-0.2918151977161567,2,2,22.5,8.278112175420143,80.37140924836848
7,1.0,0.0,,0.09695053100585938,0.31044721603393555,0.0006117717410379437,0.005914378445595503,0.005914378445595503,0.005150198936462402,108,1,95.0,24.373131175491125,67.77905781448206
9,0.0,0.0,,0.4690999984741211,5.016334136327108,0.0039651805352897175,0.14422258862063417,0.14422258862063417,0.11057343085606886,116,2,12.0,3.1071000639121302,20.323729853012974
18,1.0,0.0,,0.2108001708984375,0.7084951400756836,0.001963031320723821,0.09030371904373169,0.09030371904373169,0.06921273469924927,58,1,65.0,21.37922359588583,59.223552773467404
21,1.0,0.0,,0.1376495361328125,1.39400053024292,-0.003887844092124648,-0.10166425257921219,-0.10166425257921219,-0.11733144521713257,12,0,0.0,0.0,0.0
5,0.0,0.0,,0.18959999084472656,6.062649965286255,-0.019733706155219403,-0.35664696265489626,-0.35664696265489626,-0.495583887398243,97,0,0.0,0.0,0.0
17,1.0,0.0,,0.03964996337890625,3.0871505737304688,-0.001145683287588088,-0.05329404026269913,-0.05329404026269913,-0.04866877198219299,12,1,68.0,30.935818228533122,93.26101198459868
14,0.0,0.0,,0.461899995803833,0.08704996109008789,0.0032794375004012517,0.1283388392538087,0.1283388392538087,0.1319620098777884,107,3,21.666666666666668,2.091617188482447,28.92039159527286
19,1.0,0.0,,0.7526998519897461,0.13590288162231445,0.006046824829062003,0.42037567496299744,0.42037567496299744,0.42328089475631714,101,4,12.5,13.206732845072832,73.89172804426357
9,0.0,0.0,,0.3059499263763428,2.342279758453369,0.0020831565239958663,0.02069222825205225,0.02069222825205225,0.013028476497401353,116,1,77.0,4.003526414788191,30.708726225747316
6,0.0,0.0,,0.14855003356933594,8.032069401741026,0.002029428121510492,-0.06517846665830694,-0.06517846665830694,-0.04882922589778904,113,1,17.0,1.333203732761163,21.331259724178608
13,1.0,0.0,,0.34724998474121094,1.3491992950439453,0.0023654158543532124,0.095953069627285,0.095953069627285,0.08393758535385132,80,2,23.0,14.23840803095239,87.53611557729317
12,1.0,0.0,,0.13324975967407227,6.953564643859863,0.0006957668004659572,-0.06772760301828384,-0.06772760301828384,-0.07431900501251221,111,1,11.0,20.960868555707187,59.79621000427264
14,0.0,0.0,,0.39980006217956543,6.027699947357178,-0.029248917967822013,-0.4886582947184897,-0.4886582947184897,-0.6393128820828029,82,0,0.0,0.0,0.0
4,0.0,0.0,,0.3303499221801758,7.3143510818481445,-0.014601146130286782,-0.3101719617843628,-0.3101719617843628,-0.3176501393318176,34,3,15.333333333333334,14.856384489996737,92.94730672604383
4,0.0,0.0,,0.27320003509521484,0.03625011444091797,0.0009132030368267507,0.16148705780506134,0.16148705780506134,0.14464986324310303,93,1,22.0,1.0703745714343464,3.639497048597198
18,1.0,0.0,,0.0,2.892500400543213,-0.007367657915531046,-0.4713783860206604,-0.4713783860206604,-0.4336127042770386,0,2,37.0,33.05434986213329,212.41711727360817
22,0.0,0.0,,0.4779999256134033,0.0,0.003167450845149542,0.2201994749215932,0.2201994749215932,0.21226076252998843,69,1,13.0,6.150975524582118,67.66073077040292
18,1.0,0.0,,0.22999954223632812,3.31350040435791,-0.006939836710963442,-0.14784936606884003,-0.14784936606884003,-0.14463132619857788,65,1,7.0,26.245977734922352,98.96276655232468
2,0.0,0.0,,0.4061499834060669,1.813772514462471,0.0032400565202673247,0.15050897689966056,0.15050897689966056,0.12375126034021378,116,2,49.5,22.221582529093666,163.77897895170966
3,0.0,0.0,,0.29185009002685547,3.5697835154003563,0.0022177636420022844,-0.02106879817114936,-0.02106879817114936,-0.03518126408259081,89,3,27.0,22.902536903295182,191.04935099649288
8,1.0,0.0,,0.4602499008178711,0.7940001487731934,0.0044308309601216065,0.16352351009845734,0.16352351009845734,0.1524687111377716,93,1,60.0,29.6593255996098,269.4090209748769
4,0.0,0.0,,0.1452500820159912,2.6646993160247803,-0.001879124336003718,-0.0735635831952095,-0.0735635831952095,-0.07796242833137512,68,3,15.333333333333334,24.37791809856196,80.55359781486486
8,1.0,0.0,,0.15980005264282227,6.65625,-0.05856766500576733,-1.685797212470291,-1.685797212470291,-1.7374818126360576,57,0,0.0,0.0,0.0
7,0.0,0.0,,0.31549978256225586,0.0,0.0019087163356101922,0.16574719548225403,0.16574719548225403,0.14395606517791748,103,1,22.0,26.998658791848612,117.26135580430878
7,1.0,0.0,,0.30809998512268066,0.06364989280700684,0.0029410198576890877,0.12309378640264527,0.12309378640264527,0.1385001541177432,95,2,13.5,11.838185447124689,31.251461180448167
15,1.0,0.0,,0.10360002517700195,2.325349807739258,-0.003654339386252097,-0.16607649407835087,-0.16607649407835087,-0.16255774668284817,8,3,23.0,22.555264958412902,110.35078193107408
15,0.0,0.0,,0.14514994621276855,1.214050054550171,-0.006662491185353798,-0.11118840865599804,-0.11118840865599804,-0.1401192414155904,88,2,7.0,10.611224164273283,26.826181574594397
9,1.0,0.0,,0.15665006637573242,1.3221964836120605,-0.00028336120478214994,0.012475804425776005,0.012475804425776005,0.028237581253051758,50,1,26.0,16.450309598151513,43.66314661990538
2,0.0,0.0,,0.18125009536743164,0.8338000774383545,0.0014333962558097553,-0.10804490745067596,-0.10804490745067596,-0.08999386429786682,101,3,14.666666666666666,18.734464262962472,119.2818868790652
25,0.0,0.0,,0.1930999755859375,13.74415373802185,-0.0037761599405610516,-0.11629538983106613,-0.11629538983106613,-0.11441880464553833,59,3,14.666666666666666,14.327768276637228,89.87330218641252
4,0.0,0.0,,0.19064998626708984,5.327749967575073,-0.0314815602415599,-0.8502832783593072,-0.8502832783593072,-0.954701076854359,27,0,0.0,0.0,0.0
14,0.0,0.0,,0.28425002098083496,0.005500078201293945,0.0019271271098270858,0.15183211863040924,0.15183211863040924,0.1493062674999237,112,1,28.0,26.298929052729388,95.99066135292438
14,0.0,0.0,,0.40579986572265625,0.30410003662109375,0.003639577781336417,0.03661438822746277,0.03661438822746277,0.04567486047744751,112,1,45.0,32.815218610384456,201.44763962225545
22,0.0,0.0,,0.42604970932006836,0.8647511005401611,0.0029821020090270395,0.11000031977891922,0.11000031977891922,0.10349363088607788,66,3,22.0,24.12867756206998,108.04268085002046
15,0.0,0.0,,0.6923999786376953,0.6119505167007446,0.0055251256904082675,0.2762302735931853,0.2762302735931853,0.2713833766825059,116,3,22.666666666666668,13.530499679182526,111.2201172512409
24,1.0,0.0,,0.2664499282836914,0.23620080947875977,0.0027704665875556,0.0955960750579834,0.0955960750579834,0.09456247091293335,99,1,16.0,2.0568276958027147,12.874735000953693
24,1.0,0.0,,0.06905007362365723,0.8267996311187744,-0.0008551643268081161,-0.061216577887535095,-0.061216577887535095,-0.05739372968673706,25,1,13.0,27.151697611378623,86.2955732362441
19,1.0,0.0,,0.0007996559143066406,23.788109302520752,-0.010652522137961511,-0.719243586063385,-0.719243586063385,-0.6768129467964172,1,2,13.0,23.8468363442187,204.80657350377106
17,1.0,0.0,,0.03410005569458008,8.045050382614136,-0.0011011188681125034,-0.08457436412572861,-0.08457436412572861,-0.08516877889633179,7,1,74.0,19.009510958961766,41.630913899721776
14,0.0,0.0,,0.34074974060058594,0.4260063171386719,0.0036472083156348853,0.12493520975112915,0.12493520975112915,0.11035603284835815,82,1,32.0,12.193035876719696,26.23705566263367
3,1.0,0.0,,0.256850004196167,0.12504764225171972,0.0021632200225024933,0.1270218160417345,0.1270218160417345,0.1234665396420852,115,1,79.0,8.411507397819527,190.82853739540138
16,1.0,0.0,,0.2891502380371094,0.4713001251220703,0.0013983043362867128,0.07257483899593353,0.07257483899593353,0.07621884346008301,84,1,74.0,31.052639485865093,104.10289418962985
14,0.0,0.0,,0.18620014190673828,0.3065004348754883,0.0007320476954961113,0.05921197310090065,0.05921197310090065,0.06248122453689575,115,1,55.0,1.6430504717511987,23.917241182542405
21,1.0,0.0,,0.2413496971130371,0.2846503257751465,-0.0013271607739402057,-0.009100534953176975,-0.009100534953176975,-0.00020009279251098633,26,3,16.0,9.499056343947302,81.4253177893195
2,0.0,0.0,,0.10749995708465576,3.254951596260071,-0.0008509774607094565,-0.12112228075663249,-0.12112228075663249,-0.10733365928099542,7,3,15.0,11.309501607591729,48.9091374158459
4,0.0,0.0,,0.3672502040863037,5.85383790939838,0.003688258076205748,0.025118495664025957,0.025118495664025957,0.07355918813418671,108,1,82.0,4.55460072550102,30.70350738037335
9,1.0,0.0,,0.05910015106201172,6.130451202392578,-0.016947510323603577,-1.366103172302246,-1.366103172302246,-1.2775378227233887,1,3,13.0,25.009819331906588,100.76258241872925
23,0.0,0.0,,0.26455020904541016,1.851649522781372,-0.0022076193061436105,0.02596454881131649,0.02596454881131649,0.030800044536590576,18,2,34.0,27.61320311631957,157.8992667704954
13,0.0,0.0,,0.6300664515722367,0.3398500680923462,-0.0033795875763201998,0.23179735689081699,0.23179735689081699,0.2198936939239502,38,2,32.5,33.322906337798294,156.45305478646515
19,1.0,0.0,,0.18879985809326172,1.2581005096435547,-0.013024434536835272,-0.521521270275116,-0.521521270275116,-0.5092503428459167,25,4,11.25,19.86010233668156,86.61951641725724
7,0.0,0.0,,0.38845014572143555,0.37419986724853516,0.003987548270146421,0.20879919826984406,0.20879919826984406,0.2088438868522644,75,1,17.0,1.226611733207789,3.659408025181277
14,0.0,0.0,,0.4277501106262207,0.21989917755126953,0.004411672963091217,0.08172573149204254,0.08172573149204254,0.09851258993148804,104,1,53.0,32.815218610384456,201.44763962225545
26,0.0,0.0,,0.37620019912719727,3.4471957683563232,0.0026354744125333283,0.032990746200084686,0.032990746200084686,0.04165011644363403,104,1,67.0,33.72380746215558,178.6764184218572
6,0.0,0.0,,0.013600349426269531,29.706149578094482,-0.003144164116401285,-0.32501155138015747,-0.32501155138015747,-0.29900625348091125,4,0,0.0,0.0,0.0
22,0.0,0.0,,0.16120004653930664,1.2555992603302002,-0.0007510763378795298,-0.0008277587401561703,-0.0008277587401561703,-0.007569735569338709,23,1,24.0,6.150975524582118,67.70054971278194
4,0.0,0.0,,0.38444995880126953,2.2109484672546387,0.0031063116931799527,0.050285082310438156,0.050285082310438156,0.05816873908042908,116,3,12.333333333333334,30.931671521674144,123.05988346270821
4,0.0,0.0,,0.32739996910095215,0.6283996105194092,-0.00034679846332071404,0.0828932374715805,0.0828932374715805,0.09710007905960083,18,3,18.666666666666668,21.63712151590049,122.51184786851444
25,0.0,0.0,,0.9534000158309937,0.006200075149536133,0.00373977114994949,0.4213749893710145,0.4213749893710145,0.37127378122771487,58,2,38.0,14.068856169880966,219.11025033295962
12,1.0,0.0,,0.1735999584197998,0.21950006484985352,0.0006940482476629785,0.020190368860195835,0.020190368860195835,0.002175405134562547,55,1,18.0,1.164233027853637,19.79196147351181
17,1.0,0.0,,0.05305004119873047,12.040350198745728,0.001590892818359289,-0.13992221653461456,-0.13992221653461456,-0.1259063184261322,85,4,14.75,22.64571127557623,105.77694513374857
24,0.0,0.0,,0.24425005912780762,0.8838001787662506,0.0018264053483470885,0.10584913614468697,0.10584913614468697,0.12496250867843628,115,2,8.0,10.625557140663973,47.45641422686815
22,0.0,0.0,,0.4049496650695801,0.11079883575439453,0.0012966187015388188,0.21690525114536285,0.21690525114536285,0.1801813244819641,35,1,10.0,23.87161203023704,92.33003168831368
17,1.0,0.0,,0.07909965515136719,1.332550048828125,-0.010344243783503043,-0.29352906346321106,-0.29352906346321106,-0.32423749566078186,54,1,20.0,28.989642105271923,216.32426178294986
6,0.0,0.0,,0.09815001487731934,1.0287608735701603,-0.0001024359213557164,-0.018893579132536524,-0.018893579132536524,-0.014935322719461741,42,1,31.0,2.4439939392325902,39.203525587244
5,0.0,0.0,,0.5896000862121582,0.0026001930236816406,0.0021046278697486923,0.24214136600494385,0.24214136600494385,0.25372496247291565,116,1,9.0,47.011905461716346,123.09244011108233
6,0.0,0.0,,0.26489973068237305,1.45245361328125,0.0016405163804698976,0.054734903523045726,0.054734903523045726,0.055130470740167636,85,1,15.0,4.159626457697714,58.23477040776759
3,0.0,0.0,,0.09060001373291016,2.1636166810989375,-0.00017190603834812873,-0.14172554423666409,-0.14172554423666409,-0.11203756928443909,112,2,13.5,26.72772087948531,142.10721913327097
1,1.0,0.0,,0.21774983406066895,2.2819466553236305,-0.00018621904392777253,0.03415347470177545,0.03415347470177545,0.04614729661690564,64,3,16.0,13.710837716443066,72.82574523601261
3,0.0,0.0,,0.2805004119873047,0.19640016555786133,0.0013439079524998072,0.14887234568595886,0.14887234568595886,0.1433314085006714,74,2,19.0,11.570259134339999,48.82366435134434
1,1.0,0.0,,0.21110057830810547,3.7888307571411133,-0.0014601121332310672,0.008924761787056923,0.008924761787056923,-0.025774717330932617,38,2,15.0,9.218257878167769,43.132697085841066
26,0.0,0.0,,0.26744985580444336,0.08334970474243164,-0.00017504562272799556,0.1119547113776207,0.1119547113776207,0.10306251049041748,52,1,37.0,27.11794225749278,164.8512221972891
19,1.0,0.0,,0.05865001678466797,15.913996934890747,-0.008688868727644933,-0.6452130079269409,-0.6452130079269409,-0.6518498659133911,6,3,10.0,25.02976466322465,122.92048067514575
2,1.0,0.0,,0.22990012168884277,5.159250020980835,-0.018710753344737756,-0.31831220480111927,-0.31831220480111927,-0.40063594579696654,81,1,13.0,1.860048886943667,22.320586643324006
17,1.0,0.0,,0.10809993743896484,0.3457498550415039,-0.0024606330868266343,-0.05870294198393822,-0.05870294198393822,-0.041856229305267334,18,3,15.0,15.993949692181411,84.32369039879957
23,0.0,0.0,,0.16970014572143555,4.100897789001465,0.001770774896789175,-0.038611091673374176,-0.038611091673374176,-0.01969367265701294,75,2,19.5,26.60783689852633,190.7933847987139
22,0.0,0.0,,0.3012368986683507,0.5158662411474406,0.0014931799405077989,0.029882463634523557,0.029882463634523557,0.02778830932032683,110,1,17.0,8.43520423908199,101.38256305020079
23,0.0,0.0,,0.44604992866516113,0.4342010021209717,0.0028197149929637794,0.14566871523857117,0.14566871523857117,0.1442624032497406,110,3,30.333333333333332,27.382367339911102,203.2290525056259
7,1.0,0.0,,0.29130005836486816,15.631946086883545,-0.003270401470255767,-0.11754825176336826,-0.11754825176336826,-0.062300508220990425,31,2,14.5,15.296042617288924,33.72380546128887
26,0.0,0.0,,0.5174499750137329,0.04044997692108154,0.004502039172250205,0.20066022516315818,0.20066022516315818,0.1846430401007334,91,0,0.0,0.0,0.0
24,0.0,0.0,,0.37400007247924805,0.026999950408935547,0.001966238027209993,0.15718792378902435,0.15718792378902435,0.1737562119960785,112,3,9.666666666666666,17.034786602917535,94.38597968136831
17,1.0,0.0,,0.1164999008178711,4.0024542808532715,0.0019862157741221296,-0.011829616501927376,-0.011829616501927376,0.000862419605255127,84,2,30.5,13.819096103866144,161.3509941853065
7,1.0,0.0,,0.0,7.145501136779785,-0.0022675711547410693,-0.20097139477729797,-0.20097139477729797,-0.2044813632965088,0,1,36.0,24.230815198430367,77.76998061130719
13,1.0,0.0,,0.03810000419616699,15.980415940284729,-0.0009501556120424897,-0.24593740854507837,-0.24593740854507837,-0.23649431765079498,9,1,44.0,14.689327924921225,261.8698533019612
17,1.0,0.0,,0.051599979400634766,9.702046871185303,-0.0006988099253456867,-0.15048840641975403,-0.15048840641975403,-0.14509373903274536,1,1,9.0,32.509302502456265,101.09073749762051
14,0.0,0.0,,0.038899898529052734,3.6664505004882812,-0.012351228167215412,-0.4663603901863098,-0.4663603901863098,-0.4594625234603882,39,1,6.0,1.7088410569866923,7.62865874210764
1,1.0,0.0,,0.42364978790283203,0.08160066604614258,0.002019240559652531,0.23495401442050934,0.23495401442050934,0.20839351415634155,27,2,29.0,4.262037118295332,25.966790097263306
5,0.0,0.0,,0.5402998924255371,0.9015018939971924,0.0051604888013605825,0.17828154563903809,0.17828154563903809,0.17046871781349182,109,1,7.0,12.917252198954532,28.17956273059493
6,0.0,0.0,,0.16534996032714844,7.393373966217041,0.0017922589285560776,-0.10100788947863457,-0.10100788947863457,-0.09714492596685886,99,2,15.0,7.95632493775773,72.28234253971642
25,0.0,0.0,,0.460399866104126,0.4474000930786133,0.0035439890419167205,0.17023009316534057,0.17023009316534057,0.16781503998714942,106,3,14.333333333333334,15.128005271786767,93.5364611126899
21,0.0,0.0,,0.6548500061035156,0.21505022048950195,-5.6788271045757825e-05,0.32444391393253946,0.32444391393253946,0.3304423628293949,33,2,25.5,23.54130927849259,236.54419373149616
23,0.0,0.0,,0.011250019073486328,19.091851711273193,-0.02130762752438119,-0.7438415884971619,-0.7438415884971619,-0.7380188703536987,18,1,49.0,33.66551648513699,245.27678946395002
7,0.0,0.0,,0.17315006256103516,5.421047687530518,0.0016770773027285106,-0.018757225945591927,-0.018757225945591927,-0.0004373788833618164,106,2,7.0,27.287518698722046,122.25810478742159
22,0.0,0.0,,0.0330500602722168,3.1908488273620605,-0.0023549348390590626,-0.1417938768863678,-0.1417938768863678,-0.13642486929893494,2,1,116.0,4.407804508933998,26.40001220704254
2,0.0,0.0,,0.7456002235412598,0.054849863052368164,0.005019540252874769,0.28963515162467957,0.28963515162467957,0.23827511072158813,85,2,49.5,29.212083132693365,302.05886967461373
2,1.0,0.0,,0.2294001579284668,0.2519502639770508,0.0012090935132778233,0.08942819386720657,0.08942819386720657,0.07723751664161682,88,0,0.0,0.0,0.0
3,0.0,0.0,,0.13210010528564453,2.5014967918395996,-0.0017139452243244639,0.01884279027581215,0.01884279027581215,0.008350014686584473,2,2,26.0,17.313300164009156,55.98899967367599
23,0.0,0.0,,0.1736001968383789,0.5045514106750488,0.0017139452814914718,0.050807636231184006,0.050807636231184006,0.061974942684173584,116,1,77.0,10.09009347798014,54.873414797583905
7,0.0,0.0,,0.05740022659301758,3.9606003761291504,-0.019978090421540612,-0.9108420610427856,-0.9108420610427856,-0.8994562029838562,24,0,0.0,0.0,0.0
4,0.0,0.0,,0.24579977989196777,6.732600688934326,0.003790378007818908,-0.04463036730885506,-0.04463036730885506,-0.035100072622299194,100,2,54.0,37.93611768755894,247.0804803460917
16,0.0,0.0,,0.4709005355834961,0.1667485237121582,0.0018386704548457582,0.3039230406284332,0.3039230406284332,0.2870316505432129,99,1,33.0,25.890944890450843,134.04645519080245
4,0.0,0.0,,0.287600040435791,2.2232468128204346,0.0012576542245923493,0.03666418790817261,0.03666418790817261,0.06733757257461548,109,2,10.0,14.38678115962242,48.829808059206215
9,1.0,0.0,,0.2541999816894531,1.710893154144287,0.002739924797416315,0.06538059562444687,0.06538059562444687,0.09747523069381714,116,1,56.0,24.986058109663993,59.815370405271494
25,0.0,0.0,,0.1759500503540039,1.7650508880615234,-0.00019061927695082057,-0.02586541511118412,-0.02586541511118412,-0.04920002818107605,37,1,34.0,2.668802161378407,19.465096838647543
14,0.0,0.0,,0.4216499328613281,0.24069976806640625,0.004198876836984506,0.06894607841968536,0.06894607841968536,0.09228116273880005,106,1,51.0,32.815218610384456,201.44763962225545
2,1.0,0.0,,0.11650002002716064,4.381799936294556,-0.005964936010772777,-0.14819266806300888,-0.14819266806300888,-0.06283745169639587,11,0,0.0,0.0,0.0
2,1.0,0.0,,0.5531501770019531,0.573197603225708,0.0021924991006269097,0.14056344330310822,0.14056344330310822,0.13556891679763794,115,0,0.0,0.0,0.0
25,0.0,0.0,,0.09820008277893066,3.47540020942688,0.001197133264140171,-0.05660982057452202,-0.05660982057452202,-0.05181252956390381,75,1,64.0,35.52828420142187,187.22956843225455
23,0.0,0.0,,0.044899940490722656,0.6728811264038086,1.1343863740393455e-06,-0.010054747574031353,-0.010054747574031353,-0.011987149715423584,97,1,116.0,5.395704758708581,32.45226048415217
12,0.0,0.0,,0.20989990234375,5.22285008430481,-0.01107130182092681,-0.25604773433799416,-0.25604773433799416,-0.3048771421114604,18,0,0.0,0.0,0.0
19,0.0,0.0,,0.4960501194000244,1.4636473655700684,0.00391783901016173,0.14497575596866444,0.14497575596866444,0.15318626792807333,107,3,26.0,23.4775421098192,202.13952465653483
6,0.0,0.0,,0.4219999313354492,0.010749578475952148,-0.00022468726390483107,0.1753484308719635,0.1753484308719635,0.1624125838279724,38,3,10.333333333333334,13.645819009479348,81.86256391540869
19,0.0,0.0,,0.25390005111694336,0.414947509765625,0.00127690019092898,0.0916874036192894,0.0916874036192894,0.09288132190704346,29,0,0.0,0.0,0.0
19,1.0,0.0,,0.8099498748779297,0.044899940490722656,0.006367081774335293,0.367934912443161,0.367934912443161,0.37058740854263306,101,3,19.333333333333332,18.640358374863524,125.59743277191819
4,0.0,0.0,,0.03900003433227539,12.699185132980347,-0.0005860846875377714,-0.16218139231204987,-0.16218139231204987,-0.17384982109069824,97,1,15.0,18.078156430836145,64.02930901353939
9,0.0,0.0,,0.039949893951416016,0.8870506286621094,-0.002043105713118378,-0.04103265256963225,-0.04103265256963225,-0.03183151912270932,30,1,25.0,1.330998879271237,20.98492459011997
18,1.0,0.0,,0.2308502197265625,0.7598929405212402,0.002289453163267595,0.05108967795968056,0.05108967795968056,0.06496894359588623,88,1,35.0,21.37922359588583,58.064095753047916
13,1.0,0.0,,0.06885004043579102,0.2747015953063965,0.00015935329158338032,0.015146100622975929,0.015146100622975929,0.016262471675872803,73,1,16.0,1.7745385228681716,5.13889214113565
22,0.0,0.0,,0.29559993743896484,1.2769482135772705,0.002851752077302831,0.05918816477060318,0.05918816477060318,0.04898765683174133,102,2,16.5,18.35804912537853,77.72051929049084
6,0.0,0.0,,0.17564988136291504,6.949727296829224,0.0009892233579134142,-0.09194557279603094,-0.09194557279603094,-0.07697145839532216,106,1,23.0,9.994295282016079,107.86787001873711
