participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
26,0.0,0.0,,0.4797496795654297,0.1663506031036377,0.000575102044213389,0.27029183506965637,0.27029183506965637,0.268228143453598,286,3,32.0,26.49131832375188,131.00565257049564
16,1.0,0.0,,0.4286003112792969,51.554709672927856,0.002239253085163112,-0.053879186511039734,-0.053879186511039734,-0.05518461391329765,327,1,32.0,21.705633536275265,85.21611986260525
22,0.0,0.0,,0.6933999061584473,4.872550010681152,0.0012865256827266683,0.2632531378449512,0.2632531378449512,0.24921305209213163,316,2,10.0,17.689585987202964,129.77973961454256
26,0.0,0.0,,0.6174502372741699,12.939931869506836,-0.0010095234296821835,0.04803289473056793,0.04803289473056793,0.05583706125617027,58,6,32.5,20.949385707261154,178.36945364583323
7,0.0,0.0,,0.2939004898071289,14.995168685913086,0.0007369153023866283,0.025204377248883247,0.025204377248883247,0.023443760350346565,284,1,70.0,28.014020904726305,130.19032893086634
24,1.0,0.0,,0.1633000373840332,10.142037391662598,-6.030842351798785e-05,-0.01074487529695034,-0.01074487529695034,-0.005476039368659258,150,3,20.666666666666668,33.75750537498035,183.07511896673768
21,1.0,0.0,,1.270550012588501,0.20324969291687012,0.0031344473091884204,0.7559448286932724,0.7559448286932724,0.7157948617362581,283,3,43.333333333333336,27.46742562654383,283.0867622592611
22,0.0,0.0,,0.06909990310668945,7.12265157699585,-0.0007455235051540848,-0.21232631493683288,-0.21232631493683288,-0.207347930205356,25,3,15.333333333333334,14.149267533464302,91.88353331606743
21,1.0,0.0,,0.07520008087158203,35.926992535591125,-0.0013872648763221672,-0.37560860983797817,-0.37560860983797817,-0.36372004309190586,58,4,32.75,18.773862770240036,186.52518133964998
5,0.0,0.0,,0.3781003952026367,0.6627998352050781,-0.0002848371517998616,0.006055507343262434,0.006055507343262434,-0.026036905124783516,169,2,30.5,32.554683468891795,219.23482859421466
21,0.0,0.0,,0.2449502944946289,10.685794591903687,-0.0006371737470334505,-0.19252419471740723,-0.19252419471740723,-0.20213234424591064,57,2,14.5,22.38265939208205,99.36997499132427
24,0.0,0.0,,0.16634976863861084,66.38492047786713,-0.0015723058099493873,-0.29042240735195596,-0.29042240735195596,-0.29885201724831034,71,5,13.0,21.3864080614403,129.14406453343707
9,1.0,0.0,,0.21444988250732422,20.730154156684875,0.0008086233296092426,-0.106706617927017,-0.106706617927017,-0.10459593929694373,297,4,10.0,14.00019323138591,101.3493435231303
22,0.0,0.0,,0.7194501161575317,0.0,5.098121374714038e-05,0.4729417156772453,0.4729417156772453,0.4649348765312629,148,4,12.5,10.447601840867797,45.03128533362944
21,1.0,0.0,,0.2689998149871826,198.9360193014145,0.0013992239233153747,-0.5577898523052868,-0.5577898523052868,-0.5189262026573821,80,4,24.5,23.03712170493895,161.60681260279944
24,0.0,0.0,,0.20531258412769837,21.856845021247864,-0.0009633377668017154,-0.12081875720945727,-0.12081875720945727,-0.12743987974913226,77,7,13.571428571428571,13.440421799022317,69.39400599022717
16,0.0,0.0,,0.2182002067565918,4.993499755859375,-0.00909908768996379,-1.3854397528645706,-1.3854397528645706,-1.3748541479791154,109,7,20.142857142857142,17.508022483982373,111.5571483771296
14,0.0,0.0,,0.1253499984741211,0.6950998306274414,-0.00018339195225527654,-0.1485290676355362,-0.1485290676355362,-0.14467601478099823,285,1,20.0,37.51745284807178,150.91507682307855
6,0.0,0.0,,0.6047502756118774,5.127499938011169,-0.003446602011590404,-0.011698604297905075,-0.011698604297905075,-0.070202090231775,127,5,15.6,29.347026872723188,174.74938822151861
23,0.0,0.0,,1.1280500888824463,0.5530486106872559,0.002476206096956495,0.5292965694635856,0.5292965694635856,0.5191787628360899,356,2,46.0,17.915054133079476,141.87436022923495
4,0.0,0.0,,0.558650016784668,11.427094221115112,0.0002598799378135823,0.12684714794158936,0.12684714794158936,0.14220008254051208,203,10,21.7,21.16790440284696,118.17896774983429
1,1.0,0.0,,0.19369995594024658,33.854753375053406,-0.0008788918283758061,-0.1462085622699321,-0.1462085622699321,-0.16663816286169966,26,4,38.0,18.682548984667452,92.19928459229651
13,1.0,0.0,,0.4973371600316572,6.138999938964844,-0.0026914656084698133,-0.11051799569811135,-0.11051799569811135,-0.15189240894974537,177,2,44.5,12.780034243733008,159.4117085207673
19,0.0,0.0,,0.5450499057769775,25.917315244674683,0.0005779469053690673,-0.05501917730860349,-0.05501917730860349,-0.06102459974910902,336,3,36.666666666666664,10.731584899856138,106.89760100590661
22,0.0,0.0,,0.7224999666213989,0.008199930191040039,0.000930826915133135,0.34136258387098123,0.34136258387098123,0.32929281992086024,172,3,18.333333333333332,10.136152549230228,45.10281393778487
24,1.0,0.0,,0.12814998626708984,264.03424525260925,-0.007713915612815846,-2.010185718536377,-2.010185718536377,-1.9651193618774414,36,2,24.0,33.51737863435109,155.20812725420424
22,0.0,0.0,,0.18989944458007812,1.3810503482818604,-0.001545639662392093,-0.013291126117110252,-0.013291126117110252,-0.02731989696621895,270,1,46.0,5.044635131450014,18.54199455543696
17,1.0,0.0,,0.0,1.4093999862670898,-0.0008683749772756897,-0.93305504322052,-0.93305504322052,-0.9123543500900269,0,4,31.75,25.06821314259966,184.10281713117791
14,0.0,0.0,,1.4015498161315918,0.24070024490356445,0.00443693488954395,0.6005979863201537,0.6005979863201537,0.5947331021300979,322,3,39.333333333333336,19.588457995110215,124.53149275617572
15,1.0,0.0,,0.0,233.56271439790726,0.002146044102688105,-0.8792081548720181,-0.8792081548720181,-0.8675519662984409,0,6,20.5,17.766295978860395,100.37219935462792
21,0.0,0.0,,0.0,249.32896041870117,0.0007779143496244109,-0.856764429757575,-0.856764429757575,-0.8248672870375355,0,2,15.0,11.831377261873524,69.71470723399449
6,0.0,0.0,,0.7975499629974365,1.1431467173850698,0.002433559598652554,0.060081590791376385,0.060081590791376385,0.060987647862531524,331,5,26.8,21.78304914304944,134.28010228219165
24,0.0,0.0,,0.4214498996734619,0.028349876403808594,0.0007854082113843122,0.24264217913150787,0.24264217913150787,0.23720872402191162,302,2,9.5,19.174018931986176,122.065421005344
4,0.0,0.0,,0.4308500289916992,30.513208150863647,0.0014895555114020494,-0.08896841108798981,-0.08896841108798981,-0.0952826514840126,282,8,28.125,31.623264055749026,175.83640768500985
23,0.0,0.0,,0.4267001152038574,0.24144935607910156,0.0008198010938386998,0.13867338001728058,0.13867338001728058,0.13557817041873932,356,1,174.0,5.685066628180629,30.015328587585607
7,0.0,0.0,,0.43815040588378906,2.972984790802002,0.0008384301573331236,0.16277334094047546,0.16277334094047546,0.1578502506017685,303,1,51.0,28.014020904726305,130.19032893086634
6,0.0,0.0,,0.3471500873565674,5.411039972305297,0.0017679094974626234,0.0420859656414064,0.0420859656414064,0.0558099057691466,336,3,38.666666666666664,8.81837087040851,74.69510661255062
18,1.0,0.0,,1.4968500137329102,0.09835004806518555,0.0015867230893844393,0.5639420086596193,0.5639420086596193,0.5792829446170641,242,5,36.6,23.299575172184674,206.41672428053707
25,0.0,0.0,,0.4094317176125264,0.740149974822998,-0.00013548868834692223,0.016828297566966844,0.016828297566966844,0.012443713001582925,316,2,45.5,25.88566074554125,258.8357267522391
23,0.0,0.0,,0.4662003517150879,4.590699672698975,-0.0022188553040950526,-0.031126348301768303,-0.031126348301768303,-0.04508255794644356,282,2,19.0,26.72589785813653,82.13500188262374
24,1.0,0.0,,0.1979999542236328,6.721065044403076,0.00014987833119456436,0.012428010813891888,0.012428010813891888,0.006486830301582813,242,3,12.333333333333334,26.725778670609913,119.37102162054823
26,0.0,0.0,,0.18284988403320312,2.133349657058716,-0.0010999988315508241,-0.07047908753156662,-0.07047908753156662,-0.07522601634263992,172,3,23.0,26.49131832375188,126.16792794141168
24,1.0,0.0,,0.2719998359680176,128.2158546447754,-0.009877346842490578,-1.5225220918655396,-1.5225220918655396,-1.4990174770355225,85,2,42.5,33.51737863435109,155.817561471825
14,0.0,0.0,,0.65274977684021,1.5465502738952637,-0.00011161167770342678,0.29796755080129583,0.29796755080129583,0.2716771470921119,222,2,16.0,15.615637559643238,72.437439185225
22,0.0,0.0,,0.4652998447418213,19.974644541740425,-0.001436500378550634,0.007129463161073145,0.007129463161073145,0.0038060857861897993,67,5,7.0,12.268297289973418,55.760206562315055
4,0.0,0.0,,0.43359994888305664,57.37220025062561,-0.005182096973590164,-0.2361910492181778,-0.2361910492181778,-0.2397739142179489,216,3,18.666666666666668,21.366269564885126,96.3623907236648
23,0.0,0.0,,0.30065011978149414,7.1991026401519775,0.0005105198605040904,0.014938764879349567,0.014938764879349567,0.004607187900618609,314,8,22.875,21.465029677539498,126.52359263580828
6,0.0,0.0,,0.8677000999450684,1.5471952794349355,0.00040019168827160225,0.2938708043565937,0.2938708043565937,0.2973785633691932,160,5,30.8,20.402129107275126,178.1536151572947
24,1.0,0.0,,0.3538999557495117,2.2427990436553955,0.000474333413880953,0.011154918000102043,0.011154918000102043,0.025091316550970078,354,3,14.666666666666666,27.220491356897057,135.21993010614435
19,1.0,0.0,,1.2982001304626465,0.12864971160888672,0.0028192252809917367,0.8418197631835938,0.8418197631835938,0.8120413422584534,183,3,34.0,22.138752048531956,203.39334757530813
14,0.0,0.0,,0.25005006790161133,10.873991409505013,0.0003563124216179409,0.019902338834703805,0.019902338834703805,0.018136333043173327,166,5,21.8,8.913761234478045,27.51358229697457
1,1.0,0.0,,0.26669979095458984,11.918309450149536,-0.0007961332076621741,-0.029542706259826322,-0.029542706259826322,-0.02712666449725141,138,6,17.5,4.954224521539536,49.88752573222382
9,1.0,0.0,,0.7878999710083008,32.9819061756134,-0.004192642518647125,0.09553419408344087,0.09553419408344087,0.05819433861650256,226,5,15.4,16.029330589474558,68.61549658582076
7,1.0,0.0,,0.4530501365661621,2.4600985050201416,0.00040358205414634104,0.15108454895286666,0.15108454895286666,0.150181056351722,165,1,16.0,26.62588757294237,80.02732350032674
12,1.0,0.0,,0.5580000877380371,6.160948872566223,-0.001390254933297214,0.08296577619905231,0.08296577619905231,0.08331523124568586,150,6,12.333333333333334,16.89084321156534,86.143181819969
25,0.0,0.0,,0.5180501937866211,6.871846437454224,-0.0002956672229388608,0.05647223069220364,0.05647223069220364,0.0667971338409199,81,5,37.0,24.10656155025806,185.9709144976131
17,1.0,0.0,,0.25800013542175293,4.462001323699951,-0.00010626087003528334,-0.03431013599038124,-0.03431013599038124,-0.010454426519572735,67,2,55.0,35.000761832690166,289.6537702387101
14,0.0,0.0,,0.6866002082824707,0.07415008544921875,0.0013669820036234343,0.25241750478744507,0.25241750478744507,0.248080313205719,322,3,10.666666666666666,16.60116405006793,103.30421388633452
22,0.0,0.0,,0.23710012435913086,0.06989932060241699,0.00041101967950831885,0.12425280218364812,0.12425280218364812,0.12253635862599248,36,2,172.0,1.8899745876304324,12.269443116630544
14,0.0,0.0,,0.6434998512268066,0.013700008392333984,0.001102886962917689,0.28341755270957947,0.28341755270957947,0.274486780166626,332,1,32.0,15.83201366916422,34.585337424743514
7,1.0,0.0,,0.22070002555847168,16.356952285766596,0.00013807377087553837,-0.04692563289353827,-0.04692563289353827,-0.019563577486121152,311,5,10.4,13.478755538015102,68.9189312275082
8,1.0,0.0,,0.5678501129150391,0.5567998886108398,4.6519753024013865e-05,0.21585419865883365,0.21585419865883365,0.20803215327930205,263,3,22.666666666666668,15.77463070634375,105.8302552139022
26,0.0,0.0,,0.1894998550415039,165.9179072380066,-0.006709689439122741,-0.6870087385177612,-0.6870087385177612,-0.6724478602409363,75,2,35.5,25.439251546946096,158.99055109648322
21,1.0,0.0,,1.0819501876831055,19.01964843273163,-0.003925782093690753,0.3134279979043314,0.3134279979043314,0.3220286050024311,48,5,20.4,19.132519946493375,110.03637412959333
5,0.0,0.0,,1.071699857711792,12.46370267868042,-0.0015056430756640196,0.12149065649476037,0.12149065649476037,0.11169127499835094,187,5,8.0,28.86033660198651,142.0665355454357
5,0.0,0.0,,0.2373499870300293,232.11894190311432,-0.003595132407320692,-1.5277222091076421,-1.5277222091076421,-1.5082340980649085,11,4,10.0,20.475969961790728,111.27503733562037
23,0.0,0.0,,0.05064964294433594,6.142500162124634,-0.008539206212900441,-0.7789213759224621,-0.7789213759224621,-0.8155030374941619,48,2,43.5,34.84979056861202,254.81684938918715
14,0.0,0.0,,0.30049991607666016,82.64724814891815,-0.00735549695203837,-0.6876925290131769,-0.6876925290131769,-0.6794929354359956,177,2,9.5,10.800769621543445,46.51812567645589
25,0.0,0.0,,0.5585500001907349,42.908993893085935,0.0015627740425559482,-0.09775228059592367,-0.09775228059592367,-0.11034170294774788,319,5,34.0,16.67479506724367,165.65335357305852
5,0.0,0.0,,0.4629499912261963,26.685056447982795,0.0011346431455126645,-0.06730872776661934,-0.06730872776661934,-0.04559368699857245,352,5,10.4,25.05016199322452,125.34943764224468
6,0.0,0.0,,0.3698000907897949,15.595136642456055,-0.0006383494419225818,-0.012772704474627972,-0.012772704474627972,-0.02629118412733078,32,5,18.2,14.75995303900378,112.54597045567259
23,0.0,0.0,,0.6901497840881348,0.05189990997314453,0.0011462296024997037,0.3542623519897461,0.3542623519897461,0.3487412929534912,309,5,23.0,27.35597493811225,147.16745047965853
21,1.0,0.0,,0.49109935760498047,1.5748095512390137,0.0005162120168064195,0.14926591515541077,0.14926591515541077,0.13627363741397858,227,6,17.5,19.740616094093333,138.14661925655443
24,0.0,0.0,,0.82135009765625,0.017400026321411133,0.0007426150415307687,0.2910426347529521,0.2910426347529521,0.27315820670275953,349,2,20.0,19.282368483765687,139.79162697364075
18,1.0,0.0,,0.19059991836547852,43.48737621307373,-0.00044598668082917065,-0.11151798069477081,-0.11151798069477081,-0.11327604949474335,125,2,14.5,9.746186213785641,97.27535559786921
25,0.0,0.0,,0.1894998550415039,123.80021286010742,-0.006519002384998811,-0.6470254021866315,-0.6470254021866315,-0.6473595240239065,182,4,25.0,18.362804580640507,123.60306636084817
14,0.0,0.0,,0.2068498134613037,221.20730566978455,-0.004798847686520849,-1.1467531295049758,-1.1467531295049758,-1.125939225342909,78,2,27.5,4.6070540650760385,94.07366974710136
1,1.0,0.0,,0.22764992713928223,5.714400053024292,-0.00890487826136478,-0.6123658992997072,-0.6123658992997072,-0.6523916093956348,201,6,14.833333333333334,4.0897810851511585,40.99289630820406
21,0.0,0.0,,0.5126500129699707,39.96336816038405,0.0017060706986491317,-0.09550264235638103,-0.09550264235638103,-0.09588310017595625,337,3,12.0,11.441226533012284,61.73454621569308
22,0.0,0.0,,0.5599000453948975,0.29016610114805097,0.001176478644704645,0.26433291355101,0.26433291355101,0.2364578967150122,333,1,12.0,2.9506992793601245,32.45769207296095
15,0.0,0.0,,1.2252999544143677,0.6784003973007202,6.850373709505947e-05,0.5512906331308082,0.5512906331308082,0.5279819257535,263,4,8.0,10.89519311020877,66.91280844839149
26,0.0,0.0,,0.2681002616882324,13.204450368881226,-0.0005185846920242224,-0.08122830092906952,-0.08122830092906952,-0.08296304941177368,187,4,27.0,24.919095480200728,145.56333636470012
2,1.0,0.0,,0.17879998683929443,10.62330162525177,-0.00025403371208458197,-0.059869276709249374,-0.059869276709249374,-0.05738788670387822,59,2,33.5,5.276014699206997,25.402901531230114
17,1.0,0.0,,0.35269999504089355,0.6233490299671254,0.0005703019834988121,0.1365338916204223,0.1365338916204223,0.12281929892232886,245,5,24.2,27.65811187620534,123.4016131515048
2,0.0,0.0,,0.7615000009536743,0.6438506841659546,0.0007027468693763688,0.39390734965059937,0.39390734965059937,0.38586367839207963,223,8,21.375,15.865324402107042,121.95686580578828
25,0.0,0.0,,1.0816501379013062,0.49335808650221935,0.00042490646452350594,0.5480466057606438,0.5480466057606438,0.5444267985141107,162,5,49.8,17.342199913593568,174.68798952310033
21,1.0,0.0,,0.051199913024902344,113.85575520992279,-0.0044025364507901815,-0.7844488467155051,-0.7844488467155051,-0.7676497204908944,15,5,26.6,16.101411789923468,128.92532796327362
25,0.0,0.0,,0.32788159630515334,9.977856755256653,0.00022588216633459297,-0.09394464906858128,-0.09394464906858128,-0.0983297372191375,150,4,45.75,24.926046013277265,233.48394216432553
15,0.0,0.0,,0.45194995403289795,42.77720409631729,-0.0005853439406693605,-0.11621684637390264,-0.11621684637390264,-0.13859615425395844,82,4,19.75,27.43187322447294,216.14781244344908
15,1.0,0.0,,0.5935502052307129,1.8821467161178589,0.00040889895538446256,0.14891661081661364,0.14891661081661364,0.1536712298243253,255,5,19.6,25.068842488682108,125.13740049534404
14,0.0,0.0,,0.42329978942871094,2.9391002655029297,-0.0020952461847253876,-0.010116819574051545,-0.010116819574051545,-0.03350064821560363,183,1,7.0,8.079130696834717,38.58258436984879
17,1.0,0.0,,0.16145014762878418,4.160797834396362,-0.0006762082174379348,-0.043681371957063675,-0.043681371957063675,-0.04986722394824028,39,3,20.666666666666668,19.884764431928634,126.6474585985493
24,0.0,0.0,,0.33265018463134766,3.417588472366333,0.0004893000745393337,0.1100553497672081,0.1100553497672081,0.10827189683914185,251,9,9.555555555555555,22.084094540518727,120.53497467525777
24,1.0,0.0,,0.26830029487609863,11.966849207878113,-0.005037160530714133,-0.30608752728844224,-0.30608752728844224,-0.33060195079837934,257,2,43.0,3.976625651234124,41.04484869911014
3,1.0,0.0,,0.14280009269714355,45.96027112007141,0.0005145008991758269,-0.20701574861836367,-0.20701574861836367,-0.206637139769568,287,4,31.25,20.90177619689419,109.48734311846852
12,1.0,0.0,,0.25530004501342773,1.5899500846862793,-0.0006760785175379848,-0.03457346867446472,-0.03457346867446472,-0.06079331383375864,106,3,11.0,15.413637147540916,75.52350607208068
14,0.0,0.0,,0.0,328.10973584651947,-0.0003773160088247779,-1.3997688503826367,-1.3997688503826367,-1.3636050257349592,0,4,10.75,16.324123462256043,80.30588778130591
7,1.0,0.0,,1.2632999420166016,0.11689996719360352,0.0023631826306247054,0.8818846344947815,0.8818846344947815,0.8753848671913147,251,4,8.5,21.833290879416168,110.89797817534684
15,0.0,0.0,,1.4365501403808594,0.751449704170227,0.00391683459099189,0.8554105701900664,0.8554105701900664,0.8171953696034029,351,4,19.25,14.365544576788325,94.36263469262133
24,0.0,0.0,,0.4407501220703125,0.040599822998046875,0.0003449254785922474,0.22916145622730255,0.22916145622730255,0.2179936170578003,233,6,9.666666666666666,23.712137864663827,140.82098351775133
25,0.0,0.0,,0.0,392.67588835954666,-0.0005566284545739487,-1.4123863955171836,-1.4123863955171836,-1.3796381619347589,0,3,59.0,34.42564141080204,281.3570695087928
1,1.0,0.0,,0.1327500343322754,178.03005266189575,-0.0025964775744475805,-0.914759121689142,-0.914759121689142,-0.9147739524762409,1,4,10.75,9.204270326824641,51.56219306088423
18,1.0,0.0,,0.7149500846862793,6.261149168014526,-0.0029521334272024397,0.19999797642230988,0.19999797642230988,0.16867397725582123,258,4,8.75,19.638296599378787,73.24087132585659
26,0.0,0.0,,0.5677504539489746,5.724194765090942,0.0009512602591393618,0.20211851596832275,0.20211851596832275,0.21113061904907227,356,5,25.4,25.606025172313004,144.9989216636063
7,1.0,0.0,,0.22790002822875977,24.392488384246846,4.5343675388133e-05,-0.06480125352448109,-0.06480125352448109,-0.06397847808998028,240,5,8.0,11.2718364550516,60.637018277372626
23,0.0,0.0,,0.44514989852905273,2.348295211791992,0.0005795636631977534,0.12102828919887543,0.12102828919887543,0.11958924680948257,268,5,20.6,26.62070642570985,122.69980246961161
23,0.0,0.0,,0.3737499713897705,26.175301551818848,0.0014087475707366826,-0.0001920278009492904,-0.0001920278009492904,0.004534762818366289,281,5,31.0,29.53643841641165,219.96830999528612
6,0.0,0.0,,0.3622000217437744,67.63625133037567,-0.003005929315092047,-0.35188390661020574,-0.35188390661020574,-0.33588841504148204,108,2,25.5,26.298993998893067,156.58668533435147
3,0.0,0.0,,0.28170013427734375,8.966894388198853,0.0004955356619832311,-0.0006263022329293046,-0.0006263022329293046,0.004800651384436566,274,6,11.0,19.3881604177528,94.30027403301536
24,0.0,0.0,,0.11405003070831299,60.252933621406555,-0.0017703170944305413,-0.30399749342466936,-0.30399749342466936,-0.3017642837791627,100,4,9.25,21.666432635444657,143.18735100638366
22,0.0,0.0,,0.42479991912841797,102.4498485326767,-0.0062306537673468354,-0.5149086697094915,-0.5149086697094915,-0.5087527406834286,140,1,32.0,0.6300201703246356,6.128230099856418
15,0.0,0.0,,1.063620905722341,10.977035762632596,0.0041315983456514885,0.3994464910998732,0.3994464910998732,0.4226244998898901,317,3,20.333333333333332,14.034179029398246,112.22325912951328
25,0.0,0.0,,0.11405014991760254,95.07966911792755,-0.0024845295287224353,-0.4219643037860133,-0.4219643037860133,-0.41956386738739093,11,5,37.4,12.790202148103205,143.68497577493622
25,0.0,0.0,,0.6756651043891906,0.08424997329711914,-6.732106998147664e-05,0.26913812247311036,0.26913812247311036,0.25822829681894055,337,2,24.0,25.772149575149967,241.45678262969133
13,1.0,0.0,,0.6124496459960938,3.1589300472002755,0.000263098007484367,0.15314246826813,0.15314246826813,0.125893446414367,143,5,24.6,14.73629407232768,121.18965469000591
5,0.0,0.0,,0.32940006256103516,24.781705498695374,-0.0011618826519450203,-0.1301365359490659,-0.1301365359490659,-0.13891311313795007,15,5,22.2,28.222194109181157,187.64775278586288
9,1.0,0.0,,0.8824498653411865,0.0224001407623291,0.0024334236944635337,0.4867157101297245,0.4867157101297245,0.4663014615748562,345,3,41.333333333333336,9.17867361932854,32.531393711168725
1,1.0,0.0,,0.22160005569458008,4.504199147224426,0.0006755861847276086,-0.0020327634838114934,-0.0020327634838114934,-0.01221225080947279,351,3,10.666666666666666,13.101913069074419,67.27387695357326
24,0.0,0.0,,0.32669997215270996,5.292895793914795,0.0011836887692806448,0.09213574975728989,0.09213574975728989,0.09389130771160126,290,3,38.666666666666664,21.548201136143103,105.88473086049741
