trial_id,model_name,params,avg_f1,std_f1,avg_kappa,std_kappa,avg_accuracy,std_accuracy,f1_overall,kappa_overall,accuracy_overall,balanced_accuracy,roc_auc_overall,weighted_roc,roc_avg,confusion_matrix,y_pred,y_actual
444,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
361,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
347,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
399,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
401,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
403,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
338,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
408,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
335,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
413,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.26326530612244897, 'n_estimators': 85}",0.568373274700906,0.0806397411344341,0.16193438256229473,0.15026726447924518,0.5812698870157996,0.07462083139141325,0.5622736441673981,0.1322817909779903,0.566742944317315,0.5660522273425499,"{0: 0.5761951310338407, 1: 0.5761951310338407}","{0: 0.5761951310338407, 1: 0.5761951310338407}",0.5761951310338407,"[[303 348]
 [220 440]]",[1. 0. 0. ... 0. 0. 1.],[1. 1. 1. ... 0. 0. 0.]
