participant,study_status,scene_familiarity,recall_status,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
22,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,1,7.5,11.91822685984244,25.05876190429203
9,1.0,0.0,,2,8.0,3.4416713884913595,15.930884439961034
22,0.0,0.0,,1,8.0,6.307549479088679,14.556600044648615
21,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,2,8.75,2.6809860816074274,15.402275221974351
16,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,2,9.0,2.9577756422621855,13.873965167724446
4,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,1,8.0,6.897591146580416,17.651311617965664
13,1.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,8.5,3.130402768927077,18.98758387914414
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
22,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,0,0.0,0.0,0.0
15,1.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,1,7.0,4.08260761624911,19.07706036396269
4,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,2,9.25,6.87834931263176,26.694414267394734
6,0.0,0.0,,1,8.5,2.344533285283399,12.35056699094036
18,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,1,12.5,5.57414860040645,24.140264635456653
23,0.0,0.0,,2,7.25,3.666524982133138,16.989688523771974
24,1.0,0.0,,1,10.0,2.2373860223751287,12.743944131175994
26,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
14,0.0,0.0,,1,7.5,9.25896316858049,10.231483032142938
22,0.0,0.0,,2,8.0,3.7143526588068427,19.67916952680666
4,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
19,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.5,9.25896316858049,10.231483032142938
1,1.0,0.0,,1,9.5,3.739142382598437,22.339777463902955
9,1.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
12,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,1,7.5,3.5404603087622233,16.65620838075882
14,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,2,12.0,3.382698792677564,17.655150424568028
8,1.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,1,7.0,2.370808309372772,12.538616321542552
5,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,2,9.5,3.5148024716895137,9.778262467177399
25,0.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,1,10.5,1.53821016202608,12.63016805800726
18,1.0,0.0,,1,12.0,3.6091363260601232,25.43704829474794
25,0.0,0.0,,1,12.0,5.076104902161073,20.17825769390501
14,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,1,7.0,3.303674431065903,18.329181875526054
21,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,2,10.75,5.172441831090429,22.151166804229963
2,1.0,0.0,,1,11.0,5.344598965568419,24.544452737746226
17,1.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,1,7.0,7.787800571031965,31.077545167268426
15,1.0,0.0,,1,9.0,3.7403221909139535,22.61579052256323
14,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,0,0.0,0.0,0.0
12,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.0,2.919447984136573,10.722008364503797
7,1.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,1,10.0,3.0142293244898406,19.651699212562725
18,1.0,0.0,,1,12.0,3.6091363260601232,25.43704829474794
26,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,2,11.5,2.667322099446598,17.243878237703903
23,0.0,0.0,,2,9.5,2.9577756422621855,14.2200361219794
23,0.0,0.0,,2,9.0,2.9577756422621855,13.873965167724446
6,0.0,0.0,,1,8.0,3.5295043921981852,20.80239875788746
3,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,1,7.0,4.08260761624911,19.07706036396269
22,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,1,14.0,5.57414860040645,24.518828361172616
13,1.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,8.0,6.307549479088679,14.556600044648615
6,0.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,1,7.5,4.731848741070685,9.688138465394466
6,0.0,0.0,,1,8.0,3.529790292440092,15.071271232722228
15,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,1,8.0,3.4534878775174174,19.72428263386395
24,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,1,7.0,4.324179415825486,22.62061383915018
6,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,1,7.0,4.324179415825486,22.62061383915018
22,0.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,1,8.0,4.708007586986607,14.494987972716933
7,0.0,0.0,,1,9.0,4.0158585503654205,20.630492197951003
24,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,1,7.0,3.8174901920559474,18.586122795807242
14,0.0,0.0,,1,7.0,2.919447984136573,10.722008364503797
14,0.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,2,8.75,2.6809860816074274,15.402275221974351
23,0.0,0.0,,1,9.5,3.3982558692061686,22.636729843564385
8,1.0,0.0,,0,0.0,0.0,0.0
10,1.0,0.0,,0,0.0,0.0,0.0
11,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,1,7.0,4.477117743059004,19.767317787137742
4,0.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,0,0.0,0.0,0.0
12,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,1,10.0,2.5071485016493233,20.950700766918622
15,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,2,8.75,2.6809860816074274,15.402275221974351
22,0.0,0.0,,0,0.0,0.0,0.0
12,0.0,0.0,,0,0.0,0.0,0.0
12,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,1,9.0,3.536811523946629,24.777545263655234
16,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,2,8.25,3.411943296639702,20.824978803018855
6,0.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,1,9.0,6.148493208962679,21.30509141282043
25,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,1,10.5,1.53821016202608,12.63016805800726
23,0.0,0.0,,1,9.0,3.536811523946629,24.777545263655234
26,0.0,0.0,,1,16.5,8.047901488316553,34.23413821970349
9,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,2,8.25,3.411943296639702,20.824978803018855
17,1.0,0.0,,1,7.5,3.5404603087622233,16.65620838075882
23,0.0,0.0,,2,7.25,3.666524982133138,16.989688523771974
12,1.0,0.0,,1,8.5,2.7158198082012595,14.174001384487205
2,1.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,1,7.0,4.561164565443121,19.34884730174577
18,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,2,8.25,3.411943296639702,20.824978803018855
23,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
19,1.0,0.0,,1,8.0,3.582308010474411,11.90021138583668
13,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,1,10.5,7.91859150945475,34.11428498737356
14,0.0,0.0,,1,7.0,2.919447984136573,10.722008364503797
15,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,1,11.0,5.344598965568419,24.544452737746226
19,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,1,7.5,2.8449945402657284,15.798162729833468
13,1.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
24,0.0,0.0,,0,0.0,0.0,0.0
13,1.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,0,0.0,0.0,0.0
12,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.0,2.919447984136573,10.722008364503797
22,0.0,0.0,,2,8.0,3.7143526588068427,19.67916952680666
13,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,2,9.5,3.305758935759938,17.5703391309818
6,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
12,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,1,12.0,3.6091363260601232,25.43704829474794
14,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,0,0.0,0.0,0.0
16,1.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,1,8.0,3.1299262371675636,15.475253290042025
25,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,1,10.0,2.2373860223751287,12.743944131175994
19,1.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,3,7.333333333333333,5.460245964667021,18.362918679235495
4,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,1,9.0,4.217139237262599,20.819304967609472
3,1.0,0.0,,1,9.0,2.8992476959414386,19.08318874461412
2,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,7.0,4.710565898716458,18.306302981624157
9,0.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,1,7.0,3.303674431065903,18.329181875526054
24,1.0,0.0,,1,10.0,2.2373860223751287,12.743944131175994
25,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,1,9.0,4.645869617458768,24.311980363067214
1,1.0,0.0,,1,10.0,3.0142293244898406,19.651699212562725
3,0.0,0.0,,0,0.0,0.0,0.0
19,0.0,0.0,,2,8.25,3.411943296639702,20.824978803018855
18,1.0,0.0,,1,7.0,4.561164565443121,19.34884730174577
13,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
13,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
10,1.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,8.0,6.307549479088679,14.556600044648615
24,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
4,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,1,9.0,3.725714886517573,22.508808225440895
5,0.0,0.0,,1,8.0,3.4534878775174174,19.72428263386395
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
23,0.0,0.0,,2,9.0,2.9577756422621855,13.873965167724446
18,1.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,3,7.666666666666667,3.5669443230128888,16.81596389190977
3,1.0,0.0,,2,8.25,3.82349718819831,12.671568573705882
15,1.0,0.0,,1,9.0,3.7403221909139535,22.61579052256323
18,1.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,2,9.25,6.87834931263176,26.694414267394734
4,0.0,0.0,,1,7.5,4.731848741070685,9.688138465394466
23,0.0,0.0,,1,9.0,5.260120818725636,31.550166634787338
2,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,2,8.5,4.328126180922704,21.744748935547797
24,1.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,1,7.0,3.8174901920559474,18.586122795807242
15,1.0,0.0,,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
6,0.0,0.0,,1,10.5,2.1895456517579683,17.156604675508984
24,0.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
13,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,1,9.0,2.8992476959414386,19.08318874461412
1,1.0,0.0,,2,7.0,2.921987459747129,14.432049012746058
3,1.0,0.0,,2,8.25,3.82349718819831,12.671568573705882
7,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,2,7.25,3.8774898241552447,20.002845988163152
24,1.0,0.0,,2,8.5,4.038349226010971,22.64120291365429
18,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.5,9.25896316858049,10.231483032142938
13,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,1,8.0,4.253548345554735,18.731432277020037
3,1.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,1,7.0,7.787800571031965,31.077545167268426
4,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.0,2.919447984136573,10.722008364503797
6,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
16,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
2,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,1,8.5,4.698951902369565,22.008543353884704
1,1.0,0.0,,1,7.0,3.303674431065903,18.329181875526054
21,1.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,2,9.25,3.525089198782137,18.56178484000941
19,1.0,0.0,,1,7.0,2.0552868801726216,9.625571333470456
6,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,1,10.0,2.2373860223751287,12.743944131175994
13,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,2,7.25,3.666524982133138,16.989688523771974
3,1.0,0.0,,1,9.0,2.8992476959414386,19.08318874461412
12,0.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,0,0.0,0.0,0.0
24,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
9,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,1,9.0,2.211532236902193,7.552429809911834
4,0.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
16,1.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,1,8.5,2.9862785196216204,8.76547694076579
2,0.0,0.0,,0,0.0,0.0,0.0
9,1.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
11,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
16,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
13,0.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,0,0.0,0.0,0.0
24,1.0,0.0,,1,10.0,2.2373860223751287,12.743944131175994
3,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,2,7.25,4.82387150820022,15.815165292735337
3,0.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,0,0.0,0.0,0.0
22,0.0,0.0,,0,0.0,0.0,0.0
5,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.0,3.8610098219142417,20.649249378109758
24,0.0,0.0,,1,7.5,11.91822685984244,25.05876190429203
12,0.0,0.0,,1,9.0,2.6544264307359424,20.35947198173222
13,0.0,0.0,,0,0.0,0.0,0.0
6,0.0,0.0,,1,9.5,2.3008189902253875,15.892100664767781
17,1.0,0.0,,0,0.0,0.0,0.0
18,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.5,9.25896316858049,10.231483032142938
4,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,1,7.5,3.5404603087622233,16.65620838075882
21,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,1,8.5,5.439794713576564,20.19751274523135
23,0.0,0.0,,0,0.0,0.0,0.0
19,1.0,0.0,,1,7.0,2.0552868801726216,9.625571333470456
23,0.0,0.0,,1,10.0,2.5071485016493233,20.950700766918622
6,0.0,0.0,,1,10.5,2.1895456517579683,17.156604675508984
15,1.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,2,8.25,7.623795851003399,27.74507307529609
22,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
13,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,1,9.0,2.211532236902193,7.552429809911834
4,0.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,2,8.25,3.82349718819831,12.671568573705882
3,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
25,0.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,7.5,9.25896316858049,10.231483032142938
13,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,1,10.0,5.725142607822935,11.405481248120822
5,0.0,0.0,,2,7.0,3.714099074212742,16.988381955043295
25,0.0,0.0,,0,0.0,0.0,0.0
7,0.0,0.0,,2,9.0,5.0821758796640495,20.967791805385716
19,0.0,0.0,,2,8.25,3.411943296639702,20.824978803018855
4,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,1,11.0,5.344598965568419,24.544452737746226
14,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
23,0.0,0.0,,1,6.5,3.0795016187115403,15.247944770523912
3,1.0,0.0,,1,7.5,4.834133612956673,9.42000986835687
1,1.0,0.0,,0,0.0,0.0,0.0
16,0.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
4,0.0,0.0,,0,0.0,0.0,0.0
21,1.0,0.0,,1,8.0,3.642798978783072,18.20700401450663
8,1.0,0.0,,0,0.0,0.0,0.0
10,1.0,0.0,,1,8.0,4.274682680864512,21.343067769130222
13,0.0,0.0,,0,0.0,0.0,0.0
2,1.0,0.0,,0,0.0,0.0,0.0
13,1.0,0.0,,0,0.0,0.0,0.0
14,0.0,0.0,,0,0.0,0.0,0.0
3,0.0,0.0,,1,8.0,3.1299262371675636,15.475253290042025
19,0.0,0.0,,1,7.0,4.477117743059004,19.767317787137742
10,1.0,0.0,,1,8.0,4.274682680864512,21.343067769130222
24,0.0,0.0,,2,8.75,2.6809860816074274,15.402275221974351
3,0.0,0.0,,0,0.0,0.0,0.0
26,0.0,0.0,,1,9.0,3.0377942688802078,20.149784165000383
23,0.0,0.0,,1,9.0,5.260120818725636,31.550166634787338
8,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,1,9.0,2.8992476959414386,19.08318874461412
12,0.0,0.0,,1,9.0,2.6544264307359424,20.35947198173222
1,1.0,0.0,,2,7.0,2.921987459747129,14.432049012746058
1,1.0,0.0,,0,0.0,0.0,0.0
3,1.0,0.0,,2,8.25,3.82349718819831,12.671568573705882
22,0.0,0.0,,0,0.0,0.0,0.0
19,1.0,0.0,,0,0.0,0.0,0.0
1,1.0,0.0,,1,7.0,3.303674431065903,18.329181875526054
6,0.0,0.0,,0,0.0,0.0,0.0
7,1.0,0.0,,1,13.5,2.139050046771615,19.176734553225415
9,1.0,0.0,,3,7.666666666666667,3.5669443230128888,16.81596389190977
7,0.0,0.0,,1,9.0,6.148493208962679,21.30509141282043
23,0.0,0.0,,0,0.0,0.0,0.0
15,0.0,0.0,,0,0.0,0.0,0.0
8,1.0,0.0,,0,0.0,0.0,0.0
21,0.0,0.0,,0,0.0,0.0,0.0
17,1.0,0.0,,0,0.0,0.0,0.0
