participant,study_status,scene_familiarity,recall_status,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
11,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.0,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,1,11.0,2.714410910260969,19.31677631662614
4,1.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1,7.0,6.919581092293525,27.770641689183044
13,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,1,7.0,3.9903551004708575,16.389722061936858
14,0.0,1.0,0.5,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,0.0,0,0.0,0.0,0.0
2,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,3,10.0,3.51527977262061,24.42683777733761
2,1.0,1.0,1.0,1,7.0,6.210803936240488,22.451709538770352
9,1.0,1.0,1.0,1,17.0,2.11278662762369,23.085875534285712
22,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
15,0.0,1.0,0.5,1,8.0,4.7875453484447785,19.97242976643968
13,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,2,9.5,3.1456390487689854,23.686147202715524
4,0.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,1,8.0,3.0057122814043495,17.33785919859281
19,1.0,1.0,1.0,1,7.5,7.468861682570644,12.509858168968869
14,1.0,1.0,0.5,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,2,12.0,3.2704863331751586,25.042668129284763
6,1.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,3,9.666666666666666,3.0174541693972596,17.98327002758929
1,1.0,1.0,1.0,1,9.5,4.128419988921256,17.54900378397352
19,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0.0,0.0,0.0
25,0.0,1.0,0.5,1,7.5,10.597786013894325,15.374185091152988
17,1.0,1.0,0.5,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0.0,0.0,0.0
21,0.0,1.0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,9.0,3.048121956354747,23.069428737941344
9,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,9.5,3.5613741146695186,24.56020927904531
23,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
26,0.0,1.0,0.5,2,7.5,3.667867479531186,17.680364587552784
8,1.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1,7.0,3.953412342145391,18.594694391943467
23,0.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,7.0,3.868443207963578,19.025757729389312
14,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,1,7.5,2.797401749440043,8.172992828105935
3,0.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1,12.5,2.584972370253897,26.627946840899934
4,0.0,1.0,0.5,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,1,12.0,2.3518630174843844,21.577463604371296
1,0.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,8.0,7.028991497588096,21.925741758020408
14,0.0,1.0,0.5,1,8.0,5.070940357616362,28.74932750522379
23,1.0,1.0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,2,10.0,3.7573684748387226,25.603759150394197
2,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
10,1.0,1.0,0.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,2,7.75,4.369156902084117,18.67587844202408
24,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,1,7.0,3.521245930044185,18.010522974510017
18,0.0,1.0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,2,7.0,3.5894304843095552,19.751041041581708
17,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,8.5,3.7408004674149797,21.405573474146728
24,0.0,1.0,0.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,1,10.0,6.718696630093484,20.134070169750725
23,0.0,1.0,0.5,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
1,0.0,1.0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,1,12.0,10.00923752917118,18.805094469832813
15,1.0,1.0,0.5,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
21,1.0,1.0,1.0,1,10.5,6.140726234419359,20.382428081155247
4,1.0,1.0,0.5,0,0.0,0.0,0.0
10,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,0.0,0,0.0,0.0,0.0
25,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,9.5,14.799783233519985,11.225503005624677
3,1.0,1.0,0.5,2,9.5,2.70349247899417,16.585270711923478
8,1.0,1.0,0.0,0,0.0,0.0,0.0
26,0.0,1.0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
16,0.0,1.0,0.5,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
7,0.0,1.0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0,0.0,0.0,0.0
12,1.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,1,7.0,3.437430911944003,19.034023176559927
1,1.0,1.0,0.5,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
12,0.0,1.0,0.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
16,0.0,1.0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
23,0.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,1,7.0,3.4072710191660445,16.053266732407714
14,1.0,1.0,1.0,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
25,0.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0.0,0.0,0.0
25,0.0,1.0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,0.0,1,10.0,3.896785721701538,23.64962471462346
