feature_subset,buffer_size,window_size,configuration,trial_id,model_name,model_params,avg_kappa,std_kappa,cv_kappa,ci_95_lower,ci_95_upper,t_statistic,p_value,standard_error,kappa_overall,avg_f1,std_f1,f1_overall,avg_accuracy,std_accuracy,accuracy_overall,balanced_accuracy,roc_avg,source_file
pupil_microsaccade_features,0ms,3sec,pupil_microsaccade_features_0ms_buff_3sec_window,999,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 0.9163265306122448, 'n_estimators': 41}",0.344335749495205,0.2593584601129358,0.7532138631935672,0.2109859341096608,0.4776855648807492,5.474017177718979,2.5491757683293592e-05,0.06290366623195172,0.3598071421002436,0.6797265730767391,0.1502706313964379,0.6949070904691587,0.6916289226914797,0.1252541539006696,0.693950177935943,0.6811126520162151,0.6227330915297633,/home/exx/caleb/Modeling_Rec_Memory/exp_4/train_results/exp4_feature_scaling_class_weights/pupil_microsaccade_features/0ms_buff_3sec_window/full_search.csv
pupil_blink_microsaccade_features,0ms,3sec,pupil_blink_microsaccade_features_0ms_buff_3sec_window,582,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 0.9163265306122448, 'n_estimators': 30}",0.344335749495205,0.2593584601129358,0.7532138631935672,0.2109859341096608,0.4776855648807492,5.474017177718979,2.5491757683293592e-05,0.06290366623195172,0.3598071421002436,0.6797265730767391,0.1502706313964379,0.6949070904691587,0.6916289226914797,0.1252541539006696,0.693950177935943,0.6811126520162151,0.640975037337316,/home/exx/caleb/Modeling_Rec_Memory/exp_4/train_results/exp4_feature_scaling_class_weights/pupil_blink_microsaccade_features/0ms_buff_3sec_window/full_search.csv
pupil_fixation_microsaccade_features,0ms,3sec,pupil_fixation_microsaccade_features_0ms_buff_3sec_window,501,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 0.3448979591836735, 'n_estimators': 30}",0.3302429275182812,0.2691420299746481,0.814981964934735,0.19186286467405447,0.468622990362508,5.059137260721893,5.8088392693500523e-05,0.06527653046344874,0.3427250013290096,0.6724080154496515,0.1560274816713785,0.6873405340159414,0.6848856276723226,0.1299377741742182,0.6868327402135231,0.6719383400896095,0.6149989332195434,/home/exx/caleb/Modeling_Rec_Memory/exp_4/train_results/exp4_feature_scaling_class_weights/pupil_fixation_microsaccade_features/0ms_buff_3sec_window/full_search.csv
pupil_fixation_blink_microsaccade_features,0ms,3sec,pupil_fixation_blink_microsaccade_features_0ms_buff_3sec_window,771,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 0.3448979591836735, 'n_estimators': 30}",0.3302429275182812,0.2691420299746481,0.814981964934735,0.19186286467405447,0.468622990362508,5.059137260721893,5.8088392693500523e-05,0.06527653046344874,0.3427250013290096,0.6724080154496515,0.1560274816713785,0.6873405340159414,0.6848856276723226,0.1299377741742182,0.6868327402135231,0.6719383400896095,0.6149989332195434,/home/exx/caleb/Modeling_Rec_Memory/exp_4/train_results/exp4_feature_scaling_class_weights/pupil_fixation_blink_microsaccade_features/0ms_buff_3sec_window/full_search.csv
pupil_fixation_microsaccade_features,500ms,2sec,pupil_fixation_microsaccade_features_500ms_buff_2sec_window,999,AdaBoost,"{'algorithm': 'SAMME.R', 'learning_rate': 0.5081632653061224, 'n_estimators': 96}",0.3182034651866121,0.1989860372770432,0.6253421444054571,0.21589428536020364,0.42051264501302055,6.593359591232566,3.0906260152230303e-06,0.04826120292449072,0.3175510204081633,0.6906236118585306,0.0839732504340632,0.6859796550199027,0.6987096165501738,0.0722685445788796,0.6912280701754386,0.6543650793650793,0.683862433862434,/home/exx/caleb/Modeling_Rec_Memory/exp_4/train_results/exp4_feature_scaling_class_weights/pupil_fixation_microsaccade_features/500ms_buff_2sec_window/full_search.csv
