trial_id,model_name,params,avg_f1,std_f1,avg_kappa,std_kappa,avg_accuracy,std_accuracy,f1_overall,kappa_overall,accuracy_overall,balanced_accuracy,roc_auc_overall,weighted_roc,roc_avg,confusion_matrix,y_pred,y_actual
405,randomforest,"{'criterion': 'gini', 'max_features': 'sqrt', 'n_estimators': 175}",0.6418884632570218,0.0755915860569596,0.2893210962047853,0.15142589290506955,0.6446605481023926,0.07571294645253479,0.6301066121739453,0.26059654631083207,0.630298273155416,0.630298273155416,"{0: 0.6624064430747544, 1: 0.6624064430747544}","{0: 0.6624064430747544, 1: 0.6624064430747544}",0.6624064430747544,"[[387 250]
 [221 416]]",[1. 1. 1. ... 0. 1. 1.],[1. 1. 1. ... 0. 0. 0.]
447,randomforest,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 83}",0.638707840264933,0.10276056937223083,0.2846971404521894,0.20450833854997827,0.6423485702260946,0.10225416927498913,0.6243557003096587,0.249607535321821,0.6248037676609105,0.6248037676609105,"{0: 0.6567554446002528, 1: 0.6567554446002528}","{0: 0.6567554446002528, 1: 0.6567554446002528}",0.6567554446002528,"[[376 261]
 [217 420]]",[1. 1. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
61,randomforest,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 121}",0.6382594368389284,0.09367442951801251,0.28208324588986905,0.186886956274641,0.6410416229449345,0.0934434781373205,0.6284479893652376,0.25745682888540034,0.6287284144427001,0.6287284144427001,"{0: 0.657690705795662, 1: 0.6576907057956621}","{0: 0.657690705795662, 1: 0.6576907057956621}",0.6576907057956621,"[[383 254]
 [219 418]]",[1. 1. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
240,randomforest,"{'criterion': 'entropy', 'max_features': 'sqrt', 'n_estimators': 179}",0.637025887488387,0.09598071668263412,0.2812044416752989,0.19115840489488903,0.6406022208376494,0.09557920244744451,0.6260409266714025,0.25274725274725274,0.6263736263736264,0.6263736263736264,"{0: 0.6619320352220105, 1: 0.6619320352220106}","{0: 0.6619320352220105, 1: 0.6619320352220106}",0.6619320352220106,"[[380 257]
 [219 418]]",[1. 1. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
378,randomforest,"{'criterion': 'gini', 'max_features': 'sqrt', 'n_estimators': 277}",0.6367418397043337,0.09550222828873962,0.2795945482240173,0.19070047899592052,0.6397972741120086,0.09535023949796026,0.6299514971740089,0.26059654631083207,0.630298273155416,0.6302982731554161,"{0: 0.6621760164034216, 1: 0.6621760164034216}","{0: 0.6621760164034216, 1: 0.6621760164034216}",0.6621760164034216,"[[382 255]
 [216 421]]",[1. 0. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
3,randomforest,"{'criterion': 'entropy', 'max_features': 'sqrt', 'n_estimators': 429}",0.6349451300199416,0.09172430420280227,0.2775728658474756,0.17974732288475834,0.6387864329237378,0.08987366144237917,0.6277884615384616,0.25588697017268447,0.6279434850863422,0.6279434850863422,"{0: 0.6651235062313781, 1: 0.665123506231378}","{0: 0.6651235062313781, 1: 0.665123506231378}",0.665123506231378,"[[387 250]
 [224 413]]",[1. 0. 1. ... 1. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
456,randomforest,"{'criterion': 'gini', 'max_features': 'sqrt', 'n_estimators': 437}",0.6348007459475019,0.0947265230283612,0.2761975628091291,0.18804783296413366,0.6380987814045646,0.09402391648206683,0.6268769449228073,0.2543171114599686,0.6271585557299842,0.6271585557299844,"{0: 0.6652738380704293, 1: 0.6652738380704293}","{0: 0.6652738380704293, 1: 0.6652738380704293}",0.6652738380704293,"[[382 255]
 [220 417]]",[1. 0. 1. ... 1. 1. 1.],[1. 1. 1. ... 0. 0. 0.]
151,randomforest,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 507}",0.6336133966784758,0.0999445294415838,0.2743476946844528,0.1978212038757048,0.6371738473422264,0.0989106019378524,0.6261073295846897,0.25274725274725274,0.6263736263736264,0.6263736263736264,"{0: 0.6619825565777573, 1: 0.6619825565777573}","{0: 0.6619825565777573, 1: 0.6619825565777573}",0.6619825565777573,"[[382 255]
 [221 416]]",[1. 0. 1. ... 1. 1. 1.],[1. 1. 1. ... 0. 0. 0.]
486,randomforest,"{'criterion': 'gini', 'max_features': 'sqrt', 'n_estimators': 215}",0.6331958531262248,0.09076512876191928,0.2732538413974211,0.18003059557246812,0.6366269206987105,0.09001529778623406,0.6251616830955814,0.25117739403453687,0.6255886970172685,0.6255886970172684,"{0: 0.6635240740421274, 1: 0.6635240740421274}","{0: 0.6635240740421274, 1: 0.6635240740421274}",0.6635240740421274,"[[377 260]
 [217 420]]",[1. 1. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
434,randomforest,"{'criterion': 'gini', 'max_features': 'sqrt', 'n_estimators': 579}",0.6331831918484395,0.08892748916628442,0.273031637150025,0.1771190891078369,0.6365158185750125,0.08855954455391846,0.6292172797790083,0.2590266875981162,0.6295133437990581,0.6295133437990581,"{0: 0.6612247362415561, 1: 0.6612247362415562}","{0: 0.6612247362415561, 1: 0.6612247362415562}",0.6612247362415562,"[[383 254]
 [218 419]]",[1. 1. 1. ... 0. 1. 0.],[1. 1. 1. ... 0. 0. 0.]
