trial_id,model_name,params,avg_f1,std_f1,avg_kappa,std_kappa,avg_accuracy,std_accuracy,f1_overall,kappa_overall,accuracy_overall,balanced_accuracy,roc_auc_overall,weighted_roc,roc_avg,confusion_matrix,y_pred,y_actual
359,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5874902686162805,0.10802782776790187,0.2007548890047771,0.19989280562086023,0.5996402418104393,0.10137549338678387,0.5976589150783008,0.1977906866012762,0.5987654320987654,0.5989283162657775,"{0: 0.6134150988330554, 1: 0.6134150988330554}","{0: 0.6134150988330554, 1: 0.6134150988330554}",0.6134150988330554,"[[421 225]
 [295 355]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
317,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5877237763766909,0.1062244982697829,0.200605831762022,0.1960328386655177,0.5995473677822061,0.09956584794289464,0.5970427207514952,0.1962288407970859,0.5979938271604939,0.5981447963800905,"{0: 0.6135770421528935, 1: 0.6135770421528935}","{0: 0.6135770421528935, 1: 0.6135770421528935}",0.6135770421528935,"[[418 228]
 [293 357]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
259,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5872590689326443,0.10608636512152873,0.1997136033144963,0.19585315067939954,0.5990928223276606,0.09947450928610775,0.5962993988919756,0.1946822592779529,0.5972222222222222,0.597370802572041,"{0: 0.6152905453679447, 1: 0.6152905453679447}","{0: 0.6152905453679447, 1: 0.6152905453679447}",0.6152905453679447,"[[417 229]
 [293 357]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
143,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5868091232163186,0.10724034431552096,0.19956908159596268,0.198131198539831,0.599046869675716,0.10054844997815414,0.5962386954258164,0.19468992838640875,0.5972222222222222,0.5973755656108597,"{0: 0.6134984520123838, 1: 0.613498452012384}","{0: 0.6134984520123838, 1: 0.613498452012384}",0.613498452012384,"[[418 228]
 [294 356]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
232,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.586967057609508,0.10731745539332464,0.19956161444862025,0.1983291406142701,0.5990440133981189,0.10061938015282552,0.5961760461760462,0.19469759734879866,0.5972222222222222,0.5973803286496785,"{0: 0.6142557751845679, 1: 0.6142557751845678}","{0: 0.6142557751845679, 1: 0.6142557751845678}",0.6142557751845678,"[[419 227]
 [295 355]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
813,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5870590322365404,0.10606094020031769,0.1993868663442952,0.195593898742132,0.5989380328018516,0.09936938122764112,0.5954958597946871,0.19314334690379265,0.5964506172839507,0.5966015718028101,"{0: 0.6138568706834961, 1: 0.613856870683496}","{0: 0.6138568706834961, 1: 0.613856870683496}",0.613856870683496,"[[417 229]
 [294 356]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
571,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5870590322365404,0.10606094020031769,0.1993868663442952,0.195593898742132,0.5989380328018516,0.09936938122764112,0.5954958597946871,0.19314334690379265,0.5964506172839507,0.5966015718028101,"{0: 0.6140485829959514, 1: 0.6140485829959514}","{0: 0.6140485829959514, 1: 0.6140485829959514}",0.6140485829959514,"[[417 229]
 [294 356]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
80,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.586971093670236,0.10677396004179887,0.19935677529567963,0.19688703891329815,0.5989212449815875,0.09994713418277665,0.5961760461760462,0.19469759734879866,0.5972222222222222,0.5973803286496785,"{0: 0.6121600381043106, 1: 0.6121600381043105}","{0: 0.6121600381043106, 1: 0.6121600381043105}",0.6121600381043105,"[[419 227]
 [295 355]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
474,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5870231899476139,0.10709998066005609,0.19933643654012193,0.19757836054053735,0.5989160203211904,0.10028288301867057,0.5961114493670635,0.19470526616512718,0.5972222222222222,0.5973850916884973,"{0: 0.6129757085020243, 1: 0.6129757085020243}","{0: 0.6129757085020243, 1: 0.6129757085020243}",0.6129757085020243,"[[420 226]
 [296 354]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
407,SVC,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.5869071069028298,0.10715955196508113,0.19931687983664034,0.19759040328375163,0.5989160203211904,0.10028288301867057,0.5961760461760462,0.19469759734879866,0.5972222222222222,0.5973803286496785,"{0: 0.6139866634913074, 1: 0.6139866634913074}","{0: 0.6139866634913074, 1: 0.6139866634913074}",0.6139866634913074,"[[419 227]
 [295 355]]",[1. 1. 0. ... 0. 0. 0.],[1. 1. 1. ... 0. 1. 0.]
