participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration
16,0.0,0.0,,0.12475013732910156,0.4405498504638672,-0.0018567091039981074,-0.10913880169391632,-0.10913880169391632,-0.0953248143196106,62,0,0,0.0
4,0.0,0.0,,0.19975018501281738,15.604650020599365,-0.0019062170226112785,-0.2377512902021408,-0.2377512902021408,-0.24889373779296875,67,0,0,0.0
9,1.0,0.0,,0.16334962844848633,13.757004737854004,-0.004696932050006976,-0.4362698793411255,-0.4362698793411255,-0.38683760166168213,5,0,0,0.0
25,0.0,0.0,,0.31648029451784865,3.63123832837395,0.0024651648280850274,0.0071924873906323,0.0071924873906323,0.042097552638986846,106,1,23,23.0
14,0.0,0.0,,0.14025020599365234,0.31889820098876953,0.0015440657608701543,0.03461696580052376,0.03461696580052376,0.04086273908615112,73,0,0,0.0
2,1.0,0.0,,0.5822600444157917,1.3287022553957426,0.003891040810760415,0.18910897898877788,0.18910897898877788,0.16934998333454132,63,1,12,12.0
2,1.0,0.0,,0.12505006790161133,8.321249604225159,-0.01689820400444353,-0.5115131618630173,-0.5115131618630173,-0.578687459230423,41,1,6,6.0
25,0.0,0.0,,0.1789001226425171,4.41064989566803,-0.004162030661926755,-0.024753747332809325,-0.024753747332809325,0.06916257739067078,112,1,2,2.0
23,0.0,0.0,,0.010950088500976562,17.193800926208496,-0.02111957288981395,-0.7278932332992554,-0.7278932332992554,-0.7129813432693481,19,0,0,0.0
12,0.0,0.0,,0.11889982223510742,4.668244361877441,-0.000847535787995515,-0.07342980802059174,-0.07342980802059174,-0.06394988298416138,62,0,0,0.0
19,0.0,0.0,,0.051850080490112305,3.9688491821289062,-0.0019077495307466745,-0.13152109557746822,-0.13152109557746822,-0.12150426022708416,12,1,79,79.0
6,0.0,0.0,,0.0872502326965332,1.6172494888305664,-0.00713139709442129,-0.290653795003891,-0.290653795003891,-0.2684812545776367,12,0,0,0.0
19,0.0,0.0,,0.4377002716064453,0.7945230669445458,0.0019364108449152562,0.15863221017723408,0.15863221017723408,0.14200011226865983,65,1,17,17.0
19,1.0,0.0,,0.8606996536254883,0.22790098190307617,0.006439196571988424,0.3282467722892761,0.3282467722892761,0.30406856536865234,116,0,0,0.0
4,0.0,0.0,,0.0,44.34185743331909,-0.007831299709954678,-1.0035091638565063,-1.0035091638565063,-0.9492689371109009,0,0,0,0.0
9,0.0,0.0,,0.0457000732421875,29.598633527755737,-0.005282355953033562,-0.3179638087749481,-0.3179638087749481,-0.30828097462654114,13,0,0,0.0
18,1.0,0.0,,0.0,10.932897567749023,0.0010394192507981264,-0.24258370697498322,-0.24258370697498322,-0.19586867094039917,0,0,0,0.0
13,1.0,0.0,,0.06804990768432617,10.503279469907284,-0.0014255169324796698,-0.11015290378505348,-0.11015290378505348,-0.1188371984319665,42,1,31,31.0
22,0.0,0.0,,0.4940497875213623,0.16494989395141602,0.0033194368422137703,0.2948833107948303,0.2948833107948303,0.2933875024318695,88,0,0,0.0
6,0.0,0.0,,0.2090001106262207,3.947950839996338,0.00022709373053714924,-0.04996325075626373,-0.04996325075626373,-0.05281251668930054,108,0,0,0.0
5,0.0,0.0,,0.7103497982025146,0.03520011901855469,0.005164853454173897,0.4288652085850381,0.4288652085850381,0.4026665439362127,92,1,16,16.0
18,1.0,0.0,,0.4322996139526367,0.6243495941162109,-0.0050643998595547015,0.0939580649137497,0.0939580649137497,0.06778126955032349,2,0,0,0.0
12,0.0,0.0,,0.27520012855529785,0.200700044631958,-0.0003648867173576403,0.036258142441511154,0.036258142441511154,0.02845621109008789,68,0,0,0.0
24,1.0,0.0,,0.0,4.03154993057251,-0.002583596807111503,-0.20573973655700684,-0.20573973655700684,-0.1970062553882599,0,0,0,0.0
24,0.0,0.0,,0.12234997749328613,0.033899784088134766,0.0002559559307622324,0.07045687735080719,0.07045687735080719,0.060112565755844116,38,0,0,0.0
6,0.0,0.0,,0.013750076293945312,3.9630448818206787,-0.0014997661371883783,-0.11199893057346344,-0.11199893057346344,-0.09963729977607727,53,0,0,0.0
12,0.0,0.0,,0.45674991607666016,0.2599499225616455,0.004115548886167921,0.20693516731262207,0.20693516731262207,0.2080376148223877,105,0,0,0.0
13,0.0,0.0,,0.34955012798309326,1.396405492510115,0.002528149884277337,0.13495990863213173,0.13495990863213173,0.1231242028020677,104,1,20,20.0
18,1.0,0.0,,0.5649499893188477,1.7004499435424805,0.0042721915772779085,0.0810132771730423,0.0810132771730423,0.06593126058578491,109,0,0,0.0
2,0.0,0.0,,0.27435004711151123,3.3745501041412354,-0.011099121226596597,-0.305494709402068,-0.305494709402068,-0.3202261332166838,44,1,50,50.0
14,0.0,0.0,,0.0051500797271728516,5.760349988937378,-0.05160813564273726,-2.753046600227682,-2.753046600227682,-2.6752475527965665,4,0,0,0.0
3,1.0,0.0,,0.08104991912841797,1.7148504257202148,-0.0033278445798484045,-0.14284935593605042,-0.14284935593605042,-0.13978731632232666,70,0,0,0.0
15,0.0,0.0,,0.5072106953823203,4.22885000705719,-0.02318306635460209,-0.3156038410643227,-0.3156038410643227,-0.41955281855248994,85,0,0,0.0
19,1.0,0.0,,0.11350011825561523,0.049948692321777344,0.0009344803470361809,0.05223551765084267,0.05223551765084267,0.051856279373168945,107,0,0,0.0
21,1.0,0.0,,0.9550502300262451,3.213049064664281,0.0023765329038216037,0.3305628788776887,0.3305628788776887,0.25455005802944597,56,1,35,35.0
25,0.0,0.0,,0.0,4.734099984169006,-0.01046730392264588,-0.6855004103774698,-0.6855004103774698,-0.7582256918152174,0,1,7,7.0
6,0.0,0.0,,0.14515018463134766,6.511238098144531,0.0004033017425406769,-0.07354550808668137,-0.07354550808668137,-0.06528103351593018,68,0,0,0.0
4,0.0,0.0,,0.3997502326965332,0.3876490592956543,0.003189790547032525,0.125981867313385,0.125981867313385,0.12781888246536255,109,0,0,0.0
3,0.0,0.0,,0.27300024032592773,0.1773996353149414,-0.0003564296481681839,0.05663767084479332,0.05663767084479332,0.028074979782104492,72,0,0,0.0
24,1.0,0.0,,0.23325014114379883,2.6788437366485596,0.0019698147024926334,-0.01002336386591196,-0.01002336386591196,-0.009206116199493408,116,0,0,0.0
16,1.0,0.0,,0.11934995651245117,3.5403499603271484,-0.033356889418313905,-1.5623402789107759,-1.5623402789107759,-1.5268043119544736,11,1,101,101.0
24,1.0,0.0,,0.3037996292114258,0.04105043411254883,0.0009092200184524401,0.1661408692598343,0.1661408692598343,0.15983110666275024,34,0,0,0.0
9,0.0,0.0,,0.42280030250549316,0.17475032806396484,0.002939030791796028,0.15381236374378204,0.15381236374378204,0.11263129115104675,115,0,0,0.0
24,0.0,0.0,,0.10339999198913574,4.813001394271851,-0.0004931005859695136,-0.05862011760473251,-0.05862011760473251,-0.07145002484321594,5,0,0,0.0
21,0.0,0.0,,0.22820019721984863,7.094448566436768,-0.0040050861101086155,-0.03773539698022044,-0.03773539698022044,-0.061412423849105835,50,1,8,8.0
3,0.0,0.0,,0.2646000385284424,0.0214998722076416,0.0005039240405729221,0.1423662625826322,0.1423662625826322,0.106618732213974,76,0,0,0.0
4,0.0,0.0,,0.7070999145507812,0.04675006866455078,0.003417611826000132,0.46273159980773926,0.46273159980773926,0.40990620851516724,101,0,0,0.0
