participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration
3,0.0,0.0,,0.42225003242492676,2.9724996089935303,0.0004880900180239285,0.14583634328441458,0.14583634328441458,0.1515363817629607,256,1,11,11.0
13,0.0,0.0,,0.40365028381347656,27.55579900741577,-0.00490257525418891,-0.59852534532547,-0.59852534532547,-0.587106466293335,87,0,0,0.0
16,0.0,0.0,,0.25244998931884766,105.13804054260254,-0.002645722325824974,-0.5598059892654419,-0.5598059892654419,-0.5610042810440063,77,0,0,0.0
25,0.0,0.0,,0.4228501319885254,46.062476398313756,-0.002707732940415129,-0.06313700969813585,-0.06313700969813585,-0.06739913753515517,44,2,138,76.5
19,0.0,0.0,,0.615800142288208,0.034649597273932464,0.000743094466392783,0.23433014024205567,0.23433014024205567,0.23854674521275765,265,1,17,17.0
3,0.0,0.0,,0.36150026321411133,2.0614808268017235,-7.521776031277595e-05,0.09509961645142372,0.09509961645142372,0.09223774283889469,317,2,18,17.5
13,0.0,0.0,,0.7262043584653028,0.13030004501342773,-0.0006249095007314019,0.2656392486823373,0.2656392486823373,0.25467078730908693,47,1,104,104.0
14,0.0,0.0,,0.25409984588623047,3.406550168991089,-0.005304638800363616,-0.4931677463007908,-0.4931677463007908,-0.48068998048982353,91,1,17,17.0
18,1.0,0.0,,0.6731500625610352,0.0005998611450195312,0.001411409279539718,0.28167101740837097,0.28167101740837097,0.27952632308006287,334,0,0,0.0
24,0.0,0.0,,0.3452000617980957,107.3849643021822,-0.008118060571865567,-0.8037320310328188,-0.8037320310328188,-0.7929563498931714,136,2,30,18.5
7,0.0,0.0,,0.27299976348876953,3.008197784423828,0.00016193294177489483,0.07909934967756271,0.07909934967756271,0.08518695831298828,226,0,0,0.0
12,1.0,0.0,,0.659850001335144,0.453350305557251,-4.1151241665462035e-05,0.3250286328692396,0.3250286328692396,0.3234369955387855,162,1,39,39.0
4,0.0,0.0,,0.7457499504089355,0.580249547958374,0.0013482770344719485,0.31774595379829407,0.31774595379829407,0.3263000249862671,251,0,0,0.0
8,1.0,0.0,,0.32364988327026367,72.59331660717726,-0.00039308725888398903,-0.19037858628425278,-0.19037858628425278,-0.16651359815960345,24,1,15,15.0
9,1.0,0.0,,0.29489994049072266,12.39949369430542,-0.00047454919677474613,-0.021315380304801363,-0.021315380304801363,-0.027847875719485077,132,1,15,15.0
15,1.0,0.0,,0.46180009841918945,13.34938599505732,0.00031092244412275007,-0.05307003530133672,-0.05307003530133672,-0.0638838832333245,306,2,63,46.5
26,0.0,0.0,,0.33699989318847656,11.399048566818237,-0.0016293842443600136,-0.0364573709666729,-0.0364573709666729,-0.03205212205648422,64,0,0,0.0
16,1.0,0.0,,0.5678005218505859,43.499696016311646,0.0025274035250875057,0.005745959933847189,0.005745959933847189,0.009171983227133751,352,0,0,0.0
22,0.0,0.0,,0.16800010204315186,6.835421621799469,-0.0011473885434492564,-0.07761929399159108,-0.07761929399159108,-0.08822310256585893,71,2,23,17.0
26,0.0,0.0,,0.1881999969482422,19.570798873901367,-0.0005786474138230795,-0.09408891946077347,-0.09408891946077347,-0.09056306630373001,67,0,0,0.0
7,0.0,0.0,,0.08230018615722656,33.79037046432495,-4.0232189900436376e-05,-0.10057424753904343,-0.10057424753904343,-0.09425430744886398,166,0,0,0.0
24,1.0,0.0,,0.4244499206542969,0.5276002883911133,0.0004387464845010084,0.07938120514154434,0.07938120514154434,0.0777260810136795,352,0,0,0.0
21,1.0,0.0,,0.643700122833252,1.4486461877822876,-0.00026813256978359116,0.26074381535794555,0.26074381535794555,0.2599205994188684,189,1,32,32.0
22,0.0,0.0,,0.15814995765686035,21.56260108947754,-0.0009495726464518645,-0.17716991283646485,-0.17716991283646485,-0.16619171339271274,29,1,34,34.0
21,1.0,0.0,,0.7253000736236572,0.11999976634979248,-0.0003132545176877863,0.3426544108644587,0.3426544108644587,0.3206253755660284,187,1,32,32.0
5,0.0,0.0,,0.6149501800537109,14.737297892570496,0.0017319461794347586,0.089823193910743,0.089823193910743,0.10533726035263173,274,1,25,25.0
21,0.0,0.0,,0.6320500373840332,26.33811477820079,0.0016506777841802567,0.09571568204575226,0.09571568204575226,0.10802692520445674,271,2,23,15.5
24,0.0,0.0,,0.37744998931884766,1.3020503520965576,0.0005075674471031063,0.1524202823638916,0.1524202823638916,0.16232171654701233,255,0,0,0.0
9,1.0,0.0,,0.3115499019622803,32.75334548950195,0.0008769931564119455,-0.14099416345441373,-0.14099416345441373,-0.1385426313980766,314,1,15,15.0
22,0.0,0.0,,0.39484989643096924,31.92720127105713,-0.002593345042864024,-0.0802622061817586,-0.0802622061817586,-0.07658135915641705,98,1,16,16.0
21,1.0,0.0,,1.0364501476287842,22.66759991645813,-0.004234105447074553,0.26363902165442293,0.26363902165442293,0.24862642241849625,40,1,152,152.0
24,0.0,0.0,,0.493649959564209,0.0321502685546875,0.0006893927659060776,0.25151172280311584,0.25151172280311584,0.23871299624443054,277,0,0,0.0
16,0.0,0.0,,0.559999942779541,0.7180001735687256,0.00039025853799555613,0.12611908471884847,0.12611908471884847,0.0995388803103867,311,1,38,38.0
14,0.0,0.0,,0.8445498943328857,6.076349973678589,-0.003368833387457035,0.16892221561666965,0.16892221561666965,0.09490971264740204,148,2,41,27.0
6,0.0,0.0,,0.1167029212502868,5.650949954986572,-0.011091874005536538,-1.203086215574868,-1.203086215574868,-1.2143777362040522,34,2,100,58.0
23,0.0,0.0,,0.22459983825683594,77.02663135528564,-0.0002014900733701498,-0.2955067455768585,-0.2955067455768585,-0.27851101756095886,20,0,0,0.0
4,0.0,0.0,,0.6956501007080078,6.78804349899292,0.0017497783363720665,0.16168145835399628,0.16168145835399628,0.15381313860416412,318,0,0,0.0
1,1.0,0.0,,0.732699990272522,0.2242499589920044,0.0007211153268175928,0.3730274667592944,0.3730274667592944,0.3532372110995693,182,1,39,39.0
13,1.0,0.0,,0.34753709785209175,17.770801645529552,0.0008593519322310154,-0.13884677606470444,-0.13884677606470444,-0.1335277701486655,296,1,120,120.0
19,0.0,0.0,,0.02935004234313965,5.9128499031066895,-0.0014042692936173298,-0.429805209990643,-0.429805209990643,-0.43826678546442505,4,1,79,79.0
22,0.0,0.0,,0.019300103187561035,34.91971945762634,-0.0008444355480688663,-0.3553721076634084,-0.3553721076634084,-0.3367548084826035,8,2,28,27.0
24,1.0,0.0,,0.5155500173568726,0.0,0.0007402420106155678,0.29225836815286416,0.29225836815286416,0.2818406596248496,238,1,27,27.0
22,0.0,0.0,,0.5233498811721802,1.588060491484375,-0.0009131399801475308,0.16451642560023888,0.16451642560023888,0.1670168075823804,49,2,28,27.0
17,1.0,0.0,,0.37599992752075195,0.3376664050081941,0.0006064243730449502,0.1587553930883648,0.1587553930883648,0.14888499225422047,249,1,46,46.0
14,0.0,0.0,,0.23089981079101562,13.664643346962974,0.00037195800456195317,0.0012151066328631062,0.0012151066328631062,0.0011679729233340182,173,1,122,122.0
15,1.0,0.0,,0.3691999912261963,0.2993502616882324,-5.397758470208827e-05,0.11377071866802141,0.11377071866802141,0.0958282558814339,84,1,63,63.0
21,0.0,0.0,,0.4003000259399414,28.87071967124939,-0.0010053708586388822,0.011885749859636236,0.011885749859636236,0.017953319653220782,192,1,21,21.0
6,0.0,0.0,,0.2572000026702881,8.99912857685744,0.0007736883547098938,-0.018083644514324274,-0.018083644514324274,-0.01164665026249183,257,1,122,122.0
24,0.0,0.0,,0.18139958381652832,78.67396712303162,-0.000326404572091587,-0.3187248706817627,-0.3187248706817627,-0.3068523108959198,4,0,0,0.0
4,0.0,0.0,,0.3553500175476074,3.301799774169922,-0.006527053966822306,-0.47814223170280457,-0.47814223170280457,-0.4802868962287903,174,0,0,0.0
23,0.0,0.0,,0.2695000171661377,12.334549188613892,-0.0013545119426428098,-0.1099633118685554,-0.1099633118685554,-0.09876134085694484,38,1,46,46.0
7,0.0,0.0,,0.6574497222900391,0.0,0.0009705418384434425,0.37093764543533325,0.37093764543533325,0.3520866930484772,258,0,0,0.0
6,0.0,0.0,,0.6738501787185669,0.19785010814666748,-0.0009168875383030918,0.18076306264273592,0.18076306264273592,0.16731861294179723,169,1,14,14.0
18,1.0,0.0,,0.08105015754699707,161.09604275226593,4.216457843533098e-06,-0.5992083519446749,-0.5992083519446749,-0.6101216077804565,1,1,5,5.0
25,0.0,0.0,,0.4314316727898335,4.8723624173332665,-0.0001599728777815932,-0.0018786065050867785,-0.0018786065050867785,0.0025160211708567404,193,2,19,17.5
23,0.0,0.0,,0.28600025177001953,11.790187635205008,0.00040812964470972655,-0.01155242031695796,-0.01155242031695796,-0.023622274516599418,269,1,47,47.0
24,1.0,0.0,,0.17494964599609375,78.5729079246521,-0.01027720401696773,-1.4717795848846436,-1.4717795848846436,-1.4492567777633667,106,0,0,0.0
26,0.0,0.0,,0.3966500759124756,1.2699999809265137,-0.0015419482549170421,0.10370629842207879,0.10370629842207879,0.09212171412454859,107,2,28,23.5
24,1.0,0.0,,0.3362998962402344,4.948101758956909,-8.377970432969046e-05,0.020496182143688202,0.020496182143688202,0.026410849764943123,151,0,0,0.0
14,0.0,0.0,,0.4286000728607178,0.10194969177246094,0.0003849844656795719,0.1836361023558288,0.1836361023558288,0.18098881886422458,235,1,122,122.0
22,0.0,0.0,,0.15549993515014648,32.26581561565403,-5.22039328174327e-06,-0.09539811801509697,-0.09539811801509697,-0.10200343606877975,243,2,34,32.0
4,0.0,0.0,,0.7453999519348145,4.423050880432129,0.001983888091452368,0.2728115916252136,0.2728115916252136,0.26881739497184753,351,0,0,0.0
23,0.0,0.0,,0.45564985275268555,9.494714975357056,-0.00031031501786302223,0.0793294757604599,0.0793294757604599,0.08196072280406952,55,0,0,0.0
6,0.0,0.0,,0.4445000886917114,5.058200001716614,-0.011775844112533261,-0.8137005774580798,-0.8137005774580798,-0.834147467810578,80,2,112,71.0
24,1.0,0.0,,0.49414992332458496,27.706196069717407,0.00016407173484448394,-0.10042168200016022,-0.10042168200016022,-0.08495214581489563,356,0,0,0.0
19,1.0,0.0,,1.0504999160766602,0.027100563049316406,0.0017669624564887242,0.7459948658943176,0.7459948658943176,0.7399367690086365,129,0,0,0.0
14,0.0,0.0,,0.28259992599487305,5.837806912156704,0.0007227199442874523,0.02069996184661609,0.02069996184661609,0.027655053870546568,301,1,122,122.0
1,1.0,0.0,,0.13614988327026367,42.4672167301178,0.000308051765529761,-0.21649111986828118,-0.21649111986828118,-0.190780967550261,323,1,73,73.0
9,1.0,0.0,,0.4524998664855957,5.098299980163574,-0.001085076983168181,0.016217240766316893,0.016217240766316893,-0.03522759647439808,323,2,16,14.5
7,1.0,0.0,,0.23110008239746094,14.995582723617552,0.00015987236190993662,-0.035624455337096995,-0.035624455337096995,-0.04295403604922086,306,1,24,24.0
12,1.0,0.0,,0.4355999231338501,11.38980257511139,0.0010013456741419418,0.06347316570308696,0.06347316570308696,0.06248090137501164,355,1,38,38.0
25,0.0,0.0,,0.5587002038955688,3.4259971380233765,-0.0003018653924208271,0.09567630224201192,0.09567630224201192,0.10245427758051973,83,2,23,21.0
17,1.0,0.0,,0.06785011291503906,151.10149383544922,-0.005116737075535455,-1.2369576692581177,-1.2369576692581177,-1.2270368337631226,1,0,0,0.0
14,0.0,0.0,,0.3464500904083252,62.70030450820923,-0.001626996384730502,-0.25114380244781326,-0.25114380244781326,-0.25433077309936225,53,1,20,20.0
22,0.0,0.0,,0.5694999694824219,0.464500612226026,-0.0007630869400537706,0.21006721408427262,0.21006721408427262,0.19843303554038008,58,2,28,27.0
14,0.0,0.0,,0.38159990310668945,0.7601046562194824,0.0008618522877651773,0.14757445454597473,0.14757445454597473,0.14288021624088287,356,0,0,0.0
7,1.0,0.0,,0.2988004684448242,30.449699878692627,0.0008903110380183078,-0.05157376825809479,-0.05157376825809479,-0.04906507208943367,298,0,0,0.0
8,1.0,0.0,,0.8276002407073975,0.07700014114379883,0.001191192102998156,0.33112648129463196,0.33112648129463196,0.3311868906021118,311,0,0,0.0
26,0.0,0.0,,0.5800001621246338,7.9981067180633545,0.000581505118851283,0.05172669515013695,0.05172669515013695,0.04543035849928856,354,0,0,0.0
21,1.0,0.0,,1.190500020980835,0.0,0.0011132213553170095,0.7693014181628615,0.7693014181628615,0.7392815974300334,236,1,32,32.0
5,0.0,0.0,,1.0239498615264893,5.502650022506714,-0.0019316003642719337,-0.09313930316465575,-0.09313930316465575,-0.10568153720057744,33,2,18,15.5
5,0.0,0.0,,1.0636498928070068,0.9442504644393921,0.0020726510689478865,0.6973779154758827,0.6973779154758827,0.6629839918310553,338,2,28,22.0
23,0.0,0.0,,0.5508503913879395,0.9119956493377686,0.0001488131785049192,0.2245783507823944,0.2245783507823944,0.20766106247901917,268,0,0,0.0
14,0.0,0.0,,0.25335001945495605,142.7180371284485,-0.006874586946217089,-0.8950899061368627,-0.8950899061368627,-0.8823645878711063,135,1,18,18.0
25,0.0,0.0,,0.7521500587463379,0.7515498399734497,0.0005439125173948728,0.24476767805110172,0.24476767805110172,0.2319322336368786,75,2,17,16.0
5,0.0,0.0,,0.7829499244689941,6.934909563315543,0.0020734234579771423,0.19826326450379958,0.19826326450379958,0.1701781684255709,325,1,17,17.0
6,0.0,0.0,,0.012200117111206055,27.780215114355087,-0.002415684116692704,-1.171239693959554,-1.171239693959554,-1.145944286947665,36,1,15,15.0
23,0.0,0.0,,0.9495499134063721,0.061950087547302246,0.002367773649849159,0.4221107549026233,0.4221107549026233,0.4163828519285027,353,1,42,42.0
21,1.0,0.0,,0.556849479675293,0.0013003349304199219,0.00010049506920673288,0.28840556740760803,0.28840556740760803,0.298819363117218,112,0,0,0.0
24,0.0,0.0,,0.13684988021850586,83.32410442829132,-0.0009117048452617582,-0.351450026703148,-0.351450026703148,-0.3426013315357448,30,1,21,21.0
18,1.0,0.0,,0.2399998903274536,5.031749963760376,-0.005501509871462785,-0.5101314020090076,-0.5101314020090076,-0.5605099879991022,12,2,57,33.0
25,0.0,0.0,,0.04955005645751953,45.16197490692139,0.0007019019798323856,-0.22103552520275116,-0.22103552520275116,-0.2156522572040558,200,0,0,0.0
14,0.0,0.0,,0.5276002883911133,0.0,0.0010056505652021907,0.2127525508403778,0.2127525508403778,0.2176329344511032,295,0,0,0.0
1,1.0,0.0,,0.2767500877380371,3.4110898824653253,0.0004555047831858557,0.0065533219933175835,0.0065533219933175835,0.004007978841407153,139,1,99,99.0
21,0.0,0.0,,0.5722999572753906,1.3096752723058067,0.001232048690519767,0.19681873174608588,0.19681873174608588,0.20385488207318253,351,1,21,21.0
22,0.0,0.0,,0.5067999362945557,2.2326690554618835,0.001012275610558581,0.11224327518158603,0.11224327518158603,0.11558958552487056,339,2,23,17.0
15,0.0,0.0,,0.6579499244689941,21.907255709171302,-0.0012020021150309433,0.06515483345304217,0.06515483345304217,0.07629711280012375,110,1,16,16.0
26,0.0,0.0,,0.18004989624023438,67.1496000289917,-0.00021466993795123533,-0.22213207185268402,-0.22213207185268402,-0.21001525223255157,8,0,0,0.0
2,1.0,0.0,,0.4103999137878418,11.917206048965454,7.446733908775002e-05,-0.01689235307276249,-0.01689235307276249,0.0004847464442718774,250,0,0,0.0
17,1.0,0.0,,0.4624999761581421,3.9859077600722617,-0.0004990297871941842,-0.09858819733814699,-0.09858819733814699,-0.09356369621147573,160,1,46,46.0
2,0.0,0.0,,0.5444999933242798,12.025591003527705,0.0018233852470486268,0.1582089058157443,0.1582089058157443,0.1570288443192273,351,1,202,202.0
25,0.0,0.0,,0.28999996185302734,77.10519963828462,0.0009778826865921902,-0.3734611433093287,-0.3734611433093287,-0.358960874023951,341,1,162,162.0
21,1.0,0.0,,0.6105000972747803,5.722300052642822,-0.011629723194670224,-1.225777813533441,-1.225777813533441,-1.2343350225430199,192,2,142,88.5
25,0.0,0.0,,0.2534501552581787,100.05339205265045,-0.00625270745048023,-0.5297849051424769,-0.5297849051424769,-0.5220185905182688,194,1,42,42.0
15,0.0,0.0,,0.5900497436523438,0.0014002323150634766,0.0008118690080320719,0.2923353165805506,0.2923353165805506,0.2817643361855232,350,1,302,302.0
15,1.0,0.0,,0.3087003231048584,135.1367534995079,-0.00473615833993898,-0.5563758012293434,-0.5563758012293434,-0.5517580851264622,153,1,39,39.0
14,0.0,0.0,,0.07049989700317383,44.86971879005433,0.0004344590711365102,-0.1934982468100155,-0.1934982468100155,-0.19712897949820193,327,1,122,122.0
17,1.0,0.0,,0.3260500431060791,0.5174992084503174,2.1557795738522164e-05,0.148239403963089,0.148239403963089,0.1495152711868286,143,0,0,0.0
24,0.0,0.0,,0.3078000545501709,158.139459207654,-0.008034349959900454,-0.9753604688230348,-0.9753604688230348,-0.9691813531505443,108,2,30,18.5
24,1.0,0.0,,0.1264500617980957,16.905827045440674,-0.00012803888901617195,-0.04734428972005844,-0.04734428972005844,-0.0370803102850914,169,0,0,0.0
3,1.0,0.0,,0.34454989433288574,0.9923168704623286,0.0009453118304808278,0.13950553728418857,0.13950553728418857,0.13852757135847515,347,1,251,251.0
12,1.0,0.0,,0.5467500686645508,4.7098000049591064,-0.002970885407471537,-0.09632864235495987,-0.09632864235495987,-0.1550379110419232,220,1,27,27.0
14,0.0,0.0,,0.31099987030029297,65.0148503780365,-0.007291728582124636,-0.6291095202042609,-0.6291095202042609,-0.6287882227101097,189,1,18,18.0
7,1.0,0.0,,0.5225000381469727,27.227139472961426,0.0030657964001883993,0.08104593306779861,0.08104593306779861,0.08488049358129501,285,0,0,0.0
15,0.0,0.0,,0.8692208336245626,25.982750356197364,0.004104940571414259,0.19476812760703036,0.19476812760703036,0.1631279673027755,322,2,30,23.0
24,0.0,0.0,,0.4776125890868048,0.19094979763031006,0.0003980783576336178,0.16831808965079256,0.16831808965079256,0.17852967601385175,348,1,27,27.0
25,0.0,0.0,,0.7415000200271606,0.032850027084350586,0.0008315412651890632,0.3276902532377163,0.3276902532377163,0.3213327228886585,116,1,18,18.0
1,1.0,0.0,,0.18195009231567383,45.33237314224243,-0.0001458419530398934,-0.23862634599208832,-0.23862634599208832,-0.23254992067813873,10,0,0,0.0
18,1.0,0.0,,0.15670013427734375,216.61320316791534,-0.006454187508495304,-0.9010240073297539,-0.9010240073297539,-0.903612935024759,115,1,5,5.0
26,0.0,0.0,,0.2037496566772461,90.51116633415222,-0.005891598668642555,-0.4680670201778412,-0.4680670201778412,-0.4718720018863678,125,0,0,0.0
7,1.0,0.0,,0.0009999275207519531,42.558525204658494,0.0004359025117399306,-0.12772150099778376,-0.12772150099778376,-0.1385354872596711,240,2,26,26.0
23,0.0,0.0,,0.013700008392333984,285.1379543542862,-0.0011096763127623774,-1.3827804216817647,-1.3827804216817647,-1.34811291393084,4,1,56,56.0
23,0.0,0.0,,0.5952000617980957,3.236043691635132,0.0011172650978960059,0.1918582171201706,0.1918582171201706,0.18839140236377716,329,0,0,0.0
6,0.0,0.0,,0.40199995040893555,18.603866128360526,-0.00030770458519795786,-0.12422935702219731,-0.12422935702219731,-0.12544703788464634,211,1,16,16.0
3,0.0,0.0,,0.10990023612976074,26.87302041053772,0.00010937795103145269,-0.1721673746402858,-0.1721673746402858,-0.1566395137621009,320,1,11,11.0
24,0.0,0.0,,0.09849977493286133,5.05430006980896,-0.000986308102660575,-0.2369028723874346,-0.2369028723874346,-0.2695625146723682,5,1,6,6.0
22,0.0,0.0,,0.5774999856948853,5.813284397125244,0.001996498080613892,0.14329035776335985,0.14329035776335985,0.13396626192590463,351,1,11,11.0
15,0.0,0.0,,0.8408000469207764,4.281948924064636,0.00015021262071310428,0.22710908427625812,0.22710908427625812,0.21370394841883095,229,1,51,51.0
25,0.0,0.0,,0.3225501775741577,65.62569875172946,-0.00035328363804676074,-0.1738115400493312,-0.1738115400493312,-0.17300723030571677,133,1,19,19.0
25,0.0,0.0,,0.24983169815757034,12.921150922775269,-3.7687295183135707e-05,-0.1545105167463714,-0.1545105167463714,-0.14653701080163947,258,1,19,19.0
13,1.0,0.0,,1.0478999614715576,0.3137290000915529,0.0018948731634497945,0.36080974457310694,0.36080974457310694,0.36122610465339994,344,2,16,15.0
5,0.0,0.0,,0.9736499786376953,22.6780366897583,-0.001200605112389188,0.02788335535706592,0.02788335535706592,0.03533142138712155,210,2,13,8.0
9,1.0,0.0,,0.5448000431060791,10.414541244506836,0.0009422242929727359,0.09158202513259332,0.09158202513259332,0.09699513601220172,343,1,15,15.0
1,1.0,0.0,,0.38645029067993164,2.49174427986145,0.0003688927973047277,0.10280627012252808,0.10280627012252808,0.08499355614185333,182,0,0,0.0
24,0.0,0.0,,0.14160001277923584,9.733498215675354,-0.00016803767623150905,-0.18874961438299226,-0.18874961438299226,-0.1849751760418288,244,1,21,21.0
22,0.0,0.0,,0.4797501564025879,0.024399876594543457,-0.00042882573926604126,0.24476164445823648,0.24476164445823648,0.22990872469235424,121,1,23,23.0
6,0.0,0.0,,0.573699951171875,45.65055561065674,-0.002906442959553186,-0.11924251922372342,-0.11924251922372342,-0.1159900862847448,118,1,16,16.0
3,0.0,0.0,,0.301300048828125,32.169651508331306,0.002007052132002546,-0.03837037453798353,-0.03837037453798353,-0.04228413552265247,250,2,16,15.0
7,1.0,0.0,,0.29890012741088867,6.08014988899231,-0.002800618272287059,-0.17009246850214085,-0.17009246850214085,-0.21145119291978642,246,2,24,23.0
25,0.0,0.0,,0.19675016403198242,317.65474647283554,-0.00304675753145977,-1.1866626804616272,-1.1866626804616272,-1.162262767566969,37,1,18,18.0
4,0.0,0.0,,0.6427502632141113,1.024299144744873,-0.00011751399175585042,0.23561660945415497,0.23561660945415497,0.2325739711523056,289,0,0,0.0
6,0.0,0.0,,1.3660094904899598,3.387998104095459,0.0028789404437678714,0.5505156323355453,0.5505156323355453,0.5374518916399582,262,1,99,99.0
15,1.0,0.0,,0.2868001461029053,5.181599855422974,-0.0031315743364520162,-0.11707282800968288,-0.11707282800968288,-0.15657770128200135,14,2,63,42.0
4,0.0,0.0,,0.8863000869750977,8.839376247206399,0.0019753047998169898,0.3002466704665112,0.3002466704665112,0.2923365605395773,279,1,85,85.0
5,0.0,0.0,,1.1042500734329224,4.438246369361877,0.00016857727987414295,0.27795794814908537,0.27795794814908537,0.27332286951366414,196,1,73,73.0
24,0.0,0.0,,0.6262999773025513,0.5572002232074738,0.0015677258926548659,0.30138752857844037,0.30138752857844037,0.2863510866527972,355,1,7,7.0
19,0.0,0.0,,0.05429983139038086,49.8998486995697,-0.0026034949847828794,-0.5636220182023463,-0.5636220182023463,-0.5556876069825628,55,1,79,79.0
24,1.0,0.0,,0.16425013542175293,1.6450469493865967,0.00023816507553624396,-0.0048909480683505535,-0.0048909480683505535,-0.006136894226074219,347,0,0,0.0
26,0.0,0.0,,0.6245002746582031,7.691486120223999,-0.00024279930809593272,0.054084330797195435,0.054084330797195435,0.05182839557528496,149,0,0,0.0
26,0.0,0.0,,0.033499956130981445,199.74760138988495,-0.0060894822902096924,-0.8875986053830102,-0.8875986053830102,-0.8731073289880973,35,1,19,19.0
6,0.0,0.0,,0.48435020446777344,0.6154500246047974,0.00016301079302933353,0.034867292358761744,0.034867292358761744,0.03849608785864233,231,1,14,14.0
26,0.0,0.0,,0.019249916076660156,314.0057909488678,5.032141322542693e-05,-1.0891329050064087,-1.0891329050064087,-1.070132851600647,1,0,0,0.0
22,0.0,0.0,,0.8354499340057373,0.13155007362365723,0.0017082588845469151,0.34447138750252604,0.34447138750252604,0.3319743801467382,356,1,30,30.0
21,0.0,0.0,,0.6004500389099121,9.915101408958435,0.0004739814294648783,0.1796904361548544,0.1796904361548544,0.1584274088277257,54,1,31,31.0
7,0.0,0.0,,0.45779991149902344,0.05315113067626953,-4.5273174046841916e-06,0.2391919046640396,0.2391919046640396,0.23966936767101288,81,0,0,0.0
24,1.0,0.0,,0.18295001983642578,42.09454822540283,-0.010433888380267355,-1.3622616529464722,-1.3622616529464722,-1.3403043746948242,120,0,0,0.0
3,1.0,0.0,,0.791449785232544,0.2216510772705078,-0.0005890292075329309,0.3575606888749686,0.3575606888749686,0.3489023961018825,156,2,17,12.0
23,0.0,0.0,,0.1420001983642578,96.78019571304321,7.614927747949222e-05,-0.37955063581466675,-0.37955063581466675,-0.37264105677604675,11,0,0,0.0
8,1.0,0.0,,0.7135004997253418,0.7148480415344238,0.0008506104685442767,0.25059524178504944,0.25059524178504944,0.24946752190589905,281,0,0,0.0
9,1.0,0.0,,0.13375020027160645,92.31356966495514,-0.0001294118412422871,-0.4887446595841095,-0.4887446595841095,-0.48423658071672765,8,1,16,16.0
14,0.0,0.0,,0.050049781799316406,101.68272304534912,0.0006437743623191051,-0.33791449666023254,-0.33791449666023254,-0.3166935443878174,1,0,0,0.0
14,0.0,0.0,,0.30534982681274414,48.85764729976654,-0.0004792748149967568,-0.14476104543990448,-0.14476104543990448,-0.14451713825981463,60,1,33,33.0
9,1.0,0.0,,0.4909498691558838,20.53172516822815,0.0007795775370725363,0.00557947292381308,0.00557947292381308,0.0018502041913461059,290,2,17,15.5
24,0.0,0.0,,0.21319985389709473,18.693410634994507,0.0010335682558847575,-0.02993326634168625,-0.02993326634168625,-0.027954423800110817,305,0,0,0.0
