Recording timestamp	type	Scene Name	scene_num	order	djv_reported	PupilDiam_Left	Gaze2d_Left.x	Gaze2d_Left.y	left_eye_openness	PupilDiam_Right	Gaze2d_Right.x	Gaze2d_Right.y	right_eye_openness	gaze_direction_x	gaze_direction_y	gaze_direction_z	gaze_origin_x	gaze_origin_y	gaze_origin_z	gaze_convergence_distance	participant	study_status	scene_familiarity	recall_status	Identifier	Event value	Event message
1701722133068	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.88	717.552	929.12	1.0	2.9259	759.5999999999999	1000.4799999999999	1.0	0.0648	0.0295	0.9975	33.0129	3.4232	-42.8361	0.0	4	0.0	0.0		1634	100	MYKEYWORD 100
1701722133077	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.8268	709.3439999999999	931.5200000000001	1.0	2.7226	758.88	1001.76	1.0	0.0816	0.0327	0.9961	31.6582	3.3287	-42.7569	0.0	4	0.0	0.0		1634	0	0
1701722133085	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.703	703.152	932.8	1.0	3.039	747.792	1004.8	1.0	0.0946	0.0392	0.9947	3.2291	3.0075	-43.0071	0.0	4	0.0	0.0		1634	0	0
1701722133093	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.8895	698.832	936.0	1.0	3.0706	743.616	1009.2800000000001	1.0	0.0996	0.032	0.9945	-24.239	2.7763	-43.4542	0.0	4	0.0	0.0		1634	0	0
1701722133102	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.9598	694.656	944.0	1.0	3.0021	738.288	1008.8	1.0	0.1076	0.0433	0.9932	-32.9941	2.5135	-43.0919	0.0	4	0.0	0.0		1634	0	0
1701722133110	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.9463	687.168	948.32	1.0	3.0417	731.952	1015.1999999999999	1.0	0.1212	0.0253	0.9923	-30.6547	2.565	-43.2505	0.0	4	0.0	0.0		1634	0	0
1701722133119	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.8595	682.4159999999999	949.92	1.0	3.0725	727.4879999999999	1013.12	1.0	0.123	0.0331	0.9919	-27.8343	2.608	-43.3118	0.0	4	0.0	0.0		1634	0	0
1701722133127	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.9118	675.792	949.92	1.0	3.069	720.144	1014.56	1.0	0.1396	0.0306	0.9897	-24.0646	2.6216	-43.2561	0.0	4	0.0	0.0		1634	0	0
1701722133135	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.8549	674.0640000000001	953.12	1.0	3.1184	715.1039999999999	1012.64	1.0	0.1497	0.0406	0.9879	-24.7859	2.4354	-42.7383	0.0	4	0.0	0.0		1634	0	0
1701722133144	t	terrace_testcue_cocktaillounge_left	0.0	0	0	2.7643	670.032	954.08	1.0	3.1018	710.352	1014.56	1.0	0.1546	0.0308	0.9875	-27.6451	2.6006	-43.3344	0.0	4	0.0	0.0		1634	0	0
