participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
9,1.0,1.0,1.0,1,18,18.0
4,0.0,1.0,0.5,0,0,0.0
21,1.0,1.0,1.0,0,0,0.0
7,0.0,1.0,0.5,1,20,20.0
22,1.0,1.0,1.0,1,22,22.0
1,1.0,1.0,1.0,1,34,34.0
6,0.0,1.0,0.5,0,0,0.0
1,0.0,1.0,0.0,1,95,95.0
23,1.0,1.0,1.0,1,26,26.0
14,0.0,1.0,0.5,1,24,24.0
23,1.0,1.0,0.0,1,15,15.0
2,1.0,1.0,1.0,1,86,86.0
6,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
2,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
10,1.0,1.0,0.0,1,16,16.0
7,0.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,1,27,27.0
6,1.0,1.0,1.0,1,19,19.0
23,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.0,1,25,25.0
16,0.0,1.0,0.0,1,30,30.0
13,0.0,1.0,0.5,1,134,134.0
26,1.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
25,1.0,1.0,1.0,1,13,13.0
4,0.0,1.0,0.5,1,16,16.0
25,1.0,1.0,1.0,1,18,18.0
5,1.0,1.0,0.5,1,12,12.0
23,1.0,1.0,0.0,0,0,0.0
22,1.0,1.0,1.0,1,135,135.0
24,0.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
21,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,1,23,23.0
23,1.0,1.0,1.0,1,26,26.0
1,0.0,1.0,0.0,1,11,11.0
23,0.0,1.0,0.5,1,17,17.0
3,0.0,1.0,0.5,1,94,94.0
3,1.0,1.0,1.0,1,11,11.0
14,1.0,1.0,1.0,1,23,23.0
4,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,78,78.0
12,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
15,1.0,1.0,0.5,1,35,35.0
12,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,1,48,48.0
9,1.0,1.0,0.5,1,126,126.0
2,1.0,1.0,0.0,1,16,16.0
21,1.0,1.0,0.5,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
6,1.0,1.0,1.0,1,17,17.0
4,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,1.0,1,49,49.0
24,0.0,1.0,0.5,0,0,0.0
8,0.0,1.0,0.0,0,0,0.0
25,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,1,14,14.0
14,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
15,1.0,1.0,0.5,1,46,46.0
25,1.0,1.0,1.0,1,14,14.0
21,1.0,1.0,1.0,1,24,24.0
4,1.0,1.0,0.5,1,25,25.0
10,0.0,1.0,0.5,1,21,21.0
23,1.0,1.0,1.0,1,45,45.0
3,0.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,0.0,0,0,0.0
25,0.0,1.0,0.5,1,15,15.0
13,1.0,1.0,1.0,1,81,81.0
18,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,0,0,0.0
14,1.0,1.0,0.5,0,0,0.0
8,1.0,1.0,1.0,0,0,0.0
3,1.0,1.0,0.5,0,0,0.0
8,1.0,1.0,0.0,0,0,0.0
26,0.0,1.0,0.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
16,0.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,1,87,87.0
19,1.0,1.0,1.0,1,18,18.0
7,1.0,1.0,0.5,1,31,31.0
4,1.0,1.0,1.0,0,0,0.0
7,0.0,1.0,0.0,0,0,0.0
5,1.0,1.0,1.0,1,13,13.0
7,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,1,9,9.0
18,0.0,1.0,0.5,1,21,21.0
25,1.0,1.0,0.5,0,0,0.0
22,0.0,1.0,0.5,1,24,24.0
12,1.0,1.0,0.5,0,0,0.0
8,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,0.5,1,13,13.0
7,0.0,1.0,0.5,1,30,30.0
25,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.0,2,19,14.5
19,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,1,45,45.0
9,1.0,1.0,0.5,1,13,13.0
24,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,1,4,4.0
12,0.0,1.0,0.0,1,32,32.0
12,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,1,10,10.0
17,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.0,0,0,0.0
8,1.0,1.0,0.0,0,0,0.0
13,1.0,1.0,1.0,2,16,13.0
22,1.0,1.0,1.0,1,18,18.0
14,1.0,1.0,1.0,1,22,22.0
22,1.0,1.0,1.0,2,35,27.0
4,1.0,1.0,1.0,1,10,10.0
8,1.0,1.0,0.5,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.0,1,33,33.0
18,0.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,1,5,5.0
16,0.0,1.0,0.0,0,0,0.0
23,0.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
23,0.0,1.0,0.0,1,46,46.0
14,1.0,1.0,1.0,1,17,17.0
3,1.0,1.0,1.0,1,22,22.0
14,1.0,1.0,1.0,1,2,2.0
3,0.0,1.0,0.5,0,0,0.0
9,0.0,1.0,0.5,1,114,114.0
24,1.0,1.0,0.5,1,18,18.0
19,1.0,1.0,1.0,1,11,11.0
21,0.0,1.0,0.5,1,9,9.0
25,1.0,1.0,1.0,1,8,8.0
25,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
5,1.0,1.0,1.0,1,19,19.0
3,1.0,1.0,1.0,1,13,13.0
4,1.0,1.0,1.0,1,8,8.0
23,1.0,1.0,1.0,1,180,180.0
25,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,1,19,19.0
3,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,1,20,20.0
22,0.0,1.0,0.5,1,19,19.0
7,1.0,1.0,1.0,1,23,23.0
12,1.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,1,114,114.0
26,1.0,1.0,1.0,0,0,0.0
6,0.0,1.0,0.0,1,15,15.0
24,1.0,1.0,1.0,1,37,37.0
9,0.0,1.0,0.5,1,199,199.0
16,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
25,0.0,1.0,0.0,1,22,22.0
2,1.0,1.0,0.5,2,35,21.0
24,0.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,1,18,18.0
18,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
16,0.0,1.0,0.0,0,0,0.0
15,1.0,1.0,1.0,1,28,28.0
26,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
25,1.0,1.0,0.5,1,36,36.0
24,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,1,28,28.0
14,1.0,1.0,1.0,1,36,36.0
14,0.0,1.0,0.5,1,117,117.0
16,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,1,82,82.0
4,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,0.0,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
21,1.0,1.0,0.5,1,18,18.0
17,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,17,17.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,1,21,21.0
1,0.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,0,0,0.0
4,0.0,1.0,0.5,1,5,5.0
26,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,0.0,1,128,128.0
14,1.0,1.0,1.0,1,31,31.0
24,1.0,1.0,0.5,1,8,8.0
3,1.0,1.0,0.5,0,0,0.0
11,1.0,1.0,1.0,1,17,17.0
16,0.0,1.0,0.0,0,0,0.0
22,1.0,1.0,0.5,0,0,0.0
3,1.0,1.0,1.0,1,86,86.0
22,0.0,1.0,0.5,1,25,25.0
13,0.0,1.0,0.5,1,32,32.0
25,1.0,1.0,0.0,1,18,18.0
19,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
2,1.0,1.0,1.0,1,30,30.0
17,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,31,31.0
23,1.0,1.0,1.0,1,44,44.0
24,1.0,1.0,1.0,2,16,14.0
9,1.0,1.0,1.0,1,24,24.0
3,1.0,1.0,1.0,1,22,22.0
15,1.0,1.0,1.0,0,0,0.0
17,0.0,1.0,0.5,1,16,16.0
22,1.0,1.0,1.0,1,19,19.0
15,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,0.5,1,50,50.0
16,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,0,0,0.0
11,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,0.0,1,26,26.0
24,1.0,1.0,0.5,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,18,18.0
23,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
6,1.0,1.0,1.0,1,24,24.0
24,0.0,1.0,0.5,1,18,18.0
2,1.0,1.0,0.5,2,16,11.5
4,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,1,62,62.0
15,0.0,1.0,0.5,0,0,0.0
5,0.0,1.0,0.5,1,30,30.0
4,1.0,1.0,0.5,0,0,0.0
3,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
15,0.0,1.0,0.5,1,32,32.0
25,1.0,1.0,0.5,1,20,20.0
25,1.0,1.0,1.0,1,51,51.0
19,0.0,1.0,0.5,1,11,11.0
24,0.0,1.0,0.5,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,21,21.0
23,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,1,21,21.0
24,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,1,33,33.0
4,1.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,20,20.0
18,1.0,1.0,0.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,0.5,0,0,0.0
12,1.0,1.0,0.5,1,69,69.0
14,1.0,1.0,0.5,1,28,28.0
8,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,19,19.0
2,0.0,1.0,0.5,1,133,133.0
24,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,1,9,9.0
22,0.0,1.0,0.5,1,15,15.0
22,1.0,1.0,1.0,1,20,20.0
26,1.0,1.0,1.0,0,0,0.0
19,0.0,1.0,0.0,1,29,29.0
24,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,0.0,1,22,22.0
21,0.0,1.0,0.5,1,19,19.0
10,1.0,1.0,0.5,1,22,22.0
25,1.0,1.0,0.0,2,30,25.0
14,1.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
10,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,1,51,51.0
23,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
2,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,1,67,67.0
6,0.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.0,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
19,0.0,1.0,0.5,1,8,8.0
8,0.0,1.0,0.0,0,0,0.0
7,1.0,1.0,1.0,1,26,26.0
15,1.0,1.0,0.5,1,25,25.0
7,1.0,1.0,1.0,1,28,28.0
