participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
14,1.0,1.0,1.0,1,54,54.0
15,1.0,1.0,1.0,0,0,0.0
21,1.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
5,1.0,1.0,1.0,0,0,0.0
9,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
21,1.0,1.0,1.0,0,0,0.0
7,0.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,29,29.0
1,1.0,1.0,1.0,1,34,34.0
6,0.0,1.0,0.5,0,0,0.0
1,0.0,1.0,0.0,1,17,17.0
23,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,1,59,59.0
14,0.0,1.0,0.5,0,0,0.0
23,1.0,1.0,0.0,1,15,15.0
6,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
2,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
10,1.0,1.0,0.0,1,13,13.0
7,0.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.0,0,0,0.0
16,0.0,1.0,0.0,0,0,0.0
13,0.0,1.0,0.5,1,14,14.0
26,1.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
25,1.0,1.0,1.0,1,23,23.0
4,0.0,1.0,0.5,0,0,0.0
25,1.0,1.0,1.0,1,37,37.0
5,1.0,1.0,0.5,1,98,98.0
23,1.0,1.0,0.0,1,16,16.0
22,1.0,1.0,1.0,1,42,42.0
24,0.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
23,0.0,1.0,0.5,1,55,55.0
21,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,1,35,35.0
1,0.0,1.0,0.0,1,11,11.0
3,0.0,1.0,0.5,0,0,0.0
3,1.0,1.0,1.0,1,11,11.0
14,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,29,29.0
12,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
15,1.0,1.0,0.5,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
9,1.0,1.0,0.5,1,17,17.0
2,1.0,1.0,0.0,1,16,16.0
21,1.0,1.0,0.5,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
6,1.0,1.0,1.0,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
8,0.0,1.0,0.0,0,0,0.0
25,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,1,14,14.0
14,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,1,9,9.0
15,1.0,1.0,0.5,0,0,0.0
25,1.0,1.0,1.0,1,14,14.0
21,1.0,1.0,1.0,1,31,31.0
4,1.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,0.0,0,0,0.0
25,0.0,1.0,0.5,1,15,15.0
13,1.0,1.0,1.0,1,81,81.0
18,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,0,0,0.0
14,1.0,1.0,0.5,0,0,0.0
8,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
3,1.0,1.0,0.5,0,0,0.0
8,1.0,1.0,0.0,0,0,0.0
26,0.0,1.0,0.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
16,0.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
7,0.0,1.0,0.0,0,0,0.0
5,1.0,1.0,1.0,1,13,13.0
7,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,1,9,9.0
18,0.0,1.0,0.5,1,21,21.0
25,1.0,1.0,0.5,0,0,0.0
22,0.0,1.0,0.5,0,0,0.0
12,1.0,1.0,0.5,0,0,0.0
8,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,0.5,0,0,0.0
7,0.0,1.0,0.5,0,0,0.0
25,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.0,1,19,19.0
19,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
9,1.0,1.0,0.5,1,13,13.0
24,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.0,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.0,1,14,14.0
8,1.0,1.0,0.0,0,0,0.0
13,1.0,1.0,1.0,1,10,10.0
14,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,1,19,19.0
4,1.0,1.0,1.0,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.0,0,0,0.0
18,0.0,1.0,0.5,1,12,12.0
18,0.0,1.0,0.5,1,5,5.0
16,0.0,1.0,0.0,0,0,0.0
23,0.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
23,0.0,1.0,0.0,1,46,46.0
14,1.0,1.0,1.0,1,17,17.0
3,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,1,10,10.0
3,0.0,1.0,0.5,0,0,0.0
9,0.0,1.0,0.5,1,27,27.0
15,1.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,20,20.0
19,1.0,1.0,1.0,0,0,0.0
21,0.0,1.0,0.5,0,0,0.0
25,1.0,1.0,1.0,1,8,8.0
25,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,1,12,12.0
5,1.0,1.0,1.0,0,0,0.0
3,1.0,1.0,1.0,1,13,13.0
23,1.0,1.0,1.0,1,74,74.0
25,1.0,1.0,1.0,1,15,15.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,1,19,19.0
3,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,0,0,0.0
22,0.0,1.0,0.5,1,20,20.0
7,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,0.5,0,0,0.0
26,1.0,1.0,1.0,0,0,0.0
6,0.0,1.0,0.0,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.5,1,20,20.0
16,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
2,1.0,1.0,0.5,1,7,7.0
22,1.0,1.0,0.0,0,0,0.0
24,0.0,1.0,0.5,1,14,14.0
15,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,1,50,50.0
16,0.0,1.0,0.0,0,0,0.0
26,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
25,1.0,1.0,0.5,1,36,36.0
24,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,6,6.0
22,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,1,36,36.0
16,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,1,82,82.0
4,1.0,1.0,1.0,1,24,24.0
16,1.0,1.0,0.0,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
21,1.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,0,0,0.0
1,0.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,1,26,26.0
23,1.0,1.0,1.0,1,71,71.0
2,0.0,1.0,0.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
2,1.0,1.0,1.0,1,24,24.0
26,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,0.0,1,10,10.0
14,1.0,1.0,1.0,1,32,32.0
24,1.0,1.0,0.5,0,0,0.0
3,1.0,1.0,0.5,0,0,0.0
11,1.0,1.0,1.0,1,17,17.0
16,0.0,1.0,0.0,0,0,0.0
22,1.0,1.0,0.5,0,0,0.0
22,0.0,1.0,0.5,0,0,0.0
13,0.0,1.0,0.5,1,32,32.0
25,1.0,1.0,0.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
2,1.0,1.0,1.0,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,32,32.0
13,0.0,1.0,0.0,1,19,19.0
23,1.0,1.0,1.0,1,44,44.0
24,1.0,1.0,1.0,1,16,16.0
9,1.0,1.0,1.0,0,0,0.0
3,1.0,1.0,1.0,1,22,22.0
15,1.0,1.0,1.0,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,19,19.0
15,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,0.5,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,1,19,19.0
11,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,0.0,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,18,18.0
23,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,1,18,18.0
1,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
6,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
2,1.0,1.0,0.5,1,16,16.0
4,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
5,0.0,1.0,0.5,0,0,0.0
4,1.0,1.0,0.5,0,0,0.0
3,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
25,1.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.0,0,0,0.0
25,1.0,1.0,1.0,0,0,0.0
19,0.0,1.0,0.5,1,11,11.0
24,0.0,1.0,0.5,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,0,0,0.0
23,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,1,23,23.0
4,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,1,33,33.0
4,1.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,10,10.0
18,1.0,1.0,0.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,0.5,0,0,0.0
12,1.0,1.0,0.5,0,0,0.0
14,1.0,1.0,0.5,1,28,28.0
8,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,1.0,0,0,0.0
19,0.0,1.0,0.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,0.0,1,38,38.0
21,0.0,1.0,0.5,0,0,0.0
25,1.0,1.0,1.0,1,23,23.0
10,1.0,1.0,0.5,1,22,22.0
25,1.0,1.0,0.0,1,30,30.0
14,1.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
10,1.0,1.0,1.0,1,15,15.0
22,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
15,1.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
2,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
