participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
22,0.0,0.0,,1,39,39.0
24,1.0,0.0,,1,27,27.0
22,0.0,0.0,,1,38,38.0
17,1.0,0.0,,1,15,15.0
14,0.0,0.0,,0,0,0.0
15,1.0,0.0,,1,63,63.0
21,0.0,0.0,,1,102,102.0
6,0.0,0.0,,2,122,62.5
24,0.0,0.0,,1,7,7.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,1,46,46.0
7,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,16,16.0
18,1.0,0.0,,1,8,8.0
25,0.0,0.0,,2,19,17.5
23,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
14,0.0,0.0,,1,21,21.0
22,0.0,0.0,,2,28,27.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,72,72.0
24,1.0,0.0,,0,0,0.0
19,1.0,0.0,,0,0,0.0
14,0.0,0.0,,1,122,122.0
1,1.0,0.0,,1,18,18.0
9,1.0,0.0,,1,15,15.0
7,1.0,0.0,,0,0,0.0
12,1.0,0.0,,2,35,34.0
25,0.0,0.0,,1,162,162.0
17,1.0,0.0,,1,22,22.0
14,0.0,0.0,,2,33,25.5
22,0.0,0.0,,1,39,39.0
14,0.0,0.0,,1,20,20.0
7,1.0,0.0,,0,0,0.0
8,1.0,0.0,,1,15,15.0
26,0.0,0.0,,0,0,0.0
21,1.0,0.0,,1,32,32.0
5,0.0,0.0,,0,0,0.0
5,0.0,0.0,,1,16,16.0
23,0.0,0.0,,0,0,0.0
14,0.0,0.0,,1,18,18.0
25,0.0,0.0,,1,23,23.0
5,0.0,0.0,,1,17,17.0
6,0.0,0.0,,1,177,177.0
23,0.0,0.0,,0,0,0.0
21,1.0,0.0,,1,31,31.0
24,0.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
25,0.0,0.0,,1,42,42.0
14,0.0,0.0,,1,33,33.0
1,1.0,0.0,,2,41,24.0
21,0.0,0.0,,1,28,28.0
22,0.0,0.0,,1,3,3.0
15,0.0,0.0,,1,51,51.0
26,0.0,0.0,,0,0,0.0
2,1.0,0.0,,2,12,9.0
17,1.0,0.0,,0,0,0.0
2,0.0,0.0,,1,204,204.0
25,0.0,0.0,,2,24,20.5
21,1.0,0.0,,1,32,32.0
25,0.0,0.0,,1,42,42.0
15,0.0,0.0,,0,0,0.0
15,1.0,0.0,,2,39,29.5
14,0.0,0.0,,1,122,122.0
17,1.0,0.0,,1,46,46.0
24,0.0,0.0,,1,21,21.0
24,1.0,0.0,,0,0,0.0
3,1.0,0.0,,1,13,13.0
12,1.0,0.0,,1,38,38.0
14,0.0,0.0,,1,21,21.0
7,1.0,0.0,,1,143,143.0
15,0.0,0.0,,2,51,48.0
24,0.0,0.0,,1,7,7.0
25,0.0,0.0,,1,18,18.0
1,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
26,0.0,0.0,,0,0,0.0
7,1.0,0.0,,1,142,142.0
23,0.0,0.0,,0,0,0.0
23,0.0,0.0,,1,42,42.0
6,0.0,0.0,,1,13,13.0
3,0.0,0.0,,0,0,0.0
24,0.0,0.0,,2,34,32.0
22,0.0,0.0,,1,16,16.0
15,0.0,0.0,,1,30,30.0
25,0.0,0.0,,2,17,10.0
25,0.0,0.0,,0,0,0.0
13,1.0,0.0,,1,14,14.0
5,0.0,0.0,,1,25,25.0
9,1.0,0.0,,1,16,16.0
1,1.0,0.0,,1,39,39.0
24,0.0,0.0,,1,7,7.0
22,0.0,0.0,,2,30,25.5
6,0.0,0.0,,1,99,99.0
3,0.0,0.0,,1,11,11.0
7,1.0,0.0,,0,0,0.0
25,0.0,0.0,,1,42,42.0
4,0.0,0.0,,0,0,0.0
6,0.0,0.0,,2,19,18.5
15,1.0,0.0,,2,39,29.5
4,0.0,0.0,,0,0,0.0
5,0.0,0.0,,1,73,73.0
24,0.0,0.0,,1,27,27.0
19,0.0,0.0,,1,18,18.0
24,1.0,0.0,,1,74,74.0
26,0.0,0.0,,0,0,0.0
26,0.0,0.0,,2,29,24.5
6,0.0,0.0,,1,108,108.0
26,0.0,0.0,,0,0,0.0
22,0.0,0.0,,1,38,38.0
21,0.0,0.0,,2,23,15.5
7,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
3,1.0,0.0,,1,7,7.0
23,0.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
9,1.0,0.0,,2,16,15.5
14,0.0,0.0,,1,21,21.0
14,0.0,0.0,,1,18,18.0
9,1.0,0.0,,2,63,37.0
24,0.0,0.0,,1,27,27.0
23,0.0,0.0,,1,46,46.0
8,1.0,0.0,,1,19,19.0
10,1.0,0.0,,1,65,65.0
11,0.0,0.0,,0,0,0.0
19,0.0,0.0,,1,18,18.0
4,0.0,0.0,,0,0,0.0
2,0.0,0.0,,2,124,94.5
9,0.0,0.0,,1,16,16.0
2,0.0,0.0,,1,161,161.0
12,0.0,0.0,,1,33,33.0
22,0.0,0.0,,1,39,39.0
8,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
15,0.0,0.0,,1,16,16.0
24,0.0,0.0,,1,27,27.0
22,0.0,0.0,,1,30,30.0
12,0.0,0.0,,0,0,0.0
12,0.0,0.0,,1,9,9.0
18,1.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
3,1.0,0.0,,2,78,43.0
23,0.0,0.0,,1,46,46.0
16,0.0,0.0,,1,26,26.0
18,1.0,0.0,,1,8,8.0
14,0.0,0.0,,1,20,20.0
26,0.0,0.0,,0,0,0.0
19,0.0,0.0,,1,18,18.0
6,0.0,0.0,,1,111,111.0
7,0.0,0.0,,0,0,0.0
25,0.0,0.0,,2,68,42.5
24,0.0,0.0,,1,7,7.0
23,0.0,0.0,,1,47,47.0
26,0.0,0.0,,0,0,0.0
9,0.0,0.0,,1,26,26.0
19,0.0,0.0,,1,17,17.0
17,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
12,1.0,0.0,,1,27,27.0
2,1.0,0.0,,1,12,12.0
6,0.0,0.0,,1,30,30.0
18,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,17,17.0
23,0.0,0.0,,1,56,56.0
19,0.0,0.0,,1,18,18.0
23,0.0,0.0,,0,0,0.0
22,0.0,0.0,,1,16,16.0
15,0.0,0.0,,1,302,302.0
23,0.0,0.0,,1,46,46.0
19,1.0,0.0,,1,86,86.0
13,0.0,0.0,,1,71,71.0
17,1.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
15,0.0,0.0,,1,30,30.0
23,0.0,0.0,,0,0,0.0
8,1.0,0.0,,1,19,19.0
25,0.0,0.0,,1,162,162.0
2,1.0,0.0,,1,23,23.0
19,1.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
2,0.0,0.0,,2,27,24.0
22,0.0,0.0,,1,16,16.0
7,1.0,0.0,,0,0,0.0
25,0.0,0.0,,1,18,18.0
9,0.0,0.0,,1,16,16.0
13,1.0,0.0,,1,16,16.0
22,0.0,0.0,,1,28,28.0
17,1.0,0.0,,1,15,15.0
24,1.0,0.0,,0,0,0.0
24,0.0,0.0,,1,27,27.0
13,1.0,0.0,,1,120,120.0
7,0.0,0.0,,0,0,0.0
12,0.0,0.0,,1,33,33.0
14,0.0,0.0,,1,20,20.0
22,0.0,0.0,,1,38,38.0
13,1.0,0.0,,1,120,120.0
18,1.0,0.0,,1,9,9.0
17,1.0,0.0,,0,0,0.0
1,1.0,0.0,,1,99,99.0
6,0.0,0.0,,1,30,30.0
24,1.0,0.0,,1,26,26.0
17,1.0,0.0,,1,22,22.0
4,0.0,0.0,,1,12,12.0
17,1.0,0.0,,0,0,0.0
12,0.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
14,0.0,0.0,,1,20,20.0
18,1.0,0.0,,0,0,0.0
26,0.0,0.0,,1,20,20.0
7,0.0,0.0,,0,0,0.0
16,1.0,0.0,,0,0,0.0
3,0.0,0.0,,1,310,310.0
25,0.0,0.0,,1,23,23.0
25,0.0,0.0,,1,18,18.0
24,1.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
19,1.0,0.0,,1,16,16.0
3,0.0,0.0,,1,11,11.0
4,0.0,0.0,,0,0,0.0
9,0.0,0.0,,2,18,17.0
4,0.0,0.0,,0,0,0.0
8,1.0,0.0,,1,15,15.0
14,0.0,0.0,,1,18,18.0
6,0.0,0.0,,1,72,72.0
3,1.0,0.0,,1,7,7.0
2,0.0,0.0,,1,161,161.0
6,0.0,0.0,,2,30,22.0
22,0.0,0.0,,2,28,27.0
9,0.0,0.0,,1,15,15.0
22,0.0,0.0,,1,23,23.0
7,1.0,0.0,,2,24,22.5
18,1.0,0.0,,1,17,17.0
1,1.0,0.0,,0,0,0.0
24,1.0,0.0,,1,27,27.0
25,0.0,0.0,,2,19,17.5
18,1.0,0.0,,2,8,6.5
4,0.0,0.0,,1,85,85.0
19,0.0,0.0,,1,79,79.0
1,1.0,0.0,,2,14,14.0
3,0.0,0.0,,1,83,83.0
19,0.0,0.0,,1,18,18.0
18,1.0,0.0,,1,5,5.0
13,1.0,0.0,,1,23,23.0
23,0.0,0.0,,0,0,0.0
13,0.0,0.0,,1,104,104.0
4,0.0,0.0,,1,21,21.0
7,1.0,0.0,,0,0,0.0
24,1.0,0.0,,1,27,27.0
18,1.0,0.0,,0,0,0.0
10,1.0,0.0,,2,10,7.0
22,0.0,0.0,,1,16,16.0
24,1.0,0.0,,0,0,0.0
24,0.0,0.0,,1,21,21.0
25,0.0,0.0,,2,17,16.0
24,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
26,0.0,0.0,,2,29,24.5
18,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,18,18.0
5,0.0,0.0,,1,73,73.0
24,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
9,1.0,0.0,,1,16,16.0
3,1.0,0.0,,2,13,10.5
15,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,17,17.0
24,0.0,0.0,,0,0,0.0
7,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
2,0.0,0.0,,1,110,110.0
23,0.0,0.0,,2,47,43.0
24,1.0,0.0,,0,0,0.0
15,0.0,0.0,,2,30,23.0
9,1.0,0.0,,2,63,37.0
15,1.0,0.0,,1,42,42.0
4,0.0,0.0,,1,85,85.0
24,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,99,99.0
24,0.0,0.0,,1,21,21.0
3,0.0,0.0,,2,110,63.0
24,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,162,162.0
13,1.0,0.0,,1,120,120.0
3,1.0,0.0,,0,0,0.0
1,1.0,0.0,,1,18,18.0
3,1.0,0.0,,2,17,12.0
7,1.0,0.0,,1,142,142.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,1,46,46.0
24,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
14,0.0,0.0,,1,44,44.0
13,0.0,0.0,,1,72,72.0
23,0.0,0.0,,1,56,56.0
23,0.0,0.0,,0,0,0.0
3,1.0,0.0,,2,78,43.0
25,0.0,0.0,,1,23,23.0
15,0.0,0.0,,2,49,47.0
4,0.0,0.0,,1,85,85.0
14,0.0,0.0,,1,20,20.0
6,0.0,0.0,,1,16,16.0
23,0.0,0.0,,1,46,46.0
16,1.0,0.0,,2,25,15.0
4,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,244,244.0
2,0.0,0.0,,2,158,89.5
1,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
5,0.0,0.0,,1,73,73.0
1,1.0,0.0,,1,11,11.0
21,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
19,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,99,99.0
8,1.0,0.0,,1,15,15.0
24,1.0,0.0,,0,0,0.0
13,1.0,0.0,,1,10,10.0
23,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
23,0.0,0.0,,1,47,47.0
3,1.0,0.0,,1,191,191.0
12,0.0,0.0,,0,0,0.0
21,0.0,0.0,,1,102,102.0
24,0.0,0.0,,1,27,27.0
8,1.0,0.0,,1,19,19.0
9,0.0,0.0,,1,16,16.0
25,0.0,0.0,,1,42,42.0
24,1.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
18,1.0,0.0,,2,8,6.5
16,1.0,0.0,,1,16,16.0
22,0.0,0.0,,2,34,32.0
2,0.0,0.0,,2,70,51.5
9,1.0,0.0,,2,155,83.0
6,0.0,0.0,,1,30,30.0
14,0.0,0.0,,2,44,25.5
4,0.0,0.0,,0,0,0.0
11,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,1,15,15.0
16,1.0,0.0,,2,16,10.5
18,1.0,0.0,,1,9,9.0
13,0.0,0.0,,2,24,17.0
5,0.0,0.0,,1,13,13.0
24,1.0,0.0,,1,27,27.0
3,0.0,0.0,,2,18,17.5
25,0.0,0.0,,3,18,16.333333333333332
7,1.0,0.0,,1,142,142.0
2,1.0,0.0,,1,23,23.0
3,0.0,0.0,,1,11,11.0
1,1.0,0.0,,1,39,39.0
22,0.0,0.0,,0,0,0.0
5,0.0,0.0,,1,28,28.0
14,0.0,0.0,,2,89,53.0
24,0.0,0.0,,0,0,0.0
12,0.0,0.0,,0,0,0.0
13,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,72,72.0
17,1.0,0.0,,1,46,46.0
18,1.0,0.0,,1,17,17.0
14,0.0,0.0,,1,122,122.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,1,22,22.0
21,0.0,0.0,,1,21,21.0
26,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
19,1.0,0.0,,1,12,12.0
23,0.0,0.0,,0,0,0.0
6,0.0,0.0,,2,78,48.5
15,1.0,0.0,,1,20,20.0
2,1.0,0.0,,2,12,9.0
22,0.0,0.0,,2,28,27.0
14,0.0,0.0,,1,18,18.0
13,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
4,0.0,0.0,,1,85,85.0
3,1.0,0.0,,2,13,10.5
3,0.0,0.0,,1,17,17.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,1,56,56.0
14,0.0,0.0,,1,21,21.0
25,0.0,0.0,,1,17,17.0
3,0.0,0.0,,2,18,16.0
14,0.0,0.0,,1,17,17.0
13,0.0,0.0,,1,104,104.0
4,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
5,0.0,0.0,,0,0,0.0
25,0.0,0.0,,2,19,17.5
7,0.0,0.0,,0,0,0.0
19,0.0,0.0,,1,79,79.0
4,0.0,0.0,,1,85,85.0
14,0.0,0.0,,1,33,33.0
2,1.0,0.0,,2,23,14.5
14,0.0,0.0,,1,18,18.0
14,0.0,0.0,,1,18,18.0
23,0.0,0.0,,1,47,47.0
3,1.0,0.0,,2,17,12.0
1,1.0,0.0,,1,99,99.0
16,0.0,0.0,,0,0,0.0
14,0.0,0.0,,1,21,21.0
4,0.0,0.0,,0,0,0.0
21,1.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
10,1.0,0.0,,1,20,20.0
13,0.0,0.0,,2,72,44.0
2,1.0,0.0,,2,23,14.5
13,1.0,0.0,,1,14,14.0
14,0.0,0.0,,1,5,5.0
3,0.0,0.0,,1,305,305.0
19,0.0,0.0,,2,27,26.0
10,1.0,0.0,,1,253,253.0
24,0.0,0.0,,1,21,21.0
3,0.0,0.0,,2,18,11.5
26,0.0,0.0,,1,19,19.0
23,0.0,0.0,,0,0,0.0
8,1.0,0.0,,2,64,39.0
3,1.0,0.0,,2,78,43.0
12,0.0,0.0,,0,0,0.0
1,1.0,0.0,,2,18,16.0
1,1.0,0.0,,0,0,0.0
3,1.0,0.0,,0,0,0.0
22,0.0,0.0,,0,0,0.0
19,1.0,0.0,,1,86,86.0
1,1.0,0.0,,2,41,24.0
6,0.0,0.0,,1,99,99.0
7,1.0,0.0,,0,0,0.0
9,1.0,0.0,,1,155,155.0
7,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
15,0.0,0.0,,1,51,51.0
8,1.0,0.0,,1,15,15.0
21,0.0,0.0,,1,21,21.0
17,1.0,0.0,,1,15,15.0
21,0.0,0.0,,2,23,15.5
23,0.0,0.0,,1,46,46.0
16,1.0,0.0,,1,106,106.0
25,0.0,0.0,,1,18,18.0
3,1.0,0.0,,2,13,10.5
12,1.0,0.0,,1,38,38.0
12,1.0,0.0,,1,38,38.0
12,0.0,0.0,,1,22,22.0
24,1.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
2,1.0,0.0,,2,23,14.5
1,1.0,0.0,,1,14,14.0
11,0.0,0.0,,1,17,17.0
7,1.0,0.0,,1,140,140.0
9,1.0,0.0,,1,11,11.0
16,1.0,0.0,,2,16,10.5
15,0.0,0.0,,1,51,51.0
24,0.0,0.0,,2,30,18.5
14,0.0,0.0,,1,21,21.0
14,0.0,0.0,,1,20,20.0
5,0.0,0.0,,1,73,73.0
17,1.0,0.0,,0,0,0.0
19,0.0,0.0,,1,17,17.0
24,0.0,0.0,,1,2,2.0
14,0.0,0.0,,0,0,0.0
15,1.0,0.0,,2,63,46.5
26,0.0,0.0,,0,0,0.0
2,1.0,0.0,,2,12,9.0
6,0.0,0.0,,2,30,22.0
1,1.0,0.0,,0,0,0.0
21,0.0,0.0,,1,21,21.0
15,1.0,0.0,,2,42,38.0
4,0.0,0.0,,0,0,0.0
24,0.0,0.0,,1,27,27.0
19,0.0,0.0,,1,79,79.0
6,0.0,0.0,,1,244,244.0
8,1.0,0.0,,1,15,15.0
4,0.0,0.0,,1,85,85.0
17,1.0,0.0,,0,0,0.0
15,1.0,0.0,,1,20,20.0
23,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
22,0.0,0.0,,1,23,23.0
18,1.0,0.0,,1,5,5.0
1,1.0,0.0,,1,14,14.0
23,0.0,0.0,,0,0,0.0
9,1.0,0.0,,1,18,18.0
23,0.0,0.0,,0,0,0.0
24,0.0,0.0,,1,21,21.0
13,1.0,0.0,,2,31,23.5
14,0.0,0.0,,1,21,21.0
14,0.0,0.0,,1,21,21.0
9,0.0,0.0,,1,26,26.0
9,1.0,0.0,,2,17,15.5
18,1.0,0.0,,1,9,9.0
9,1.0,0.0,,2,16,15.5
9,0.0,0.0,,1,26,26.0
10,1.0,0.0,,1,13,13.0
4,0.0,0.0,,0,0,0.0
16,0.0,0.0,,1,36,36.0
17,1.0,0.0,,0,0,0.0
23,0.0,0.0,,1,56,56.0
12,0.0,0.0,,0,0,0.0
13,0.0,0.0,,1,72,72.0
14,0.0,0.0,,1,20,20.0
15,0.0,0.0,,1,51,51.0
16,1.0,0.0,,1,16,16.0
22,0.0,0.0,,2,23,17.0
2,0.0,0.0,,2,153,83.0
3,0.0,0.0,,2,18,16.0
6,0.0,0.0,,1,15,15.0
6,0.0,0.0,,1,99,99.0
3,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
8,1.0,0.0,,1,67,67.0
16,0.0,0.0,,1,36,36.0
6,0.0,0.0,,2,30,22.0
8,1.0,0.0,,1,19,19.0
19,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
2,1.0,0.0,,1,23,23.0
2,0.0,0.0,,2,24,23.5
9,1.0,0.0,,2,15,14.0
5,0.0,0.0,,2,13,8.0
25,0.0,0.0,,2,68,42.5
6,0.0,0.0,,2,20,19.0
18,1.0,0.0,,1,5,5.0
16,0.0,0.0,,1,36,36.0
21,1.0,0.0,,1,32,32.0
23,0.0,0.0,,1,46,46.0
3,0.0,0.0,,2,18,17.5
24,1.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
24,0.0,0.0,,1,6,6.0
3,1.0,0.0,,1,251,251.0
24,0.0,0.0,,1,2,2.0
9,0.0,0.0,,1,16,16.0
17,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,25,25.0
18,1.0,0.0,,2,37,23.0
25,0.0,0.0,,1,18,18.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
17,1.0,0.0,,1,46,46.0
16,0.0,0.0,,1,145,145.0
16,1.0,0.0,,1,16,16.0
14,0.0,0.0,,2,33,25.5
5,0.0,0.0,,1,25,25.0
26,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,162,162.0
24,0.0,0.0,,0,0,0.0
4,0.0,0.0,,1,88,88.0
17,1.0,0.0,,1,22,22.0
14,0.0,0.0,,1,122,122.0
24,1.0,0.0,,0,0,0.0
13,0.0,0.0,,2,24,17.0
4,0.0,0.0,,0,0,0.0
1,1.0,0.0,,1,14,14.0
7,1.0,0.0,,1,143,143.0
4,0.0,0.0,,0,0,0.0
18,1.0,0.0,,1,5,5.0
8,1.0,0.0,,1,14,14.0
4,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
18,1.0,0.0,,1,8,8.0
21,1.0,0.0,,0,0,0.0
13,0.0,0.0,,1,30,30.0
18,1.0,0.0,,1,5,5.0
8,1.0,0.0,,1,15,15.0
25,0.0,0.0,,1,252,252.0
6,0.0,0.0,,1,72,72.0
19,1.0,0.0,,0,0,0.0
16,1.0,0.0,,2,25,15.0
4,0.0,0.0,,0,0,0.0
5,0.0,0.0,,0,0,0.0
3,0.0,0.0,,2,18,17.5
16,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
19,0.0,0.0,,1,17,17.0
