participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
17,1.0,0.0,,8,67,21.125,0,0,0.0,2,28.0,8.525943335145612,30.643661235167023,2,7.5,4.17037705983323,16.300894253577333
3,0.0,0.0,,7,46,26.0,1,14,14.0,1,37.0,21.74317244885718,72.87106754892451,0,0.0,0.0,0.0
15,1.0,0.0,,11,24,13.454545454545455,1,39,39.0,5,15.4,13.048207194206649,69.3393140791968,0,0.0,0.0,0.0
4,0.0,0.0,,10,28,12.5,0,0,0.0,4,25.0,21.1478990132812,89.08819954606358,0,0.0,0.0,0.0
1,1.0,0.0,,8,69,20.5,1,18,18.0,3,20.0,14.229124600337151,80.66621521735789,1,9.5,2.872375488921439,12.800900798060646
4,0.0,0.0,,9,33,10.666666666666666,0,0,0.0,4,31.25,30.83964491085924,183.15158737306507,0,0.0,0.0,0.0
24,0.0,0.0,,6,40,20.833333333333332,0,0,0.0,2,49.5,29.57883472064455,147.40662689193968,0,0.0,0.0,0.0
1,1.0,0.0,,10,73,19.4,0,0,0.0,2,13.0,17.012975357099457,135.73695332044855,0,0.0,0.0,0.0
24,1.0,0.0,,8,31,17.375,0,0,0.0,5,17.4,22.213687352722165,133.14347792569325,0,0.0,0.0,0.0
25,0.0,0.0,,8,34,24.625,0,0,0.0,1,18.0,22.606492382287126,114.38862341070923,0,0.0,0.0,0.0
23,0.0,0.0,,2,101,71.5,0,0,0.0,1,66.0,33.66551648513699,265.0042868482578,0,0.0,0.0,0.0
4,0.0,0.0,,13,19,12.23076923076923,0,0,0.0,3,17.0,16.54974904824371,103.66084669829037,0,0.0,0.0,0.0
24,0.0,0.0,,9,52,20.666666666666668,0,0,0.0,4,10.25,15.818343706727621,55.47257599174762,0,0.0,0.0,0.0
6,0.0,0.0,,7,75,23.714285714285715,1,72,72.0,3,21.0,7.99833817748549,64.59631648748898,0,0.0,0.0,0.0
26,0.0,0.0,,2,183,110.5,0,0,0.0,1,13.0,16.52946670864287,34.81235835901147,1,18.5,8.047901488316553,36.75907619099982
14,0.0,0.0,,7,50,28.571428571428573,1,30,30.0,1,14.0,0.2071362637124437,2.6927714282612625,1,7.0,3.8610098219142417,20.649249378109758
6,0.0,0.0,,9,40,18.555555555555557,1,16,16.0,2,24.0,19.610036728680875,70.20933375997271,0,0.0,0.0,0.0
5,0.0,0.0,,9,33,17.77777777777778,0,0,0.0,2,24.0,16.71046891870093,53.866552942365146,0,0.0,0.0,0.0
25,0.0,0.0,,7,36,19.428571428571427,1,23,23.0,4,22.5,23.15335178953878,140.51391406650336,0,0.0,0.0,0.0
16,1.0,0.0,,6,58,29.5,0,0,0.0,2,25.0,24.505836037776504,114.62265244552935,0,0.0,0.0,0.0
4,0.0,0.0,,11,21,13.181818181818182,0,0,0.0,5,14.0,21.500172505233785,93.94983627295578,0,0.0,0.0,0.0
25,0.0,0.0,,10,31,12.9,1,138,138.0,4,20.25,3.6031843108562853,23.99385117219384,0,0.0,0.0,0.0
16,1.0,0.0,,10,41,19.6,1,5,5.0,3,8.666666666666666,20.145191570155223,81.48162752216162,0,0.0,0.0,0.0
6,0.0,0.0,,9,44,20.666666666666668,1,108,108.0,2,19.5,5.508084824608687,46.995514217853355,1,10.5,2.1895456517579683,17.156604675508984
4,0.0,0.0,,4,99,53.25,1,4,4.0,2,8.0,9.352109909054326,35.43094581427131,0,0.0,0.0,0.0
23,0.0,0.0,,2,188,106.5,0,0,0.0,1,21.0,26.29002607439207,89.90959046766255,0,0.0,0.0,0.0
19,1.0,0.0,,6,59,23.0,1,16,16.0,2,42.5,24.01744175086636,175.141594093638,1,7.0,2.0552868801726216,9.625571333470456
21,1.0,0.0,,7,37,19.0,2,35,35.0,4,23.25,16.253293629227176,108.42677194459,0,0.0,0.0,0.0
23,0.0,0.0,,8,137,26.625,0,0,0.0,1,13.0,5.500130811121115,60.27971907972311,2,7.25,3.666524982133138,16.989688523771974
26,0.0,0.0,,10,36,18.6,1,20,20.0,1,26.0,11.653457197264505,163.23716326315824,0,0.0,0.0,0.0
13,1.0,0.0,,7,36,22.285714285714285,1,120,120.0,2,34.0,12.780034243733008,159.4117085207673,0,0.0,0.0,0.0
21,0.0,0.0,,5,54,34.4,0,0,0.0,1,53.0,29.28493032874586,165.6033325620023,0,0.0,0.0,0.0
11,0.0,0.0,,10,26,12.1,2,17,13.5,5,19.4,31.861064089103444,160.928209049925,0,0.0,0.0,0.0
8,1.0,0.0,,9,65,19.444444444444443,0,0,0.0,2,19.0,15.229865069713492,50.43839177905049,0,0.0,0.0,0.0
2,0.0,0.0,,8,37,14.25,1,21,21.0,6,18.5,14.669408977774898,125.99824476559803,0,0.0,0.0,0.0
9,0.0,0.0,,6,95,37.666666666666664,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,7,72,28.571428571428573,1,6,6.0,3,9.333333333333334,19.130300066302528,87.63101385605609,2,7.75,6.4392817206045585,23.690453432784622
19,0.0,0.0,,3,75,55.666666666666664,2,25,21.5,3,21.0,7.814690337431808,52.179353537096496,0,0.0,0.0,0.0
17,1.0,0.0,,6,44,26.0,0,0,0.0,3,24.666666666666668,24.81453690241332,136.89299406358975,0,0.0,0.0,0.0
1,1.0,0.0,,8,45,17.5,1,41,41.0,5,16.0,16.30128526113238,68.13609926347667,0,0.0,0.0,0.0
23,0.0,0.0,,8,137,26.25,0,0,0.0,2,9.0,20.074691452540833,120.24665256896147,2,7.25,3.666524982133138,16.989688523771974
24,0.0,0.0,,6,40,22.666666666666668,0,0,0.0,2,44.0,29.57883472064455,147.40662689193968,0,0.0,0.0,0.0
23,0.0,0.0,,7,28,17.714285714285715,1,46,46.0,5,20.0,19.165689598468596,106.14525233763827,0,0.0,0.0,0.0
1,1.0,0.0,,11,36,16.727272727272727,0,0,0.0,0,0.0,0.0,0.0,1,8.0,6.897591146580416,17.651311617965664
24,1.0,0.0,,6,54,27.0,0,0,0.0,3,22.666666666666668,29.414664647301986,129.6233552959517,0,0.0,0.0,0.0
23,0.0,0.0,,2,118,80.0,0,0,0.0,2,37.0,34.7623128623379,239.71602887545862,0,0.0,0.0,0.0
12,1.0,0.0,,9,34,21.11111111111111,1,27,27.0,2,18.0,12.024793379512738,36.3237978825749,0,0.0,0.0,0.0
8,1.0,0.0,,11,28,12.090909090909092,0,0,0.0,4,20.75,24.64662730341019,150.51023718603506,0,0.0,0.0,0.0
4,0.0,0.0,,11,19,12.636363636363637,0,0,0.0,4,18.5,20.80001506766212,188.80711588764962,0,0.0,0.0,0.0
16,1.0,0.0,,10,64,20.8,1,16,16.0,2,6.5,7.056119645296226,23.91941112339044,0,0.0,0.0,0.0
8,1.0,0.0,,10,30,12.6,0,0,0.0,3,30.333333333333332,24.439191325460417,167.06830501253714,0,0.0,0.0,0.0
4,0.0,0.0,,7,24,13.857142857142858,0,0,0.0,4,31.75,29.339778617039784,154.34796693993488,0,0.0,0.0,0.0
9,1.0,0.0,,9,45,20.666666666666668,1,15,15.0,4,8.25,13.220194470549469,35.94599038324094,0,0.0,0.0,0.0
14,0.0,0.0,,6,68,36.333333333333336,0,0,0.0,1,6.0,1.7129092851620638,6.426833279416856,0,0.0,0.0,0.0
19,0.0,0.0,,8,28,13.125,1,16,16.0,4,28.75,21.973609161039196,182.40525259638875,0,0.0,0.0,0.0
22,0.0,0.0,,2,67,59.0,0,0,0.0,1,116.0,7.3904838913981585,26.505763635019047,0,0.0,0.0,0.0
8,1.0,0.0,,8,61,18.25,1,15,15.0,2,38.5,11.148554045775171,186.6662468578899,0,0.0,0.0,0.0
24,0.0,0.0,,10,52,18.8,0,0,0.0,4,7.0,14.272847055799549,51.28865169778688,0,0.0,0.0,0.0
25,0.0,0.0,,6,71,25.666666666666668,1,23,23.0,3,24.666666666666668,7.810192477637043,107.16979552442832,0,0.0,0.0,0.0
9,1.0,0.0,,5,104,39.8,0,0,0.0,3,8.666666666666666,15.29437115094013,72.21820356335621,0,0.0,0.0,0.0
24,1.0,0.0,,9,35,19.444444444444443,0,0,0.0,4,13.0,29.16879211199294,145.65624661523316,0,0.0,0.0,0.0
2,0.0,0.0,,10,31,15.1,1,48,48.0,6,12.0,12.371807879557268,66.63653422124557,0,0.0,0.0,0.0
24,1.0,0.0,,10,35,18.0,0,0,0.0,2,20.5,26.74482109664291,222.13701915906574,0,0.0,0.0,0.0
4,0.0,0.0,,10,36,18.4,1,85,85.0,3,13.0,13.515802048850247,54.65730897812929,0,0.0,0.0,0.0
6,0.0,0.0,,9,37,16.555555555555557,0,0,0.0,2,31.5,31.06084784036336,237.25412094162624,0,0.0,0.0,0.0
4,0.0,0.0,,6,92,30.0,0,0,0.0,3,14.0,15.948503047016686,74.27408731485524,1,7.5,4.731848741070685,9.688138465394466
17,1.0,0.0,,5,49,35.4,0,0,0.0,3,15.333333333333334,21.088234103109365,128.70835031002483,0,0.0,0.0,0.0
23,0.0,0.0,,8,47,24.5,1,42,42.0,2,13.5,12.861442842202164,70.19668437845539,0,0.0,0.0,0.0
1,1.0,0.0,,5,83,40.6,1,7,7.0,2,8.5,10.106387770841884,46.22645821085806,0,0.0,0.0,0.0
9,0.0,0.0,,6,43,33.666666666666664,1,22,22.0,1,16.0,0.5286273514901115,7.92941027235101,1,7.0,6.2907091437571525,14.439816613762257
18,1.0,0.0,,5,37,26.0,1,9,9.0,2,47.5,17.73649591804187,168.31664669720627,0,0.0,0.0,0.0
16,1.0,0.0,,5,53,33.4,0,0,0.0,2,30.0,22.758653066048105,67.32702186338332,0,0.0,0.0,0.0
12,0.0,0.0,,8,66,23.0,0,0,0.0,2,18.5,20.904011704296984,104.95541290344292,1,9.0,2.6544264307359424,20.35947198173222
17,1.0,0.0,,9,26,16.666666666666668,1,19,19.0,3,21.333333333333332,20.208873797925893,119.0895197491169,2,7.25,3.8774898241552447,20.002845988163152
3,1.0,0.0,,5,49,36.6,1,13,13.0,2,24.0,17.99285939110063,101.0258240737497,0,0.0,0.0,0.0
16,0.0,0.0,,7,29,16.285714285714285,1,38,38.0,5,23.0,20.63058172710307,123.73579530612702,0,0.0,0.0,0.0
22,0.0,0.0,,10,50,18.2,1,34,34.0,2,17.0,5.6350496541468456,60.83299145096023,0,0.0,0.0,0.0
24,1.0,0.0,,12,28,16.083333333333332,0,0,0.0,2,12.5,26.984129963658898,144.88829474369308,2,8.5,4.038349226010971,22.64120291365429
6,0.0,0.0,,10,40,14.1,0,0,0.0,4,18.25,21.985402891962494,114.77222441533101,0,0.0,0.0,0.0
6,0.0,0.0,,11,25,14.545454545454545,1,20,20.0,3,17.666666666666668,10.509723545068976,50.5437584126249,1,9.0,3.725714886517573,22.508808225440895
10,1.0,0.0,,6,49,34.5,1,18,18.0,1,17.0,4.934805588039438,78.95688940863057,0,0.0,0.0,0.0
23,0.0,0.0,,8,25,16.875,1,47,47.0,6,15.5,17.5824905213442,111.78851595390371,0,0.0,0.0,0.0
8,1.0,0.0,,12,22,10.083333333333334,1,15,15.0,5,19.8,17.117559796682702,140.11773831073884,0,0.0,0.0,0.0
17,1.0,0.0,,6,78,36.666666666666664,0,0,0.0,0,0.0,0.0,0.0,2,7.5,4.17037705983323,16.300894253577333
17,1.0,0.0,,10,26,12.2,1,46,46.0,4,23.5,29.92439995694874,148.2694439879368,0,0.0,0.0,0.0
21,1.0,0.0,,7,34,17.857142857142858,0,0,0.0,3,30.666666666666668,28.07243701514815,192.5942189297707,0,0.0,0.0,0.0
14,0.0,0.0,,5,99,36.0,1,17,17.0,3,17.0,16.60116721778049,117.40077133586682,1,7.0,2.919447984136573,10.722008364503797
2,0.0,0.0,,10,22,10.2,1,27,27.0,6,20.166666666666668,13.52014406531506,113.48886226589515,0,0.0,0.0,0.0
12,0.0,0.0,,8,32,15.75,0,0,0.0,5,19.0,24.61622633858886,157.00803036121619,0,0.0,0.0,0.0
7,0.0,0.0,,5,65,41.0,0,0,0.0,1,17.0,28.014020904726305,130.19032893086634,1,9.5,3.5334913694876717,14.06372727755522
23,0.0,0.0,,6,95,28.166666666666668,1,46,46.0,3,19.0,15.851046430972517,118.69613964898075,1,8.0,3.396131543119771,11.939331236308256
23,0.0,0.0,,4,42,24.5,1,56,56.0,3,44.0,28.556711267926858,232.4654163272503,0,0.0,0.0,0.0
22,0.0,0.0,,8,51,25.75,1,30,30.0,1,7.0,23.992126904358763,80.01967139358669,0,0.0,0.0,0.0
2,1.0,0.0,,3,166,66.0,2,23,14.5,2,17.5,8.295656684756372,70.38964502243779,1,7.5,4.194340384022667,13.940721337251063
18,1.0,0.0,,7,18,9.571428571428571,1,5,5.0,4,40.5,26.552288741781304,219.1901272766537,1,7.0,4.561164565443121,19.34884730174577
3,0.0,0.0,,13,29,14.923076923076923,1,11,11.0,3,8.333333333333334,20.00223536261859,97.77303075858237,1,8.0,3.1299262371675636,15.475253290042025
14,0.0,0.0,,4,94,52.75,0,0,0.0,2,6.5,13.632974561754475,31.10358088885109,0,0.0,0.0,0.0
19,1.0,0.0,,11,30,13.909090909090908,1,44,44.0,4,16.75,19.241863806046332,112.04105189231686,0,0.0,0.0,0.0
25,0.0,0.0,,9,38,15.0,1,68,68.0,3,30.666666666666668,23.772068873098238,239.9168279078783,0,0.0,0.0,0.0
14,0.0,0.0,,6,59,22.666666666666668,1,21,21.0,1,82.0,32.815217627313615,213.6024089411692,0,0.0,0.0,0.0
21,0.0,0.0,,7,67,28.428571428571427,1,8,8.0,2,15.0,20.97480036536642,86.84463110965223,0,0.0,0.0,0.0
7,1.0,0.0,,5,106,43.0,1,22,22.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,3,83,63.0,0,0,0.0,1,38.0,25.38483318165924,67.74412332171356,0,0.0,0.0,0.0
19,1.0,0.0,,5,26,15.2,0,0,0.0,5,31.0,19.733220151280403,169.63105701101853,0,0.0,0.0,0.0
14,0.0,0.0,,5,63,40.0,1,30,30.0,1,29.0,13.335395594979854,347.47468388582195,0,0.0,0.0,0.0
2,0.0,0.0,,11,22,10.363636363636363,1,137,137.0,6,18.0,8.674423794253462,59.13275782288969,0,0.0,0.0,0.0
14,0.0,0.0,,7,23,12.714285714285714,1,89,89.0,3,46.666666666666664,4.769067791767248,36.215039296134385,0,0.0,0.0,0.0
3,0.0,0.0,,11,48,16.454545454545453,1,53,53.0,4,10.25,20.96691899592793,86.84018282613935,1,8.0,3.3178576225006755,16.920476884394514
4,0.0,0.0,,13,19,11.615384615384615,0,0,0.0,4,15.5,24.662756479063383,98.40108554708188,0,0.0,0.0,0.0
21,1.0,0.0,,12,29,10.833333333333334,0,0,0.0,6,14.833333333333334,16.134267581432415,93.25464532763374,1,8.0,3.642798978783072,18.20700401450663
5,0.0,0.0,,7,53,22.571428571428573,0,0,0.0,2,20.0,42.63035776149535,268.09152491488993,0,0.0,0.0,0.0
8,1.0,0.0,,8,51,21.25,1,67,67.0,3,17.666666666666668,27.159971863629554,163.86527247051785,0,0.0,0.0,0.0
24,1.0,0.0,,9,28,16.555555555555557,0,0,0.0,5,15.2,22.430422669453886,124.16759812428954,0,0.0,0.0,0.0
21,1.0,0.0,,7,44,21.0,1,10,10.0,3,23.0,38.98697621506587,347.8435419895877,0,0.0,0.0,0.0
24,1.0,0.0,,9,35,17.0,0,0,0.0,5,14.4,25.051199908127145,128.04225202242316,0,0.0,0.0,0.0
6,0.0,0.0,,4,62,29.0,1,177,177.0,4,29.0,7.966117631033143,44.556832795765374,0,0.0,0.0,0.0
26,0.0,0.0,,10,16,10.5,0,0,0.0,4,27.25,22.33050589488393,112.94940946207129,0,0.0,0.0,0.0
7,0.0,0.0,,3,82,59.0,1,21,21.0,3,18.333333333333332,20.05761988354101,88.27140223185523,1,9.0,4.0158585503654205,20.630492197951003
4,0.0,0.0,,7,42,17.0,0,0,0.0,4,25.75,22.450612530649483,138.00087625238126,0,0.0,0.0,0.0
23,0.0,0.0,,1,104,104.0,0,0,0.0,1,131.0,5.204740625407418,27.877530158739177,1,9.0,2.0730078361601163,11.712883848497153
18,1.0,0.0,,9,26,16.11111111111111,0,0,0.0,3,26.0,15.752015735965008,79.42782247247662,0,0.0,0.0,0.0
6,0.0,0.0,,10,26,15.4,1,18,18.0,4,16.0,14.771042330443244,54.31292881130144,1,9.0,3.725714886517573,22.508808225440895
4,0.0,0.0,,7,42,17.0,0,0,0.0,4,25.75,29.832798927970614,164.6570492958709,0,0.0,0.0,0.0
12,1.0,0.0,,9,34,20.555555555555557,1,27,27.0,2,20.5,12.024793379512738,38.75569236343084,0,0.0,0.0,0.0
2,1.0,0.0,,5,45,34.6,0,0,0.0,1,53.0,18.01057433636681,69.97142525033412,0,0.0,0.0,0.0
13,1.0,0.0,,4,124,42.75,1,16,16.0,2,30.5,19.586102159456132,197.40313184515162,0,0.0,0.0,0.0
17,1.0,0.0,,9,37,20.444444444444443,0,0,0.0,3,10.666666666666666,21.53789342960221,89.48435128053227,0,0.0,0.0,0.0
14,0.0,0.0,,7,58,22.714285714285715,1,122,122.0,4,16.0,4.753985422309137,21.666587978707575,0,0.0,0.0,0.0
18,1.0,0.0,,7,26,16.285714285714285,1,17,17.0,3,37.333333333333336,21.953924186173182,239.0251014836092,0,0.0,0.0,0.0
14,0.0,0.0,,3,137,67.0,1,18,18.0,2,15.5,9.785833531062373,34.07220300650182,1,9.5,6.490862827131245,8.740709254780338
7,0.0,0.0,,4,51,36.75,0,0,0.0,1,75.0,12.7023325238673,28.867412786740303,0,0.0,0.0,0.0
23,0.0,0.0,,6,27,13.666666666666666,1,56,56.0,5,28.6,23.321244786434512,228.03735075233377,0,0.0,0.0,0.0
3,1.0,0.0,,8,34,17.875,2,17,12.0,2,35.0,29.49711525648035,165.59075385736844,1,7.5,5.2194908011585825,8.028247937431214
18,1.0,0.0,,6,44,22.833333333333332,1,9,9.0,1,88.0,31.98028555805415,322.0499580974185,0,0.0,0.0,0.0
9,0.0,0.0,,12,28,15.416666666666666,0,0,0.0,4,9.75,12.731366983811851,53.58214016200026,0,0.0,0.0,0.0
