participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
23,0.0,1.0,0.5,6,20,11.5,4,10.0,17.72715386268527,83.93504684389772,0,0.0,0.0,0.0
17,1.0,1.0,1.0,1,10,10.0,2,52.5,38.969180995902995,235.28885042025905,0,0.0,0.0,0.0
21,1.0,1.0,1.0,5,35,19.4,1,11.0,9.66735292498756,37.260296013317436,0,0.0,0.0,0.0
17,1.0,1.0,1.0,7,22,13.142857142857142,1,8.0,4.760506564458017,25.8242265678634,0,0.0,0.0,0.0
14,1.0,1.0,1.0,6,16,11.5,2,17.5,10.105808133562103,47.980960349541014,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,45,34.333333333333336,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,33,26.0,2,31.0,15.30826735850214,134.41381139471244,0,0.0,0.0,0.0
25,1.0,1.0,1.0,5,35,20.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,3,35,25.0,2,16.0,21.31149132561572,237.51299521053443,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,31,28.5,1,57.0,27.86258341626865,229.7467237754384,0,0.0,0.0,0.0
22,1.0,1.0,0.0,5,39,14.6,1,38.0,14.304048648229916,36.50448785423649,0,0.0,0.0,0.0
21,1.0,1.0,0.5,2,31,22.0,2,35.0,13.992105540071124,160.04951132411352,0,0.0,0.0,0.0
5,1.0,1.0,1.0,3,28,23.0,3,14.666666666666666,10.900311475741136,49.318251712629085,0,0.0,0.0,0.0
19,1.0,1.0,1.0,3,11,8.666666666666666,4,21.75,16.913801297057653,102.65595425109035,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,11,9.5,2,47.5,24.640801745912725,198.1825749445552,0,0.0,0.0,0.0
5,1.0,1.0,0.5,4,25,17.0,2,21.5,40.35445194260543,203.49932359872008,0,0.0,0.0,0.0
19,1.0,1.0,1.0,3,45,31.666666666666668,1,15.0,3.202024628170219,6.55762612604255,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,36,27.333333333333332,2,15.5,22.063410926621795,85.55222801193915,0,0.0,0.0,0.0
21,1.0,1.0,0.5,3,31,21.0,1,47.0,29.25627344189695,420.0656312069734,0,0.0,0.0,0.0
12,0.0,1.0,0.5,8,10,8.75,3,12.0,15.666355346744128,86.97243618243964,0,0.0,0.0,0.0
4,0.0,1.0,0.5,2,28,18.5,2,36.0,39.78961249895652,239.28957364971123,0,0.0,0.0,0.0
9,1.0,1.0,1.0,5,27,20.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,0.5,2,31,28.0,1,55.0,50.33011534516206,268.5102540369493,0,0.0,0.0,0.0
22,0.0,1.0,0.0,1,97,97.0,1,18.0,0.6657227042624708,2.433078923426048,1,8.0,6.515590762318357,25.895040863477057
9,1.0,1.0,0.5,6,17,10.5,2,21.5,7.446648356581459,85.05894273417651,0,0.0,0.0,0.0
6,0.0,1.0,0.0,5,20,11.0,2,26.0,32.059154896895194,188.4206531187357,0,0.0,0.0,0.0
5,0.0,1.0,0.5,3,18,15.0,3,21.333333333333332,50.442360169801994,209.90802230835462,0,0.0,0.0,0.0
14,0.0,1.0,0.0,5,18,12.4,1,42.0,2.1483784591996042,88.08351682718255,0,0.0,0.0,0.0
19,0.0,1.0,0.5,5,12,8.0,2,34.0,15.649172829313155,152.31613639051992,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,47,32.0,1,17.0,29.010738897906087,79.54387031066824,0,0.0,0.0,0.0
6,1.0,1.0,0.0,3,29,21.0,2,24.5,7.97570621133592,35.20082360187155,1,8.0,4.416799437435534,13.401131791902003
17,0.0,1.0,0.0,4,45,22.25,2,11.5,20.784651242350954,146.21879152881354,0,0.0,0.0,0.0
13,1.0,1.0,1.0,2,16,12.0,2,44.5,18.37467520356095,189.68791236907123,0,0.0,0.0,0.0
14,0.0,1.0,0.5,5,39,19.4,1,10.0,21.3796935861121,71.91782432924137,1,7.0,5.275531256517055,21.566859925567435
24,0.0,1.0,0.5,7,15,10.857142857142858,2,13.5,13.954175161508125,46.98864131008818,0,0.0,0.0,0.0
24,0.0,1.0,0.5,4,33,22.25,1,12.0,20.613277277373196,86.07371957695645,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,71,50.5,1,13.0,14.874255436988982,32.93181710557644,0,0.0,0.0,0.0
23,1.0,1.0,0.0,3,42,26.333333333333332,1,30.0,43.47923682233607,264.96532869260517,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,28,27.5,1,56.0,28.46103954312027,91.62515160288586,0,0.0,0.0,0.0
18,1.0,1.0,1.0,3,74,34.0,1,7.0,18.10544305892673,43.669594193766414,0,0.0,0.0,0.0
16,0.0,1.0,0.5,5,20,17.0,1,20.0,5.077679613553819,12.2302836140973,0,0.0,0.0,0.0
26,1.0,1.0,1.0,7,15,10.285714285714286,3,10.333333333333334,22.108232309865176,128.50118688164085,0,0.0,0.0,0.0
7,1.0,1.0,0.5,4,29,22.0,1,13.0,31.348838606819463,117.697698649379,0,0.0,0.0,0.0
18,1.0,1.0,1.0,2,56,52.0,1,10.0,28.252935590977774,85.47792072243841,1,7.5,4.198479431772142,9.264149393790952
4,0.0,1.0,0.5,2,12,9.5,2,47.5,21.55609652907664,206.84411128777197,0,0.0,0.0,0.0
9,1.0,1.0,1.0,2,44,36.0,2,21.0,26.928852143125454,94.59565195127786,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,37,33.0,1,45.0,20.923160216882483,87.5450212747731,0,0.0,0.0,0.0
6,1.0,1.0,0.0,4,29,18.0,2,17.5,4.411794044029016,25.40187071128788,0,0.0,0.0,0.0
6,1.0,1.0,1.0,7,34,13.571428571428571,1,11.0,46.309448504303035,245.29233448855663,2,8.0,3.989810767972656,20.153566220261695
14,0.0,1.0,0.0,3,29,16.0,3,21.666666666666668,14.828987393258979,106.12806083435538,0,0.0,0.0,0.0
17,1.0,1.0,0.5,3,28,16.0,3,21.666666666666668,31.774734531424553,180.33440774880697,0,0.0,0.0,0.0
3,1.0,1.0,0.5,5,16,9.6,2,29.0,12.712365708401775,112.43236761219904,0,0.0,0.0,0.0
26,1.0,1.0,0.5,2,70,43.0,1,28.0,9.21175733187484,26.05619627274386,0,0.0,0.0,0.0
1,0.0,1.0,0.0,1,41,41.0,1,74.0,2.2726803282942316,27.29126539391104,0,0.0,0.0,0.0
25,1.0,1.0,1.0,2,55,35.0,1,43.0,16.26745196344041,50.08968794605168,0,0.0,0.0,0.0
24,0.0,1.0,0.5,4,18,11.25,2,32.0,15.583116949905426,103.94590410946456,0,0.0,0.0,0.0
23,1.0,1.0,0.5,3,27,20.0,2,26.5,19.934919695299765,128.86981557510376,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,21,14.5,3,28.333333333333332,11.153560123459343,97.7836465948014,0,0.0,0.0,0.0
4,0.0,1.0,0.5,6,18,10.333333333333334,2,24.0,25.28083212120321,212.24392055953297,1,9.5,4.02396743601542,17.95204422289609
18,1.0,1.0,1.0,2,32,25.0,3,21.333333333333332,17.090353322544047,86.77405956637669,0,0.0,0.0,0.0
9,1.0,1.0,1.0,4,39,19.5,2,16.0,19.182879934587152,103.10792322873371,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,36,31.666666666666668,1,10.0,33.58744835279568,117.03386037516601,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,45,31.666666666666668,1,17.0,31.193551936617233,116.43410769253589,0,0.0,0.0,0.0
25,1.0,1.0,1.0,4,28,16.5,1,40.0,27.174539674603384,313.3156735192627,0,0.0,0.0,0.0
17,0.0,1.0,0.5,2,29,20.5,1,73.0,8.499054114140089,31.328125667096366,0,0.0,0.0,0.0
22,1.0,1.0,1.0,6,26,14.166666666666666,3,7.0,18.110844129787413,83.69974451894565,0,0.0,0.0,0.0
18,0.0,1.0,0.0,5,22,12.8,1,42.0,44.87803678786034,438.2737465870009,0,0.0,0.0,0.0
24,1.0,1.0,0.5,2,25,16.0,2,41.0,25.13255082745496,122.33430316771026,0,0.0,0.0,0.0
6,0.0,1.0,0.0,3,45,36.333333333333336,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,0.0,1.0,0.5,2,27,22.5,1,65.0,9.12681834970153,30.703253830331256,0,0.0,0.0,0.0
9,1.0,1.0,1.0,3,27,18.666666666666668,2,26.5,12.423793838848328,83.42389545580362,0,0.0,0.0,0.0
9,1.0,1.0,0.5,1,89,89.0,1,26.0,3.166414405327833,25.470839516576433,0,0.0,0.0,0.0
2,1.0,1.0,0.5,7,28,11.571428571428571,1,24.0,5.024043120193765,11.682116958309111,2,7.75,3.6422786474433653,18.75186964415723
21,1.0,1.0,1.0,3,13,10.666666666666666,2,40.5,10.94049838376228,47.599103434131365,0,0.0,0.0,0.0
23,0.0,1.0,0.5,3,16,14.0,2,34.0,15.324303428291161,96.02354538296309,0,0.0,0.0,0.0
7,1.0,1.0,1.0,5,25,15.0,2,16.5,10.277800013619167,37.90628210822317,0,0.0,0.0,0.0
23,1.0,1.0,0.5,3,67,32.666666666666664,1,6.0,30.849636138202207,133.70709307475332,0,0.0,0.0,0.0
16,1.0,1.0,1.0,8,21,12.5,1,7.0,13.572743723816409,27.145487447632817,0,0.0,0.0,0.0
24,1.0,1.0,0.5,2,64,55.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,93,93.0,1,22.0,13.417123910419894,27.952307388564872,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,72,72.0,1,43.0,18.82103454968202,45.5303394212501,0,0.0,0.0,0.0
17,0.0,1.0,0.5,3,10,9.666666666666666,2,42.0,20.178553963241523,101.20285593872549,0,0.0,0.0,0.0
23,1.0,1.0,1.0,6,22,10.0,3,14.333333333333334,25.42728046251219,103.99530543283959,0,0.0,0.0,0.0
14,0.0,1.0,0.5,4,25,17.0,2,18.5,4.158750102313991,72.77812679049427,0,0.0,0.0,0.0
24,0.0,1.0,0.5,6,21,13.0,1,28.0,33.7703311384674,213.06781649134854,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,56,42.0,1,21.0,18.644989630058422,152.1920442236867,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0,0.0,1,116.0,26.000157902166592,281.9504215955481,0,0.0,0.0,0.0
13,1.0,1.0,1.0,2,31,19.0,3,25.333333333333332,31.496677417412243,223.48277187916236,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,27,14.8,3,12.333333333333334,13.461537052391899,48.618187454009835,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,39,22.5,2,9.5,7.216539399845622,28.900378360827883,0,0.0,0.0,0.0
6,1.0,1.0,1.0,5,39,20.8,0,0.0,0.0,0.0,1,9.0,2.9580332688094813,20.802419809174673
16,1.0,1.0,1.0,4,41,24.75,1,10.0,31.69453546158291,98.49549985786378,0,0.0,0.0,0.0
11,1.0,1.0,1.0,5,18,14.0,1,39.0,30.812728105627894,137.16214526520898,0,0.0,0.0,0.0
24,1.0,1.0,1.0,5,30,13.6,1,38.0,32.45885000541647,159.05632249468297,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,4,23,16.5,1,44.0,0.745169171342798,32.04227436773881,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,73,55.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,1,7,7.0,2,54.0,18.861959351005662,198.5643469337877,0,0.0,0.0,0.0
8,1.0,1.0,1.0,7,10,8.428571428571429,3,15.666666666666666,17.986043457196846,92.61199259821514,1,8.0,3.536575307416771,21.29096093977362
21,1.0,1.0,0.0,2,56,32.5,2,24.5,17.106220326916535,148.9168485889565,0,0.0,0.0,0.0
26,1.0,1.0,1.0,5,15,9.8,4,14.25,22.914453886257466,71.57215996499252,0,0.0,0.0,0.0
4,0.0,1.0,0.5,6,15,10.166666666666666,2,23.0,27.11515340379689,135.2707004098188,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,5,30,16.4,1,26.0,24.68680931740508,125.07220366553709,0,0.0,0.0,0.0
24,1.0,1.0,0.5,7,20,9.571428571428571,4,9.0,25.682013829839967,129.18888073996914,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,1,116.0,33.728937458456805,354.3731295436876,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,17,11.4,2,27.0,13.42678254999582,75.94445345735392,0,0.0,0.0,0.0
23,1.0,1.0,1.0,2,23,18.5,2,38.5,32.409230157929336,274.0871784505885,0,0.0,0.0,0.0
23,1.0,1.0,1.0,2,58,37.5,1,39.0,21.46991057190199,67.56554677983628,0,0.0,0.0,0.0
5,1.0,1.0,0.5,2,35,22.0,1,70.0,2.02062880452015,13.230340457093769,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,47,32.0,2,25.0,31.021004742469835,113.84880548486312,0,0.0,0.0,0.0
5,1.0,1.0,1.0,2,35,21.5,1,66.0,1.7181425062885687,19.024003191708907,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,59,48.0,1,18.0,26.59349082571211,82.93898247780996,0,0.0,0.0,0.0
17,1.0,1.0,1.0,3,31,25.333333333333332,2,17.0,15.361823028799266,59.09712204240359,0,0.0,0.0,0.0
15,1.0,1.0,0.5,5,27,15.6,2,13.5,17.017056787400875,84.77507702966894,0,0.0,0.0,0.0
4,1.0,1.0,0.5,5,28,14.6,1,31.0,16.362987662746175,38.575747117149255,0,0.0,0.0,0.0
25,1.0,1.0,1.0,3,15,11.666666666666666,3,26.0,28.922827679106348,229.83859605877356,1,8.5,5.961691976342968,35.72187808372929
3,0.0,1.0,0.5,3,15,12.333333333333334,1,72.0,22.286559200546815,237.50925520193735,0,0.0,0.0,0.0
1,1.0,1.0,1.0,3,43,23.666666666666668,2,21.0,26.32138144401781,114.41322722368275,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,23,15.2,1,32.0,25.485229613323483,122.84951001734599,0,0.0,0.0,0.0
8,1.0,1.0,1.0,6,42,14.833333333333334,1,16.0,5.622887585199748,67.44598245031149,0,0.0,0.0,0.0
5,1.0,1.0,0.5,2,58,49.0,1,12.0,40.06528946490086,103.99688406195028,0,0.0,0.0,0.0
7,0.0,1.0,0.5,5,35,19.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,5,21,12.2,2,23.0,25.44076982926233,111.34203645348404,0,0.0,0.0,0.0
6,0.0,1.0,0.0,2,66,52.5,1,6.0,14.998378044343996,45.640400250389845,1,7.0,1.0441066915002328,2.556603713987354
24,0.0,1.0,0.5,3,8,8.0,2,42.5,44.593399833819035,430.6676984511141,0,0.0,0.0,0.0
9,0.0,1.0,0.0,2,82,53.0,1,8.0,9.527117206365807,66.68982044456048,0,0.0,0.0,0.0
14,1.0,1.0,1.0,2,62,51.5,1,8.0,2.3199450641448225,14.58825600869142,0,0.0,0.0,0.0
1,1.0,1.0,1.0,3,31,15.333333333333334,3,22.333333333333332,11.122566620474103,58.72056338780539,0,0.0,0.0,0.0
7,1.0,1.0,1.0,3,73,37.333333333333336,0,0.0,0.0,0.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,6,31,16.0,1,6.0,5.332604220927288,23.374399385363432,0,0.0,0.0,0.0
24,0.0,1.0,0.5,2,50,38.0,3,12.666666666666666,18.850240618555368,108.39793137155812,0,0.0,0.0,0.0
4,0.0,1.0,0.5,4,24,14.25,2,25.0,8.482229310977194,24.060530613403156,0,0.0,0.0,0.0
9,0.0,1.0,0.5,4,30,18.25,1,39.0,39.72788908350788,182.18274125432376,0,0.0,0.0,0.0
22,1.0,1.0,0.5,5,30,12.8,1,37.0,10.40382189829527,172.30937820558336,0,0.0,0.0,0.0
18,1.0,1.0,1.0,4,31,24.5,1,6.0,43.45721174931277,179.76850770350083,0,0.0,0.0,0.0
8,1.0,1.0,0.0,3,18,11.666666666666666,2,37.0,35.690468482260535,219.76533666339026,0,0.0,0.0,0.0
24,0.0,1.0,0.5,6,18,10.666666666666666,2,18.5,28.242053035951628,116.77550863323914,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,22,19.5,1,75.0,29.78944563038403,137.3724921930474,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,12,12.0,1,103.0,2.781793175078453,59.0974181241841,0,0.0,0.0,0.0
21,1.0,1.0,0.5,2,20,15.0,2,42.0,25.88605256456048,146.23922119604975,0,0.0,0.0,0.0
12,0.0,1.0,0.5,7,21,11.571428571428571,3,7.666666666666667,12.663897891457964,55.9366249154416,0,0.0,0.0,0.0
22,0.0,1.0,0.5,3,53,25.666666666666668,2,15.5,2.3076534163223457,32.67724036975396,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,69,48.0,1,13.0,21.085775585624422,60.24578517364108,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,34,22.0,1,19.0,26.069083563259472,77.23499332151917,0,0.0,0.0,0.0
9,0.0,1.0,0.0,5,35,16.8,2,13.5,14.879280030563748,96.6269647621927,0,0.0,0.0,0.0
7,0.0,1.0,0.5,1,99,99.0,1,16.0,25.641311510933317,67.01089948121678,0,0.0,0.0,0.0
23,1.0,1.0,1.0,3,19,12.0,1,74.0,45.632278457324844,483.354163682285,0,0.0,0.0,0.0
16,1.0,1.0,0.0,6,26,14.666666666666666,2,10.5,10.304719394229089,39.934180997800674,0,0.0,0.0,0.0
23,0.0,1.0,0.0,5,33,17.2,2,12.5,25.881085580575178,116.71792049304644,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,5,34,15.2,1,32.0,36.830297198926225,234.34428580669785,0,0.0,0.0,0.0
4,1.0,1.0,0.5,6,14,12.333333333333334,4,9.0,11.873605010078512,56.393830122758004,0,0.0,0.0,0.0
4,0.0,1.0,0.5,5,16,9.2,2,30.5,25.96902514174456,118.27267126799396,0,0.0,0.0,0.0
12,1.0,1.0,1.0,2,40,35.5,1,39.0,8.258244688567231,27.040169923079876,0,0.0,0.0,0.0
8,1.0,1.0,1.0,5,45,17.8,2,6.0,11.833373267575503,48.77796671688142,0,0.0,0.0,0.0
3,0.0,1.0,0.5,7,14,10.571428571428571,3,9.666666666666666,15.26702080537706,76.71071005354877,0,0.0,0.0,0.0
6,0.0,1.0,0.0,3,42,30.333333333333332,1,18.0,34.806001657516966,182.077242279894,0,0.0,0.0,0.0
14,1.0,1.0,1.0,3,52,23.333333333333332,1,40.0,30.027864230720937,295.27143756979206,0,0.0,0.0,0.0
24,1.0,1.0,0.5,6,16,11.333333333333334,2,19.0,24.86763638099872,198.41441864327018,0,0.0,0.0,0.0
3,1.0,1.0,1.0,6,13,9.666666666666666,3,17.333333333333332,24.004478107584593,117.57545261409679,0,0.0,0.0,0.0
13,1.0,1.0,1.0,3,19,14.666666666666666,2,33.5,14.881807485992594,140.06437367231345,0,0.0,0.0,0.0
18,1.0,1.0,1.0,4,12,8.25,2,35.0,32.86954044582014,188.88786105967563,0,0.0,0.0,0.0
21,0.0,1.0,0.5,4,43,21.75,1,22.0,25.783517735946305,88.39241753875956,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,58,32.5,1,46.0,21.406762747577314,120.9777990117006,1,10.5,3.7347768238756673,11.203122912539559
4,1.0,1.0,1.0,6,17,12.5,4,8.5,13.173970824541902,42.268233432119736,0,0.0,0.0,0.0
6,0.0,1.0,0.5,2,33,27.5,1,56.0,27.02963127379303,78.3709700288772,0,0.0,0.0,0.0
1,1.0,1.0,1.0,2,31,26.0,1,62.0,35.457731625579925,233.7863353081474,0,0.0,0.0,0.0
13,1.0,1.0,1.0,4,28,24.0,1,11.0,0.9664439183220448,4.88781866209494,0,0.0,0.0,0.0
16,1.0,1.0,1.0,3,10,8.333333333333334,3,29.333333333333332,19.355114878567644,60.91376191480743,0,0.0,0.0,0.0
14,1.0,1.0,1.0,5,19,12.0,3,15.666666666666666,14.531678666386126,59.94258328222244,1,7.0,3.9903551004708575,16.389722061936858
14,0.0,1.0,0.5,6,32,14.333333333333334,1,15.0,11.739148490911946,117.15851826799887,0,0.0,0.0,0.0
21,1.0,1.0,1.0,3,36,29.333333333333332,1,25.0,23.080082986523188,75.8190874456719,0,0.0,0.0,0.0
18,1.0,1.0,0.0,3,36,28.0,1,24.0,28.62781286646837,92.99878318542804,0,0.0,0.0,0.0
2,0.0,1.0,0.5,3,16,11.333333333333334,2,38.0,8.383920393312861,161.96673404936618,0,0.0,0.0,0.0
3,0.0,1.0,0.5,3,16,12.666666666666666,2,37.0,18.473401112890414,213.64735716361406,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,37,29.0,2,28.0,14.83873645513881,76.23798735551665,0,0.0,0.0,0.0
12,0.0,1.0,0.5,6,21,15.333333333333334,1,9.0,9.633269327166872,25.40066650254374,0,0.0,0.0,0.0
5,1.0,1.0,0.0,4,18,12.25,1,58.0,46.318667984131906,277.9934432835728,0,0.0,0.0,0.0
13,0.0,1.0,0.5,3,70,35.0,1,6.0,7.461069493349497,16.819059149954125,0,0.0,0.0,0.0
3,1.0,1.0,0.5,4,36,23.5,1,15.0,18.451564798994767,56.322578667187,0,0.0,0.0,0.0
24,1.0,1.0,1.0,7,27,11.428571428571429,3,8.0,16.590601857318998,85.09578274574629,0,0.0,0.0,0.0
14,1.0,1.0,1.0,3,35,30.0,1,17.0,21.882584610657723,60.50983862073528,0,0.0,0.0,0.0
22,1.0,1.0,1.0,5,36,16.6,1,7.0,24.779247518786622,144.25896436076218,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,7,23,14.285714285714286,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,5,37,18.2,2,9.5,16.46327884755898,78.61811688845343,0,0.0,0.0,0.0
2,1.0,1.0,1.0,5,26,13.4,4,10.0,8.708296756471203,62.61058397986288,0,0.0,0.0,0.0
4,1.0,1.0,1.0,3,17,12.333333333333334,3,25.333333333333332,22.337329104367644,137.09396095601582,0,0.0,0.0,0.0
13,1.0,1.0,1.0,5,29,19.4,1,9.0,39.94888295955205,232.63130156101982,0,0.0,0.0,0.0
21,1.0,1.0,0.0,2,32,21.0,2,36.0,20.074231376369955,250.78036705570855,0,0.0,0.0,0.0
2,1.0,1.0,0.0,5,21,10.4,3,19.666666666666668,20.987487301134315,171.41186155324306,0,0.0,0.0,0.0
23,1.0,1.0,0.5,6,28,16.666666666666668,1,6.0,30.773512916023154,147.36442419115753,0,0.0,0.0,0.0
26,1.0,1.0,1.0,2,9,8.5,2,48.5,22.129821454568418,162.9153198076574,0,0.0,0.0,0.0
26,1.0,1.0,1.0,4,25,17.5,3,13.0,9.03652498684731,52.473075314838475,0,0.0,0.0,0.0
23,0.0,1.0,0.5,4,27,21.0,1,28.0,27.156085346453793,74.1274898418308,0,0.0,0.0,0.0
6,0.0,1.0,0.5,5,29,16.8,2,12.0,19.109142361095913,80.82556053077887,0,0.0,0.0,0.0
6,1.0,1.0,1.0,4,62,22.25,1,19.0,7.455397541929129,134.19715575472398,0,0.0,0.0,0.0
3,1.0,1.0,1.0,2,55,45.0,1,24.0,20.493904435238136,46.91277900932406,0,0.0,0.0,0.0
24,0.0,1.0,0.5,3,26,14.333333333333334,2,34.0,32.642861216161734,195.63356214717749,0,0.0,0.0,0.0
23,0.0,1.0,0.5,2,27,17.0,1,80.0,44.61146899481414,305.28248016901114,0,0.0,0.0,0.0
3,0.0,1.0,0.5,5,27,21.0,0,0.0,0.0,0.0,1,8.0,2.2508438034294116,13.063780750061166
9,1.0,1.0,0.5,3,38,29.666666666666668,2,12.0,2.9294515548602096,17.710835569895213,0,0.0,0.0,0.0
4,1.0,1.0,0.5,7,14,10.857142857142858,3,11.0,21.333493771272998,106.0611185432437,0,0.0,0.0,0.0
6,0.0,1.0,0.5,5,17,11.6,3,17.666666666666668,20.221485561300735,139.58733056636876,3,10.0,3.37380916635805,23.188605267996792
