participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
14,0.0,0.0,,5,58,42.8,1,10.0,0.07729015411173042,0.6956113870052393,1,10.5,7.269451842064805,11.405481248120822
4,0.0,0.0,,10,28,12.5,3,33.333333333333336,23.50184372065985,101.80455540997507,0,0.0,0.0,0.0
10,1.0,0.0,,6,44,33.666666666666664,2,12.5,10.59669285157902,51.20869172740035,0,0.0,0.0,0.0
4,0.0,0.0,,11,21,13.727272727272727,4,14.0,17.268814821689684,85.58295733633842,0,0.0,0.0,0.0
16,1.0,0.0,,6,44,20.333333333333332,3,34.333333333333336,29.223181785359117,164.03507618008138,0,0.0,0.0,0.0
17,1.0,0.0,,5,50,32.0,3,22.666666666666668,20.807725836856626,130.92672664094212,0,0.0,0.0,0.0
24,1.0,0.0,,11,25,16.181818181818183,3,13.0,26.804704858786163,107.97505573893629,0,0.0,0.0,0.0
18,1.0,0.0,,4,93,49.75,2,12.5,28.630280399739963,123.23211864583249,1,12.0,3.6091363260601232,25.43704829474794
18,1.0,0.0,,9,31,15.555555555555555,3,24.333333333333332,22.391170083458785,139.60683671038544,0,0.0,0.0,0.0
9,1.0,0.0,,8,99,22.375,3,15.333333333333334,26.715550982457597,114.35916097636795,2,8.0,3.4416713884913595,15.930884439961034
18,1.0,0.0,,9,40,16.555555555555557,5,13.6,29.832782914371087,191.7141164805186,0,0.0,0.0,0.0
12,0.0,0.0,,9,39,21.666666666666668,1,20.0,7.978261593655958,31.686595136492148,0,0.0,0.0,0.0
13,0.0,0.0,,5,66,40.4,2,12.5,9.122585458329043,26.17064024104403,0,0.0,0.0,0.0
12,1.0,0.0,,11,43,17.90909090909091,2,11.5,14.121044795543831,66.57442817163837,0,0.0,0.0,0.0
14,0.0,0.0,,10,65,17.9,2,18.5,22.41342670965419,104.97281311371063,1,7.5,9.25896316858049,10.231483032142938
26,0.0,0.0,,8,36,17.625,1,83.0,28.497223403441907,202.7354387276918,1,9.0,3.0377942688802078,20.149784165000383
25,0.0,0.0,,6,45,22.666666666666668,3,29.0,13.210204495152764,120.83884776620302,0,0.0,0.0,0.0
24,1.0,0.0,,7,54,23.0,3,21.333333333333332,32.267244250817505,178.59369438079793,1,9.0,4.209374349228385,22.541158824399105
1,1.0,0.0,,12,36,17.083333333333332,1,6.0,1.7634009335203886,8.817004667601921,1,8.0,6.897591146580416,17.651311617965664
7,1.0,0.0,,13,52,15.307692307692308,3,7.0,18.116382292164452,104.2166988259866,1,9.5,3.1955941521215805,15.311021922182388
6,0.0,0.0,,9,41,18.88888888888889,1,53.0,8.142022500650096,126.54511442589444,0,0.0,0.0,0.0
19,1.0,0.0,,4,59,35.0,2,45.0,26.80746766822361,198.48683533975066,1,7.0,2.0552868801726216,9.625571333470456
15,1.0,0.0,,11,31,17.636363636363637,2,14.0,11.341524633456805,79.95872602057094,0,0.0,0.0,0.0
13,1.0,0.0,,7,36,17.428571428571427,5,20.8,15.358927395853707,93.38208220417907,0,0.0,0.0,0.0
7,1.0,0.0,,9,54,22.0,3,9.666666666666666,21.647256977918207,117.73767540617187,1,10.5,4.626347538583513,16.13356629591064
19,0.0,0.0,,15,32,12.733333333333333,2,10.0,16.108429122468326,84.38735455818183,1,7.0,4.477117743059004,19.767317787137742
13,0.0,0.0,,7,47,19.857142857142858,5,17.2,12.802380776580543,75.22313763605598,0,0.0,0.0,0.0
19,1.0,0.0,,6,60,30.0,3,15.666666666666666,12.476465364835347,69.6624228330919,0,0.0,0.0,0.0
15,1.0,0.0,,7,33,20.857142857142858,4,19.0,12.928606606065463,45.610826974307855,0,0.0,0.0,0.0
19,0.0,0.0,,6,28,15.333333333333334,4,33.75,25.549400126346477,187.88148248348705,0,0.0,0.0,0.0
22,0.0,0.0,,8,48,24.0,1,25.0,0.6300201725952521,5.359417552334207,0,0.0,0.0,0.0
23,0.0,0.0,,8,15,9.25,4,37.75,24.87011761847968,151.1291867876438,0,0.0,0.0,0.0
9,0.0,0.0,,3,104,70.66666666666667,2,10.5,0.67221888877318,6.38607944334493,2,8.0,6.380221053612741,23.34924852088754
9,0.0,0.0,,10,28,15.6,4,17.5,12.731366983811851,54.02588604363269,0,0.0,0.0,0.0
26,0.0,0.0,,10,34,12.3,5,20.6,21.85269087727925,153.93898210176866,1,9.0,4.780547402408099,23.667559153982687
24,1.0,0.0,,6,50,31.333333333333332,3,12.333333333333334,13.355697925720397,125.94583888588197,1,10.0,2.2373860223751287,12.743944131175994
7,1.0,0.0,,3,38,32.666666666666664,1,132.0,24.230815198430367,77.98956487630083,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,1,236.0,2.453658429354522,9.51865739865793,0,0.0,0.0,0.0
13,0.0,0.0,,3,98,68.33333333333333,2,12.5,20.57846869700781,112.76207679559366,0,0.0,0.0,0.0
3,1.0,0.0,,4,125,40.75,3,22.0,3.0140036023613264,39.468765649752136,0,0.0,0.0,0.0
23,0.0,0.0,,5,40,23.4,2,55.5,18.792135441182136,128.90786770003788,0,0.0,0.0,0.0
26,0.0,0.0,,5,67,41.6,2,11.5,15.059517223643772,70.69627197823303,0,0.0,0.0,0.0
17,1.0,0.0,,5,78,32.6,1,67.0,35.22611072691103,190.28380766371464,0,0.0,0.0,0.0
3,0.0,0.0,,9,32,12.333333333333334,6,19.0,19.956816336794578,148.87742586829035,0,0.0,0.0,0.0
15,1.0,0.0,,7,49,26.142857142857142,4,9.0,11.98651811901756,54.751979300349035,0,0.0,0.0,0.0
4,0.0,0.0,,11,19,12.363636363636363,5,15.8,19.214325320703946,97.74484246613744,0,0.0,0.0,0.0
1,1.0,0.0,,11,36,13.363636363636363,4,16.25,16.193450155670334,91.23233271653785,0,0.0,0.0,0.0
4,0.0,0.0,,13,19,12.153846153846153,3,19.0,25.985455170293978,101.95597160248313,1,11.0,2.940331986132865,23.850175301234238
24,0.0,0.0,,14,24,12.642857142857142,4,8.0,16.087915963590806,76.16741022010558,1,7.0,4.08260761624911,19.07706036396269
1,1.0,0.0,,10,47,15.0,4,17.0,10.985654662063784,80.38775836714996,0,0.0,0.0,0.0
24,1.0,0.0,,8,45,25.0,2,9.5,33.51737863435109,155.20812725420424,0,0.0,0.0,0.0
25,0.0,0.0,,4,55,31.5,2,51.5,31.022496997836136,299.43873467996104,1,10.5,3.5469122071484187,11.982463594024846
23,0.0,0.0,,9,65,20.333333333333332,3,11.666666666666666,14.461641947784463,47.09399992323998,0,0.0,0.0,0.0
4,0.0,0.0,,13,19,11.538461538461538,4,16.5,16.031616394152188,70.37275583794786,1,11.0,2.940331986132865,23.850175301234238
24,0.0,0.0,,8,52,26.25,2,7.5,24.55821088597591,84.42240105792501,0,0.0,0.0,0.0
6,0.0,0.0,,10,35,16.2,3,20.0,29.08397484353446,161.42260696688766,0,0.0,0.0,0.0
26,0.0,0.0,,8,27,15.0,3,34.666666666666664,30.870262695466735,142.1933423905268,1,8.0,8.910059720748519,37.3283216502659
14,0.0,0.0,,7,59,23.142857142857142,2,29.0,6.686886073142284,100.69223358420533,0,0.0,0.0,0.0
6,0.0,0.0,,4,39,18.25,3,53.0,21.4158324802151,85.58907790084737,1,8.0,3.529790292440092,15.071271232722228
5,0.0,0.0,,3,48,32.333333333333336,1,134.0,4.061742450745199,22.41785329786338,0,0.0,0.0,0.0
25,0.0,0.0,,4,20,14.75,3,57.666666666666664,26.769133796911444,225.89312783002424,0,0.0,0.0,0.0
16,1.0,0.0,,8,30,14.75,4,26.5,12.754154313659303,61.215550477465776,0,0.0,0.0,0.0
4,0.0,0.0,,7,42,12.714285714285714,6,22.333333333333332,21.50086267291255,122.95812422837618,0,0.0,0.0,0.0
25,0.0,0.0,,7,36,20.285714285714285,4,20.25,24.060828474929426,133.26771360653615,0,0.0,0.0,0.0
16,1.0,0.0,,10,41,18.4,4,9.5,16.901423969746606,78.15567845420655,0,0.0,0.0,0.0
6,0.0,0.0,,9,44,22.88888888888889,1,15.0,4.159626457697714,58.23477040776759,1,10.5,2.1895456517579683,17.156604675508984
4,0.0,0.0,,11,19,11.909090909090908,5,16.4,19.673621872564848,121.21851750131641,0,0.0,0.0,0.0
23,0.0,0.0,,4,112,38.0,3,26.666666666666668,21.344644708555325,115.84109077738337,0,0.0,0.0,0.0
19,1.0,0.0,,8,27,15.75,4,25.5,17.037336612373394,128.23907498940633,0,0.0,0.0,0.0
21,1.0,0.0,,9,32,17.22222222222222,3,20.666666666666668,22.69197455572926,123.44478821352858,0,0.0,0.0,0.0
23,0.0,0.0,,9,26,12.88888888888889,4,26.25,24.87011761847968,148.03477973329464,0,0.0,0.0,0.0
26,0.0,0.0,,11,36,16.727272727272727,2,15.0,7.5133673650023045,79.59970882826651,1,9.0,3.0377942688802078,20.149784165000383
13,1.0,0.0,,3,157,59.333333333333336,3,18.333333333333332,14.125497856626126,67.7004256193698,0,0.0,0.0,0.0
21,0.0,0.0,,3,113,61.0,2,23.0,15.554056888302338,72.23829792263022,0,0.0,0.0,0.0
11,0.0,0.0,,9,20,10.666666666666666,7,18.285714285714285,29.01850330408971,152.11184294289083,0,0.0,0.0,0.0
8,1.0,0.0,,6,69,24.0,2,41.0,11.335667593029612,130.72626909282258,1,8.0,4.802868324953032,6.594869577646066
2,0.0,0.0,,11,22,10.363636363636363,6,18.0,8.67346461504897,61.21961934696367,0,0.0,0.0,0.0
9,0.0,0.0,,8,38,18.0,3,28.0,32.367846698852425,226.20401562749507,1,7.0,2.675927180965977,4.2264709467368835
2,1.0,0.0,,3,166,71.0,1,16.0,0.39650586631259876,5.947587994688592,1,7.5,4.194340384022667,13.940721337251063
19,0.0,0.0,,8,39,18.375,2,40.5,12.567910792506963,126.07079323148886,1,9.0,4.645869617458768,24.311980363067214
17,1.0,0.0,,6,50,22.166666666666668,3,29.666666666666668,24.327878157476906,203.9882248572222,0,0.0,0.0,0.0
1,1.0,0.0,,8,39,13.5,3,38.666666666666664,10.810293300409759,83.61075269487036,0,0.0,0.0,0.0
23,0.0,0.0,,2,177,109.0,1,16.0,17.651057657453556,43.41640186361103,0,0.0,0.0,0.0
24,0.0,0.0,,13,30,14.461538461538462,3,7.0,15.543034492282189,60.10373862313438,1,7.0,4.08260761624911,19.07706036396269
23,0.0,0.0,,5,56,28.0,1,91.0,5.685066628180629,28.047130928957202,0,0.0,0.0,0.0
1,1.0,0.0,,11,49,17.09090909090909,3,10.333333333333334,5.529475709357047,25.308681542389497,2,7.0,2.921987459747129,14.432049012746058
24,1.0,0.0,,10,45,19.1,2,11.0,26.615178819922292,79.13037592976869,0,0.0,0.0,0.0
23,0.0,0.0,,8,16,11.0,4,33.75,18.961796178337543,96.17298428195203,0,0.0,0.0,0.0
12,1.0,0.0,,10,18,12.2,5,19.2,19.13318150251331,95.40071761153516,1,8.5,2.7158198082012595,14.174001384487205
8,1.0,0.0,,11,22,10.818181818181818,4,24.5,20.77600819743736,177.34189464167605,0,0.0,0.0,0.0
4,0.0,0.0,,4,83,52.75,1,14.0,1.0703745714343464,3.639497048597198,0,0.0,0.0,0.0
16,1.0,0.0,,6,44,21.833333333333332,2,47.0,31.513342483112442,179.91631916583412,0,0.0,0.0,0.0
8,1.0,0.0,,9,54,15.555555555555555,3,28.666666666666668,24.441964791906983,206.99064787949052,0,0.0,0.0,0.0
4,0.0,0.0,,9,19,11.444444444444445,3,38.333333333333336,33.48829831840335,177.57613047918574,0,0.0,0.0,0.0
9,1.0,0.0,,7,99,24.142857142857142,3,18.333333333333332,26.715550982457597,114.35916097636795,1,7.0,3.4504532573349715,15.61922310278287
14,0.0,0.0,,8,32,18.875,4,17.75,3.125118668327004,12.621843849530496,0,0.0,0.0,0.0
19,0.0,0.0,,6,63,30.5,3,14.666666666666666,17.965494812599765,101.55618525239207,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,2,182,116.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,11,28,12.909090909090908,2,34.0,19.718732006819145,167.82673863585313,1,7.0,3.4380681840254406,18.39789157063243
24,0.0,0.0,,10,42,17.6,4,9.75,21.657521177070304,129.77222466166785,0,0.0,0.0,0.0
25,0.0,0.0,,9,18,10.777777777777779,2,59.5,30.679654605701394,350.6321978576667,0,0.0,0.0,0.0
9,1.0,0.0,,5,55,24.8,3,34.333333333333336,9.784588153752708,37.85399763865951,0,0.0,0.0,0.0
24,1.0,0.0,,7,54,22.857142857142858,3,21.666666666666668,32.267244250817505,178.59369438079793,1,9.0,4.209374349228385,22.541158824399105
2,0.0,0.0,,9,15,9.0,5,29.2,25.19828876016399,187.7016716732134,0,0.0,0.0,0.0
24,1.0,0.0,,12,31,17.0,1,11.0,17.284881441159552,73.48613267397315,0,0.0,0.0,0.0
4,0.0,0.0,,13,19,11.76923076923077,6,10.0,20.719474711039524,87.5452215416238,0,0.0,0.0,0.0
6,0.0,0.0,,11,39,12.636363636363637,3,26.333333333333332,7.047455659143064,140.52092302099155,0,0.0,0.0,0.0
4,0.0,0.0,,3,81,67.0,3,10.666666666666666,13.2822668366016,47.18674678919586,0,0.0,0.0,0.0
17,1.0,0.0,,6,48,28.333333333333332,3,18.333333333333332,22.92505792160257,101.0377062082289,1,10.5,7.91859150945475,34.11428498737356
23,0.0,0.0,,2,105,73.5,2,43.5,34.7623128623379,252.80565148726424,0,0.0,0.0,0.0
1,1.0,0.0,,6,64,22.5,5,19.0,18.467581310086338,99.98127735419445,0,0.0,0.0,0.0
9,0.0,0.0,,5,96,44.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,4,93,47.75,1,28.0,22.55972781621128,83.05945068003524,1,12.0,3.6091363260601232,25.43704829474794
16,1.0,0.0,,3,151,64.66666666666667,1,34.0,14.896483052741193,44.07085781443886,0,0.0,0.0,0.0
12,0.0,0.0,,10,27,18.6,2,12.5,4.263507712566269,18.745327679147362,0,0.0,0.0,0.0
17,1.0,0.0,,7,57,19.285714285714285,3,30.0,25.134260302717934,205.6695997993861,0,0.0,0.0,0.0
3,1.0,0.0,,6,45,31.5,2,17.5,23.57239312560735,114.31328486145618,0,0.0,0.0,0.0
16,0.0,0.0,,11,24,13.818181818181818,2,33.5,32.14362145435683,204.36365750370564,0,0.0,0.0,0.0
22,0.0,0.0,,9,40,23.22222222222222,1,7.0,13.956699184453262,33.015667702060064,0,0.0,0.0,0.0
24,1.0,0.0,,6,53,31.0,3,14.666666666666666,13.468601685008275,127.46843563703025,1,10.5,2.5863910282153086,16.39803049353543
6,0.0,0.0,,9,35,19.11111111111111,2,21.5,25.884717535490143,85.1986686786151,0,0.0,0.0,0.0
6,0.0,0.0,,8,35,21.375,2,23.0,27.705571635361885,84.10650678277437,0,0.0,0.0,0.0
10,1.0,0.0,,6,49,35.166666666666664,1,15.0,4.934805588039438,69.08727823255174,0,0.0,0.0,0.0
23,0.0,0.0,,3,154,61.666666666666664,2,22.5,26.72589785813653,102.18840235947252,0,0.0,0.0,0.0
8,1.0,0.0,,10,36,13.1,4,23.75,24.782336545437094,191.4657920808661,0,0.0,0.0,0.0
17,1.0,0.0,,9,26,15.666666666666666,3,21.333333333333332,20.211670068809855,121.00221110312219,2,7.25,3.8774898241552447,20.002845988163152
17,1.0,0.0,,11,26,13.0,2,33.5,36.07535894627349,193.9630401541226,0,0.0,0.0,0.0
21,1.0,0.0,,6,37,20.666666666666668,5,20.8,15.329300742627092,94.4099917612094,0,0.0,0.0,0.0
14,0.0,0.0,,6,125,33.166666666666664,2,13.0,12.664899096708325,46.28764794494729,0,0.0,0.0,0.0
2,0.0,0.0,,4,146,49.25,3,11.666666666666666,6.20560191918193,37.81497586830012,0,0.0,0.0,0.0
12,0.0,0.0,,7,59,30.0,2,7.0,16.36172501044065,67.45998843648283,0,0.0,0.0,0.0
7,0.0,0.0,,5,38,26.2,2,45.5,2.575633928676503,26.240928463649205,1,9.0,6.148493208962679,21.30509141282043
23,0.0,0.0,,7,25,16.571428571428573,5,22.6,23.6173090206377,129.1947021096883,0,0.0,0.0,0.0
23,0.0,0.0,,5,27,15.0,5,30.8,25.46512594776621,264.4220531107259,0,0.0,0.0,0.0
22,0.0,0.0,,6,64,34.666666666666664,2,7.5,21.4289629707375,88.25575951552631,0,0.0,0.0,0.0
2,1.0,0.0,,2,67,60.0,1,114.0,21.581577522591775,87.39023737810362,0,0.0,0.0,0.0
18,1.0,0.0,,6,44,19.833333333333332,3,35.666666666666664,35.990186583914316,264.1503237690367,1,7.0,4.561164565443121,19.34884730174577
3,0.0,0.0,,10,39,13.2,4,21.5,22.815879782836987,133.0242310723414,0,0.0,0.0,0.0
14,0.0,0.0,,5,103,43.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,1,236.0,5.235187759658249,24.42724708541724,0,0.0,0.0,0.0
25,0.0,0.0,,8,36,18.125,4,17.75,2.991473538045768,31.663485138384758,0,0.0,0.0,0.0
14,0.0,0.0,,8,32,19.0,5,14.0,8.30375616283598,26.54930480440682,0,0.0,0.0,0.0
21,0.0,0.0,,3,113,62.333333333333336,2,21.0,15.554056888302338,72.23829792263022,0,0.0,0.0,0.0
7,1.0,0.0,,12,44,13.833333333333334,5,10.8,11.36717578079361,61.041710814243025,1,13.5,2.139050046771615,19.176734553225415
4,0.0,0.0,,9,19,12.444444444444445,4,26.75,20.80001506766212,188.80711588764962,0,0.0,0.0,0.0
19,1.0,0.0,,8,27,15.75,3,33.0,22.138752048531956,197.26741490640336,0,0.0,0.0,0.0
14,0.0,0.0,,6,103,35.166666666666664,1,7.0,8.079130696834717,38.58258436984879,0,0.0,0.0,0.0
2,0.0,0.0,,9,31,16.11111111111111,5,15.8,9.8000867323691,75.27746106798904,1,7.0,3.5763390528071013,16.621150937634653
14,0.0,0.0,,5,63,40.4,1,25.0,28.884371171495328,82.6274953767238,0,0.0,0.0,0.0
3,0.0,0.0,,12,37,15.583333333333334,3,9.333333333333334,14.40348959714891,82.64125325439893,1,8.0,3.1299262371675636,15.475253290042025
4,0.0,0.0,,12,26,13.75,4,11.75,25.086997385410736,103.20366621856138,0,0.0,0.0,0.0
21,1.0,0.0,,9,29,14.333333333333334,3,28.666666666666668,29.882886252176444,230.282659613629,0,0.0,0.0,0.0
5,0.0,0.0,,5,129,43.8,1,7.0,6.726170883245653,29.117030521828923,0,0.0,0.0,0.0
8,1.0,0.0,,8,30,15.75,4,23.0,26.511619882795255,195.0809273145448,0,0.0,0.0,0.0
24,1.0,0.0,,5,65,37.4,2,21.5,22.32464145310078,102.8690569489034,1,10.0,2.2373860223751287,12.743944131175994
21,1.0,0.0,,9,29,16.11111111111111,3,23.333333333333332,29.882886252176444,230.10426727378436,0,0.0,0.0,0.0
24,1.0,0.0,,9,45,22.555555555555557,2,11.0,26.615178819922292,79.13037592976869,0,0.0,0.0,0.0
6,0.0,0.0,,6,48,33.5,2,11.5,11.989198495545354,123.91499693292482,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,1,236.0,7.110689128790779,38.61045512067731,0,0.0,0.0,0.0
7,0.0,0.0,,10,45,19.9,1,11.0,27.097767378896346,130.60347896256462,0,0.0,0.0,0.0
4,0.0,0.0,,4,33,24.75,2,64.0,15.500378200166136,161.47982380859156,0,0.0,0.0,0.0
23,0.0,0.0,,8,65,19.25,3,22.666666666666668,23.211902190656236,115.09410122519857,0,0.0,0.0,0.0
18,1.0,0.0,,7,15,11.285714285714286,4,37.5,34.15687473801278,325.7757678298923,0,0.0,0.0,0.0
6,0.0,0.0,,8,44,24.625,2,15.0,3.7779505350022666,15.31720101636001,1,10.5,2.1895456517579683,17.156604675508984
4,0.0,0.0,,4,32,19.0,4,39.0,16.57142225832699,112.13179589053735,0,0.0,0.0,0.0
12,1.0,0.0,,7,55,26.714285714285715,2,19.0,3.815693980885706,17.677257466068426,0,0.0,0.0,0.0
2,1.0,0.0,,6,45,30.0,1,45.0,18.01057433636681,67.09039028616986,0,0.0,0.0,0.0
13,1.0,0.0,,7,36,17.428571428571427,5,20.8,15.358927395853707,118.29898785489426,0,0.0,0.0,0.0
17,1.0,0.0,,11,53,14.272727272727273,4,15.25,17.61338052733006,79.04644043692221,0,0.0,0.0,0.0
14,0.0,0.0,,3,63,42.666666666666664,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,8,31,16.0,2,43.0,19.500306715694244,200.7381871568866,0,0.0,0.0,0.0
14,0.0,0.0,,5,99,39.8,3,9.333333333333334,16.96563463657351,97.58507319583403,1,7.0,2.919447984136573,10.722008364503797
7,0.0,0.0,,5,73,42.6,1,10.0,5.797206202142647,11.626378067594414,2,9.25,6.87834931263176,26.694414267394734
23,0.0,0.0,,7,14,9.857142857142858,4,39.0,28.710369073134046,290.075019753811,1,10.0,2.5071485016493233,20.950700766918622
3,1.0,0.0,,12,21,13.75,3,19.333333333333332,22.93137934289142,102.71298381484849,1,9.0,2.8992476959414386,19.08318874461412
18,1.0,0.0,,8,71,26.5,1,10.0,45.66008721144149,125.90301644743326,0,0.0,0.0,0.0
9,0.0,0.0,,3,109,67.66666666666667,1,20.0,32.87604227623835,118.99501634099309,3,7.333333333333333,5.460245964667021,18.362918679235495
14,0.0,0.0,,5,60,33.2,2,29.5,27.386195356756865,290.7888311613484,0,0.0,0.0,0.0
24,1.0,0.0,,8,26,16.25,5,19.2,22.213687352722165,133.14347792569325,0,0.0,0.0,0.0
17,1.0,0.0,,4,57,45.75,1,46.0,40.73785021405339,111.3098128665021,0,0.0,0.0,0.0
11,0.0,0.0,,0,0,0.0,1,236.0,6.390615165722963,34.195144856902424,0,0.0,0.0,0.0
13,1.0,0.0,,8,36,21.25,2,26.5,15.535696012358658,107.07528192012175,0,0.0,0.0,0.0
7,0.0,0.0,,6,81,27.0,2,31.5,13.688405673922368,41.64822839562728,0,0.0,0.0,0.0
3,1.0,0.0,,6,73,29.0,2,25.0,26.837111419471505,111.26676928639895,0,0.0,0.0,0.0
17,1.0,0.0,,7,68,25.714285714285715,3,13.0,21.43442075492287,97.01819994641671,0,0.0,0.0,0.0
24,0.0,0.0,,8,66,24.375,2,16.5,19.282368483765687,129.99152717328954,2,9.0,3.245143282049695,18.919100076435353
24,1.0,0.0,,11,36,16.272727272727273,3,13.0,21.851838480736387,130.56937064383658,2,8.5,4.038349226010971,22.64120291365429
24,0.0,0.0,,11,40,17.454545454545453,3,7.0,15.543034492282189,60.10373862313438,1,7.0,4.08260761624911,19.07706036396269
6,0.0,0.0,,8,37,20.25,2,25.5,18.814357508661796,67.61887428298569,0,0.0,0.0,0.0
4,0.0,0.0,,10,28,12.5,3,32.0,23.50184372065985,101.1120776844112,0,0.0,0.0,0.0
16,0.0,0.0,,7,27,14.0,4,32.75,16.830411588013874,94.48774184659764,0,0.0,0.0,0.0
5,0.0,0.0,,7,53,18.571428571428573,5,19.2,24.66599870362632,115.74002872729734,0,0.0,0.0,0.0
6,0.0,0.0,,7,25,11.285714285714286,5,29.0,24.603164369216408,134.01465386214403,0,0.0,0.0,0.0
24,0.0,0.0,,7,45,28.571428571428573,2,11.0,22.106391980790367,156.84233455501803,1,7.5,11.91822685984244,25.05876190429203
19,0.0,0.0,,13,32,14.923076923076923,2,8.5,27.403246741487592,110.26422553949422,0,0.0,0.0,0.0
21,0.0,0.0,,3,113,54.0,2,33.5,15.554056888302338,72.23829792263022,0,0.0,0.0,0.0
25,0.0,0.0,,4,14,11.25,4,46.0,25.00821090534977,234.15651611192038,0,0.0,0.0,0.0
14,0.0,0.0,,11,51,15.363636363636363,2,23.0,19.899315759833847,99.34945490011566,0,0.0,0.0,0.0
26,0.0,0.0,,8,53,24.875,2,8.0,18.539545679442767,96.87448456640598,1,7.0,4.324179415825486,22.62061383915018
3,1.0,0.0,,11,33,14.818181818181818,3,19.333333333333332,14.550937878735974,81.2264483777111,1,9.0,2.8992476959414386,19.08318874461412
3,1.0,0.0,,4,66,39.5,1,73.0,6.955349956753685,82.10599908816712,0,0.0,0.0,0.0
21,0.0,0.0,,7,36,23.142857142857142,4,14.75,16.95678142968913,177.1501528072907,0,0.0,0.0,0.0
