participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
3,1.0,0.0,,2,12,9.5,2,47.5,20.54000402556547,101.2953165141842,0,0.0,0.0,0.0
16,1.0,0.0,,2,16,12.0,3,30.0,11.518475992578468,66.57141553118142,0,0.0,0.0,0.0
14,0.0,0.0,,5,23,11.6,3,17.666666666666668,1.7545159958001848,24.59147881152032,0,0.0,0.0,0.0
21,1.0,0.0,,4,28,19.25,1,31.0,24.782729890282493,209.8588553374216,1,8.0,3.642798978783072,18.20700401450663
2,0.0,0.0,,4,30,22.25,1,24.0,2.770055452758417,63.71127541344309,0,0.0,0.0,0.0
4,0.0,0.0,,2,50,40.5,1,30.0,25.38483318165924,67.59518540362765,0,0.0,0.0,0.0
9,1.0,0.0,,2,53,31.0,1,52.0,26.546812100729568,84.08899313042869,0,0.0,0.0,0.0
23,0.0,0.0,,4,64,25.25,1,7.0,8.098385192885592,34.606762536865745,0,0.0,0.0,0.0
13,0.0,0.0,,1,98,98.0,1,7.0,20.179035944671224,65.93204339094203,0,0.0,0.0,0.0
19,1.0,0.0,,4,27,15.25,2,25.5,18.993116777306106,102.84176261524217,0,0.0,0.0,0.0
7,0.0,0.0,,2,79,53.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,59,38.0,1,38.0,2.2744782533258543,21.008353291761797,0,0.0,0.0,0.0
26,0.0,0.0,,4,13,9.5,1,67.0,33.72380746215558,178.6764184218572,0,0.0,0.0,0.0
6,0.0,0.0,,1,101,101.0,1,14.0,6.123857355650896,79.61014562346166,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,1,116.0,2.453658429354522,9.51865739865793,0,0.0,0.0,0.0
4,0.0,0.0,,4,18,13.0,3,18.666666666666668,21.63712151590049,135.76192928353063,0,0.0,0.0,0.0
4,0.0,0.0,,7,18,11.142857142857142,2,15.0,25.08926808154137,83.20159728457381,0,0.0,0.0,0.0
25,0.0,0.0,,6,22,11.5,4,8.25,6.510607947828796,14.554139476167837,0,0.0,0.0,0.0
12,1.0,0.0,,4,49,23.5,1,18.0,27.016506840446574,86.46944465975224,1,9.5,2.258711416899753,14.817041505554894
17,1.0,0.0,,3,17,12.0,3,26.0,25.100535608874285,134.02292246682057,0,0.0,0.0,0.0
24,0.0,0.0,,1,17,17.0,1,98.0,22.191659291142845,58.58945766599369,0,0.0,0.0,0.0
22,0.0,0.0,,1,69,69.0,1,46.0,5.044635131450014,18.54199455543696,0,0.0,0.0,0.0
17,1.0,0.0,,3,28,15.333333333333334,2,33.5,26.493443957876465,130.63481866995872,0,0.0,0.0,0.0
6,0.0,0.0,,2,48,43.0,2,12.0,2.7242860796396116,23.156431676936457,0,0.0,0.0,0.0
5,0.0,0.0,,5,14,10.8,3,17.333333333333332,26.74116655740505,181.7291377653422,0,0.0,0.0,0.0
6,0.0,0.0,,4,21,11.25,2,32.5,27.789228676908415,171.12151523676158,0,0.0,0.0,0.0
3,0.0,0.0,,4,31,15.25,2,24.5,18.168200969824774,61.25731475847057,0,0.0,0.0,0.0
1,1.0,0.0,,7,13,10.428571428571429,2,14.0,13.46532083971374,74.56991274850458,0,0.0,0.0,0.0
3,0.0,0.0,,5,20,12.0,3,17.0,17.234946028933365,84.9259903168747,0,0.0,0.0,0.0
1,1.0,0.0,,3,46,25.666666666666668,1,32.0,2.6295126212830033,22.019828307479532,0,0.0,0.0,0.0
26,0.0,0.0,,6,22,11.166666666666666,3,13.333333333333334,10.644536256535654,71.17694874718843,1,8.0,3.414572348788866,15.247644947870276
19,1.0,0.0,,3,18,12.666666666666666,3,25.0,17.192149678562085,179.97847086482543,0,0.0,0.0,0.0
2,1.0,0.0,,1,28,28.0,1,87.0,18.01057433636681,69.97142525033412,0,0.0,0.0,0.0
17,1.0,0.0,,2,28,17.5,3,26.333333333333332,18.94941944271046,137.48633385815234,0,0.0,0.0,0.0
23,0.0,0.0,,3,15,11.666666666666666,1,78.0,10.09009347798014,54.007213971137745,0,0.0,0.0,0.0
22,0.0,0.0,,5,30,16.6,3,8.333333333333334,7.435002630467383,28.27299020334622,0,0.0,0.0,0.0
23,0.0,0.0,,1,90,90.0,1,25.0,5.204740625407418,23.703877196403056,0,0.0,0.0,0.0
7,1.0,0.0,,2,55,32.0,3,16.666666666666668,1.1198368744679088,6.018345892695364,0,0.0,0.0,0.0
26,0.0,0.0,,2,8,7.5,3,33.0,20.230109634055548,122.05082802919206,0,0.0,0.0,0.0
24,0.0,0.0,,3,64,32.333333333333336,2,8.0,19.79500265154117,123.18810591823329,0,0.0,0.0,0.0
17,1.0,0.0,,2,68,54.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,4,36,21.5,2,10.5,8.559248114310464,20.731409314180063,0,0.0,0.0,0.0
13,1.0,0.0,,2,65,56.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,4,31,14.0,3,17.333333333333332,21.14696303945875,79.15741922547497,0,0.0,0.0,0.0
14,0.0,0.0,,7,22,11.0,2,14.5,19.899315759833847,72.98342319590664,0,0.0,0.0,0.0
1,1.0,0.0,,4,35,19.5,2,13.0,12.058303264413377,64.04441565823704,0,0.0,0.0,0.0
5,0.0,0.0,,7,20,11.0,2,14.0,20.807242692188954,64.04561438685603,0,0.0,0.0,0.0
6,0.0,0.0,,4,29,17.0,2,18.5,7.824792839434954,89.16810477769847,0,0.0,0.0,0.0
25,0.0,0.0,,7,18,10.714285714285714,2,15.0,10.886761371478592,63.79177164532294,0,0.0,0.0,0.0
21,0.0,0.0,,3,33,29.0,1,23.0,29.28493032874586,165.6033325620023,0,0.0,0.0,0.0
23,0.0,0.0,,1,84,84.0,1,31.0,3.8799195364686243,17.217690015487655,1,8.5,3.842543448364255,15.524821269974083
7,0.0,0.0,,5,21,15.2,1,29.0,27.097767378896346,137.9819099814405,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,1,116.0,0.9521234988345612,4.333097425578312,0,0.0,0.0,0.0
2,0.0,0.0,,3,13,9.0,3,28.666666666666668,13.190242212353683,166.42675030653717,0,0.0,0.0,0.0
2,1.0,0.0,,9,13,9.11111111111111,3,8.333333333333334,20.196994329631277,87.70159453584357,0,0.0,0.0,0.0
3,0.0,0.0,,5,14,11.2,2,23.5,24.582762773774764,177.16457904433452,0,0.0,0.0,0.0
23,0.0,0.0,,3,57,27.0,2,16.0,34.24417670361586,193.4654702239179,0,0.0,0.0,0.0
7,0.0,0.0,,2,82,49.0,1,15.0,26.2307465042923,90.12320615795981,0,0.0,0.0,0.0
4,0.0,0.0,,2,71,51.0,1,9.0,25.38483318165924,64.87860918898613,0,0.0,0.0,0.0
16,0.0,0.0,,2,12,9.5,2,47.5,34.2629894129334,224.68232078248477,0,0.0,0.0,0.0
4,0.0,0.0,,8,19,13.125,0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,99,99.0,2,8.0,14.234814003079396,43.738994589216354,0,0.0,0.0,0.0
25,0.0,0.0,,4,31,17.25,2,18.0,7.514866387848159,72.32102107595672,0,0.0,0.0,0.0
14,0.0,0.0,,2,17,14.0,1,86.0,2.2744782533258543,23.646359514709687,0,0.0,0.0,0.0
2,1.0,0.0,,10,15,10.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,64,64.0,1,51.0,16.19480750320016,128.81590428811108,1,8.0,8.148253888220875,21.187321975768395
25,0.0,0.0,,2,9,8.0,1,89.0,39.01688756219352,489.6995482108544,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,116.0,5.204740625407418,25.907001351020345,0,0.0,0.0,0.0
12,0.0,0.0,,6,18,13.5,1,28.0,8.876326031438738,33.81408992704042,0,0.0,0.0,0.0
19,0.0,0.0,,3,39,26.333333333333332,3,11.333333333333334,6.604268018188982,32.63081458139718,0,0.0,0.0,0.0
6,0.0,0.0,,5,29,13.4,2,22.0,5.3640944953764595,23.346571838834443,1,10.0,3.4151178803188644,24.04767688234589
19,0.0,0.0,,7,33,13.571428571428571,2,7.0,17.442053912233455,66.66527219822278,0,0.0,0.0,0.0
19,1.0,0.0,,1,32,32.0,1,83.0,3.4778268248378947,17.125722167266115,0,0.0,0.0,0.0
4,0.0,0.0,,5,8,7.8,3,24.0,31.83580051349105,166.63304848284596,0,0.0,0.0,0.0
9,0.0,0.0,,3,41,25.666666666666668,1,31.0,2.2768341252019697,6.3859896593668175,0,0.0,0.0,0.0
18,1.0,0.0,,2,10,8.5,2,48.5,38.24777092108588,356.71797733710844,0,0.0,0.0,0.0
13,1.0,0.0,,5,36,19.0,1,12.0,8.102202840248292,89.12423124273099,0,0.0,0.0,0.0
22,0.0,0.0,,5,30,18.6,2,9.5,14.303092150683385,92.64233477325571,0,0.0,0.0,0.0
6,0.0,0.0,,2,29,24.0,2,33.0,18.02224338946096,81.63898399722352,0,0.0,0.0,0.0
5,0.0,0.0,,3,56,32.666666666666664,2,6.0,34.73320090115371,98.88056407615684,0,0.0,0.0,0.0
18,1.0,0.0,,6,26,13.5,3,8.666666666666666,30.40723154212168,176.99035653285023,0,0.0,0.0,0.0
12,0.0,0.0,,4,24,13.75,2,28.5,2.5765732217379087,70.85576359779184,0,0.0,0.0,0.0
24,1.0,0.0,,4,30,23.5,2,6.5,18.44838816117888,51.08573037665484,0,0.0,0.0,0.0
24,0.0,0.0,,4,15,9.75,3,23.0,12.330523478699115,96.95663665397143,0,0.0,0.0,0.0
6,0.0,0.0,,2,39,23.5,2,33.5,5.15285694009731,19.64185353004256,1,8.0,3.529790292440092,15.071271232722228
12,0.0,0.0,,5,25,16.6,3,9.0,30.731620347729578,143.49261622532535,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,1,116.0,0.7733561396598816,15.55672356870179,0,0.0,0.0,0.0
18,1.0,0.0,,3,12,10.0,3,27.666666666666668,32.302490875617885,169.81155186565334,0,0.0,0.0,0.0
2,0.0,0.0,,4,25,17.5,3,14.0,14.29109041116809,48.04821308264832,0,0.0,0.0,0.0
14,0.0,0.0,,3,34,30.666666666666668,1,19.0,12.860167483934983,31.611223382690863,0,0.0,0.0,0.0
3,1.0,0.0,,3,46,30.0,2,11.5,8.25727126135173,76.61668989364954,0,0.0,0.0,0.0
15,0.0,0.0,,3,25,14.0,3,23.666666666666668,16.429090347083704,101.65698300928999,0,0.0,0.0,0.0
19,1.0,0.0,,5,18,11.8,2,24.5,20.373565365744597,196.17799270882773,0,0.0,0.0,0.0
21,1.0,0.0,,3,26,18.666666666666668,1,54.0,24.782729890282493,225.72933283255708,0,0.0,0.0,0.0
25,0.0,0.0,,3,18,11.0,3,26.666666666666668,3.8719034859064014,7.743806971812803,0,0.0,0.0,0.0
6,0.0,0.0,,3,33,24.666666666666668,2,17.5,0.706783724159004,11.661931448622717,0,0.0,0.0,0.0
4,0.0,0.0,,6,17,11.666666666666666,2,15.0,20.833274154516808,85.46509458019884,0,0.0,0.0,0.0
3,0.0,0.0,,5,23,13.2,3,15.0,14.684211385579273,49.77849249837487,0,0.0,0.0,0.0
24,1.0,0.0,,4,41,22.25,1,23.0,9.88967755183162,217.57290614029517,0,0.0,0.0,0.0
16,1.0,0.0,,4,44,24.75,1,6.0,30.770665651444624,78.43221651528384,0,0.0,0.0,0.0
24,1.0,0.0,,4,45,20.25,2,14.0,25.717037408444966,107.71503226604295,0,0.0,0.0,0.0
9,0.0,0.0,,2,90,57.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,2,42,32.5,2,24.5,6.591103022488869,32.01607670187181,0,0.0,0.0,0.0
21,0.0,0.0,,3,52,28.666666666666668,1,19.0,5.525649995740286,11.79553595784265,0,0.0,0.0,0.0
3,0.0,0.0,,5,37,15.6,2,16.5,20.780355295473953,171.23960801926728,0,0.0,0.0,0.0
4,0.0,0.0,,4,19,13.75,3,18.333333333333332,22.707302800066213,88.94610577852211,0,0.0,0.0,0.0
24,0.0,0.0,,6,17,10.666666666666666,4,10.75,16.07493172461779,93.11186085417116,1,8.0,3.2403821013245064,18.46630294163591
18,1.0,0.0,,2,44,44.0,1,22.0,36.920100443184744,164.22300546157842,0,0.0,0.0,0.0
24,1.0,0.0,,5,26,16.6,2,13.0,19.420149411777878,195.96419504754252,0,0.0,0.0,0.0
14,0.0,0.0,,3,24,17.333333333333332,2,28.0,15.330533532507754,133.8072549860292,0,0.0,0.0,0.0
17,1.0,0.0,,3,44,25.666666666666668,2,16.5,27.717049874139096,168.47670131689154,0,0.0,0.0,0.0
24,1.0,0.0,,3,53,33.333333333333336,1,10.0,25.998036266436795,95.39294709141126,0,0.0,0.0,0.0
24,1.0,0.0,,7,16,11.428571428571429,2,13.0,16.481345565388477,96.6480268993819,2,8.5,4.038349226010971,22.64120291365429
18,1.0,0.0,,3,9,8.0,3,29.666666666666668,25.327697989376645,223.3362955705688,1,7.0,4.561164565443121,19.34884730174577
14,0.0,0.0,,5,18,11.2,3,18.0,16.60116721778049,127.74363006253391,0,0.0,0.0,0.0
13,0.0,0.0,,4,45,25.0,1,8.0,15.628516087783161,109.3996126144821,0,0.0,0.0,0.0
16,0.0,0.0,,6,24,15.333333333333334,2,7.5,18.944750189692613,65.62343512513318,0,0.0,0.0,0.0
10,1.0,0.0,,3,25,14.666666666666666,3,23.0,32.623245418861565,161.68951610246663,0,0.0,0.0,0.0
3,0.0,0.0,,3,31,20.666666666666668,2,24.0,35.533156264126504,208.79564363327688,0,0.0,0.0,0.0
25,0.0,0.0,,4,20,14.25,2,25.5,34.28984568503488,208.9032403048929,0,0.0,0.0,0.0
5,0.0,0.0,,3,11,10.0,3,27.666666666666668,17.44140323141877,94.4431317236433,0,0.0,0.0,0.0
22,0.0,0.0,,5,11,8.4,3,23.0,22.335708514628237,171.44731427683158,0,0.0,0.0,0.0
22,0.0,0.0,,2,64,47.5,2,9.5,21.355316674414674,88.62373840983881,0,0.0,0.0,0.0
21,1.0,0.0,,6,28,12.0,3,12.666666666666666,23.413677208929286,133.62875320872686,1,8.0,3.642798978783072,18.20700401450663
11,0.0,0.0,,3,39,23.0,1,44.0,31.13068989785015,183.39545231036993,0,0.0,0.0,0.0
13,0.0,0.0,,3,31,29.666666666666668,1,19.0,18.7869261664196,100.72424972342284,0,0.0,0.0,0.0
19,0.0,0.0,,6,32,14.5,1,18.0,16.82808637462392,41.93344537031789,0,0.0,0.0,0.0
7,1.0,0.0,,5,17,12.4,2,22.5,2.4121105655473283,11.172285723801366,2,12.25,2.67862456509712,21.6809723892947
23,0.0,0.0,,4,29,18.0,1,38.0,6.181961992202239,68.19451090748476,0,0.0,0.0,0.0
25,0.0,0.0,,2,19,13.0,1,87.0,34.69723295086544,391.0669229316667,0,0.0,0.0,0.0
17,1.0,0.0,,5,22,12.8,3,15.666666666666666,24.740968465072186,108.05769928574405,0,0.0,0.0,0.0
18,1.0,0.0,,4,32,24.25,1,10.0,45.66008721144149,125.90301644743326,0,0.0,0.0,0.0
8,1.0,0.0,,3,16,12.666666666666666,2,35.0,23.55391224028939,164.61580067451354,0,0.0,0.0,0.0
25,0.0,0.0,,3,31,24.0,1,41.0,22.606492382287126,114.38862341070923,0,0.0,0.0,0.0
24,0.0,0.0,,1,44,44.0,1,71.0,19.084260162277303,80.33277327915708,0,0.0,0.0,0.0
14,0.0,0.0,,4,20,13.75,2,26.0,4.377366243836384,67.09804692212134,0,0.0,0.0,0.0
14,0.0,0.0,,2,17,16.5,1,81.0,2.2744782533258543,23.646359514709687,0,0.0,0.0,0.0
21,0.0,0.0,,2,44,38.5,1,33.0,29.907700263623767,150.7373958075085,0,0.0,0.0,0.0
17,1.0,0.0,,4,38,21.5,1,18.0,6.345474777428681,89.02426622039751,0,0.0,0.0,0.0
1,1.0,0.0,,8,15,12.375,1,6.0,9.837089803234118,19.674179606468236,2,10.0,2.8294779177248652,20.401323268418402
23,0.0,0.0,,1,11,11.0,1,104.0,10.09009347798014,54.873414797583905,0,0.0,0.0,0.0
4,0.0,0.0,,3,19,16.0,2,30.0,30.13409767576867,117.5310478695694,0,0.0,0.0,0.0
22,0.0,0.0,,4,38,24.0,1,16.0,9.984875946868378,39.473742798616406,0,0.0,0.0,0.0
24,1.0,0.0,,7,27,13.0,1,14.0,7.881617206466001,30.831361074219036,0,0.0,0.0,0.0
24,1.0,0.0,,6,20,14.833333333333334,1,13.0,17.284881441159552,74.87362168535365,0,0.0,0.0,0.0
10,1.0,0.0,,4,27,17.5,3,14.0,24.28235546421165,97.96827650568055,1,8.0,4.274682680864512,21.343067769130222
13,0.0,0.0,,3,53,35.333333333333336,0,0.0,0.0,0.0,1,9.5,5.3382841845311555,11.589195032100571
17,1.0,0.0,,2,18,17.0,1,80.0,42.39109255174402,335.59745836038974,0,0.0,0.0,0.0
4,0.0,0.0,,3,20,11.333333333333334,2,36.5,37.10793787431503,320.943214027846,0,0.0,0.0,0.0
6,0.0,0.0,,7,17,11.285714285714286,2,12.5,15.061485572747921,94.60150313595554,1,9.0,3.725714886517573,22.508808225440895
4,0.0,0.0,,1,7,7.0,2,54.0,37.93611768755894,243.7355126741075,0,0.0,0.0,0.0
5,0.0,0.0,,6,25,13.0,2,13.5,24.183333798771447,93.28408380360018,0,0.0,0.0,0.0
14,0.0,0.0,,4,36,26.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,3,37,30.666666666666668,1,21.0,17.254568220520305,63.619254080434345,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,1,116.0,4.886635060243818,24.14096427759311,0,0.0,0.0,0.0
18,1.0,0.0,,4,15,12.0,1,61.0,24.634560260343317,483.36645547143473,0,0.0,0.0,0.0
2,0.0,0.0,,3,28,21.333333333333332,2,23.0,2.7061019313847905,43.44293822347944,0,0.0,0.0,0.0
14,0.0,0.0,,4,36,26.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,5,32,18.0,1,16.0,3.7954189060453367,21.083141526853918,0,0.0,0.0,0.0
4,0.0,0.0,,4,18,13.0,3,18.666666666666668,21.63712151590049,129.0872543271043,0,0.0,0.0,0.0
15,0.0,0.0,,4,39,21.25,3,7.666666666666667,5.522660459835117,35.55879793475324,0,0.0,0.0,0.0
19,0.0,0.0,,7,33,12.428571428571429,3,7.333333333333333,18.21652341764873,58.491205996453516,0,0.0,0.0,0.0
24,1.0,0.0,,2,54,40.0,2,16.0,19.01410798899359,96.40676249567481,0,0.0,0.0,0.0
24,0.0,0.0,,2,54,38.5,2,18.5,13.910703640564172,63.10844466281341,0,0.0,0.0,0.0
7,1.0,0.0,,3,66,30.333333333333332,1,18.0,1.5849861820292879,14.220865577789056,0,0.0,0.0,0.0
24,0.0,0.0,,2,68,43.0,1,28.0,32.10480921812701,226.50734109254347,0,0.0,0.0,0.0
18,1.0,0.0,,5,31,19.0,1,9.0,34.3455758335796,140.74923862199785,0,0.0,0.0,0.0
16,1.0,0.0,,3,53,34.666666666666664,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,2,57,45.0,1,21.0,1.292478942736495,25.849578854729092,0,0.0,0.0,0.0
