participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
22,0.0,0.0,,0.6677999496459961,0.022500157356262207,0.0007173243057412473,0.32918511619087026,0.32918511619087026,0.3266958436946116,143,3,11.333333333333334,10.264441907353007,45.905275641850544,1,8.5,3.130402768927077,18.98758387914414
21,1.0,0.0,,0.7805001735687256,5.043699860572815,-0.0016971056382854848,0.08203848937646349,0.08203848937646349,0.08593381672080828,90,4,22.75,14.539280207584302,82.67028789776421,0,0.0,0.0,0.0
5,0.0,0.0,,0.3098001480102539,100.38310098648071,-0.0014420478880536817,-0.33006751537323,-0.33006751537323,-0.32981735467910767,60,2,20.0,42.63036430752889,268.09152491488993,0,0.0,0.0,0.0
21,0.0,0.0,,0.6718001365661621,23.834555427233383,0.0015334116635098984,0.131851493811407,0.131851493811407,0.10109813285596442,264,4,12.0,16.663898870583417,109.0450710314028,0,0.0,0.0,0.0
24,0.0,0.0,,0.5388000011444092,1.4701998233795166,-0.0006031066807127535,0.10517238435291108,0.10517238435291108,0.07883846904770729,284,3,25.0,13.029841728961017,82.51930123733759,0,0.0,0.0,0.0
9,1.0,0.0,,0.024699926376342773,201.68142569065094,-0.0007124601922832266,-1.1058278758318818,-1.1058278758318818,-1.0773916690598941,2,6,11.166666666666666,20.164535648555127,103.04635972217608,3,7.666666666666667,3.5669443230128888,16.81596389190977
22,0.0,0.0,,0.069100022315979,47.4965859055519,0.0005556313196423981,-0.186436108013495,-0.186436108013495,-0.18533806756986024,220,5,7.6,17.279969286632777,70.63781704856582,0,0.0,0.0,0.0
21,1.0,0.0,,0.3289499282836914,179.37081869652397,-0.0010498752654556185,-0.48457671580862266,-0.48457671580862266,-0.4542260863754581,128,5,21.2,24.043826500467304,163.35408703307033,0,0.0,0.0,0.0
24,0.0,0.0,,0.5769500732421875,0.006999969482421875,0.0009198535845771499,0.3275633752346039,0.3275633752346039,0.32058265805244446,290,10,8.7,17.78188714843237,100.83317563177101,0,0.0,0.0,0.0
16,0.0,0.0,,0.4949500560760498,53.13309907913208,-0.007869513726241801,-0.47708332204685155,-0.47708332204685155,-0.4707082588328243,213,5,24.2,20.63058172710307,129.93304835654124,2,8.25,3.849129791795122,15.982399573877382
14,0.0,0.0,,0.22184991836547852,15.096091061968693,0.00033802451334593225,-0.010421339537249231,-0.010421339537249231,-0.014207401126277096,193,4,18.5,3.8876250078795858,13.541685408754738,0,0.0,0.0,0.0
6,0.0,0.0,,0.08355021476745605,303.27356791496277,-0.002108878364042571,-1.106919461271676,-1.106919461271676,-1.0896232759067925,15,5,10.0,11.220114778666133,40.68521522735635,1,9.0,3.725714886517573,22.508808225440895
23,0.0,0.0,,0.062399864196777344,63.418091773986816,-0.006561965551788085,-0.5286343097686768,-0.5286343097686768,-0.5393366813659668,82,1,96.0,33.84047189768523,263.98681298279473,1,9.5,2.0730078361601163,12.223109065474809
4,0.0,0.0,,0.4783000946044922,6.691749930381775,-0.004018163665454625,-0.4310589130519151,-0.4310589130519151,-0.4740756840990335,147,7,13.285714285714286,13.56022689994799,68.59095550191378,0,0.0,0.0,0.0
1,1.0,0.0,,0.38989996910095215,9.129648804664612,0.0006421053056647885,0.01550722022016509,0.01550722022016509,-0.0027052529613044306,345,3,17.666666666666668,9.177871760879007,102.95654054628055,0,0.0,0.0,0.0
13,1.0,0.0,,0.0,32.372069142758825,-0.0006643766359173425,-0.4115993188542812,-0.4115993188542812,-0.41832419910787083,0,5,23.8,14.338227027075646,114.70212431323111,0,0.0,0.0,0.0
19,0.0,0.0,,0.0,11.51590085029602,-0.0025367762769111287,-0.5190229198845828,-0.5190229198845828,-0.500422793669977,0,4,33.75,24.677266039662154,210.5811961555577,0,0.0,0.0,0.0
22,0.0,0.0,,0.5159499645233154,0.6015989780426025,0.0008529062748923943,0.1652944017859066,0.1652944017859066,0.15246757061585134,235,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.37115001678466797,1.8659489154815674,0.0008854395996881707,0.14855374508545177,0.14855374508545177,0.14913978427477148,248,4,12.75,22.124356180215173,149.71861097825456,1,10.0,2.2373860223751287,12.743944131175994
22,0.0,0.0,,0.6680499315261841,0.02200019359588623,0.0007302989961925182,0.3283645101622039,0.3283645101622039,0.32982873111696576,144,3,11.0,10.264441907353007,45.905275641850544,1,8.5,3.130402768927077,18.98758387914414
17,1.0,0.0,,0.7419999837875366,0.6157536937835366,-0.001078819252759521,0.19103842172302118,0.19103842172302118,0.17417859125855134,110,5,27.6,26.555467857264933,163.68678974932567,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,1.377350091934204,0.0039997100830078125,0.002843379935473277,0.7552729103745532,0.7552729103745532,0.7475158153229936,256,3,32.666666666666664,15.635753013417933,136.17043948115304,1,7.0,3.8610098219142417,20.649249378109758
15,1.0,0.0,,0.43090009689331055,0.09894979000091553,-0.00011644942348310875,0.19192067982435895,0.19192067982435895,0.19120879147363745,54,2,7.5,16.85453782930389,65.54174252841342,0,0.0,0.0,0.0
21,0.0,0.0,,0.5973498821258545,7.577063065591117,-0.0005994245779368372,0.1970222762652806,0.1970222762652806,0.18697641148100472,295,1,96.0,8.036510184811672,187.7738305955919,1,8.0,4.708007586986607,14.494987972716933
6,0.0,0.0,,0.8336999416351318,2.0704475281989736,0.00030730730470947563,0.26227036577646806,0.26227036577646806,0.26456584530031546,155,5,31.8,20.402129107275126,178.1536151572947,0,0.0,0.0,0.0
24,0.0,0.0,,0.37471256085804505,11.553696274757385,-0.0009490961173795897,0.048974777470115846,0.048974777470115846,0.041679042822085545,58,6,14.5,15.430448866044728,79.79485407648696,0,0.0,0.0,0.0
4,0.0,0.0,,0.7723002433776855,0.17094993591308594,0.0002684992418926401,0.36566585302352905,0.36566585302352905,0.3548282980918884,305,6,20.5,19.834440032953086,145.1931104981747,0,0.0,0.0,0.0
23,0.0,0.0,,0.031350135803222656,24.28235375881195,1.2379293690997904e-05,-0.22564906800160556,-0.22564906800160556,-0.20728718605888427,2,6,16.666666666666668,21.331234323744493,144.22941004263774,2,8.5,4.328126180922704,21.744748935547797
7,0.0,0.0,,0.22835016250610352,22.3650541305542,0.0006816869254433914,-0.05997312068939209,-0.05997312068939209,-0.057758744806051254,334,1,20.0,28.014020904726305,130.19032893086634,1,9.5,3.5334913694876717,14.06372727755522
6,0.0,0.0,,0.16230010986328125,6.619699954986572,-0.006703310000377825,-0.9310611596628398,-0.9310611596628398,-0.9784777601998075,83,4,9.75,16.648600000460448,96.57235953392484,1,9.0,3.725714886517573,22.508808225440895
18,1.0,0.0,,0.731950044631958,1.2327995300292969,-0.0003507487891189887,0.19154575592329523,0.19154575592329523,0.1641676846333748,356,4,43.5,35.177452013569635,289.1998677508494,0,0.0,0.0,0.0
25,0.0,0.0,,0.31108166954734084,6.022852420806885,-4.4926765800572346e-05,-0.08564121749888615,-0.08564121749888615,-0.07641476840369786,271,3,35.666666666666664,27.10147814719365,214.07312313842021,1,10.5,3.5469122071484187,11.982463594024846
23,0.0,0.0,,0.39445018768310547,3.0932986736297607,0.00041428036169594977,0.09904555479685466,0.09904555479685466,0.0956591235790328,254,7,18.285714285714285,19.68549120026021,112.07800347945101,1,9.0,5.260120818725636,31.550166634787338
24,1.0,0.0,,0.3552999496459961,2.4203994274139404,0.0002986314205873063,0.059507012367248535,0.059507012367248535,0.057850051671266556,230,5,12.6,26.317924590903523,103.01856962225497,0,0.0,0.0,0.0
26,0.0,0.0,,0.14545011520385742,7.592392683029175,-0.0006023340337766829,-0.06349539756774902,-0.06349539756774902,-0.059260617941617966,218,4,22.5,27.88097966504578,131.82547535107952,0,0.0,0.0,0.0
24,1.0,0.0,,0.42765021324157715,3.4177470207214355,0.0007769823323853009,0.18163648039019076,0.18163648039019076,0.17133661225985028,341,2,42.0,8.508359375619058,50.892467525197304,0,0.0,0.0,0.0
14,0.0,0.0,,0.40864992141723633,0.20722953713982228,0.0004714153804360822,0.15918819176382712,0.15918819176382712,0.15403619518158393,245,4,15.5,5.100732607934573,17.97402480476786,0,0.0,0.0,0.0
22,0.0,0.0,,0.5954998731613159,0.12960004806518555,0.0008286624925885954,0.2749982320961832,0.2749982320961832,0.27715877761011537,208,2,12.0,7.8256905929972955,39.284380925036,1,11.0,2.8129280681972615,22.82246213442511
4,0.0,0.0,,0.2513003349304199,50.174582719802856,-0.0013521809993130678,-0.21502409875392914,-0.21502409875392914,-0.2223672717809677,178,6,28.833333333333332,25.916596864900413,197.48698118760248,0,0.0,0.0,0.0
23,0.0,0.0,,0.2642500400543213,9.476321158987105,0.0005424179602928637,-0.02007588184848219,-0.02007588184848219,-0.002734267075542401,327,7,29.428571428571427,20.85412264093897,145.33994033236633,0,0.0,0.0,0.0
6,0.0,0.0,,0.0,49.139185309410095,0.0004138729089850159,-0.2784605497071723,-0.2784605497071723,-0.26323830161904516,0,3,11.666666666666666,5.377013687939333,30.150450522168175,0,0.0,0.0,0.0
24,1.0,0.0,,0.1875,52.24059796333313,-0.010397596544498124,-1.3863753080368042,-1.3863753080368042,-1.3659238815307617,116,2,27.0,33.51737863435109,155.49913643555885,0,0.0,0.0,0.0
19,1.0,0.0,,0.5916004180908203,0.0,0.00011884171445871782,0.35574012994766235,0.35574012994766235,0.35322627425193787,75,2,22.5,16.260864133600503,139.99755035463042,1,7.0,2.0552868801726216,9.625571333470456
14,0.0,0.0,,0.0,156.3157787322998,-0.0022526800609640493,-0.6782774684809837,-0.6782774684809837,-0.6660408027435875,0,2,15.5,4.451654809221241,17.27845340749905,1,7.0,3.8610098219142417,20.649249378109758
1,1.0,0.0,,0.4150998592376709,12.713862180709839,0.0009434027440974946,0.016564595933054017,0.016564595933054017,0.014142076804464703,323,5,17.4,13.007695662881947,63.77096363188389,2,9.5,3.305758935759938,17.5703391309818
9,1.0,0.0,,0.3270998001098633,5.223700046539307,-0.0006356183204386658,-0.08104515042291636,-0.08104515042291636,-0.1351481033761146,327,5,10.0,19.536036263847045,124.09668822449119,2,8.0,3.6251898558518474,17.41433428647322
7,1.0,0.0,,0.1298503875732422,33.4775276184082,-0.0006671129667227516,-0.09913531690835953,-0.09913531690835953,-0.10058902949094772,44,1,6.0,18.58759927218168,43.1505063766818,0,0.0,0.0,0.0
12,1.0,0.0,,0.7078500986099243,4.548699975013733,-0.0036364121275308616,0.024782873168378985,0.024782873168378985,-0.026244342174676402,214,4,11.5,12.901161729139405,64.13256214186669,0,0.0,0.0,0.0
25,0.0,0.0,,0.382572022202897,28.664956933594837,-0.0005220653246917466,-0.09770856200813913,-0.09770856200813913,-0.09376721926880503,295,5,29.4,23.57835674903218,213.51545429030543,0,0.0,0.0,0.0
17,1.0,0.0,,0.19035005569458008,9.999599695205688,3.092806799285661e-05,-0.0429677851498127,-0.0429677851498127,-0.04894782230257988,342,5,14.2,23.09050186250528,122.50906127322537,0,0.0,0.0,0.0
14,0.0,0.0,,0.8472001552581787,25.307188630104065,0.0026594818359339458,0.11126430862758006,0.11126430862758006,0.10895007778062178,285,5,10.0,12.755514670708159,50.604680270195416,0,0.0,0.0,0.0
22,0.0,0.0,,0.36000001430511475,33.98927077310249,0.001150904599804761,-0.07695179760289125,-0.07695179760289125,-0.07588006120838825,232,3,16.666666666666668,9.234120216955478,45.370447729363406,1,8.5,3.130402768927077,18.98758387914414
14,0.0,0.0,,0.36659979820251465,30.18805158138275,-0.006774493829448968,-0.48003900318252607,-0.48003900318252607,-0.4788365317700384,209,2,13.0,15.664480682089353,44.03635003430659,1,10.0,6.490862827131245,8.740709254780338
7,1.0,0.0,,0.42635011672973633,6.4431418670366885,-0.0013372938078463237,0.11870263036893529,0.11870263036893529,0.123899719177672,33,2,22.5,0.749352533947911,3.507789403048047,0,0.0,0.0,0.0
8,1.0,0.0,,0.12800002098083496,287.99285411834717,-0.008211149130879945,-1.4404075135703849,-1.4404075135703849,-1.4221717160071254,39,5,20.2,24.867998126886484,164.5160712765816,0,0.0,0.0,0.0
26,0.0,0.0,,0.33175015449523926,30.96794629096985,-0.00020754830342598133,-0.2290254682302475,-0.2290254682302475,-0.22754345834255219,163,5,43.8,25.556816160234284,222.9903803525618,0,0.0,0.0,0.0
21,1.0,0.0,,0.9201500415802002,14.151858656029951,0.0027061740565495797,0.2491202159088199,0.2491202159088199,0.2508143634195239,163,6,23.0,15.260690548450336,81.08980513591787,0,0.0,0.0,0.0
5,0.0,0.0,,0.0,149.60462355613708,0.0011493269483583066,-0.5266297564787024,-0.5266297564787024,-0.5114144839818139,0,5,15.2,33.244935687520105,153.6987618127111,0,0.0,0.0,0.0
5,0.0,0.0,,0.6507999897003174,5.619148015975952,0.001633265846608423,0.22802117491970544,0.22802117491970544,0.24379551901697294,222,3,12.666666666666666,26.733750804972477,138.37872412502375,0,0.0,0.0,0.0
23,0.0,0.0,,0.5374996662139893,7.09575629234314,0.0013144427157358557,0.19188128411769867,0.19188128411769867,0.1913716346025467,320,5,27.2,26.749808540364352,166.634165680524,1,10.0,2.5071485016493233,20.950700766918622
14,0.0,0.0,,0.4633502960205078,0.0498499870300293,0.0009246527585267946,0.26995590329170227,0.26995590329170227,0.25272196531295776,278,1,47.0,31.808239865483554,104.92407347221432,0,0.0,0.0,0.0
25,0.0,0.0,,0.5766501426696777,4.436900019645691,-0.002384173770188521,-0.026568156998364532,-0.026568156998364532,-0.06174580142770409,111,5,32.2,24.259010901437314,197.20385579172248,0,0.0,0.0,0.0
5,0.0,0.0,,0.5929816311055962,46.83884942531586,0.0005264279160480275,-0.17944117554095612,-0.17944117554095612,-0.17488551985189213,87,7,13.857142857142858,25.303459363142593,134.6667118044617,0,0.0,0.0,0.0
6,0.0,0.0,,0.09305000305175781,205.14762711524963,-0.005391968624686812,-0.807161051352151,-0.807161051352151,-0.822127522672698,81,4,20.25,22.037805073948267,125.56344041877757,0,0.0,0.0,0.0
23,0.0,0.0,,0.024050235748291016,241.67458426952362,-0.0030885820524456137,-1.2652438989206523,-1.2652438989206523,-1.2375036812582505,26,5,34.0,27.70084365397046,241.20145755601175,0,0.0,0.0,0.0
21,1.0,0.0,,0.6261999607086182,0.5490000247955322,-0.001305653282178199,0.24194015241136743,0.24194015241136743,0.23989210715743534,148,3,38.333333333333336,15.634690094612173,191.569725357994,0,0.0,0.0,0.0
24,0.0,0.0,,0.18159997463226318,0.8992999792098999,-3.9480509575790514e-05,-0.11989755139631383,-0.11989755139631383,-0.13122095664342243,265,4,10.0,23.332301433383137,122.02287308702878,2,7.25,7.8866024012922065,21.994791251138054
18,1.0,0.0,,0.8302499055862427,0.176100492477417,-0.00039244914548625543,0.21317893116414047,0.21317893116414047,0.19585821421250052,14,3,48.666666666666664,37.95450646809678,283.01423106296903,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,0.11245012283325195,230.94488656520844,-0.006269505241218031,-0.9838989442136107,-0.9838989442136107,-0.9703662484673324,115,5,23.0,21.4749243247854,127.45216133447646,0,0.0,0.0,0.0
14,0.0,0.0,,0.5201997756958008,1.4262501001358032,-0.0015893661360738855,0.08859178465621478,0.08859178465621478,0.07232428770043482,295,2,18.0,9.785833531062373,34.138523518396994,1,10.5,5.725142607822935,11.405481248120822
1,1.0,0.0,,0.39244985580444336,122.54525756835938,-0.005393951105256243,-0.6086001399518395,-0.6086001399518395,-0.6065176325555174,105,6,19.833333333333332,17.708784624818318,80.54702019137882,1,7.0,3.303674431065903,18.329181875526054
21,0.0,0.0,,0.355449914932251,28.910456228256226,-0.0009000441059874647,-0.011981588451802229,-0.011981588451802229,0.006873448658366452,237,2,54.5,21.5214913727251,112.28531724032419,0,0.0,0.0,0.0
22,0.0,0.0,,0.15919995307922363,67.73324584960938,-0.0024758795959114285,-0.3495443635294083,-0.3495443635294083,-0.3458648122862506,60,4,21.75,21.385986629105275,173.65291123905521,0,0.0,0.0,0.0
15,0.0,0.0,,1.4061999320983887,0.5287500619888306,0.003129996958994217,0.6813088174627608,0.6813088174627608,0.6714332341223694,323,4,13.0,14.19742469806976,102.85507187882001,1,7.0,7.787800571031965,31.077545167268426
26,0.0,0.0,,0.5800001621246338,7.9981067180633545,0.000581505118851283,0.05172669515013695,0.05172669515013695,0.04543035849928856,354,4,22.75,26.814455654081343,106.61992176309712,0,0.0,0.0,0.0
2,1.0,0.0,,0.7765499353408813,2.7891087229289697,0.001296824912373595,0.26951817404322265,0.26951817404322265,0.24173729041814535,341,3,13.333333333333334,12.570104439397054,58.630254913842215,0,0.0,0.0,0.0
17,1.0,0.0,,0.13735008239746094,0.38464999198913574,-0.0007176260696357457,-0.07159712165594101,-0.07159712165594101,-0.06489778310060501,35,2,19.5,27.717049874139096,185.19401643720605,0,0.0,0.0,0.0
2,0.0,0.0,,0.15195000171661377,25.383771815916106,-0.0009554069284721848,-0.09310986114149335,-0.09310986114149335,-0.07281937724930711,153,4,23.75,5.805158774096887,60.23294331003787,0,0.0,0.0,0.0
25,0.0,0.0,,0.29985010623931885,58.84297466278077,-0.0027294158206126167,-0.1891189683385256,-0.1891189683385256,-0.1850776370293228,41,6,27.666666666666668,14.105791538547555,122.77383552177942,0,0.0,0.0,0.0
21,1.0,0.0,,0.05819988250732422,39.45155870914459,-0.0012670321622912579,-0.3986877994377072,-0.3986877994377072,-0.39250146548402026,52,5,27.4,15.639981643021255,151.7658787324363,0,0.0,0.0,0.0
25,0.0,0.0,,0.5839000940322876,0.24564969539642334,0.0003579842966396481,0.23406077483121088,0.23406077483121088,0.21815757994248064,46,2,52.5,24.31987937130328,211.8266250549784,0,0.0,0.0,0.0
15,0.0,0.0,,0.0644735908240417,5.619699954986572,-0.016007977989663056,-2.7698327529998052,-2.7698327529998052,-2.7410831538392855,1,2,9.0,9.075854314289296,72.60683451431413,0,0.0,0.0,0.0
15,1.0,0.0,,0.6567000150680542,13.390622966289518,0.0024875481632323677,0.20931100695073104,0.20931100695073104,0.20156276410781074,251,6,22.5,18.260049587348313,108.41295093812914,0,0.0,0.0,0.0
14,0.0,0.0,,0.0,6.871449947357178,-0.005078638678777164,-1.1103230617961295,-1.1103230617961295,-1.1348958622769019,0,2,49.0,27.676022747827137,187.6249894972106,1,7.5,9.25896316858049,10.231483032142938
17,1.0,0.0,,0.24749994277954102,16.109151601791382,-0.001523848206664268,-0.08636796474456787,-0.08636796474456787,-0.08070002496242523,77,3,33.666666666666664,30.220070158396407,186.79734747917988,0,0.0,0.0,0.0
24,0.0,0.0,,0.2163625700133185,6.7684489488601685,-0.00033515733598283226,-0.09298977798440543,-0.09298977798440543,-0.10571224535474126,122,7,14.714285714285714,14.312128526969103,71.12693445590644,0,0.0,0.0,0.0
24,1.0,0.0,,0.32534992694854736,5.377955436706543,0.0007532434485784361,0.10225953842077602,0.10225953842077602,0.09469254762242792,239,3,12.333333333333334,13.355697925720397,125.94583888588197,1,10.0,2.2373860223751287,12.743944131175994
