trial_id,model_name,params,avg_f1,std_f1,avg_kappa,std_kappa,avg_accuracy,std_accuracy,f1_overall,kappa_overall,accuracy_overall,balanced_accuracy,roc_auc_overall,weighted_roc,roc_avg,confusion_matrix,y_pred,y_actual
786,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
527,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
790,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
788,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
787,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
955,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
959,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 30}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5838730913801525, 1: 0.5838730913801525}","{0: 0.5838730913801525, 1: 0.5838730913801525}",0.5838730913801525,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
780,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 74}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5706451848863028, 1: 0.5706451848863028}","{0: 0.5706451848863028, 1: 0.5706451848863028}",0.5706451848863028,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
877,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 30}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5838730913801525, 1: 0.5838730913801525}","{0: 0.5838730913801525, 1: 0.5838730913801525}",0.5838730913801525,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
925,AdaBoost,"{'algorithm': 'SAMME', 'learning_rate': 2.3857142857142857, 'n_estimators': 30}",0.5683103551729907,0.12216178888933822,0.21943127705739152,0.1929753601764437,0.6097156385286957,0.09648768008822187,0.5811285289120769,0.17972350230414746,0.5898617511520737,0.5898617511520737,"{0: 0.5838730913801525, 1: 0.5838730913801525}","{0: 0.5838730913801525, 1: 0.5838730913801525}",0.5838730913801525,"[[290 361]
 [173 478]]",[1. 1. 0. ... 1. 1. 0.],[0. 1. 1. ... 1. 0. 0.]
