participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration
23,0.0,0.0,,3,8,7.333333333333333,0,0,0.0
12,0.0,0.0,,4,17,13.5,0,0,0.0
19,0.0,0.0,,5,19,11.0,0,0,0.0
6,0.0,0.0,,4,35,23.5,0,0,0.0
19,0.0,0.0,,5,33,14.8,0,0,0.0
19,1.0,0.0,,4,16,13.0,0,0,0.0
4,0.0,0.0,,5,42,16.8,0,0,0.0
9,0.0,0.0,,1,86,86.0,1,22,22.0
18,1.0,0.0,,3,59,30.333333333333332,0,0,0.0
13,1.0,0.0,,4,18,12.5,0,0,0.0
22,0.0,0.0,,2,91,53.0,0,0,0.0
6,0.0,0.0,,2,59,49.0,1,16,16.0
5,0.0,0.0,,6,15,10.333333333333334,0,0,0.0
18,1.0,0.0,,3,24,14.666666666666666,0,0,0.0
12,0.0,0.0,,6,19,14.833333333333334,0,0,0.0
24,1.0,0.0,,5,28,20.4,0,0,0.0
24,0.0,0.0,,3,52,27.0,0,0,0.0
6,0.0,0.0,,2,74,56.5,0,0,0.0
12,0.0,0.0,,2,51,40.5,1,22,22.0
13,0.0,0.0,,2,66,43.5,0,0,0.0
18,1.0,0.0,,1,14,14.0,1,5,5.0
2,0.0,0.0,,4,31,21.25,1,11,11.0
14,0.0,0.0,,3,47,29.666666666666668,1,44,44.0
3,1.0,0.0,,4,33,19.75,1,17,17.0
15,0.0,0.0,,5,30,16.6,1,16,16.0
19,1.0,0.0,,7,22,14.0,0,0,0.0
21,1.0,0.0,,4,32,16.5,1,36,36.0
25,0.0,0.0,,2,58,38.5,1,23,23.0
6,0.0,0.0,,3,8,7.333333333333333,0,0,0.0
4,0.0,0.0,,4,13,9.5,0,0,0.0
3,0.0,0.0,,3,11,9.333333333333334,1,17,17.0
24,1.0,0.0,,5,20,15.6,0,0,0.0
16,1.0,0.0,,2,65,52.0,0,0,0.0
24,1.0,0.0,,5,20,15.6,0,0,0.0
9,0.0,0.0,,5,30,20.0,0,0,0.0
24,0.0,0.0,,4,30,22.25,0,0,0.0
21,0.0,0.0,,0,0,0.0,0,0,0.0
3,0.0,0.0,,2,46,41.5,0,0,0.0
4,0.0,0.0,,4,16,11.0,0,0,0.0
24,0.0,0.0,,8,20,11.125,1,7,7.0
18,1.0,0.0,,3,18,11.666666666666666,0,0,0.0
24,1.0,0.0,,4,41,21.75,1,27,27.0
14,0.0,0.0,,3,39,28.0,0,0,0.0
17,1.0,0.0,,3,24,18.666666666666668,0,0,0.0
24,1.0,0.0,,2,65,42.5,0,0,0.0
24,1.0,0.0,,4,26,19.0,0,0,0.0
18,1.0,0.0,,6,24,12.833333333333334,0,0,0.0
14,0.0,0.0,,3,45,29.666666666666668,0,0,0.0
13,0.0,0.0,,1,73,73.0,1,24,24.0
16,0.0,0.0,,2,82,53.5,0,0,0.0
10,1.0,0.0,,3,32,21.666666666666668,1,68,68.0
3,0.0,0.0,,2,46,45.0,0,0,0.0
25,0.0,0.0,,4,36,27.25,1,5,5.0
5,0.0,0.0,,7,28,11.714285714285714,0,0,0.0
22,0.0,0.0,,5,29,19.6,0,0,0.0
22,0.0,0.0,,4,37,25.5,0,0,0.0
21,1.0,0.0,,3,37,18.0,1,35,35.0
11,0.0,0.0,,3,40,31.333333333333332,0,0,0.0
13,0.0,0.0,,3,9,8.333333333333334,1,18,18.0
19,0.0,0.0,,2,48,31.5,1,21,21.0
7,1.0,0.0,,1,102,102.0,0,0,0.0
23,0.0,0.0,,4,34,18.75,1,42,42.0
25,0.0,0.0,,2,14,12.0,1,19,19.0
17,1.0,0.0,,8,20,10.0,0,0,0.0
18,1.0,0.0,,3,37,30.0,0,0,0.0
8,1.0,0.0,,4,61,25.0,0,0,0.0
25,0.0,0.0,,3,13,9.333333333333334,1,16,16.0
24,0.0,0.0,,4,42,21.0,0,0,0.0
14,0.0,0.0,,4,24,14.75,1,23,23.0
14,0.0,0.0,,3,23,16.666666666666668,0,0,0.0
21,0.0,0.0,,3,43,33.333333333333336,0,0,0.0
17,1.0,0.0,,7,19,10.714285714285714,0,0,0.0
1,1.0,0.0,,6,33,18.0,0,0,0.0
23,0.0,0.0,,3,42,23.666666666666668,0,0,0.0
4,0.0,0.0,,5,14,11.2,0,0,0.0
22,0.0,0.0,,4,26,17.25,0,0,0.0
24,1.0,0.0,,5,26,16.8,0,0,0.0
24,1.0,0.0,,4,35,20.25,0,0,0.0
10,1.0,0.0,,7,17,11.142857142857142,1,37,37.0
13,0.0,0.0,,2,38,33.0,1,16,16.0
17,1.0,0.0,,5,28,12.4,0,0,0.0
4,0.0,0.0,,5,19,10.4,0,0,0.0
6,0.0,0.0,,4,28,22.0,1,20,20.0
4,0.0,0.0,,3,32,22.0,1,46,46.0
5,0.0,0.0,,4,36,27.25,0,0,0.0
14,0.0,0.0,,2,64,54.5,0,0,0.0
14,0.0,0.0,,0,0,0.0,0,0,0.0
16,1.0,0.0,,2,58,42.5,0,0,0.0
18,1.0,0.0,,2,24,23.0,0,0,0.0
2,0.0,0.0,,4,23,16.25,1,23,23.0
14,0.0,0.0,,1,96,96.0,0,0,0.0
23,0.0,0.0,,2,27,20.0,0,0,0.0
4,0.0,0.0,,5,32,19.4,0,0,0.0
15,0.0,0.0,,5,17,10.4,0,0,0.0
19,0.0,0.0,,4,38,21.5,1,23,23.0
24,1.0,0.0,,4,20,15.5,0,0,0.0
24,0.0,0.0,,7,26,13.428571428571429,0,0,0.0
7,1.0,0.0,,2,87,49.0,1,18,18.0
24,0.0,0.0,,4,30,23.25,0,0,0.0
18,1.0,0.0,,3,12,10.0,0,0,0.0
16,1.0,0.0,,2,84,45.5,1,13,13.0
6,0.0,0.0,,6,36,17.0,0,0,0.0
21,0.0,0.0,,2,61,51.0,0,0,0.0
4,0.0,0.0,,6,21,14.666666666666666,0,0,0.0
10,1.0,0.0,,8,14,9.875,0,0,0.0
4,0.0,0.0,,3,8,7.333333333333333,0,0,0.0
14,0.0,0.0,,3,39,36.666666666666664,0,0,0.0
6,0.0,0.0,,6,14,9.333333333333334,0,0,0.0
22,0.0,0.0,,2,42,27.0,0,0,0.0
7,1.0,0.0,,3,53,32.0,1,23,23.0
24,1.0,0.0,,7,25,15.285714285714286,0,0,0.0
10,1.0,0.0,,4,26,17.25,0,0,0.0
19,0.0,0.0,,5,17,10.0,0,0,0.0
9,0.0,0.0,,4,40,27.5,0,0,0.0
14,0.0,0.0,,3,53,34.333333333333336,0,0,0.0
7,0.0,0.0,,3,42,35.333333333333336,0,0,0.0
15,1.0,0.0,,4,17,12.5,1,34,34.0
16,0.0,0.0,,5,10,8.4,1,26,26.0
21,0.0,0.0,,2,79,43.5,0,0,0.0
17,1.0,0.0,,2,46,41.0,1,15,15.0
6,0.0,0.0,,3,37,24.666666666666668,0,0,0.0
4,0.0,0.0,,5,13,11.4,0,0,0.0
24,0.0,0.0,,3,32,24.0,0,0,0.0
25,0.0,0.0,,2,10,9.0,1,15,15.0
17,1.0,0.0,,2,78,46.5,0,0,0.0
23,0.0,0.0,,4,34,20.75,1,42,42.0
7,1.0,0.0,,4,27,17.5,1,32,32.0
4,0.0,0.0,,1,33,33.0,0,0,0.0
6,0.0,0.0,,2,88,47.5,1,15,15.0
3,0.0,0.0,,3,11,9.333333333333334,1,17,17.0
17,1.0,0.0,,2,51,43.0,0,0,0.0
21,1.0,0.0,,3,26,18.666666666666668,0,0,0.0
21,0.0,0.0,,1,112,112.0,0,0,0.0
9,0.0,0.0,,4,49,23.75,1,115,115.0
15,0.0,0.0,,2,21,17.0,1,51,51.0
22,0.0,0.0,,3,79,32.333333333333336,0,0,0.0
21,0.0,0.0,,3,36,25.666666666666668,1,31,31.0
21,0.0,0.0,,3,50,32.333333333333336,0,0,0.0
13,1.0,0.0,,0,0,0.0,0,0,0.0
6,0.0,0.0,,2,75,50.5,1,14,14.0
13,0.0,0.0,,3,39,30.666666666666668,0,0,0.0
23,0.0,0.0,,3,13,10.333333333333334,0,0,0.0
10,1.0,0.0,,3,55,25.666666666666668,1,10,10.0
23,0.0,0.0,,5,15,10.6,0,0,0.0
14,0.0,0.0,,3,43,30.666666666666668,0,0,0.0
24,1.0,0.0,,5,28,20.4,0,0,0.0
17,1.0,0.0,,6,26,12.0,0,0,0.0
9,1.0,0.0,,3,49,30.333333333333332,1,15,15.0
1,1.0,0.0,,2,76,50.5,0,0,0.0
19,0.0,0.0,,3,34,27.666666666666668,1,15,15.0
24,1.0,0.0,,5,28,17.4,0,0,0.0
13,1.0,0.0,,2,11,10.5,1,14,14.0
14,0.0,0.0,,5,40,15.2,1,32,32.0
18,1.0,0.0,,1,93,93.0,0,0,0.0
25,0.0,0.0,,5,20,16.4,0,0,0.0
23,0.0,0.0,,5,35,14.0,0,0,0.0
22,0.0,0.0,,3,32,23.0,1,30,30.0
24,1.0,0.0,,5,20,15.6,0,0,0.0
18,1.0,0.0,,5,15,10.6,1,17,17.0
16,1.0,0.0,,4,38,18.25,1,11,11.0
22,0.0,0.0,,3,38,28.666666666666668,0,0,0.0
21,1.0,0.0,,3,11,8.666666666666666,0,0,0.0
24,1.0,0.0,,6,30,16.833333333333332,0,0,0.0
24,0.0,0.0,,4,73,26.0,0,0,0.0
3,0.0,0.0,,7,22,11.571428571428571,0,0,0.0
19,1.0,0.0,,3,18,12.666666666666666,0,0,0.0
14,0.0,0.0,,2,67,50.5,0,0,0.0
4,0.0,0.0,,1,63,63.0,0,0,0.0
23,0.0,0.0,,0,0,0.0,0,0,0.0
2,0.0,0.0,,3,30,27.0,1,33,33.0
24,0.0,0.0,,6,27,13.333333333333334,0,0,0.0
25,0.0,0.0,,3,18,11.0,1,113,113.0
24,0.0,0.0,,1,7,7.0,0,0,0.0
8,1.0,0.0,,5,17,11.4,1,14,14.0
18,1.0,0.0,,2,26,17.5,0,0,0.0
4,0.0,0.0,,4,13,11.25,0,0,0.0
19,1.0,0.0,,4,13,9.75,0,0,0.0
14,0.0,0.0,,3,38,36.333333333333336,0,0,0.0
4,0.0,0.0,,5,42,15.8,0,0,0.0
13,0.0,0.0,,3,28,25.333333333333332,0,0,0.0
26,0.0,0.0,,5,29,13.8,0,0,0.0
15,0.0,0.0,,5,27,12.8,0,0,0.0
24,0.0,0.0,,3,63,34.0,0,0,0.0
7,0.0,0.0,,2,52,46.0,0,0,0.0
25,0.0,0.0,,2,14,12.0,1,19,19.0
25,0.0,0.0,,4,20,14.25,0,0,0.0
18,1.0,0.0,,5,16,12.0,0,0,0.0
13,0.0,0.0,,4,32,19.0,1,15,15.0
25,0.0,0.0,,4,20,14.25,0,0,0.0
5,0.0,0.0,,2,81,57.5,0,0,0.0
1,1.0,0.0,,6,16,11.666666666666666,1,11,11.0
24,1.0,0.0,,2,65,36.0,0,0,0.0
9,0.0,0.0,,6,28,13.166666666666666,0,0,0.0
13,1.0,0.0,,0,0,0.0,0,0,0.0
23,0.0,0.0,,1,77,77.0,0,0,0.0
9,1.0,0.0,,4,49,18.5,1,18,18.0
2,1.0,0.0,,1,34,34.0,0,0,0.0
24,0.0,0.0,,3,52,33.333333333333336,0,0,0.0
24,1.0,0.0,,3,45,33.0,0,0,0.0
16,1.0,0.0,,3,20,12.0,1,18,18.0
8,1.0,0.0,,1,62,62.0,0,0,0.0
4,0.0,0.0,,6,16,9.833333333333334,0,0,0.0
4,0.0,0.0,,3,8,7.666666666666667,0,0,0.0
25,0.0,0.0,,4,39,19.25,1,17,17.0
10,1.0,0.0,,3,46,33.0,0,0,0.0
9,1.0,0.0,,1,36,36.0,0,0,0.0
3,1.0,0.0,,3,39,30.666666666666668,0,0,0.0
3,1.0,0.0,,6,21,16.166666666666668,0,0,0.0
25,0.0,0.0,,4,20,14.75,0,0,0.0
8,1.0,0.0,,4,13,9.5,1,15,15.0
1,1.0,0.0,,2,7,7.0,1,39,39.0
3,1.0,0.0,,7,17,11.285714285714286,0,0,0.0
4,0.0,0.0,,3,33,16.666666666666668,0,0,0.0
8,1.0,0.0,,3,30,18.666666666666668,0,0,0.0
25,0.0,0.0,,5,20,16.4,0,0,0.0
15,1.0,0.0,,5,36,17.0,0,0,0.0
23,0.0,0.0,,4,48,21.75,0,0,0.0
4,0.0,0.0,,7,17,12.428571428571429,0,0,0.0
15,1.0,0.0,,6,36,14.833333333333334,0,0,0.0
19,1.0,0.0,,2,22,14.5,1,85,85.0
12,0.0,0.0,,2,93,51.5,0,0,0.0
6,0.0,0.0,,3,52,30.0,1,19,19.0
18,1.0,0.0,,3,15,9.666666666666666,1,29,29.0
9,1.0,0.0,,4,35,20.0,0,0,0.0
6,0.0,0.0,,3,44,33.333333333333336,0,0,0.0
2,1.0,0.0,,1,114,114.0,0,0,0.0
14,0.0,0.0,,5,27,18.2,0,0,0.0
18,1.0,0.0,,4,44,17.5,0,0,0.0
6,0.0,0.0,,5,22,15.8,0,0,0.0
4,0.0,0.0,,5,26,18.0,0,0,0.0
14,0.0,0.0,,4,30,24.75,0,0,0.0
19,0.0,0.0,,3,16,10.333333333333334,1,18,18.0
16,1.0,0.0,,2,23,20.0,0,0,0.0
8,1.0,0.0,,3,16,12.666666666666666,0,0,0.0
2,0.0,0.0,,2,53,32.5,1,41,41.0
7,1.0,0.0,,4,52,25.5,0,0,0.0
5,0.0,0.0,,6,28,12.166666666666666,0,0,0.0
23,0.0,0.0,,0,0,0.0,0,0,0.0
4,0.0,0.0,,5,42,14.8,0,0,0.0
17,1.0,0.0,,5,23,12.0,0,0,0.0
1,1.0,0.0,,3,20,12.666666666666666,0,0,0.0
8,1.0,0.0,,5,11,9.0,0,0,0.0
1,1.0,0.0,,4,42,26.5,0,0,0.0
6,0.0,0.0,,2,68,53.5,1,7,7.0
9,1.0,0.0,,1,99,99.0,1,10,10.0
3,1.0,0.0,,2,49,30.0,0,0,0.0
17,1.0,0.0,,3,35,23.333333333333332,0,0,0.0
22,0.0,0.0,,3,59,35.333333333333336,1,34,34.0
7,1.0,0.0,,3,60,38.0,0,0,0.0
26,0.0,0.0,,6,33,15.833333333333334,0,0,0.0
3,1.0,0.0,,3,12,9.666666666666666,0,0,0.0
3,0.0,0.0,,5,48,21.8,0,0,0.0
9,1.0,0.0,,1,35,35.0,0,0,0.0
22,0.0,0.0,,8,13,8.75,1,26,26.0
18,1.0,0.0,,4,15,10.5,1,15,15.0
14,0.0,0.0,,2,36,34.0,0,0,0.0
26,0.0,0.0,,3,32,19.666666666666668,0,0,0.0
14,0.0,0.0,,3,31,23.0,1,44,44.0
18,1.0,0.0,,5,29,15.4,0,0,0.0
19,1.0,0.0,,1,93,93.0,0,0,0.0
19,0.0,0.0,,2,47,35.5,1,21,21.0
17,1.0,0.0,,2,43,38.5,0,0,0.0
8,1.0,0.0,,4,27,12.75,1,15,15.0
14,0.0,0.0,,3,39,27.666666666666668,0,0,0.0
6,0.0,0.0,,3,41,31.666666666666668,1,14,14.0
15,0.0,0.0,,3,27,16.333333333333332,0,0,0.0
13,1.0,0.0,,3,21,16.333333333333332,0,0,0.0
4,0.0,0.0,,4,11,8.5,0,0,0.0
17,1.0,0.0,,3,32,22.0,0,0,0.0
1,1.0,0.0,,2,60,36.0,1,7,7.0
23,0.0,0.0,,4,49,22.0,0,0,0.0
26,0.0,0.0,,5,24,18.0,0,0,0.0
6,0.0,0.0,,1,40,40.0,1,25,25.0
7,1.0,0.0,,3,44,26.333333333333332,1,26,26.0
6,0.0,0.0,,2,48,37.5,1,20,20.0
24,0.0,0.0,,4,31,17.75,0,0,0.0
19,0.0,0.0,,3,28,18.666666666666668,1,18,18.0
6,0.0,0.0,,4,36,23.0,0,0,0.0
9,0.0,0.0,,5,30,20.6,0,0,0.0
2,1.0,0.0,,3,39,28.333333333333332,1,26,26.0
13,0.0,0.0,,2,30,20.5,1,20,20.0
21,1.0,0.0,,6,14,9.666666666666666,0,0,0.0
6,0.0,0.0,,1,65,65.0,0,0,0.0
19,1.0,0.0,,1,22,22.0,1,86,86.0
26,0.0,0.0,,2,46,40.0,0,0,0.0
15,0.0,0.0,,4,27,13.75,0,0,0.0
24,1.0,0.0,,7,25,15.142857142857142,0,0,0.0
22,0.0,0.0,,3,37,26.666666666666668,1,28,28.0
14,0.0,0.0,,1,97,97.0,0,0,0.0
23,0.0,0.0,,3,47,32.333333333333336,0,0,0.0
3,1.0,0.0,,3,36,26.0,1,13,13.0
18,1.0,0.0,,3,12,10.0,0,0,0.0
18,1.0,0.0,,8,14,9.125,0,0,0.0
2,1.0,0.0,,8,13,9.25,0,0,0.0
1,1.0,0.0,,3,53,37.666666666666664,0,0,0.0
6,0.0,0.0,,5,25,18.8,1,10,10.0
14,0.0,0.0,,3,40,28.666666666666668,0,0,0.0
3,0.0,0.0,,5,13,10.6,1,88,88.0
3,0.0,0.0,,3,47,31.333333333333332,1,18,18.0
16,0.0,0.0,,4,51,24.5,0,0,0.0
9,1.0,0.0,,6,30,13.666666666666666,1,16,16.0
3,0.0,0.0,,6,22,14.666666666666666,0,0,0.0
22,0.0,0.0,,5,31,16.8,1,23,23.0
26,0.0,0.0,,5,36,18.2,0,0,0.0
17,1.0,0.0,,2,46,37.5,0,0,0.0
17,1.0,0.0,,4,38,23.0,0,0,0.0
12,0.0,0.0,,5,27,19.2,1,9,9.0
17,1.0,0.0,,3,67,32.333333333333336,0,0,0.0
23,0.0,0.0,,5,36,21.8,1,2,2.0
23,0.0,0.0,,5,11,8.4,0,0,0.0
24,0.0,0.0,,5,26,14.6,0,0,0.0
14,0.0,0.0,,4,30,21.0,1,15,15.0
9,0.0,0.0,,6,19,12.0,0,0,0.0
9,1.0,0.0,,2,79,49.5,1,11,11.0
24,0.0,0.0,,4,36,22.5,0,0,0.0
4,0.0,0.0,,3,18,13.333333333333334,0,0,0.0
8,1.0,0.0,,4,30,16.0,0,0,0.0
18,1.0,0.0,,2,33,28.0,0,0,0.0
24,0.0,0.0,,1,101,101.0,1,4,4.0
24,0.0,0.0,,4,40,23.5,0,0,0.0
25,0.0,0.0,,3,24,16.333333333333332,0,0,0.0
26,0.0,0.0,,4,31,23.75,0,0,0.0
2,0.0,0.0,,3,15,11.666666666666666,1,21,21.0
16,0.0,0.0,,4,22,18.0,1,22,22.0
17,1.0,0.0,,2,18,15.0,0,0,0.0
10,1.0,0.0,,4,45,20.5,1,20,20.0
22,0.0,0.0,,3,32,15.666666666666666,0,0,0.0
6,0.0,0.0,,4,9,7.75,1,15,15.0
21,0.0,0.0,,1,34,34.0,1,28,28.0
19,0.0,0.0,,2,45,42.5,1,25,25.0
12,0.0,0.0,,5,25,19.8,0,0,0.0
4,0.0,0.0,,4,12,9.75,0,0,0.0
23,0.0,0.0,,4,46,23.5,0,0,0.0
18,1.0,0.0,,2,71,46.5,0,0,0.0
23,0.0,0.0,,3,23,12.666666666666666,0,0,0.0
8,1.0,0.0,,4,14,10.5,0,0,0.0
24,1.0,0.0,,5,28,21.0,0,0,0.0
23,0.0,0.0,,3,33,18.333333333333332,0,0,0.0
17,1.0,0.0,,2,26,22.5,0,0,0.0
7,0.0,0.0,,1,61,61.0,0,0,0.0
14,0.0,0.0,,5,30,19.2,1,5,5.0
16,1.0,0.0,,3,82,35.0,1,16,16.0
19,1.0,0.0,,2,19,18.0,0,0,0.0
2,1.0,0.0,,4,35,25.25,0,0,0.0
1,1.0,0.0,,4,30,13.0,1,56,56.0
4,0.0,0.0,,4,35,15.0,0,0,0.0
8,1.0,0.0,,4,61,27.0,0,0,0.0
25,0.0,0.0,,2,47,36.0,0,0,0.0
4,0.0,0.0,,3,19,13.666666666666666,0,0,0.0
23,0.0,0.0,,4,20,14.25,0,0,0.0
23,0.0,0.0,,5,15,10.4,0,0,0.0
26,0.0,0.0,,3,31,23.666666666666668,0,0,0.0
7,0.0,0.0,,2,46,39.0,0,0,0.0
24,0.0,0.0,,4,30,25.25,0,0,0.0
