participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration
23,0.0,1.0,0.5,13,53,13.461538461538462,1,73,73.0
3,0.0,1.0,0.5,12,46,26.5,0,0,0.0
9,1.0,1.0,0.5,10,76,25.3,2,142,81.5
4,1.0,1.0,0.5,13,45,16.76923076923077,0,0,0.0
6,0.0,1.0,0.5,16,29,14.125,0,0,0.0
2,1.0,1.0,1.0,17,25,12.882352941176471,2,53,36.5
22,1.0,1.0,1.0,16,42,15.9375,1,28,28.0
15,1.0,1.0,1.0,14,31,20.571428571428573,1,34,34.0
18,1.0,1.0,1.0,8,57,28.625,0,0,0.0
26,1.0,1.0,1.0,13,73,24.615384615384617,0,0,0.0
25,1.0,1.0,1.0,12,40,22.416666666666668,1,17,17.0
23,0.0,1.0,0.5,10,25,12.3,0,0,0.0
17,0.0,1.0,0.5,12,37,18.166666666666668,0,0,0.0
5,1.0,1.0,0.5,14,31,16.285714285714285,1,36,36.0
13,1.0,1.0,1.0,9,92,29.22222222222222,1,24,24.0
1,1.0,1.0,1.0,17,28,11.294117647058824,0,0,0.0
3,1.0,1.0,1.0,13,56,23.0,2,19,17.5
4,0.0,1.0,0.5,9,16,11.11111111111111,0,0,0.0
4,0.0,1.0,0.5,15,19,9.466666666666667,0,0,0.0
23,0.0,1.0,0.0,11,59,22.0,1,244,244.0
14,0.0,1.0,0.5,7,62,42.285714285714285,1,48,48.0
1,1.0,1.0,1.0,14,43,19.0,2,18,15.0
17,0.0,1.0,0.5,15,33,15.266666666666667,0,0,0.0
19,1.0,1.0,1.0,6,179,47.5,0,0,0.0
14,1.0,1.0,0.5,18,32,17.0,1,33,33.0
23,0.0,1.0,0.5,15,43,14.333333333333334,1,75,75.0
24,1.0,1.0,1.0,10,53,24.1,1,33,33.0
23,0.0,1.0,0.5,8,85,30.125,1,23,23.0
15,1.0,1.0,0.5,12,45,22.5,1,51,51.0
25,1.0,1.0,1.0,10,51,24.7,1,17,17.0
24,1.0,1.0,0.5,13,42,24.846153846153847,0,0,0.0
18,1.0,1.0,0.0,7,40,13.571428571428571,0,0,0.0
14,0.0,1.0,0.5,20,45,13.65,2,78,52.5
17,1.0,1.0,1.0,12,121,26.0,0,0,0.0
6,1.0,1.0,0.0,12,43,18.5,0,0,0.0
14,1.0,1.0,1.0,14,45,16.5,1,65,65.0
3,1.0,1.0,1.0,13,50,23.615384615384617,1,11,11.0
1,1.0,1.0,1.0,10,57,28.3,1,12,12.0
19,1.0,1.0,1.0,14,45,16.428571428571427,0,0,0.0
6,1.0,1.0,1.0,10,44,18.2,1,21,21.0
21,1.0,1.0,1.0,5,129,45.4,0,0,0.0
25,0.0,1.0,0.5,11,38,23.90909090909091,2,92,55.5
23,1.0,1.0,0.5,10,67,17.9,1,89,89.0
17,1.0,1.0,0.5,14,72,16.785714285714285,0,0,0.0
13,0.0,1.0,0.5,11,81,23.90909090909091,2,29,25.5
21,0.0,1.0,0.5,11,47,22.363636363636363,1,10,10.0
23,0.0,1.0,0.0,9,38,15.88888888888889,1,40,40.0
15,1.0,1.0,1.0,12,42,15.916666666666666,2,45,34.5
4,1.0,1.0,1.0,13,41,13.307692307692308,0,0,0.0
8,0.0,1.0,0.0,12,37,14.666666666666666,0,0,0.0
3,1.0,1.0,0.5,8,121,38.625,1,13,13.0
4,1.0,1.0,0.5,17,25,14.823529411764707,1,41,41.0
12,1.0,1.0,1.0,11,57,29.363636363636363,1,11,11.0
13,1.0,1.0,1.0,7,191,40.142857142857146,1,13,13.0
4,1.0,1.0,0.5,10,29,13.3,1,11,11.0
9,1.0,1.0,1.0,10,81,24.8,1,20,20.0
9,0.0,1.0,0.5,7,87,41.285714285714285,2,22,21.5
21,0.0,1.0,0.0,8,46,23.125,1,30,30.0
24,0.0,1.0,0.5,6,19,10.666666666666666,0,0,0.0
22,1.0,1.0,1.0,12,87,22.333333333333332,2,18,16.5
9,0.0,1.0,0.5,13,76,22.384615384615383,2,19,16.5
25,1.0,1.0,1.0,5,159,45.4,1,27,27.0
22,1.0,1.0,1.0,10,86,32.8,1,21,21.0
23,1.0,1.0,1.0,7,74,23.428571428571427,0,0,0.0
24,0.0,1.0,0.5,19,31,12.894736842105264,0,0,0.0
19,1.0,1.0,1.0,7,109,42.42857142857143,2,71,47.0
9,1.0,1.0,1.0,10,92,31.1,1,23,23.0
3,1.0,1.0,1.0,15,53,19.4,1,5,5.0
9,0.0,1.0,0.0,9,46,22.444444444444443,1,17,17.0
3,1.0,1.0,1.0,11,70,27.90909090909091,1,15,15.0
26,0.0,1.0,0.5,24,36,11.875,0,0,0.0
8,1.0,1.0,0.5,13,86,17.615384615384617,0,0,0.0
18,1.0,1.0,1.0,10,70,23.2,0,0,0.0
24,0.0,1.0,0.5,6,71,53.666666666666664,0,0,0.0
1,1.0,1.0,0.0,9,57,21.444444444444443,1,9,9.0
4,0.0,1.0,0.5,12,28,14.333333333333334,0,0,0.0
4,0.0,1.0,0.5,12,22,12.0,0,0,0.0
19,1.0,1.0,1.0,10,55,19.9,2,45,31.0
8,1.0,1.0,1.0,11,26,11.727272727272727,0,0,0.0
9,1.0,1.0,1.0,14,49,17.785714285714285,2,18,13.5
23,0.0,1.0,0.5,7,26,11.428571428571429,1,46,46.0
22,1.0,1.0,1.0,20,58,14.15,1,27,27.0
14,0.0,1.0,0.5,11,45,20.454545454545453,1,38,38.0
14,1.0,1.0,1.0,12,71,25.5,2,25,14.5
15,1.0,1.0,1.0,15,31,16.933333333333334,1,42,42.0
13,1.0,1.0,1.0,14,110,18.857142857142858,1,11,11.0
21,1.0,1.0,0.5,9,79,35.44444444444444,0,0,0.0
3,0.0,1.0,0.5,15,46,13.933333333333334,1,27,27.0
7,1.0,1.0,1.0,6,117,52.5,1,130,130.0
5,1.0,1.0,1.0,11,120,25.727272727272727,0,0,0.0
9,1.0,1.0,1.0,11,46,23.636363636363637,1,123,123.0
4,0.0,1.0,0.5,12,58,15.083333333333334,0,0,0.0
21,1.0,1.0,1.0,11,60,22.09090909090909,1,20,20.0
7,0.0,1.0,0.5,3,231,108.33333333333333,1,20,20.0
22,1.0,1.0,1.0,11,71,28.363636363636363,1,22,22.0
1,1.0,1.0,1.0,9,47,20.88888888888889,2,34,21.0
6,0.0,1.0,0.5,12,71,22.416666666666668,1,20,20.0
1,0.0,1.0,0.0,11,33,12.636363636363637,2,95,53.0
23,1.0,1.0,1.0,9,56,19.0,1,26,26.0
14,1.0,1.0,1.0,9,108,32.666666666666664,1,89,89.0
14,0.0,1.0,0.5,13,41,17.923076923076923,1,24,24.0
23,1.0,1.0,0.0,6,68,41.5,1,15,15.0
6,1.0,1.0,1.0,9,103,27.77777777777778,0,0,0.0
17,1.0,1.0,0.5,23,16,10.434782608695652,0,0,0.0
2,0.0,1.0,0.5,16,34,13.5625,0,0,0.0
18,1.0,1.0,1.0,11,64,23.454545454545453,0,0,0.0
10,1.0,1.0,0.0,10,38,28.5,2,19,17.5
7,0.0,1.0,0.5,5,209,67.6,0,0,0.0
3,0.0,1.0,0.5,16,42,15.3125,1,13,13.0
24,1.0,1.0,1.0,12,38,15.25,0,0,0.0
14,0.0,1.0,0.5,12,46,17.083333333333332,1,27,27.0
6,1.0,1.0,1.0,13,57,18.153846153846153,1,19,19.0
23,1.0,1.0,1.0,12,74,20.833333333333332,0,0,0.0
18,0.0,1.0,0.0,13,31,13.615384615384615,1,25,25.0
16,0.0,1.0,0.0,18,20,10.61111111111111,1,30,30.0
13,0.0,1.0,0.5,7,83,29.285714285714285,2,134,76.0
26,1.0,1.0,0.5,8,146,41.5,0,0,0.0
14,0.0,1.0,0.5,18,60,16.055555555555557,0,0,0.0
17,1.0,1.0,1.0,7,51,24.714285714285715,1,22,22.0
25,1.0,1.0,1.0,11,58,25.272727272727273,1,13,13.0
4,0.0,1.0,0.5,17,41,16.176470588235293,1,16,16.0
25,1.0,1.0,1.0,10,118,28.8,1,18,18.0
5,1.0,1.0,0.5,21,25,12.19047619047619,2,17,14.5
23,1.0,1.0,0.0,10,49,18.2,1,22,22.0
22,1.0,1.0,1.0,11,57,24.0,1,135,135.0
17,1.0,1.0,1.0,17,33,15.176470588235293,0,0,0.0
23,0.0,1.0,0.5,11,41,15.272727272727273,1,45,45.0
21,1.0,1.0,1.0,11,26,14.818181818181818,1,8,8.0
2,0.0,1.0,0.0,7,50,39.57142857142857,2,23,23.0
23,1.0,1.0,1.0,16,32,18.0,1,26,26.0
1,0.0,1.0,0.0,12,60,19.833333333333332,2,11,9.0
23,0.0,1.0,0.5,9,58,27.444444444444443,2,33,25.0
3,0.0,1.0,0.5,11,43,15.818181818181818,1,94,94.0
3,1.0,1.0,1.0,15,44,18.733333333333334,1,11,11.0
14,1.0,1.0,1.0,13,106,20.0,1,170,170.0
4,0.0,1.0,0.5,11,23,13.181818181818182,1,101,101.0
13,1.0,1.0,1.0,12,50,20.5,1,78,78.0
12,1.0,1.0,1.0,16,62,16.8125,0,0,0.0
26,1.0,1.0,1.0,6,116,56.0,0,0,0.0
17,1.0,1.0,1.0,10,129,31.0,0,0,0.0
16,1.0,1.0,1.0,9,85,31.444444444444443,1,19,19.0
15,1.0,1.0,0.5,16,24,12.5,1,35,35.0
12,1.0,1.0,1.0,16,40,16.3125,0,0,0.0
19,1.0,1.0,1.0,9,66,26.77777777777778,1,48,48.0
9,1.0,1.0,0.5,10,74,30.7,1,126,126.0
2,1.0,1.0,0.0,7,23,13.857142857142858,2,17,16.5
21,1.0,1.0,0.5,8,64,36.125,0,0,0.0
14,1.0,1.0,1.0,8,140,39.625,0,0,0.0
4,1.0,1.0,1.0,12,27,12.833333333333334,0,0,0.0
1,1.0,1.0,1.0,14,36,13.285714285714286,1,49,49.0
24,0.0,1.0,0.5,6,150,54.333333333333336,0,0,0.0
8,0.0,1.0,0.0,17,25,10.470588235294118,0,0,0.0
25,1.0,1.0,1.0,12,30,16.833333333333332,0,0,0.0
26,1.0,1.0,0.5,8,35,14.875,0,0,0.0
9,1.0,1.0,1.0,11,41,25.272727272727273,1,14,14.0
14,1.0,1.0,0.5,8,97,41.25,0,0,0.0
4,1.0,1.0,1.0,12,47,13.666666666666666,0,0,0.0
15,1.0,1.0,0.5,14,37,19.357142857142858,2,46,43.5
25,1.0,1.0,1.0,10,47,25.8,1,14,14.0
21,1.0,1.0,1.0,11,91,23.636363636363637,1,24,24.0
4,1.0,1.0,0.5,12,45,14.166666666666666,1,25,25.0
10,0.0,1.0,0.5,11,53,28.181818181818183,1,21,21.0
23,1.0,1.0,1.0,13,24,14.307692307692308,2,45,39.5
3,0.0,1.0,0.5,12,40,26.166666666666668,0,0,0.0
3,0.0,1.0,0.5,17,32,16.529411764705884,0,0,0.0
19,1.0,1.0,0.0,7,122,35.0,0,0,0.0
25,0.0,1.0,0.5,8,51,30.25,2,20,17.5
13,1.0,1.0,1.0,10,51,21.1,2,81,49.5
18,1.0,1.0,1.0,9,74,29.666666666666668,0,0,0.0
2,0.0,1.0,0.0,12,48,21.5,1,23,23.0
14,1.0,1.0,0.5,13,127,21.23076923076923,0,0,0.0
3,1.0,1.0,0.5,10,158,32.8,0,0,0.0
8,1.0,1.0,0.0,7,94,37.142857142857146,1,12,12.0
26,0.0,1.0,0.0,11,46,20.545454545454547,0,0,0.0
15,0.0,1.0,0.5,14,31,15.0,1,50,50.0
16,0.0,1.0,0.5,11,57,21.818181818181817,1,10,10.0
17,0.0,1.0,0.5,13,52,16.692307692307693,0,0,0.0
9,1.0,1.0,1.0,13,50,20.23076923076923,1,189,189.0
19,1.0,1.0,1.0,10,68,17.8,2,18,18.0
7,1.0,1.0,0.5,5,127,62.0,1,31,31.0
4,1.0,1.0,1.0,7,76,33.285714285714285,0,0,0.0
7,0.0,1.0,0.0,11,88,29.272727272727273,0,0,0.0
5,1.0,1.0,1.0,10,65,31.3,1,13,13.0
7,0.0,1.0,0.5,2,278,164.5,0,0,0.0
24,1.0,1.0,1.0,13,40,18.076923076923077,1,9,9.0
18,0.0,1.0,0.5,9,41,24.22222222222222,1,21,21.0
25,1.0,1.0,0.5,18,56,14.944444444444445,0,0,0.0
22,0.0,1.0,0.5,18,30,11.833333333333334,1,24,24.0
12,1.0,1.0,0.5,20,30,14.3,0,0,0.0
8,0.0,1.0,0.5,10,45,21.7,0,0,0.0
18,1.0,1.0,1.0,9,103,32.666666666666664,0,0,0.0
18,1.0,1.0,1.0,11,72,21.727272727272727,1,6,6.0
17,1.0,1.0,1.0,15,40,18.466666666666665,0,0,0.0
1,1.0,1.0,0.5,15,53,16.4,2,24,18.5
7,0.0,1.0,0.5,4,135,75.25,2,30,26.5
25,1.0,1.0,1.0,8,59,33.25,0,0,0.0
9,0.0,1.0,0.0,14,31,18.714285714285715,2,19,14.5
19,1.0,1.0,1.0,17,37,15.176470588235293,0,0,0.0
19,1.0,1.0,1.0,5,146,54.8,1,145,145.0
9,1.0,1.0,0.5,13,41,16.307692307692307,2,13,11.5
24,1.0,1.0,1.0,10,50,28.7,1,34,34.0
23,1.0,1.0,1.0,10,30,18.2,1,4,4.0
12,0.0,1.0,0.0,8,51,22.5,1,111,111.0
12,1.0,1.0,1.0,20,34,13.25,0,0,0.0
