participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration
14,0.0,0.0,,13,65,16.692307692307693,1,21,21.0
1,1.0,0.0,,11,64,19.454545454545453,0,0,0.0
9,1.0,0.0,,8,55,27.625,1,155,155.0
7,1.0,0.0,,4,87,44.25,2,26,26.0
12,1.0,0.0,,17,47,13.352941176470589,1,37,37.0
25,0.0,0.0,,13,22,11.846153846153847,2,138,76.5
17,1.0,0.0,,11,68,26.363636363636363,0,0,0.0
14,0.0,0.0,,11,99,24.0,1,20,20.0
22,0.0,0.0,,15,48,20.0,2,49,44.0
14,0.0,0.0,,9,67,34.55555555555556,2,25,21.5
7,1.0,0.0,,15,52,16.733333333333334,1,24,24.0
8,1.0,0.0,,13,65,20.076923076923077,1,15,15.0
26,0.0,0.0,,13,27,16.153846153846153,0,0,0.0
21,1.0,0.0,,13,35,17.307692307692307,1,152,152.0
5,0.0,0.0,,12,53,16.416666666666668,1,25,25.0
5,0.0,0.0,,16,27,18.5625,1,68,68.0
23,0.0,0.0,,10,32,14.1,0,0,0.0
14,0.0,0.0,,10,125,30.7,2,21,18.5
25,0.0,0.0,,13,36,15.153846153846153,1,252,252.0
5,0.0,0.0,,13,56,22.46153846153846,1,28,28.0
6,0.0,0.0,,10,75,20.3,1,72,72.0
23,0.0,0.0,,2,132,113.5,0,0,0.0
21,1.0,0.0,,12,44,19.5,1,29,29.0
24,0.0,0.0,,11,63,26.818181818181817,1,21,21.0
18,1.0,0.0,,9,49,27.11111111111111,1,9,9.0
25,0.0,0.0,,12,45,24.75,1,42,42.0
14,0.0,0.0,,7,99,43.142857142857146,1,5,5.0
1,1.0,0.0,,11,69,24.09090909090909,1,73,73.0
21,0.0,0.0,,7,84,42.714285714285715,2,23,15.5
22,0.0,0.0,,12,56,24.0,0,0,0.0
15,0.0,0.0,,15,33,18.0,2,30,23.0
26,0.0,0.0,,9,33,16.0,0,0,0.0
2,1.0,0.0,,6,122,55.833333333333336,1,3,3.0
17,1.0,0.0,,14,32,14.785714285714286,1,46,46.0
2,0.0,0.0,,12,31,14.083333333333334,2,48,35.5
25,0.0,0.0,,13,38,12.384615384615385,2,17,16.0
21,1.0,0.0,,12,32,17.666666666666668,1,152,152.0
25,0.0,0.0,,8,57,21.75,2,19,17.5
15,0.0,0.0,,11,43,25.09090909090909,1,30,30.0
15,1.0,0.0,,10,49,29.1,1,63,63.0
14,0.0,0.0,,9,119,26.77777777777778,2,89,53.0
17,1.0,0.0,,11,49,24.181818181818183,0,0,0.0
24,0.0,0.0,,7,101,37.285714285714285,2,34,32.0
24,1.0,0.0,,14,41,21.285714285714285,1,27,27.0
3,1.0,0.0,,15,40,15.466666666666667,1,17,17.0
12,1.0,0.0,,16,51,18.4375,1,27,27.0
14,0.0,0.0,,9,70,36.888888888888886,0,0,0.0
7,1.0,0.0,,5,177,64.2,0,0,0.0
15,0.0,0.0,,12,27,16.083333333333332,1,51,51.0
24,0.0,0.0,,10,63,28.3,0,0,0.0
25,0.0,0.0,,10,20,13.8,1,18,18.0
1,1.0,0.0,,12,55,23.166666666666668,3,76,36.0
18,1.0,0.0,,13,71,23.615384615384617,0,0,0.0
26,0.0,0.0,,13,27,13.153846153846153,0,0,0.0
7,1.0,0.0,,7,99,40.857142857142854,1,206,206.0
23,0.0,0.0,,12,65,17.5,0,0,0.0
23,0.0,0.0,,12,65,18.916666666666668,0,0,0.0
6,0.0,0.0,,15,40,14.6,1,15,15.0
3,0.0,0.0,,14,30,13.5,1,17,17.0
24,0.0,0.0,,14,52,20.928571428571427,1,21,21.0
22,0.0,0.0,,12,89,20.916666666666668,1,16,16.0
15,0.0,0.0,,14,43,20.928571428571427,1,30,30.0
25,0.0,0.0,,12,31,13.333333333333334,2,138,76.5
25,0.0,0.0,,11,45,16.818181818181817,2,18,15.5
13,1.0,0.0,,5,157,65.0,0,0,0.0
5,0.0,0.0,,20,28,11.9,0,0,0.0
9,1.0,0.0,,8,55,27.375,1,155,155.0
1,1.0,0.0,,14,45,17.285714285714285,0,0,0.0
24,0.0,0.0,,18,42,13.88888888888889,1,7,7.0
22,0.0,0.0,,15,50,15.666666666666666,1,16,16.0
6,0.0,0.0,,13,40,15.0,2,16,15.5
3,0.0,0.0,,16,48,15.4375,0,0,0.0
7,1.0,0.0,,7,66,29.857142857142858,2,89,56.5
25,0.0,0.0,,11,36,20.09090909090909,1,18,18.0
4,0.0,0.0,,8,92,37.0,0,0,0.0
6,0.0,0.0,,15,39,18.4,2,85,51.5
15,1.0,0.0,,11,49,28.272727272727273,1,63,63.0
4,0.0,0.0,,17,26,12.470588235294118,0,0,0.0
5,0.0,0.0,,17,43,14.058823529411764,1,16,16.0
24,0.0,0.0,,11,63,26.363636363636363,1,21,21.0
19,0.0,0.0,,12,39,16.75,1,18,18.0
24,1.0,0.0,,14,56,20.642857142857142,1,27,27.0
26,0.0,0.0,,8,32,14.125,0,0,0.0
26,0.0,0.0,,17,36,16.235294117647058,1,20,20.0
6,0.0,0.0,,13,44,20.76923076923077,1,108,108.0
26,0.0,0.0,,14,53,20.285714285714285,0,0,0.0
22,0.0,0.0,,14,59,19.928571428571427,2,34,32.0
21,0.0,0.0,,8,54,35.375,1,8,8.0
7,0.0,0.0,,10,56,32.8,0,0,0.0
24,1.0,0.0,,15,36,19.466666666666665,0,0,0.0
3,1.0,0.0,,6,66,36.0,2,13,10.5
23,0.0,0.0,,3,144,94.66666666666667,0,0,0.0
8,1.0,0.0,,9,69,31.333333333333332,1,67,67.0
9,1.0,0.0,,9,104,30.22222222222222,1,18,18.0
14,0.0,0.0,,6,137,54.833333333333336,1,18,18.0
14,0.0,0.0,,9,125,32.77777777777778,2,21,18.5
9,1.0,0.0,,16,45,18.4375,2,16,15.5
24,0.0,0.0,,10,63,26.4,1,21,21.0
23,0.0,0.0,,11,53,19.818181818181817,1,46,46.0
8,1.0,0.0,,12,61,21.25,1,15,15.0
10,1.0,0.0,,13,57,17.76923076923077,1,253,253.0
11,0.0,0.0,,10,129,26.9,0,0,0.0
19,0.0,0.0,,9,63,26.555555555555557,2,27,26.0
4,0.0,0.0,,12,21,10.916666666666666,0,0,0.0
2,0.0,0.0,,10,36,15.7,1,210,210.0
9,0.0,0.0,,11,51,23.09090909090909,2,23,20.5
2,0.0,0.0,,15,36,11.4,2,27,24.0
12,0.0,0.0,,15,32,14.733333333333333,1,33,33.0
22,0.0,0.0,,8,59,37.5,1,34,34.0
8,1.0,0.0,,17,33,13.117647058823529,1,15,15.0
23,0.0,0.0,,2,144,124.0,0,0,0.0
15,0.0,0.0,,12,27,16.083333333333332,1,51,51.0
24,0.0,0.0,,14,44,16.571428571428573,1,27,27.0
22,0.0,0.0,,9,67,34.888888888888886,2,30,25.5
12,0.0,0.0,,16,66,20.0625,0,0,0.0
12,0.0,0.0,,18,33,14.277777777777779,0,0,0.0
18,1.0,0.0,,5,113,58.4,0,0,0.0
18,1.0,0.0,,9,41,15.88888888888889,1,17,17.0
3,1.0,0.0,,9,49,34.77777777777778,1,13,13.0
23,0.0,0.0,,5,189,59.0,0,0,0.0
16,0.0,0.0,,12,33,15.833333333333334,1,145,145.0
18,1.0,0.0,,10,26,14.4,1,17,17.0
14,0.0,0.0,,13,53,21.615384615384617,1,33,33.0
26,0.0,0.0,,16,24,14.5,0,0,0.0
19,0.0,0.0,,12,39,15.583333333333334,1,79,79.0
6,0.0,0.0,,8,62,30.5,1,177,177.0
7,0.0,0.0,,9,79,35.333333333333336,0,0,0.0
25,0.0,0.0,,14,38,13.428571428571429,2,68,42.5
24,0.0,0.0,,8,99,37.125,1,30,30.0
23,0.0,0.0,,9,95,26.666666666666668,1,46,46.0
26,0.0,0.0,,10,40,20.8,0,0,0.0
9,0.0,0.0,,15,37,18.666666666666668,1,23,23.0
19,0.0,0.0,,17,33,11.294117647058824,1,18,18.0
17,1.0,0.0,,10,51,28.2,0,0,0.0
23,0.0,0.0,,10,25,15.0,1,47,47.0
12,1.0,0.0,,17,51,18.352941176470587,0,0,0.0
2,1.0,0.0,,6,122,56.0,1,2,2.0
6,0.0,0.0,,7,62,37.285714285714285,1,244,244.0
18,1.0,0.0,,13,26,11.76923076923077,1,5,5.0
18,1.0,0.0,,11,46,19.636363636363637,1,5,5.0
23,0.0,0.0,,5,142,43.8,1,56,56.0
19,0.0,0.0,,20,34,12.65,1,17,17.0
23,0.0,0.0,,7,42,22.428571428571427,1,56,56.0
22,0.0,0.0,,14,60,21.071428571428573,1,11,11.0
15,0.0,0.0,,15,43,17.333333333333332,1,30,30.0
23,0.0,0.0,,14,26,12.785714285714286,0,0,0.0
19,1.0,0.0,,10,29,15.7,1,86,86.0
13,0.0,0.0,,12,30,14.166666666666666,1,104,104.0
17,1.0,0.0,,11,71,27.90909090909091,0,0,0.0
14,0.0,0.0,,12,27,17.5,1,21,21.0
15,0.0,0.0,,12,32,18.75,2,45,36.5
23,0.0,0.0,,11,44,14.454545454545455,0,0,0.0
8,1.0,0.0,,16,18,11.125,1,19,19.0
25,0.0,0.0,,10,20,11.5,1,162,162.0
2,1.0,0.0,,20,27,11.9,2,23,17.5
19,1.0,0.0,,15,29,13.066666666666666,0,0,0.0
18,1.0,0.0,,14,26,11.071428571428571,2,8,6.5
2,0.0,0.0,,8,18,10.25,1,23,23.0
22,0.0,0.0,,14,64,21.214285714285715,2,23,17.0
7,1.0,0.0,,7,104,38.0,1,142,142.0
25,0.0,0.0,,8,55,30.875,1,19,19.0
9,0.0,0.0,,12,40,22.583333333333332,2,18,11.0
13,1.0,0.0,,13,36,18.23076923076923,2,31,23.5
22,0.0,0.0,,10,59,31.7,2,34,32.0
17,1.0,0.0,,9,78,32.55555555555556,0,0,0.0
24,1.0,0.0,,14,45,18.571428571428573,0,0,0.0
24,0.0,0.0,,11,63,27.09090909090909,1,21,21.0
13,1.0,0.0,,11,47,22.454545454545453,1,120,120.0
7,0.0,0.0,,8,81,41.375,1,6,6.0
12,0.0,0.0,,15,50,20.533333333333335,0,0,0.0
14,0.0,0.0,,17,29,17.294117647058822,1,21,21.0
22,0.0,0.0,,13,51,19.153846153846153,1,30,30.0
13,1.0,0.0,,11,36,17.90909090909091,1,120,120.0
18,1.0,0.0,,8,44,17.5,2,56,32.5
17,1.0,0.0,,10,51,28.4,0,0,0.0
1,1.0,0.0,,10,76,30.1,1,11,11.0
6,0.0,0.0,,13,41,20.846153846153847,2,30,22.0
24,1.0,0.0,,9,74,27.444444444444443,1,74,74.0
17,1.0,0.0,,9,47,25.22222222222222,0,0,0.0
4,0.0,0.0,,13,42,12.692307692307692,0,0,0.0
17,1.0,0.0,,8,57,42.125,0,0,0.0
12,0.0,0.0,,16,39,18.875,0,0,0.0
18,1.0,0.0,,9,44,17.77777777777778,2,39,24.0
14,0.0,0.0,,11,65,17.818181818181817,1,21,21.0
18,1.0,0.0,,9,44,19.11111111111111,2,23,16.0
26,0.0,0.0,,16,31,16.5625,1,29,29.0
7,0.0,0.0,,8,81,36.875,1,20,20.0
16,1.0,0.0,,5,148,63.4,1,16,16.0
3,0.0,0.0,,13,46,18.692307692307693,1,18,18.0
25,0.0,0.0,,14,38,13.214285714285714,2,17,16.0
25,0.0,0.0,,13,45,17.615384615384617,1,42,42.0
24,1.0,0.0,,9,74,29.22222222222222,1,74,74.0
24,1.0,0.0,,15,41,19.8,1,27,27.0
19,1.0,0.0,,5,261,61.6,1,12,12.0
3,0.0,0.0,,12,46,21.833333333333332,2,18,16.0
4,0.0,0.0,,13,20,11.76923076923077,0,0,0.0
9,0.0,0.0,,14,37,18.571428571428573,1,23,23.0
4,0.0,0.0,,12,33,10.833333333333334,0,0,0.0
8,1.0,0.0,,18,28,11.777777777777779,0,0,0.0
14,0.0,0.0,,14,35,19.285714285714285,1,21,21.0
6,0.0,0.0,,10,48,29.4,1,122,122.0
3,1.0,0.0,,8,49,33.875,1,13,13.0
2,0.0,0.0,,10,62,23.5,2,70,55.5
6,0.0,0.0,,9,48,34.333333333333336,2,122,64.5
22,0.0,0.0,,10,69,28.6,1,38,38.0
9,0.0,0.0,,10,133,31.7,2,26,24.0
22,0.0,0.0,,12,65,26.583333333333332,0,0,0.0
7,1.0,0.0,,5,177,67.2,0,0,0.0
18,1.0,0.0,,14,31,14.714285714285714,0,0,0.0
1,1.0,0.0,,14,64,18.071428571428573,0,0,0.0
24,1.0,0.0,,9,74,27.333333333333332,1,74,74.0
25,0.0,0.0,,10,45,24.9,1,42,42.0
18,1.0,0.0,,13,31,14.846153846153847,0,0,0.0
4,0.0,0.0,,17,34,12.176470588235293,0,0,0.0
19,0.0,0.0,,15,38,16.0,2,79,44.5
1,1.0,0.0,,16,49,17.125,1,14,14.0
3,0.0,0.0,,14,30,13.571428571428571,1,17,17.0
19,0.0,0.0,,20,32,13.75,1,17,17.0
18,1.0,0.0,,13,32,13.076923076923077,1,5,5.0
13,1.0,0.0,,5,103,50.8,2,16,15.0
23,0.0,0.0,,13,25,12.76923076923077,0,0,0.0
13,0.0,0.0,,9,48,20.666666666666668,2,104,60.0
4,0.0,0.0,,20,26,12.9,0,0,0.0
7,1.0,0.0,,14,60,22.285714285714285,1,32,32.0
24,1.0,0.0,,10,74,21.1,1,74,74.0
18,1.0,0.0,,8,44,23.625,0,0,0.0
10,1.0,0.0,,11,55,16.727272727272727,2,10,7.0
22,0.0,0.0,,11,67,28.454545454545453,2,30,25.5
24,1.0,0.0,,12,51,25.583333333333332,0,0,0.0
24,0.0,0.0,,15,52,15.666666666666666,1,27,27.0
25,0.0,0.0,,15,38,15.666666666666666,1,252,252.0
24,1.0,0.0,,12,45,21.5,0,0,0.0
4,0.0,0.0,,11,42,11.0,0,0,0.0
26,0.0,0.0,,5,99,60.4,1,19,19.0
18,1.0,0.0,,11,46,18.545454545454547,1,5,5.0
6,0.0,0.0,,15,28,15.733333333333333,1,99,99.0
5,0.0,0.0,,16,33,17.625,1,73,73.0
24,1.0,0.0,,13,54,20.307692307692307,0,0,0.0
23,0.0,0.0,,10,32,13.7,0,0,0.0
18,1.0,0.0,,12,26,13.25,1,5,5.0
9,1.0,0.0,,9,99,33.55555555555556,2,155,81.0
3,1.0,0.0,,7,66,38.142857142857146,2,13,10.5
15,1.0,0.0,,14,36,14.714285714285714,1,34,34.0
18,1.0,0.0,,11,26,14.454545454545455,1,17,17.0
24,0.0,0.0,,17,30,15.823529411764707,2,30,18.5
7,0.0,0.0,,9,82,34.111111111111114,2,29,25.0
4,0.0,0.0,,13,42,14.692307692307692,0,0,0.0
23,0.0,0.0,,11,18,9.909090909090908,0,0,0.0
2,0.0,0.0,,10,70,20.8,2,50,35.5
23,0.0,0.0,,12,20,11.333333333333334,0,0,0.0
24,1.0,0.0,,13,65,22.307692307692307,0,0,0.0
15,0.0,0.0,,15,33,15.133333333333333,1,51,51.0
9,1.0,0.0,,9,99,34.0,1,155,155.0
15,1.0,0.0,,16,36,17.4375,1,39,39.0
4,0.0,0.0,,12,99,23.583333333333332,1,85,85.0
24,1.0,0.0,,9,65,32.77777777777778,1,27,27.0
6,0.0,0.0,,13,44,22.0,2,18,17.0
24,0.0,0.0,,17,42,14.411764705882353,0,0,0.0
3,0.0,0.0,,11,37,20.363636363636363,1,310,310.0
24,0.0,0.0,,5,101,54.2,2,34,32.0
25,0.0,0.0,,7,76,23.428571428571427,2,23,21.0
13,1.0,0.0,,5,172,48.8,1,14,14.0
3,1.0,0.0,,15,40,20.0,0,0,0.0
1,1.0,0.0,,17,34,17.88235294117647,1,18,18.0
3,1.0,0.0,,8,66,38.875,2,13,10.5
7,1.0,0.0,,8,87,35.75,2,142,84.0
4,0.0,0.0,,11,20,10.545454545454545,0,0,0.0
17,1.0,0.0,,8,49,31.625,1,15,15.0
24,1.0,0.0,,8,74,29.875,1,74,74.0
18,1.0,0.0,,12,71,25.416666666666668,0,0,0.0
14,0.0,0.0,,10,50,30.7,1,44,44.0
13,0.0,0.0,,9,104,34.77777777777778,1,26,26.0
23,0.0,0.0,,9,27,12.666666666666666,1,56,56.0
23,0.0,0.0,,12,137,23.0,0,0,0.0
3,1.0,0.0,,8,73,37.125,1,13,13.0
25,0.0,0.0,,10,76,19.0,2,19,18.5
15,0.0,0.0,,13,43,21.53846153846154,2,30,23.0
4,0.0,0.0,,14,42,12.857142857142858,0,0,0.0
14,0.0,0.0,,3,242,102.0,1,18,18.0
6,0.0,0.0,,12,44,23.583333333333332,2,102,59.0
23,0.0,0.0,,11,57,23.454545454545453,1,46,46.0
16,1.0,0.0,,5,151,63.2,0,0,0.0
4,0.0,0.0,,13,21,11.692307692307692,0,0,0.0
6,0.0,0.0,,15,37,13.8,0,0,0.0
2,0.0,0.0,,11,63,18.272727272727273,2,50,35.5
1,1.0,0.0,,18,27,13.444444444444445,1,30,30.0
4,0.0,0.0,,15,42,12.866666666666667,0,0,0.0
5,0.0,0.0,,15,56,17.733333333333334,1,17,17.0
1,1.0,0.0,,8,76,40.125,0,0,0.0
21,1.0,0.0,,14,32,16.357142857142858,1,36,36.0
4,0.0,0.0,,13,42,13.23076923076923,0,0,0.0
19,1.0,0.0,,8,26,14.375,0,0,0.0
6,0.0,0.0,,14,44,20.357142857142858,1,108,108.0
8,1.0,0.0,,11,65,22.181818181818183,1,15,15.0
24,1.0,0.0,,13,35,19.23076923076923,0,0,0.0
13,1.0,0.0,,11,36,19.636363636363637,2,31,23.5
23,0.0,0.0,,5,189,64.0,0,0,0.0
17,1.0,0.0,,8,57,37.5,0,0,0.0
23,0.0,0.0,,4,189,70.75,0,0,0.0
3,1.0,0.0,,8,73,32.875,1,13,13.0
12,0.0,0.0,,17,39,16.58823529411765,0,0,0.0
21,0.0,0.0,,11,54,24.90909090909091,1,102,102.0
24,0.0,0.0,,15,41,15.666666666666666,1,27,27.0
8,1.0,0.0,,15,28,12.2,1,15,15.0
9,0.0,0.0,,10,133,31.8,2,26,24.0
25,0.0,0.0,,11,20,13.636363636363637,1,18,18.0
24,1.0,0.0,,10,74,21.1,1,74,74.0
17,1.0,0.0,,17,53,17.823529411764707,1,22,22.0
4,0.0,0.0,,12,21,10.583333333333334,0,0,0.0
18,1.0,0.0,,15,31,14.066666666666666,0,0,0.0
16,1.0,0.0,,9,53,22.0,1,25,25.0
22,0.0,0.0,,14,51,18.142857142857142,1,30,30.0
2,0.0,0.0,,15,36,11.6,2,117,69.0
9,1.0,0.0,,10,104,28.1,1,18,18.0
6,0.0,0.0,,15,39,16.866666666666667,1,30,30.0
14,0.0,0.0,,11,63,25.454545454545453,1,122,122.0
4,0.0,0.0,,4,81,59.0,1,21,21.0
11,0.0,0.0,,8,74,26.5,1,10,10.0
4,0.0,0.0,,10,19,11.4,1,88,88.0
17,1.0,0.0,,12,78,27.583333333333332,0,0,0.0
16,1.0,0.0,,10,142,29.9,1,16,16.0
18,1.0,0.0,,7,93,38.714285714285715,1,9,9.0
13,0.0,0.0,,13,38,20.923076923076923,0,0,0.0
5,0.0,0.0,,18,28,11.555555555555555,0,0,0.0
24,1.0,0.0,,14,45,19.285714285714285,0,0,0.0
3,0.0,0.0,,11,37,21.363636363636363,1,310,310.0
25,0.0,0.0,,14,38,14.0,2,68,42.5
7,1.0,0.0,,8,106,36.25,1,142,142.0
2,1.0,0.0,,8,85,37.375,0,0,0.0
3,0.0,0.0,,17,37,16.176470588235293,1,11,11.0
1,1.0,0.0,,15,49,18.6,1,14,14.0
22,0.0,0.0,,14,38,20.642857142857142,1,26,26.0
5,0.0,0.0,,7,186,46.57142857142857,2,28,22.0
14,0.0,0.0,,9,119,36.666666666666664,2,17,13.0
24,0.0,0.0,,8,63,27.625,0,0,0.0
12,0.0,0.0,,17,39,18.0,0,0,0.0
13,0.0,0.0,,8,104,36.25,1,26,26.0
6,0.0,0.0,,12,41,20.833333333333332,2,30,22.0
17,1.0,0.0,,16,32,14.0,1,46,46.0
18,1.0,0.0,,13,26,14.23076923076923,1,17,17.0
14,0.0,0.0,,11,40,21.545454545454547,1,122,122.0
4,0.0,0.0,,16,35,12.4375,0,0,0.0
17,1.0,0.0,,7,57,42.42857142857143,0,0,0.0
21,0.0,0.0,,12,52,20.583333333333332,1,102,102.0
26,0.0,0.0,,13,53,18.307692307692307,0,0,0.0
23,0.0,0.0,,12,18,10.583333333333334,0,0,0.0
19,1.0,0.0,,9,60,28.11111111111111,0,0,0.0
23,0.0,0.0,,4,162,57.75,1,56,56.0
6,0.0,0.0,,13,44,21.076923076923077,1,108,108.0
15,1.0,0.0,,11,49,27.363636363636363,1,63,63.0
2,1.0,0.0,,18,65,16.0,2,12,9.0
22,0.0,0.0,,9,109,36.888888888888886,1,39,39.0
14,0.0,0.0,,13,40,21.76923076923077,1,33,33.0
13,0.0,0.0,,8,100,38.125,1,24,24.0
17,1.0,0.0,,11,68,25.09090909090909,0,0,0.0
4,0.0,0.0,,11,99,26.454545454545453,1,85,85.0
3,1.0,0.0,,15,40,14.533333333333333,1,17,17.0
3,0.0,0.0,,14,30,14.142857142857142,1,17,17.0
4,0.0,0.0,,13,24,12.846153846153847,0,0,0.0
23,0.0,0.0,,10,51,24.5,1,42,42.0
14,0.0,0.0,,10,59,22.4,2,41,31.0
25,0.0,0.0,,8,20,13.0,1,115,115.0
3,0.0,0.0,,14,30,13.071428571428571,1,17,17.0
14,0.0,0.0,,11,50,24.636363636363637,2,44,42.5
13,0.0,0.0,,10,31,17.1,1,104,104.0
4,0.0,0.0,,11,23,12.454545454545455,1,88,88.0
14,0.0,0.0,,13,29,18.076923076923077,1,21,21.0
5,0.0,0.0,,12,58,25.583333333333332,2,13,7.5
25,0.0,0.0,,7,48,21.285714285714285,3,19,17.0
7,0.0,0.0,,7,87,45.0,0,0,0.0
19,0.0,0.0,,14,37,13.214285714285714,1,18,18.0
4,0.0,0.0,,17,19,11.411764705882353,0,0,0.0
14,0.0,0.0,,8,39,34.75,0,0,0.0
2,1.0,0.0,,21,65,13.428571428571429,2,12,9.0
14,0.0,0.0,,15,42,17.066666666666666,1,20,20.0
14,0.0,0.0,,10,99,29.1,1,20,20.0
23,0.0,0.0,,11,25,14.363636363636363,1,47,47.0
3,1.0,0.0,,7,73,36.57142857142857,1,13,13.0
1,1.0,0.0,,17,29,13.058823529411764,1,41,41.0
16,0.0,0.0,,16,24,12.375,1,26,26.0
14,0.0,0.0,,10,119,25.5,2,89,53.0
4,0.0,0.0,,15,36,15.466666666666667,1,85,85.0
21,1.0,0.0,,12,44,18.916666666666668,1,32,32.0
8,1.0,0.0,,9,65,29.22222222222222,1,67,67.0
10,1.0,0.0,,7,109,46.285714285714285,2,21,18.5
13,0.0,0.0,,9,104,34.77777777777778,1,24,24.0
2,1.0,0.0,,7,67,41.42857142857143,0,0,0.0
13,1.0,0.0,,5,212,53.6,1,16,16.0
14,0.0,0.0,,14,40,20.714285714285715,1,33,33.0
