participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration
19,1.0,1.0,1.0,8,85,36.625,0,0,0.0
22,1.0,1.0,0.0,12,45,18.833333333333332,1,26,26.0
21,1.0,1.0,0.5,8,32,22.875,1,27,27.0
5,1.0,1.0,1.0,11,108,25.545454545454547,1,20,20.0
19,1.0,1.0,1.0,10,85,23.2,1,29,29.0
22,1.0,1.0,1.0,14,34,14.5,1,25,25.0
5,1.0,1.0,0.5,15,41,16.733333333333334,0,0,0.0
19,1.0,1.0,1.0,5,123,59.4,0,0,0.0
24,1.0,1.0,1.0,10,69,32.9,0,0,0.0
21,1.0,1.0,0.5,8,31,18.0,2,26,20.0
12,0.0,1.0,0.5,19,84,13.421052631578947,0,0,0.0
4,0.0,1.0,0.5,9,36,18.333333333333332,0,0,0.0
9,1.0,1.0,1.0,14,69,22.785714285714285,1,20,20.0
6,1.0,1.0,0.5,9,67,26.0,1,149,149.0
22,0.0,1.0,0.0,9,113,34.666666666666664,1,21,21.0
6,0.0,1.0,0.0,14,27,12.785714285714286,2,17,11.0
5,0.0,1.0,0.5,5,141,48.0,0,0,0.0
19,0.0,1.0,0.5,11,34,13.363636363636363,2,19,17.0
2,0.0,1.0,0.0,12,37,15.5,1,90,90.0
24,0.0,1.0,0.5,7,76,41.857142857142854,0,0,0.0
6,1.0,1.0,0.0,8,56,36.0,2,22,21.5
17,0.0,1.0,0.0,11,45,24.0,0,0,0.0
24,0.0,1.0,0.5,18,30,13.777777777777779,0,0,0.0
24,0.0,1.0,0.5,13,79,26.0,0,0,0.0
7,1.0,1.0,1.0,4,168,81.5,1,24,24.0
23,1.0,1.0,0.0,11,42,18.272727272727273,1,56,56.0
24,0.0,1.0,0.5,13,57,23.0,0,0,0.0
18,1.0,1.0,1.0,6,87,51.166666666666664,0,0,0.0
16,0.0,1.0,0.5,20,27,15.2,0,0,0.0
26,1.0,1.0,1.0,15,22,10.133333333333333,0,0,0.0
21,0.0,1.0,0.5,7,52,29.571428571428573,1,35,35.0
7,1.0,1.0,0.5,8,127,37.125,1,27,27.0
18,1.0,1.0,1.0,7,93,47.285714285714285,0,0,0.0
4,0.0,1.0,0.5,8,29,11.375,0,0,0.0
9,1.0,1.0,1.0,10,46,27.4,1,20,20.0
19,1.0,1.0,1.0,5,93,49.6,1,121,121.0
6,1.0,1.0,0.0,11,52,20.545454545454547,1,22,22.0
6,1.0,1.0,1.0,14,84,21.5,1,22,22.0
14,0.0,1.0,0.0,9,54,21.88888888888889,1,241,241.0
17,1.0,1.0,0.5,6,90,42.333333333333336,0,0,0.0
3,1.0,1.0,0.5,18,35,14.88888888888889,1,16,16.0
26,1.0,1.0,0.5,13,56,26.076923076923077,0,0,0.0
1,0.0,1.0,0.0,6,104,55.666666666666664,1,17,17.0
25,1.0,1.0,1.0,9,55,32.333333333333336,1,24,24.0
23,1.0,1.0,0.5,11,43,18.363636363636363,1,62,62.0
22,1.0,1.0,1.0,13,39,19.076923076923077,1,29,29.0
4,0.0,1.0,0.5,16,25,12.125,1,14,14.0
18,1.0,1.0,1.0,8,56,27.75,0,0,0.0
9,1.0,1.0,1.0,16,39,17.0625,1,18,18.0
24,0.0,1.0,0.5,14,36,18.0,0,0,0.0
24,1.0,1.0,1.0,10,77,33.1,0,0,0.0
25,1.0,1.0,1.0,12,59,21.25,1,146,146.0
17,0.0,1.0,0.5,16,51,18.5,0,0,0.0
22,1.0,1.0,1.0,17,39,14.529411764705882,2,31,30.0
18,0.0,1.0,0.0,10,22,11.7,0,0,0.0
24,1.0,1.0,0.5,11,33,16.818181818181817,0,0,0.0
6,0.0,1.0,0.0,6,122,50.666666666666664,1,17,17.0
9,1.0,1.0,1.0,11,37,16.454545454545453,2,16,16.0
6,0.0,1.0,0.5,9,90,35.77777777777778,1,7,7.0
9,1.0,1.0,0.5,6,93,43.166666666666664,2,135,75.5
2,1.0,1.0,0.5,17,38,16.0,1,64,64.0
21,1.0,1.0,1.0,8,83,28.125,0,0,0.0
23,0.0,1.0,0.5,12,91,21.75,1,69,69.0
7,1.0,1.0,1.0,11,54,26.818181818181817,0,0,0.0
23,1.0,1.0,0.5,12,67,25.083333333333332,0,0,0.0
23,0.0,1.0,0.0,11,43,23.0,1,51,51.0
16,1.0,1.0,1.0,16,82,18.0,1,7,7.0
24,1.0,1.0,0.5,8,64,37.25,0,0,0.0
19,1.0,1.0,1.0,3,204,90.33333333333333,1,47,47.0
2,0.0,1.0,0.0,5,100,46.6,1,61,61.0
17,0.0,1.0,0.5,10,67,30.5,0,0,0.0
23,1.0,1.0,1.0,18,31,11.11111111111111,1,52,52.0
14,0.0,1.0,0.5,7,138,42.142857142857146,1,57,57.0
24,0.0,1.0,0.5,17,44,17.11764705882353,0,0,0.0
24,0.0,1.0,0.5,9,56,33.44444444444444,1,9,9.0
13,1.0,1.0,1.0,10,38,16.3,1,92,92.0
4,1.0,1.0,1.0,11,39,20.90909090909091,1,28,28.0
15,1.0,1.0,0.5,11,47,23.09090909090909,1,133,133.0
3,0.0,1.0,0.5,13,61,20.153846153846153,1,15,15.0
15,0.0,1.0,0.5,16,39,17.5,1,32,32.0
6,1.0,1.0,1.0,10,90,29.8,1,134,134.0
16,1.0,1.0,1.0,9,91,32.111111111111114,1,8,8.0
11,1.0,1.0,1.0,13,35,18.615384615384617,0,0,0.0
24,1.0,1.0,1.0,13,56,22.153846153846153,0,0,0.0
25,1.0,1.0,1.0,10,52,24.8,1,155,155.0
7,1.0,1.0,1.0,4,207,81.5,1,26,26.0
7,1.0,1.0,1.0,3,157,102.33333333333333,1,21,21.0
11,1.0,1.0,1.0,10,41,12.7,1,16,16.0
8,1.0,1.0,1.0,12,75,22.166666666666668,0,0,0.0
21,1.0,1.0,0.0,12,56,22.5,1,9,9.0
26,1.0,1.0,1.0,12,50,13.666666666666666,1,35,35.0
4,0.0,1.0,0.5,17,22,10.117647058823529,0,0,0.0
19,1.0,1.0,1.0,10,85,27.8,0,0,0.0
24,1.0,1.0,0.5,16,36,14.0,1,29,29.0
4,0.0,1.0,0.5,13,25,11.923076923076923,0,0,0.0
3,0.0,1.0,0.5,16,49,16.125,0,0,0.0
23,1.0,1.0,1.0,12,27,16.916666666666668,0,0,0.0
23,1.0,1.0,1.0,10,58,18.9,0,0,0.0
24,0.0,1.0,0.5,11,47,26.0,0,0,0.0
5,1.0,1.0,1.0,9,95,37.666666666666664,1,113,113.0
7,1.0,1.0,1.0,4,129,80.25,1,19,19.0
17,1.0,1.0,1.0,11,58,24.90909090909091,1,15,15.0
15,1.0,1.0,0.5,14,35,17.928571428571427,1,161,161.0
5,1.0,1.0,0.5,10,57,26.7,1,16,16.0
4,1.0,1.0,0.5,15,36,15.266666666666667,0,0,0.0
25,1.0,1.0,1.0,11,49,16.90909090909091,0,0,0.0
3,0.0,1.0,0.5,11,44,19.545454545454547,1,13,13.0
1,1.0,1.0,1.0,5,43,21.6,0,0,0.0
3,0.0,1.0,0.5,14,45,18.571428571428573,1,9,9.0
8,1.0,1.0,1.0,15,42,17.6,0,0,0.0
5,1.0,1.0,0.5,11,58,28.636363636363637,1,13,13.0
18,0.0,1.0,0.5,14,21,10.285714285714286,0,0,0.0
6,0.0,1.0,0.0,5,120,59.8,1,102,102.0
24,0.0,1.0,0.5,8,51,14.875,1,3,3.0
9,0.0,1.0,0.0,13,83,22.615384615384617,2,111,63.0
13,0.0,1.0,0.5,7,107,41.42857142857143,1,18,18.0
14,1.0,1.0,1.0,5,256,67.2,0,0,0.0
1,1.0,1.0,1.0,8,85,27.0,1,12,12.0
7,1.0,1.0,1.0,4,99,74.5,1,28,28.0
8,1.0,1.0,0.5,18,31,12.166666666666666,0,0,0.0
24,0.0,1.0,0.5,10,50,25.0,1,17,17.0
13,0.0,1.0,0.0,10,38,18.5,2,111,64.0
4,0.0,1.0,0.5,13,63,19.692307692307693,1,7,7.0
9,0.0,1.0,0.5,15,31,16.866666666666667,1,20,20.0
22,1.0,1.0,0.5,10,44,24.7,1,22,22.0
18,1.0,1.0,1.0,8,76,35.625,0,0,0.0
8,1.0,1.0,0.0,13,21,11.76923076923077,0,0,0.0
24,0.0,1.0,0.5,13,18,10.461538461538462,1,30,30.0
1,1.0,1.0,1.0,8,94,35.375,0,0,0.0
19,1.0,1.0,1.0,5,103,54.0,1,222,222.0
21,1.0,1.0,0.5,10,29,16.4,0,0,0.0
12,0.0,1.0,0.5,19,41,13.736842105263158,0,0,0.0
22,0.0,1.0,0.5,13,55,19.615384615384617,2,30,27.0
15,0.0,1.0,0.5,10,34,16.6,1,12,12.0
9,0.0,1.0,0.0,19,37,14.631578947368421,1,15,15.0
7,0.0,1.0,0.5,3,155,109.66666666666667,1,23,23.0
23,1.0,1.0,1.0,10,19,11.2,0,0,0.0
16,1.0,1.0,0.0,14,37,14.285714285714286,0,0,0.0
23,0.0,1.0,0.0,14,34,14.0,1,48,48.0
17,1.0,1.0,1.0,14,34,14.714285714285714,0,0,0.0
4,1.0,1.0,0.5,11,49,17.636363636363637,2,17,15.5
4,0.0,1.0,0.5,17,37,13.235294117647058,0,0,0.0
12,1.0,1.0,1.0,7,63,37.57142857142857,0,0,0.0
8,1.0,1.0,1.0,12,111,24.583333333333332,0,0,0.0
3,0.0,1.0,0.5,13,99,22.153846153846153,1,16,16.0
6,0.0,1.0,0.0,7,121,42.285714285714285,1,18,18.0
14,1.0,1.0,1.0,14,34,14.857142857142858,1,38,38.0
14,1.0,1.0,0.5,11,52,16.09090909090909,3,20,15.333333333333334
24,1.0,1.0,0.5,17,43,15.058823529411764,1,22,22.0
3,1.0,1.0,1.0,13,39,15.846153846153847,1,17,17.0
13,1.0,1.0,1.0,12,36,16.666666666666668,1,24,24.0
18,1.0,1.0,1.0,15,41,12.4,0,0,0.0
21,0.0,1.0,0.5,17,43,15.588235294117647,0,0,0.0
1,1.0,1.0,1.0,9,58,22.77777777777778,1,116,116.0
4,1.0,1.0,1.0,12,143,22.833333333333332,0,0,0.0
6,0.0,1.0,0.5,4,212,87.5,0,0,0.0
1,1.0,1.0,1.0,8,42,24.625,0,0,0.0
13,1.0,1.0,1.0,12,34,22.083333333333332,0,0,0.0
16,1.0,1.0,1.0,10,47,17.9,0,0,0.0
14,0.0,1.0,0.5,14,83,20.714285714285715,1,18,18.0
21,1.0,1.0,1.0,9,61,33.44444444444444,0,0,0.0
18,1.0,1.0,0.0,12,44,22.0,0,0,0.0
2,0.0,1.0,0.5,15,45,13.266666666666667,2,22,16.5
3,0.0,1.0,0.5,17,31,13.294117647058824,1,18,18.0
7,1.0,1.0,1.0,5,133,56.6,2,24,22.5
12,0.0,1.0,0.5,14,63,22.428571428571427,0,0,0.0
5,1.0,1.0,0.0,10,50,24.8,0,0,0.0
13,0.0,1.0,0.5,10,70,22.1,1,29,29.0
3,1.0,1.0,0.5,11,55,22.363636363636363,1,4,4.0
24,1.0,1.0,1.0,17,34,15.941176470588236,0,0,0.0
14,1.0,1.0,1.0,7,105,43.42857142857143,1,22,22.0
22,1.0,1.0,1.0,13,36,13.307692307692308,2,157,88.0
1,1.0,1.0,1.0,13,34,17.0,1,9,9.0
24,1.0,1.0,0.5,15,39,16.466666666666665,0,0,0.0
4,1.0,1.0,1.0,15,80,15.8,0,0,0.0
13,1.0,1.0,1.0,12,29,15.833333333333334,2,12,11.5
21,1.0,1.0,0.0,6,60,44.166666666666664,1,25,25.0
2,1.0,1.0,0.0,15,31,14.733333333333333,1,29,29.0
23,1.0,1.0,0.5,12,67,22.0,1,54,54.0
26,1.0,1.0,1.0,9,83,27.11111111111111,0,0,0.0
26,1.0,1.0,1.0,10,104,29.2,0,0,0.0
21,0.0,1.0,1.0,10,28,16.3,1,169,169.0
23,0.0,1.0,0.5,10,55,19.5,0,0,0.0
6,0.0,1.0,0.5,17,47,15.941176470588236,1,19,19.0
6,1.0,1.0,1.0,6,154,47.5,2,26,23.5
3,1.0,1.0,1.0,14,63,23.0,0,0,0.0
24,0.0,1.0,0.5,15,29,12.733333333333333,0,0,0.0
23,0.0,1.0,0.5,13,53,12.692307692307692,1,73,73.0
3,0.0,1.0,0.5,12,46,25.583333333333332,0,0,0.0
4,1.0,1.0,0.5,13,45,16.0,0,0,0.0
6,0.0,1.0,0.5,18,29,13.444444444444445,0,0,0.0
9,1.0,1.0,1.0,8,143,30.875,1,13,13.0
22,1.0,1.0,1.0,16,42,14.375,1,28,28.0
15,1.0,1.0,1.0,14,31,19.357142857142858,1,34,34.0
18,1.0,1.0,1.0,7,57,29.428571428571427,0,0,0.0
26,1.0,1.0,1.0,15,62,20.4,0,0,0.0
23,0.0,1.0,0.5,9,25,12.666666666666666,0,0,0.0
17,0.0,1.0,0.5,12,37,17.75,0,0,0.0
15,0.0,1.0,0.5,12,46,18.75,0,0,0.0
5,1.0,1.0,0.5,14,51,18.714285714285715,2,36,24.0
13,1.0,1.0,1.0,8,92,33.625,1,24,24.0
1,1.0,1.0,1.0,15,31,12.8,0,0,0.0
4,0.0,1.0,0.5,8,61,17.5,0,0,0.0
4,0.0,1.0,0.5,15,19,9.6,0,0,0.0
23,0.0,1.0,0.0,13,42,20.53846153846154,1,246,246.0
14,0.0,1.0,0.5,7,62,38.0,1,48,48.0
1,1.0,1.0,1.0,16,43,18.3125,1,18,18.0
17,0.0,1.0,0.5,17,27,13.588235294117647,0,0,0.0
19,1.0,1.0,1.0,6,179,55.833333333333336,0,0,0.0
23,0.0,1.0,0.5,16,43,14.0625,1,75,75.0
24,1.0,1.0,1.0,10,93,30.6,1,33,33.0
23,0.0,1.0,0.5,8,75,27.125,1,23,23.0
15,1.0,1.0,0.5,11,45,22.454545454545453,1,51,51.0
24,1.0,1.0,0.5,13,42,23.384615384615383,0,0,0.0
18,1.0,1.0,0.0,7,187,38.857142857142854,0,0,0.0
17,1.0,1.0,1.0,13,91,23.0,0,0,0.0
6,1.0,1.0,0.0,13,31,15.384615384615385,0,0,0.0
14,1.0,1.0,1.0,15,45,14.6,1,65,65.0
3,1.0,1.0,1.0,15,50,19.933333333333334,1,11,11.0
1,1.0,1.0,1.0,11,52,27.545454545454547,1,12,12.0
19,1.0,1.0,1.0,15,31,15.333333333333334,0,0,0.0
6,1.0,1.0,1.0,11,23,16.727272727272727,2,21,20.0
21,1.0,1.0,1.0,6,99,40.833333333333336,1,28,28.0
25,0.0,1.0,0.5,10,38,23.4,2,92,55.5
23,1.0,1.0,0.5,9,67,21.333333333333332,1,89,89.0
17,1.0,1.0,0.5,15,72,14.533333333333333,0,0,0.0
21,0.0,1.0,0.5,10,47,21.1,1,26,26.0
23,0.0,1.0,0.0,10,38,15.4,1,40,40.0
15,1.0,1.0,1.0,12,32,16.166666666666668,2,45,34.5
4,1.0,1.0,1.0,14,22,10.785714285714286,0,0,0.0
8,0.0,1.0,0.0,14,22,12.0,0,0,0.0
3,1.0,1.0,0.5,9,121,33.77777777777778,1,13,13.0
4,1.0,1.0,0.5,18,36,15.222222222222221,1,41,41.0
12,1.0,1.0,1.0,11,57,28.545454545454547,1,11,11.0
13,1.0,1.0,1.0,9,161,30.88888888888889,1,13,13.0
4,1.0,1.0,0.5,9,29,12.555555555555555,1,11,11.0
9,1.0,1.0,1.0,8,81,27.0,1,20,20.0
9,0.0,1.0,0.5,7,78,42.42857142857143,2,22,21.5
21,0.0,1.0,0.0,7,46,23.714285714285715,1,30,30.0
24,0.0,1.0,0.5,6,16,10.833333333333334,0,0,0.0
2,1.0,1.0,1.0,8,53,24.125,2,22,21.5
22,1.0,1.0,1.0,14,57,18.142857142857142,2,18,16.5
25,1.0,1.0,1.0,7,129,33.285714285714285,1,27,27.0
22,1.0,1.0,1.0,11,86,29.727272727272727,1,21,21.0
23,1.0,1.0,1.0,8,47,18.875,0,0,0.0
24,0.0,1.0,0.5,19,31,13.0,0,0,0.0
9,1.0,1.0,1.0,11,98,28.181818181818183,1,23,23.0
3,1.0,1.0,1.0,15,53,20.466666666666665,0,0,0.0
9,0.0,1.0,0.0,8,46,22.25,1,17,17.0
3,1.0,1.0,1.0,10,63,28.3,1,15,15.0
26,0.0,1.0,0.5,20,36,12.65,0,0,0.0
8,1.0,1.0,0.5,14,86,16.928571428571427,0,0,0.0
18,1.0,1.0,1.0,9,70,23.11111111111111,0,0,0.0
24,0.0,1.0,0.5,7,71,47.285714285714285,0,0,0.0
1,1.0,1.0,0.0,9,36,18.11111111111111,1,9,9.0
16,1.0,1.0,0.0,9,44,30.77777777777778,0,0,0.0
4,0.0,1.0,0.5,11,28,14.727272727272727,0,0,0.0
4,0.0,1.0,0.5,12,22,12.0,0,0,0.0
8,1.0,1.0,1.0,12,54,16.0,0,0,0.0
9,1.0,1.0,1.0,14,49,16.571428571428573,2,21,19.5
23,0.0,1.0,0.5,7,26,11.428571428571429,1,46,46.0
22,1.0,1.0,1.0,20,46,13.2,2,27,23.5
14,0.0,1.0,0.5,12,42,19.666666666666668,1,38,38.0
14,1.0,1.0,1.0,13,41,22.23076923076923,2,54,39.5
15,1.0,1.0,1.0,14,31,16.928571428571427,1,42,42.0
13,1.0,1.0,1.0,14,110,21.214285714285715,1,11,11.0
21,1.0,1.0,0.5,9,74,34.22222222222222,0,0,0.0
3,0.0,1.0,0.5,15,46,15.8,1,27,27.0
7,1.0,1.0,1.0,7,90,44.0,1,130,130.0
5,1.0,1.0,1.0,12,90,23.166666666666668,0,0,0.0
9,1.0,1.0,1.0,10,46,23.0,1,123,123.0
4,0.0,1.0,0.5,14,28,12.571428571428571,0,0,0.0
21,1.0,1.0,1.0,11,45,23.181818181818183,1,20,20.0
7,0.0,1.0,0.5,3,201,98.33333333333333,1,20,20.0
22,1.0,1.0,1.0,11,54,25.636363636363637,1,29,29.0
1,1.0,1.0,1.0,9,47,21.88888888888889,1,34,34.0
6,0.0,1.0,0.5,12,71,20.916666666666668,1,20,20.0
1,0.0,1.0,0.0,11,33,12.636363636363637,2,95,53.0
23,1.0,1.0,1.0,10,56,15.3,1,26,26.0
14,1.0,1.0,1.0,11,47,25.727272727272727,1,89,89.0
2,0.0,1.0,0.0,6,87,41.666666666666664,1,243,243.0
14,0.0,1.0,0.5,12,41,19.75,1,24,24.0
23,1.0,1.0,0.0,6,68,38.666666666666664,1,15,15.0
2,1.0,1.0,1.0,10,48,18.7,2,86,76.5
6,1.0,1.0,1.0,10,103,22.7,0,0,0.0
17,1.0,1.0,0.5,23,16,10.73913043478261,0,0,0.0
2,0.0,1.0,0.5,15,33,14.6,0,0,0.0
18,1.0,1.0,1.0,11,64,22.818181818181817,0,0,0.0
10,1.0,1.0,0.0,11,38,26.09090909090909,3,19,16.0
7,0.0,1.0,0.5,5,179,61.6,0,0,0.0
24,1.0,1.0,1.0,11,38,16.727272727272727,0,0,0.0
14,0.0,1.0,0.5,12,46,18.583333333333332,1,27,27.0
6,1.0,1.0,1.0,13,57,17.307692307692307,1,19,19.0
23,1.0,1.0,1.0,13,72,20.076923076923077,0,0,0.0
18,0.0,1.0,0.0,13,50,16.0,1,25,25.0
16,0.0,1.0,0.0,17,20,11.470588235294118,1,30,30.0
26,1.0,1.0,0.5,9,146,36.22222222222222,0,0,0.0
14,0.0,1.0,0.5,20,60,14.1,0,0,0.0
17,1.0,1.0,1.0,8,51,24.25,0,0,0.0
25,1.0,1.0,1.0,10,58,25.2,1,23,23.0
4,0.0,1.0,0.5,18,41,15.88888888888889,1,16,16.0
25,1.0,1.0,1.0,10,106,27.2,2,37,27.5
5,1.0,1.0,0.5,21,42,13.571428571428571,2,98,57.5
23,1.0,1.0,0.0,11,37,18.181818181818183,2,22,19.0
22,1.0,1.0,1.0,11,57,23.636363636363637,1,135,135.0
24,0.0,1.0,0.5,14,67,23.071428571428573,0,0,0.0
17,1.0,1.0,1.0,16,33,16.4375,0,0,0.0
23,0.0,1.0,0.5,10,41,18.2,2,55,50.0
21,1.0,1.0,1.0,11,38,15.818181818181818,1,8,8.0
2,0.0,1.0,0.0,8,50,36.5,2,120,71.5
23,1.0,1.0,1.0,13,32,20.307692307692307,1,35,35.0
1,0.0,1.0,0.0,13,60,17.384615384615383,2,11,9.0
3,0.0,1.0,0.5,12,43,13.75,1,94,94.0
3,1.0,1.0,1.0,15,44,18.733333333333334,1,11,11.0
13,1.0,1.0,1.0,12,50,20.25,1,78,78.0
12,1.0,1.0,1.0,17,55,17.705882352941178,0,0,0.0
26,1.0,1.0,1.0,7,116,47.142857142857146,0,0,0.0
17,1.0,1.0,1.0,11,129,30.636363636363637,0,0,0.0
16,1.0,1.0,1.0,10,85,26.0,1,19,19.0
15,1.0,1.0,0.5,15,34,13.666666666666666,1,35,35.0
12,1.0,1.0,1.0,16,79,19.1875,0,0,0.0
19,1.0,1.0,1.0,9,65,27.11111111111111,1,48,48.0
9,1.0,1.0,0.5,9,74,30.88888888888889,1,126,126.0
2,1.0,1.0,0.0,9,23,12.777777777777779,1,16,16.0
21,1.0,1.0,0.5,8,64,40.25,0,0,0.0
14,1.0,1.0,1.0,8,110,35.875,0,0,0.0
6,1.0,1.0,1.0,12,75,22.5,1,63,63.0
4,1.0,1.0,1.0,12,21,11.5,0,0,0.0
1,1.0,1.0,1.0,14,36,13.214285714285714,1,49,49.0
24,0.0,1.0,0.5,6,120,49.333333333333336,0,0,0.0
8,0.0,1.0,0.0,17,25,11.529411764705882,0,0,0.0
25,1.0,1.0,1.0,11,30,16.90909090909091,0,0,0.0
26,1.0,1.0,0.5,8,38,17.75,0,0,0.0
9,1.0,1.0,1.0,11,41,24.636363636363637,1,14,14.0
14,1.0,1.0,0.5,9,67,35.0,0,0,0.0
4,1.0,1.0,1.0,10,47,13.4,1,9,9.0
15,1.0,1.0,0.5,12,37,20.583333333333332,2,46,43.5
25,1.0,1.0,1.0,11,47,23.0,1,14,14.0
21,1.0,1.0,1.0,10,91,22.7,1,31,31.0
4,1.0,1.0,0.5,13,51,16.53846153846154,1,25,25.0
10,0.0,1.0,0.5,8,53,31.625,0,0,0.0
3,0.0,1.0,0.5,12,40,23.916666666666668,0,0,0.0
3,0.0,1.0,0.5,16,33,17.8125,0,0,0.0
19,1.0,1.0,0.0,7,122,34.42857142857143,0,0,0.0
25,0.0,1.0,0.5,10,51,22.8,2,20,17.5
13,1.0,1.0,1.0,10,51,21.1,2,81,49.5
18,1.0,1.0,1.0,9,47,26.333333333333332,0,0,0.0
14,1.0,1.0,0.5,14,98,19.857142857142858,0,0,0.0
8,1.0,1.0,1.0,13,88,20.76923076923077,0,0,0.0
19,1.0,1.0,1.0,7,128,41.42857142857143,1,52,52.0
3,1.0,1.0,0.5,11,128,28.09090909090909,0,0,0.0
8,1.0,1.0,0.0,7,94,39.857142857142854,0,0,0.0
26,0.0,1.0,0.0,12,46,20.0,0,0,0.0
15,0.0,1.0,0.5,13,31,15.384615384615385,1,50,50.0
16,0.0,1.0,0.5,10,57,24.4,0,0,0.0
17,0.0,1.0,0.5,13,71,20.307692307692307,0,0,0.0
19,1.0,1.0,1.0,11,68,17.545454545454547,1,18,18.0
7,1.0,1.0,0.5,5,97,56.0,1,31,31.0
4,1.0,1.0,1.0,7,76,29.0,0,0,0.0
7,0.0,1.0,0.0,11,57,26.454545454545453,0,0,0.0
5,1.0,1.0,1.0,9,65,31.88888888888889,1,13,13.0
7,0.0,1.0,0.5,3,248,118.0,0,0,0.0
24,1.0,1.0,1.0,12,30,17.166666666666668,1,9,9.0
18,0.0,1.0,0.5,8,41,24.0,1,21,21.0
25,1.0,1.0,0.5,16,56,15.1875,0,0,0.0
22,0.0,1.0,0.5,18,30,12.444444444444445,1,24,24.0
12,1.0,1.0,0.5,18,30,14.277777777777779,0,0,0.0
8,0.0,1.0,0.5,11,61,18.181818181818183,0,0,0.0
18,1.0,1.0,1.0,8,103,37.5,0,0,0.0
18,1.0,1.0,1.0,9,72,24.77777777777778,1,6,6.0
17,1.0,1.0,1.0,14,33,17.714285714285715,0,0,0.0
1,1.0,1.0,0.5,15,52,18.066666666666666,2,24,18.5
7,0.0,1.0,0.5,5,130,59.0,1,30,30.0
25,1.0,1.0,1.0,10,59,27.8,0,0,0.0
9,0.0,1.0,0.0,14,30,18.571428571428573,2,19,14.5
19,1.0,1.0,1.0,16,24,14.3125,0,0,0.0
19,1.0,1.0,1.0,7,146,39.714285714285715,1,145,145.0
9,1.0,1.0,0.5,13,41,16.692307692307693,2,13,11.5
24,1.0,1.0,1.0,11,49,26.0,1,34,34.0
23,1.0,1.0,1.0,9,27,17.0,0,0,0.0
12,0.0,1.0,0.0,8,95,30.875,1,111,111.0
12,1.0,1.0,1.0,22,34,11.681818181818182,0,0,0.0
14,1.0,1.0,1.0,13,51,20.46153846153846,0,0,0.0
12,1.0,1.0,1.0,18,44,17.055555555555557,1,11,11.0
17,1.0,1.0,1.0,11,46,21.636363636363637,0,0,0.0
12,1.0,1.0,1.0,15,37,19.333333333333332,0,0,0.0
8,1.0,1.0,0.0,8,93,43.125,0,0,0.0
13,1.0,1.0,1.0,10,54,23.9,2,16,13.0
22,1.0,1.0,1.0,17,29,13.235294117647058,2,18,18.0
14,1.0,1.0,1.0,9,62,34.22222222222222,1,22,22.0
22,1.0,1.0,1.0,12,43,18.833333333333332,2,35,27.0
