participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
25,1.0,1.0,1.0,8,70,31.5,2,38,25.5,4,21.5,11.040350105673678,124.57253696607813
19,1.0,1.0,1.0,8,85,36.625,0,0,0.0,1,50.0,27.86258341626865,209.26320617231215
22,1.0,1.0,0.0,12,45,18.833333333333332,1,26,26.0,4,28.25,13.407564518376885,70.7912474547091
21,1.0,1.0,0.5,8,32,22.875,1,27,27.0,3,53.0,18.998819794637136,236.73838659522357
5,1.0,1.0,1.0,11,108,25.545454545454547,1,20,20.0,5,12.0,24.645997898534343,86.50856880890896
19,1.0,1.0,1.0,10,85,23.2,1,29,29.0,6,19.0,19.320161011274973,128.13569560842484
22,1.0,1.0,1.0,14,34,14.5,1,25,25.0,5,25.4,18.088004491002046,136.17097085980228
5,1.0,1.0,0.5,15,41,16.733333333333334,0,0,0.0,5,15.6,30.74256484019255,133.4484512288166
19,1.0,1.0,1.0,5,123,59.4,0,0,0.0,1,45.0,3.202024628170219,7.001875634875256
24,1.0,1.0,1.0,10,69,32.9,0,0,0.0,2,6.5,13.505335148453561,30.110918508658195
21,1.0,1.0,0.5,8,31,18.0,2,26,20.0,5,40.8,23.217994263147357,263.3152647549185
12,0.0,1.0,0.5,19,84,13.421052631578947,0,0,0.0,4,19.0,18.983437334885107,121.34221712104876
4,0.0,1.0,0.5,9,36,18.333333333333332,0,0,0.0,3,56.666666666666664,26.331664744899815,210.53360000702892
9,1.0,1.0,1.0,14,69,22.785714285714285,1,20,20.0,1,10.0,0.2862035675478622,2.575832107930381
6,1.0,1.0,0.5,9,67,26.0,1,149,149.0,5,22.0,17.607735313774818,78.02312590583864
22,0.0,1.0,0.0,9,113,34.666666666666664,1,21,21.0,2,15.0,9.685992049294018,66.67364501477337
6,0.0,1.0,0.0,14,27,12.785714285714286,2,17,11.0,7,22.0,30.36922180977229,163.29439821591274
5,0.0,1.0,0.5,5,141,48.0,0,0,0.0,2,8.0,48.1665518043177,248.88215239872156
19,0.0,1.0,0.5,11,34,13.363636363636363,2,19,17.0,8,24.75,22.590321233584206,180.97216252380127
2,0.0,1.0,0.0,12,37,15.5,1,90,90.0,6,25.0,15.868354225587602,168.94067638536535
24,0.0,1.0,0.5,7,76,41.857142857142854,0,0,0.0,2,26.5,28.542094703379227,91.36493909001857
6,1.0,1.0,0.0,8,56,36.0,2,22,21.5,3,18.0,2.8472358315176183,33.047748666463924
17,0.0,1.0,0.0,11,45,24.0,0,0,0.0,3,25.0,35.42491626455564,243.9787204652821
24,0.0,1.0,0.5,18,30,13.777777777777779,0,0,0.0,4,20.25,27.334349349184535,151.0195077239653
24,0.0,1.0,0.5,13,79,26.0,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,4,168,81.5,1,24,24.0,1,23.0,11.758233568910759,23.784400465114246
23,1.0,1.0,0.0,11,42,18.272727272727273,1,56,56.0,6,23.166666666666668,20.24400512171441,127.45095140409221
24,0.0,1.0,0.5,13,57,23.0,0,0,0.0,1,26.0,23.595689472359997,81.01208558315211
18,1.0,1.0,1.0,6,87,51.166666666666664,0,0,0.0,1,37.0,18.10544305892673,46.907599251931
16,0.0,1.0,0.5,20,27,15.2,0,0,0.0,1,7.0,13.728399507300425,27.45679901460085
26,1.0,1.0,1.0,15,22,10.133333333333333,0,0,0.0,9,19.22222222222222,22.124717943001556,143.62285890636016
21,0.0,1.0,0.5,7,52,29.571428571428573,1,35,35.0,3,43.666666666666664,23.162576372960388,138.67872779519777
7,1.0,1.0,0.5,8,127,37.125,1,27,27.0,4,11.25,11.048045611539049,42.19969344303505
18,1.0,1.0,1.0,7,93,47.285714285714285,0,0,0.0,1,10.0,33.556623758502475,169.93076850194234
4,0.0,1.0,0.5,8,29,11.375,0,0,0.0,6,42.833333333333336,24.78674279435295,177.38410535335944
9,1.0,1.0,1.0,10,46,27.4,1,20,20.0,4,15.0,10.532103997748184,45.15827947947446
19,1.0,1.0,1.0,5,93,49.6,1,121,121.0,2,47.5,13.470439110655759,50.99974686303164
6,1.0,1.0,0.0,11,52,20.545454545454547,1,22,22.0,4,27.75,10.488517645624302,74.1913631291427
6,1.0,1.0,1.0,14,84,21.5,1,22,22.0,4,9.25,18.82677592788477,95.08845340148955
14,0.0,1.0,0.0,9,54,21.88888888888889,1,241,241.0,5,29.6,5.006335356696026,32.136043373336015
17,1.0,1.0,0.5,6,90,42.333333333333336,0,0,0.0,2,44.5,31.620161176166334,226.59075590034064
3,1.0,1.0,0.5,18,35,14.88888888888889,1,16,16.0,4,15.75,19.562666830224867,115.80190376414899
26,1.0,1.0,0.5,13,56,26.076923076923077,0,0,0.0,0,0.0,0.0,0.0
1,0.0,1.0,0.0,6,104,55.666666666666664,1,17,17.0,1,16.0,0.8470893857618317,12.706340786427319
25,1.0,1.0,1.0,9,55,32.333333333333336,1,24,24.0,3,13.333333333333334,8.780147797368953,30.946859890353753
23,1.0,1.0,0.5,11,43,18.363636363636363,1,62,62.0,4,35.25,28.728668894404777,171.66533687424138
22,1.0,1.0,1.0,13,39,19.076923076923077,1,29,29.0,4,21.25,17.566096016624513,132.52767425915215
4,0.0,1.0,0.5,16,25,12.125,1,14,14.0,6,23.833333333333332,20.194511565741347,141.82999563076353
18,1.0,1.0,1.0,8,56,27.75,0,0,0.0,4,30.75,30.812675697014893,210.86798038640416
9,1.0,1.0,1.0,16,39,17.0625,1,18,18.0,2,23.5,23.375281109675598,141.8210625440442
24,0.0,1.0,0.5,14,36,18.0,0,0,0.0,3,25.0,33.62192078452719,197.22062125454545
24,1.0,1.0,1.0,10,77,33.1,0,0,0.0,1,6.0,18.983081432166138,88.41594782494272
25,1.0,1.0,1.0,12,59,21.25,1,146,146.0,4,17.25,7.160161365623076,81.50547278411483
17,0.0,1.0,0.5,16,51,18.5,0,0,0.0,2,12.5,4.2738395839042145,16.784210049804265
22,1.0,1.0,1.0,17,39,14.529411764705882,2,31,30.0,5,15.0,15.680446742856407,92.647065956738
18,0.0,1.0,0.0,10,22,11.7,0,0,0.0,3,75.33333333333333,44.210921607966704,451.0292196985143
24,1.0,1.0,0.5,11,33,16.818181818181817,0,0,0.0,6,25.166666666666668,25.428552931267337,120.04687747316073
6,0.0,1.0,0.0,6,122,50.666666666666664,1,17,17.0,2,21.5,8.304315395696717,23.01295395742243
9,1.0,1.0,1.0,11,37,16.454545454545453,2,16,16.0,4,40.75,28.66047857457581,189.90677038185294
6,0.0,1.0,0.5,9,90,35.77777777777778,1,7,7.0,2,7.5,20.851405947274273,98.08155894035966
9,1.0,1.0,0.5,6,93,43.166666666666664,2,135,75.5,3,28.666666666666668,1.7776426140994535,22.540365988005068
2,1.0,1.0,0.5,17,38,16.0,1,64,64.0,5,12.8,16.437043706764236,123.95494228410868
21,1.0,1.0,1.0,8,83,28.125,0,0,0.0,3,37.666666666666664,28.19784129050886,188.77337077099006
23,0.0,1.0,0.5,12,91,21.75,1,69,69.0,4,18.75,15.853117203716867,74.81549586031475
7,1.0,1.0,1.0,11,54,26.818181818181817,0,0,0.0,3,14.333333333333334,23.791651981865044,92.74122034511117
23,1.0,1.0,0.5,12,67,25.083333333333332,0,0,0.0,3,7.666666666666667,22.115131627275016,83.35007233170401
23,0.0,1.0,0.0,11,43,23.0,1,51,51.0,3,25.0,10.738868919465604,46.16699107243961
16,1.0,1.0,1.0,16,82,18.0,1,7,7.0,4,10.25,13.565012858573878,72.75851539289167
24,1.0,1.0,0.5,8,64,37.25,0,0,0.0,1,31.0,25.299527394456167,77.96531475398287
19,1.0,1.0,1.0,3,204,90.33333333333333,1,47,47.0,3,27.333333333333332,4.722444749443797,13.144079981859997
2,0.0,1.0,0.0,5,100,46.6,1,61,61.0,3,39.333333333333336,7.046353132377015,32.823433261612585
17,0.0,1.0,0.5,10,67,30.5,0,0,0.0,1,36.0,32.833271910293924,171.70224870779603
23,1.0,1.0,1.0,18,31,11.11111111111111,1,52,52.0,7,17.428571428571427,16.632981223869056,84.3312783059301
14,0.0,1.0,0.5,7,138,42.142857142857146,1,57,57.0,3,15.333333333333334,13.280118323109493,91.59592873269658
24,0.0,1.0,0.5,17,44,17.11764705882353,0,0,0.0,2,19.0,27.97541425888612,148.39476262434783
24,0.0,1.0,0.5,9,56,33.44444444444444,1,9,9.0,2,15.5,24.71954495029088,160.91326087960184
13,1.0,1.0,1.0,10,38,16.3,1,92,92.0,4,45.5,25.0317915473494,150.9961114473114
4,1.0,1.0,1.0,11,39,20.90909090909091,1,28,28.0,4,24.0,14.523857273968984,113.27330578999539
15,1.0,1.0,0.5,11,47,23.09090909090909,1,133,133.0,6,13.333333333333334,12.757526635724465,71.43199158090619
3,0.0,1.0,0.5,13,61,20.153846153846153,1,15,15.0,2,30.5,8.683786300139253,26.847656028510155
15,0.0,1.0,0.5,16,39,17.5,1,32,32.0,5,10.0,10.17165808943768,58.45695260709739
6,1.0,1.0,1.0,10,90,29.8,1,134,134.0,3,12.0,2.9225065170066262,13.537833126444605
16,1.0,1.0,1.0,9,91,32.111111111111114,1,8,8.0,2,23.0,16.8971878678851,54.61981298120046
11,1.0,1.0,1.0,13,35,18.615384615384617,0,0,0.0,3,29.666666666666668,16.184046996664502,117.85961014854026
24,1.0,1.0,1.0,13,56,22.153846153846153,0,0,0.0,3,17.0,29.601461423648534,142.24068780636378
25,1.0,1.0,1.0,10,52,24.8,1,155,155.0,2,43.0,17.318896919958547,65.59103528519117
7,1.0,1.0,1.0,4,207,81.5,1,26,26.0,2,11.5,14.50509242182144,46.71358460922572
7,1.0,1.0,1.0,3,157,102.33333333333333,1,21,21.0,2,23.0,10.991383800907519,26.003572268350453
11,1.0,1.0,1.0,10,41,12.7,1,16,16.0,5,42.4,27.340195911454536,228.4959727113357
8,1.0,1.0,1.0,12,75,22.166666666666668,0,0,0.0,5,14.0,21.446733514949614,112.25469444936493
21,1.0,1.0,0.0,12,56,22.5,1,9,9.0,4,17.75,25.798648309968755,221.90892031293475
26,1.0,1.0,1.0,12,50,13.666666666666666,1,35,35.0,7,24.0,19.37047276280779,118.16046100203148
4,0.0,1.0,0.5,17,22,10.117647058823529,0,0,0.0,8,19.875,20.102196042314233,119.75168327211865
19,1.0,1.0,1.0,10,85,27.8,0,0,0.0,1,56.0,24.68680931740508,125.09031584121423
24,1.0,1.0,0.5,16,36,14.0,1,29,29.0,6,18.666666666666668,26.5351383756331,173.91915550123034
4,0.0,1.0,0.5,13,25,11.923076923076923,0,0,0.0,2,82.0,28.517120247412233,272.8371408057082
3,0.0,1.0,0.5,16,49,16.125,0,0,0.0,5,14.8,19.988587795459598,110.92738058592465
23,1.0,1.0,1.0,12,27,16.916666666666668,0,0,0.0,4,32.5,24.983816547304166,199.81303804197557
23,1.0,1.0,1.0,10,58,18.9,0,0,0.0,5,30.8,26.81600607805948,128.1176102992038
24,0.0,1.0,0.5,11,47,26.0,0,0,0.0,5,10.8,25.434393802993704,98.48903570223813
5,1.0,1.0,1.0,9,95,37.666666666666664,1,113,113.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,4,129,80.25,1,19,19.0,2,14.0,14.36546050402821,51.754732582172345
17,1.0,1.0,1.0,11,58,24.90909090909091,1,15,15.0,4,15.0,24.82891003290934,99.3184360163195
15,1.0,1.0,0.5,14,35,17.928571428571427,1,161,161.0,6,13.0,5.773585143062678,33.115797930278895
5,1.0,1.0,0.5,10,57,26.7,1,16,16.0,3,21.333333333333332,28.195896678258336,156.9993257161386
4,1.0,1.0,0.5,15,36,15.266666666666667,0,0,0.0,7,15.142857142857142,25.440459300958846,112.06163887792552
25,1.0,1.0,1.0,11,49,16.90909090909091,0,0,0.0,6,24.666666666666668,27.892039441417527,195.80573182710052
3,0.0,1.0,0.5,11,44,19.545454545454547,1,13,13.0,4,30.0,24.751332270269497,145.55046168933356
1,1.0,1.0,1.0,5,43,21.6,0,0,0.0,4,60.75,26.68117250335412,170.55027559361525
3,0.0,1.0,0.5,14,45,18.571428571428573,1,9,9.0,4,20.5,27.43009830618355,131.04651767829233
8,1.0,1.0,1.0,15,42,17.6,0,0,0.0,5,11.6,8.23179944139514,51.472899342298774
5,1.0,1.0,0.5,11,58,28.636363636363637,1,13,13.0,2,10.5,18.589986505474144,74.40871571387991
18,0.0,1.0,0.5,14,21,10.285714285714286,0,0,0.0,6,31.0,25.14088391682219,148.3110189456947
6,0.0,1.0,0.0,5,120,59.8,1,102,102.0,3,17.333333333333332,0.4914355414967046,5.0714687469400594
24,0.0,1.0,0.5,8,51,14.875,1,3,3.0,5,44.0,42.333895259134586,340.84443084256895
9,0.0,1.0,0.0,13,83,22.615384615384617,2,111,63.0,4,11.5,1.1853866530263693,10.72828395828298
13,0.0,1.0,0.5,7,107,41.42857142857143,1,18,18.0,2,23.0,20.009327995999794,159.85920224768597
14,1.0,1.0,1.0,5,256,67.2,0,0,0.0,1,12.0,31.9307159994992,206.47117215474483
1,1.0,1.0,1.0,8,85,27.0,1,12,12.0,5,25.4,16.109796435888235,93.61855630521143
7,1.0,1.0,1.0,4,99,74.5,1,28,28.0,2,27.0,14.100126186323267,39.298981698064665
8,1.0,1.0,0.5,18,31,12.166666666666666,0,0,0.0,5,20.6,10.292025542137559,63.56071067507596
24,0.0,1.0,0.5,10,50,25.0,1,17,17.0,5,18.6,18.112907907890264,191.86412719358142
13,0.0,1.0,0.0,10,38,18.5,2,111,64.0,6,26.333333333333332,10.162968345797902,72.7857654987383
4,0.0,1.0,0.5,13,63,19.692307692307693,1,7,7.0,4,17.0,18.04726926973372,101.91721546837238
9,0.0,1.0,0.5,15,31,16.866666666666667,1,20,20.0,7,12.0,16.170795331941058,54.053959364803
22,1.0,1.0,0.5,10,44,24.7,1,22,22.0,4,21.25,15.78107708806823,96.43533761696345
18,1.0,1.0,1.0,8,76,35.625,0,0,0.0,3,17.0,29.56396712541299,138.4256009760994
8,1.0,1.0,0.0,13,21,11.76923076923077,0,0,0.0,6,31.0,24.744390917874767,170.92846957729503
24,0.0,1.0,0.5,13,18,10.461538461538462,1,30,30.0,5,39.6,19.51077817113688,172.75211733436385
1,1.0,1.0,1.0,8,94,35.375,0,0,0.0,2,28.5,28.255615633327594,175.73018701199695
19,1.0,1.0,1.0,5,103,54.0,1,222,222.0,5,16.2,3.664466807157484,10.600699479976376
21,1.0,1.0,0.5,10,29,16.4,0,0,0.0,3,58.0,26.34586812951494,162.65184994477573
12,0.0,1.0,0.5,19,41,13.736842105263158,0,0,0.0,4,14.75,20.225807212120404,96.76515890511368
22,0.0,1.0,0.5,13,55,19.615384615384617,2,30,27.0,4,21.5,18.17953228216122,105.38116898113894
15,0.0,1.0,0.5,10,34,16.6,1,12,12.0,6,28.333333333333332,23.62601854310363,136.11303912169527
9,0.0,1.0,0.0,19,37,14.631578947368421,1,15,15.0,4,12.75,19.987956879364514,120.52755534028967
7,0.0,1.0,0.5,3,155,109.66666666666667,1,23,23.0,2,11.5,16.84157431135018,65.23526181141328
23,1.0,1.0,1.0,10,19,11.2,0,0,0.0,3,74.0,36.03249464344901,353.8787382913751
16,1.0,1.0,0.0,14,37,14.285714285714286,0,0,0.0,5,26.8,13.54506627471934,102.02589844871615
23,0.0,1.0,0.0,14,34,14.0,1,48,48.0,8,17.875,22.2290752045334,111.87028816147641
17,1.0,1.0,1.0,14,34,14.714285714285714,0,0,0.0,5,26.6,36.92261159459995,221.9900053700826
4,1.0,1.0,0.5,11,49,17.636363636363637,2,17,15.5,6,24.666666666666668,16.602259025209296,110.10886639211982
4,0.0,1.0,0.5,17,37,13.235294117647058,0,0,0.0,4,27.75,19.422368526260577,88.39746973346871
12,1.0,1.0,1.0,7,63,37.57142857142857,0,0,0.0,2,37.5,17.3843175513171,54.746942846496395
8,1.0,1.0,1.0,12,111,24.583333333333332,0,0,0.0,7,6.428571428571429,23.260085135979867,113.60121771009167
3,0.0,1.0,0.5,13,99,22.153846153846153,1,16,16.0,5,9.4,10.560051096330895,56.68114160790672
6,0.0,1.0,0.0,7,121,42.285714285714285,1,18,18.0,2,25.0,19.003095387052333,128.9505742560014
14,1.0,1.0,1.0,14,34,14.857142857142858,1,38,38.0,5,25.6,16.39083985862809,120.55385975890196
14,1.0,1.0,0.5,11,52,16.09090909090909,3,20,15.333333333333334,7,23.428571428571427,21.25235757475979,202.53389061257843
24,1.0,1.0,0.5,17,43,15.058823529411764,1,22,22.0,6,11.333333333333334,13.321631625351282,73.83317095957288
3,1.0,1.0,1.0,13,39,15.846153846153847,1,17,17.0,6,21.833333333333332,28.23599177264468,151.84337263962286
13,1.0,1.0,1.0,12,36,16.666666666666668,1,24,24.0,5,27.4,25.06207423162707,145.18232569815567
18,1.0,1.0,1.0,15,41,12.4,0,0,0.0,6,23.333333333333332,27.09392954925525,157.71260571660324
21,0.0,1.0,0.5,17,43,15.588235294117647,0,0,0.0,6,10.833333333333334,15.20742901846313,67.79157508817144
1,1.0,1.0,1.0,9,58,22.77777777777778,1,116,116.0,2,65.5,17.122020102927586,136.5652100164184
4,1.0,1.0,1.0,12,143,22.833333333333332,0,0,0.0,6,11.0,16.138708051434765,59.49108677876893
6,0.0,1.0,0.5,4,212,87.5,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,8,42,24.625,0,0,0.0,3,47.333333333333336,28.240110702926632,161.00932901234367
13,1.0,1.0,1.0,12,34,22.083333333333332,0,0,0.0,3,25.333333333333332,11.24121937826835,86.22236199264273
16,1.0,1.0,1.0,10,47,17.9,0,0,0.0,4,37.75,8.962494046522046,84.06694928766733
14,0.0,1.0,0.5,14,83,20.714285714285715,1,18,18.0,2,18.5,23.470082776834186,169.53296971977653
21,1.0,1.0,1.0,9,61,33.44444444444444,0,0,0.0,1,26.0,29.037598644098072,183.13693168420804
18,1.0,1.0,0.0,12,44,22.0,0,0,0.0,3,23.333333333333332,25.913462375040186,196.27564659863262
2,0.0,1.0,0.5,15,45,13.266666666666667,2,22,16.5,5,27.0,13.668012862909816,125.02495161092968
3,0.0,1.0,0.5,17,31,13.294117647058824,1,18,18.0,5,21.2,26.567457639914625,177.5124930476365
7,1.0,1.0,1.0,5,133,56.6,2,24,22.5,3,21.333333333333332,4.57571992782659,29.556939938619127
12,0.0,1.0,0.5,14,63,22.428571428571427,0,0,0.0,3,6.666666666666667,20.415174499585326,64.57849496410564
5,1.0,1.0,0.0,10,50,24.8,0,0,0.0,5,18.8,31.503966045897478,140.12143150401795
13,0.0,1.0,0.5,10,70,22.1,1,29,29.0,1,108.0,33.20319256884737,411.05525689224737
3,1.0,1.0,0.5,11,55,22.363636363636363,1,4,4.0,3,29.333333333333332,24.74085637575472,139.4489122198976
24,1.0,1.0,1.0,17,34,15.941176470588236,0,0,0.0,6,9.666666666666666,16.295927738705466,74.86961593155526
14,1.0,1.0,1.0,7,105,43.42857142857143,1,22,22.0,2,18.0,11.181820939619097,37.53012902716637
22,1.0,1.0,1.0,13,36,13.307692307692308,2,157,88.0,9,18.333333333333332,11.102101721949948,69.80909368786432
1,1.0,1.0,1.0,13,34,17.0,1,9,9.0,2,58.0,14.20590858862688,120.13628667267633
24,1.0,1.0,0.5,15,39,16.466666666666665,0,0,0.0,4,20.5,19.042792024784074,98.75368753838833
4,1.0,1.0,1.0,15,80,15.8,0,0,0.0,4,21.5,25.61812749841489,150.70539417611457
13,1.0,1.0,1.0,12,29,15.833333333333334,2,12,11.5,6,24.833333333333332,25.183921672855927,169.99945873784108
21,1.0,1.0,0.0,6,60,44.166666666666664,1,25,25.0,5,17.0,17.98689081141751,153.37589116339814
2,1.0,1.0,0.0,15,31,14.733333333333333,1,29,29.0,4,26.75,21.995444129186865,168.44694751767818
23,1.0,1.0,0.5,12,67,22.0,1,54,54.0,3,22.0,18.96292643425709,73.77733623704627
26,1.0,1.0,1.0,9,83,27.11111111111111,0,0,0.0,2,46.5,32.166269654971536,233.37237109613935
26,1.0,1.0,1.0,10,104,29.2,0,0,0.0,4,10.0,10.517481220496233,59.12913004850752
21,0.0,1.0,1.0,10,28,16.3,1,169,169.0,5,36.0,13.205546501464747,52.47595186708647
23,0.0,1.0,0.5,10,55,19.5,0,0,0.0,4,37.25,27.435372550950966,239.3757992122
6,0.0,1.0,0.5,17,47,15.941176470588236,1,19,19.0,7,9.428571428571429,19.51556769495624,81.61633333691293
6,1.0,1.0,1.0,6,154,47.5,2,26,23.5,3,21.0,12.112487324316726,89.55008954694478
3,1.0,1.0,1.0,14,63,23.0,0,0,0.0,1,7.0,30.72712950125518,75.34931728964892
24,0.0,1.0,0.5,15,29,12.733333333333333,0,0,0.0,8,18.25,25.685222797535495,146.43817645544982
23,0.0,1.0,0.5,13,53,12.692307692307692,1,73,73.0,7,24.428571428571427,20.6906084344941,142.89390632193945
3,0.0,1.0,0.5,12,46,25.583333333333332,0,0,0.0,2,10.5,17.342261793034854,101.33718120796087
4,1.0,1.0,0.5,13,45,16.0,0,0,0.0,5,25.4,24.914247999977402,153.23909369197548
6,0.0,1.0,0.5,18,29,13.444444444444445,0,0,0.0,6,13.666666666666666,18.34242836645875,118.37216886393024
9,1.0,1.0,1.0,8,143,30.875,1,13,13.0,4,24.5,23.564477636290633,210.26003477238416
22,1.0,1.0,1.0,16,42,14.375,1,28,28.0,4,25.5,21.56577003870315,131.0302569206445
15,1.0,1.0,1.0,14,31,19.357142857142858,1,34,34.0,2,26.5,20.483173926038575,120.7612020197275
18,1.0,1.0,1.0,7,57,29.428571428571427,0,0,0.0,3,47.0,34.77654308679693,222.51615073820076
26,1.0,1.0,1.0,15,62,20.4,0,0,0.0,3,10.666666666666666,20.79073110959746,82.2137886833177
23,0.0,1.0,0.5,9,25,12.666666666666666,0,0,0.0,7,32.857142857142854,22.818696169390197,184.86527003537907
17,0.0,1.0,0.5,12,37,17.75,0,0,0.0,4,32.0,31.063381227702088,232.07820697353947
15,0.0,1.0,0.5,12,46,18.75,0,0,0.0,5,21.6,21.389670268086242,120.60624532230061
5,1.0,1.0,0.5,14,51,18.714285714285715,2,36,24.0,5,13.0,13.733306467193568,55.52517981864791
13,1.0,1.0,1.0,8,92,33.625,1,24,24.0,4,18.75,19.909134793280614,82.92739776313621
1,1.0,1.0,1.0,15,31,12.8,0,0,0.0,6,23.833333333333332,18.946148731442957,102.73509375205794
4,0.0,1.0,0.5,8,61,17.5,0,0,0.0,4,51.0,30.72364570559353,245.39472596061094
4,0.0,1.0,0.5,15,19,9.6,0,0,0.0,9,21.333333333333332,22.553002764386367,130.5342101496777
23,0.0,1.0,0.0,13,42,20.53846153846154,1,246,246.0,4,16.5,6.6539908495586175,71.32674705899278
14,0.0,1.0,0.5,7,62,38.0,1,48,48.0,2,39.0,6.031782392984665,65.74044373309522
1,1.0,1.0,1.0,16,43,18.3125,1,18,18.0,3,13.666666666666666,9.572897740909921,51.29780494445566
17,0.0,1.0,0.5,17,27,13.588235294117647,0,0,0.0,2,48.0,28.2932589155845,230.8797118556602
19,1.0,1.0,1.0,6,179,55.833333333333336,0,0,0.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,16,43,14.0625,1,75,75.0,8,13.25,16.077696541793813,96.54073497424329
24,1.0,1.0,1.0,10,93,30.6,1,33,33.0,1,29.0,3.8205354652143813,106.97499302600217
23,0.0,1.0,0.5,8,75,27.125,1,23,23.0,4,32.75,23.016295158438773,170.13841624360134
